Name	Lung
MIR548I2	0
RP11-1396O13.2	0.0508312
SNRPCP13	0
ENPP7P11	0.648487
FAM86MP	0
ALG1L3P	0
Metazoa_SRP	0
RP11-751L19.1	0
OR7E35P	0
SLC2A9	3.14794
DRD5	0.053588
RNA5SP154	0
RP13-560N11.1	0
RP11-448G15.1	0.285534
MIR3138	0
RNA5SP155	0.37724
RP11-480G3.1	0
AC006499.7	0
AC006499.6	0
AC006499.9	0
RAF1P1	0
AC006499.5	0
AC006499.4	0
AC006499.3	0
AC006499.2	0
AC006499.1	0
RP11-136I13.1	0
ZNF518B	4.52235
RP11-136I13.2	0
CLNK	0.218619
RP11-61G19.1	0
RP11-61G19.2	0
MIR572	0
RNPS1P1	0.626779
HS3ST1	1.90891
RNA5SP156	0
RP11-281P23.1	0.0676692
RP11-281P23.2	0.0431124
RP11-74M11.2	0.0779984
RP11-1J7.1	0
RP11-168E17.1	0
RNU6-578P	0
ECM1P2	0
RP11-352E6.2	0.297143
RP11-22A3.2	0.038426
RP11-22A3.1	0
U6	0
HSP90AB2P	0.185676
LINC01097	0
NKX3-2	0.0398496
LINC01096	0
MIR5091	0
AC006445.7	0.0474068
AC006445.6	0
LINC01182	0
AC007126.1	0
RP11-341G5.2	0
LINC01085	0.0448197
KLF17P2	0
RP11-669M16.2	0
RP11-669M16.1	0
AC006296.1	0
AC006296.2	0
LINC00504	0.13565
MTND2P31	0
SNORA63	0
CPEB2-AS1	0.0424307
RP11-665G4.1	0.511634
RN7SKP170	0
RP11-484O2.1	0.141263
AC007016.3	0
RP11-799M12.2	1.14543
RP11-115L11.1	2.65396
RP11-442P12.2	0
HPRT1P1	0
FGFBP1	2.3783
PROM1	0.779033
RP11-452J21.2	0.522921
TAPT1-AS1	1.83579
AC006427.2	0
ZEB2P1	0.0320043
RP11-446J8.1	0.0568392
RP11-141E13.1	0
MTND5P4	0
RP11-576E20.1	0
SNORA75	0
RPS7P6	0
CLRN2	0
NACAP5	0
AC006160.8	0
AC006160.5	0.781451
FAM184B	0.18724
NCAPG	1.11322
LCORL	1.90863
KRT18P63	0.309169
RP11-608B3.1	0
AC006840.1	0
RP11-3J1.1	0
RNA5SP157	0
RP11-84N19.1	0
RP11-608O21.1	0
RP11-94H6.1	0
RP13-585F24.1	0.270919
RP11-339D20.1	0
SLIT2-IT1	0.20026
MIR218-1	0
KCNIP4	0.741719
RP11-362J17.1	0.31164
RP11-120A1.1	0
MIR7978	0
RP11-556G22.3	0
RP11-556G22.1	0
RP11-556G22.2	0
KCNIP4-IT1	0
RP11-17E2.2	0.0480133
RNU6-420P	0
RP11-10G12.1	0.316332
RP11-10G12.2	0
GBA3	0.181904
CDC42P6	1.01543
RP11-412P11.1	0
RP11-552M14.1	0
RP11-453O5.1	0
RFPL4AP3	0
RP11-380P13.1	0.135507
ERVH-1	0
PPARGC1A	3.29224
RP13-497K6.1	0.327055
MIR573	1.27268
RN7SL16P	0
ATP5LP3	0
RP11-496D24.2	0
AC006390.4	0
HNRNPA1P65	0
LGI2	1.73994
SEPSECS-AS1	0.945609
RP11-660M5.1	0
U2	0
RP11-206P5.1	0
RP11-206P5.2	0.348284
RNU7-126P	0
RP11-302F12.3	0
RP11-302F12.2	0
RPS29P11	3.94127
RP11-302F12.4	0
MTND4P9	0.166094
MTND4LP22	0
MTND3P5	0
MTCO3P44	0
RP11-302F12.10	0.183272
RP13-494C23.1	0.175433
RP11-263J14.1	0
RP11-324H7.1	0.0241108
CCKAR	0
SNORD74	0
RP11-293A21.1	0.532114
RP11-293A21.2	0
RP11-415C15.1	0
AC024132.1	0
RP11-415C15.2	0
Y_RNA	0
RP11-415C15.3	0
IGBP1P5	0
AC007106.1	0
RP11-180C1.1	0
RP11-123O22.1	0
RN7SL101P	0
MIR4275	0
MESTP3	0
RP11-292B1.2	0
RP11-769N22.2	0
RP11-769N22.1	0
RP11-472K22.1	0
RP11-472K22.2	0
RP11-68D16.1	0
RP11-68D16.2	0
U6	0
EEF1A1P21	0
RP11-390C19.1	0
RPS3AP17	0
RP11-174E22.2	0
PCDH7	1.83699
RP11-619J20.1	0
MTCYBP43	0
RP11-617I14.1	0
RP11-315A17.1	0
RP11-665I14.1	0
RP11-734I18.1	0
RP11-240A16.1	0
RP11-141P6.1	0
RP11-638O6.1	0
RP11-802H3.1	0
RP11-802H3.2	0
RP11-79E3.3	0
RP11-79E3.2	0
RP11-79E3.1	0
RP11-548L20.1	0
RP11-725M22.1	0
RP11-768G3.1	0
snoU13	0
SEC63P2	0
RNU6-573P	0
RP11-640B6.1	0.0980015
RP11-431M7.3	0.0625609
DTHD1	2.08937
RP11-431M7.2	0
MIR1255B1	0
RP11-722M1.1	0
RP11-698E18.1	0
RP11-103J17.2	0
RP11-103J17.1	0
MIR4801	0
NWD2	0.00707426
C4orf19	2.62527
RP11-36B15.1	2.09019
Y_RNA	0
RP11-9D8.1	0.0781964
RP11-177C12.5	0.756236
RP11-177C12.1	1.26614
PTTG2	0.637424
RP11-177C12.4	0.105662
MRPS33P2	0
RP11-600L4.1	0
RP11-83C7.1	0
RP11-83C7.3	0
LINC01258	0
LINC01259	0
RP11-213G21.2	0
KLF3-AS1	3.54146
RP11-617D20.2	0
RNA5SP158	0
TLR10	1.02264
TLR6	4.07563
MIR574	0
TMEM156	1.25318
RP11-360F5.1	0.763926
RP11-360F5.3	3.21453
RNU6-32P	0
RNU6-887P	0
KLB	0.37957
MIR5591	0
Y_RNA	0
LIAS	2.23956
RP11-472B18.1	0.43572
UGDH-AS1	1.52834
RNU7-11P	0
RP11-539G18.3	0.46644
Y_RNA	0
RP11-539G18.1	0
RN7SL558P	0.311858
ZBTB12BP	0.606686
ELOCP33	0
RNA5SP159	0
RP11-333E13.2	0.348447
PABPC1P1	0.11692
KRT18P25	0.0375901
RP11-333E13.4	0.0460981
N4BP2	3.66309
RNU6-1112P	0
SNORA51	0
RP11-395I6.1	0
RHOH	2.83181
RP11-395I6.2	0
AC195454.1	0.167147
CHRNA9	0.0162559
RNU7-74P	0
RP11-588L15.2	1.05736
RP11-588L15.1	0
MIR4802	0
ARL4AP2	1.16783
RP11-632F7.3	1.50393
Y_RNA	0.612787
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
Y_RNA	0
RPL12P20	0
RP11-227F19.5	1.82293
OR5M14P	0
PHOX2B	0
RP11-227F19.1	0
RP11-227F19.2	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0
RP11-457P14.5	0
RP11-457P14.6	0
DCAF4L1	0.684419
RP11-814H16.2	0
ATP1B1P1	0.528622
BEND4	0.435481
RP11-63A11.1	0
RPS7P7	0
CCNL2P1	0.126689
RP11-109E24.2	0
RP11-109E24.1	0
RN7SKP82	0
GRXCR1	0
RP11-395F4.1	0
RP11-1E6.1	0
RP11-324J13.3	0
RP11-324J13.1	0
RP11-324J13.2	0
RP11-466J24.1	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0
RP11-663P9.1	0
LVCAT1	0
KCTD8	0.0370064
RP11-500G9.1	0
YIPF7	0.0919102
RP11-700J17.1	2.97958
RP11-55C6.1	0
PRDX4P1	0
RP11-362I1.2	0
RP11-362I1.1	0
THAP12P9	0
RP11-270L13.1	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0.0112353
RP11-320H14.1	0
GABRA2	0.0567931
RP11-436F23.1	0
RNU6-412P	0
RAC1P2	2.8091
COX7B2	0
GABRA4	0.00994582
GABRB1	0
RP11-731J8.2	0.0203434
RP11-731J8.3	0
RP11-731J8.1	0
AC092597.3	1.12639
CORIN	1.15207
MIR8053	0
RP11-100N21.1	0.435782
RP11-121C2.3	0
RP11-121C2.2	2.04251
NIPAL1	0.32428
CNGA1	0.134602
TXK	3.77646
RNU6-838P	0
U6	0
Y_RNA	0
SLC10A4	0.454254
ZAR1	0.0282348
RNU5E-3P	0
OCIAD1-AS1	0
RNU6-158P	0
RP11-317G22.2	0
CWH43	0.233572
TPI1P4	0
RP11-1281K21.2	0
RP11-1281K21.3	0
RP11-1281K21.8	0
SNX18P23	0
RP11-1281K21.1	0
MTCO3P39	0
MTND3P22	0
RP11-241F15.1	0.443072
ANKRD20A17P	0.454963
RP11-241F15.3	0
RP11-241F15.5	0
RP11-1281K21.9	0
RP11-1281K21.10	0
MTCO3P42	0
RP11-241F15.7	0
RP11-241F15.9	0
SNX18P24	0
RP11-241F15.10	0
SNX18P25	0
DUTP7	0
RP11-365H22.2	1.37601
RP11-61F5.1	0
LRRC66	0.507483
RP11-535C7.1	0
RP11-588F10.1	0
RNU6-1252P	0
USP46	4.78211
USP46-AS1	3.58145
RP11-177B4.2	0
MIR4449	0
SNORA26	2.89209
RP11-177B4.1	0.539101
ERVMER34-1	0.816325
SNORA26	0
Y_RNA	0
LINC01618	0
RASL11B	1.87781
RP11-752D24.2	0.0601715
RNU6-310P	0
LNX1	2.21122
LNX1-AS1	0
RP11-18M17.1	0
LNX1-AS2	0
RP11-317M11.1	0.070827
RP11-89B16.1	0.63946
RP11-89B16.2	0.188538
RPL21P44	0.85902
RP11-571I18.4	2.73737
RP11-571I18.5	0.193707
RP11-571I18.2	0
MORF4L2P1	0
GSX2	0
RPL22P13	0
RP11-231C18.1	0
RP11-231C18.2	0
RP11-545H22.1	0
AC006552.1	0
RP11-273B19.2	0
RP11-273B19.1	0
RP11-463H12.2	0
RPL38P3	0
RNU6-410P	0
RP11-530I17.1	0.113348
RN7SL424P	0
RN7SL822P	0
RP11-530I17.2	0
RNU6-746P	0
LRRC34P2	0
FCF1P8	0
SRD5A3-AS1	0.734229
RP11-177J6.1	0.847566
Y_RNA	2.08404
Y_RNA	0
RN7SKP30	0.457495
RP11-528I4.2	0.460947
PDCL2	0
NMU	0.476041
RNU6-276P	0
RP11-345F18.1	0
RNU6-652P	0
CEP135	4.76322
KIAA1211	0.863724
RNA5SP161	0
RNU6-197P	0
MRPL22P1	0
RPL7AP31	0.21696
RP11-646I6.5	0.794157
PPAT	3.4502
RP11-646I6.6	0.937782
RP11-646I6.3	0.0701764
ARL9	0.245149
THEGL	0.0289367
GLDCP1	0
RP11-630A13.4	0.872758
RPL17P20	0
RP11-533F5.2	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0.25922
Metazoa_SRP	0
Y_RNA	0
RP11-738E22.3	0.484654
RNU6-998P	0
UBE2CP3	0
IGFBP7-AS1	0.319292
RP11-300M6.1	0
RPS26P24	0
RP11-319E12.1	0
RP11-319E12.2	0
RP11-685F15.1	0
RP11-4O3.1	0
RP11-4O3.2	0
SRIP1	0
RP11-25L5.2	0
RP11-577G20.1	0
RP11-577G20.2	0
RP11-506N2.1	0
RP11-340A13.2	0
RP11-340A13.1	0
RP11-340A13.3	0
RP11-622J8.1	0
Y_RNA	0
RP11-725D20.1	0
RP11-525J21.1	0
Y_RNA	0
RNU6-1325P	0
RP11-284H12.1	0
RP11-593F5.2	0
RP11-593F5.1	0
MIR548AG1	0
RP11-16N2.1	0
ADGRL3	1.44603
RPL17P19	0
RP11-798L4.1	0
RP11-621K7.1	0.195324
Y_RNA	0
ADGRL3-AS1	0
RPS15AP17	0
RPL21P47	0
RP11-30P21.2	0
RP11-26C10.1	0
HMGN1P11	0
EXOC5P1	0.0303714
RP11-257A22.1	0
LARP1BP1	0
RP11-12K22.1	0
TECRL	0.0229447
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
RP11-158O16.1	0
RP11-707A18.1	0
RP11-633G11.1	0
EFTUD1P2	0
RP11-498E11.2	0
EPHA5	0.0392145
RP11-408P14.1	2.90437
EPHA5-AS1	0
RP11-807H7.2	0
RNU2-40P	0
RP11-51P8.1	0
RP11-25H12.1	0
RP11-19C24.1	0
RP11-396M11.1	0.674403
MIR1269A	0
RPS23P3	0
RNU6-699P	0
RP11-584P21.2	0.214591
RNU1-63P	0
5S_rRNA	0.252026
RP11-584P21.4	0
STAP1	1.59421
RP11-17P16.1	0.484648
RP11-17P16.2	1.07089
UBA6-AS1	2.405
ST3GAL1P1	0.0808763
RP11-453E17.3	0.0893663
RP11-453E17.4	0.0825426
GNRHR	0.0955878
SNORA62	0
TMPRSS11CP	0.0681418
TMPRSS11D	0.0213528
TMPRSS11A	0.0103373
TMPRSS11GP	0
RNU6-95P	0
GCOM2	0.15313
MTND2P41	0
TMPRSS11F	0
SYT14P1	0
FTLP10	0
TMPRSS11BNL	0
TMPRSS11B	0.0423353
RP11-642E20.5	0
RP11-642E20.2	0
RP11-642E20.3	0
APOOP4	0
MT2P1	3.15395
TMPRSS11E	0.0499521
UGT2B29P	0
UGT2B17	0.0698254
RP11-1267H10.2	0
RP11-1267H10.1	0
RP11-1267H10.3	0
UGT2B15	0
RP11-1267H10.4	0
CTD-2005D20.1	0
RP11-468N14.1	0
UGT2B10	0
RP11-468N14.3	0
RP11-468N14.4	0
RP11-468N14.5	0
RP11-468N14.6	0
RP11-468N14.7	0
RP11-468N14.13	0
RP11-468N14.8	0
RP11-468N14.09	0
UGT2A3	0
RP11-468N14.10	0
RP11-468N14.12	0
RP11-468N14.11	0
UGT2B27P	0
RP11-813N20.2	0
UGT2B26P	0
UGT2B7	0.101777
RP13-644M16.5	0
RP13-644M16.1	0
RP13-644M16.3	0
RP13-644M16.2	0
RP13-644M16.4	0
RP11-704M14.1	0
UGT2B11	0
RP11-618I10.1	0
UGT2B28	0
RP11-618I10.4	0
RP11-618I10.2	0
RP11-618I10.3	0
UGT2B25P	0
RP11-790I12.6	0
UGT2B24P	0
RP11-790I12.3	0
RP11-790I12.4	0
UGT2B4	0.993493
UGT2A3P7	0
RP11-401E5.2	0
UGT2A1	0
UGT2A2	0
SULT1B1	2.64336
SULT1D1P	0
SULT1E1	3.44479
RP11-736K12.1	0
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
PRR27	0
ODAM	1.43532
FDCSP	0.170543
CSN3	0
CABS1	0
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0.0373162
AMTN	0.0946485
AMBN	0
ENAM	0.0753074
RNU6-520P	0
RNU6-784P	0
RP11-46J23.1	0.895905
U6	0
RNU6-891P	0
SLC4A4	4.43275
RP11-1J11.1	0
LDHAL6EP	0
GC	0.0519286
RNA5SP163	0
RP11-545L5.1	0
NPFFR2	0
ADAMTS3	2.02777
RP11-373J21.1	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
HMGA1P2	1.55104
RP11-692D12.1	0.525338
SNORA3	0
RP11-580P21.1	0
ALB	2.57981
AFP	0
AFM	0
RP11-622A1.2	0
RP11-622A1.1	0
RASSF6	1.0647
AC112518.3	0
RP11-447E20.1	0
CXCL6	0.990399
PF4V1	0.429591
HNRNPA1P55	0
CXCL1P1	0
RN7SL218P	0
PPBPP2	0
RP11-629B11.4	0
MTHFD2L	3.23821
RP11-629B11.5	0.157332
EPGN	0.167373
EREG	3.7656
RP11-727M10.1	0
AC142293.3	0
BTC	4.12162
HSPE1P23	0
RP11-44F21.3	0.0443705
RP11-44F21.2	0
RP11-44F21.5	0.30169
RP11-44F21.4	0
RP11-598G2.1	0
RP11-542G1.1	0
RP11-542G1.2	0
RP11-542G1.3	0
RP11-567N4.2	0
RP11-567N4.3	0
C4orf26	0.0827221
CDKL2	2.50411
Y_RNA	0
RNU2-16P	0
RP11-556N4.1	0
PPEF2	0.125853
RP11-630D6.5	0
ART3	0.270857
CXCL11	1.50327
RP11-630D6.1	0
FAM47E	1.84194
CCDC158	0.400708
SNX5P1	0.0381409
RNU6-1000P	0
RP11-356M17.1	0
SNORD50	0
RP11-688H10.1	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
AC107072.2	0
RP11-359D14.2	0.417616
RP11-359D14.3	0
RP11-123J14.4	0
RP11-123J14.1	0
SOWAHB	0.97626
TXNP6	0.713673
RPL7P17	0.0994122
RP11-1E1.2	0
RNU6-1187P	0
CTB-179I1.3	0
CTB-179I1.1	0
CTB-179I1.2	0
RP11-625I7.1	0
CXCL13	0.597474
SNORD75	0
RP13-488H8.1	0
RP11-777B9.1	0
HMGB1P44	0
HNRNPA1P56	0
RP11-777B9.4	0
RP11-777B9.5	0
SERBP1P5	0.358147
MINOS1P4	0
Y_RNA	0
LINC01094	1.74332
HIGD1AP13	0
RP11-109G23.1	0
RP11-109G23.3	0.0343327
MIR5096	0
PAQR3	4.87652
RN7SL127P	0
LINC01088	0.964113
NAA11	0.0276277
GK2	0
LINC00989	0.378893
OR7E94P	0.226691
RP11-234K19.1	0
RP11-452C8.1	0
PCAT4	0
SNORA75	0
KPNA2P1	0
RPSAP39	0
RP11-377G16.2	0.148481
PRDM8	2.48491
FGF5	0
C4orf22	0.167071
RP11-395C17.1	0
BMP3	1.07906
PRKG2	1.21556
RP11-100N20.1	0
RNU5A-2P	0
MTCYBP44	0
COX5BP1	0
SNORA31	0
NPM1P41	0
HNRNPA3P13	0
RNU6-499P	0
BIN2P1	0.04339
RP11-429B11.2	0
RP11-127B20.2	2.70087
RP11-127B20.3	2.22145
IGBP1P4	0
SNORD42	0
RPL7AP26	0.0986352
RP11-791G16.2	0.0929664
RP11-791G16.5	0
RP11-791G16.4	0
LINC00575	0
RP11-57B24.1	0.106718
MIR575	0
RP11-57B24.2	0
THAP9	2.25784
LIN54	4.30621
Y_RNA	0
RNU6-615P	0
RP11-576N17.5	0.193317
RP11-576N17.2	0.329016
RP11-576N17.3	0.0936846
HPSE	3.51466
RP11-576N17.6	0
RP11-576N17.4	0
FAM175A	2.34557
SLC25A14P1	0.148024
RPL30P5	0
Y_RNA	0
RP11-767N15.1	0
RP11-8L2.1	0
RNU6-774P	0
RP11-274J2.1	0
RP11-42A4.1	0
NKX6-1	0.109771
RPL3P13	0.679777
RN7SL552P	0.255228
WDFY3-AS1	0
RNU6-469P	0
WDFY3-AS2	1.84919
RN7SKP48	0
RP11-218C23.1	0
MIR4451	0
RP13-514E23.2	1.13014
MAPK10	2.3903
RP11-778J15.1	0
RN7SKP96	0
MIR4452	0
SLC10A6	0.586007
RP11-397E7.1	0
C4orf36	2.03255
RP11-397E7.2	0
RP11-397E7.4	1.46781
TECRP1	1.52418
RP11-476C8.2	0.23144
GAPDHP60	0.204653
RP11-529H2.1	0
MIR5705	0
HSD17B13	2.36332
RN7SL681P	0
RP11-710E1.1	0
RP11-710E1.2	0.576133
RP11-742B18.1	0.0279598
DSPP	0
DMP1	0.0313323
Y_RNA	0
CHCHD2P7	0
IBSP	0
MEPE	0.0326772
HSP90AB3P	1.10944
RNU1-36P	0.438224
ABCG2	3.4247
RP11-147K6.1	0
RNU6-818P	0
RNU6ATAC31P	0
RP11-147K6.2	0
RNU6-1298P	0
RP11-10L7.1	0.192629
Y_RNA	0
NCOA4P2	0
PYURF	2.50952
RP11-466G12.2	0.357428
RN7SKP244	0
RNU6-33P	0.371982
TIGD2	4.00058
RP11-84C13.2	0.478306
RNU6-907P	0
RP11-115D19.1	0.0510602
RP11-115D19.3	0
RP11-115D19.4	0
RP11-115D19.2	0
SNCA-AS1	0.0231999
CCSER1	0.312509
RN7SKP248	0
RP11-11N6.1	0
AC004054.1	0
RP11-763F8.1	0
RP11-254A24.2	0.0484631
KRT19P6	0
RP11-354O24.1	0
PMPCAP1	0
RP11-562F9.3	0
LNCPRESS2	0
RP11-9B6.1	0
GRID2	0.0230973
MTND1P19	0
RP11-428L21.2	0
RP11-428L21.1	0
RP11-131K17.1	0
RP11-703C10.1	0
RNA5SP164	0
ATOH1	0
RP11-363G15.2	0
HMGB3P15	0
RP11-398J16.1	0
RP11-554D13.1	0
BMPR1B-AS1	0
BMPR1B	1.1748
UNC5C	4.03926
RP11-710C12.1	1.35413
RPL30P6	0
PDHA2	0
RNU6-1059P	0
RNU6-34P	0
RP11-61G24.1	0
RP11-145G20.1	0
RN7SKP28	0
COX7A2P2	0
RP11-431J17.1	0
STPG2	0.0791276
RP11-681L8.1	0
STPG2-AS1	0
CRYZP2	0
RPL5P12	0.367409
DUTP8	0
RP11-323J4.1	0.0982194
RP11-810D13.1	0
RP11-724M22.1	0
RP11-1299A16.3	0.145388
RP11-1299A16.1	0
BTF3P13	0
EIF4E	4.91027
TBCAP3	0.208625
RP11-571L19.7	0
FAM177A1P1	0
RNU7-149P	0
NDUFS5P4	0
MIR3684	0
ABT1P1	0
RP11-571L19.8	3.28756
RP11-696N14.1	2.17223
ADH4	0.279371
PCNAP1	0
ADH6	0.379842
ADH1A	1.14411
ADH1C	3.61344
ADH7	0.0888
RP11-696N14.3	0
C4orf17	0
TRMT10A	2.5273
MTTP	0.0987699
RP11-766F14.1	0
RP11-766F14.2	0.0225784
AP001962.3	0.0626186
RP11-15B17.4	0.211884
RP11-15B17.1	0.870783
RP11-15B17.2	0
DYNLL1P6	0
DDIT4L	0.874891
RP11-588P8.1	0
LINC01216	0
LINC01217	0
LINC01218	0
MIR8066	0
MIR1255A	0
BANK1	4.67381
RNU6-462P	0
MTND5P5	0
RP11-498M5.2	0
RN7SL728P	0
RP11-499E18.1	2.84754
AF213884.1	0
AF213884.2	0.400142
AF224669.3	0
LRRC37A15P	1.26745
KRT8P46	0.912116
RP11-10L12.1	0.593825
RP11-10L12.2	0.177436
RP11-10L12.4	2.69162
RNU7-151P	0
SLC9B1	0.495943
PABPC1P7	0.248052
ACTR3BP4	0
SLC9B2	4.86086
CENPE	0.604337
RP11-328K4.1	0
RP11-297P16.3	0
RP11-297P16.4	0
DDX3P3	0
TACR3	0.0468573
RNU6-635P	0
RP11-703G6.1	0
RP11-729M20.1	0
CXXC4	0.792998
AC004063.1	0
CXXC4-AS1	0
RP11-556I14.2	0
RP11-395M19.1	0
RP11-556I14.1	0
RNU6-351P	0
RP11-556I14.3	0
AC004069.1	0
SNORA31	0
AC004069.2	2.01053
TET2-AS1	0.167159
RN7SL89P	0
RNU6-553P	0
EEF1A1P9	1.40415
AC004066.2	0
ATP5EP1	0
AC004066.3	0.0612547
ARHGEF38	1.55598
ARHGEF38-IT1	0.33251
RP11-311D14.1	3.73364
GSTCD	3.07411
RP11-45L9.1	0.18924
RP11-710F7.2	2.06372
RP11-710F7.3	0.0766345
GIMD1	0
LINC02173	0
ACTR6P1	0
RAC1P5	0
RP11-713M6.2	0
RNU6-551P	0
RP11-286E11.1	0.0921136
RNU6-733P	0
RP11-286E11.2	0.0673762
LEF1	4.7311
LEF1-AS1	0.136755
RPSAP34	0
ZACNP1	0
EXOC7P1	0
RPL34-AS1	0.0742312
RNU6-431P	0
ETNPPL	0.0563315
RP11-75N20.2	0
RCC2P8	0
COL25A1	0.280065
AC004051.2	0
RBMXP4	0.314137
SEC24B-AS1	0.783103
RN7SL55P	0
MIR576	0
SETP20	0.364606
CDC42P4	0.32541
HIGD1AP14	0.214393
AC004067.5	1.16618
RP11-602N24.3	0.218449
RRH	0.276411
LRIT3	0.511982
KRT19P3	0
EGF	1.09303
RNU6-35P	0
ELOVL6	4.20042
RN7SL275P	0
RP11-115A14.1	0
HSBP1P2	0
RP11-433B3.1	0
RNU6-205P	0
ZBED1P1	0
RPL7L1P13	0
ZNF969P	0
snoU2_19	0
RP11-380D23.1	0
PANCR	0
PITX2	0.0105038
LINC01438	0
MIR297	0
LYPLA1P2	0
AC004062.2	0
RNU6-289P	0
RP11-255I10.1	0
RP11-255I10.2	0
RP11-269F21.1	0
RP11-269F21.2	0
RP11-269F21.3	0
CCDC34P1	0
TUBB8P3	0
RP11-477G18.1	0
RP11-477G18.2	0.271251
RP11-73K9.2	0.915664
RP11-73K9.3	0.559953
RTEL1P1	0.158016
TOX4P1	0.0335643
NEUROG2	0
RP11-402J6.1	0
RPL23AP94	0
ZGRF1	2.85013
RP11-402J6.3	1.16554
RP11-148B6.1	0.155624
MIR367	0
MIR302D	0
MIR302A	0
MIR302C	0
MIR302B	0
OSTCP4	0
RP11-148B6.2	0
WRBP1	0
RP11-119H12.1	0
Y_RNA	0
RPL7AP30	1.75078
RP11-119H12.3	0
ANK2	3.17405
RP11-119H12.4	0
RP11-119H12.6	0
RP11-119H12.5	0
RP11-650J17.1	0
RP11-650J17.2	0
MIR1243	0
MIR8082	0
AC004057.1	1.0107
RN7SL184P	0
RNU1-138P	0
RP11-397D21.1	0
RP11-26P13.2	0.180511
RP11-362M19.1	0
UGT8	0.508626
MIR577	0
CIR1P2	0
RN7SL808P	0
NDST4	0
MRPS33P3	0
RPF2P2	0
PGAM4P2	0
KRT18P21	0
RP11-659O3.1	0
EIF3KP3	0
RP11-166J5.1	0
TTC39CP1	0
MTRNR2L13	0
TRMT112P1	0
CUL4AP1	0
RP11-55L3.1	0
ACTN4P1	0.182822
RNU6-119P	0
RP11-97F8.1	0
TRAM1L1	1.26983
AC107399.1	0
AC107399.2	0
AC113617.1	0
LINC01378	0
RPSAP35	0
NT5C3AP1	0.366717
AC108056.1	0
NDST3	0.0311576
FKBP4P1	0
NDUFS5P5	0
RP11-586D5.3	0
CEP170P1	0.11361
RNU6-1054P	0
CICP16	0.361827
SEPT14P4	0.432322
RP11-384K6.8	0.0577689
RP11-358D17.1	0
RP11-358D17.2	0.331904
MYOZ2	0.656927
RP11-455G16.1	0.126672
FABP2	0.0180148
KLHL2P1	0.304596
RNU4-33P	0
RP11-548H18.2	0.0824151
GTF2IP12	2.21489
RP11-33B1.4	0
RNU6-1217P	0
RP11-33B1.3	0.154516
SNORA11	0
LINC01365	0
RP11-96A1.4	0
RP11-700N1.1	0
Y_RNA	0
RP11-96A1.5	0
MAD2L1	1.00749
RP11-679C8.2	0.0586479
LTV1P1	0
SAR1P3	0
RP11-501E14.1	0
PRDM5	4.05972
RNU6-550P	0
SETP12	0.214201
RN7SKP137	0.898526
RP11-647P12.1	0.0955254
RP11-647P12.2	0.145887
TNIP3	0.807603
RNU6-948P	0
Y_RNA	0
QRFPR	0
RP11-364P2.2	0
TUBB4BP5	0
TMEM155	0.16566
PP12613	0
CCNA2	4.1262
RP11-63B13.1	0
TRPC3	1.67017
AC097533.1	0
RN7SL335P	0
ADAD1	0
IL2	0.294972
IL21	0
IL21-AS1	0.0358903
CETN4P	0.126166
BBS12	3.45919
RP11-170N16.1	0
RP11-170N16.2	0
RP11-170N16.3	1.35532
NUDT6	2.33684
SPATA5	2.18474
CTB-51E13.1	0
RP11-381N20.2	0
RP11-381N20.1	0.143676
LINC01091	0.322296
AC096732.2	0
RPL21P50	0
RP11-107E21.1	0
RP11-728C8.1	0
CTD-2325B11.1	0
RP11-93I21.2	0
TECRP2	0
RP11-93I21.3	0.359491
Y_RNA	0
MIR2054	0
RP11-399F2.2	0
NUP58P1	0
TMEM248P1	0
RP11-318I4.1	0
RP11-318I4.2	0
RBM48P1	0
Y_RNA	0
RP11-810P8.1	0.156832
RP11-125O18.1	0.614784
RP11-18O11.1	0
RP11-18O11.2	0
INTU	4.32068
SLC25A31	0
HSPA4L	1.23192
RP11-50D9.4	0.424727
RP11-50D9.1	0.490877
RP11-50D9.3	0.0300314
PLK4	1.18136
RNU6-583P	0
RP11-214O14.1	0
FOSL1P1	0.055995
RP11-130C6.1	0
RP11-184M15.1	0.548324
RP11-184M15.2	0
JADRR	0
SCLT1	4.00031
RP11-209D20.2	0
AC093826.1	0
C4orf33	3.71632
RP11-392L5.2	0
ZSWIM5P3	0
RP11-378N18.1	0
RP11-419L4.1	0
RP11-519M16.1	0
RP11-422J15.1	0
EEF1GP8	0
RP11-521E5.1	0
PGBD4P4	0
GAPDHP56	0
RP11-401I19.2	0
RP11-401I19.1	0
RP11-488I4.2	0
RNU6-224P	0
RP11-314N14.1	0
RP11-758B24.1	0
RN7SL205P	0
SNORA70	0
RP11-614F17.1	0
RP11-614F17.2	0
