Name	Brain - Nucleus accumbens (basal ganglia)
UBE2V1P11	0
RNU6-440P	0
RP11-107N15.1	0.777915
FZD7	4.23949
KIAA2012	1.08192
AC079354.3	0.0732922
AC079354.5	0.523197
PSMA2P3	0.0936442
DAZAP2P1	0.123127
AC079354.6	0
SNORD70	0
SNORD70	0
SNORD11B	0
SNORD11	0
RN7SL753P	0
AC064836.3	0.22395
RP11-686O6.1	0.234759
RN7SL40P	0.511809
RP11-27M5.1	0
AC073410.1	0.222418
MTCO1P17	0
MTCO2P17	0
MTATP6P17	0
MTCO3P17	0
MTND3P17	0
MTND4LP17	0
MTND4P30	0
MTCO1P54	0
FAM117B	4.77878
KRT8P15	0.0702114
WDR12	4.38905
CARF	2.41727
AC010900.2	0.101512
RP11-544H14.1	0
NBEAL1	0.214607
RPL7P14	0
SNORA1	0
AC023271.1	0
RPL23AP36	0
RPL12P16	1.96888
CYP20A1	1.8562
RN7SL670P	0
MRPL50P2	0
RP11-363J17.1	0.172322
RAPH1	0.486354
AC125238.2	0
AC125238.3	0
CD28	0.024639
KRT18P39	0
NPM1P33	0
RNU6-474P	0
CTLA4	0.0559992
ICOS	0
AC009965.1	0
AC009965.2	0
AC009498.1	0
DSTNP5	0
AC106901.1	0
AC016903.1	0
AC016903.2	0
PARD3B	2.25888
AC008171.1	0
NRP2	4.36248
AC007362.3	0.0116331
RN7SKP178	0
AC007679.1	0
AC007679.3	0
INO80D	2.63067
Vault	0
Y_RNA	0
AC007679.4	0
AC007383.3	2.71388
uc_338	0
snoZ196	0
SNORD51	0
SNORA41	0.578946
GPR1	1.33289
GPR1-AS	0
RN7SKP200	0
AC007383.6	0
HMGN1P6	0
RN7SKP260	0
AC017081.2	0
HNRNPA1P51	0
AC010731.2	0.0941719
AC010731.3	0
AC010731.4	2.04119
DYTN	0.0340856
AC010731.6	0
Y_RNA	0
MDH1B	4.35075
RP11-95H11.1	0.0733052
AC008269.2	0.256258
CPO	2.54718
KLF7	4.38576
MIR2355	0
KLF7-IT1	0.082346
MIR7845	0
AC007879.1	0
AC007879.2	0.0921221
AC007879.4	0.565525
AC007879.3	0
MYOSLID	0.037993
AC007879.5	0
LINC01802	0
MIR1302-4	0
CREB1	4.26436
METTL21A	2.77704
RPS29P9	0
LINC01857	0
RNU6-664P	0
PPP1R14BP2	0
Y_RNA	0
CCNYL1	3.40727
FZD5	1.31394
PLEKHM3	4.38273
AC083900.1	0
RNU6-360P	0
AC093698.1	0
RNA5SP116	0
RPL12P17	0
CRYGEP	0
CRYGD	0.41809
CRYGC	0
AC093698.4	0
CRYGB	0
CRYGA	0.346632
RPSAP27	0
TPT1P2	0
IDH1-AS1	1.25571
MYL6BP1	0
PTH2R	0.138004
AC012362.3	0
AC019185.2	0
AC019185.4	0
AC019185.3	0
RNA5SP117	0
HSPA8P6	0
CRYGFP	0
MEAF6P1	0
PKP4P1	0
RNA5SP118	0
SNAI1P1	0.229784
KANSL1L	4.13398
AC007038.7	0.559152
AC006994.1	0.0470804
AC006994.2	0.104617
ACADL	1.81734
Y_RNA	0
MYL1	0.20088
LANCL1-AS1	0.605379
CPS1	1.57903
CPS1-IT1	0
RP11-212J19.1	0
AC013404.1	0
RNA5SP119	0
MTND2P23	0
MTCO1P46	0
MIR548F2	0
AC079610.1	0
LINC01878	0
PCED1CP	0
AC108066.1	0
IKZF2	0.898229
RP11-105N14.1	1.70815
LINC01953	0
RP11-105N14.2	0.330656
AC079610.2	0.241002
MIR4438	0
AC107218.3	0
RPL5P8	0
VWC2L	0.265235
VWC2L-IT1	0
ENSAP3	0
BARD1	0.791287
AC072062.1	0.0452178
SNORA70	0
RPL10P6	0.529696
ABCA12	0.0332751
AC072062.3	0
AC073284.4	0
AC012462.1	0
AC012462.2	0
AC012462.3	0
AC012668.1	0
AC012668.2	0
AC012668.3	0
LINC00607	0.0792618
LINC01614	0
AC093850.1	0
AC122136.2	0
AC093382.1	0
MREG	3.58417
PECR	2.75909
TMEM169	1.3584
POLHP1	0
AC012513.4	0
AC012513.6	0
AC069155.1	0
Y_RNA	0
AC098820.2	0
AC098820.3	0.29609
AC098820.4	0.233277
LINC01280	0
AC073321.4	0.0663381
PSMB3P2	0
IGFBP2	2.77085
AC007563.5	0.119733
AC007563.4	0.0190606
RNA5SP120	0
AC007563.3	0.119602
FABP5P14	0
AC007557.4	0
TNP1	0.070164
AC007557.2	0
AC007557.3	0.0556999
AC007563.1	0.0192021
LINC01921	0
RP11-574O16.1	0
RN7SKP43	0
DIRC3-AS1	0.670994
Pinc	0
DIRC3	0.960875
AC010886.2	0
RPL7L1P9	0
MIR6809	0
AC010136.2	0.143425
RUFY4	0.17445
CXCR2P1	0.026129
CXCR2	0.157198
CXCR1	0.190013
HMGB1P9	0
RP11-378A13.1	3.85815
GPBAR1	0.0933482
MIR6513	0
CATIP-AS2	0
MIR6810	0
AC021016.7	0.149907
CATIP	0.481179
CATIP-AS1	0.44757
SLC11A1	1.27323
RP11-378A13.2	0
MIR26B	0
VIL1	0.010141
USP37	0.625663
RN7SKP38	0
RNU6-136P	0
PLCD4	2.60875
RP11-548H3.1	1.80697
RP11-459I19.1	0.476867
PRKAG3	0.178678
MIR9500	0
RPL23AP31	0
WNT10A	1.50477
LINC01494	0.422879
RNU6-642P	0
AC097468.7	1.24054
KRT8P30	0.970977
LINC00608	0.00820123
FEV	1.07584
CRYBA2	0.604306
MIR375	0
AC097468.4	0
CFAP65	0.596908
IHH	0.0774961
MIR3131	0
RP11-33O4.1	1.1003
NHEJ1	2.13423
RN7SL764P	0
SLC23A3	0.16485
GLB1L	2.61568
TUBA4B	0.153861
MIR153-1	0
AC114803.3	0.244053
AC053503.2	0
AC053503.4	0.248401
DES	4.23331
AC053503.6	0
AC053503.12	0
AC053503.11	0.358521
RP11-316O14.1	0.189446
RP11-256I23.1	0.712167
MIR3132	0
RP11-256I23.2	0.453876
RN7SKP213	0
AC009955.8	0.123133
RP11-256I23.3	1.07397
AC009502.1	0
AC009502.4	0
RPL23P4	0
LINC01803	0
MIR4268	0
AC009310.1	0
AC114765.1	0
AC114765.2	0
AC067956.1	0
AC093843.1	0
AC011233.2	0
TMEM256P2	0
CTD-2308L22.1	0.552202
AC079834.1	0
AC068489.1	0
AC009302.2	0
HSPA9P1	0.0397286
RPL23AP28	0
PAX3	0.00728621
CCDC140	0
AC010980.2	2.75258
Y_RNA	0
NANOGP2	0
RNU6-619P	0
GAPDHP49	0
RP11-16P6.1	1.74007
MOGAT1	0.0996392
AC104772.1	0
AC016712.1	0
AC016712.2	0.158068
ATG12P2	0
AC097461.4	0.0938898
RP11-525G12.1	0
KCNE4	2.08628
RN7SL807P	0
HIGD1AP4	0
AC013448.1	0
AC013448.2	0
AC012512.1	0.0860888
AP1S3	0.888759
AC073641.2	0
AC019109.1	0
AC008072.1	0
FAM124B	0.352551
RP11-92F20.1	0
AC073052.1	0.157018
RP11-811O14.1	0
MIR4439	0
NYAP2	0.343448
AC016717.1	0.191682
RP11-314B1.2	2.42512
RP11-314B1.1	0
AC080002.1	0
AC068138.1	0
MIR5702	0
IRS1	1.48014
RP11-395N3.2	0.612328
RP11-395N3.1	0.105564
RHBDD1	3.14565
SNORA48	0
COL4A4	0.47024
COL4A3	0.677131
AC097662.2	0.642985
TM4SF20	0.0429651
MIR5703	0
C2orf83	0.0197795
AC064853.2	0.307036
AC064853.3	0
SLC19A3	1.53554
RNA5SP121	0
SNRPGP8	0
AC073065.3	0
CCL20	0.0655
TDGF1P2	0
DAW1	4.18365
SNORA25	0
SPHKAP	1.35581
RNU6-624P	0
AC074019.2	0
LINC01807	0
AC074019.1	0
RPL7L1P10	0
AC007677.2	0
RN7SKP283	0
RNU7-9P	0
AC007559.1	0
RNU6-613P	0
FBXO36	3.95211
RNU6-964P	0
FBXO36-IT1	0
RNU6-1027P	0
RNY4P19	0
AC009950.2	0.331876
RP11-98F19.1	0
SP110	2.60217
SP140	0.372438
SP140L	0.807364
RP11-69J7.1	0
SP100	1.87099
RN7SL834P	0
HMGB1P3	0
AC010149.4	0
TPM3P8	0
RP11-395A23.1	0
RNU6-451P	0
LINC01907	0.072523
BANF1P3	0.171767
RNU6-268P	0
RP11-499P1.1	0
GPR55	1.4922
RP11-499P1.2	0.299093
COX20P2	0.0747746
SPATA3-AS1	0.0644654
SPATA3	0.167155
HTR2B	0.0891937
RNU1-93P	0
ARMC9	4.06876
AC018738.2	3.6448
MIR4777	0
AC017104.6	0.761652
B3GNT7	3.29662
ZBTB8OSP2	0.0928914
AC017104.4	0
AC017104.2	0
SNORA75	0.405125
SNORD20	0
SNORD82	0
RP11-562I5.1	1.77638
RP11-562I5.2	0.234823
RNU2-22P	0.156436
LINC00471	0.690855
NMUR1	0.129698
AC104634.3	0
RPL23AP26	0
TEX44	0.0156928
RN7SL499P	0
U4	2.12466
AC073476.1	0
RP11-690I21.1	1.13354
RP11-690I21.2	0.272638
MIR1471	0
NPPC	0.744504
DIS3L2	3.68656
AC105461.1	0
MIR562	0
AC068134.10	1.95083
ECEL1P3	0
RP11-762N20.1	0
ALPP	0
AC068134.8	0
ECEL1P2	0
ALPPL2	0
ECEL1P1	0
AC068134.6	0
DIS3L2P1	0
ALPI	0
ECEL1	2.23311
PRSS56	0.823763
CHRND	0.150978
CHRNG	0.0171479
AC073254.1	0.226617
RN7SL359P	0
EEF1B2P7	0
AC064852.4	0
KCNJ13	0.066982
RNU6-107P	0
Y_RNA	0
AC106876.2	0
NEU2	0
INPP5D	3.95683
RN7SL32P	0
SCARNA5	0.38067
SCARNA6	0.40051
SAG	4.14033
RP11-400N9.1	0.650916
Y_RNA	0
RP11-289A15.1	0
UGT1A12P	0
UGT1A11P	0
UGT1A8	0
UGT1A10	0
UGT1A13P	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
AC114812.8	0
UGT1A5	0
UGT1A4	0
RPL17P11	0
UGT1A3	0
AC114812.9	0
DNAJB3	0
UGT1A2P	0
AC114812.10	0
AC114812.5	0
UGT1A1	0
MROH2A	0.0326402
HJURP	0.058096
MSL3P1	0.163562
TRPM8	0.0375869
AC005538.5	0
SPP2	0
RP11-263G22.1	0
AC006037.2	0
RP11-309M7.1	0
AC097713.5	0
AC097713.3	0
LINC01891	0
HSPE1P9	0
LINC01173	0
RP13-977E11.1	0
AC010148.1	0
SH3BP4	3.97837
AC114814.4	0
AC114814.2	0
AC114814.3	0
AGAP1-IT1	0.199106
AC064874.1	0
TMSB10P1	0.210235
RNU7-127P	0
RN7SL204P	0
Y_RNA	0
GBX2	0.930401
AC079135.1	0
ASB18	0.0916061
RNU1-31P	0
RP11-785G17.1	0.0899181
IQCA1-AS1	0
RPL3P5	0
AC011286.1	0
RNU6-1051P	0
AC105760.3	0
AC105760.2	0.407901
AC107079.1	0
AC112715.2	0
COL6A3	0.170127
AC112721.1	0
AC112721.2	0
MLPH	0.0766749
MIR6811	0
RNU6-1140P	0
PRLH	0
RAB17	0.359702
AC104667.3	0.0247734
AC096574.5	0.315403
RBM44	0.105512
SNORD39	0
RNU6-1333P	0
SCLY	3.52036
ESPNL	0.200271
KLHL30	0.0900199
KLHL30-AS1	0.0567177
ERFE	0.402683
AC016757.3	1.61746
AC096574.4	0.0519977
PER2	4.77263
RP11-5O24.1	0.0398106
AC012485.2	0
RNU6-234P	0
AC016999.2	0
RP11-40B20.1	0
LINC01107	0.0312428
LINC01937	0
AC113618.2	0
AC144525.1	0
TWIST2	0.0977902
LINC01940	0
HDAC4	4.65392
MIR4440	0
MIR4441	0
MIR4269	0
MIR2467	0
AC062017.1	2.31138
AC079612.1	0
AC079612.2	0
RP11-315F22.1	0
AC093802.1	0.015728
MIR4786	0
OR6B2	0
PRR21	0
OR6B3	0
OR9S24P	0
OR5S1P	0
OTOS	1.84588
AC124861.1	0
U3	0
PP14571	4.51864
MIR149	0
ANKMY1	2.39181
DUSP28	4.62216
CAPN10-AS1	2.86581
GPR35	1.63539
RP11-118M12.1	0
AQP12B	0.0111726
AC011298.2	0.0157463
AQP12A	0
RP11-118M12.2	0
AGXT	0.0125992
C2orf54	0.0239901
CROCC2	0.0102375
AC104809.4	0.0383294
AC104809.2	0.00324766
SNED1	1.84255
AC093585.6	0.0672891
AC005237.4	0.0879898
AC005237.2	0
ANO7	0.813391
AC005104.3	1.34424
FARP2	2.49422
MIR3133	0
AC110299.5	0.337169
BOK-AS1	0.215261
RP11-367H1.1	0.91328
RNA5SP122	0.690171
AC114730.11	1.87542
AC114730.8	0
AC114730.7	0
GAL3ST2	0.3562
AC114730.5	0.435229
AC114730.3	2.17722
AC114730.2	0.882521
PDCD1	0.394368
LINC01237	0.403285
AC131097.4	3.56524
LINC01238	1.58822
AC093642.1	2.10372
AC093642.4	0
LINC01880	0.0984671
LINC01238	2.78042
LINC01881	1.00337
CICP10	0
SEPT14P2	0
RPL23AP88	0.094729
LINC01986	0
AY269186.2	0
CHL1-AS2	3.85103
RNU6-1194P	0
RPS8P6	0.0986166
CHL1-AS1	0.0317767
LINC01266	0.18134
RPSAP32	0
AC090044.2	0.371554
AC087430.1	0
RN7SL120P	0
CNTN6	0.353715
CRB3P1	0
RPL23AP38	0
RPL23AP39	0
RPL21P17	0
RP11-204C23.1	0
RN7SKP144	0
CNTN4	1.58326
CNTN4-AS2	0
HINT2P1	0
DNAJC19P4	0
CNTN4-AS1	0.0390862
IL5RA	0.0180193
SNORA43	0
TRNT1	4.81597
AC026188.1	0.0353315
SUMF1	2.68022
PNPT1P1	0.02815
MRPS10P2	0
ITPR1-AS1	3.8702
EGOT	0
AC018816.1	0
AC018816.3	0.602598
BHLHE40-AS1	1.32273
RNF10P1	0
UBTFL8	0
Y_RNA	0
AC090955.5	0
AC026202.3	0.536502
RP11-572B2.1	0
MIR4790	0
RN7SL553P	0
AC026202.5	0
AC027119.1	0
AC026167.1	0
AC091069.1	0
AC069277.2	0
GRM7-AS3	0.0325941
AC024162.2	0
GRM7	2.71519
MRPS36P1	0
GRM7-AS2	0
GRM7-AS1	0.0344941
RP11-157E16.1	0.198092
LMCD1-AS1	0.299264
AC018832.1	0
RNU4ATAC17P	0
AC023481.1	0
LMCD1	0.922541
AC034187.2	0
SSUH2	0.358396
OR7E122P	0.0414022
CAV3	0.126939
RAD18	1.22557
SNORA43	0
SRGAP3-AS1	0
SRGAP3-AS2	0
SRGAP3-AS3	0
SRGAP3-AS4	0.445408
RP11-380O24.1	0.140143
PGAM1P4	0.0391657
DUSP5P2	0
CPNE9	1.32511
RP11-266J6.2	0.687021
CIDEC	0.419841
IL17RE	4.42428
RNU6-882P	0
RP11-1020A11.1	1.19298
PRRT3-AS1	1.02671
RP11-1020A11.2	1.46714
EMC3-AS1	2.13393
CYCSP10	0.659301
AC022007.5	1.93572
FANCD2	0.679382
RNU6-670P	0
CYCSP11	0
FANCD2OS	0
IRAK2	1.17652
LINC00852	1.53469
GHRL	0.455863
GHRLOS	0.985238
MIR378B	0
MIR885	0
ATP2B2-IT1	0
ATP2B2-IT2	0
LINC00606	0.160672
AC018495.3	0
SLC6A1-AS1	0.808467
HRH1	1.37459
CHCHD4P4	0
ATG7	4.13014
AC083855.5	0
AC026185.1	0
RP11-169K17.2	0
RP11-169K17.4	0
RP11-169K17.3	0.077236
TAMM41	4.21562
FANCD2P2	0
CYCSP12	0
NUP210P2	0
MARK2P14	0
AC090958.5	0
RN7SL147P	0
ACTG1P12	0.0441719
TIMP4	4.67761
MTCO1P5	0
GSTM5P1	0.0419889
PPARG	1.54653
AC091492.2	0
TSEN2	4.61499
RNA5SP123	0
RNU6-377P	0
MKRN2OS	1.032
Metazoa_SRP	0
CRIP1P1	0
TMEM40	0.0204013
KRT18P17	0.144533
RP11-767C1.2	1.6325
LINC02022	0.104142
RP11-715I4.1	0
AC027124.3	0
AC027124.2	0
HDAC11-AS1	0
FBLN2	3.75094
LINC00620	0.180011
WNT7A	2.8829
VN1R20P	1.83772
FGD5P1	0.104854
TPRXL	0.0841763
VN1R21P	0
AC093495.4	0.622877
RP11-536I6.2	0
LINC01267	0
RNA5SP124	0
GRIP2	2.4793
RNU6-905P	0
RHBDF1P1	0
RP11-588H7.1	0
AC090952.5	0
C3orf20	0.0531477
AC090957.2	0
LINC02011	0
FGD5	1.42732
AC090954.5	0
RPS3AP53	0
COL6A4P1	0.00586354
SH3BP5-AS1	4.32461
RNU6-454P	0
HMGN2P7	0
METTL6	4.64264
RNU6-1024P	0
EAF1-AS1	0.0702656
MIR4270	0
RN7SL110P	0
BTD	3.93314
MIR3134	0
RP11-44D5.2	0
RP11-44D5.1	0.213474
RN7SL4P	0.292555
MIR563	0
IMPDH1P8	0.413465
OXNAD1	1.91208
RP11-608O8.2	0
RFTN1	2.36051
RP11-415F23.2	1.04317
RP11-415F23.3	0.454105
RP11-415F23.4	1.06142
RP11-194G10.3	0
LINC00690	0
DAZL	0.0134207
AC091493.2	0
CDYLP1	0
PLCL2-AS1	0
AC090960.1	0
AC140076.1	0
RNU7-10P	0
AC104451.2	0
AC104297.1	0.0258282
PDCL3P3	0
AC132807.1	0
RP11-320G10.1	0
RP11-158G18.1	0
SATB1-AS1	0.14777
RAD23BP1	0
RNU6-138P	0
KCNH8	3.81879
MIR4791	0
EFHB	0.649536
HSPA8P18	0.014431
PP2D1	0.13839
RNU4-85P	0
SAP18P3	0
RPL39P18	0.175566
MIR3135A	0
SGO1	0.0215067
SGO1-AS1	0.0153549
RNU6-822P	0
RP11-669C19.1	0
RNU6-815P	0
RP11-901H12.1	0
VENTXP7	0
ZNF385D	1.43803
ZNF385D-AS1	0
ZNF385D-AS2	0
HMGB1P5	3.36722
AC092421.1	0
RP11-1037D22.1	0
RANP7	0
SALL4P5	0
RPL24P7	0.122263
UBE2E2-AS1	0
Y_RNA	0
AC121251.1	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	0.344651
ARL4AP4	0
LINC00691	0
RPL31P20	0
THRB-IT1	0.0296942
THRB-AS1	0.0893764
RP11-317L10.1	0
MIR4792	0
EIF3KP2	0
AC133680.1	0.326253
RN7SL216P	0
RNA5SP125	0
CFL1P7	0
RNA5SP126	0
AC133141.1	0
SNORD5	0
uc_338	0
MIR4442	0
CRIP1P2	0
AC092798.2	0
TAF9BP1	0.0336191
LINC00692	0
RPEP2	0
HMGB3P12	0
VENTXP4	0
AC099754.1	0.650404
AC114877.3	0.619029
NEK10	1.59383
MINOS1P3	0
RNU6-342P	0
SLC4A7	1.76803
RPS20P15	0
AC099535.4	0
RNU1-96P	0
AC137675.1	0
Y_RNA	0
AC098614.1	0
AC098614.2	0.521154
RP11-222K16.1	0.224644
AC098614.3	0
LINC02084	0.0547747
EOMES	0.0290579
LINC01980	0
LINC01981	0
LINC01967	0
CMC1	3.74256
ZCWPW2	0.614812
FAM96AP1	0
AC093142.2	0
RBMS3	1.50473
MESTP4	0
RBMS3-AS3	0.441058
RPS12P5	0
RBMS3-AS2	0
MTND4LP9	0
RBMS3-AS1	0
LINC01985	0
AC116035.2	0
AC096921.2	0
RP11-1024P17.1	0.149822
GADL1	0
MIR466	0
CNN2P6	0
RNA5SP127	0
AC115283.1	0
THRAP3P1	0
OSBPL10	0.830128
OSBPL10-AS1	0
ZNF587P1	0
ZNF860	0.226103
RPL21P40	0
SNORA25	0
Y_RNA	0
NIFKP7	0
AC094019.4	0.015103
RPSAP11	0.0635211
RP11-384L8.1	0.481572
CMTM8	2.33022
RP11-384L8.2	0
KRT18P15	0
CMTM7	1.03188
MIR548AY	0
AC104306.1	0
AC104306.4	0
IGBP1P3	0
RPL30P4	0.102686
CNOT10-AS1	0
SUGT1P2	0.0712721
RPL23AP43	0.131103
TRIM71	1.00404
CCR4	0.0120139
SEC13P1	0.071106
SUMO2P10	0
TMPPE	0.231711
RN7SL296P	0
SUSD5	2.32588
AC123900.2	0
RNU7-110P	0
RNA5SP128	0
COX6CP10	0
AC112220.2	0
SDAD1P3	0
RP11-10C24.2	0.359354
RP11-10C24.3	0.261446
RP11-10C24.1	0.225387
LINC01811	0
AC123023.1	0
AC018359.3	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ARPP21-AS1	0.0578705
MIR128-2	0
AC104308.2	0
RFC3P1	0
STAC	1.49642
NBPF21P	0
RN7SKP227	0
HSPD1P6	0.105803
LINC02033	2.05595
RP11-640L9.2	2.90633
AC011816.1	0
RNU6ATAC4P	0
RP11-129K12.1	0.144034
PRADC1P1	0.167132
RPL29P11	0.669367
Y_RNA	0
UBE2D3P2	0
RNU6-1301P	0
UBE2FP1	0.264013
RP11-285J16.1	1.93239
AC097359.2	0.334193
RP11-259K5.1	1.67986
RP11-259K5.2	0.628842
TCEA1P2	0.435199
RNA5SP129	0
C3orf35	0.311774
ITGA9	0.952372
RNU7-73P	0
ITGA9-AS1	2.76776
RPL21P135	0.485817
NDUFAF4P3	1.58037
MIR26A1	0
Y_RNA	0
DLEC1	1.43799
PPP2R2DP1	0
Y_RNA	0
MYD88	4.87145
SLC22A13	0.0413686
RP11-815I22.1	0
SLC22A14	0.441431
RNU6-235P	0
DLEC1P1	0
XYLB	0.340881
ACVR2B-AS1	0.968681
ACVR2B	2.12389
EXOG	3.46638
Y_RNA	0
DDTP1	0
RPL18AP7	0.470718
SCN5A	0.219946
SCN10A	0
RP11-134J21.1	0
SCN11A	0.489588
RNU6-1227P	0
TTC21A	4.81896
MIR6822	0
RP11-331G2.7	0.0727845
Metazoa_SRP	0
XIRP1	0.0598694
DSTNP4	0
CX3CR1	3.45717
RP11-331G2.6	0
CCR8	0
HNRNPA1P21	0
RP11-241K18.2	0
EEF1A1P24	0.0605305
SNORA62	1.29768
NFU1P1	0
RNU4-56P	0
EIF1B-AS1	0.342209
RN7SL411P	0
SNORA64	0
ENTPD3-AS1	2.52519
PGAM1P3	0.048295
ZNF619	1.0926
RNU5B-2P	0.24442
ZNF620	1.05929
RPL5P10	0
EEF1GP3	0
RP11-528N21.1	0
HMGN2P24	0
RP11-761N21.2	1.88199
RP11-761N21.1	0
RP11-520A21.1	0
RP11-372H2.1	0
MRPS31P1	0
ULK4	0.644333
SCARNA21	0
RN7SKP58	0
ATP6V0E1P2	0
Y_RNA	0
U8	0
RPL36P20	0
GEMIN2P2	0
RP11-193I22.2	0
TPMTP2	0
RNU4-78P	0.210076
RP11-333B11.1	0.274054
SALL4P6	0
EIF4BP4	0
LYZL4	0.189316
RP11-219I21.1	0
VIPR1-AS1	0.380847
RN7SL567P	0
KLHL40	0.105056
HHATL-AS1	0.633085
CCDC13	2.98807
CCDC13-AS1	3.17497
LINC02158	0.110019
ACKR2	0.279496
RP11-70C1.3	0.0365022
RP11-141M3.6	0.181293
CYP8B1	0.0584319
HNRNPA1P22	0
ZNF662	2.06547
KRBOX1-AS1	0.015263
KRBOX1	0.384536
FAM198A	3.53772
RP11-136C24.1	0
RP11-136C24.2	0.113863
RN7SL517P	0
RP11-188P20.3	2.69629
SNRK-AS1	0.381862
Y_RNA	0
RP11-353H3.1	0
ABHD5	3.41818
RP4-672N11.1	0
RP4-555D20.3	0.428833
RP4-555D20.4	1.78748
RNU6-367P	0
MIR138-1	0
RP4-555D20.1	4.61102
TOPAZ1	0.0408195
RP11-424N24.2	0.180862
LINC00694	0.194631
LINC01988	0.0653419
ZNF445	3.16949
ZNF852	0.6525
EI24P3	0
RP11-944L7.6	0
ZKSCAN7	1.37616
RP11-944L7.4	0.834269
ZNF660	1.00128
MPRIPP1	0.35095
ZNF197	3.85091
ZNF197-AS1	0.348589
ZNF35	2.58287
RP11-348P10.2	2.87205
SOCS5P3	0
ZNF502	3.23567
ZNF501	1.59217
KIF15	0.579161
TGM4	0.0141912
RP11-272D20.2	0
RPL12P44	0
RNU5B-3P	0
CDCP1	0.374327
RPS24P8	0.410705
U3	0
LARS2-AS1	0.0309377
LIMD1	1.23466
LIMD1-AS1	0.485734
RN7SL145P	0.507974
RP11-697K23.3	0.0191433
SLC6A20	0.112265
RP11-852E15.1	0
CCR9	0.0170895
Y_RNA	0
FYCO1	3.02656
CXCR6	0.0289372
XCR1	0
NRBF2P2	0
FLT1P1	0
CCR3	0.0126881
CCR1	1.06587
UQCRC2P1	0
CCR2	0.0297109
RP11-24F11.2	0.171841
CCR5	0.174081
CCRL2	0.316479
LINC02009	0.121058
LTF	0.336442
RTP3	0
LRRC2	0.24746
LRRC2-AS1	0
TDGF1	0.294528
RP11-509I21.2	0
SNORD77	0
ALS2CL	1.79772
TMIE	2.45808
PRSS46	0.0718882
PRSS45	0.104839
RP11-427P5.2	0
PRSS44	0.0440215
PRSS42	0.075757
MYL3	3.04026
RP11-427P5.3	0.167679
NBEAL2	3.88241
NRADDP	0.255732
MRPL57P3	0
KIF9-AS1	2.64775
KIF9	2.74505
SNORD13P3	0
RP11-447D11.3	0.63193
RP11-708J19.1	1.68136
RP11-708J19.3	0
BOLA2P2	0.209555
RN7SL870P	0
RP11-717D12.1	0
RP11-395P16.1	0
uc_338	0
MIR1226	0
Y_RNA	0
VPS26BP1	0
RP11-1029M24.4	0
RN7SL664P	0
RP11-1029M24.1	0
CDC25A	0.546072
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	0.131269
MIR4443	0
CAMP	0.0794708
ZNF589	4.35966
MRPS18AP1	0.111721
Y_RNA	0.609104
NME6	2.80401
SPINK8	0.291422
MIR2115	0
FBXW12	0.321834
RN7SL321P	0
RP11-24C3.2	0.572974
ATRIP	3.0054
PFKFB4	2.43084
MIR6823	0
UCN2	0.206482
MIR711	0
TMEM89	0
SLC26A6	4.0724
MIR4793	0
CELSR3-AS1	0
RP11-572O6.1	0.505434
PRKAR2A	4.941
PRKAR2A-AS1	1.22498
ARIH2OS	2.72402
RP13-131K19.1	0.323082
RP13-131K19.2	1.45833
MIR425	0
MIR191	0
RP13-131K19.6	0.672313
RN7SL182P	0
MIR6890	0
RP11-694I15.7	1.27247
C3orf84	0
CCDC36	0.0816982
RP11-3B7.7	0
RP11-3B7.1	0.0825943
MIR4271	0
RHOA-IT1	0.0909534
RNA5SP130	0
BSN-AS2	0.797083
BSN-AS1	0
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.0283918
FAM212A	4.04393
MIR5193	0
RN7SL217P	0.197349
ACTBP13	0.0409492
MST1R	0.330811
CTD-2330K9.2	0
CTD-2330K9.3	0.0532729
RBM5-AS1	0.401708
SEMA3F-AS1	1.37633
SEMA3F	3.57658
MIR566	0
GNAT1	0.044763
MIR5787	0
XXcos-LUCA16.1	0.202852
U73166.2	0.447063
SEMA3B-AS1	1.88237
LSMEM2	1.09634
HYAL3	2.97881
HYAL1	1.40871
RASSF1-AS1	0.641682
ZMYND10-AS1	0
CYB561D2	2.35049
RNA5SP131	0
HEMK1	2.10952
RP11-804H8.7	0
CISH	0.551307
LINC02019	0.550706
MIR4787	0
RP11-804H8.5	0
RP11-646D13.1	0
ZNF652P1	0
ST13P14	0
RAD54L2	4.46631
RNU6ATAC29P	0
RNA5SP132	0
GRM2	0.981793
IQCF6	0
IQCF4	0.0270821
IQCF3	0.0395404
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0.168467
RP11-155D18.13	2.80069
GPR62	4.38001
POC1A	1.21555
ALDOAP1	0
RP11-330H6.6	0.106621
TLR9	0.745349
RP5-1157M23.2	0.145453
MIRLET7G	0
GLYCTK	1.51897
GLYCTK-AS1	0.107449
MIR135A1	0
DNAH1	3.82627
RP11-168J18.6	0.162786
PHF7	2.43192
TNNC1	1.35874
STAB1	4.47752
SMIM4	4.95329
PBRM1	4.73855
RNU6-856P	0
RNU6ATAC16P	0
SNORD19B	0
SNORD19	0
SNORD19B	0
SNORD19	0
SNORD69	0
RP5-966M1.7	0.283471
RP5-966M1.5	0
RP5-966M1.4	0
