Name	Kidney - Cortex
RNU6-272P	0
MIR581	0
RN7SL801P	0
MIR4459	0
CTD-2081C10.5	0
LINC01033	0
RPL37P25	0
HSPB3	0.247374
SNX18	4.252
CTD-2591A1.1	0.254386
AC112198.1	0.146268
RP11-45H22.1	0
RP11-45H22.2	0
RP11-45H22.3	0
CTD-2313F11.1	0
GZMK	0.35876
Y_RNA	0
CTD-2313F11.2	0
CTD-2313F11.3	0
GZMAP1	0
GZMA	1.05759
CDC20B	0.118184
GPX8	4.05145
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	0.0199505
CCNO	1.37292
RP11-506H20.1	0.119016
RP11-506H20.2	0.0300615
CTD-2315M5.2	0
MIR5687	0
RNF138P1	0.572818
AK4P2	0
SLC38A9	1.42776
DDX4	0.0207773
RP11-175M2.1	0
RNA5SP183	0
HNRNPH1P3	0
IL31RA	0.0235391
CTD-2031P19.4	0
FLJ31104	0.262561
snoU13	0
CTD-2227I18.1	0.168755
ANKRD55	0.170328
RNU6-299P	0
RPL17P22	0.0783394
RNA5SP184	0
C1GALT1P2	0.0984454
RNA5SP185	0
PSMC1P4	0
RNU6ATAC2P	0
RP11-155L15.1	0
HMGN1P17	0.401627
LINC01948	0.737258
RPL26P19	2.7295
C5orf67	1.21253
AC022431.3	0.342484
AC008940.1	0
AC008937.2	0
AC008937.3	0.0440219
SETD9	3.10913
MIER3	3.58331
CTD-2310F14.1	0.275609
AC016644.1	0
AC114973.1	0
RP11-101B14.4	0
RP11-101B14.1	0
Y_RNA	0
CTD-2516K3.3	0
CTD-2023N9.1	0
SALL4P1	0
ACTBL2	0
CTD-2023N9.2	0
CTD-2023N9.3	0
RP11-772C9.1	0
RP11-478P10.1	0
LINC02101	0
PGAM1P1	0
GAPT	0.203631
CTD-2117L12.3	0
MIR548AE2	0
LINC02108	0
RAB3C	0.0416427
RP11-479O16.1	0
RPL5P15	0
CTD-2176I21.2	0
PDE4D	3.43723
RP11-266N13.2	0.0356919
CTD-2146O16.1	0
NDUFB4P2	0
MIR582	0
CTD-2254N19.1	0
RNU6-806P	0
RP11-546M4.1	0
SETP21	0
PART1	0.42305
DEPDC1B	1.12832
CAB39P1	0
KRT8P31	0
RP11-231G3.1	1.36699
ERCC8	3.73495
GNL3LP1	0
AC104113.3	0
CTC-436P18.4	0
CTC-436P18.5	0.349221
SMIM15-AS1	0.0506961
LINC02057	0
RP11-631M6.3	0.0668065
RP11-631M6.2	0.235336
RPL3P6	0.0759027
C5orf64	0.0317429
RP11-2O17.2	0
RNU6-913P	0
C5orf64-AS1	0.0433291
CTD-2244C20.1	0
CTD-2244C20.2	0
RN7SKP157	0
KIF2A	3.22023
IPO11	3.90128
RNU6-661P	0
CKS1BP3	0
RP11-95I19.2	0
RP11-95I19.1	0
LRRC70	1.48267
ISCA1P1	0.119194
RP11-586E1.1	0
CTD-2049O17.1	0
RP11-158J3.2	0
HTR1A	0
RNF180	3.1022
AC016561.1	0
RGS7BP	0.351785
RN7SL169P	0
RNU6-294P	0
MRPL49P1	0
FAM159B	0
SREK1IP1	3.78101
RP11-307L14.1	0.623101
RP11-307L14.2	0.15387
Y_RNA	0
ADAMTS6	0.32908
CTD-2194F4.2	0
RPEP1	0
CTD-2375G15.1	0
CTD-2116N20.1	0
CENPK	0.270401
TRIM23	3.02319
RNU6-540P	0
CTC-534A2.2	1.79437
SGTB	1.49395
NLN	2.27626
CTD-2353N24.1	0
CTD-2033C11.1	1.24589
SNORA76	0
AC025442.3	0
LINC02065	0
RP11-305P14.1	0
RP11-5P22.3	0
RP11-5P22.1	0.0793811
MAST4	3.9963
RP11-287J9.1	0
MAST4-IT1	0
MAST4-AS1	0.165692
CD180	0.13948
CTD-2187J20.1	0
RP11-434D9.1	0
RP11-357D18.1	0
RP11-83M16.1	0
RP11-83M16.5	0
BCL9P1	0
RP11-83M16.3	0.122265
RP11-83M16.4	0.124641
RP11-83M16.6	0
CTD-3066C23.1	0
RP11-434D9.2	0
CTD-2060F24.1	0
RNU6-1232P	0
EEF1B2P2	0.0419514
LINC02219	0
CTD-2582M21.1	0
CTC-537E7.3	0.144449
CTC-537E7.1	0
CTC-537E7.2	0
CTC-340D7.1	0
VWA8P1	0
U8	0
RP11-141O11.1	0
RN7SKP251	0
LINC02198	0.0778261
CTC-498J12.1	0.258065
SUMO2P4	0
CTC-498J12.3	0
SNORA50	0
CCNB1	2.12714
CTC-351M12.1	1.32431
CENPH	1.47736
CCDC125	3.5344
CFL1P5	0.763514
CHCHD2P2	0.583953
NDUFB9P1	0
MARVELD2	3.51814
RPS27P14	0
RP11-241G9.3	0
RN7SL616P	0
OCLN	1.46815
RNU6-724P	0
GTF2H2C	0.668173
RP11-848G14.2	0.0150753
RP11-848G14.5	0.289201
GUSBP3	0.0235803
RP11-974F13.5	0
RP11-98J23.2	0.314169
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.26247
SMN2	1.37513
RP11-1319K7.1	0.324908
CDH12P3	0
RP11-1415C14.4	0.610721
RP11-1415C14.3	1.55055
GTF2H2B	0.240139
RP11-497H16.9	0.0580157
RP11-497H16.7	0.0655126
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0
CDH12P1	0
SERF1A	0.0411048
SMN1	2.04277
NAIP	0.199626
GTF2H2	0.916436
RP11-195E2.1	0.995969
RP11-1280N14.3	0.406377
CDH12P4	0
GUSBP9	0.396152
RP11-1198D22.1	0.128357
LINC02197	0.00736216
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
BDP1	2.9416
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	0.0341645
RP11-1315F8.2	0
MAP1B	3.69226
MIR4803	0
RN7SL153P	0.083095
PTCD2	1.30763
RP11-389C8.1	0.0914515
YBX1P5	0
RP11-389C8.2	3.78943
ZNF366	1.07495
LINC02056	0
CTC-347C20.1	0.0162247
RPL7P22	0
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0.0871449
MIR4804	0
CTD-2339M3.1	0
CTD-2376I4.1	0.382001
CTD-2376I4.2	0.614641
CTC-250P20.2	0.0768284
CTC-250P20.1	0
RP11-232L2.2	2.53941
RP11-232L2.1	0
RP11-60A8.1	0.344692
RP11-60A8.2	0
RP11-79P5.3	0.0367215
FOXD1	0.9511
LINC01385	0
LINC01386	0
RP11-79P5.9	0.992565
FUNDC2P1	0.27847
UTP15	1.91179
CTC-575I10.1	0.041482
CTD-2372A4.1	0
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0
ENC1	3.29149
RNU6-658P	0.155714
FAM169A	0.858926
CTD-2060C23.1	0
CTD-2377O17.1	0.503782
SNORA40	0
CTD-2503O16.4	0.0394016
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0
RP11-229C3.4	0
GCNT4	1.42335
LINC01336	0.328929
ANKRD31	0.0532014
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	0.361222
CTD-2235C13.1	1.00467
POLK	3.61395
RNU7-175P	0
CTC-366B18.4	1.69977
ANKDD1B	1.86994
POC5	3.81461
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0
CTC-235G5.3	0
SV2C	0.0142122
RNA5SP186	0
AC113404.1	0.182845
RP11-466P24.5	0
HMGN2P4	0.369932
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0
CTD-2275D10.2	0
CTD-2236F14.1	0
F2RL2	0.232126
CTD-2384B11.2	0.0946543
NCRUPAR_1	0
NCRUPAR_2	0
RN7SL208P	0.048864
S100Z	0.0667454
RNU6ATAC36P	0
SNORA47	0.156527
ZBED3-AS1	0.517202
HMGB1P35	0
PDE8B	2.52408
ALDH7A1P1	0.14922
RPS2P24	0
RPL7P23	0.406498
OTP	0
ACTBP2	0.225802
RP11-107N7.1	0
CTD-2179L22.1	0.0381832
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
LHFPL2	1.19844
HMGB1P21	0
CTD-2073O6.1	0.0709493
CTD-2045M21.1	0
ARSB	3.84551
CTD-2299I21.1	0.136608
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0
JMY	3.67015
CTC-451P13.1	0.72598
HOMER1	1.49427
RP11-342F17.1	0
RP11-342F17.2	0
Y_RNA	0
Y_RNA	0
CMYA5	3.77759
CTC-431G16.2	0.0393075
CTC-431G16.3	0
LINC01455	0
MTX3	4.74179
THBS4	0.584883
RP11-168A11.4	1.92629
TRMT112P2	0
CTD-2201I18.1	0.116853
SERINC5	4.482
CTC-458I2.2	0.0758315
KRT18P45	0
CTC-512J14.7	0.0512938
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.0705373
HNRNPA1P12	0.0547519
RNU6-211P	0
CTD-2015H6.3	2.38555
FAM151B	0.794797
RPS27AP9	0
RPL7P24	0.0423403
ANKRD34B	0.296719
DBIP2	0
LINC01337	0.165291
DHFR	3.42495
CTC-325J23.2	0.0959529
MTRNR2L2	0
MSH3	4.56245
RP11-241J12.3	0
RP11-241J12.1	0
RASGRF2-AS1	0.180457
RASGRF2	3.21257
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	2.50844
CTD-2248H3.1	0.675094
ACOT12	0.840418
SSBP2	2.43241
CTD-2249K22.1	0.0694118
SEM1P1	0
ATG10	1.5097
ATG10-IT1	0
PPIAP11	0.10771
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	1.25054
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	0.0889371
RP11-78C3.1	0.0889691
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.0881549
RP11-343L5.2	0.602865
SCARNA18	0
XRCC4	2.55565
CTD-2110K23.1	0
COQ10BP2	0
FTH1P9	0
VCAN	1.89409
VCAN-AS1	0
HAPLN1	0.00317469
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.0553717
RNU4-11P	0
RP11-456A14.1	0
EDIL3	1.65859
RNU6-448P	0
CTD-2269F5.1	0.139039
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.109595
CTC-534B23.1	0
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.19159
RP11-72L22.1	0
RN7SKP34	0
MIR4280	0
LINC01949	0
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	0.733631
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
TMEM161B	2.53962
TMEM161B-AS1	3.39949
RNA5SP187	0.238312
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.0566644
CTC-498M16.4	0.065361
LINC00461	0.0372179
CTC-470C15.1	0
CTC-467M3.3	0
CTC-467M3.1	0
MEF2C	2.66128
MEF2C-AS1	0.128021
CTD-2232E5.2	0
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	0.226483
CETN3	4.17233
CTD-2373J6.2	0.100701
MBLAC2	1.11847
POLR3G	0.572557
ADGRV1	0.241136
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0
RNU4-90P	0
RP11-213H15.1	0.182525
LUCAT1	0.0671059
Metazoa_SRP	0
CTD-2061E19.1	0
CTD-2061E19.6	0
ARRDC3-AS1	0.27483
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0.0120635
RP11-348J24.1	0
RP11-133F8.2	0.143361
CTC-529L17.1	0
CTC-529L17.2	0.0366917
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0
LINC02058	0
CTD-2091N23.1	0
POLD2P1	0
NR2F1-AS1	1.67982
RP11-65F13.3	0.0677001
NPM1P27	2.53185
POU5F2	0.0281501
RP11-185E12.2	0
RP11-549J18.1	0.35495
KIAA0825	0.305849
MTND5P12	0.0111634
MTND6P3	0
MTCYBP35	0
CTC-303L1.1	0.0262157
CTC-303L1.2	0.184916
SLF1	0.87623
MCTP1	0.217002
CTC-484P3.3	0
RPL7P18	0
uc_338	0
CTC-558O19.1	0
FAM81B	0.263151
CTD-2538A21.1	0
RNU6-308P	0
ARSK	1.67578
GPR150	0.0529843
RFESD	0.25383
SPATA9	0.21846
CTD-2154I11.2	0.101939
HSPD1P11	0.195947
AC008592.3	0.548957
AC008592.4	0.667724
AC008592.8	0.197447
LINC01554	2.28787
AC008592.5	0
AC008592.7	0
FABP5P5	0
MIR583HG	0.0530627
MIR583	0
RNU6-524P	0
RP11-254I22.3	0.869393
RP11-254I22.2	0
CTD-2337A12.1	0.0380813
PCSK1	0.156763
CTC-506B8.1	0.328121
CTD-2260A17.1	1.48493
CTD-2260A17.3	0.173474
CTD-2260A17.2	0.97164
ERAP2	4.70435
LNPEP	4.49403
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.069048
LIX1	0.458864
RIOK2	3.0866
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
RP11-274E7.2	1.49008
CH17-12M21.1	0
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0.0409235
DDX18P4	0
RGMB	2.1626
RGMB-AS1	0.374309
CTC-463N11.4	0.222538
CSNK1A1P3	0
RNU6-402P	0
LINC02062	0.847548
Y_RNA	0
CTD-2007H13.1	0.0624576
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.0799526
MTND5P10	0
MTND4P35	0.578586
MTND4LP5	0
MTND3P19	0
MTCO3P22	0.0496132
MTATP6P2	0.680353
MTCO2P22	0.55772
MTCO1P22	0.132167
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.0378288
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	0.470319
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.303353
GIN1	2.06104
PPIP5K2	2.55743
CTC-503K11.2	0
C5orf30	3.60632
CTD-2154H6.1	0
PDZPH1P	0
LINC02115	0
CTC-445B21.1	0
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
EFNA5	4.47572
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
FBXL17	3.83487
RP11-120B7.1	0.290505
FER	1.8237
CTC-329H14.1	0
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0694348
CTD-2587M2.1	0.346372
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.321398
MAN2A1	3.15561
RN7SKP230	0
CTC-287O8.1	0.110294
LINC01848	0
PGAM5P1	0
TMEM232	0.551525
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.261621
CTC-551A13.2	0
WDR36	3.82853
AC010468.3	0
AC010468.1	0.3348
CAMK4	0.182547
AC010468.2	0
CTC-499J9.1	0
STARD4	4.2196
STARD4-AS1	1.1087
HMGN1P13	0
CTD-2367A17.1	0
NREP	4.36781
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	4.16293
SNORA13	0.6525
CTC-459M5.1	0.0743465
CTC-459M5.2	0.0855049
RP11-526F3.1	0.195783
CTC-470E21.1	0
EPB41L4A-AS2	2.62572
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0.0207803
APC	2.51156
CBX3P3	0
RNU6-482P	0
XBP1P1	0.511506
ZRSR1	0.827316
CTC-487M23.5	1.26624
CTC-487M23.6	0.513943
CTC-487M23.7	0.383739
DCP2	4.32182
MCC	3.25241
CTD-2201G3.1	0.0435296
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0.283455
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	0.127537
TRIM36-IT1	0
CTC-428G20.2	0.0448676
PGGT1B	2.51043
CTC-428G20.6	0.244636
CTC-428G20.1	0.110666
CCDC112	1.52359
HMGN1P15	0
CTNNA1P1	0.0124547
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0
FEM1C	3.63029
TICAM2	2.4234
AC010226.4	0.818173
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
CDO1	1.92419
LVRN	0.0543132
DDX43P1	0
ARL14EPL	0.0130271
CTD-2287O16.1	4.5221
CTD-2287O16.4	0.157819
CTD-2287O16.5	2.28598
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.154563
SEMA6A	4.69051
SEMA6A-AS1	0.752859
RPS14P8	0.563042
SEMA6A-AS2	0.205064
RPS17P2	0.0858286
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0.328189
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.18705
LINC02148	0.0539844
LINC02208	0.0624568
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0.0839367
DTWD2	2.24296
PTMAP2	2.08921
MIR1244-2	1.80789
CTB-161M19.4	0.0835457
RNU6-373P	0
CTB-161M19.1	0
CTB-161M19.2	0
DMXL1	4.52601
RP11-950K24.2	0.0363444
LAMTOR3P2	0.113446
RNU6-701P	0
MIR5706	0
TNFAIP8	1.663
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0.0396998
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRR16	1.44344
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.141862
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
SRFBP1	2.85897
LOX	3.08939
CTC-441N14.2	0
ZNF474	0.113475
CTC-441N14.1	0
CTC-441N14.4	0
CTD-2544H17.2	0
SNCAIP	0.505942
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0.0295124
LINC02201	0
ARGFXP1	0
CTB-36H16.2	1.45395
RN7SL689P	1.03126
RP11-359P5.1	0.31347
RN7SL711P	0
AC106786.1	0.310074
PRDM6	0.437934
CTD-2347I17.1	0
CEP120	4.01846
KRT8P33	0.77313
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
ZNF608	4.31003
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.20465
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.42408
RNU6-290P	0
RP11-395C3.1	0.0722151
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	1.13756
MARCH3	0.756037
C5orf63	1.20414
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.0910885
MEGF10	0.0402027
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.0755172
CTD-2195M15.4	0
CTC-548H10.2	0
CCDC192	0.14918
CUL1P1	0
CTC-228N24.2	0
LINC01184	3.2528
SLC12A2	2.79033
KDELC1P1	0.0242245
FBN2	0.0565233
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.0102059
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0.112719
ADAMTS19	0.518772
CTC-575N7.1	0
KIAA1024L	0.0205969
CHSY3	0.250597
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.0188349
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
LYRM7	3.31785
RP1-247F3.1	0.0977716
RAPGEF6	1.73839
uc_338	0
FNIP1	2.98945
AC005593.2	0.102211
MEIKIN	0.0443445
AC034228.4	0
ACSL6	0.385855
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.162429
MIR6830	0
SLC22A4	2.50857
MIR3936	2.08267
C5orf56	2.12364
AC116366.5	0.0176357
Y_RNA	0.862839
AC116366.6	1.53202
IL5	0.0235442
TH2LCRR	0.0420698
IL13	0.0227959
IL4	0.0830718
AC004237.1	0.140253
KIF3A	2.63319
CCNI2	2.16292
SOWAHA	4.16245
AC004775.5	0.035571
RNA5SP192	0
GDF9	0.573361
LEAP2	3.04643
AC010240.2	0.0508491
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0.142299
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.387754
RP11-485M7.2	0.4191
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	0.83849
CTB-49A3.5	0
CTB-49A3.4	0.543425
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0
AC005178.1	0
WSPAR	0.0242613
CTB-113I20.2	3.74655
CTB-113I20.1	0
TCF7	1.31059
MIR3661	0
CTD-2410N18.3	0.402626
CTD-2410N18.1	0
CDKL3	1.07148
RP11-215P8.2	0.186932
RP11-215P8.3	0.139088
RP11-215P8.1	0.0656209
RP11-215P8.4	0
AC005355.1	0
RNU6-456P	0
LINC01843	1.10391
RN7SL541P	0
AC005355.3	0.143804
RNU6-1311P	0
SEC24A	4.10887
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	2.60692
AC006077.3	2.60494
MTCYBP18	1.57813
MTND6P4	1.73911
MTND5P11	0.898553
MTND4LP30	3.37981
MTND3P25	0.299552
CATSPER3	1.25463
PITX1	0.103476
C5orf66	1.31806
CTC-276P9.4	0
C5orf66-AS1	0
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	0.606079
DCANP1	0
TIFAB	0.0125637
CTB-138E5.1	0
NEUROG1	0
CTC-321K16.1	0.485263
LINC01959	0.0253873
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0.33247
SLC25A48	1.20268
IL9	0
GS1-39E22.2	0.183353
GS1-39E22.1	0
LECT2	0.13257
FBXL21	1.1078
VTRNA2-1	0
SMAD5-AS1	0
TRPC7	0.363978
TRPC7-AS1	1.4304
TRPC7-AS2	0.166176
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
KLHL3	4.89266
MIR874	0
RP11-381K20.4	0.0413704
NPY6R	3.24533
RP11-381K20.2	0.344833
MYOT	0.899353
PKD2L2	0.0687941
RP11-325L7.1	0.0604052
RP11-325L7.2	0
RNU6-1148P	0
WNT8A	0
RNU6-460P	0.153431
RNU6-888P	0
KIF20A	0.15203
GFRA3	0.408585
RPS27AP18	0
CDC25C	0.0493674
REEP2	1.59536
RP11-461O14.3	0
RPL7P19	0.0426199
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.838168
LRRTM2	0.0559047
RNA5SP194	0
CTB-46B19.2	0.0384708
RPL12P21	0
RNU6-572P	0
SNHG4	0.698498
SNORA74	0
SNORA74A	0
MATR3	2.98247
RNA5SP195	0
RN7SKP64	0
MZB1	1.04448
PROB1	1.63163
SPATA24	4.01672
DNAJC18	2.58349
RNU5B-4P	0
AC138517.6	0
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.103534
CTD-3224K15.3	0.344287
CXXC5-AS1	0.162385
CTB-35F21.1	0.0406056
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.150829
NRG2	0.61551
CTB-35F21.4	0
Y_RNA	0
LINC01024	1.41972
PURA	3.96598
CTB-131B5.5	0.333458
CTB-131B5.2	0.0772481
CTC-329D1.3	0
CTC-329D1.2	1.13679
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.0838154
SNORA27	0
HAUS1P1	0
RP11-515C16.1	0
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.0853709
PCDHA2	0.170506
AC005609.16	0
PCDHA3	0.205985
PCDHA4	0.0553127
PCDHA5	0.0755796
PCDHA6	0.171579
PCDHA7	0.117185
PCDHA8	0.0278113
PCDHA9	0.0113797
PCDHA10	0.265135
PCDHA11	0.237374
PCDHA12	0.20594
AC005609.17	0
PCDHA13	0.0534544
PCDHAC1	0.0877291
CTC-270D5.2	0
PCDHAC2	0.160914
CTC-270D5.1	0
PCDHB1	0.0584735
CH17-140K24.1	0
PCDHB2	0.473138
AC005754.7	0
PCDHB3	0.656559
AC005754.8	0.298734
PCDHB4	0.778131
PCDHB5	1.15748
PCDHB6	0.374505
PCDHB17P	0.0812926
CH17-140K24.3	0.0548676
PCDHB7	0.611468
PCDHB8	0.144136
PCDHB16	0.873567
CH17-140K24.5	0
PCDHB9	0.353098
CH17-140K24.6	0.15453
PCDHB10	0.519089
PCDHB11	0.533435
PCDHB12	0.363589
PCDHB13	0.538439
PCDHB14	1.35616
PCDHB18P	0.169308
PCDHB19P	0.0488175
CH17-140K24.2	0
PCDHB15	1.79646
AC005752.10	0.05353
SLC25A2	0.0724942
AC005618.6	0.22241
PCDHGA1	0.134693
PCDHGA2	0.486689
PCDHGA3	0.29685
PCDHGB1	0.206191
PCDHGA4	0.277761
PCDHGB2	0.314071
PCDHGA5	0.263355
PCDHGB3	0.224946
PCDHGA6	0.611344
PCDHGA7	0.524135
PCDHGB4	0.522076
PCDHGA8	0.0709757
