Name	Minor Salivary Gland
KLHL2P1	0.455066
RNU4-33P	0
RP11-548H18.2	0.11502
GTF2IP12	3.03061
RP11-33B1.4	0
RNU6-1217P	0
RP11-33B1.3	0.153942
PDE5A	4.75666
SNORA11	0
LINC01365	0
RP11-96A1.4	0
RP11-700N1.1	0
Y_RNA	0
RP11-96A1.5	0
MAD2L1	1.0954
RP11-679C8.2	0.0323464
LTV1P1	0
SAR1P3	0
RP11-501E14.1	0
PRDM5	1.78386
RNU6-550P	0
SETP12	0.111971
NDNF	2.5101
RN7SKP137	0
RP11-647P12.1	0
RP11-647P12.2	0
TNIP3	0.0547962
RNU6-948P	0
Y_RNA	0
QRFPR	0.0670947
RP11-364P2.2	0
TUBB4BP5	0
TMEM155	0.0904541
PP12613	0
CCNA2	2.68154
RP11-63B13.1	0
TRPC3	0.114133
AC097533.1	0
RN7SL335P	0
ADAD1	0
IL2	0
IL21	0
IL21-AS1	0
CETN4P	0.11518
BBS12	2.43112
RP11-170N16.1	0
FGF2	4.86064
RP11-170N16.2	0
RP11-170N16.3	0.758249
NUDT6	2.1261
SPATA5	1.86843
CTB-51E13.1	0
RP11-381N20.2	0
RP11-381N20.1	0.0461226
LINC01091	0.122224
AC096732.2	0
RPL21P50	0
RP11-107E21.1	0
RP11-728C8.1	0
CTD-2325B11.1	0
RP11-93I21.2	0
TECRP2	0
RP11-93I21.3	0.199839
FAT4	1.756
Y_RNA	0
MIR2054	0
RP11-399F2.2	0
NUP58P1	0
TMEM248P1	0
RP11-318I4.1	0
RP11-318I4.2	0
RBM48P1	0
Y_RNA	0
RP11-810P8.1	0
RP11-125O18.1	0
RP11-18O11.1	0
RP11-18O11.2	0
INTU	2.33254
SLC25A31	0
RP11-50D9.4	1.47642
RP11-50D9.1	0.356785
RP11-50D9.3	0.100305
PLK4	0.89936
RNU6-583P	0
RP11-214O14.1	0
FOSL1P1	0.0751711
RP11-420A23.1	2.39392
RP11-130C6.1	0.30721
RP11-184M15.1	0.723575
RP11-184M15.2	0
JADRR	0
SCLT1	2.21365
RP11-209D20.2	0
AC093826.1	0
C4orf33	2.40031
RP11-392L5.2	0
ZSWIM5P3	0
RP11-378N18.1	0
RP11-419L4.1	0
RP11-519M16.1	0
RP11-422J15.1	0
EEF1GP8	0
RP11-521E5.1	0
PGBD4P4	0
GAPDHP56	0
RP11-401I19.2	0
RP11-401I19.1	0
RP11-488I4.2	0
RNU6-224P	0
RP11-314N14.1	0
RP11-758B24.1	0
RN7SL205P	0
SNORA70	0
RP11-614F17.1	0
RP11-614F17.2	0
RPL7AP28	0.130808
RP11-745L13.2	0
RP11-789C2.1	0
RP11-1E22.1	0
ELL2P2	0
RP11-62N21.1	0
LINC01256	0
AARSP1	0
RP11-404I7.2	0
RP11-404I7.1	0
RP11-9G1.3	0
R3HDM2P1	0
PCDH10	0.0713362
RP11-285A15.1	0
RP11-427M20.1	0
PABPC4L	0.600958
RP11-400D2.2	0
PES1P1	0
RP11-400D2.3	0
CTD-2012I17.1	0
RP11-192C21.2	0
RP11-192C21.3	0
RP11-192C21.1	0
RP11-553P9.1	0.279007
RP11-553P9.2	0
RP11-553P9.3	0
U6	0
KRT18P54	0
TARS2P1	0
RP11-780O17.1	0
LINC00613	0
RNU1-89P	0
RP11-782E2.2	0
RP11-775H9.3	0
RP11-775H9.2	0
RP11-775H9.1	0
TERF1P3	0
RP11-625B21.1	0
RP11-138I17.1	0.0655252
RP11-785F11.1	0
SERF1AP1	0
STMN1P2	0
RPS23P2	0
LINC02172	0.0530423
RP13-884E18.2	0.105261
RP13-884E18.4	0.0774141
RP11-793B23.1	0
LINC00616	0.0249637
SLC7A11-AS1	0.0616725
SLC7A11	0.818427
RP11-733C7.1	0
LINC00498	0
LINC00499	0
LINC00500	0
RP11-310A13.2	0
RP11-173E2.1	0.041139
RP11-173E2.2	0
RP11-98O2.1	0
RP11-371F15.3	0.0456692
RP11-577B7.1	0
NOCT	2.15411
RNU6-531P	0.307415
RN7SL382P	0.212306
PPP1R14BP3	2.41311
Metazoa_SRP	0
RN7SL311P	0
Y_RNA	0
RNU6-506P	0
RNU6-1074P	0
MGARP	0.54035
RNU6-1214P	0
RP11-83A24.2	1.4374
RP11-83A24.1	0.213993
ACA64	0
RAB33B	4.60463
FTH1P24	0.198469
RP11-342I1.2	0.45777
RP11-308D13.3	0.0452528
RN7SKP237	0.139173
H3F3AP6	0.82504
RN7SKP253	0
RP11-392B6.1	0.046564
SCOC-AS1	0.557801
NDUFB4P9	0
RPL14P3	0.604603
CLGN	1.26802
MGAT4D	0
RP11-542P2.2	0
UCP1	0.0617831
RN7SL152P	0
RP11-5K16.3	0
TNRC18P1	0.190909
RNY1P14	0
RP11-102N12.2	0
RP11-102N12.3	1.20743
Y_RNA	0
RP11-586L23.1	0
RP11-362F19.1	0.0584562
RP11-362F19.2	0
RP11-362F19.3	0
RP11-208N20.1	0
IL15	1.84206
INPP4B	2.18617
RPL5P13	0
LSM3P4	0
RP11-223C24.2	0
RP11-223C24.1	0.0785089
RP11-284M14.1	0.528657
RP11-54P19.1	0
RP11-364L4.3	0
Y_RNA	0
MIR3139	0
RP11-364L4.1	1.09412
RPSAP36	0.467832
RP11-58H15.3	0
SMARCA5-AS1	0
GUSBP5	0.493809
FREM3	0.052943
RP13-578N3.3	0.132066
RP11-780M14.1	0
GYPE	0.451634
RP11-673E1.3	0.93828
RP11-673E1.1	0.149733
RP11-673E1.4	0
GYPB	0
GYPA	0
RP11-361D14.2	0
KRT18P51	0
HHIP-AS1	1.34732
HHIP	0.169358
HSPD1P5	0.0200616
RP13-539F13.3	0
RP13-539F13.2	0
RN7SKP235	0
Y_RNA	0.214711
RPS23P4	0
RP11-142A22.4	0
RTN3P1	0.187265
RP11-142A22.3	0.0432132
NMNAT1P4	0
SMAD1-AS2	0.0738002
SMAD1-AS1	0
RP11-557J10.5	0
MMAA	2.40695
NCOA4P3	0.0233047
RP11-557J10.4	0.365576
C4orf51	0
RP11-181K12.1	0.313821
RP11-181K12.2	0.137896
Y_RNA	0
RP11-203B7.2	0
RP11-203B7.1	0
LINC01095	0.0174261
RP11-6L6.4	1.05735
RP11-6L6.2	0.883869
RP11-6L6.6	0
RP11-6L6.7	0
SLC10A7	4.43362
MIR7849	0
RNU1-44P	0
POU4F2	0
TTC29	0.0626575
RP11-292D4.2	0
RP11-292D4.1	0
RP11-292D4.3	0
RP11-292D4.4	0
MIR548G	0
RP11-364M6.1	0
PRMT5P1	0
RP11-752L20.3	0.298387
GTF2F2P1	0.10009
RP11-752L20.5	0
RP11-425A23.1	0
RNA5SP165	0
MIR4799	0
RN7SL254P	0
RP11-315D13.1	0
RP11-76G10.1	0
ASS1P8	0
RNA5SP166	0
RP11-503L19.1	0
ATP5LP4	0
RP11-360A10.1	0.132181
CTB-191D16.1	0
RNU7-197P	0
RP11-563M4.1	0
RP11-342A1.1	0
RP11-24I21.1	0
RP11-526A4.1	0
RP11-707F2.1	0
AKIRIN2P1	0
RNA5SP167	0
RNU6-1230P	0
RP11-423J7.1	0
DCLK2	2.03623
RNU7-194P	0
RP11-174F8.1	0.0623937
RP11-1336O20.2	0.0501869
ZBTB8OSP1	0
RNA5SP168	0
AK4P6	0
SNORD73B	0
SNORD73A	0
RP11-372K14.2	0.913817
RP11-731D1.1	0
PRSS48	0
RP11-731D1.3	0
RNU6-1282P	0
RP11-731D1.4	0.438711
RP11-610P16.1	0.627608
RN7SKP35	0
RP11-164P12.4	2.15317
RP11-164P12.3	1.40162
RP11-424M21.1	0
RP11-503L23.1	0
RP11-73G16.3	0
RP11-73G16.2	0
RP11-73G16.1	0
RNA5SP169	0
RP11-18H21.1	0.0692242
RP11-18H21.2	0
RP11-18H21.3	0.0732991
RN7SL446P	0
RP11-461L13.4	0
RP11-461L13.5	0.0800257
RP11-461L13.3	0.319753
FBXW7-AS1	0.127572
MIR3140	0
RP11-555K12.1	0.431094
RP11-555K12.2	0
TMEM154	1.82713
RP11-768B22.2	0.126764
TIGD4	0.620285
RP11-529H22.1	0.0434323
FAM192BP	0.462565
FHDC1	4.93911
RP11-285C1.2	0
RNU6-1196P	0
Y_RNA	0
ANXA2P1	0.936952
MND1	0.679224
RN7SL419P	0
RP11-153M7.3	0.282771
WDR45P1	0.0902545
RNF175	1.46837
RP11-153M7.5	0.0437674
RP11-290O12.2	0.36624
DCHS2	0.10878
RP11-9N12.2	0
RP11-9N12.3	0
RP11-290O12.1	0
RP11-158C21.2	0
RNU6-1285P	0.239528
RP11-158C21.3	0
FGB	0.185307
FGA	0.165334
FGG	0.191528
LRAT	0.416191
NDUFB2P1	0
RP11-21G20.3	0
RP11-21G20.4	0
RBM46	0.0245303
RNU2-66P	0
RNU2-44P	0
AC097467.2	0.0115291
RP11-92A5.2	0.277897
NPY2R	0.668746
RP11-27G13.1	0
MAP9	2.16671
YWHAEP4	0
RP11-27G13.4	0
RP11-27G13.5	0
MTCYBP17	0
MTND6P17	0
MTND5P9	0
MTND4P8	0
MTND3P3	0
MTCO3P9	0
MTATP6P9	0
MTCO2P9	0
MTCO1P9	0
MTND2P33	0
MTND1P22	0
RP13-487K5.1	0
ASIC5	0.0468211
TDO2	0.339626
FTH1P21	0
RP11-171N4.1	0
RP11-171N4.2	0
RP11-171N4.3	0
RP11-171N4.4	0
RP11-154F14.2	0
RP11-154F14.3	0
RP11-612J15.1	0
RP11-612J15.3	0
RPPH1-3P	0
Y_RNA	0
RNU6-582P	0
GRIA2	2.17846
RP11-392C20.1	0
RP11-364P22.1	0
RP11-364P22.2	0
Y_RNA	0
RP11-312A15.1	0
RP11-364P22.3	0
RP11-312A15.2	0
RP11-312A15.3	0
RP11-597D13.1	0
RP11-597D13.2	0.100537
RP11-597D13.9	1.28921
NUDT19P5	0
TMEM144	2.94695
RP11-597D13.7	0.753875
RXFP1	0.0245887
RNU4-79P	0
RP11-781M16.1	0
RP11-781M16.2	0
C4orf46	2.76807
U3	1.72814
RNU6-128P	0
C4orf45	0.0547207
SNORD39	0
RP11-815N9.2	0.167634
FABP5P12	0
Y_RNA	0
MIR3688-1	0
RP11-138A23.1	0
RP11-138A23.2	0
RP11-6C14.1	0
RP11-502M1.1	0
RP11-502M1.2	0
RPS14P7	0
RP11-234O6.2	0
FSTL5	0.0155761
RP11-497K21.1	0
MTHFD2P4	0
TOMM22P4	0
AC005150.1	0
RP11-580J4.1	0
MIR4454	0
RP11-563E2.2	0.216479
RP11-719L21.1	0
NPY5R	1.68456
RPL35AP12	0
TKTL2	0.0187509
MARCH1	3.83302
RP11-218F10.3	3.1849
RN7SKP105	0
RP11-606P2.1	0
RP11-39C10.1	0.0415242
ANP32C	0
RP11-75A5.1	0
RNU6-284P	0
RP11-294O2.1	0
LINC01207	1.40247
RNU6-668P	0
APELA	0.0471746
TRIM60P14	0
RP11-366M4.2	0
FAM218BP	0
RP11-366M4.18	0
RP11-366M4.6	0
NACA3P	0.98929
RP11-366M4.8	0
TRIM61	0.0644075
FAM218A	0.578046
RP11-366M4.11	0.229366
RP11-366M4.12	0
RP11-366M4.13	0
RP11-366M4.14	0
RP11-366M4.1	0.074009
RP11-366M4.19	0
RP11-366M4.15	0
TRIM60	0
RP11-366M4.17	0
TRIM75P	0
RNU4-87P	0
GK3P	0.0828108
MIR578	0
HADHAP1	0.251265
SCGB1D5P	0
NOL8P1	0
RP11-511B7.1	0
LINC01179	0
TLL1	1.21906
RNA5SP170	0
Y_RNA	0
RP11-217C7.1	0
SPOCK3	0.063023
RNA5SP171	0
RP11-436A7.1	0
RN7SL776P	0
PHBP14	0
RN7SKP188	0
RP11-521F1.1	0
RP11-310I9.1	0
ANXA10	0.167528
DDX60L	4.23577
SNORA51	0
BTF3L4P4	0
RP11-610J23.1	0
RNU6-1336P	0
RPL9P16	0
RP11-635L1.3	0.0942892
RP11-635L1.2	1.20874
RNU6-853P	0
RNY4P17	0
RP11-483A20.3	0
RPL6P12	0.0584519
RP11-327O17.2	0
NEK1	4.48618
PTGES3P3	0.803281
RP11-205M3.1	0
RP11-205M3.3	0
RP11-6E9.5	0
RP11-6E9.4	0
MFAP3L	0.654278
AADAT	2.38833
APOBEC3AP1	0
RP11-654F3.1	0
LINC01612	0
RP11-789C1.2	0
RP11-796L2.1	0
HSP90AA6P	0.0531676
RP11-322J23.1	0
RP11-213L8.1	0
RNU6ATAC13P	0
RP11-344G13.1	0
RP11-344G13.2	0
RP11-384D10.1	0
MIR6082	0
RP11-717H13.1	0
RP11-97E7.1	0
LINC02174	0
GALNTL6	0.14611
RP11-485C11.1	0
RP11-10K16.1	0.827579
RN7SL253P	0
MIR548T	0
RP11-798M19.3	0
RP11-798M19.6	2.36773
SCRG1	0.600195
RPL5P11	0.143208
RNU6-1096P	0
RP11-489G11.3	0.158672
HAND2	1.25529
HAND2-AS1	0.576985
RP11-475B2.1	0.0675038
MORF4	0.0703905
RANP6	0
RP11-161D15.2	0
RP11-161D15.1	0
RP11-161D15.3	0
RP11-148L24.1	0.0504685
RP11-248N22.1	0
RP11-248N22.2	0
RP11-51M24.1	0
MIR4276	0
HPGD	1.75152
RP11-440I14.2	0.0533759
RP11-440I14.3	0.0568931
RP11-440I14.4	0
GLRA3	0.0187459
ADAM29	0.0111124
RP13-577H12.3	0
RP13-577H12.2	0
RP11-391J13.1	0
RP11-287F9.1	0
RP11-287F9.2	0
RP11-598D14.1	0
TSEN2P1	0
ADAM20P2	0
GPM6A	0.333538
RP11-806K15.1	0
RP11-598O12.1	0
MARK2P4	0
WDR17	0.942895
SNORA51	0
SPATA4	0.0966442
ASB5	1.47822
RP11-87F15.2	0.601094
RP11-313E19.1	0
RP11-313E19.2	0
RP11-624A4.1	0
RP11-765K14.1	0
RN7SKP136	0
RP11-487E13.1	0
NEIL3	0.117299
RP11-376O6.2	0
RP11-130F10.1	0.312608
RNA5SP172	0
RP11-140M13.1	0
LINC01098	0
LINC01099	0
RNU1-45P	0
RP11-84H6.1	0
RNA5SP173	0
SNORD65	0
RP11-296L20.1	0
RP11-404J23.1	0
RP11-774G5.1	0
NDUFB5P1	0
RP11-460H9.1	0
LINC00290	0
RP11-665C14.1	0
RP11-665C14.2	0
RP11-433O3.1	0.137939
RP11-540E16.2	0
RN7SKP13	0
AC108142.1	0.0715609
CCNHP1	0
TENM3	0.89861
RP11-402C9.1	0
MIR1305	0
RNU2-34P	0
RN7SKP67	0
RP11-18D7.3	0
RP11-18D7.2	0
RP11-188P17.2	0.249557
RP11-335L23.2	0
FAM92A1P2	0
RP11-335L23.4	0.082113
RP11-335L23.5	0.252793
WWC2-AS2	0.509602
WWC2-AS1	0
CLDN24	0.158688
RP11-451F20.1	0
RP11-692E14.1	0
VTI1BP2	0.074991
RP11-367N14.2	0.269428
RP11-367N14.3	0.367892
RNU6-479P	0
RNU6-335P	0
RNU6-1053P	0.679626
RP11-499F19.3	0.172579
RP11-739P1.2	0.424999
RP11-739P1.3	0.691689
RP11-616K6.1	0.0819368
ENPP6	0.96852
RP11-162O12.1	0
RN7SL28P	0
MYL12BP2	0.285503
RP11-290F5.2	0.91609
RP11-290F5.1	4.22652
SNORD79	0
RP11-326I11.5	2.0865
RP11-326I11.3	4.18366
RP11-326I11.4	0.185169
RP11-326I11.1	0
RP11-242J7.1	0
CENPU	3.09639
SLED1	0.732818
RP11-701P16.2	0.133773
MIR3945HG	0.0813181
MIR3945	0
LINC01093	0
RP11-701P16.3	0
MIR4455	0
RP11-517M22.1	0
RP11-386B13.4	0.0803733
HELT	0
RP11-386B13.3	0
RP11-386B13.1	0
LRP2BP	1.28255
RP11-714G18.1	0.612196
Y_RNA	0.304911
C4orf47	1.18769
CCDC110	2.10139
RP11-279O9.4	1.47428
RP11-626E13.1	0.564705
Y_RNA	0
RP11-45I20.1	0
RNU4-64P	0
TLR3	3.18816
FAM149A	4.1361
SNORA31	0
RPSAP70	1.17559
ORAOV1P1	1.35434
FLJ38576	0.286583
KLKB1	1.16691
F11	0.0130933
F11-AS1	0.0387836
SLC25A5P6	0
RNU6-1055P	0
MTNR1A	0.178717
RP11-11N5.1	0.0220898
RP11-11N5.3	0
MRPS36P2	0
RP11-217E13.1	0
RP11-696F12.1	0.214471
RP11-308K2.1	0
RP11-138B4.1	0.0122169
RP11-91J3.2	0
RP11-91J3.3	0
RP11-91J3.1	0
RP11-237D3.1	0
RP11-565A3.2	0
RP11-565A3.1	0
ADAM20P3	0
RP11-713C19.2	0
ZFP42	0
TRIML2	0
RP11-713C19.1	0
RNU6-173P	0
TRIML1	0
RP11-366H4.3	0
RP11-366H4.1	0
RP11-219G10.1	0.0817207
ICE2P1	0
LINC01060	0.0918757
RP11-756P10.1	0
RP11-756P10.7	0
RNU7-192P	0
RP11-756P10.3	0.370299
RP11-756P10.6	3.08058
RP11-756P10.4	0
RP11-756P10.5	0
RP11-756P10.2	0
RP11-818C3.1	0
RP11-706F1.1	0
RP11-706F1.2	0
HSP90AA4P	0.0267685
LINC01262	0
RP11-462G22.2	0.186291
RNU1-51P	0
AF146191.4	0.20912
LINC01596	0
MLLT10P2	0
AF146191.8	0
TUBB7P	0.0670798
RNA5SP174	0
RNA5SP175	0
DUX4L9	0
FRG2	0
RARRES2P4	0
AGGF1P1	0.0357414
CLUHP4	0
DBET	0
DUX4L8	0
DUX4L7	0
DUX4L6	0
DUX4L5	0
DUX4L4	0
DUX4L1	0
DUX4L3	0
DUX4L2	0
DUX4	0
RPL23AP84	0
RP11-811I15.1	0
PLEKHG4B	2.25897
Y_RNA	0
LRRC14B	0.118509
CTD-2083E4.7	0.121422
CCDC127	4.11347
CTD-2083E4.6	0.186164
CTD-2083E4.5	0.704571
AHRR	0.799357
CTD-2228K2.2	0
CTD-2228K2.1	0
EXOC3-AS1	3.273
SLC9A3	2.62001
RP11-310P5.2	0
MIR4456	0
RP11-310P5.1	0.200052
CEP72	2.28983
CTD-2589H19.6	0.725288
BRD9P2	1.8564
ZDHHC11	2.4149
SPCS2P3	0
TRIP13	1.13767
RP11-661C8.2	0
RP11-661C8.3	0
RP11-43F13.3	0.202377
RP11-43F13.4	0.345001
MIR4635	0
CTD-3080P12.3	0.400465
SLC6A19	0
SLC6A18	0
TERT	0.0625709
MIR4457	0
LINC01511	0
MTCO2P32	0
RP11-325I22.3	0.162386
SLC6A3	0.168144
MIR6075	0
CTD-2245E15.3	0.303509
CTD-2012J19.3	0.384507
CTD-2012J19.2	0.330608
RP11-43F13.1	4.32882
CTD-2012J19.1	0.278321
MIR4277	0
CTD-2587M23.1	0
CTD-2194D22.1	0
LINC02116	0
CTD-2194D22.5	0
CTD-2194D22.3	1.45566
CTD-2194D22.4	0
RP11-259O2.1	0.994326
RP11-259O2.2	0.235519
RP11-259O2.3	0.0776788
Y_RNA	0
RP11-24P24.1	0
LSINCT5	1.45677
RP11-129I19.2	2.90362
RP11-692C23.1	0
RP11-468D11.1	0
RP11-35O7.1	0
LINC01377	0
LINC01019	0
LINC02162	0
LINC01017	0
CTD-2287N17.1	0
CTD-2383I20.1	0
LINC02063	0
RP11-445O3.3	0
RP11-445O3.2	0
RP11-445O3.1	0.0375687
CTD-2318H23.1	0
LINC02114	0
CTD-2161F6.2	0
CTD-2161F6.1	0
CTD-2046I8.1	0
CTD-2247C11.2	0
CTD-2247C11.1	0
LINC01020	0
CTD-2247C11.4	0
LINC02121	0
RN7SKP73	0
CTD-2297D10.2	0
ADAMTS16	0.0964815
CTD-2297D10.1	0
ALG3P1	0
MTCO1P30	0.096537
MTCO2P30	0
MTCO1P31	0.0774785
CTC-471C19.1	0.0398609
CTC-471C19.2	0
CTD-2299N12.1	0
HMGB3P3	0
LINC02145	0.647859
UBE2QL1	0.78089
CTD-2195M18.2	0
LINC01018	0.25794
SRD5A1	4.49121
LINC02102	0.219197
RP11-332J15.3	0
RP11-332J15.4	0
RP11-332J15.1	0
MIR4278	0
RN7SKP79	0
RP11-332J15.2	0
LINC02196	0
RNA5SP176	0
Metazoa_SRP	0
RP11-404K5.3	0
RP11-404K5.1	0
RP11-404K5.2	0
RP11-404K5.4	0
CTD-2296D1.1	0
LINC02123	0
CTD-2296D1.3	0
CTD-2296D1.4	0
LINC02142	0
ADCY2	1.69919
RP11-711G10.1	0
C5orf49	0.350099
CTD-2072I24.1	0
RNU1-76P	0
RP11-334G8.1	0
RP11-215I16.2	0
RP11-215I16.1	0
RP11-480D4.1	0
RP11-480D4.5	0
RP11-480D4.2	0.07457
RP11-480D4.6	0.109509
MIR4458HG	2.90766
RP11-480D4.4	0
RP11-480D4.7	0.279251
RP11-417J1.1	0
RP11-417J1.5	0
RP11-417J1.6	0
MTND6P2	0
MTCYBP37	0
RP11-417J1.7	0
RP11-417J1.8	0
RP11-417J1.4	0
RP11-315A16.2	0
RP11-315A16.3	0
RP11-315A16.1	0
RP11-315A16.4	0
LINC02199	0
RP11-143A12.1	0
CTD-2215L10.1	0
SEMA5A	3.50526
MIR4636	0
CTD-2201E9.4	0
CTD-2201E9.3	0
SEMA5A-AS1	0
CTD-2201E9.2	0
SNORD123	0
CTD-2001E22.1	0
TAS2R1	0
LINC02112	0
RNA5SP177	0
RP11-447B18.1	0
RP11-191F9.4	0
RP11-191F9.2	0
RP11-191F9.3	0
RP11-191F9.1	0
CTD-2199O4.1	0
CTD-2199O4.4	0
CTD-2199O4.5	0
CTD-2199O4.3	0
CTD-2199O4.6	0.485179
CTD-2256P15.1	0.0822909
CTD-2256P15.4	0.0940247
CTD-2256P15.5	0
Y_RNA	0
Y_RNA	0
CTD-2256P15.3	0
CTD-2256P15.2	1.27839
ROPN1L-AS1	0
ROPN1L	0.231654
MIR6131	0
LINC01513	0
RPL30P7	0
RP11-1C1.6	0
LINC02212	0
LINC02213	0
RP11-54F2.9	0
RP11-54F2.8	0
ANKRD33B	0.951144
ANKRD33B-AS1	0
RP11-215G15.4	0
CTD-2154B17.3	0
CTD-2154B17.2	0
CTD-2154B17.4	0.158643
CTD-2154B17.1	0
CTNND2	1.12425
RNU6-429P	0
RNU6-679P	0
RP11-308B16.2	0
LINC01194	0
RP11-419C19.3	0
RP11-419C19.1	0
LINC02220	0
CTC-305H11.1	0
RPS23P5	0
NENFP3	0
CTC-232H10.1	0
DNAH5	0.610482
CTB-51A17.1	0
FAM105A	2.22401
CTD-2165H16.3	0.0385008
CCT6P2	0.0210849
EEF1A1P13	2.71904
CTD-2165H16.4	0.649857
RBBP4P1	0.26579
MIR4637	0
CTB-40H15.4	0.220206
UQCRBP3	0.117217
HNRNPKP5	0.260318
SEPHS2P1	0
U8	0
RP1-251I12.1	0
LINC02149	0
MARK2P5	0
CTD-2313D3.1	0
CTD-2350J17.1	0
MIR887	0
RNA5SP178	0
MARCH11	0.0991171
RP11-19O2.1	0
RP11-19O2.2	0
NACAP6	0
LINC02150	0
RP1-167G20.2	0
RP11-260E18.1	0.070805
CTC-461F20.1	0
Y_RNA	0
RNA5SP179	0
RPS26P28	0
RNU6-660P	0
CTD-2228A4.1	0
Y_RNA	0
AC091878.1	0.0269441
RNA5SP180	0
DCAF13P2	0
RNU6-1003P	0
CTD-2139B15.1	0
RN7SKP133	0
FTH1P10	0.843561
CTD-2139B15.2	0
CTD-2139B15.5	0
LINC02111	0
LINC02217	0
LINC02218	0
RP11-321E2.5	0
RP11-321E2.13	0
RP11-321E2.12	0
RP11-321E2.6	0
RP11-321E2.11	0
RP11-321E2.10	0
RP11-321E2.2	0
RP11-321E2.7	0
RP11-321E2.8	0
RP11-321E2.9	0
RP11-432M8.2	0
RP11-432M8.1	0
RP11-432M8.3	0
RP11-432M8.4	0
RP11-432M8.5	0
RP11-432M8.7	0
RP11-432M8.6	0
RP11-432M8.22	0
RP11-432M8.9	0
RP11-432M8.20	0
RP11-432M8.10	0
RP11-432M8.11	0
RP11-432M8.12	0
RP11-432M8.13	0
RP11-432M8.15	0
RP11-432M8.14	0
RP11-432M8.16	0
RP11-432M8.18	0
RP11-432M8.17	0
RP11-432M8.21	0
RP11-432M8.19	0
RP11-454P21.1	0
RPL36AP21	0.059949
SNORD81	0
RN7SL58P	0
LINC02100	0
UBE2V1P12	0
CTD-2151L9.2	0
RP11-81B23.1	0
Metazoa_SRP	0
RP11-124N3.3	0
RP11-124N3.2	0
RPL32P14	0
HSPD1P15	0
CDH18	0.0129098
RP11-61K20.1	0
RP11-420O16.2	0
RP11-420O16.1	0
RP11-774D14.1	0
LINC02146	0
RP11-697E23.1	0
RP11-811J10.1	0
RP11-374A4.1	0.00694598
GUSBP1	2.37299
RP11-823P9.3	0.12889
RP11-823P9.4	0
RP11-360I2.1	0.239422
RP11-804N13.1	0.0441478
CDH12	1.40839
HSPD1P1	0.197962
RP11-855C21.1	0
PMCHL1	0
GCNT1P2	0
CTD-2234B20.1	0
CTD-2272G21.3	0
Y_RNA	0
CTD-2272G21.2	0
CTD-2272G21.1	0
PRDM9	0
CTD-2351A8.1	0
RP11-197O8.1	0
C5orf17	0.0577476
SNORA40	0
CTD-2138O14.1	0
Y_RNA	0
CTD-2015B23.2	0.110567
CTD-2074D8.1	0
Metazoa_SRP	0
CDH10	0.0280617
RP11-116O11.1	0
RP11-116O11.2	0
RP11-12P19.2	0
BTG4P1	0
SNORD29	0
RP11-730N24.1	0
RP11-730N24.2	0
Y_RNA	0
RP11-549K20.1	0
LINC02211	0
RP11-192H6.2	0
RP11-184E9.2	0
RP11-184E9.3	0
CTD-2306M5.1	0
RP11-184E9.4	0
RNU6-374P	0
CTD-2026A21.1	0
MSNP1	0.0868959
RNU4-43P	0
RP11-351N6.1	0
CTD-2533K21.3	0
CTD-2533K21.2	0
CTD-2533K21.1	0
CTD-2533K21.4	0
CCNB3P1	0
CDH9	0
RNU6-738P	0
CTD-3007L5.1	0
LINC01021	0.117363
RP11-560A7.1	0
LINC02103	0
RNU6-909P	0
CTD-2134P3.1	0
CTD-2134P3.2	0
CTD-2269E23.3	0
LSP1P3	0
CTD-2269E23.2	0
CTD-2269E23.4	0
SUCLG2P4	0
SNORA18	0
RP11-42L13.2	0
RP11-42L13.3	0
LINC02109	0
LINC02064	0
CTD-2345H1.1	0
UBL5P1	0
CTD-2011G17.1	0
CTD-2057J6.2	0
CTD-2057J6.1	0
RN7SKP207	0
CTD-2351A16.1	0
HPRT1P2	0
RP11-136H13.2	0
RPL19P11	0
CTD-2127O16.2	0
RP11-152K4.2	0
CDH6	0.800784
DUX4L51	0.0572359
Y_RNA	0
CTD-2008E3.1	0.398478
RNU6-363P	0
PDZD2	3.3532
RP11-5N11.2	0
RP11-5N11.1	0
RP11-5N11.3	0
RP11-5N11.4	0
RP11-5N11.5	0
RP11-5N11.6	0
RP11-5N11.7	0
RNU6-358P	0
CTD-2290C23.1	0
RNU6-760P	0
CTD-2290C23.2	0
RPL5P14	0
TPT1P5	0.101045
CTD-2206G10.2	0
MIR4279	0
CTD-2152M20.2	1.1297
Y_RNA	0
CTD-2186M15.1	0
RNU6-1079P	0
RNU6-378P	0
MIR579	0
CTD-2290P7.1	0
LINC02061	0
NPR3	0.602988
CTD-2218G20.1	0
CTD-2066L21.3	0
LINC02120	0
CTD-2066L21.1	0
CTD-2066L21.2	0
CTD-2017D15.1	0
RP11-36C20.1	4.88377
LINC02160	1.74042
CTD-2203K17.1	1.69396
CTD-2233C11.3	0
CTD-2233C11.2	0
ADAMTS12	0.790949
RNU6-923P	0
RXFP3	0
SLC45A2	0.0824706
RP11-1084J3.1	0
RP11-1084J3.3	0.126583
RP11-1250I15.2	0
RP11-1250I15.1	0
RP11-1250I15.3	0
RP11-1023L17.1	1.47055
RP11-1023L17.2	0.22474
RP11-1325J9.1	0
CTD-2024P10.2	0.251701
CTD-2024P10.1	0
CTD-2517O10.6	2.63035
TTC23L	0.650053
CTD-2517O10.5	0.0743004
RPL21P54	0.138961
AGXT2	0
