Name	Cells - EBV-transformed lymphocytes
CTC-537E7.2	0
CTC-340D7.1	0
VWA8P1	0
U8	0
RP11-141O11.1	0
RN7SKP251	0
LINC02198	0
CTC-498J12.1	0
SUMO2P4	0
CTC-498J12.3	0
SNORA50	0
CTC-351M12.1	1.25229
CFL1P5	1.23636
CHCHD2P2	1.68425
NDUFB9P1	0
MARVELD2	1.51053
RPS27P14	0.335173
RP11-241G9.3	0
RN7SL616P	0
OCLN	0.961635
RNU6-724P	0
GTF2H2C	3.63795
RP11-848G14.2	0
RP11-848G14.5	0.0822306
GUSBP3	0.0568686
RP11-974F13.5	0
RP11-98J23.2	1.33571
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.442179
SMN2	4.20911
RP11-1319K7.1	0.455985
CDH12P3	0
RP11-1415C14.4	2.48898
GTF2H2B	0.711004
RP11-497H16.9	0.0709778
RP11-497H16.7	0.0490513
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0.0429398
CDH12P1	0
SERF1A	0.0489675
NAIP	0.174662
GTF2H2	2.93816
RP11-195E2.1	0.778407
RP11-1280N14.3	0.425178
CDH12P4	0
GUSBP9	1.215
RP11-1198D22.1	0.367901
LINC02197	0
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	0
RP11-1315F8.2	0
MAP1B	1.00464
MIR4803	0
RN7SL153P	0.108061
RP11-389C8.1	0.107291
YBX1P5	0
RP11-389C8.2	0.101105
ZNF366	0.0744982
LINC02056	0
CTC-347C20.1	0
RPL7P22	0.0478031
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0
MIR4804	0
CTD-2339M3.1	0
CTD-2376I4.1	0
CTD-2376I4.2	0
FCHO2	0.472751
CTC-250P20.2	0.0419816
CTC-250P20.1	0
TMEM171	0
RP11-232L2.2	0
RP11-232L2.1	0
TMEM174	0
RP11-60A8.1	0
RP11-60A8.2	0
RP11-79P5.3	0.0263323
FOXD1	0.076915
LINC01385	0
LINC01386	0
RP11-79P5.9	1.94055
FUNDC2P1	0.431803
ARHGEF28	0.668237
CTC-575I10.1	0
CTD-2372A4.1	0
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0
RNU6-658P	0.223423
FAM169A	2.33473
CTD-2060C23.1	0
CTD-2377O17.1	0.037365
SNORA40	0
CTD-2503O16.4	0
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0.240514
RP11-229C3.4	0
GCNT4	0.06824
LINC01336	0.0349192
ANKRD31	0.0588482
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	0.838041
CTD-2235C13.1	3.64915
RNU7-175P	0
CTC-366B18.4	2.70348
ANKDD1B	0.727717
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0
CTC-235G5.3	0
SV2C	0.0156435
RNA5SP186	0
AC113404.1	0.491247
RP11-466P24.5	0
HMGN2P4	2.23754
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0.0648426
CTD-2275D10.2	0
CTD-2236F14.1	0
F2RL2	0.0337972
CTD-2384B11.2	0.0745446
NCRUPAR_1	0
NCRUPAR_2	0
F2R	4.16704
F2RL1	0.0469941
RN7SL208P	0
S100Z	0.0783272
RNU6ATAC36P	0
CRHBP	0.0433043
ZBED3	3.68241
SNORA47	0.306277
ZBED3-AS1	0.154724
HMGB1P35	0
PDE8B	0.690089
ALDH7A1P1	0.0187817
RPS2P24	0.0318824
RPL7P23	1.33288
OTP	0.364474
ACTBP2	2.67859
RP11-107N7.1	0
CTD-2179L22.1	0.0637118
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
HMGB1P21	0.242135
CTD-2073O6.1	0.337974
CTD-2045M21.1	0
ARSB	4.20116
DMGDH	0.102429
CTD-2299I21.1	0
BHMT2	0.0509403
BHMT	0.0192761
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0.082144
CTC-451P13.1	2.95569
HOMER1	3.30251
RP11-342F17.1	0.116204
RP11-342F17.2	0.0351188
Y_RNA	0
Y_RNA	0
CMYA5	0.244479
CTC-431G16.2	0
CTC-431G16.3	0
LINC01455	0
THBS4	0.348257
RP11-168A11.4	1.58476
TRMT112P2	0
CTD-2201I18.1	0.0486913
SERINC5	3.40192
CTC-458I2.2	0
KRT18P45	0
CTC-512J14.7	0.23115
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.150731
HNRNPA1P12	0.194147
RNU6-211P	0
CTD-2015H6.3	0.312972
FAM151B	0.0600808
RPS27AP9	0
RPL7P24	0.0338163
ANKRD34B	0.00760901
DBIP2	0
LINC01337	0.647161
CTC-325J23.2	1.37048
MTRNR2L2	0
RP11-241J12.3	0
RP11-241J12.1	0
RASGRF2-AS1	0
RASGRF2	0.178323
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	3.28831
CKMT2	0.469772
CTD-2248H3.1	1.25338
ACOT12	0
CTD-2249K22.1	0
SEM1P1	0
ATG10	2.82266
ATG10-IT1	0
PPIAP11	1.01416
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	4.43462
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	0
RP11-78C3.1	0
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.149033
RP11-343L5.2	1.30527
SCARNA18	0.326564
CTD-2110K23.1	0
COQ10BP2	0.0747012
FTH1P9	0
VCAN	0.909757
VCAN-AS1	0
HAPLN1	0
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.272621
RNU4-11P	0
RP11-456A14.1	0
EDIL3	0.0733877
RNU6-448P	0
CTD-2269F5.1	0
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.539898
CTC-534B23.1	0.103964
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.818301
RP11-72L22.1	0
RN7SKP34	0
MIR4280	0
LINC01949	0.0173737
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	1.13763
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
RNA5SP187	2.47306
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.0708308
CTC-498M16.4	0
LINC00461	0.0814326
CTC-470C15.1	0
CTC-467M3.3	0
CTC-467M3.1	0
MEF2C-AS1	2.07322
CTD-2232E5.2	0.437555
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	0.213392
CTD-2373J6.2	0.396573
ADGRV1	0.0782833
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0
RNU4-90P	0
RP11-213H15.1	0.183739
LUCAT1	0.102143
Metazoa_SRP	0
CTD-2061E19.1	0.070926
CTD-2061E19.6	0
ARRDC3-AS1	1.24142
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0
RP11-348J24.1	0
RP11-133F8.2	0
CTC-529L17.1	0
CTC-529L17.2	0
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0
LINC02058	0
CTD-2091N23.1	0
POLD2P1	0
NR2F1-AS1	0.0456418
NR2F1	0.0546939
RP11-65F13.3	0
POU5F2	0.0247433
RP11-185E12.2	0
RP11-549J18.1	0.65646
KIAA0825	0.319092
MTND5P12	0
MTND6P3	0
MTCYBP35	0
CTC-303L1.1	0.0353445
CTC-303L1.2	0.73515
CTC-484P3.3	0.028628
RPL7P18	0.141452
uc_338	0
CTC-558O19.1	0
FAM81B	0
CTD-2538A21.1	0
RNU6-308P	0
ARSK	4.11386
GPR150	0.969566
RFESD	1.03965
SPATA9	0.769932
CTD-2154I11.2	0.853164
HSPD1P11	0.607119
AC008592.3	1.11844
AC008592.4	0.185944
AC008592.8	0
LINC01554	0.0681084
AC008592.5	0
AC008592.7	0
FABP5P5	0
MIR583HG	0.0857133
MIR583	0
RNU6-524P	0
RP11-254I22.3	0
RP11-254I22.2	0
CTD-2337A12.1	0.0593237
PCSK1	0.0481875
CTC-506B8.1	0.151463
CTD-2260A17.1	4.32316
CTD-2260A17.3	0.150517
CTD-2260A17.2	2.81718
AC008850.3	0
Y_RNA	0
SETP22	0.052999
LIX1-AS1	0.304041
LIX1	0.0341054
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0.0339336
RP11-155G15.3	0
LINC01340	0.316257
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0.495502
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
CH17-12M21.1	0.0457692
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0
DDX18P4	0
RGMB	2.73306
RGMB-AS1	0.167285
CTC-463N11.4	0
CSNK1A1P3	0
RNU6-402P	0
LINC02062	0.823236
Y_RNA	0
CTD-2007H13.1	0
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.123711
MTND5P10	0
MTND4P35	0.303059
MTND4LP5	0
MTND3P19	0
MTCO3P22	0
MTATP6P2	0.209456
MTCO2P22	0.229104
MTCO1P22	0.0734968
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.16492
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0.331271
CTC-293G12.1	0
RN7SKP62	0
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	1.07803
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.0709487
GIN1	4.19006
CTC-503K11.2	0
CTD-2154H6.1	0
PDZPH1P	0
LINC02115	0
CTC-445B21.1	0
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
EFNA5	1.15426
RP11-252I13.2	0.0607704
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
FBXL17	4.04162
RP11-120B7.1	1.08516
FER	4.36147
CTC-329H14.1	0.037079
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0673102
CTD-2587M2.1	0.283058
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.188493
RN7SKP230	0
CTC-287O8.1	0.0849208
LINC01848	0
PGAM5P1	0
TMEM232	0.211607
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0.0496304
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.160597
CTC-551A13.2	0
AC010468.3	0
AC010468.1	1.75167
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	4.08593
HMGN1P13	0
CTD-2367A17.1	0
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	0.481835
SNORA13	1.26988
CTC-459M5.1	0
CTC-459M5.2	0
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	0.0896695
HMGB3P16	0
RP11-159K7.1	0.38489
LINC02200	0
CBX3P3	0
RNU6-482P	0
XBP1P1	1.00844
ZRSR1	2.90933
CTC-487M23.5	2.99491
CTC-487M23.6	1.04713
CTC-487M23.7	0.894798
MCC	0.674641
CTD-2201G3.1	0
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0.130938
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	0.14471
TRIM36-IT1	0
CTC-428G20.2	0.153139
CTC-428G20.6	1.47222
CTC-428G20.1	0.517234
CCDC112	2.70325
HMGN1P15	0
CTNNA1P1	0.0225885
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.0519646
AC010226.4	4.52422
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
CDO1	0.107409
LVRN	0.14862
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.198676
CTD-2287O16.5	1.41251
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0
SEMA6A-AS1	0.940359
RPS14P8	0.828832
SEMA6A-AS2	0.189279
RPS17P2	0.152643
LINC02214	0.0342189
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0
LINC02148	0
LINC02208	0
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	4.14033
CTB-161M19.4	0.119102
RNU6-373P	0
CTB-161M19.1	0.0600161
CTB-161M19.2	0
RP11-950K24.2	0.133258
LAMTOR3P2	0.265629
RNU6-701P	0
MIR5706	0
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRR16	0.0198097
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0.0671618
RP11-510I6.3	0
FTMT	0
LOX	0.268483
CTC-441N14.2	0
ZNF474	0.0531494
CTC-441N14.1	0
CTC-441N14.4	0
CTD-2544H17.2	0
SNCAIP	0.0391478
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0
LINC02201	0.0305119
ARGFXP1	0
CTB-36H16.2	0.589226
SNX24	2.66361
RN7SL689P	0
PPIC	1.22255
RP11-359P5.1	0
RN7SL711P	0
AC106786.1	0
PRDM6	0.0173385
CTD-2347I17.1	0
KRT8P33	2.04642
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.971905
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.119336
RP11-517I3.2	0.4036
ALDH7A1	1.61767
RNU6-290P	0
RP11-395C3.1	0.206677
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0.19784
RNU6-752P	0
C5orf63	4.37431
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.220396
MEGF10	0.0223985
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.478706
CTD-2195M15.4	0.126433
CTXN3	0.0156766
CTC-548H10.2	0
CCDC192	0.172173
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0558885
FBN2	0.0482172
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.009047
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0
ADAMTS19	0
CTC-575N7.1	0
KIAA1024L	0
CHSY3	0.0146381
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0.0530781
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0.528015
uc_338	0
AC005593.2	0.180104
MEIKIN	0
AC034228.4	0
ACSL6	0.0201658
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0.221612
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
P4HA2	4.36033
AC063976.7	0.0827885
MIR6830	0
PDLIM4	1.15944
SLC22A4	0.155971
AC034220.3	0.737531
MIR3936	0.323316
SLC22A5	2.52901
AC116366.5	1.10038
Y_RNA	3.70497
IL5	0.0643914
TH2LCRR	0.699973
IL13	0.672384
IL4	0.755613
AC004237.1	0.629746
SOWAHA	0.687298
AC004775.5	0
SHROOM1	4.2773
RNA5SP192	0
GDF9	0.81294
LEAP2	2.84753
AC010240.2	0.0794598
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0.103923
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.747794
RP11-485M7.2	0.739411
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	0.0448078
CTB-49A3.5	0
CTB-49A3.4	0
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0
AC005178.1	0
WSPAR	0
CTB-113I20.2	2.53548
CTB-113I20.1	0
MIR3661	0
CTD-2410N18.3	0.670628
CTD-2410N18.1	0
CDKL3	1.13255
RP11-215P8.2	0.177924
RP11-215P8.3	0.418629
RP11-215P8.1	0.13713
RP11-215P8.4	0.438476
AC005355.1	0
RNU6-456P	0
LINC01843	0
RN7SL541P	0
AC005355.3	0.239492
RNU6-1311P	0
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	2.79004
AC006077.3	2.58391
MTCYBP18	0.65709
MTND6P4	1.93522
MTND5P11	0.9509
MTND4LP30	1.60052
MTND3P25	0
CATSPER3	0.342195
PITX1	0.983904
C5orf66	3.7982
CTC-276P9.4	0
C5orf66-AS1	0
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	0.849882
DCANP1	0
TIFAB	0.100531
CTB-138E5.1	0.0884066
NEUROG1	0
CTC-321K16.1	0
CXCL14	0.504492
LINC01959	0
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0
SLC25A48	0.00677747
IL9	0
GS1-39E22.2	0
GS1-39E22.1	0
LECT2	0
FBXL21	0
TGFBI	1.13612
VTRNA2-1	0
SMAD5-AS1	0
AC009014.3	0.0293861
TRPC7	0
TRPC7-AS1	0
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
SPOCK1	0.105658
MIR874	0
RP11-381K20.4	0.258921
NPY6R	0.472489
RP11-381K20.2	3.22775
MYOT	0.508595
PKD2L2	0.196539
RP11-325L7.1	0.363158
RP11-325L7.2	0.128514
RNU6-1148P	0
WNT8A	0
NME5	0.188994
RNU6-460P	0
RNU6-888P	0
GFRA3	0.120803
RPS27AP18	0
REEP2	1.48031
RP11-461O14.3	0
RPL7P19	0.185193
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.102354
LRRTM2	0.0880025
RNA5SP194	0
CTB-46B19.2	0.0615944
RPL12P21	0
RNU6-572P	0
SNORA74	0.360886
SNORA74A	1.14251
RNA5SP195	0
RN7SKP64	0
SLC23A1	4.18893
DNAJC18	3.98036
RNU5B-4P	0
ECSCR	0.164558
AC138517.6	0.0131589
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.419958
CTD-3224K15.3	0.659676
CXXC5-AS1	0.440229
CTB-35F21.1	0
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.137549
NRG2	0.604322
CTB-35F21.4	0
Y_RNA	0
LINC01024	0.834747
IGIP	4.728
CTB-131B5.5	0.108034
CTB-131B5.2	0.0354005
HBEGF	1.71156
CTC-329D1.3	0
SLC4A9	0.0422427
CTC-329D1.2	2.66934
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.0113228
SNORA27	0
HAUS1P1	0
RP11-515C16.1	0
CD14	0.665073
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	1.3553
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0
PCDHA2	0.0350456
AC005609.16	0
PCDHA3	0.0509244
PCDHA4	0.00676506
PCDHA5	0.0204957
PCDHA6	0.0192851
PCDHA7	0.0207753
PCDHA8	0.0131328
PCDHA9	0.0130588
PCDHA10	0.0277955
PCDHA11	0.0182221
PCDHA12	0.0148237
AC005609.17	0
PCDHA13	0
PCDHAC1	0.016379
CTC-270D5.2	0
PCDHAC2	0
CTC-270D5.1	0
PCDHB1	0
CH17-140K24.1	0
PCDHB2	0.00877613
AC005754.7	0
PCDHB3	0
AC005754.8	0
PCDHB4	0.0145657
PCDHB5	0.0111413
PCDHB6	0
PCDHB17P	0
CH17-140K24.3	0
PCDHB7	0
PCDHB8	0
PCDHB16	0.00772887
CH17-140K24.5	0
PCDHB9	0.0141414
CH17-140K24.6	0
PCDHB10	0.0108333
PCDHB11	0.00774326
PCDHB12	0.0139841
PCDHB13	0.0123408
PCDHB14	0.0263976
PCDHB18P	0.0151596
PCDHB19P	0
CH17-140K24.2	0
PCDHB15	0.0319367
AC005752.10	0
SLC25A2	0.0350758
AC005618.6	0.332419
PCDHGA1	0.0611305
PCDHGA2	0.0529737
PCDHGA3	0.0283078
PCDHGB1	0.11963
PCDHGA4	0.110195
PCDHGB2	0.439756
PCDHGA5	0.279646
PCDHGB3	0.532859
PCDHGA6	0.614303
PCDHGA7	0.147594
PCDHGB4	0.217028
PCDHGA8	0.0257757
PCDHGB5	0.617704
PCDHGA9	0.276451
PCDHGB6	0.378642
PCDHGA10	0.419514
PCDHGB7	0.43982
PCDHGA11	0.851978
PCDHGB8P	0.280325
PCDHGA12	0.875436
PCDHGB9P	0.0587511
CTD-2024I7.18	0
PCDHGC3	2.7105
RN7SL68P	0
PCDHGC4	0.105066
PCDHGC5	0.0949482
CTD-2024I7.13	0.0299357
RPS27AP10	0
AC008781.7	1.21315
ARAP3	0.0560515
AC005753.1	0
PCDH1	0.0554176
AC005740.3	0
PCDH12	0.297098
AC005740.6	0.233634
AC005740.5	0
AC005740.4	0
CTC-463A16.1	0.0626332
SPRY4	3.01125
SPRY4-IT1	0.106445
AC005592.2	0.116789
RPS12P10	0
FGF1	0.0559336
AC005592.3	0
LINC01844	0
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0.225951
RP11-278J6.5	0
RP11-278J6.4	0.586028
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0.116763
MIR5197	0
CTB-70D19.1	0
HMHB1	3.38843
RN7SL87P	0
KCTD16	0.0278629
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0
CTC-806A22.1	0
CTB-73N10.1	0
PRELID2	1.09759
CTB-78O21.1	0.0644692
GRXCR2	0
SH3RF2	0.0383902
AC005351.1	0
PLAC8L1	0.386478
RP11-118M9.3	0.152454
RP11-449H3.1	0.0826147
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.078149
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.0119331
RN7SL791P	0
KRT8P48	0
PPP2R2B-IT1	0
CTC-255N20.1	0
STK32A	0.0107238
DPYSL3	0.28044
CTB-108O6.2	0
JAKMIP2-AS1	0
JAKMIP2	0.0231228
SPINK1	0.228159
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0.0686589
SPINK5	0.15387
SPINK14	0
SPINK6	0
HMGN1P16	0
CTC-295J13.3	0
SPINK13	0.0448298
RP11-373N22.3	0.235131
PGBD4P3	0
SPINK7	0
SPINK9	0
RP11-373N22.4	0
Metazoa_SRP	0.103463
CTD-2283N19.1	0.394215
HTR4	0.00949186
CTB-160O22.1	0
ADRB2	0.672835
SH3TC2	0.0010721
RP11-44B19.1	0
RNU6-732P	0
MIR584	0
CTC-529P8.1	0
RN7SKP145	0
ABLIM3	0.0939477
RP11-331K21.1	0
AC012613.2	0
AFAP1L1	0.0782132
GRPEL2-AS1	0.360377
IL17B	0.0810973
RP11-394O4.3	0.591791
CARMN	0.0823438
MIR145	0
RPL29P14	0.878108
ARHGEF37	0.375195
RNU6-588P	0
U3	0
RN7SL868P	0
MIR378A	0
PDE6A	0.0439051
AC008427.2	0.0866184
Y_RNA	0
SLC26A2	4.43181
TIGD6	3.01922
AC011406.2	0.0762107
RPS20P4	0.973955
CSF1R	0.972707
Y_RNA	0
PDGFRB	1.00326
CDX1	0.0329619
SLC6A7	0.0933399
CAMK2A	0.0725831
ARSI	0.028537
NDST1-AS1	0
CTB-140J7.2	0
MYOZ3	0.0589068
IRGM	0.48524
ZNF300	0.898331
ZNF300P1	0.026506
CTC-311G1.1	0
CTC-311G1.2	0
GPX3	3.17425
CTB-17P3.4	4.66402
SLC36A3	0.0234681
SLC36A2	0.0137951
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
SLC36A1	3.72806
RNA5SP197	0
FAT2	0.211763
CTC-251D13.1	0.271207
MIR6499	0
CTB-113P19.4	0
CTB-113P19.1	0.0760898
RN7SKP232	0
CTB-113P19.5	2.60863
CTB-113P19.3	0.370932
RPLP1P6	3.03879
GLRA1	0.025818
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.0262731
NMUR2	0.0223015
CTC-550M4.1	0
LINC01470	0
GRIA1	0.342437
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
SAP30L-AS1	1.89448
HNRNPA3P7	0.0224928
MIR1294	0
RN7SL655P	0
HAND1	0.0309815
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
FAXDC2	0.433322
Metazoa_SRP	0.135009
MIR378H	0
CTC-280C13.1	0
KIF4B	0.0284522
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	0.0445689
CTB-56J15.1	0
CTC-340I23.2	0.0635823
RNU6-556P	0
PPP1R2P3	0.0944292
TIMD4	4.29128
APOOP1	0
HAVCR1	0.0632408
CTB-120L21.1	0
FAM71B	0
ITK	0.537863
CTB-4E7.1	0
CTC-248O19.1	0
FNDC9	0.295998
CTB-109A12.1	0.0678474
CTB-47B11.3	0.901223
CTB-47B11.1	0
NIPAL4	0.291636
AC106801.1	0
RNU6-390P	0
AC008694.2	0
SOX30	0.0445151
C5orf52	0
AC008694.3	0
LSM11	3.89837
CTC-370J7.1	0
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
