Name	Brain - Hypothalamus
ATP6V0E1P1	0
CTC-350I8.1	0.134496
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.137193
RP11-485M7.2	0.205683
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	1.6437
CTB-49A3.5	0
CTB-49A3.4	0.258615
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0.0421297
AC005178.1	0
WSPAR	0
CTB-113I20.2	3.99478
CTB-113I20.1	0
TCF7	0.919508
MIR3661	0
CTD-2410N18.3	0.528998
CTD-2410N18.1	0
CDKL3	2.87633
RP11-215P8.2	0.563911
RP11-215P8.3	0.671553
RP11-215P8.1	0.0679215
RP11-215P8.4	0.0994804
AC005355.1	0.104536
RNU6-456P	0
LINC01843	0.0410229
RN7SL541P	0
AC005355.3	0.337461
RNU6-1311P	0
SEC24A	3.35262
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	1.8233
AC006077.3	1.51737
MTCYBP18	1.23691
MTND6P4	2.71096
MTND5P11	1.32708
MTND4LP30	3.33484
MTND3P25	0.24975
CATSPER3	1.00942
PITX1	0.173538
C5orf66	1.27231
CTC-276P9.4	0
C5orf66-AS1	0.0268208
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
DCANP1	0
TIFAB	0.0155704
CTB-138E5.1	0
NEUROG1	0.0150693
CTC-321K16.1	0.22253
LINC01959	0
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0.107393
SLC25A48	4.03066
IL9	0.0724096
GS1-39E22.2	0.991308
GS1-39E22.1	0
LECT2	0.0732096
FBXL21	0.738263
TGFBI	3.96957
VTRNA2-1	0
SMAD5-AS1	0
AC009014.3	1.65191
TRPC7	0.481502
TRPC7-AS1	0.124094
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0
CTB-1I21.1	2.99795
CTB-1I21.2	0
RNA5SP193	0
KLHL3	4.49952
MIR874	0
RP11-381K20.4	0.307113
NPY6R	0.434846
RP11-381K20.2	1.15484
MYOT	3.38798
PKD2L2	0.121511
RP11-325L7.1	0.183952
RP11-325L7.2	0.0578664
RNU6-1148P	0
WNT8A	0.124092
RNU6-460P	0
RNU6-888P	0
KIF20A	0.0464161
GFRA3	0.16937
RPS27AP18	0
CDC25C	0.122282
RP11-461O14.3	0
RPL7P19	0
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.30033
RNA5SP194	0
CTB-46B19.2	0.0329331
RPL12P21	0
RNU6-572P	0
SNHG4	0.716744
SNORA74	0
SNORA74A	0
RNA5SP195	0
RN7SKP64	0
SLC23A1	0.259621
MZB1	0.109406
PROB1	2.37395
SPATA24	3.05967
RNU5B-4P	0
AC138517.6	0
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0
CTD-3224K15.3	0.436344
CXXC5-AS1	0.101034
CTB-35F21.1	0.167438
RNU6-236P	0
PSD2-AS1	0.0885067
CTB-35F21.3	0.17153
CTB-35F21.5	0
NRG2	2.96743
CTB-35F21.4	0.384477
Y_RNA	0
LINC01024	1.53575
CTB-131B5.5	0.157411
CTB-131B5.2	0.0176292
CTC-329D1.3	0.529814
SLC4A9	0.358123
CTC-329D1.2	1.28689
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.175724
SNORA27	0
HAUS1P1	0
RP11-515C16.1	0
TMCO6	4.97193
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	1.0243
PCDHA2	0.34665
AC005609.16	0
PCDHA3	0.355118
PCDHA4	0.10028
PCDHA5	0.238138
PCDHA6	0.436846
PCDHA7	0.143583
PCDHA8	0.134806
PCDHA9	0.0317282
PCDHA10	0.256757
PCDHA11	0.233525
PCDHA12	0.0801168
AC005609.17	0
PCDHA13	0.122277
PCDHAC1	0.192869
CTC-270D5.2	0
PCDHAC2	1.52115
CTC-270D5.1	0.1918
PCDHB1	0.0688005
CH17-140K24.1	0
PCDHB2	0.583934
AC005754.7	0.157485
PCDHB3	0.754851
AC005754.8	0.517573
PCDHB4	3.67898
PCDHB5	1.66129
PCDHB6	0.831363
PCDHB17P	0.200744
CH17-140K24.3	0.258478
PCDHB7	0.73786
PCDHB8	0.233991
PCDHB16	0.875498
CH17-140K24.5	0
PCDHB9	0.602828
CH17-140K24.6	0.233919
PCDHB10	2.14711
PCDHB11	0.55265
PCDHB12	0.691792
PCDHB13	0.596177
PCDHB14	2.70274
PCDHB18P	0.246856
PCDHB19P	0.0569468
CH17-140K24.2	0
PCDHB15	2.84719
AC005752.10	0.263427
SLC25A2	0.0493982
AC005618.6	1.12153
PCDHGA1	0.421472
PCDHGA2	0.824609
PCDHGA3	1.32356
PCDHGB1	1.02736
PCDHGA4	1.27531
PCDHGB2	1.51268
PCDHGA5	0.622719
PCDHGB3	0.323251
PCDHGA6	0.634785
PCDHGA7	0.521969
PCDHGB4	0.818802
PCDHGA8	0.0468388
PCDHGB5	1.80481
PCDHGA9	2.14614
PCDHGB6	0.877645
PCDHGA10	0.584797
PCDHGB7	2.43709
PCDHGA11	0.420241
PCDHGB8P	0.0382006
PCDHGA12	1.83505
PCDHGB9P	0.0433235
CTD-2024I7.18	0
RN7SL68P	0
PCDHGC4	4.01393
PCDHGC5	1.435
CTD-2024I7.13	0.00384676
RPS27AP10	0
AC008781.7	0.393934
ARAP3	3.40976
AC005753.1	0.459703
AC005740.3	0.976971
PCDH12	1.44473
AC005740.6	0.610992
AC005740.5	0
AC005740.4	0
CTC-463A16.1	3.53641
SPRY4-IT1	0.135533
AC005592.2	0.234865
RPS12P10	0
AC005592.3	0.23413
LINC01844	0.516377
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0
RP11-278J6.5	0
RP11-278J6.4	0.338417
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0
HMHB1	0
RN7SL87P	0
KCTD16	1.40911
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.0238243
CTC-806A22.1	0
CTB-73N10.1	0
PRELID2	0.186407
CTB-78O21.1	0
GRXCR2	0
SH3RF2	0.135441
AC005351.1	0
PLAC8L1	1.75265
RP11-118M9.3	0.196656
RP11-449H3.1	0
RP11-449H3.2	0
RBM27	4.51531
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.0641111
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0.0633314
CTB-99A3.1	0
RN7SL791P	0
KRT8P48	0.122106
PPP2R2B-IT1	0
CTC-255N20.1	0.614599
CTB-108O6.2	0.381645
JAKMIP2-AS1	0.0519205
SPINK1	0.0586397
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0
SPINK5	0.0841143
SPINK14	0
SPINK6	0
HMGN1P16	0
CTC-295J13.3	0.0290642
SPINK13	0.0454107
RP11-373N22.3	0.521657
PGBD4P3	0.100303
SPINK7	0
SPINK9	0.234845
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.0889933
HTR4	0.0812207
CTB-160O22.1	0
ADRB2	0.825171
SH3TC2	1.34303
RP11-44B19.1	0.145772
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0933742
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.0241666
AFAP1L1	1.41861
GRPEL2	4.92927
GRPEL2-AS1	0.0834168
IL17B	0.116862
RP11-394O4.3	0.291745
CARMN	1.01904
MIR145	0
RPL29P14	0.136768
RNU6-588P	0
U3	0
RN7SL868P	0
PPARGC1B	1.45821
MIR378A	0
PDE6A	0.0400647
AC008427.2	0.0440768
Y_RNA	0
SLC26A2	2.33887
TIGD6	1.75218
AC011406.2	0
RPS20P4	0.217805
RPL7P1	1.56957
Y_RNA	0
CDX1	0.0638377
ARSI	0.698949
NDST1-AS1	0.558013
CTB-140J7.2	0
MYOZ3	2.86042
IRGM	0.0160474
ZNF300	2.21884
ZNF300P1	1.06754
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0
SLC36A2	0.00781083
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
SLC36A1	3.13116
RNA5SP197	0
FAT2	0.216726
CTC-251D13.1	0.300339
MIR6499	0
CTB-113P19.4	0.549748
CTB-113P19.1	0.101845
RN7SKP232	0
CTB-113P19.5	3.30046
CTB-113P19.3	0.158232
RPLP1P6	1.84528
RP11-54C4.3	3.54567
GLRA1	0.809802
RP11-54C4.2	0.69052
RNA5SP198	0
LINC01933	0.552346
NMUR2	0.551037
CTC-550M4.1	0
LINC01470	0.0851344
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
FAM114A2	3.56219
MFAP3	1.80312
SAP30L-AS1	0.182736
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0.0287427
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	0.114289
MIR378H	0
CTC-280C13.1	0
KIF4B	0.00951639
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	1.58509
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0324559
TIMD4	0.143867
APOOP1	0
HAVCR1	0.0690034
HAVCR2	4.37974
CTB-120L21.1	0
FAM71B	0
ITK	0.144932
CTB-4E7.1	0
CTC-248O19.1	0.14308
CTB-109A12.1	0.269564
CTB-47B11.3	0.166125
ADAM19	2.26182
CTB-47B11.1	0
NIPAL4	1.5245
AC106801.1	0
RNU6-390P	0
AC008694.2	0
SOX30	0.0953662
C5orf52	0.0876177
AC008694.3	0
THG1L	2.79122
LSM11	3.64263
CTC-370J7.1	0
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0
RP11-542A14.1	0
RP11-542A14.2	0
RP11-32D16.1	0
EBF1	2.01838
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	0.132035
RP11-175K6.2	0.190714
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.0417782
IL12B	0.0184144
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0.0288247
LINC01847	0.00899826
ADRA1B	2.7685
GAPDHP40	0.141568
Y_RNA	0
AC068657.2	0.0830756
PWWP2A	4.50674
CTB-127C13.1	0.0281765
RP11-34P1.1	0
CCNJL	0.719176
RP11-34P1.2	0.334638
RP11-34P1.4	0
C1QTNF2	1.05459
PTTG1	2.64349
MIR3142HG	0.0765066
MIR3142	0
ATP10B	1.45985
CTC-348L5.1	0
CTC-529G1.1	0.0653655
LINC02159	0
GABRB2	4.07105
GABRA6	0.0894888
RP11-348M17.2	0
GLRXP3	0
LINC01202	0.0517397
RP11-96G10.1	0.0561238
RNU6-164P	0
RP11-167P20.1	0.0742967
ARL2BPP5	0
RP11-541P9.3	0.0353723
MRPL57P6	0
CTB-95B16.1	0
NUDCD2	4.55698
HMMR	0.238151
HMMR-AS1	0
RP11-756G12.1	0
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0.0251221
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
CTB-63M22.1	1.21494
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
TENM2	2.93566
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0.106871
CTB-78F1.2	0
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0
CTB-178M22.2	1.67391
MIR103A1	0
RPL10P9	1.59525
CTC-558O2.2	0
SLIT3	3.57104
CTC-558O2.1	0.0322126
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0
MIR585	0
RNU6-477P	0
SPDL1	3.33822
DOCK2	1.15838
CTB-37A13.1	0
FAM196B	0.883063
MIR378E	0
FOXI1	0
KRT18P41	0
LINC01187	0
C5orf58	0.169908
LCP2	2.18432
CTB-114C7.4	0
LINC01366	0
KCNMB1	0.708549
CTD-2270F17.1	0.0229626
CTB-147C13.1	0.052182
CTC-265N9.1	0.0256078
CTC-455F18.1	0
GABRP	0.0202122
RANBP17	1.31107
RN7SL623P	0
CTC-455F18.3	0
RP11-546B8.3	0.0342625
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0
MIR3912	0
FGF18	0.520698
CTB-78H18.1	0
SMIM23	0
STK10	2.74486
EFCAB9	0
SNORA57	0
KLF3P1	0
SH3PXD2B	4.92106
LINC01944	0
CTB-79E8.4	0
CTB-79E8.3	2.74883
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0.0810697
RP11-779O18.2	0.0734901
RP11-779O18.3	0
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.643387
CTC-308K20.2	0
CTC-308K20.3	0.231269
CTC-308K20.4	0
SNORA74B	0
Y_RNA	0
CDC42P5	0
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0.0248681
Y_RNA	0
RNA5SP200	0
STC2	0.309048
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0
CTB-33O18.1	0.073275
CTB-33O18.2	0.213354
CTB-33O18.3	0.243183
LINC01863	0
LINC01942	0
LINC01484	0.0585651
LINC01485	1.23726
C5orf47	0.109936
RPL12P22	0
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	1.38301
GAPDHP71	0.229405
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
MSX2	0.282037
CTD-2532K18.1	0
MIR4634	0
CTD-2532K18.2	0.0999937
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0.724427
CTC-571O20.1	0
RN7SKP148	0
HRH2	1.55236
RNU6-226P	0
RP11-91H12.1	0
RP11-91H12.4	0
THOC3	2.35871
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0.795075
FAM153B	3.40422
RP11-844P9.1	0
RP11-826N14.4	0.144345
RP11-844P9.2	0.50161
RP11-844P9.5	0.152985
RP11-844P9.6	0.265571
RP11-844P9.4	0
SIMC1	4.67161
BRCC3P1	0.183383
RP11-843P14.2	0.288128
RP11-843P14.1	0.40348
ARL10	4.6281
MIR1271	0
CTB-162J7.1	0
CDHR2	0.958051
RN7SL684P	0.0898582
Y_RNA	0
MIR4281	0
EIF4E1B	1.2642
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	4.32107
HK3	0.667982
ZNF346-IT1	0.514309
FGFR4	0.954743
CTD-2301A4.3	0.0451625
PRMT1P1	0.0581093
MXD3	2.40499
CTD-2301A4.1	0
SLC34A1	0
PFN3	0
F12	2.2566
PRR7-AS1	0.487084
RP11-1334A24.5	0.220822
RP11-1334A24.6	0.833088
DOK3	3.14671
RP11-1277A3.3	1.54314
RP11-1277A3.1	1.80735
RP11-1277A3.2	1.13462
RP11-1101H11.1	0.158148
FAM153A	2.05899
RP11-1026M7.2	0.569064
RP11-1026M7.3	0
RP11-423H2.1	2.34002
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0.0384448
RP11-423H2.3	0.43978
RP11-423H2.4	0
SUDS3P1	0.288473
PROP1	0
FAM153C	1.41818
N4BP3	2.45862
RP11-889L3.4	0.063943
GMCL1P1	0
COL23A1	1.47715
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	0.308524
ZNF354A	4.42253
AACSP1	0.115582
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
ZNF354B	3.55674
ZFP2	3.94328
RP11-281O15.2	0.128604
PIGFP1	0.109355
RP11-281O15.8	0.571442
ZNF454	1.26842
RP11-281O15.4	1.72025
GRM6	0.416956
RP11-281O15.5	0.0559748
ZNF879	1.29622
ZNF354C	1.04637
ADAMTS2	2.27152
RP11-443C10.2	0
RP11-443C10.1	0
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
RP11-798K23.5	2.3917
PRDX2P3	0.0433289
RP11-1379J22.2	0.129874
Metazoa_SRP	0
C5orf60	0.0477451
RP11-1379J22.7	0
RP11-1379J22.5	0.194876
CBY3	1.23964
HMGB3P22	4.69908
MAML1	4.65701
MIR1229	0
RN7SKP150	0.581103
Y_RNA	0.330632
CTC-241N9.1	2.47154
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.542393
MIR340	0
RP11-39H3.2	0.0229552
RP11-39H3.1	0
RASGEF1C	2.81603
RP11-252I14.1	0
RP11-252I14.2	0.0371853
CTC-573N18.1	0
RNU6-525P	0
RP11-451H23.1	0
SCGB3A1	4.99401
FLT4	1.43249
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	1.04002
BTNL8	0.0854798
Y_RNA	0
RPS29P12	0
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
BTNL3	0.0297163
RNU6-1036P	0
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0
OR2V2	0
LINC01962	0
CTC-338M12.5	2.29155
TRIM7	1.24764
CTC-338M12.6	0.135473
CTC-338M12.1	0.650302
CTC-338M12.7	0.0718302
SNORD96A	0
CTC-338M12.4	1.45257
CTC-338M12.9	0.167391
CTC-338M12.13	0.248255
RNU6-705P	0
AC138035.2	0.16218
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0.138373
RP3-416J7.5	0
IRF4	0.0972298
RP1-20B11.2	0.0542889
HUS1B	0.19981
RP11-532F6.2	0
RP11-532F6.3	0.331056
RP11-532F6.4	0.212827
RP11-532F6.5	0.0410064
RP11-284J1.1	0.0216171
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	3.30329
LINC01394	0
RP4-668J24.2	0.156785
FOXF2	3.95849
RN7SL352P	0
RP11-157J24.1	0.0827917
RP11-157J24.2	2.37382
FOXCUT	0
FOXC1	3.5587
GMDS	4.09853
GMDS-AS1	0.362248
HMGN2P28	0
RP1-136B1.1	0.132734
RP11-299J5.1	0.0751571
LINC01600	0.191662
RP11-145H9.3	0
MYLK4	0.743531
MIR4645	0
SERPINB9P1	1.10076
RP1-90J20.10	0
RP1-90J20.2	0
LINC01011	4.37214
RP1-90J20.8	0.0980682
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0
RP1-40E16.12	1.04901
RNA5SP201	0
RP1-40E16.11	0.640485
TUBB2BP1	0.964219
PSMG4	2.69568
RP11-506K6.4	0.688488
RP1-223B1.1	1.2938
RP1-72E17.2	0
RP11-420L9.5	1.69737
RP11-420L9.2	0.205648
RP11-420L9.4	0
RP1-140K8.1	0
RP1-140K8.5	0.0295451
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.0303071
RP3-406P24.5	1.48385
RP3-406P24.4	0.183442
RP3-406P24.3	0.18774
FAM217A	0.015671
C6orf201	0.288664
RP3-400B16.1	0.236859
RP3-400B16.4	0
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0
PSMC1P11	0
CDYL	4.73806
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	4.05424
RP11-428J1.5	0.339093
RP11-428J1.4	0.803427
RP11-530A18.1	0.418177
PPP1R3G	1.57607
LYRM4	3.66332
MIR3691	0
FARS2	4.18714
RP3-520B18.1	0
RP1-232P20.1	0.0623983
HNRNPA1P37	0
RP1-256G22.2	0
RP1-182O16.1	0.0590465
RP1-182O16.2	0.0947021
RP3-380B8.4	0.185638
RN7SL221P	0
PKMP5	0
F13A1	1.69597
MIR7853	0
LY86-AS1	0.0252255
CNN3P1	0
RP1-80N2.3	0.0778366
RP1-80N2.4	0.0191444
RP1-80N2.2	0.00610121
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RREB1	1.28971
RP11-405O10.2	0
Y_RNA	0
RP11-69L16.4	0
CAGE1	0.0103208
RP11-69L16.3	0
RP11-69L16.5	0.343092
RP11-69L16.6	0
HNRNPLP1	0.0154552
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	0.184528
DSP	0.836765
SNRNP48	4.8744
RP3-336K20__B.2	0
BMP6	2.55235
RP1-303A1.1	0
PIP5K1P1	0
BLOC1S5	3.31427
RP11-203H2.1	0
RP11-203H2.2	0
HULC	0
RP11-314C16.1	2.94631
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.0916515
TFAP2A-AS1	0.0452997
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	1.07598
RP11-360O19.4	0
RP11-360O19.1	0
RP11-360O19.5	0
GCNT6	0
C6orf52	2.70348
Y_RNA	0
RP11-421M1.8	0.919936
RNA5SP203	0
MAK	0.224839
GCM2	0
RP11-637O19.2	0.556
SYCP2L	0.732563
RP1-62D2.4	0
ELOVL2-AS1	0.634067
ERVFRD-1	0
RP4-761I2.5	0
RP3-510L9.1	0
NEDD9	2.67518
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
RP11-679B17.2	0
Metazoa_SRP	0
SNORA67	0
ADTRP	0.0796026
RP3-413H6.2	0
AMD1P4	0
RP11-456H18.1	0
RP11-456H18.2	0.0530003
HIVEP1	2.33096
SUMO2P12	0
RN7SKP293	0
RPL15P3	2.74706
RP11-125M16.1	0
RNU1-11P	0
RP1-257A7.4	0.605483
TBC1D7	2.36913
RP1-257A7.5	0
GFOD1-AS1	0.183082
RPS4XP7	0.0686662
RN7SKP204	0
RP3-500L14.2	0.186838
MRPL35P1	0
RP3-380E11.2	0
RNU7-133P	0
RP11-359N11.1	0
LINC01108	0.0315411
RP3-448I9.2	0
RP3-448I9.1	0
RP11-330A16.1	0
RNU6-793P	0
RP11-146I2.1	0
RP1-190J20.2	0
RN7SL332P	0
RP11-560J1.2	0.621816
JARID2-AS1	0.579794
RNU6-522P	0
RNU6-645P	0
5S_rRNA	0
ARPC3P5	0
RP11-401E14.2	0
RP11-401E14.3	0
RP1-13D10.5	0
MIR4639	0
RP1-13D10.2	0.0492737
RP1-13D10.3	0.153707
MRPL42P2	0
RNU6-1114P	0
Y_RNA	0
ATXN1	4.97502
RP1-151F17.1	1.37187
RP1-151F17.2	4.53921
STMND1	0.225191
RBM24	3.95422
RP1-273P12.1	0
RPL7P26	0.0345129
SUMO2P13	0
RNU6-190P	0
RP11-500C11.3	0.945784
RNA5SP204	0
Y_RNA	0
RP3-525L6.2	0.0820046
NHLRC1	2.44529
Y_RNA	0
RP11-14J16.1	0
RNU6-263P	0
DDX18P3	0
RP11-528A10.1	0
RNF144B	3.94326
RP1-242N11.1	0
MIR548A1	0
RP11-254A17.1	0
RP11-686D16.1	0
RP4-625H18.2	0.450709
RPL5P20	0
RNA5SP205	0
KRT18P38	0
UQCRFS1P3	0
RNU6-801P	0
RP1-130G2.1	0
MBOAT1	0.956687
RP11-239H6.2	0
E2F3	4.00438
RN7SL128P	0
E2F3-IT1	0
RNU6-141P	0
Y_RNA	0
CDKAL1	2.36257
RP3-348I23.3	0
RP3-348I23.2	0
RNU6-150P	0
RP1-135L22.1	0
LINC00581	0.189709
RP11-204E9.1	1.56198
RP11-204E9.3	0
BOLA2P3	0
CASC15	2.28684
RP4-551N11.1	0
RN7SKP240	0
NBAT1	0.302651
RP11-524C21.1	0
RP11-524C21.2	0.145831
PRL	0.275209
HDGFL1	0
RP1-309H15.2	0
RP1-209A6.1	0
RP11-108N13.1	0
RNU6-1060P	0
RP11-439H9.1	0
RP4-810F7.1	0
RP11-440J4.2	0
SPTLC1P2	0
RP1-59B16.1	0
HNRNPA1P58	0
SNORD46	0
DCDC2	0.982173
KAAG1	0
RNU6-391P	0
GPLD1	2.3278
KRT8P43	0.0340889
RP1-30M3.5	3.25322
RP1-30M3.6	1.44599
RP3-369A17.4	0.366084
RP3-369A17.2	0
C6orf229	0.100997
MTCO2P33	0
PPIAP29	1.34824
RP11-367G6.3	0.0887266
ASS1P1	0.0414544
RN7SL334P	0
RP3-425P12.5	0
RP3-425P12.1	0
RP3-425P12.2	0
CMAHP	2.09832
RP3-425P12.4	0.0389237
RP11-191A15.1	0
RP11-191A15.2	0
RP11-191A15.4	0
RP3-522P13.3	0
KATNBL1P5	0
RP3-522P13.1	0
RP3-522P13.2	0
CARMIL1	4.2549
Y_RNA	0
RNU6-987P	0
PRELID1P2	0
HIST1H2AA	0
HIST1H2BA	0
HIST1H2BPS1	0
HIST1H2APS1	0
SLC17A4	0.0131247
SLC17A1	0
SLC17A3	0.017835
HIST1H2APS2	0
RP1-139G21.4	0
SLC17A2	0
TRIM38	1.04287
U91328.19	2.91604
U91328.22	0.299553
HIST1H1PS2	0
HIST1H1A	0
HIST1H3A	0.0686343
HIST1H4A	0
HIST1H4B	0
HIST1H3B	0
HIST1H2AB	0
HIST1H2BB	0
HIST1H2APS5	0
HIST1H3C	0
HFE	0.598945
HIST1H4C	0.16712
HIST1H1T	0
HIST1H2BC	1.59909
HIST1H1E	0.438044
RP1-221C16.8	0.131949
LARP1P1	0
HIST1H2BE	0.281883
HIST1H4D	0
HIST1H1PS1	0.16879
HIST1H3D	0.502026
HIST1H2AD	0.322559
HIST1H2BF	0.289084
RP1-34B20.4	0.296768
HIST1H4E	1.2653
HIST1H2BG	0.957329
HIST1H2AE	1.26387
RP1-34B20.19	0
HIST1H3E	0.358428
HIST1H2APS3	0
HIST1H1D	0.067826
HIST1H4F	0
HIST1H4G	0
HIST1H3F	0
HIST1H2BH	0.190467
HIST1H3G	0
HIST1H2APS4	0
HIST1H2BI	0
HIST1H4H	2.94847
HIST1H3PS1	0
BTN2A2	2.11117
BTN2A3P	0.330147
BTN1A1	0.0361016
RNU6-502P	0
HCG11	4.33548
RP11-457M11.7	0.0184084
RP11-457M11.6	0
ZNF322	1.69759
RP11-457M11.5	0.0195916
GUSBP2	0.236045
POM121L6P	0
LINC00240	0.389104
RP11-239L20.6	0.111832
VN1R12P	0
VN1R13P	0
VN1R11P	0
RNU2-62P	0
RP1-86C11.7	0.313339
HIST1H2BJ	0.597829
HIST1H2AG	0.293322
HIST1H4I	0.556254
