Name	Cells - Cultured fibroblasts
CTC-303L1.1	0.0224388
CTC-303L1.2	0.496363
SLF1	4.32672
MCTP1	2.92665
CTC-484P3.3	0
RPL7P18	0
uc_338	0
CTC-558O19.1	0
FAM81B	0
CTD-2538A21.1	0
RNU6-308P	0
GPR150	0.610732
RFESD	0.78536
SPATA9	0.830395
CTD-2154I11.2	0.789564
HSPD1P11	1.58964
AC008592.3	0.420955
AC008592.4	0
AC008592.8	0.169424
LINC01554	0.389498
AC008592.5	0.404044
AC008592.7	0
FABP5P5	0
MIR583HG	0.440938
MIR583	0
RNU6-524P	0
RP11-254I22.3	0.0735978
RP11-254I22.2	0
CTD-2337A12.1	0.344228
PCSK1	1.80091
CTC-506B8.1	0.242009
CTD-2260A17.1	1.60641
CTD-2260A17.3	0.152492
CTD-2260A17.2	0.922243
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.0633182
LIX1	0
RNU1-73P	0.203724
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0.106999
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0.148223
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
RP11-274E7.2	1.93251
CH17-12M21.1	0.0113663
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0.0888011
DDX18P4	0
CTC-463N11.4	1.0672
CSNK1A1P3	0
RNU6-402P	0
LINC02062	0.903646
Y_RNA	0
CTD-2007H13.1	0.0967146
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.0949121
MTND5P10	0
MTND4P35	0.258154
MTND4LP5	0
MTND3P19	0
MTCO3P22	0
MTATP6P2	0.208559
MTCO2P22	0.185481
MTCO1P22	0.0571626
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.0772919
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0.130044
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	0.222894
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	0.011794
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.118754
GIN1	4.35161
CTC-503K11.2	0
CTD-2154H6.1	0
PDZPH1P	0.028168
LINC02115	0
CTC-445B21.1	0
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
RP11-120B7.1	0.553098
CTC-329H14.1	0
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0835526
CTD-2587M2.1	0.244796
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.355644
RN7SKP230	0
CTC-287O8.1	0.122716
LINC01848	0
PGAM5P1	0
TMEM232	0.34536
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0.0358134
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	1.29083
CTC-551A13.2	0
AC010468.3	0
AC010468.1	1.04045
CAMK4	0.537332
AC010468.2	0
CTC-499J9.1	0
HMGN1P13	0
CTD-2367A17.1	0
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	0.172293
SNORA13	1.1646
CTC-459M5.1	0
CTC-459M5.2	0
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	0.0334789
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0
CBX3P3	0
RNU6-482P	0
XBP1P1	0.926714
ZRSR1	2.3581
CTC-487M23.5	2.45921
CTC-487M23.6	0.923733
CTC-487M23.7	0.946291
CTD-2201G3.1	0.0187074
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	0.110704
TRIM36-IT1	0
CTC-428G20.2	0.248846
CTC-428G20.6	0.754981
CTC-428G20.1	0.416788
HMGN1P15	0.129243
CTNNA1P1	0.0439758
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.0617451
AC010226.4	0.863103
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
CDO1	3.25569
LVRN	0.400808
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.203176
CTD-2287O16.5	2.49291
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.27267
SEMA6A	0.308171
SEMA6A-AS1	0.376809
RPS14P8	0.442199
SEMA6A-AS2	0
RPS17P2	0
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0
LINC02148	0
LINC02208	0
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	1.28959
MIR1244-2	2.86389
CTB-161M19.4	0.0344652
RNU6-373P	0
CTB-161M19.1	0
CTB-161M19.2	0
RP11-950K24.2	0
LAMTOR3P2	0
RNU6-701P	0
MIR5706	0
TNFAIP8	4.91596
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0.0973753
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	3.06198
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
CTC-441N14.2	1.11869
ZNF474	0.340522
CTC-441N14.1	0
CTC-441N14.4	0.0213025
CTD-2544H17.2	0
SNCAIP	0.271933
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0
LINC02201	0
ARGFXP1	0
CTB-36H16.2	0.6968
RN7SL689P	1.58507
RP11-359P5.1	0.588211
RN7SL711P	0
AC106786.1	0.236504
PRDM6	0.170388
CTD-2347I17.1	0
KRT8P33	1.34589
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.640453
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.19938
RP11-517I3.2	4.11932
RNU6-290P	0
RP11-395C3.1	0.6737
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
MARCH3	2.8918
C5orf63	1.87966
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.0325261
MEGF10	0.0403596
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.35265
CTD-2195M15.4	0
CTXN3	0
CTC-548H10.2	0
CCDC192	0.234572
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.0884738
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0
ADAMTS19	0
CTC-575N7.1	0
KIAA1024L	0
CHSY3	4.54258
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.14784
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0
uc_338	0
AC005593.2	0.087292
MEIKIN	0
AC034228.4	0
ACSL6	0.0137895
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0.146144
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.637555
MIR6830	0
AC034220.3	0.207523
MIR3936	0
SLC22A5	3.59927
C5orf56	1.28935
AC116366.5	0.0956351
Y_RNA	0.498129
AC116366.6	0.831715
IL5	0
TH2LCRR	0.0916898
IL13	0.018038
IL4	0.0467492
AC004237.1	0.191274
CCNI2	0.0621934
SOWAHA	0.0341884
AC004775.5	0
RNA5SP192	0
GDF9	0.380305
LEAP2	1.3359
AC010240.2	0.0701003
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0.136021
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.637721
RP11-485M7.2	0.181016
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	0
CTB-49A3.5	0
CTB-49A3.4	0
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0
AC005178.1	0
WSPAR	0
CTB-113I20.2	3.35202
CTB-113I20.1	0
TCF7	2.06824
MIR3661	0
CTD-2410N18.3	0.424237
CTD-2410N18.1	0
CDKL3	1.94603
RP11-215P8.2	0.16461
RP11-215P8.3	0.429714
RP11-215P8.1	0.145587
RP11-215P8.4	0
AC005355.1	0
RNU6-456P	0
LINC01843	0.0728804
RN7SL541P	0
AC005355.3	0.0808398
RNU6-1311P	0
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	2.21015
AC006077.3	1.60282
MTCYBP18	0.575284
MTND6P4	1.39019
MTND5P11	0.709298
MTND4P12	4.92844
MTND4LP30	1.2676
MTND3P25	0
CATSPER3	0.483148
PITX1	2.42055
C5orf66	4.12215
CTC-276P9.4	0
C5orf66-AS1	0
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	1.23721
DCANP1	0
TIFAB	0
CTB-138E5.1	0
NEUROG1	0
CTC-321K16.1	0
CXCL14	0.773045
LINC01959	0
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0
SLC25A48	0.00744654
IL9	0
GS1-39E22.2	0
GS1-39E22.1	0
LECT2	0.0499448
FBXL21	0.0656861
VTRNA2-1	0
SMAD5-AS1	0
AC009014.3	0.0154304
TRPC7	0
TRPC7-AS1	0
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0.337221
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
KLHL3	1.13066
MIR874	0
RP11-381K20.4	0
NPY6R	0.0341452
RP11-381K20.2	0.591282
MYOT	0.143954
PKD2L2	0.0531308
RP11-325L7.1	0.0621713
RP11-325L7.2	0
RNU6-1148P	0
WNT8A	0
NME5	1.00372
RNU6-460P	0
RNU6-888P	0
GFRA3	0.0325418
RPS27AP18	0
CDC25C	4.56127
RP11-461O14.3	0
RPL7P19	0.132355
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.141287
LRRTM2	0.203021
RNA5SP194	0
CTB-46B19.2	0.0404396
RPL12P21	0
RNU6-572P	0
SNORA74	0
SNORA74A	0.486916
RNA5SP195	0
RN7SKP64	0
SLC23A1	0.394539
MZB1	0.0638475
PROB1	4.34309
SPATA24	3.24668
RNU5B-4P	0
ECSCR	0.652556
AC138517.6	0
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.180411
CTD-3224K15.3	0.0692998
CXXC5-AS1	0.177179
CTB-35F21.1	0
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.138707
NRG2	0.170265
CTB-35F21.4	0
Y_RNA	0
LINC01024	1.21231
CTB-131B5.5	0.297475
CTB-131B5.2	0
HBEGF	2.52768
CTC-329D1.3	0
SLC4A9	0
CTC-329D1.2	0.486338
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.0551459
SNORA27	0
HAUS1P1	0
RP11-515C16.1	0
CD14	2.52509
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0.450558
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.0616829
PCDHA2	0.028933
AC005609.16	0
PCDHA3	0.129658
PCDHA4	0.0212594
PCDHA5	0.0171204
PCDHA6	0.11507
PCDHA7	0.218975
PCDHA8	0.0132077
PCDHA9	0.00601967
PCDHA10	0.0604809
PCDHA11	0
PCDHA12	0
AC005609.17	0
PCDHA13	0
PCDHAC1	0.0146448
CTC-270D5.2	0
PCDHAC2	0.0538606
CTC-270D5.1	0
PCDHB1	0
CH17-140K24.1	0
PCDHB2	0.940941
AC005754.7	0
PCDHB3	0.305121
AC005754.8	0.0771256
PCDHB4	0.166544
PCDHB5	0.260339
PCDHB6	0.120192
PCDHB17P	0
CH17-140K24.3	0
PCDHB7	0.248407
PCDHB8	0.0825099
PCDHB16	0.259443
CH17-140K24.5	0
PCDHB9	0.121845
CH17-140K24.6	0
PCDHB10	0.175959
PCDHB11	0.0448941
PCDHB12	0.0683894
PCDHB13	0.175657
PCDHB14	0.31755
PCDHB18P	0.0684872
PCDHB19P	0.0226926
CH17-140K24.2	0
PCDHB15	0.263013
AC005752.10	0
SLC25A2	0.043897
AC005618.6	0.689829
PCDHGA1	0.674878
PCDHGA2	2.46918
PCDHGA3	1.11947
PCDHGB1	0.74784
PCDHGA4	4.00376
PCDHGB2	3.19207
PCDHGA5	1.28816
PCDHGB3	2.33558
PCDHGA6	2.68552
PCDHGA7	3.42826
PCDHGA8	0.533668
PCDHGA9	2.25416
PCDHGB6	1.5465
PCDHGA10	4.33933
PCDHGB8P	0.584226
PCDHGB9P	0.266645
CTD-2024I7.18	0.180759
RN7SL68P	0.208435
PCDHGC4	0.785701
PCDHGC5	1.43937
CTD-2024I7.13	0
RPS27AP10	0
AC008781.7	0.892816
RELL2	3.05939
AC005753.1	0
PCDH1	0.135489
AC005740.3	0
PCDH12	0.575418
AC005740.6	0.251011
AC005740.5	0
AC005740.4	0
CTC-463A16.1	1.00043
SPRY4-IT1	1.3551
AC005592.2	0.796292
RPS12P10	0
AC005592.3	0.148935
LINC01844	0.305009
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0.170907
RP11-278J6.5	0
RP11-278J6.4	0.172093
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0.100403
HMHB1	0
RN7SL87P	0
KCTD16	0.276115
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.0733833
CTC-806A22.1	0
CTB-73N10.1	0
PRELID2	2.00904
CTB-78O21.1	0.196984
GRXCR2	0
SH3RF2	0.177338
AC005351.1	0
PLAC8L1	0.977961
RP11-118M9.3	0.381235
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.048335
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.0105878
RN7SL791P	0
KRT8P48	0
PPP2R2B-IT1	0
CTC-255N20.1	0
STK32A	0.375878
CTB-108O6.2	0
JAKMIP2-AS1	0
JAKMIP2	0.0312873
SPINK1	0.172564
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0.0803551
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0.0503864
SPINK5	0.17483
SPINK14	0
SPINK6	0.0478848
HMGN1P16	0
CTC-295J13.3	0
SPINK13	0
RP11-373N22.3	0.218477
PGBD4P3	0
SPINK7	0.0744069
SPINK9	0
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.516279
HTR4	0
CTB-160O22.1	0
ADRB2	0.918796
SH3TC2	0.377975
RP11-44B19.1	0
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.014685
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.10769
GRPEL2-AS1	0.255288
IL17B	0.142278
RP11-394O4.3	0
CARMN	1.31828
MIR145	0
RPL29P14	0.472232
ARHGEF37	0.313185
RNU6-588P	0
U3	0
RN7SL868P	0
PPARGC1B	0.69374
MIR378A	0
PDE6A	0.0444273
AC008427.2	0.0661473
Y_RNA	0
AC011406.2	0
RPS20P4	0.451585
CSF1R	0.454524
Y_RNA	0
CDX1	0.870379
SLC6A7	0.0314188
CAMK2A	0.198275
ARSI	2.93725
CD74	2.03387
NDST1-AS1	0.493735
CTB-140J7.2	0
MYOZ3	0.316541
IRGM	0.0516528
ZNF300P1	3.08943
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0
SLC36A2	0.0087082
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0.0268288
RNA5SP197	0
FAT2	0.139176
CTC-251D13.1	0.417998
MIR6499	0
CTB-113P19.4	0.0182831
CTB-113P19.1	0.525661
RN7SKP232	0
CTB-113P19.5	0.754247
CTB-113P19.3	0.255207
RPLP1P6	1.91308
RP11-54C4.3	3.6498
GLRA1	0.0262678
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.0260439
NMUR2	0
CTC-550M4.1	0
LINC01470	0
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0.0329949
SAP30L-AS1	1.09828
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	0.140602
MIR378H	0
CTC-280C13.1	0
KIF4B	0.022003
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	4.95147
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.02912
TIMD4	0
APOOP1	0
HAVCR1	0
HAVCR2	0.163
CTB-120L21.1	0
FAM71B	0
ITK	0
CTB-4E7.1	0
CTC-248O19.1	0
CYFIP2	3.95757
FNDC9	0
CTB-109A12.1	0.0248893
CTB-47B11.3	0.0440213
CTB-47B11.1	0
NIPAL4	0.083642
AC106801.1	0
RNU6-390P	0
AC008694.2	0
SOX30	0.103652
C5orf52	0
AC008694.3	0
LSM11	3.67956
CTC-370J7.1	0
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0
RP11-542A14.1	0
RP11-542A14.2	0
RP11-32D16.1	0
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	2.22025
RP11-175K6.2	3.41175
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.0060616
IL12B	0.0249838
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0
LINC01847	0
GAPDHP40	0.485576
Y_RNA	0
AC068657.2	0
FABP6	0
CTB-127C13.1	0
RP11-34P1.1	0
CCNJL	0.127351
RP11-34P1.2	0.316333
RP11-34P1.4	0
C1QTNF2	0.418994
MIR3142HG	0.438747
MIR3142	0
ATP10B	0.00900571
CTC-348L5.1	0
CTC-529G1.1	0
LINC02159	0
GABRB2	0
GABRA6	0
RP11-348M17.2	0
GLRXP3	0
GABRA1	0
LINC01202	0
GABRG2	0
RP11-96G10.1	0
RNU6-164P	0
RP11-167P20.1	0
ARL2BPP5	0
RP11-541P9.3	0
MRPL57P6	0
CTB-95B16.1	0
HMMR-AS1	0
RP11-756G12.1	0
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0.0938446
CTB-78F1.2	0.492432
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0.10629
CTB-178M22.2	0.0749098
WWC1	4.63948
FBLL1	0.44013
MIR103A1	0
CTC-558O2.2	0.262115
CTC-558O2.1	0.0303354
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0.0176265
MIR585	0
RNU6-477P	0
DOCK2	1.61944
CTB-37A13.1	0
MIR378E	0
FOXI1	0
KRT18P41	0
LINC01187	0
C5orf58	0
LCP2	0.0222448
CTB-114C7.4	0
LINC01366	0.304855
KCNIP1	0
KCNMB1	0.0378604
CTD-2270F17.1	0
CTB-147C13.1	0
CTC-265N9.1	0
CTC-455F18.1	0
GABRP	0.020655
RANBP17	1.50106
RN7SL623P	0
CTC-455F18.3	0.0767479
RP11-546B8.3	0.0784273
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0.26107
MIR3912	0
FGF18	0.188905
CTB-78H18.1	0
SMIM23	0
EFCAB9	0
SNORA57	0
KLF3P1	0
LINC01944	0
CTB-79E8.4	0
NEURL1B	0.84871
CTB-79E8.3	3.78657
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0
RP11-779O18.2	0.0388593
RP11-779O18.3	0.176116
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.92907
CTC-308K20.2	0.207215
CTC-308K20.3	0.325377
CTC-308K20.4	0.181372
SNORA74B	0
Y_RNA	0
CDC42P5	0.11695
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0.0440396
Y_RNA	0
RNA5SP200	0
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0.0960609
CTB-33O18.1	0.247176
CTB-33O18.2	0.0821901
CTB-33O18.3	0.159744
LINC01863	0
LINC01942	0
LINC01484	0
LINC01485	0
C5orf47	0
RPL12P22	0
HMP19	0.0296461
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	0
GAPDHP71	0.0963663
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
CTD-2532K18.1	0
MIR4634	0
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0
CTC-571O20.1	0
RN7SKP148	0
HRH2	0.0152969
RNU6-226P	0
CPLX2	0.0267301
RP11-91H12.1	0
RP11-91H12.4	0
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0
FAM153B	0.0227978
RP11-844P9.1	0
RP11-826N14.4	0
RP11-844P9.2	0.380283
RP11-844P9.5	0.0624784
RP11-844P9.6	0.0945132
RP11-844P9.4	0
BRCC3P1	0.310357
RP11-843P14.2	1.02128
RP11-843P14.1	1.93957
MIR1271	0
CTB-162J7.1	0
CDHR2	0.0478139
RN7SL684P	0
Y_RNA	0
SNCB	0.184639
MIR4281	0
EIF4E1B	0
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	0
UNC5A	0.0228148
HK3	0.03656
ZNF346-IT1	0.39183
FGFR4	0.492047
CTD-2301A4.3	0.0610697
PRMT1P1	0.144787
CTD-2301A4.1	0
RGS14	3.07884
SLC34A1	0
PFN3	0
F12	0.560977
PRR7-AS1	0.479447
RP11-1334A24.5	1.75884
RP11-1334A24.6	0.520698
DOK3	1.09691
RP11-1277A3.3	1.00626
RP11-1277A3.1	3.95273
RP11-1277A3.2	2.62866
RP11-1101H11.1	0
FAM153A	0.0132825
RP11-1026M7.2	0
RP11-1026M7.3	0
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0.176511
RP11-423H2.3	0.790192
RP11-423H2.4	0
SUDS3P1	0.64162
PROP1	0
FAM153C	0.023698
N4BP3	0.134424
RP11-889L3.4	0
GMCL1P1	0
COL23A1	0.031457
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	1.42615
AACSP1	0
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
ZFP2	1.5866
RP11-281O15.2	0.0453088
PIGFP1	0.0948857
RP11-281O15.8	0.0903632
ZNF454	1.33271
RP11-281O15.4	0.36572
GRM6	0.090394
RP11-281O15.5	0
ZNF879	2.11956
RP11-443C10.2	0
RP11-443C10.1	0.333856
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
RP11-798K23.5	1.22859
PRDX2P3	0.0901921
RP11-1379J22.2	0.392764
Metazoa_SRP	0
C5orf60	0
RP11-1379J22.7	0
RP11-1379J22.5	0.5687
CBY3	0.186092
HMGB3P22	0.393529
MIR1229	0
RN7SKP150	0.484221
Y_RNA	0
CTC-241N9.1	2.45199
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.0886265
MIR340	0
RP11-39H3.2	0
RP11-39H3.1	0
RASGEF1C	0.0124907
RP11-252I14.1	0
RP11-252I14.2	0.181079
CTB-129O4.1	1.13812
CTC-573N18.1	0
RNU6-525P	0
RP11-451H23.1	0
SCGB3A1	0.119554
FLT4	0.0769828
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	0.941992
BTNL8	0
Y_RNA	0
RPS29P12	0
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
BTNL3	0
RNU6-1036P	0
BTNL9	0.0977262
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0
OR2V2	0
LINC01962	0
CTC-338M12.5	1.672
TRIM7	1.90464
CTC-338M12.6	0.185881
CTC-338M12.1	0
CTC-338M12.7	0.222631
SNORD96A	0.937721
CTC-338M12.4	4.89657
CTC-338M12.9	0.211446
CTC-338M12.13	0.288252
RNU6-705P	0
AC138035.2	0.22607
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0
RP3-416J7.5	0
IRF4	0.119218
RP1-20B11.2	0.0798065
HUS1B	0.177677
RP11-532F6.2	0
RP11-532F6.3	0.265704
RP11-532F6.4	0.0827717
RP11-532F6.5	0
RP11-284J1.1	0
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	0.753407
LINC01394	0
RP4-668J24.2	0.318244
RN7SL352P	0
RP11-157J24.1	0.174742
RP11-157J24.2	1.31178
FOXCUT	0
GMDS-AS1	0.598224
HMGN2P28	0.245197
RP1-136B1.1	0.246831
RP11-299J5.1	0
LINC01600	0.140033
RP11-145H9.3	0
MYLK4	0.526654
MIR4645	0
