Name	Esophagus - Mucosa
KRT18P9	0
CYCSP55	0
MIR6835	0
RP11-513I15.6	0.191389
RPL35P2	0
PACSIN1	0.125583
SPDEF	0.193088
RP3-391O22.3	0.139834
RPL7P25	0
RN7SL200P	0
RP3-391O22.1	0
RP11-140K17.2	0
RP3-375P9.2	1.53023
UHRF1BP1	4.57133
Y_RNA	0
HSPE1P11	0.219892
RP11-174N3.4	0.411035
TCP11	0.0820658
SCUBE3	0.262835
RP3-329A5.8	0.823798
RP3-329A5.1	0
MKRNP2	0
MIR7111	0
TULP1	0.412261
RP3-340B19.3	0.0870431
RP3-340B19.2	1.14933
RP3-340B19.5	0
SNORA40	0
MIR5690	0
RP3-510O8.4	0.301108
ARMC12	1.08478
RP3-510O8.3	0
CLPSL2	0
CLPSL1	0
CLPS	3.61744
LHFPL5	0
SLC26A8	0.0804523
DPRXP2	0
RP1-179N16.3	0.624333
RP1-179N16.6	1.06807
PNPLA1	0.0452307
C6orf222	0
ETV7	2.75716
RP1-50J22.4	0
PXT1	0.040934
RN7SL502P	0
RN7SL748P	0.208076
MIR3925	0
RNU1-88P	0
Y_RNA	0
PANDAR	0
LAP3P2	0
RAB44	0.869641
RP3-431A14.4	0.0563512
CPNE5	2.32752
RP1-90K10.4	0
PI16	3.59268
COX6A1P2	3.48807
RPL12P2	0
TMEM217	1.69821
RP4-744I24.4	0
RN7SL273P	0
RP1-153P14.8	0
RP1-153P14.3	0
RP1-153P14.5	0
MIR4462	0
RP1-153P14.7	0.0355519
MDGA1	3.28263
RP3-441A12.1	0
RN7SL285P	0
RNU1-87P	0
RP11-420A21.1	0
SNORD45	0
BTBD9-AS1	0
Y_RNA	0
RP1-319M7.2	0
RP3-503A6.2	0
DNAH8	0.00811418
RN7SL465P	0
RP1-217P22.2	0
SNORA8	0
RP1-207H1.3	0
RP1-207H1.2	0
RP1-202I21.3	0
GLP1R	0.0283038
ANKRD18EP	1.66694
KCNK17	0.431892
KCNK16	0
KIF6	0.0333337
RP1-137F1.3	0
E2F4P1	0
RNU1-54P	0
XXyac-YR38GF2.1	0.0702189
RP11-61I13.3	0.650508
RP1-278E11.3	1.76299
TUBBP9	0.0640001
RP11-552E20.1	0.058159
TDRG1	0.514744
LINC00951	0
RP11-552E20.4	0.0976978
LRFN2	0.532774
RNU6-250P	0
RP11-121P10.1	0
RP3-462C17.1	0
RP11-570K4.1	0
UNC5CL	2.43845
TSPO2	0.120717
APOBEC2	0.290028
ADCY10P1	2.09505
TREML1	0.137771
TREM2	0.406926
TREML2	0.0707731
TREML3P	0.0566108
TREML4	0
RNA5SP207	0
TREML5P	0
RP1-229K20.8	0
RP1-229K20.9	0
TREM1	0.114228
RP1-229K20.5	0
RNU6-643P	0
RP13-235E23.1	0
NCR2	0
RP1-149M18.3	0
RP1-149M18.4	0
FOXP4-AS1	0.0774165
LINC01276	0
MIR4641	0
NPM1P51	0
RP11-298J23.5	0
PGC	2.71625
RP11-298J23.8	0
FRS3	3.70347
PRICKLE4	2.97377
USP49	2.21424
SNORA8	0
RP5-973N23.4	0
Y_RNA	0
RNU6-761P	0
RP11-533O20.2	0
GUCA1A	0.0310721
GUCA1B	1.2327
RP11-256G5.1	0
RNU6-890P	0
PRPH2	0.91962
ATP6V0CP3	0.310887
PTCRA	0
RP3-475N16.1	1.19563
GNMT	0.925677
RP1-20C7.6	0.897138
RN7SL403P	0.0921296
RP11-387M24.5	1.02806
RP3-330M21.5	3.75567
TTBK1	0.0425703
SLC22A7	0.0230437
CRIP3	0.634517
RPL12P47	0
RP11-480N24.4	0.464911
RPS2P28	0.143583
RP11-213N20.1	0
MIR6780B	0
RNU6-1113P	0
LRRC73	0.389867
RP3-337H4.9	2.92319
RP3-337H4.6	1.01598
SCARNA15	0
RP3-337H4.10	0.182451
RP3-337H4.8	0.756796
RSPH9	0.697583
RP1-261G23.4	0
RP1-261G23.5	0
RP11-344J7.3	0
RP11-344J7.4	0
RP11-344J7.2	0
RP5-1120P11.1	0.147273
C6orf223	0.0502815
RP5-1120P11.3	0.0662361
RP5-1120P11.4	0.0850672
CAPN11	0.468816
RN7SL811P	0
RP1-302G2.5	0.184732
TMEM151B	0.0919347
TCTE1	0.114301
SPATS1	0
MIR4642	0
RP3-449H6.1	0
RP3-449H6.2	0
SUPT3H	2.61889
NUDT19P4	0
RP11-491H9.4	0
RBM22P4	0
RP11-491H9.3	0
MIR586	0
RUNX2	1.32623
RP1-244F24.1	1.03748
RP1-166H4.2	0
CLIC5	0.489928
RNU6-754P	0
RP1-8B1.4	0.0606373
ENPP4	1.87814
ENPP5	0.729866
ACTG1P9	0.0394655
RP11-795J1.2	0
RP11-795J1.1	0
CYP39A1	3.28168
RP11-446F17.3	0
TDRD6	0.53511
PLA2G7	0.288717
ANKRD66	0
RP11-268F1.3	0
MEP1A	0.0354041
RP3-365O12.2	0
B3GNTL1P2	0
RP11-385F7.1	1.17442
Y_RNA	0
RP11-812I20.2	0
ADGRF2	0.710307
RN7SKP116	1.57734
RP11-550C4.6	0
RP11-550C4.4	0
OPN5	0
RNU1-105P	0
PTCHD4	0.0664775
HNRNPA3P4	0
RBMXP1	0
RP1-281E18.1	0
RP1-57E3.1	0
RP4-724P12.1	0
RP4-724P12.2	0
RP1-142O9.2	0
RNU7-65P	0
EEF1A1P42	0
GLYATL3	0
CYP2AC1P	0
RHAG	0.0665669
CRISP2	1.72433
RP3-442L6.4	0.207573
PGK2	0
RP3-417L20.4	0
RP11-719J20.1	0
CRISP1	0
DEFB133	0
DEFB114	0
DEFB113	0
DEFB110	0
DEFB112	0
RP11-397G17.1	0
RP11-524K22.1	0
RP1-28O17.1	0
TFAP2D	0
RPS17P5	0
RP4-753D5.3	0
FTH1P5	0.258912
RP3-437C15.2	0
RP3-437C15.1	0.0729869
SNORD66	0
RP11-793K1.1	0
RP3-335N17.2	0
PKHD1	0.010343
RN7SL580P	0
MIR206	0
LINCMD1	0
MIR133B	0
IL17A	0
IL17F	0
SLC25A20P1	0
EFHC1	2.91546
TRAM2-AS1	1.63276
RP1-152L7.9	0
RP1-152L7.5	2.50796
GSTA8P	0
RP1-152L7.8	0
GSTA7P	0
GSTA2	0.0368705
GSTA12P	0
GSTA1	2.19314
GSTA6P	0
GSTA5	0
GSTA11P	0
GSTA10P	0
GSTA3	0.0286548
GSTA9P	0.200218
7SK	0
RN7SL244P	1.38006
RP11-506E9.3	0
GCM1	0.0220363
RNU6-464P	0
SOD1P1	0
RP1-34L19.1	0
RNU1-136P	0
HMGB1P20	0
MIR5685	0
RPS16P5	0
RP3-483K16.4	0.0769271
RPL31P28	0
RPL31P33	0
RP11-96J19.1	0
RP11-96J19.4	0
RN7SKP256	0
NANOGP3	0
RP1-27K12.4	1.36188
RP1-27K12.2	0.139759
LINC01564	1.27555
KLHL31	0.44041
RP11-79N23.1	2.16679
RP13-476E20.1	0.953236
RP3-523E19.2	2.05455
MLIP	0.537247
MLIP-AS1	0.0115905
MLIP-IT1	1.07823
ERHP2	0
TINAG	0
RP11-124I4.2	0
CLNS1AP1	0
RPL10P10	0
RPSAP44	0
KRASP1	0
RNU6-1023P	0
RP11-524H19.2	1.81938
HCRTR2	0
GFRAL	0
HMGCLL1	0.167319
RP11-228O6.2	0
BMP5	0.40306
NPM1P36	0
COL21A1	1.23381
DHFRP6	0
RP3-445N2.1	0
RCC2P7	0
RP11-472M19.2	0
RPL17P26	0.117802
RNU6-626P	0
BEND6	0.222179
OSTCP6	0
FTH1P15	0
MRPL30P1	0
KIAA1586	2.88563
ZNF451	4.25064
RP11-203B9.4	0.363844
BAG2	3.97205
PRIM2	3.93189
MIR548U	0
RP1-71H19.2	0
XXbac-BPGBPG55C20.1	0.257763
XXbac-BPGBPG55C20.3	0.140434
XXbac-BPGBPG55C20.2	1.65531
GUSBP4	2.33469
POM121L14P	0
LINC00680	3.33432
XXbac-BPG55C20.7	0
GAPDHP15	0
RP11-278J20.2	0
RBBP4P4	0
RP11-143A22.1	0
RP11-136G2.1	0
RP3-401D24.1	0
GAPDHP41	0
RP11-343D24.2	0
RP11-325M4.2	0
RBBP4P3	0
RP1-91N13.1	0
MTRNR2L9	0
RP1-240B8.3	0
KHDRBS2	0.0267744
DHFRP5	0
RP11-448N11.2	0
RP11-448N11.3	0
RP11-184C23.1	0
FKBP1C	0.504217
SPTLC1P3	0
RP11-184C23.4	0
LGSN	0
RP3-407E4.2	0
RP3-407E4.3	0
RP3-407E4.4	0
EEF1B2P5	0
RPL7AP34	0.0814056
RP5-1148A21.3	3.44769
RP11-164N20.2	0
RPL9P18	0.106016
EYS	0.0467211
RP11-59D5__B.3	0
RP11-59D5__B.2	0.15137
GCNT1P4	0
RP11-349P19.1	0
HNRNPDP2	0
RP11-307F22.2	0
RP11-74E24.2	0.0246773
SLC25A51P1	0
ADH5P4	0.121093
NUFIP1P	0
RP11-24C14.1	0
RNU7-66P	0
SNORD65	0
RP11-409K15.1	0
RNA5SP208	0
RNU6-280P	0
Y_RNA	0
RP11-301G19.1	0
RP11-301G19.2	0
RP11-542F9.1	0
RP11-406O16.1	0
RP11-361F19.1	0
RP3-525N10.2	0.979533
ADGRB3	0.307724
NPM1P37	0.236576
GAPDHP42	0.087007
COL19A1	0.0276285
RPL37P15	0
COL9A1	0.0956295
RP1-149L1.1	0
RP11-462G2.1	0.785318
RP11-462G2.2	0
RNU7-48P	0
RP11-134K13.4	0.470015
RP11-134K13.2	0
SLC25A6P6	0
RP11-160A9.3	0
NDUFAB1P1	0.288401
B3GAT2	1.00179
BECN1P2	0
U3	0
LYPLA1P3	0.0816864
RNU6-411P	0
RP11-154D6.1	0.195487
RP11-154D6.2	0.0791933
RP3-331H24.4	0
LINC00472	0.493953
RP3-331H24.7	1.4891
MIR30C2	0
RP3-331H24.6	0.047981
MIR30A	0
LINC01626	0
RP1-288M22.1	0
KRT19P1	0.172439
RNU4-66P	0
RIMS1	0.13157
RP5-1046G13.2	0
RP11-135M8__A.1	0
RP3-474G15.1	0
KCNQ5	0.347885
KCNQ5-IT1	0
MIR4282	0
KNOP1P4	0
PGAM1P10	0
KCNQ5-AS1	0
RBPMS2P1	0
KHDC1P1	0
KHDC1L	0.0559907
KHDC1	1.02859
RP11-398K22.12	1.05772
RPSAP41	0
EIF3EP1	2.30071
SDCBP2P1	0
PAICSP3	0
DPPA5	0
KHDC3L	0
OOEP	0.232876
OOEP-AS1	0
RPS6P8	0
DDX43	0.835133
MB21D1	2.64952
MTO1	4.17325
RNU6-975P	0
RN7SL827P	0
RP11-505P4.6	0.174436
RP11-505P4.7	0
RP11-505P4.5	0
RPS27P15	0
RP11-553A21.3	0.269144
RP11-374N7.2	0
TXNP7	0
RP11-554D15.1	0
RP11-9G10.1	0
RP11-554D15.3	0
RP11-554D15.2	0
RP11-554D15.4	0
RP11-560O20.1	0
RP1-234P15.4	0.354259
FILIP1	1.49193
HMGB1P39	0
RP11-415D17.3	0
U3	0
MIR4463	0
RP11-415D17.4	0
UBE2V1P15	0
RNU1-34P	0
RPL26P20	0
RP11-474L11.3	0
RNU6-1338P	0
RP11-474L11.5	0
RNU6-1016P	0.525364
RN7SKP163	0.0824306
RNU6-155P	0
RNA5SP209	0
IMPG1	0.308567
Y_RNA	0
RNU6-248P	0
RNU6-261P	0
RP11-35J1.1	0
RNU6-84P	0
RP11-35J1.2	0
RP11-354K4.1	0
RP11-354K4.2	0
RP11-274E6.1	0
HTR1B	0.110327
RPS6P7	0
MEI4	0.00957991
RP3-390M24.1	0
RP11-173D14.3	0
IRAK1BP1	1.03441
RP11-477E3.2	0
HMGN3-AS1	1.43576
RP11-46B11.2	0
Y_RNA	0
RP3-508D13.1	0
RP1-232L24.2	0
RP1-232L24.4	0
RP1-232L24.3	0
DBIP1	0
LCA5	1.76811
RP11-342L8.2	0.152955
RP11-177G23.2	0.307203
RP11-177G23.1	0.285175
LINC01621	0.113077
RP1-92C4.1	0
RP1-92C4.2	0
GAPDHP63	0.245534
RPL35AP18	0
RP11-296E7.1	0.0363922
AK4P5	0
RP11-250B2.6	0.977974
RPL17P25	0
RP11-250B2.4	1.90072
RP11-250B2.3	4.56486
RP11-250B2.5	1.90884
RPSAP72	0.555431
RP11-11L12.2	0
RP11-486E2.1	0
FAM46A	4.05624
RP1-300G12.2	0
RP11-244G12.1	0
RNA5SP210	0
RP5-991C6.4	0
SNORA70	0
RP5-991C6.2	0
LINC01526	0
RP11-379B8.1	0.796565
RP11-801I18.1	0
RNU6-130P	0
RP3-492P14.2	0
UBE3D	1.12951
LAP3P1	0
RP11-445L13__B.3	0
RWDD2A	2.13628
RP11-378G13.2	0.116461
PRSS35	0.0910141
SNAP91	0.0434057
RP3-393K13.1	0
RIPPLY2	0.142407
CYB5R4	4.35666
RP4-676J13.2	0
RP11-51G5.1	0
MRAP2	1.71613
CEP162	3.45636
LINC01611	0
SMARCE1P2	0
TBX18	0.881796
TBX18-AS1	0.0764126
RP11-132M7.2	0
RP3-435K13.1	0
RP3-455E7.1	0
RP1-161C16.1	0
RP11-30P6.1	0
KRT18P64	0
RP11-30P6.6	0
DUTP5	0
TPT1P6	0.447343
NT5E	2.93036
RP11-321N4.4	0
PKMP3	1.47974
SNORD50B	0
RP11-33E24.3	0
SMIM11P1	0
RNU4-72P	0
Y_RNA	0
RP11-207F8.1	0
RNU4-12P	0
RPL7P27	0
RP1-263J7.2	0
NDUFA5P9	0
RP11-15J23.1	0
RN7SL643P	0
RP1-253B10.1	0
RP1-253B10.2	0
RP11-76H14.2	0
RP11-76H14.5	0
HTR1E	0
RPL7P29	0
MTHFD2P2	0
RP11-156F23.2	0
RN7SKP209	0
CGA	0.0948654
RCN1P1	0
RP11-393I2.4	0.271951
RP11-393I2.2	0
GJB7	0.0329167
HSPD1P10	0.0249674
SMIM8	2.68181
C6orf163	0.539431
RP1-102H19.7	0
CFAP206	0.11677
RP3-382I10.2	0
RP3-382I10.3	0
ST13P16	0
RNU6-444P	0
snoU13	0
Y_RNA	0
RN7SL183P	0
RP11-453D21.1	0
SPACA1	0
CNR1	2.39134
RP4-570O12.3	0
RP4-570O12.2	0
ACTBP8	0.0468482
RP11-459O1.2	0
SNORA73	0
RP1-72A23.4	0
RP1-72A23.3	0
RP1-72A23.1	0
RNU2-61P	0
RP11-63L7.5	0
RN7SL336P	0.104487
SRSF12	0.385827
GABRR1	0.108176
GABRR2	0.391696
TUBB3P1	0
NACAP7	0
ANKRD6	3.9635
RN7SL11P	0
RP11-16C18.3	0
RP1-122O8.7	0
DNAJC19P6	0
RP11-63K6.1	0.0625652
CASP8AP2	4.57307
Y_RNA	0
RP11-63K6.4	0
RP11-63K6.5	0
GJA10	0
Y_RNA	0
BACH2	0.702123
RP3-512E2.2	0
RN7SKP110	0
RP3-453I5.2	0
MIR4464	0
RP1-45N11.1	0
RP1-177I10.1	0
MIR4643	0
CASC6	0
MTATP6P25	0
MTND4LP19	0
MTCO1P56	0
RN7SL415P	0
RP11-40G16.1	0
RPL5P19	0
U3	0
RP1-149C7.1	0
RP11-127B16.1	0
U3	0
ATF1P1	0
RP1-23E21.2	0
COPS5P1	0
EPHA7	0.173458
RP11-64I5.1	0
SNORA18	0
RP11-524K14.1	0
RP3-463P15.1	0
RP3-399J4.2	0
RP3-399J4.3	0
RP3-399J4.4	0
MTCYBP36	0
CYCSP17	0
MANEA-AS1	1.04717
MANEA	4.7772
RP11-374I15.1	0
KRT18P50	0
FUT9	0.00531167
RN7SL797P	0
UFL1-AS1	0
FHL5	3.47137
RPS7P8	0
RNU4-70P	0
TYMSP1	0
RP11-304C16.3	0
EEF1GP6	0
RP3-417O22.3	0
GPR63	0.79769
RN7SL509P	0
KLHL32	0.0406674
MMS22L	1.78646
RP11-436D23.1	0
RP1-104O17.3	0
MIR2113	0
EIF4EBP2P3	0
RP11-111D3.2	0
RP11-67P15.1	0
RP1-273N12.4	0
POU3F2	0.013056
FBXL4	4.83354
RP3-364H10.1	0
MIR548AI	0
BDH2P1	0.0964724
FAXC	0.709644
RP11-98I9.4	2.231
USP45	3.03317
TSTD3	2.78941
Y_RNA	0
RP1-199J3.7	0.454871
RP1-199J3.5	0.967081
RP1-199J3.6	0.0602278
PRDM13	0
Y_RNA	0
MCHR2	0
MCHR2-AS1	0
NPM1P38	0
RP3-344J20.3	0
PRDX2P4	0
RP3-344J20.1	0
SIM1	0
RP1-121G13.2	0
RP1-121G13.3	0.0563538
RP3-467N11.1	1.05501
RP3-467N11.2	0.0440622
GRIK2	0.151691
ACTG1P18	0
AP002530.2	0
RP11-793L10.1	0
RP1-76C18.1	0
SNORA33	0
R3HDM2P2	0
NPM1P10	0
RP11-427E4.1	0
RNU6-897P	0
RP11-809N15.2	0
RP11-809N15.3	0
LIN28B-AS1	0
LIN28B	0
RNU6-1106P	0
BVES	1.73067
BVES-AS1	0.250411
POPDC3	0.254201
RP3-355L5.5	0.32109
RP3-355L5.4	1.17285
RP3-355L5.3	0.0785977
RPL35P3	0
RP3-359N14.2	0
RP3-359N14.1	0.07736
RN7SKP211	0
RP1-134E15.3	2.24138
U4	0
RN7SL47P	0
RNU6-344P	0
RP11-404H14.1	0
Y_RNA	0
RNA5SP211	0
RP3-335E1.1	0
Y_RNA	0
RNU6-527P	0
RPL21P65	0.168509
RP1-60O19.2	0
RP1-60O19.1	0.0281063
RNU6-117P	0
MIR587	0
BEND3	1.2973
RNU6-1299P	0
RP11-300D11.3	0
RPS24P12	0
SOBP	1.62535
RP1-67A8.3	0
RP1-47M23.3	0.431573
SCML4	0.510816
RNU6-437P	0
RPL23AP50	0
RP1-191J18.66	0.300116
RP1-191J18.65	0
SNORA73	0
MTHFD2P3	0
RPL3P7	1.05586
RP1-111B22.3	0.506919
Y_RNA	0
OSTM1-AS1	0
NR2E1	0.0208794
RP3-429G5.5	0
RP1-128O3.5	0
RNA5SP212	0
RP1-128O3.4	0
RNU6-1144P	0
LACE1	1.33657
RP1-128O3.6	0.154123
RP11-72I2.2	0
RP11-72I2.1	0
RP3-466I7.1	0
RNU6-770P	0
RP11-697G4.4	0
SUMO2P8	0
LINC00222	0.128036
ZNF259P1	0.0392171
RP3-354J5.3	0
ARMC2	0.79114
RP11-249L21.2	0
RP11-249L21.4	0.157874
ARMC2-AS1	0
RP11-787I22.3	1.58902
RNU6-653P	0
CEP57L1	1.79748
CCDC162P	0.112037
RP11-425D10.1	0
PTCHD3P3	0
RNY3P11	0
RPL7P28	0
RP11-425D10.10	0.533934
PPIL6	0.432058
ZBTB24	4.30664
RP5-919F19.5	0
AK9	1.22727
RP1-249I4.2	0.237138
GPR6	0
METTL24	0.623456
DDO	0.515426
SLC22A16	0.00816551
RN7SL617P	0
CTA-331P3.1	0
RP11-346C16.4	0
RP11-346C16.6	0
RP11-346C16.2	0
RP11-346C16.1	0
RP11-569A2.2	0
RNU6-957P	0
SNORA40	0
RNU6-1115P	0
CNN2P9	0.32136
RP3-418A9.3	0
RP11-397G5.2	0
GSTM2P1	0
SLC16A10	0.146536
RNU6-960P	0
RP11-428F8.2	0
MFSD4B	1.83959
RP5-1112D6.4	3.23682
RP5-1112D6.7	0.51452
RP5-1112D6.8	0.920057
FCF1P5	0.110641
REV3L-IT1	0
BRD7P4	0.0288148
TRAF3IP2-AS1	0.829288
RP3-415N12.1	0.0678343
C6orf3	1.18602
RP1-97J1.2	0
WISP3	0.156975
FAM229B	2.06393
RP1-142L7.5	0.119018
RNU6-1226P	0
RP1-142L7.9	0.13498
RP1-142L7.8	0
RP11-506B6.6	0.0612294
RP11-506B6.5	0
RFPL4B	0
RPSAP45	0.0964937
KRT18P65	0
FEM1AP3	0
RP1-105O18.1	0
RP1-159M24.1	0.0701426
RP11-505K1.1	0
RNU6-1163P	0
FCF1P10	0
SOCS5P5	0
RP11-437J19.1	0
RP1-124C6.1	0
RP11-346D19.1	0
RPS27AP11	0.510164
RP11-367G18.1	2.52236
RP1-249H1.2	0
RP1-249H1.3	0
LINC01268	0.324463
RP11-544L8__B.4	0.0743736
RP3-399L15.3	0.0540538
NUDT19P3	0
HS3ST5	0
RPSAP43	0
RNA5SP213	0
DNAJA1P4	0
RP3-399L15.1	0
RP3-399L15.2	0
RNU6-475P	0
RP11-126M14.1	0
RP11-282C5.1	0
FRK	4.67032
TPI1P3	0
COL10A1	0.0596463
NIP7P3	0
RP3-486I3.7	0.143797
RP3-486I3.4	0.677331
RP1-93H18.1	0.536063
CBX3P9	0.215735
KRT18P22	0
RP1-93H18.6	0
FAM26F	1.43302
RP11-259P20.1	0
TRAPPC3L	0.0235555
FAM26E	0.716747
FAM26D	0
RSPH4A	0.313137
KPNA5	1.65292
GPRC6A	0
RFX6	0
RPS29P13	0
RNA5SP214	0
VGLL2	0.0510191
ROS1	0
RN7SKP18	0
RN7SKP51	0
RAP1BP3	0
RP1-92C8.3	0
RNU6-253P	0
NEPNP	0.0662133
SLC35F1	0.415998
RP11-57K17.1	0.0817251
CEP85L	1.30467
RP3-509L4.3	0
SSXP10	0
RP11-210H10__A.1	0
RP11-351A11.1	0
FAM184A	0.682559
Y_RNA	0
MIR548B	0
RP3-354N19.1	0
RP3-354N19.3	0
RNU6-194P	0
MIR3144	0
RNU6-214P	0
RNA5SP215	0
COX6A1P3	0
TBC1D32	1.55286
RNU6-1286P	0
Y_RNA	0
RP1-276J11.2	0
RP1-276J11.3	0
RNU4-35P	0
RP1-172I22.1	0
RNU4-76P	0
RNU2-8P	0
RP11-129H15.1	0
SLC25A5P7	0
RPL23AP48	0
RP11-129H15.4	0
HMGB3P18	0
RNU1-18P	0
RP3-425C14.6	0.588647
PKIB	1.58301
RP3-425C14.5	0.0383323
RP3-425C14.7	0
RP11-95G17.2	0
RN7SL564P	0
FABP7	0.0249531
ATP5LP2	0
CLVS2	0.00764765
TRDN	0.0305378
RP11-532N4.2	0
NKAIN2	0.056375
RP11-374A22.1	0
RNF217-AS1	0.158747
RP11-735G4.1	0.0452414
RP11-624M8.1	0.0519438
RP1-293L8.2	0
HEY2	2.48929
NCOA7-AS1	0
RN7SKP56	0
RP11-527F13.1	0.142137
PPP1R14BP5	0
MIR588	0
RNU6-200P	0
VIM2P	0
RP11-753G20.2	0
PRELID1P1	0.142368
RPS4XP9	0
RSPO3	4.41222
RNA5SP217	0
YWHAZP4	0.569611
RPL5P18	0.115172
RP1-177A13.1	0
RP3-403A15.1	0
KIAA0408	1.67313
SOGA3	0.30014
C6orf58	0.0765005
RP11-151M7.1	0
RP11-325O24.1	0
RP11-325O24.5	0
RP11-325O24.2	0
RP11-325O24.6	0
THEMIS	0.251673
MRPS17P5	0
RP11-103C16.2	0
RP1-86D1.5	0
EEF1DP5	0
Y_RNA	0
RP1-6P5.2	0
Y_RNA	0
MESTP1	0.0579299
BMPR1APS1	0.0339525
RNU6-861P	0
RP1-69D17.3	0
RP1-69D17.4	0.0242161
ARHGAP18	4.49743
RPL5P21	0
RP11-174C7.1	0
B3GALNT2P1	0
RP11-174C7.3	0
TMEM244	0
L3MBTL3	2.70863
RP11-73O6.3	0.071575
SAMD3	0.107553
TMEM200A	0.343235
Y_RNA	0
RP11-102N11.1	0
SMLR1	0
AKAP7	2.54134
RP1-209B5.2	0
RPL21P67	0
ARG1	0.675063
ENPP3	0.282022
RNU4-18P	0
OR2A4	0
CTAGE9	0.023505
RP5-988G15.1	0
MIR548H5	0
ENPP1	1.39094
RP3-323K23.3	0
RN7SKP245	0
RP1-131F15.2	0.0385536
RP11-69I8.2	0
RP1-131F15.3	0
RP11-69I8.3	0.172498
RP3-523C21.2	0.0717167
MIR548AJ1	0
RP3-523C21.3	0
LINC01013	0.0411436
EEF1A1P36	0
RPL21P66	0
TAAR9	0
TAAR8	0
TAAR7P	0
TAAR6	0
TAAR5	0
TAAR4P	0
TAAR3P	0
TAAR2	0
TAAR1	0
HLFP1	0
VNN1	0.386818
CCNG1P1	0
VNN3	0.287381
VNN2	0.798723
RP1-55C23.7	0
RBM11P1	0
SNORD101	0
SNORD100	0
HMGB1P13	0
RP5-1181K21.4	0
RPL23AP46	0
LINC00326	0
MTCYBP4	0
EYA4	0.117738
RP1-283K11.3	0.105501
RP1-283K11.2	0.111488
TARID	0.285639
HSPE1P21	0
RP11-704J17.5	0
FTH1P26	0
LINC01312	0
SLC2A12	3.44705
CTA-444M12.3	0
HMGA1P7	0
RN7SL408P	0
RPS29P32	0
RNA5SP218	0
Y_RNA	0
KRT8P42	0
CHCHD2P4	0
RP11-557H15.3	0.662576
LINC01010	0.0848544
RP11-557H15.4	0.169931
FAM8A6P	0
RP11-557H15.5	0
CTA-31J9.2	0
RP1-287H17.1	0
RP3-352A20.1	0
ALDH8A1	0.598263
RP11-349J5.2	0
MIR3662	0.286282
CTA-212D2.2	0
MYB	2.77914
MYB-AS1	0
MIR548A2	0
RP1-32B1.4	0
AHI1	3.70251
RP3-388E23.2	0.654314
Y_RNA	0
LINC00271	0.0993383
GAPDHP73	0.0221139
RP1-38C16.2	0
HMGB1P17	0
RP11-394G3.2	0
PDE7B	0.994472
RP13-143G15.4	0.0109313
RP11-472E5.3	0
MTFR2	2.56608
RP3-406A7.1	0
RP3-406A7.3	0
RP3-406A7.5	0
NDUFS5P1	0
RN7SKP299	0
RP3-325F22.5	0.643304
RP3-325F22.3	0.124293
RNA5SP219	0
SNORA27	0
RP11-55K22.2	0
SLC35D3	0
Y_RNA	0
RPL35AP3	0
NHEG1	0
RP11-204P2.3	0
IL22RA2	0.0334843
OLIG3	0.0157411
BTF3L4P3	0
RP11-95M15.1	0
RP11-95M15.3	0.165528
RP11-95M15.2	0.0484529
RP11-356I2.1	0
Y_RNA	0
RP11-356I2.4	1.96492
RP11-10J5.1	0
RP11-240M16.1	0
RPSAP42	0
ARFGEF3	0.504295
PBOV1	0
RP3-422G23.4	0
RP3-422G23.3	0
MARCKSL1P2	0.0517217
MIR3145	0
RP11-43P8.2	0.170182
RP11-390P2.2	0.206697
GVQW2	0.27144
ECT2L	0.149179
CCRL1P1	0.101056
RP3-509I19.6	0
RP1-225E12.2	0.111468
TXLNB	0.577542
RP11-445F6.2	0.0506618
RP11-12A2.1	0.0461325
LINC01625	0.0681448
ATP5F1P6	0
RP11-15H7.2	0
RP5-899B16.1	0
RP5-899B16.2	0
RP3-332B22.1	0
RNA5SP220	0
MIR3668	0
MIR4465	0
RPS3AP24	0
RP3-460G2.2	0.150007
RP11-471B18.1	0
RP11-432L12.1	0
RP11-63E9.1	0
RN7SKP106	0
RPS3AP23	0
NMBR	0
RP11-137J7.3	0
RP11-137J7.2	0
GJE1	0
RP11-753B14.1	0
RP11-440G9.1	0
RP1-67K17.3	0
RP1-67K17.4	0
RP11-439L18.1	0.0841002
LINC01277	0.0936967
RP1-45I4.3	0.308391
RP1-45I4.2	0
RP1-95L4.2	0
RP1-95L4.3	0
RP1-95L4.4	1.67431
RP1-20N2.7	0
TUBB8P2	0.299549
RNA5SP221	0
VDAC1P8	1.05177
PHACTR2-AS1	0.0171344
RP3-468K18.6	2.23397
ZC2HC1B	0.102241
HYMAI	0.396486
RP3-340H11.2	0
MRPL42P3	0
TPT1P4	1.27407
RP1-91J24.1	0
RP1-91J24.3	0
RP11-106E7.1	0
RP11-277I20.2	0
RP11-277I20.3	0
EPM2A	1.98314
RNU1-33P	0
RP1-28C20.1	0
RP3-466P17.1	0.134435
RP3-466P17.3	0.180139
FBXO30	4.91389
RP11-545I5.3	0.508873
SHPRH	1.92586
GRM1	0.0103454
FUNDC2P3	0
RNA5SP222	0
RP1-69B13.2	0
RP11-715G15.1	0
ADGB	0
RP11-715G15.2	0
RNU6-906P	0
KATNBL1P6	0.0572146
STXBP5-AS1	1.35372
RP11-497D6.3	0.088341
RP11-497D6.5	0
LUADT1	0
RP11-361F15.5	0
YAP1P1	0.07493
