Name	Colon - Sigmoid
CLNS1AP1	0
RPL10P10	0
RPSAP44	0
KRASP1	0
RNU6-1023P	0
RP11-524H19.2	0
FAM83B	0.0528303
RP3-523K23.2	0.0667555
HCRTR2	0
GFRAL	0
HMGCLL1	0.742193
RP11-228O6.2	0
BMP5	0.486573
NPM1P36	0
DHFRP6	0
RP3-445N2.1	0
RCC2P7	0
RP11-472M19.2	0.264888
RPL17P26	0.0880704
RNU6-626P	0
BEND6	1.08587
OSTCP6	0
FTH1P15	0
MRPL30P1	0
RP11-203B9.4	0.898678
MIR548U	0
RP1-71H19.2	0
XXbac-BPGBPG55C20.1	0.842611
XXbac-BPGBPG55C20.3	0.542008
XXbac-BPGBPG55C20.2	4.91812
POM121L14P	0
XXbac-BPG55C20.7	0.124385
GAPDHP15	0
RP11-278J20.2	0
RBBP4P4	0
RP11-143A22.1	0
RP11-136G2.1	0
RP3-401D24.1	0
GAPDHP41	0
RP11-343D24.2	0
RP11-325M4.2	0
RBBP4P3	0
RP1-91N13.1	0
MTRNR2L9	0
RP1-240B8.3	0
KHDRBS2	0.147205
DHFRP5	0
RP11-448N11.2	0
RP11-448N11.3	0
RP11-184C23.1	0
FKBP1C	0.383213
SPTLC1P3	0
RP11-184C23.4	0
LGSN	0.00767046
RP3-407E4.2	0
RP3-407E4.3	0
RP3-407E4.4	0
EEF1B2P5	0
RPL7AP34	0.050016
RP5-1148A21.3	0.447564
RP11-164N20.2	0
RPL9P18	0.15494
EYS	0.0863482
RP11-59D5__B.3	0
RP11-59D5__B.2	0.0396859
GCNT1P4	0
RP11-349P19.1	0
HNRNPDP2	0
RP11-307F22.2	0
RP11-74E24.2	0.0352281
SLC25A51P1	0
ADH5P4	0.291605
NUFIP1P	0
RP11-24C14.1	0
RNU7-66P	0
SNORD65	0
RP11-409K15.1	0
RNA5SP208	0
RNU6-280P	0
Y_RNA	0
RP11-301G19.1	0
RP11-301G19.2	0
RP11-542F9.1	0
RP11-406O16.1	0
RP11-361F19.1	0
ADGRB3	4.51955
NPM1P37	0.295845
GAPDHP42	0.187141
COL19A1	0.138506
RPL37P15	0
COL9A1	0.946172
RP1-149L1.1	0
RP11-462G2.1	0
RP11-462G2.2	0
RNU7-48P	0
RP11-134K13.4	1.45924
RP11-134K13.2	0.0693579
SLC25A6P6	0
RP11-160A9.3	0
NDUFAB1P1	0.062096
B3GAT2	0.990518
BECN1P2	0
U3	0
LYPLA1P3	0
RNU6-411P	0
RP11-154D6.1	0.203754
RP11-154D6.2	0.125081
RP3-331H24.4	0
LINC00472	1.92283
MIR30C2	0
RP3-331H24.6	0.169234
MIR30A	0
LINC01626	0
RP1-288M22.1	0
KRT19P1	0
RNU4-66P	0
RIMS1	0.296795
RP5-1046G13.2	0
RP11-135M8__A.1	0
RP3-474G15.1	0
KCNQ5	0.575855
KCNQ5-IT1	0
MIR4282	0
KNOP1P4	0
PGAM1P10	0
KCNQ5-AS1	0
RBPMS2P1	0
KHDC1P1	0
KHDC1L	0.0707116
KHDC1	1.50934
RP11-398K22.12	0.872355
RPSAP41	0
EIF3EP1	3.1636
SDCBP2P1	0
PAICSP3	0
DPPA5	0
KHDC3L	0
OOEP	0.165533
OOEP-AS1	0
RPS6P8	0
DDX43	1.98635
MB21D1	2.74673
RNU6-975P	0
RN7SL827P	0
RP11-505P4.6	0.284896
RP11-505P4.7	0
RP11-505P4.5	0
RPS27P15	0
RP11-553A21.3	0.82983
RP11-374N7.2	0
TXNP7	0
RP11-554D15.1	0
RP11-9G10.1	0
RP11-554D15.3	0
RP11-554D15.2	0
RP11-554D15.4	0
RP11-560O20.1	0
RP1-234P15.4	0.811176
HMGB1P39	0.166058
RP11-415D17.3	0.0236225
U3	0
MIR4463	0
RP11-415D17.4	0
UBE2V1P15	0
RNU1-34P	0
RPL26P20	0
RP11-474L11.3	0
RNU6-1338P	0
RP11-474L11.5	0
RNU6-1016P	1.04552
RN7SKP163	0.121402
RNU6-155P	0
RNA5SP209	0
IMPG1	0.296853
Y_RNA	0
RNU6-248P	0
RNU6-261P	0
RP11-35J1.1	0
RNU6-84P	0
RP11-35J1.2	0
RP11-354K4.1	0
RP11-354K4.2	0
RP11-274E6.1	0
HTR1B	0.142079
RPS6P7	0
MEI4	0.0291321
RP3-390M24.1	0
RP11-173D14.3	0
IRAK1BP1	2.01104
RP11-477E3.2	0.0512358
HMGN3-AS1	1.82928
RP11-46B11.2	0
Y_RNA	0
RP3-508D13.1	0
RP1-232L24.2	0
RP1-232L24.4	0
RP1-232L24.3	0
DBIP1	0
LCA5	3.88605
RP11-342L8.2	0.268068
RP11-177G23.2	0.703281
RP11-177G23.1	0.79574
LINC01621	0
RP1-92C4.1	0
RP1-92C4.2	0
ELOVL4	3.70763
GAPDHP63	0.17123
RPL35AP18	0
TTK	0.10216
RP11-296E7.1	0.0609328
AK4P5	0
RP11-250B2.6	0.908873
RPL17P25	0
RP11-250B2.4	1.20357
RP11-250B2.3	3.21672
RP11-250B2.5	2.25556
RPSAP72	0.541856
RP11-11L12.2	0
RP11-486E2.1	0
RP1-300G12.2	0.091854
RP11-244G12.1	0.0387149
RNA5SP210	0
RP5-991C6.4	0
SNORA70	0
RP5-991C6.2	0
LINC01526	0
RP11-379B8.1	0.14687
RP11-801I18.1	0
RNU6-130P	0
RP3-492P14.2	0
TPBG	4.68156
UBE3D	1.29122
LAP3P1	0
RP11-445L13__B.3	0
RP11-378G13.2	0.0604819
PRSS35	0.201199
SNAP91	1.28339
RP3-393K13.1	0
RIPPLY2	1.02311
CYB5R4	4.36175
RP4-676J13.2	0
RP11-51G5.1	0
MRAP2	1.2666
LINC01611	0
SMARCE1P2	0
TBX18	0.556786
TBX18-AS1	0.035099
RP11-132M7.2	0
RP3-435K13.1	0
RP3-455E7.1	0
RP1-161C16.1	0
RP11-30P6.1	0
KRT18P64	0
RP11-30P6.6	0.0386137
DUTP5	0
TPT1P6	0.44726
RP11-321N4.4	0.0906054
SNORD50B	0
RP11-33E24.3	0
SMIM11P1	0
RNU4-72P	0
Y_RNA	0
RP11-207F8.1	0
RNU4-12P	0
RPL7P27	0
RP1-263J7.2	0
NDUFA5P9	0
RP11-15J23.1	0
RN7SL643P	0
RP1-253B10.1	0
RP1-253B10.2	0
RP11-76H14.2	0
RP11-76H14.5	0
HTR1E	0.076592
RPL7P29	0
MTHFD2P2	0
RP11-156F23.2	0
RN7SKP209	0
CGA	0.0142711
RCN1P1	0
RP11-393I2.4	0.609382
RP11-393I2.2	0
GJB7	0.0263892
HSPD1P10	0.0845239
C6orf163	0.731189
RP1-102H19.7	0.0400083
CFAP206	0.186772
RP3-382I10.2	0
RP3-382I10.3	0
ST13P16	0
RNU6-444P	0
snoU13	0
Y_RNA	0
RN7SL183P	0
RP11-453D21.1	0
SPACA1	0
RP4-570O12.3	0.029701
RP4-570O12.2	0
ACTBP8	0.116683
RP11-459O1.2	0
SNORA73	0
RP1-72A23.4	0
RP1-72A23.3	0
RP1-72A23.1	0
RNU2-61P	0
RP11-63L7.5	0
RN7SL336P	0.305645
SRSF12	1.0814
GABRR1	0.0103754
GABRR2	1.34809
TUBB3P1	0
NACAP7	0
RN7SL11P	0
RP11-16C18.3	0
RP1-122O8.7	0.0948105
DNAJC19P6	0
RP11-63K6.1	0
Y_RNA	0
RP11-63K6.4	0
RP11-63K6.5	0
GJA10	0
Y_RNA	0
BACH2	1.47287
RP3-512E2.2	0
RN7SKP110	0
RP3-453I5.2	0
MIR4464	0
RP1-45N11.1	0
RP1-177I10.1	0
MIR4643	0
CASC6	0
MTATP6P25	0
MTND4LP19	0
MTCO1P56	0
RN7SL415P	0
RP11-40G16.1	0
RPL5P19	0
U3	0
RP1-149C7.1	0.0325452
RP11-127B16.1	0
U3	0
ATF1P1	0
RP1-23E21.2	0
COPS5P1	0
RP11-64I5.1	0
SNORA18	0
RP11-524K14.1	0
RP3-463P15.1	0
RP3-399J4.2	0
RP3-399J4.3	0
RP3-399J4.4	0
MTCYBP36	0
CYCSP17	0
MANEA-AS1	1.39994
MANEA	4.21191
RP11-374I15.1	0
KRT18P50	0
FUT9	0.227588
RN7SL797P	0
UFL1-AS1	0
RPS7P8	0
RNU4-70P	0
TYMSP1	0
RP11-304C16.3	0
EEF1GP6	0
RP3-417O22.3	0
GPR63	1.16319
RN7SL509P	0
KLHL32	0.209607
MMS22L	1.20292
RP11-436D23.1	0
RP1-104O17.3	0
MIR2113	0
EIF4EBP2P3	0
RP11-111D3.2	0
RP11-67P15.1	0
RP1-273N12.4	0
POU3F2	0.0217772
RP3-364H10.1	0
MIR548AI	0
BDH2P1	0.173358
RP11-98I9.4	3.14423
USP45	4.95284
Y_RNA	0
RP1-199J3.7	0.865995
RP1-199J3.5	1.86174
RP1-199J3.6	0.143774
PRDM13	0
Y_RNA	0
MCHR2	0.0222051
MCHR2-AS1	0
NPM1P38	0
RP3-344J20.3	0
PRDX2P4	0
RP3-344J20.1	0
SIM1	0
RP1-121G13.2	0
RP1-121G13.3	0
RP3-467N11.1	1.5113
RP3-467N11.2	0.0458594
GRIK2	1.4631
ACTG1P18	0
AP002530.2	0
RP11-793L10.1	0
RP1-76C18.1	0
SNORA33	0
R3HDM2P2	0
NPM1P10	0
RP11-427E4.1	0
RNU6-897P	0
RP11-809N15.2	0
RP11-809N15.3	0
LIN28B-AS1	0
LIN28B	0.0100421
RNU6-1106P	0
BVES-AS1	4.28446
POPDC3	3.68471
RP3-355L5.5	0.544777
RP3-355L5.4	1.72007
RP3-355L5.3	0.1414
RPL35P3	0
RP3-359N14.2	0
RP3-359N14.1	0
RN7SKP211	0
PRDM1	1.18577
RP1-134E15.3	0.157407
U4	0
RN7SL47P	0
RNU6-344P	0
RP11-404H14.1	0
AIM1	4.16334
Y_RNA	0
RNA5SP211	0
RP3-335E1.1	0
Y_RNA	0
RNU6-527P	0
RPL21P65	0.129671
RP1-60O19.2	0.197965
RP1-60O19.1	0
RNU6-117P	0
MIR587	0
BEND3	0.921502
RNU6-1299P	0
RP11-300D11.3	0
RPS24P12	0
RP1-67A8.3	0.242652
RP1-47M23.3	0.152
SCML4	0.213189
RNU6-437P	0
RPL23AP50	0
RP1-191J18.66	0.183272
RP1-191J18.65	0
SNORA73	0
MTHFD2P3	0
RPL3P7	1.1723
RP1-111B22.3	0.776348
Y_RNA	0
OSTM1-AS1	0
NR2E1	0
RP3-429G5.5	0
RP1-128O3.5	0
RNA5SP212	0
RP1-128O3.4	0
RNU6-1144P	0
LACE1	1.05858
RP1-128O3.6	0
RP11-72I2.2	0
RP11-72I2.1	0
RP3-466I7.1	0
RNU6-770P	0
RP11-697G4.4	0
SUMO2P8	0
LINC00222	0.312759
ZNF259P1	0.111238
RP3-354J5.3	0
ARMC2	2.17795
RP11-249L21.2	0
RP11-249L21.4	0.157602
ARMC2-AS1	0
RP11-787I22.3	4.39467
RNU6-653P	0
CEP57L1	3.34889
CCDC162P	0.178828
RP11-425D10.1	0
PTCHD3P3	0
RNY3P11	0
RPL7P28	0
RP11-425D10.10	0.404152
PPIL6	1.15396
ZBTB24	4.86096
RP5-919F19.5	0.147675
AK9	2.42222
RP1-249I4.2	0.463912
GPR6	0
DDO	3.17871
SLC22A16	0.0378671
RN7SL617P	0
CTA-331P3.1	0
RP11-346C16.4	0
RP11-346C16.6	0
RP11-346C16.2	0
RP11-346C16.1	0
RP11-569A2.2	0
RNU6-957P	0
SNORA40	0
RNU6-1115P	0
CNN2P9	0.474056
RP3-418A9.3	0.130957
RP11-397G5.2	0
GSTM2P1	0
SLC16A10	0.162605
RNU6-960P	0
RP11-428F8.2	0
MFSD4B	2.03002
RP5-1112D6.4	4.34158
RP5-1112D6.7	0.686237
RP5-1112D6.8	1.27726
FCF1P5	0.245664
REV3L-IT1	0
BRD7P4	0.101166
TRAF3IP2-AS1	2.50126
RP3-415N12.1	0.16651
RP1-97J1.2	0
WISP3	0.381207
RP1-142L7.5	0.639488
RNU6-1226P	0
RP1-142L7.9	0.805492
RP1-142L7.8	0.0805176
RP11-506B6.6	0.325937
RP11-506B6.5	0
RFPL4B	0.032208
RPSAP45	0.0570498
KRT18P65	0
FEM1AP3	0
RP1-105O18.1	0
RP1-159M24.1	0.0467963
RP11-505K1.1	0
RNU6-1163P	0
FCF1P10	0
SOCS5P5	0
RP11-437J19.1	0
RP1-124C6.1	0
RP11-346D19.1	0
RPS27AP11	0.621367
RP11-367G18.1	0
RP1-249H1.2	0
RP1-249H1.3	0
LINC01268	1.63632
RP11-544L8__B.4	0.373634
RP3-399L15.3	0.0901631
NUDT19P3	0
HS3ST5	0.626397
RPSAP43	0
RNA5SP213	0
DNAJA1P4	0
RP3-399L15.1	0
RP3-399L15.2	0
RNU6-475P	0
RP11-126M14.1	0
RP11-282C5.1	0
FRK	0.269598
TPI1P3	0
COL10A1	0.0478042
NIP7P3	0
RP3-486I3.7	0.155829
RP3-486I3.4	0.735005
RP1-93H18.1	0.425309
CBX3P9	0.245926
KRT18P22	0
RP1-93H18.6	0
FAM26F	1.69063
RP11-259P20.1	0
TRAPPC3L	0.0556872
FAM26E	2.96264
FAM26D	0
RSPH4A	0.516424
KPNA5	4.13883
FAM162B	4.81077
GPRC6A	0
RFX6	0
RPS29P13	0
RNA5SP214	0
VGLL2	0
ROS1	0
RN7SKP18	0
RN7SKP51	0
RAP1BP3	0
RP1-92C8.3	0
DCBLD1	3.81987
RNU6-253P	0
NEPNP	0.0726539
RP11-57K17.1	0.219084
CEP85L	4.20806
RP3-509L4.3	0.0842324
SSXP10	0.254836
RP11-210H10__A.1	0
RP11-351A11.1	0
FAM184A	3.78218
Y_RNA	0
MIR548B	0
RP3-354N19.1	0
RP3-354N19.3	0.15487
RNU6-194P	0
MIR3144	0
RNU6-214P	0
RNA5SP215	0
COX6A1P3	0
TBC1D32	0.937091
RNU6-1286P	0
Y_RNA	0
RP1-276J11.2	0
RP1-276J11.3	0
RNU4-35P	0
RP1-172I22.1	0
RNU4-76P	0
RNU2-8P	0
RP11-129H15.1	0
SLC25A5P7	0
RPL23AP48	0
RP11-129H15.4	0
HMGB3P18	0
RNU1-18P	0
RP3-425C14.6	1.14428
PKIB	0.484649
RP3-425C14.5	0.0150827
RP3-425C14.7	0
RP11-95G17.2	0
RN7SL564P	0
FABP7	0.0453722
ATP5LP2	0
CLVS2	0.45409
TRDN	0.27588
RP11-532N4.2	0.157792
NKAIN2	0.962189
RP11-374A22.1	0
RNF217-AS1	0.914283
RP11-735G4.1	0.191534
RP11-624M8.1	0.0894377
RP1-293L8.2	0
HEY2	4.29734
NCOA7-AS1	0
RN7SKP56	0
RP11-527F13.1	0.270437
PPP1R14BP5	0
MIR588	0
RNU6-200P	0
VIM2P	0
RP11-753G20.2	0
PRELID1P1	0.113242
RPS4XP9	0
RNA5SP217	0
YWHAZP4	0.496614
RPL5P18	0.202321
RP1-177A13.1	0
RP3-403A15.1	0
SOGA3	1.46136
C6orf58	0.0687888
RP11-151M7.1	0
RP11-325O24.1	0
RP11-325O24.5	0
RP11-325O24.2	0
RP11-325O24.6	0
THEMIS	0.105844
MRPS17P5	0
RP11-103C16.2	0
RP1-86D1.5	0
EEF1DP5	0
Y_RNA	0
RP1-6P5.2	0
Y_RNA	0
MESTP1	0.0943356
BMPR1APS1	0.149181
RNU6-861P	0
RP1-69D17.3	0
RP1-69D17.4	0.0472651
RPL5P21	0
RP11-174C7.1	0
B3GALNT2P1	0
RP11-174C7.3	0
TMEM244	0
L3MBTL3	4.28281
RP11-73O6.3	0.0940742
SAMD3	0.136913
TMEM200A	1.1612
Y_RNA	0
RP11-102N11.1	0
SMLR1	0.0609195
RP1-209B5.2	0
RPL21P67	0
ARG1	0.326324
ENPP3	0.578744
RNU4-18P	0
OR2A4	0
CTAGE9	0
RP5-988G15.1	0
MIR548H5	0
ENPP1	1.82454
RP3-323K23.3	0
RN7SKP245	0
RP1-131F15.2	0.0547863
RP11-69I8.2	0
RP1-131F15.3	0
RP11-69I8.3	1.665
RP3-523C21.2	0.764391
MIR548AJ1	0
RP3-523C21.3	0
LINC01013	0.134514
EEF1A1P36	0
RPL21P66	0
TAAR9	0
TAAR8	0
TAAR7P	0
TAAR6	0
TAAR5	0
TAAR4P	0
TAAR3P	0
TAAR2	0
TAAR1	0
HLFP1	0
VNN1	0.65861
CCNG1P1	0
VNN3	0.0841345
VNN2	1.15045
RP1-55C23.7	0
RBM11P1	0
SNORD101	0
SNORD100	0
SNORA33	4.73796
HMGB1P13	0
RP5-1181K21.4	0
RPL23AP46	0
LINC00326	0
MTCYBP4	0
EYA4	0.39718
RP1-283K11.3	0.509943
RP1-283K11.2	0.505656
TARID	1.14872
HSPE1P21	0.096431
RP11-704J17.5	0
FTH1P26	0
LINC01312	0
SLC2A12	4.27982
CTA-444M12.3	0
HMGA1P7	0
RN7SL408P	0
RPS29P32	0
RNA5SP218	0
Y_RNA	0
KRT8P42	0
CHCHD2P4	0
RP11-557H15.3	0
LINC01010	0
RP11-557H15.4	0.130102
FAM8A6P	0
RP11-557H15.5	0
CTA-31J9.2	0
RP1-287H17.1	0
RP3-352A20.1	0
ALDH8A1	3.91402
RP11-349J5.2	0
MIR3662	0.296062
CTA-212D2.2	0.213254
MYB	0.190586
MYB-AS1	0
MIR548A2	0
RP1-32B1.4	0
RP3-388E23.2	1.43526
Y_RNA	0
LINC00271	0.121033
GAPDHP73	0
RP1-38C16.2	0
HMGB1P17	0
RP11-394G3.2	0
PDE7B	3.34225
RP13-143G15.4	0.0328873
RP11-472E5.3	0
MTFR2	0.588519
RP3-406A7.1	0
RP3-406A7.7	1.04933
MAP7	1.52378
RP3-406A7.3	0
RP3-406A7.5	0
NDUFS5P1	0
RN7SKP299	0
RP3-325F22.5	0.0573334
RP3-325F22.3	0.0556949
RNA5SP219	0
SNORA27	0
RP11-55K22.2	0.0655103
SLC35D3	0.699028
Y_RNA	0
RPL35AP3	0
NHEG1	0
RP11-204P2.3	0
IL20RA	1.25903
IL22RA2	0
OLIG3	0
BTF3L4P3	0
RP11-95M15.1	0
RP11-95M15.3	0
RP11-95M15.2	0
RP11-356I2.1	0
Y_RNA	0
RP11-356I2.4	1.34265
RP11-10J5.1	0
RP11-240M16.1	0
RPSAP42	0
ARFGEF3	1.07089
PBOV1	0
RP3-422G23.4	3.73065
RP3-422G23.3	0
MARCKSL1P2	0
NHSL1	3.19166
MIR3145	0
RP11-43P8.2	0
RP11-390P2.2	0
RP11-390P2.4	2.96555
GVQW2	0.165245
ECT2L	0.215791
CCRL1P1	0.0407616
RP3-509I19.6	0
RP1-225E12.2	0.0927144
TXLNB	2.10162
RP11-445F6.2	0.180324
RP11-12A2.1	0.0445915
LINC01625	0.231682
ATP5F1P6	0
RP11-15H7.2	0
RP5-899B16.1	0
RP5-899B16.2	0
RP3-332B22.1	0.0322894
RNA5SP220	0
MIR3668	0
MIR4465	0
RPS3AP24	0
RP3-460G2.2	0.51554
RP11-471B18.1	0
RP11-432L12.1	0
RP11-63E9.1	0.0282463
RN7SKP106	0
RPS3AP23	0
NMBR	0.0836148
RP11-137J7.3	0
RP11-137J7.2	0
GJE1	0
RP11-753B14.1	0
RP11-440G9.1	0.0262092
RP1-67K17.3	0
RP1-67K17.4	0
RP11-439L18.1	0.121705
LINC01277	0.170357
RP1-45I4.3	0.263614
RP1-45I4.2	0
RP1-95L4.2	0
RP1-95L4.3	0
RP1-95L4.4	1.66652
RP1-20N2.7	0
ADAT2	4.26737
TUBB8P2	0.142702
RNA5SP221	0
VDAC1P8	1.63521
PHACTR2	4.68305
PHACTR2-AS1	0.0255853
RP3-468K18.6	2.00131
ZC2HC1B	0.0779215
HYMAI	0.302123
RP3-340H11.2	0
MRPL42P3	0
STX11	4.17751
TPT1P4	1.68912
RP1-91J24.1	0
RP1-91J24.3	0
RP11-106E7.1	0
RP11-277I20.2	0
RP11-277I20.3	0
RNU1-33P	0
RP1-28C20.1	0.016284
RP3-466P17.1	0.433643
RP3-466P17.3	0.510634
RP11-545I5.3	2.3151
SHPRH	2.63358
GRM1	0.0238338
FUNDC2P3	0
RNA5SP222	0
RP1-69B13.2	0
RP11-715G15.1	0
ADGB	0
RP11-715G15.2	0
RNU6-906P	0
KATNBL1P6	0.031756
STXBP5-AS1	0.552308
RP11-497D6.3	0
RP11-497D6.5	0
LUADT1	0
RP11-361F15.5	0
YAP1P1	0.0319802
SAMD5	1.40787
RP11-307P5.1	0
RP11-307P5.2	0
RP11-242F11.2	0
RP11-631F7.2	0
RP11-631F7.1	0
RNU6-1222P	0
CYP51A1P3	0
SNRPEP6	0
RPSAP40	0
UST-AS1	0
RP11-162J8.3	0
RP11-365H23.1	0.0768222
RP1-111D6.3	0.0224219
RP1-111D6.4	0
RP1-111D6.5	0
RN7SL234P	0
FABP12P1	0
SUMO4	0.656972
ZC3H12D	0.523144
RP1-281H8.3	0.0395078
RNU7-3P	0
RP1-12G14.5	0
RP1-12G14.9	0.219127
RP1-12G14.7	1.53638
SNORA2	1.37264
Y_RNA	0
RP11-350J20.13	0.971621
BTBD10P2	0.162127
RP11-350J20.5	0.461355
RP11-350J20.12	0
RAET1E-AS1	0.84737
CCT7P1	0
RAET1E	0.130715
RAET1E-AS1	0
RP11-350J20.9	0.143057
RAET1G	0.462098
RP11-244K5.6	0
ULBP2	0.294955
RP11-244K5.7	0
ULBP1	0.0653641
RP11-472G23.3	0
BTF3P10	0.295061
RAET1K	0
RAET1L	0
RAET1M	0
RP11-472G23.10	0
PHBP1	0
ULBP3	0.130894
PPP1R14C	0.36055
snoU13	0
RNU4-7P	0
IYD	0.0488956
SSR1P1	0
RP11-291C6.1	0
RP11-136K14.1	0.142635
RP11-136K14.2	0
RP11-136K14.3	0
PDCL3P5	0.584381
MTHFD1L	4.67688
ARL4AP5	0.119396
RNU6-302P	0
RP1-292B18.3	0
RP1-292B18.4	0
RP1-292B18.1	1.58858
RP1-297M16.2	0
RNU6-300P	0
RP11-613F7.1	0.287077
RNU6-1247P	0
RNY4P20	0
RN7SKP268	0.48331
Y_RNA	0
HSPA8P15	0.322202
CCDC170	0.222721
RNU6-813P	0
ESR1	0.521786
RP3-443C4.2	0
SYNE1-AS1	0
RP3-398G3.5	0
RNA5SP223	0
NANOGP11	0
HSPD1P16	0
RP1-200K18.1	0
TUBB4BP7	0
RP1-101K10.4	0
FBXO5	3.84044
RP1-101K10.6	0.445447
RGS17	0.664754
RNA5SP224	0
RP11-306O13.1	0
RP11-475C16.2	0
RNA5SP225	0
MTCO2P31	0
RP11-331O9.2	0
MTATP6P31	0
MTCO3P31	0
MTND3P20	0
MTND4LP20	0
MTND4P13	0
RNU6-896P	0
HMGB3P19	0
OPRM1	0.011366
IPCEF1	0.561968
RP11-317B3.2	0
CNKSR3	4.86368
RP11-486M3.3	0
RP11-486M3.2	0
RPS4XP8	0
RP11-134L4.2	0
RP11-15G8.1	0
RNU6-824P	0
RP3-472M2.2	0
MIR1273C	0
U8	0
TIAM2	1.64287
RP1-66H9.1	0
RP11-477D19.2	2.25525
CLDN20	0.427604
RP1-257I9.2	0
NOX3	0
RNU7-152P	0
MIR1202	0
SNORD28	0
RP11-518I13.1	0
RP11-230C9.1	0
RP11-230C9.4	0.715198
RP11-230C9.2	1.12105
MIR4466	0
RP11-230C9.3	0
RP11-2J18.1	0
RP1-137K2.2	0
LDHAL6FP	0.154021
RP5-933K21.3	0.477654
RP5-933K21.2	0.0581704
RP3-395C13.1	0.719877
ZDHHC14	4.06714
MIR3692	0
RP11-52J3.3	0
RP11-52J3.2	0
RP3-403L10.3	0
HSPE1P26	0.267954
RNU6-786P	0
SYNJ2-IT1	0
SERAC1	3.73233
TULP4	3.83553
SRP72P2	0.02044
RP11-732M18.4	0
RP11-732M18.2	0
RN7SL173P	0
CACYBPP3	0
TATDN2P2	0.50337
SYTL3	4.85734
AMZ2P2	0
EZR-AS1	0
OSTCP1	0
C6orf99	0.089624
yR211F11.2	0
RNU6-293P	0
RSPH3	4.95539
RP1-111C20.4	1.11056
TAGAP	1.13628
RP1-111C20.3	0
RP11-13P5.1	0
RP11-13P5.2	1.63809
FNDC1-IT1	0.310668
RP11-125D12.1	0
RP11-125D12.2	0
RP3-393E18.1	0.15689
RP3-393E18.3	0
RP3-393E18.2	0.250795
HNRNPH1P1	0.364734
RNU4ATAC18P	0.519995
SNORA20	0.703056
SNORA29	1.27419
PNLDC1	0.540399
RP1-249F5.3	0
MAS1	0
AIRN	0.00876853
RP11-288H12.3	2.87112
SLC22A1	0.431564
RP11-317M22.1	0
SLC22A2	0.172124
RP1-276N6.2	0
LPAL2	0.339919
LPA	0.0146081
RP1-81D8.4	0
RP1-81D8.3	0
PLG	0.0131871
RP1-81D8.5	0
RP1-81D8.6	0
RP11-235G24.1	0
RP11-235G24.2	0
RP11-235G24.3	0
RP3-428L16.1	0.191708
RP3-428L16.2	1.94339
AGPAT4-IT1	0.579269
PARK2	4.16034
KRT8P44	0
PACRG	0.608055
RP11-157L10.1	0
PACRG-AS2	0
PACRG-AS3	0
PACRG-AS1	0.0525942
RP3-495O10.1	0
CAHM	3.29902
RP5-826L7.1	0.630545
RP1-230L10.1	0
RN7SL366P	0
RP1-155D22.2	0
RP1-155D22.1	0
RP11-347L18.1	0
RP11-300M24.1	0
RP11-534P19.1	0
C6orf118	0.0434367
PDE10A	1.21656
RNA5SP226	0
RNU6-730P	0
RP11-252P19.1	0
RP11-252P19.2	0
LINC00473	1.62213
LINC00602	0.0685285
GAPDHP72	0.0962921
RP11-459F1.2	0
T	0
RNU6-153P	0
RP4-655C5.7	0
RP4-655C5.4	0
GNG5P1	0
RP4-655C5.9	0
PRR18	0.134919
HNRNPA1P49	1.293
RP1-168L15.5	0.466621
RP1-168L15.6	0.703399
RPS6KA2-IT1	0.0995566
MIR1913	0
FAM103A2P	0.150021
RP3-497J21.1	0
RPS6KA2-AS1	0
RP1-167A14.2	0.104094
MIR3939	0
FGFR1OP	4.00237
CCR6	0.226789
TCP10L2	0
GPR31	0
RP11-568A7.1	0
RP11-568A7.4	0
RP11-568A7.3	0
RP11-568A7.2	0
UNC93A	0.027258
TTLL2	0.467308
RP3-366N23.4	0.137719
TCP10	0
RP11-351J23.2	0.0352268
RP11-351J23.1	0.0329987
RP3-431P23.2	0
LINC01558	0.501652
RP3-431P23.5	0.243583
AFDN-AS1	0.532267
RP3-470B24.5	0.0433175
KIF25-AS1	0.0440752
KIF25	0.154453
FRMD1	0.211321
RP11-503C24.1	0
RP11-503C24.2	0
RP11-503C24.3	0
RP11-503C24.4	0
CTAGE13P	0
DACT2	0.279037
RP11-503C24.6	0
RP1-39J2.1	0
RP1-125N5.2	0
RP11-35J6.1	0
RP3-495K2.3	0
RP3-495K2.4	0.142426
RP3-495K2.2	0.0982695
RP3-495K2.1	0
LINC01615	0.0770218
RP11-417E7.2	0
XXyac-YX65C7_A.2	1.45977
XXyac-YX65C7_A.3	0
VTA1P1	0
RP1-137D17.1	0.350066
RP1-137D17.2	1.73585
RP1-266L20.2	2.07486
RP1-266L20.4	0
TCTE3	4.97168
RP1-266L20.9	1.01242
LINC00242	0.754217
LINC00574	0.217543
RP1-182D15.2	0.449918
RP11-302L19.1	0
RP11-302L19.3	0.330287
RPL12P23	0
RP5-1086L22.1	0
RP5-894D12.5	0
LINC01624	0.0411263
RP5-894D12.4	0
MIR4644	0
RP1-140C12.2	0.0462798
OR4F7P	0
WBP1LP8	0
XX-C2158C12.1	0
XX-C2158C12.2	0
XX-C2158C6.1	0
XX-C2158C6.3	0
RPL23AP47	0
ABC7-481722F1.2	0
RP11-482G13.1	0.154276
ABC7-481722F1.1	0
AC093627.7	0
AC093627.8	1.95273
AC093627.9	0.653376
AC093627.10	1.80936
RP11-90P13.1	0.0409518
AC093627.11	0
AC093627.12	0
