Name	Artery - Aorta
RP11-181K12.1	0.142091
RP11-181K12.2	0.0334599
Y_RNA	0
RP11-203B7.2	0
RP11-203B7.1	0
LINC01095	0.0427697
RP11-6L6.4	1.11513
RP11-6L6.2	0.660892
RP11-6L6.6	0
RP11-6L6.7	0
SLC10A7	3.35724
MIR7849	0
RNU1-44P	0
POU4F2	0
TTC29	0
RP11-292D4.2	0
RP11-292D4.1	0
RP11-292D4.3	0
RP11-292D4.4	0
MIR548G	0
RP11-364M6.1	0
PRMT5P1	0
RP11-752L20.3	0.670758
GTF2F2P1	0.205764
RP11-752L20.5	0
RP11-425A23.1	0
RNA5SP165	0
MIR4799	0
RN7SL254P	0
RP11-315D13.1	0.326661
RP11-76G10.1	0
ASS1P8	0
RNA5SP166	0
RP11-503L19.1	0
ATP5LP4	0
RP11-360A10.1	0
CTB-191D16.1	0
RNU7-197P	0
RP11-563M4.1	0
RP11-342A1.1	0
RP11-24I21.1	0
RP11-526A4.1	0
RP11-707F2.1	0
AKIRIN2P1	0
RNA5SP167	0
RNU6-1230P	0
RP11-423J7.1	0
RNU7-194P	0
RP11-174F8.1	0.0426091
RP11-1336O20.2	0.301467
MAB21L2	2.56034
ZBTB8OSP1	0
RNA5SP168	0
AK4P6	0
SNORD73B	0
SNORD73A	0
RP11-372K14.2	2.16534
RP11-731D1.1	0
PRSS48	0
RP11-731D1.3	0
RNU6-1282P	0
RP11-731D1.4	0
RP11-610P16.1	0.176828
FAM160A1	0.798676
RN7SKP35	0
RP11-164P12.4	0
RP11-164P12.3	0.372558
RP11-424M21.1	0
RP11-503L23.1	0
RP11-73G16.3	0
RP11-73G16.2	0
RP11-73G16.1	0
RNA5SP169	0
RP11-18H21.1	0.0680083
RP11-18H21.2	0
RP11-18H21.3	0
RN7SL446P	0
RP11-461L13.4	0
RP11-461L13.5	0
RP11-461L13.3	0.219842
FBXW7-AS1	0
MIR3140	0
RP11-555K12.1	0.0714872
RP11-555K12.2	0
TMEM154	0.381756
RP11-768B22.2	0
TIGD4	0.307286
RP11-529H22.1	0
FAM192BP	0.472426
FHDC1	0.595657
RP11-285C1.2	0
RNU6-1196P	0
Y_RNA	0
ANXA2P1	0.294329
MND1	0.543941
RN7SL419P	0
RP11-153M7.3	0.64743
WDR45P1	0.271965
RNF175	0.683077
RP11-153M7.5	0
RP11-290O12.2	0.35299
DCHS2	0.0218116
RP11-9N12.2	0
RP11-9N12.3	0
RP11-290O12.1	0
RP11-158C21.2	0
RNU6-1285P	0
RP11-158C21.3	0
FGB	0.140929
FGA	0.0941705
FGG	0.208202
LRAT	0.0551727
NDUFB2P1	0
RP11-21G20.3	0
RP11-21G20.4	0
RBM46	0
RNU2-66P	0
RNU2-44P	0
AC097467.2	0.0181244
RP11-92A5.2	0.677272
NPY2R	0.671142
RP11-27G13.1	0
YWHAEP4	0
RP11-27G13.4	0
RP11-27G13.5	0
MTCYBP17	0
MTND6P17	0
MTND5P9	0
MTND4P8	0
MTND3P3	0
MTCO3P9	0
MTATP6P9	0
MTCO2P9	0
MTCO1P9	0
MTND2P33	0
MTND1P22	0
RP13-487K5.1	0
ASIC5	0
TDO2	0.0506161
FTH1P21	0
RP11-171N4.1	0
RP11-171N4.2	0
RP11-171N4.3	0
RP11-171N4.4	0
RP11-154F14.2	0
RP11-154F14.3	0
RP11-612J15.1	0
RP11-612J15.3	0
RPPH1-3P	0
Y_RNA	0
RNU6-582P	0
RP11-392C20.1	0
RP11-364P22.1	0
RP11-364P22.2	0
Y_RNA	0
RP11-312A15.1	0
RP11-364P22.3	0
RP11-312A15.2	0
RP11-312A15.3	0
RP11-597D13.1	0
RP11-597D13.2	0.834202
NUDT19P5	0.392631
RP11-597D13.7	1.587
RXFP1	0.731248
RNU4-79P	0
RP11-781M16.1	0
RP11-781M16.2	0
C4orf46	4.41254
U3	1.76627
RNU6-128P	0
C4orf45	0.155123
SNORD39	0
RP11-815N9.2	0.231811
FABP5P12	0
Y_RNA	0
MIR3688-1	0
RP11-138A23.1	0
RP11-138A23.2	0
RP11-6C14.1	0
RP11-502M1.1	0
RP11-502M1.2	0
RPS14P7	0
RP11-234O6.2	0
FSTL5	0
RP11-497K21.1	0
MTHFD2P4	0
TOMM22P4	0
AC005150.1	0
RP11-580J4.1	0
MIR4454	0
RP11-563E2.2	0.412508
RP11-719L21.1	0
NPY5R	2.92926
RPL35AP12	0
TKTL2	0.0317823
MARCH1	3.98298
RP11-218F10.3	2.74321
RN7SKP105	0
RP11-606P2.1	0
RP11-39C10.1	0.0795027
ANP32C	0
RP11-75A5.1	0
RNU6-284P	0
RP11-294O2.1	0
LINC01207	0
RNU6-668P	0
APELA	0
TRIM60P14	0
RP11-366M4.2	0
FAM218BP	0
RP11-366M4.18	0
RP11-366M4.6	0
NACA3P	1.02608
RP11-366M4.8	0
TRIM61	0.436047
FAM218A	1.04964
RP11-366M4.11	1.09018
RP11-366M4.12	0
RP11-366M4.13	0
RP11-366M4.14	0
RP11-366M4.1	0.118323
RP11-366M4.19	0
RP11-366M4.15	0
TRIM60	0
RP11-366M4.17	0
TRIM75P	0
RNU4-87P	0
GK3P	0.045084
MIR578	0
HADHAP1	0.695949
SCGB1D5P	0
NOL8P1	0
RP11-511B7.1	0
LINC01179	0
TLL1	1.01504
RNA5SP170	0
Y_RNA	0
RP11-217C7.1	0
SPOCK3	0.0713557
RNA5SP171	0
RP11-436A7.1	0
RN7SL776P	0
PHBP14	0
RN7SKP188	0
RP11-521F1.1	0
RP11-310I9.1	0
ANXA10	0
DDX60L	2.91389
SNORA51	0
BTF3L4P4	0
RP11-610J23.1	0
RNU6-1336P	0
RPL9P16	0
RP11-635L1.3	0.415331
RP11-635L1.2	3.68309
RNU6-853P	0
RNY4P17	0
RP11-483A20.3	0
RPL6P12	0
RP11-327O17.2	0
PTGES3P3	1.64319
RP11-205M3.1	0
RP11-205M3.3	0
RP11-6E9.5	0
RP11-6E9.4	0
APOBEC3AP1	0
RP11-654F3.1	0
LINC01612	0
RP11-789C1.2	0
RP11-796L2.1	0
HSP90AA6P	0.0653779
RP11-322J23.1	0
RP11-213L8.1	0
RNU6ATAC13P	0
RP11-344G13.1	0
RP11-344G13.2	0
RP11-384D10.1	0
MIR6082	0
RP11-717H13.1	0
RP11-97E7.1	0
LINC02174	0
GALNTL6	0.490772
RP11-485C11.1	0
RP11-10K16.1	1.38267
RN7SL253P	0
MIR548T	0
RP11-798M19.3	0
RPL5P11	0.234409
RNU6-1096P	0
RP11-489G11.3	0.217842
RP11-475B2.1	1.95186
MORF4	0.135404
RANP6	0
RP11-161D15.2	0
RP11-161D15.3	0.904879
RP11-148L24.1	0.134195
RP11-248N22.1	0
RP11-248N22.2	0
RP11-51M24.1	0
MIR4276	0
HPGD	0.6784
RP11-440I14.2	0
RP11-440I14.3	0
RP11-440I14.4	0
GLRA3	0
ADAM29	0.0321009
RP13-577H12.3	0
RP13-577H12.2	0
RP11-391J13.1	0
RP11-287F9.1	0
RP11-287F9.2	0.0615902
RP11-598D14.1	0
TSEN2P1	0
ADAM20P2	0
GPM6A	0.912668
RP11-806K15.1	0
RP11-598O12.1	0
MARK2P4	0
WDR17	1.40803
SNORA51	0
SPATA4	0.118445
ASB5	0.0734863
RP11-87F15.2	0.743768
RP11-313E19.1	0
RP11-313E19.2	0
RP11-624A4.1	0
RP11-765K14.1	0
RN7SKP136	0
RP11-487E13.1	0
NEIL3	0.18433
RP11-376O6.2	0
RP11-130F10.1	0.282008
RNA5SP172	0
RP11-140M13.1	0
LINC01098	0
LINC01099	0.639297
RNU1-45P	0
RP11-84H6.1	0
RNA5SP173	0
SNORD65	0
RP11-296L20.1	0
RP11-404J23.1	0
RP11-774G5.1	0
NDUFB5P1	0
RP11-460H9.1	0
LINC00290	0
RP11-665C14.1	0
RP11-665C14.2	0
RP11-433O3.1	0
RP11-540E16.2	0
RN7SKP13	0
AC108142.1	0.0136955
CCNHP1	0
TENM3	0.342369
RP11-402C9.1	0
MIR1305	0
RNU2-34P	0
RN7SKP67	0
RP11-18D7.3	0
RP11-18D7.2	0
RP11-188P17.2	0.555398
RP11-335L23.2	0
FAM92A1P2	0
RP11-335L23.4	0.0927524
RP11-335L23.5	0.914941
WWC2-AS2	1.36494
WWC2-AS1	0
CLDN24	0
RP11-451F20.1	0
RP11-692E14.1	0
VTI1BP2	0.0549902
RP11-367N14.2	0.426268
RP11-367N14.3	0.74388
RNU6-479P	0
RNU6-335P	0
RNU6-1053P	0.526368
RP11-499F19.3	0
STOX2	2.27388
RP11-739P1.2	0.0248947
RP11-739P1.3	0.175008
RP11-616K6.1	0
ENPP6	0.706085
RP11-162O12.1	0
RN7SL28P	0
MYL12BP2	0
RP11-290F5.2	0.216945
RP11-290F5.1	0.265803
SNORD79	0
RP11-326I11.5	1.73772
RP11-326I11.3	4.31556
RP11-326I11.4	0.185483
RP11-326I11.1	0
RP11-242J7.1	0
CENPU	1.32373
SLED1	0.811403
RP11-701P16.2	0.126467
MIR3945HG	0.189853
MIR3945	0
LINC01093	0
RP11-701P16.3	0
MIR4455	0
RP11-517M22.1	0
RP11-386B13.4	0
HELT	0
RP11-386B13.3	0
RP11-386B13.1	0
LRP2BP	4.77318
RP11-714G18.1	1.58231
Y_RNA	0.352766
C4orf47	1.73556
CCDC110	1.72432
RP11-301L8.2	2.01869
RP11-626E13.1	0.519093
Y_RNA	0
RP11-45I20.1	0
RNU4-64P	0
TLR3	1.83532
SNORA31	0
RPSAP70	3.19363
ORAOV1P1	0.484958
FLJ38576	0.557661
KLKB1	2.23778
F11	0.0718249
F11-AS1	0.0140714
SLC25A5P6	0
RNU6-1055P	0
MTNR1A	0
RP11-11N5.1	0.15308
RP11-11N5.3	0
MRPS36P2	0
RP11-217E13.1	0
RP11-696F12.1	0.551224
RP11-308K2.1	0
RP11-138B4.1	0.161421
RP11-91J3.2	0
RP11-91J3.3	0.147337
RP11-91J3.1	0
RP11-237D3.1	0
RP11-565A3.2	0
RP11-565A3.1	0
ADAM20P3	0
RP11-713C19.2	0
ZFP42	0
TRIML2	0
RP11-713C19.1	0
RNU6-173P	0
TRIML1	0
RP11-366H4.3	0
RP11-366H4.1	0
RP11-219G10.1	0.0741055
ICE2P1	0
LINC01060	0.0140037
RP11-756P10.1	0
RP11-756P10.7	0
RNU7-192P	0
RP11-756P10.3	0.751618
RP11-756P10.4	0
RP11-756P10.5	0
RP11-756P10.2	0
RP11-818C3.1	0
RP11-706F1.1	0
RP11-706F1.2	0
HSP90AA4P	0.027066
LINC01262	0
RP11-462G22.2	0.121935
RNU1-51P	0
AF146191.4	0.272091
LINC01596	0
MLLT10P2	0
AF146191.8	0
TUBB7P	0
RNA5SP174	0
RNA5SP175	0
DUX4L9	0
FRG2	0
RARRES2P4	0
AGGF1P1	0
CLUHP4	0
DBET	0
DUX4L8	0
DUX4L7	0
DUX4L6	0
DUX4L5	0
DUX4L4	0
DUX4L1	0
DUX4L3	0
DUX4L2	0
DUX4	0
RPL23AP84	0
RP11-811I15.1	0
PLEKHG4B	0.0306904
Y_RNA	0
LRRC14B	0.0337074
CTD-2083E4.7	0
CTD-2083E4.6	0.166993
CTD-2083E4.5	0.47892
AHRR	0.671068
CTD-2228K2.2	0
CTD-2228K2.1	0
EXOC3-AS1	3.33299
SLC9A3	1.10945
RP11-310P5.2	0
MIR4456	0
RP11-310P5.1	0
CEP72	1.67303
CTD-2589H19.6	0.462985
BRD9P2	1.03245
ZDHHC11	1.86648
SPCS2P3	0
TRIP13	0.823004
RP11-661C8.2	0
RP11-661C8.3	0
RP11-43F13.3	0.0374595
RP11-43F13.4	0.0881234
NKD2	0.868825
MIR4635	0
CTD-3080P12.3	0.19102
SLC6A19	0
SLC6A18	0
TERT	0
MIR4457	0
LINC01511	0
MTCO2P32	0
RP11-325I22.3	0.0416384
SLC6A3	0.171918
MIR6075	0
CTD-2245E15.3	1.03018
CTD-2012J19.3	0.443483
CTD-2012J19.2	0.646547
CTD-2012J19.1	0.30035
MIR4277	0
CTD-2587M23.1	0
CTD-2194D22.1	0
LINC02116	0
CTD-2194D22.5	0
IRX4	0.0331038
CTD-2194D22.3	0
CTD-2194D22.4	0
RP11-259O2.1	0.485133
RP11-259O2.2	0
RP11-259O2.3	0
Y_RNA	0
RP11-24P24.1	0
LSINCT5	0
RP11-129I19.2	0
IRX2	0.747252
C5orf38	1.20144
RP11-692C23.1	0
RP11-468D11.1	0
RP11-35O7.1	0
LINC01377	0
LINC01019	0
LINC02162	0
LINC01017	0
IRX1	3.27814
CTD-2287N17.1	0
CTD-2383I20.1	0
LINC02063	0
RP11-445O3.3	0
RP11-445O3.2	0
RP11-445O3.1	0
CTD-2318H23.1	0
LINC02114	0
CTD-2161F6.2	0
CTD-2161F6.1	0
CTD-2046I8.1	0
CTD-2247C11.2	0
CTD-2247C11.1	0
LINC01020	0
CTD-2247C11.4	0
LINC02121	0
RN7SKP73	0
CTD-2297D10.2	0
ADAMTS16	0.06345
CTD-2297D10.1	0
ALG3P1	0
MTCO1P30	0
MTCO2P30	0
MTCO1P31	0
CTC-471C19.1	0.129083
CTC-471C19.2	0
CTD-2299N12.1	0
HMGB3P3	0
LINC02145	0.98372
CTD-2195M18.2	0
LINC01018	1.52933
SRD5A1	4.12826
LINC02102	0.63642
RP11-332J15.3	0
RP11-332J15.4	0
RP11-332J15.1	0
MIR4278	0
RN7SKP79	0
RP11-332J15.2	0
LINC02196	0
RNA5SP176	0
Metazoa_SRP	0
RP11-404K5.3	0
RP11-404K5.1	0
RP11-404K5.2	0
RP11-404K5.4	0
CTD-2296D1.1	0
LINC02123	0
CTD-2296D1.3	0
CTD-2296D1.4	0
LINC02142	0
ADCY2	4.36864
RP11-711G10.1	0
C5orf49	0.155975
FASTKD3	4.26179
CTD-2072I24.1	0
RNU1-76P	0
RP11-334G8.1	0
RP11-215I16.2	0
RP11-215I16.1	0
RP11-480D4.1	0
RP11-480D4.5	0
RP11-480D4.2	0.273706
RP11-480D4.6	0.459162
MIR4458HG	4.70662
RP11-480D4.4	0
RP11-480D4.7	0.219748
RP11-417J1.1	0
RP11-417J1.5	0
RP11-417J1.6	0
MTND6P2	0
MTCYBP37	0
RP11-417J1.7	0
RP11-417J1.8	0
RP11-417J1.4	0
RP11-315A16.2	0
RP11-315A16.3	0
RP11-315A16.1	0
RP11-315A16.4	0
LINC02199	0
RP11-143A12.1	0
CTD-2215L10.1	0
MIR4636	0
CTD-2201E9.4	0.900079
CTD-2201E9.3	0
SEMA5A-AS1	0.0451577
CTD-2201E9.2	0
SNORD123	0
CTD-2001E22.1	0
TAS2R1	0
LINC02112	0
RNA5SP177	0
RP11-447B18.1	0
RP11-191F9.4	0
RP11-191F9.2	0
RP11-191F9.3	0
RP11-191F9.1	0
CTD-2199O4.1	0
CTD-2199O4.4	0
CTD-2199O4.5	0
CTD-2199O4.3	0
CTD-2199O4.6	0.183098
CTD-2256P15.1	0
CTD-2256P15.4	0.479743
CTD-2256P15.5	0.145445
Y_RNA	0
Y_RNA	0
CTD-2256P15.3	0
CTD-2256P15.2	1.5205
ROPN1L-AS1	0
ROPN1L	0.189231
MIR6131	0
LINC01513	0
RPL30P7	0
RP11-1C1.6	0
LINC02212	0
LINC02213	0
RP11-54F2.9	0
RP11-54F2.8	0
ANKRD33B	2.24443
ANKRD33B-AS1	0
RP11-215G15.4	0
CTD-2154B17.3	0
CTD-2154B17.2	0
CTD-2154B17.4	0.0546327
CTD-2154B17.1	0
CTNND2	0.0841943
RNU6-429P	0
RNU6-679P	0
RP11-308B16.2	0
LINC01194	0
RP11-419C19.3	0
RP11-419C19.1	0
LINC02220	0
CTC-305H11.1	0
RPS23P5	0
NENFP3	0
CTC-232H10.1	0
DNAH5	0.069508
CTB-51A17.1	0
FAM105A	2.50977
CTD-2165H16.3	0
CCT6P2	0.027496
EEF1A1P13	3.2698
CTD-2165H16.4	0.784957
RBBP4P1	0.48893
MIR4637	0
CTB-40H15.4	0.845138
UQCRBP3	0.130093
HNRNPKP5	0.337333
SEPHS2P1	0
U8	0
RP1-251I12.1	0
LINC02149	0
MARK2P5	0
CTD-2313D3.1	0
CTD-2350J17.1	0
MIR887	0
RNA5SP178	0
MARCH11	0
RP11-19O2.1	0
RP11-19O2.2	0
NACAP6	0
LINC02150	0
RP1-167G20.2	0
FAM134B	3.48804
RP11-260E18.1	0
CTC-461F20.1	0
Y_RNA	0
RNA5SP179	0
RPS26P28	0
RNU6-660P	0
CTD-2228A4.1	0
Y_RNA	0
AC091878.1	0.0593616
RNA5SP180	0
DCAF13P2	0
RNU6-1003P	0
CTD-2139B15.1	0
RN7SKP133	0
FTH1P10	1.86666
CTD-2139B15.2	0
CTD-2139B15.5	0
LINC02111	0
LINC02217	0
LINC02218	0
RP11-321E2.5	0
RP11-321E2.13	0
RP11-321E2.12	0
RP11-321E2.6	0
RP11-321E2.11	0
RP11-321E2.10	0
RP11-321E2.2	0
RP11-321E2.7	0
RP11-321E2.8	0
RP11-321E2.9	0
RP11-432M8.2	0
RP11-432M8.1	0
RP11-432M8.3	0
RP11-432M8.4	0
RP11-432M8.5	0
RP11-432M8.7	0
RP11-432M8.6	0
RP11-432M8.22	0
RP11-432M8.9	0
RP11-432M8.20	0
RP11-432M8.10	0
RP11-432M8.11	0
RP11-432M8.12	0
RP11-432M8.13	0
RP11-432M8.15	0
RP11-432M8.14	0
RP11-432M8.16	0
RP11-432M8.18	0
RP11-432M8.17	0.0992444
RP11-432M8.21	0
RP11-432M8.19	0
RP11-454P21.1	0
RPL36AP21	0.0628234
SNORD81	0
RN7SL58P	0
LINC02100	0
UBE2V1P12	0
CTD-2151L9.2	0
RP11-81B23.1	0
Metazoa_SRP	0
RP11-124N3.3	0
RP11-124N3.2	0
RPL32P14	0
HSPD1P15	0
CDH18	0
RP11-61K20.1	0
RP11-420O16.2	0
RP11-420O16.1	0
RP11-774D14.1	0
LINC02146	0
RP11-697E23.1	0
RP11-811J10.1	0
RP11-374A4.1	0.0129239
GUSBP1	2.89366
RP11-823P9.3	0.0982184
RP11-823P9.4	0
RP11-360I2.1	0.320949
RP11-804N13.1	0
CDH12	0
HSPD1P1	0.170776
RP11-855C21.1	0
PMCHL1	0
GCNT1P2	0
CTD-2234B20.1	0
CTD-2272G21.3	0
Y_RNA	0
CTD-2272G21.2	0
CTD-2272G21.1	0
PRDM9	0
CTD-2351A8.1	0
RP11-197O8.1	0
C5orf17	0.0822478
SNORA40	0
CTD-2138O14.1	0
Y_RNA	0
CTD-2015B23.2	0.248011
CTD-2074D8.1	0
Metazoa_SRP	0
CDH10	0.0239416
RP11-116O11.1	0
RP11-116O11.2	0
RP11-12P19.2	0
BTG4P1	0
SNORD29	0
RP11-730N24.1	0
RP11-730N24.2	0
Y_RNA	0
RP11-549K20.1	0
LINC02211	0
RP11-192H6.2	0
RP11-184E9.2	0
RP11-184E9.3	0
CTD-2306M5.1	0
RP11-184E9.4	0
RNU6-374P	0
CTD-2026A21.1	0
MSNP1	0.28309
RNU4-43P	0
RP11-351N6.1	0
CTD-2533K21.3	0
CTD-2533K21.2	0
CTD-2533K21.1	0
CTD-2533K21.4	0
CCNB3P1	0
CDH9	0
RNU6-738P	0
CTD-3007L5.1	0
LINC01021	0.264072
RP11-560A7.1	0
LINC02103	0
RNU6-909P	0
CTD-2134P3.1	0
CTD-2134P3.2	0
CTD-2269E23.3	0
LSP1P3	0
CTD-2269E23.2	0
CTD-2269E23.4	0
SUCLG2P4	0
SNORA18	0
RP11-42L13.2	0
RP11-42L13.3	0
LINC02109	0
LINC02064	0
CTD-2345H1.1	0
UBL5P1	0
CTD-2011G17.1	0
CTD-2057J6.2	0
CTD-2057J6.1	0
RN7SKP207	0
CTD-2351A16.1	0
HPRT1P2	0
RP11-136H13.2	0
RPL19P11	0
CTD-2127O16.2	0
RP11-152K4.2	0
CDH6	1.55747
DUX4L51	0.0958337
Y_RNA	0
CTD-2008E3.1	0.928574
RNU6-363P	0
PDZD2	3.42269
RP11-5N11.2	0
RP11-5N11.1	0
RP11-5N11.3	0
RP11-5N11.4	0
RP11-5N11.5	0
RP11-5N11.6	0
RP11-5N11.7	0
RNU6-358P	0
CTD-2290C23.1	0.0859485
RNU6-760P	0
CTD-2290C23.2	0
RPL5P14	0
TPT1P5	0.144228
CTD-2206G10.2	0.258928
MIR4279	0
CTD-2152M20.2	0.952941
Y_RNA	0
CTD-2186M15.1	0
RNU6-1079P	0
RNU6-378P	0
MIR579	0
CTD-2290P7.1	0
LINC02061	0
CTD-2218G20.1	0.221481
CTD-2066L21.3	0.130396
LINC02120	0.038099
CTD-2066L21.1	0
CTD-2066L21.2	0
CTD-2017D15.1	0
LINC02160	0.0858907
CTD-2203K17.1	1.48575
CTD-2233C11.3	0
CTD-2233C11.2	0
ADAMTS12	1.26774
RNU6-923P	0
RXFP3	0
SLC45A2	0.0317891
RP11-1084J3.1	0
RP11-1084J3.3	0
RP11-1250I15.2	0
RP11-1250I15.1	0
RP11-1250I15.3	0
RP11-1023L17.1	1.47707
RP11-1023L17.2	0.130216
RP11-1325J9.1	0
CTD-2024P10.2	0.204623
CTD-2024P10.1	0
CTD-2517O10.6	2.54052
TTC23L	0.39833
CTD-2517O10.5	0
RPL21P54	0
AGXT2	0
PRLR	0.112255
CTD-2046J7.1	0
U3	0
SPEF2	1.24387
RNU7-130P	0
CTD-2113L7.1	0
IL7R	1.99285
RP11-79C6.2	0
RP11-79C6.1	0
CAPSL	0
RP11-79C6.3	0
UGT3A1	0
UGT3A2	0
CTD-2197M16.1	0
MIR580	0
RNU6-1305P	0
NADK2-AS1	1.95182
RNA5SP181	0
CTD-2282P23.1	0
CTD-2282P23.2	0
CTD-2353F22.1	0.213746
CTD-2353F22.2	0.646204
CTD-2653M23.3	0.433301
KRT18P31	0.128173
RPS4XP6	0.526574
C8orf59P2	0
OFD1P17	0.160117
RN7SL37P	0
CTD-2124B8.2	2.6766
RNU7-75P	0
RP11-648M2.1	0
KCTD9P5	0
RNU6-1190P	0
RNU6-484P	0
GDNF-AS1	0.045951
GDNF	0.112683
LINC02117	0
CTD-2194L12.3	0
LINC02110	0
CTD-2130F23.1	0
LINC02107	0
LINC02119	0
CTD-2007F2.1	0
EGFLAM-AS4	0
EGFLAM-AS3	0
EGFLAM-AS2	0
EGFLAM-AS1	0
CTD-2108O9.4	0
CTD-2263F21.1	0.95686
LIFR-AS1	2.08648
CTD-2196P11.2	0.181906
OSMR-AS1	1.11269
RP11-122C5.2	0
RP11-122C5.3	0.201584
AIG1P1	0
FYB	3.22585
GOLGA5P1	0
C9	0.0827278
LINC02104	0.981658
CCDC11P1	0
INTS6P1	0
GCSHP1	0
LINC00603	0.101144
KRT18P56	0
LINC00604	0
RNU1-150P	0
RP11-386E5.1	0
SNORA63	0
SNORA57	0
SNORD72	0
RNU7-161P	0
RP11-301A5.2	0
MROH2B	0.0130446
C6	0.680362
PLCXD3	4.15283
CTD-2122P11.1	0
OXCT1-AS1	2.4881
CTD-2062O1.1	0
RPSAP38	0
Y_RNA	0
MTHFD2P6	0
RP11-112L7.1	0
SERBP1P6	0.11961
CTD-2265D6.2	0.0298433
RP11-116B13.1	0.163441
CCDC152	3.63547
CTD-2325A15.5	4.00943
CTD-2325A15.3	0
PRELID3BP4	0
PRELID3BP5	0
PRELID3BP6	0
PRELID3BP7	0
CTD-2201E18.5	1.61149
CTD-2201E18.3	2.79478
CTD-2035E11.3	0.218533
CTD-2035E11.4	0.725587
ANXA2R	2.28514
AC025171.1	4.44287
CTD-2035E11.5	1.94966
RP11-447H19.4	0
NIM1K	0.390248
RP11-447H19.3	0
RP11-447H19.2	0
RP11-447H19.1	0
CTD-2636A23.2	0.367789
RP11-159F24.2	0
CCL28	2.97362
RP11-159F24.3	0.909447
C5orf34	2.12802
EEF1A1P19	1.94219
RP11-159F24.6	0.430418
RP11-159F24.5	0.208761
CTD-2210P15.3	0.328582
AMD1P3	0.388234
RPL29P12	0.346113
RP11-8L21.1	0
RNU6-381P	0
FGF10	1.75312
FGF10-AS1	0.0624933
RP11-473L15.3	0
RP11-503D12.1	0
RN7SL383P	0
RP11-53O19.1	2.07176
RP11-53O19.2	0
RP11-357F12.1	0
HCN1	0.0117854
RP11-484L7.1	0
RP11-484L7.2	0
CTD-2013M15.1	0
RP11-269M20.2	0
RP11-269M20.1	0
RP11-269M20.3	0
RP11-317O24.1	0
RP11-317O24.3	0
RP11-317O24.2	0
CTD-2089N3.1	0
LINC02106	0
CTD-2089N3.3	0
RNU6-480P	0
CTD-2054H24.1	0
RNU6-1296P	0
CTD-2312P21.1	0
CTD-2314G24.2	0.0150424
ISL1	0.0445382
HMGB1P47	0
CTD-2335O3.2	0
CTD-2335O3.3	0
RNA5SP182	0
KATNBL1P4	0
RP11-182I21.2	0
LINC02118	0
RPS17P11	0
MFSD4BP1	0
CTD-2288O8.1	0.119105
B3GNTL1P1	0.200523
CTD-2207L17.1	2.27399
CTD-2175A23.1	1.15114
ITGA2	2.33055
CTD-2366F13.2	1.19
CTD-2366F13.1	0.896364
RP11-94D20.1	0
RP11-289K10.1	0
LINC02105	0
ASS1P9	0
CTD-2081C10.7	1.08928
RNU6-272P	0
MIR581	0
RN7SL801P	0
MIR4459	0
CTD-2081C10.5	0
LINC01033	0
RPL37P25	0
HSPB3	1.33637
CTD-2591A1.1	1.80515
AC112198.1	0.0318438
RP11-45H22.1	0
RP11-45H22.2	0
RP11-45H22.3	0
ESM1	1.54332
CTD-2313F11.1	0
GZMK	2.335
Y_RNA	0
CTD-2313F11.2	0
CTD-2313F11.3	0
GZMAP1	0
GZMA	3.65348
CDC20B	0
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	0.0172826
CCNO	4.40189
RP11-506H20.1	0.333999
RP11-506H20.2	0.103916
CTD-2315M5.2	0.10804
MIR5687	0
RNF138P1	1.26458
AK4P2	0
SLC38A9	3.13983
DDX4	0.0246185
RP11-175M2.1	0
RNA5SP183	0
HNRNPH1P3	0
IL31RA	1.9167
CTD-2031P19.4	0
FLJ31104	0.199748
snoU13	0
CTD-2227I18.1	0
ANKRD55	0.0720796
RNU6-299P	0
RPL17P22	0
RNA5SP184	0
C1GALT1P2	0
RNA5SP185	0
PSMC1P4	0
RNU6ATAC2P	0
RP11-155L15.1	0
HMGN1P17	0
LINC01948	0.499436
RPL26P19	4.7559
C5orf67	0.0485633
AC022431.3	0
AC008940.1	0
AC008937.2	0
AC008937.3	0
SETD9	4.59517
CTD-2310F14.1	0.976628
AC016644.1	0.134416
AC114973.1	0
RP11-101B14.4	0
RP11-101B14.1	0
Y_RNA	0
CTD-2516K3.3	0
CTD-2023N9.1	0.235473
SALL4P1	0
ACTBL2	0
CTD-2023N9.2	0
CTD-2023N9.3	0
RP11-772C9.1	0
RP11-478P10.1	0
LINC02101	0
PGAM1P1	0
GAPT	0.489761
CTD-2117L12.3	0
MIR548AE2	0
LINC02108	0
RAB3C	0.378741
RP11-479O16.1	0
RPL5P15	0
CTD-2176I21.2	0
RP11-266N13.2	0
CTD-2146O16.1	0
NDUFB4P2	0
MIR582	0
CTD-2254N19.1	0
RNU6-806P	0
RP11-546M4.1	0
SETP21	0.0768489
PART1	2.39811
DEPDC1B	0.316406
CAB39P1	0
KRT8P31	0
ELOVL7	1.84632
RP11-231G3.1	0.578017
GNL3LP1	0.363617
AC104113.3	0
CTC-436P18.4	0.0430947
CTC-436P18.5	0.517539
SMIM15-AS1	0.215966
LINC02057	0
RP11-631M6.3	0.242914
RP11-631M6.2	0.174004
RPL3P6	0.117395
C5orf64	0.0246028
RP11-2O17.2	0
RNU6-913P	0
C5orf64-AS1	0
CTD-2244C20.1	0
CTD-2244C20.2	0
RN7SKP157	0
RNU6-661P	0
CKS1BP3	0
