Name	Brain - Substantia nigra
GNLY	2.92617
RNU1-38P	0
ATOH8	3.4869
MIR6071	0
AC105053.3	0.0371169
RN7SKP83	0
ST3GAL5-AS1	1.28081
RP11-548P2.2	2.44848
POLR1A	3.21767
SNORD94	0.611333
Y_RNA	0
MIR4779	0
RP11-301O19.1	2.12708
U8	0
SNORA19	0
RNU6-640P	0
AC015971.2	0.090358
CD8A	1.19194
CD8B	0.615831
ANAPC1P1	0.0520187
AC111200.2	0
RGPD1	0.034012
AC111200.7	0.066304
NDUFB4P5	0
PLGLB1	0.401324
AC125232.1	1.0898
RP11-1252D15.1	2.39375
AC092651.1	0
AC083899.3	0.421925
MIR4771-1	0
AC083899.1	0
LINC01955	0
RP11-223J6.1	0
IGKV3OR2-268	0
AC068279.3	0
LINC01943	0.0523318
CYTOR	1.27141
RP11-1399P15.1	0
AC133644.3	0
MIR4435-1	0
AC133965.1	0
AC093616.4	0.144598
PLGLB2	0
RGPD2	0.0666402
MTATP8P2	0.733602
NDUFB4P7	0
AC108479.2	0.156935
RP11-1378G18.1	0
RNU2-63P	0
SMYD1	0.129097
MIR4780	0
FABP1	0.331708
MRPL45P1	0
U6	0
RNU6-1168P	0
RNU6-1007P	0
AC012671.2	0
FOXI3	0
TEX37	0
AC104134.2	0
EIF2AK3	3.81392
AC062029.1	0.632011
ANKRD36BP2	0.284578
AC096579.13	0
MIR4436A	0
IGKC	4.69091
IGKJ5	0
IGKJ4	1.02599
IGKJ3	0
IGKJ2	1.66742
IGKJ1	2.95482
IGKV4-1	0.0564699
IGKV5-2	0
IGKV7-3	0
PGBD4P5	0
IGKV2-4	0
IGKV1-5	0.12599
IGKV1-6	0
IGKV3-7	0
IGKV1-8	0
IGKV1-9	0
IGKV2-10	0
IGKV3-11	0.0642821
IGKV1-12	0
IGKV1-13	0
IGKV2-14	0
IGKV3-15	0.0735248
IGKV1-16	0
IGKV1-17	0
IGKV2-18	0
IGKV2-19	0
IGKV3-20	0.231987
IGKV6-21	0
IGKV1-22	0
IGKV2-23	0
IGKV2-24	0
IGKV3-25	0
IGKV2-26	0
RP11-421K23.1	0
IGKV1-27	0
IGKV2-28	0
IGKV2-29	0
IGKV2-30	0
IGKV3-31	0
IGKV1-32	0
IGKV1-33	0
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0
IGKV2-38	0
IGKV1-39	0
IGKV2-40	0
RP4-614C10.1	0
RP4-614C10.2	1.70828
5S_rRNA	0
RP4-614C10.3	0
RP4-614C10.5	0
RP4-614C10.4	0
IGKV2D-40	0
IGKV1D-39	0
IGKV2D-38	0
IGKV1D-37	0
IGKV2D-36	0
IGKV1D-35	0
IGKV3D-34	0
IGKV1D-33	0
IGKV1D-32	0
IGKV3D-31	0
IGKV2D-30	0
IGKV2D-29	0
IGKV2D-28	0
IGKV1D-27	0
IGKV2D-26	0
IGKV3D-25	0
IGKV2D-24	0
IGKV2D-23	0
IGKV1D-22	0
IGKV6D-21	0
IGKV3D-20	0
IGKV2D-19	0
IGKV2D-18	0
IGKV6D-41	0
IGKV1D-17	0
IGKV1D-16	0
IGKV3D-15	0
IGKV2D-14	0
IGKV1D-13	0
IGKV1D-12	0
IGKV3D-11	0
IGKV2D-10	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0
IGKV3D-7	0
CH17-132F21.4	0
IGKV1OR2-118	0
AC018696.1	0
CH17-132F21.5	0.0667491
AC018696.4	0
RP11-575H3.1	0.756475
AC116050.1	0
AC027612.6	0.799533
RNA5SP100	0
DRD5P1	0
AC027612.3	0
RP11-165D20.1	0
AC027612.4	0.0277549
AC027612.1	0.0596668
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
AC127391.3	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
AC128677.3	0
IGKV1OR2-2	0
RP11-407P15.1	0
RP11-407P15.2	0.0216829
CNN2P11	0
AC073464.4	0.0512053
CNN2P8	0.384844
AC073464.6	0
CYP4F32P	0.511992
AC073464.7	0.0977065
SNX18P14	0
AC073464.11	0
ANKRD20A8P	0.0232056
RNU6-1320P	0
RP11-71B7.1	0
AC097374.2	0.0271996
TEKT4	0.10739
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
AC103563.2	0
AC103563.3	0
AC103563.4	0
AC103563.5	0
AC103563.6	0
AC103563.7	0
RN7SL575P	0
AC103563.8	1.74486
AC103563.9	1.29119
ZNF2	1.46998
SLC2AXP1	0
AC092835.2	0.192953
PROM2	1.28706
FABP7P2	0
AC009238.8	0
AC009238.7	0
UBTFL5	0
RP11-404J24.1	0
AC133104.2	0
TRIM43B	0
AC009237.4	0
AC009237.2	0
AC009237.5	0
AC009237.6	0
TRIM64FP	0
RP11-440D17.3	2.93097
AC009237.8	0.440391
AC009237.11	0.421001
RP11-440D17.4	1.13718
AC009237.10	0
OR7E102P	0.339944
TRIM51JP	0.0197943
RP11-440D17.5	0
AC009237.13	0
TRIM43	0
AC009237.14	0
RP11-440D17.2	0
UBTFL3	0
RP11-440D17.6	0
AC009237.17	0
AC009237.16	0
AC008268.1	0
GPAT2P1	0.0154027
ANKRD36C	0.866315
RN7SL210P	0
GPAT2	1.08116
ADRA2B	0.521884
ASTL	0
DUSP2	1.52682
AC012307.2	0
STARD7-AS1	1.99477
AC021188.4	0.462576
ITPRIPL1	0.281835
NCAPH	0.373331
NEURL3	0.291755
RP11-363D14.1	0.204092
FER1L5	0.0803926
CNNM4	3.35986
MIR3127	0
RP11-353K11.1	1.6251
ANKRD23	4.51849
ANKRD39	4.90262
FAM178B	3.2139
Metazoa_SRP	0
RNA5SP101	0
RP11-219H23.1	0
RP11-219H23.2	0
AC079395.1	0
TRIM43CP	0
AC018892.8	0
AC018892.3	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0.188751
RP11-499E14.1	0.0664995
RN7SL313P	0
ANKRD36	0.893017
RP11-734K23.9	0.0120194
AC159540.3	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
AC159540.1	0.133192
AC159540.2	0
ANKRD36B	0.340034
AC159540.14	0
UBTFL6	0.181329
LINC01125	1.28258
RNU4-8P	0
ZAP70	0.873291
HMGN1P36	0
RNU7-96P	0
VWA3B	0.14573
ATP5BP1	0
AC092675.3	0.140216
CNGA3	0.198363
AC092675.4	0
YWHAQP5	0
AC109826.1	0.404601
RNU4-84P	0
KIAA1211L	2.16924
RNU7-46P	0
TSGA10	1.70075
AC019097.7	0.25052
C2orf15	1.23608
LIPT1	3.94507
LYG2	0.0478153
LYG1	1.39163
RP11-111H13.1	0.366716
RP11-527J8.1	0.783958
AFF3	2.81797
AC092667.2	0.239908
LINC01104	0
RP11-292K15.2	0
RP11-292K15.1	0
AC012493.1	0
NMS	0
AC068538.2	0
HMGN2P22	0
LINC01849	0
NANOGNBP1	0
LINC01868	0
AC092168.4	0
AC092168.2	0
AC016738.3	0
AC016738.4	0.343437
TBC1D8	3.05706
BBIP1P1	0
TBC1D8-AS1	0.167279
SNORD89	2.45612
MIR5696	0
CREG2	1.87835
AC092570.1	0
RFX8	0.299548
LINC01870	0
AC092570.3	0
AC092570.4	0
LINC01127	0.184831
IL1R2	0.258872
IL1R1	3.55511
AC007271.3	0
IL1RL2	0.191123
FAM183DP	0
IL1RL1	1.33184
IL18R1	1.00431
SDR42E1P5	0
IL18RAP	0.380202
MIR4772	0
AC007278.2	0
AC007278.3	0.0903142
SLC9A4	0
SLC9A2	0.424775
MFSD9	1.20113
TMEM182	0.738249
LINC01796	0
LINC01935	0
AC108051.2	0
AC073987.1	0
AC073987.2	0
AC092568.1	0
AC018880.1	0
AC018880.2	0
AC013727.1	0
AC013727.2	0
LINC01965	0
DAOA-AS1_2	0
AC096554.1	0
AHCYP3	0
AC068535.2	1.34075
LINC01831	0.102226
LINC01102	3.09775
LINC01103	0.127764
AC013402.4	0
AC013402.3	0
AC013402.5	0.047283
RPL23AP27	0
AC068057.1	0.997482
CTD-2015C24.1	0.573967
SNORA72	0
LINC01114	1.46973
HMGB3P11	0
RP11-13J10.1	2.5209
AC018730.4	0
LINC01159	0.356042
AC010884.1	1.35109
UTAT33	0
LINC01918	0.630316
GPR45	0.410126
RP11-332H14.1	0.848116
AC012360.4	0.162314
RP11-332H14.2	1.9396
FHL2	0.857711
AC012360.6	0.0211234
AC009505.2	0
AC009505.4	0
AC018878.3	0
RP11-707E21.1	0
AC092106.2	0
AC092106.1	0
AC114755.2	0
AC114755.4	0
AC114755.3	0
AC114755.5	0
AC114755.7	0
PLGLA	0
RGPD3	0.269874
AC108868.3	0.0647926
CD8BP	2.4322
AC108868.5	0
AC108868.6	0.158792
EEF1A1P12	0.305932
ST6GAL2	1.61247
ST6GAL2-IT1	0.0575639
AC016994.2	0
PPP1R2P5	0
AC005040.3	0
LINC01789	0
AC096669.1	0
LINC01885	0
LINC01886	0
GACAT1	0
RGPD4-AS1	0
RGPD4	0.018447
AC009963.3	0
AC009963.4	0
AC009963.5	0
AC009963.6	0
SLC5A7	0.0125185
LINC01593	0
ACTP1	0
LINC01594	0
SETD6P1	0
SULT1C3	0
WASF1P1	0
SULT1C2	0.206735
SULT1C2P2	0
SULT1C2P1	0.0155866
GMCL1P2	0
SMIM12P1	0
GCC2-AS1	0.309116
LIMS1-AS1	0.0425276
AC010095.6	0
RPL10P5	0
CCDC138	0.924828
AC073415.2	0.150933
EDAR	0.0343151
Metazoa_SRP	0
SH3RF3-AS1	0.592242
SH3RF3	2.79321
MIR4265	0
SNRPGP9	0
MIR4266	0
RP11-537E18.1	0
AC011753.5	0
SOWAHC	2.72582
AC011753.6	0
BMS1P19	0
AC109815.2	0
RPL22P11	0
RP11-506F3.1	0.385827
RGPD5	0.00438533
LIMS3	0
AC013271.3	0
GPAA1P1	0
ZBTB45P1	0
LINC01123	0.729043
AC013268.3	0
AC013268.4	0
RP11-1223D19.4	0
RP11-1223D19.5	0
MIR4267	0
MALL	0.139678
MIR4436B1	0
NPHP1	1.71608
AC092664.1	0
RP11-1223D19.1	0
RP11-1223D19.2	0
MIR4436B2	0
RP11-1223D19.6	0
AC112229.6	0
AC112229.1	0
LINC01106	0.550161
ZBTB45P2	0
GPAA1P2	0.0590338
RP13-1039J1.2	0
LIMS4	0
RP13-1039J1.3	0
AC108938.3	0
RGPD6	0.00312081
AC123886.2	0.121999
AC114776.1	0
BUB1	0.168264
AC114776.3	0
ACOXL	0.0229749
RPL5P9	0.062225
ACOXL-AS1	0.0432191
BCL2L11	1.67318
AC108463.1	0.111971
MIR4435-2HG	0.948529
AC108463.2	0.206288
RP11-181E10.3	0.0568295
AC068491.2	0
RP11-803D5.4	0
RPS14P4	0
MIR4435-2	0
RP11-803D5.1	0.0144482
AC068491.3	0
RP11-68E19.2	0
AC017002.1	0
AC017002.2	0.0279491
RP11-68E19.1	0
AC017002.4	0
AC093166.1	0
AC093166.2	0
AC093166.3	0
ANAPC1	1.54609
MIR4771-2	0
AC093166.4	0
EEF1E1P1	0.0719341
RN7SL297P	0
AC104651.2	0
AC104651.3	0
TMEM87B	4.37757
FBLN7	0.674249
RP11-399B17.1	0.321833
ZC3H8	4.17695
ZC3H6	2.53771
NDUFB4P6	0
AC115115.4	0
RGPD8	0.303787
RP11-606M12.1	0
POLR1B	2.01257
Y_RNA	0.416149
CHCHD5	4.96524
AC012442.6	0.445344
AC012442.5	2.82247
AC079922.2	0.227314
AC079922.3	2.57124
NT5DC4	0.0192328
CKAP2L	0.0330715
IL1A	0.388697
IL1B	1.11203
RP11-67L14.1	0
XIAPP3	0
IL37	0
CDK8P2	0
IL36G	0
HMGN2P23	0
AC016724.6	0
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
RNU6-1180P	0
IL1RN	0.195846
PSD4	1.4268
AC016683.5	0
PAX8-AS1	1.26148
PAX8	0.886963
IGKV1OR2-108	0
AC016745.3	0
RP11-480C16.1	0
CBWD2	4.78409
FOXD4L1	0.109766
LINC01961	0
PGM5P4-AS1	0.0317517
PGM5P4	0.578725
FAM138B	0.0688312
MIR1302-3	0.213531
DDX11L2	1.50567
RP11-395L14.18	2.29898
RPL23AP7	3.0593
RP11-395L14.17	0.0406723
RP11-395L14.13	0.0301082
AC017074.1	0
AC017074.2	0.119477
RNU6-744P	0
SLC35F5	4.43517
MIR4782	0
AC024704.2	0.455661
AC104653.1	0.592787
RP11-141B14.1	0.0848602
RP11-141B14.2	0
LINC01191	0
AC110769.3	0
U3	0
AC010982.2	0
SEPHS1P7	0
RNU2-41P	0
DPP10	3.41332
DPP10-AS3	0
DPP10-AS2	0
DPP10-AS1	1.98552
RPSAP23	0
RP11-338I24.1	0
AC062016.1	0
MTCYBP39	0
AC062016.3	0
MTND1P28	0
MTND2P21	0
MTCO1P43	0
RNU7-190P	0
AC092170.1	0
AC009312.1	0
AC009404.2	0.914513
HTR5BP	0.0301146
AC009303.3	0
AC009303.1	0
RP11-98C1.2	0
AC009303.2	1.12443
RN7SL111P	0
AC093901.1	0.0650013
LINC01956	0.972254
EN1	4.46405
MARCO	1.04079
RP11-77A13.1	0
RN7SL468P	0
STEAP3	2.30172
STEAP3-AS1	0.157431
TMEM37	0.894957
SCTR	0.0310254
AC013275.2	0.085533
CFAP221	0.754332
TMEM177	2.95358
AC069154.4	0
PTPN4	2.14599
AC016691.2	0
Y_RNA	0
MTATP6P26	0.256638
MTCO3P43	0.136335
MTND3P10	0
MTND4LP14	0
MTND4P26	0.0849267
MTND5P28	0.0597713
AC012363.4	0
AC012363.13	0
INHBB	4.9924
LINC01101	0
AC073257.2	0
AC073257.1	0
Y_RNA	0
AC018866.1	0
GLI2	0.51294
RP11-297J22.1	0.388581
Y_RNA	0
AC067960.1	0
AC079988.3	0
TFCP2L1	0.548821
AC013399.3	0
RP11-204L24.2	0.306302
RNU4ATAC	0.875124
Y_RNA	0
RPL12P15	0
RP11-416H1.2	0.0449146
NPM1P32	0
RP11-416H1.1	0
LINC01823	0.0153927
AC062020.2	0
LINC01826	0
AC073409.1	0
AC092646.1	0
AC092646.2	0
RP11-329A6.1	0
RN7SKP102	0
AC079154.1	0
CNTNAP5	0.22536
MTND5P22	0
RP11-56O18.1	0
RNA5SP102	0
RNU6-259P	0
LINC01889	0
AC097499.2	0
LINC01941	0
AC023347.1	0
AC023347.2	0
YWHAZP2	0.0539866
AC013474.4	0
RNU6-675P	0
AC114783.1	0
RNU7-182P	0
RP11-521O16.1	0.601306
RP11-521O16.2	0.0849985
NIFKP9	0
CYP27C1	0.690427
AC110926.4	0
MAP3K2	4.60383
RNU6-1147P	0
AC068282.3	0.621259
PROC	0.366427
MIR4783	0
AC010976.2	0.527934
RNU4-48P	0
MYO7B	0.981693
RP11-286H15.1	2.88454
RNY4P7	0
Y_RNA	0
RP5-935K16.2	0.0457678
Metazoa_SRP	0
RP11-395A13.2	4.11491
AC012306.2	0
AC108059.1	0
Y_RNA	0
UGGT1	4.01541
AC108059.4	0
AC108059.2	0
DYNLT3P2	0.0952911
AC017079.3	0
AC017079.4	0.0641849
Y_RNA	0
RNA5SP103	0
ISCA1P6	0
AC012451.1	0
AC068483.1	0
LINC01854	0.0430459
AC019050.1	0
AC079776.1	0.0809355
PLAC9P1	2.68582
LINC01856	0.0395072
AC079776.4	0
RAB6C-AS1	2.08375
RAB6C	0.900155
FAR2P1	0.0812171
AC079776.6	0
AC018865.5	0
ARHGAP42P2	0
KLF2P1	0.016228
CYP4F27P	0
POTEF	0.00598683
AC018865.11	0
AC018804.3	0
RNU6-1049P	0
MED15P9	0
CCDC74B	1.82754
TUBA3E	0.0290499
AC018804.6	0.217963
RHOQP3	0.0339572
NOC2LP1	0.643079
AC134915.1	0
MED15P5	0.111162
MTND1P29	0
MTND2P22	0
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
RP11-803A13.2	0
RP11-803A13.3	0
MTND4P27	0
MTND5P29	0
MTND6P8	0
MTCYBP8	0
AC068137.13	0
RP11-803A13.1	0
AC132479.4	0
KLF2P2	0.201148
CYP4F62P	0
POTEI	0.0043382
RNU6-473P	0
AC013269.3	0
Metazoa_SRP	0
CFC1B	0
AC013269.4	0
AC013269.5	0
TISP43	0
AC140481.4	0
CFC1	0.731702
Metazoa_SRP	0
POTEJ	0.0244449
RNU6-848P	0
CYP4F30P	0
FAR2P3	0.503139
KLF2P3	0
GPR148	0.0262324
AC140481.8	0
AMER3	0.878797
CYCSP8	0.194749
AC133785.1	0.544318
NEK2P4	0
AC009477.7	0
NF1P8	0
MED15P8	0
POTEE	0.0190863
RNU6-127P	0
FAR2P4	0
KLF2P4	0
ARHGAP42P1	0
AC073869.2	0
WTH3DI	0.222668
RP11-109E12.5	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
RP11-109E12.7	0
RP11-109E12.6	0
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
RP11-109E12.4	0
LINC01120	0
GNAQP1	0.05162
NOC2LP2	0.0229782
RHOQP2	0.0841916
RP11-109E12.1	0.161567
TUBA3D	0.134063
MIR4784	0
CCDC74A	3.60915
MED15P4	0
POTEKP	0.0127886
RNU6-617P	0
RP11-433A19.2	0
LINC01087	0
GRAMD4P8	0
C2orf27A	1.84164
AC093724.2	0.500133
C2orf27B	0.0296053
RP11-788A1.1	0.103561
AC103564.7	0
AC103564.6	0.0173531
AJ239322.3	0
AJ239322.1	0.0206855
LINC01945	0.0621816
AC093787.1	0.0733714
RP11-629P16.1	0
AC098826.4	0
AC098826.5	0.274468
ANKRD30BL	0.39313
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
AC097532.2	0
ZNF806	0.0902025
RP11-725P16.2	0.145545
FAM201B	0.262617
RNU6-175P	0
GPR39	0.249824
YBX1P7	0
RN7SKP103	0
AC010974.3	0
NCKAP5	1.66811
AC016909.2	0
AC016909.1	0
RP11-575M22.1	0
AC010890.1	0.511749
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
AC011243.1	0
RN7SKP93	0
MIR3679	0
RNA5SP104	0
EDDM3CP	0
CCNT2-AS1	1.41985
VDAC2P4	0
AC110620.1	0
ACMSD	0.0245556
MIR5590	0
MAP3K19	0.163565
SNORA40	0
ZRANB3	0.619597
AC064850.4	0
RNU6-512P	0
MIR128-1	0
LCT	0.00658466
Y_RNA	0
AC011893.3	0
MCM6	4.42437
AC011999.1	0
DARS-AS1	0.0692699
AC068492.1	0
HNRNPKP2	0.091563
RP11-1193F23.1	0
UBBP1	0.13483
RN7SKP141	0
SMC4P1	0
THSD7B	0.297263
RNA5SP105	0
Y_RNA	0
LINC01832	0
AC097523.1	0.033281
YWHAEP5	0.152317
AC097523.3	0
AC097721.1	0
AC097721.2	0.102729
AC114763.1	0
AC092620.2	0
RP11-231E19.1	0
AC092620.3	0.0492405
NXPH2	0.0666124
RN7SKP286	0
YY1P2	0
AHCYP4	0
AC062021.1	1.90635
AC016710.1	0
SNORA72	0
MRPS18BP2	0
AC012497.2	0
AC078851.1	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	0
LRP1B	2.88502
uc_338	0
MIR7157	0
AC117947.1	0
AC010740.1	0
Y_RNA	0
RNU6-904P	0
AC068287.1	0
AC078882.1	0
UBE2V1P14	0
AC013444.1	0
KYNU	0.115493
RP11-470B22.1	0
ARHGAP15	0.720646
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
MTND3P9	0
MTCO3P5	0
RP11-190J23.2	0
MTCO2P5	0
RP11-190J23.1	0
AC096558.1	0.0282745
RP11-570L15.2	0
RP11-570L15.1	0
AC079584.3	0.0537942
AC092652.1	0.126827
RP11-434H14.1	0
CTD-2252P21.1	0
AC079584.2	0
Y_RNA	0
AC016910.1	0.0281911
RP11-107E5.4	0
RP11-107E5.3	0.030013
ZEB2-AS1	0.743721
LINC01412	0
TEX41	0.00938717
AC023128.1	0
VIS1	0
AC023128.2	0
LINC01966	0
AC064865.1	0
RPL6P5	0
AC092484.1	0
AC079163.1	0
AC079248.1	0
RP11-24J11.1	0
AC062031.1	0
RNU7-2P	0
RPL17P12	0
AC093084.1	0
PABPC1P2	0
RP11-638D14.1	0
LINC01911	0
AC062032.1	0
RNU6-692P	0
Y_RNA	0
RNU6-715P	0
RNA5SP106	0
AC009480.4	0
ACVR2A	1.86899
RNU6-1275P	0
AC009480.3	0
MBD5	0.925682
RP11-567F11.1	0.19607
RP11-567F11.2	0.0828685
SNORA48	0
AC019070.1	0
RPS29P8	0
RNU2-9P	0
UBBP3	0
AC105402.4	0.00805667
AC105402.2	0
AC105402.3	0
LYPD6B	0.279525
TXNP5	0
FAM8A3P	0
LYPD6	3.03892
AC007394.3	0
AC144449.1	2.10567
RNU6-601P	0
LINC01931	0.0365093
LINC01818	0
LINC01817	0
RND3	3.17015
LINC01920	0
AC104777.3	0
AC104777.1	0
AC104777.4	0
AC023469.2	0
AC023469.1	0
AC018731.3	0
FABP5P10	0
RBM43	1.62923
NMI	3.99813
TNFAIP6	2.3769
RN7SL124P	0
RIF1	2.84178
NEB	0.353914
CACNB4	1.84046
AC079790.2	0
RPL30P2	0
Y_RNA	0
AC012066.1	0.766978
RP11-17G11.1	0
AC009969.1	0
UBQLN4P2	0
ATP5F1P4	0
AC011901.2	0
AC079150.2	0
LINC01850	0
RPL23AP29	0
AC012501.3	0
AC012501.2	0
SNORD56	0
RPRM	1.72276
DNAJA1P2	0
PHBP4	0.161589
AC009227.2	0.0407896
AC009227.3	0
RNA5SP107	0
AC061961.2	0.0339628
KCNJ3	1.07985
CBX3P6	0
AC092625.1	0
RNU6-1001P	0
MTCO1P45	0
MTND2P20	0
ATP5A1P2	0
MTND4P28	0
MTND5P30	0
MTND6P9	0
MTCYBP9	0
RNU6-546P	0
LINC01876	0.023213
AC073551.1	0
RP11-605B16.1	0
LINC01958	0
RPLP0P7	0
CDK7P1	0
GALNT5	0.024084
RN7SKP281	0
FAM133DP	0.0484566
CYTIP	1.10115
ACVR1C	0.952174
AC019186.1	0.628306
UPP2	0.670904
RP11-546J1.1	1.33487
RNU6-436P	0
RP11-1152H14.1	0.6418
AC005539.2	0
RNU6-932P	0
PTP4A1P1	0.0645368
UPP2-IT1	0.119057
CCDC148-AS1	0
CCDC148	0.822151
HNRNPDLP2	0
RN7SL393P	0
AC005042.2	0.0295288
PKP4-AS1	0.472115
AC005042.5	0
AC005042.3	0
DAPL1	2.69415
OR7E89P	0.0382566
OR7E28P	0.670593
OR7E90P	0.0416389
RNU2-21P	0
BTF3L4P2	0.212071
RNU6-580P	0
GSTM3P2	0
MIR6888	0
BAZ2B	4.37959
AC008277.1	0
RP11-311B14.1	0
Y_RNA	0
AC009506.1	2.45535
AC009961.3	0.103204
AC009961.2	0
CD302	4.59466
LY75	0.901583
AC009961.5	0
PLA2R1	0.51631
ITGB6	0.0581393
RP11-20F18.1	0
RN7SL423P	0
AC009313.2	0
AC009313.1	0
AC009299.2	0.0301797
LINC01806	0.0233091
AC009299.4	0
AC009299.5	0.384562
RNA5SP108	0
TBR1	0.0580653
AC009487.4	0
SLC4A10	1.92293
AC009487.5	0
RP11-334E15.1	0
AC009487.6	0.0440581
snoU13	0
AC062022.1	0
KRT18P46	0
RPEP5	0
DPP4	0.113057
AC008063.2	0
TIMM8AP1	0
EIF3EP2	0
AC008063.3	0
GCG	0
AC007750.5	0.0437269
FAP	0.56278
IFIH1	3.01614
KCNH7	0.0327477
RNA5SP109	0
AC007740.1	0
RPL7P61	0
RNU6-627P	0
FIGN	1.27034
AC092684.1	0
PRPS1P1	0
CYP2C56P	0
GRB14	1.26621
RP11-452N17.1	0.328067
COBLL1	3.43633
AC019181.3	0.407216
SNORA70F	0.186897
AC013463.2	0.164569
RNA5SP110	0
RNA5SP111	0.517154
SLC38A11	3.3608
SCN3A	3.0422
SCN2A	1.77184
MAPRE1P3	0
CSRNP3	2.14233
GALNT3	0.541771
AC009495.2	0.0762906
AC009495.4	0
AC009495.3	0
TTC21B	3.49972
TTC21B-AS1	0
AC010127.3	0.0570132
SCN1A	2.56446
Y_RNA	0
RN7SKP152	0
SCN9A	1.42998
SCN7A	1.02036
RP11-646I19.1	0
XIRP2	0.0209883
AC092601.1	0
XIRP2-AS1	0
AC074363.1	0.0648629
RNU7-148P	0
CTAGE14P	0
AC016723.4	0.0404782
B3GALT1	1.83318
AC067940.1	0
RN7SL813P	0
CERS6	2.73529
MIR4774	0
RNU6-766P	0
CERS6-AS1	0.0456221
SPC25	0.446719
G6PC2	0.019008
ABCB11	0
DHRS9	1.23163
AC007556.3	0
UBE2V1P6	0
LRP2	4.64884
KLHL41	1.25597
AC093899.3	0.140284
CCDC173	0.817593
AC016772.4	0
PHOSPHO2	1.25705
SNORA51	0
PTCHD3P2	0.0247656
AC009967.3	0.0620751
AC092641.2	0.11806
RNU6-1006P	0
MYO3B	0.0564581
AC012594.1	0
HMGB1P4	0
AC007277.3	0.074414
uc_338	0
LINC01124	0.0666858
SP5	0.17506
AC007405.4	0.16373
EIF2S2P4	0.226164
Y_RNA	0
ERICH2	3.87334
AC007405.8	0.115045
METTL8	3.50419
AC008065.1	0
DCAF17	4.07773
DAP3P2	0.0318608
AC007969.4	0
RPL21P38	0
RNU6-182P	0
METAP1D	3.12656
DLX1	0.106531
DLX2	0
DLX2-AS1	0
AC104088.1	0.0515039
RP11-227L6.1	0.221541
AC078883.4	0
AC078883.3	0.25807
AC093818.1	0.806199
PDK1	0.881358
Y_RNA	0
AC018712.2	0.0406006
RAPGEF4-AS1	0.128028
snoU13	0
ALDH7A1P2	0
MAP3K20-AS1	0.0606776
RP11-1O7.1	0
AC092573.2	0
CDCA7	0.9219
AC073465.1	0
AC073465.2	0
AC073465.3	0
AC013410.1	0
AC013410.2	0
RP11-796E10.1	0
RPL5P7	0
AC106900.6	0
RP11-394I13.2	0.263193
RP11-394I13.3	0.109573
LINC01960	0
RPSAP24	0
RP11-451F14.1	0
RN7SL65P	0
Y_RNA	0
AC013467.1	0
HNRNPA1P39	0
LINC01305	0.0501489
RP11-572N21.1	0.0385486
SP9	0.749807
AC010894.3	1.63477
AC010894.4	0
RP11-483E17.1	0
AC018890.6	0.0407122
RNU6-5P	0.200217
AC010894.5	0
CHRNA1	0.0683597
RNU6-763P	0
RNU6-1290P	0
RP11-6C10.1	0
uc_338	0
MIR933	0
AC096649.2	0
AC096649.3	0
EXTL2P1	0
AC016751.3	0
AC016751.2	0
EVX2	0
HOXD13	0
HOXD12	0
HOXD11	0
HOXD10	0
HOXD-AS2	0
HOXD9	0
HOXD8	0.0073363
HOXD3	0.252656
MIR10B	0
HOXD4	0
RP11-387A1.5	0.0407278
HAGLROS	1.76329
HOXD1	1.92414
RP11-387A1.6	0
RPSAP25	0
AC073069.2	0
AC017048.1	0
AC017048.2	0
MIR1246	0
RP11-324L17.1	0
LINC01116	0.0943859
LINC01117	0
RNU6ATAC14P	0
AC092162.1	0
FUCA1P1	0
AC092162.2	0
RP11-632P5.1	0.0853605
AC073636.1	0
RNU6-187P	0
AC079305.11	0.166183
RNA5SP112	0
AC079305.8	0
AC079305.5	0
Y_RNA	0
KRT8P40	0
DNAJC19P5	0.605455
MIR3128	0
AC079305.10	0.466547
AC074286.1	0.770764
RP11-337N6.2	0.337186
RP11-337N6.1	0.0407887
MIR6512	0
RP11-337N6.3	1.56065
AC019080.1	0
snoU13	0
TTC30B	1.14549
AC073834.3	0
TTC30A	1.43151
PDE11A	1.20995
