Name	Esophagus - Muscularis
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.14174
CTC-806A22.1	0.117327
CTB-73N10.1	0
PRELID2	0.838465
CTB-78O21.1	0.165745
GRXCR2	0
SH3RF2	0.62609
AC005351.1	0
PLAC8L1	0.562127
RP11-118M9.3	0.208262
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.0522848
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.759916
RN7SL791P	0
KRT8P48	0.0313357
PPP2R2B-IT1	0
CTC-255N20.1	0.918829
STK32A	2.00459
CTB-108O6.2	0.868084
JAKMIP2-AS1	0
JAKMIP2	0.276757
SPINK1	0.25595
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0
SPINK5	1.00491
SPINK14	0
SPINK6	0
HMGN1P16	0
CTC-295J13.3	0
SPINK13	0.113904
RP11-373N22.3	0.350147
PGBD4P3	0.0785079
SPINK7	0.215219
SPINK9	0
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.372959
HTR4	0.0241709
CTB-160O22.1	0
ADRB2	4.96389
SH3TC2	0.503809
RP11-44B19.1	0.211496
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0553235
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.0697738
GRPEL2-AS1	0.204121
IL17B	4.321
RP11-394O4.3	0.456906
RPL29P14	0.483177
RNU6-588P	0
U3	0
RN7SL868P	0.133706
PPARGC1B	4.66591
MIR378A	0
PDE6A	0.0406018
AC008427.2	0
Y_RNA	0
SLC26A2	4.23413
TIGD6	2.94363
AC011406.2	0
RPS20P4	0.479386
RPL7P1	4.30942
Y_RNA	0
CDX1	0.0947876
SLC6A7	0.0351502
CAMK2A	3.34827
ARSI	4.74844
NDST1-AS1	0.355868
CTB-140J7.2	0.0517359
MYOZ3	0.363493
IRGM	0.0666368
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0
SLC36A2	0.0363154
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
RNA5SP197	0
FAT2	0.162444
CTC-251D13.1	0.609804
MIR6499	0
CTB-113P19.4	0.220188
CTB-113P19.1	0.108605
RN7SKP232	0
CTB-113P19.5	3.55351
CTB-113P19.3	0.366062
RPLP1P6	3.20426
RP11-54C4.3	3.80366
GLRA1	0.0172828
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.635221
NMUR2	0
CTC-550M4.1	0
LINC01470	0
GRIA1	0.588929
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
SAP30L-AS1	0.714908
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0.0216452
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	0.564058
MIR378H	0
CTC-280C13.1	0
KIF4B	0
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0316714
TIMD4	0.197233
APOOP1	0
HAVCR1	0.0445348
HAVCR2	2.83233
CTB-120L21.1	0
FAM71B	0
ITK	0.792685
CTB-4E7.1	0
CTC-248O19.1	0
CYFIP2	4.79312
FNDC9	0.100183
CTB-109A12.1	0.759004
CTB-47B11.3	0.398683
CTB-47B11.1	0
NIPAL4	2.37673
AC106801.1	0.149499
RNU6-390P	0
AC008694.2	0
SOX30	0.245434
C5orf52	0
AC008694.3	0
CTC-370J7.1	0.26262
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0
RP11-542A14.1	0.0698231
RP11-542A14.2	0
RP11-32D16.1	0
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	1.49394
RP11-175K6.2	1.82865
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.0046061
IL12B	0
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0
LINC01847	0
ADRA1B	1.59167
GAPDHP40	0.163607
Y_RNA	0
AC068657.2	0.131119
FABP6	0.107621
CTB-127C13.1	0
RP11-34P1.1	0
CCNJL	0.896695
RP11-34P1.2	0.347029
RP11-34P1.4	0
C1QTNF2	4.85898
PTTG1	1.32348
MIR3142HG	0.309595
MIR3142	0
ATP10B	0.0741794
CTC-348L5.1	0
CTC-529G1.1	0
LINC02159	0
GABRB2	0.0849815
GABRA6	0
RP11-348M17.2	0
GLRXP3	0
GABRA1	0
LINC01202	0
GABRG2	0.0300557
RP11-96G10.1	0
RNU6-164P	0
RP11-167P20.1	0
ARL2BPP5	0
RP11-541P9.3	0
MRPL57P6	0
CTB-95B16.1	0
HMMR	0.14193
HMMR-AS1	0
RP11-756G12.1	0.22741
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
CTB-63M22.1	4.52375
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
TENM2	0.251666
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0
CTB-78F1.2	0
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0
CTB-178M22.2	0.0996957
WWC1	0.951789
FBLL1	0.529938
MIR103A1	0
RPL10P9	4.9141
CTC-558O2.2	0.298472
CTC-558O2.1	0.0399552
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0.0257586
MIR585	0
RNU6-477P	0
SPDL1	3.00568
DOCK2	2.58622
CTB-37A13.1	0
FAM196B	0.0222965
MIR378E	0
FOXI1	0
KRT18P41	0
LINC01187	0
C5orf58	0.438105
LCP2	4.37344
CTB-114C7.4	0.0264805
LINC01366	0.252948
KCNIP1	0.276916
CTD-2270F17.1	1.40209
CTB-147C13.1	0
CTC-265N9.1	0
CTC-455F18.1	0.102001
GABRP	0.130393
RANBP17	0.955309
RN7SL623P	0
CTC-455F18.3	0.0370326
RP11-546B8.3	0.123548
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0.207468
MIR3912	0
FGF18	1.24304
CTB-78H18.1	0
SMIM23	0
EFCAB9	0
SNORA57	0
KLF3P1	0
LINC01944	0
CTB-79E8.4	0
CTB-79E8.3	2.39858
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0.0923581
RP11-779O18.2	0.10239
RP11-779O18.3	0.164324
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.566718
CTC-308K20.2	0
CTC-308K20.3	0.13962
CTC-308K20.4	0.260105
SNORA74B	0
Y_RNA	0
CDC42P5	0.159666
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0.0376701
Y_RNA	0
RNA5SP200	0
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0.0312468
CTB-33O18.1	0.152055
CTB-33O18.2	0.244374
CTB-33O18.3	0.41318
LINC01863	0
LINC01942	0
LINC01484	0
LINC01485	0.137157
C5orf47	0
RPL12P22	0
HMP19	2.74854
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	0
GAPDHP71	0
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
MSX2	1.9053
CTD-2532K18.1	0
MIR4634	0
CTD-2532K18.2	0
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0.11987
CTC-571O20.1	0
RN7SKP148	0
HRH2	2.15567
RNU6-226P	0
CPLX2	1.80981
RP11-91H12.1	0
RP11-91H12.4	0
THOC3	3.00208
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0.0390714
FAM153B	0.426106
RP11-844P9.1	0
RP11-826N14.4	0
RP11-844P9.2	0.117188
RP11-844P9.5	0.0452183
RP11-844P9.6	0.0698463
RP11-844P9.4	0
BRCC3P1	0.17451
RP11-843P14.2	1.33092
RP11-843P14.1	2.11046
MIR1271	0
CTB-162J7.1	0
CDHR2	0.0875753
RN7SL684P	0
Y_RNA	0
GPRIN1	0.572079
SNCB	0.221185
MIR4281	0
EIF4E1B	0
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	0
UNC5A	0.0843609
ZNF346-IT1	1.06125
FGFR4	3.21339
CTD-2301A4.3	0.10716
PRMT1P1	0.135568
CTD-2301A4.1	0
SLC34A1	0
PFN3	0
F12	0.242563
PRR7-AS1	0.206363
PRR7	1.34042
RP11-1334A24.6	1.86138
RP11-1277A3.3	1.13382
RP11-1277A3.1	3.92622
RP11-1277A3.2	3.65696
RP11-1101H11.1	0.165892
FAM153A	1.9488
RP11-1026M7.2	0.117958
RP11-1026M7.3	0
RP11-423H2.1	2.35618
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0
RP11-423H2.3	0.326787
RP11-423H2.4	0
SUDS3P1	0.481933
PROP1	0
FAM153C	0.362639
N4BP3	2.63454
RP11-889L3.4	0
GMCL1P1	0
COL23A1	2.64406
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	2.50931
AACSP1	0
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
RP11-281O15.2	0.395699
PIGFP1	0.121164
RP11-281O15.8	0.384828
ZNF454	1.65977
RP11-281O15.4	1.14603
GRM6	0.251971
RP11-281O15.5	0
ZNF879	2.61756
RP11-443C10.2	0
RP11-443C10.1	0
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
PRDX2P3	0.184956
Metazoa_SRP	0
C5orf60	0
RP11-1379J22.7	0
RP11-1379J22.5	0.281512
CBY3	0.564799
HMGB3P22	1.73001
MIR1229	0
RN7SKP150	0.486524
Y_RNA	0
CTC-241N9.1	4.21048
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.544146
MIR340	0
RP11-39H3.2	0.47902
RP11-39H3.1	0
RASGEF1C	2.32693
RP11-252I14.1	0
RP11-252I14.2	0.111718
CTB-129O4.1	2.25021
CTC-573N18.1	0
RNU6-525P	0
RP11-451H23.1	0
SCGB3A1	0.460415
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	1.03249
BTNL8	0.12733
Y_RNA	0
RPS29P12	0
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
BTNL3	0.058496
RNU6-1036P	0
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0
OR2V2	0
LINC01962	0
CTC-338M12.5	1.3581
TRIM7	1.66888
CTC-338M12.6	0.275962
CTC-338M12.1	0.744411
CTC-338M12.7	0.141526
SNORD96A	0.449955
CTC-338M12.4	3.69989
CTC-338M12.9	0.371583
CTC-338M12.13	0.721914
RNU6-705P	0
AC138035.2	0.283625
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0
RP3-416J7.5	0
IRF4	0.310435
RP1-20B11.2	0.136881
HUS1B	0.442946
RP11-532F6.2	0
RP11-532F6.3	3.8364
RP11-532F6.4	0.0849012
RP11-532F6.5	0.0145291
RP11-284J1.1	0
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0.0177041
FOXQ1	4.20955
LINC01394	1.94061
RP4-668J24.2	4.74575
RN7SL352P	0
RP11-157J24.1	0.104176
RP11-157J24.2	1.23839
FOXCUT	0.102388
GMDS	4.25193
GMDS-AS1	0.780786
HMGN2P28	0
RP1-136B1.1	0.321204
RP11-299J5.1	0
LINC01600	0.139787
RP11-145H9.3	0
MYLK4	0.938212
MIR4645	0
SERPINB9P1	1.22183
RP1-90J20.10	0
RP1-90J20.2	0
LINC01011	2.46211
RP1-90J20.8	0
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0
RP1-40E16.12	2.0415
RNA5SP201	0.27406
BPHL	4.54047
RP1-40E16.11	0.917711
TUBB2BP1	0.0879373
RP1-40E16.9	0
PSMG4	4.62199
RP11-506K6.4	1.11571
RP1-223B1.1	0.111481
RP1-72E17.2	0
RP11-420L9.2	0.467054
RP11-420L9.4	0
RP1-140K8.1	0
RP1-140K8.5	0.0760936
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.0723108
RP3-406P24.5	3.0566
RP3-406P24.4	0.106024
RP3-406P24.3	0
FAM217A	0.0763259
C6orf201	1.29481
RP3-400B16.1	0.114416
RP3-400B16.4	0
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0
PSMC1P11	0
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	3.49164
RP11-428J1.5	2.55065
RP11-428J1.4	0.438599
RP11-530A18.1	0.247933
PPP1R3G	3.73884
LYRM4	4.55763
MIR3691	0
RP3-520B18.1	0
RP1-232P20.1	0
HNRNPA1P37	0
RP1-256G22.2	0
RP1-182O16.1	0.0973634
RP1-182O16.2	0.253103
RP3-380B8.4	0.115331
RN7SL221P	0
PKMP5	0
MIR7853	0
LY86-AS1	0
CNN3P1	0
LY86	1.12657
RP1-80N2.3	0.128186
RP1-80N2.4	0.0508709
RP1-80N2.2	0
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RP11-405O10.2	0.0428652
Y_RNA	0
RP11-69L16.4	0.0943824
CAGE1	0
RP11-69L16.3	0
RP11-69L16.5	0.990184
RP11-69L16.6	0
HNRNPLP1	0.0274911
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	0.300054
DSP	2.44316
RP3-336K20__B.2	0.171443
BMP6	4.67895
RP1-303A1.1	0
PIP5K1P1	0
RP11-203H2.1	0
RP11-203H2.2	0
HULC	0
RP11-314C16.1	1.45368
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0.0683392
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.852957
TFAP2A-AS1	0.532151
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	3.55506
RP11-360O19.4	0
RP11-360O19.1	0
RP11-360O19.5	0.135308
GCNT6	0.10492
C6orf52	0.796246
Y_RNA	0
RP11-421M1.8	0.359031
RNA5SP203	0.322226
MAK	0.312018
GCM2	0
RP11-637O19.2	0.0667997
SYCP2L	0.94873
ELOVL2	0.856343
RP1-62D2.4	0
ELOVL2-AS1	0
ERVFRD-1	1.10988
RP4-761I2.5	0
RP3-510L9.1	0
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
TMEM170B	3.53629
RP11-679B17.2	0
Metazoa_SRP	0
SNORA67	0
ADTRP	0.131823
RP3-413H6.2	0
AMD1P4	0
RP11-456H18.1	0
RP11-456H18.2	0.0958971
SUMO2P12	0
RN7SKP293	0
RP11-125M16.1	0
PHACTR1	0.693205
RNU1-11P	0
RP1-257A7.4	0.6437
TBC1D7	2.23044
RP1-257A7.5	0
GFOD1-AS1	0.325363
RPS4XP7	0.107497
RN7SKP204	0
RP3-500L14.2	0.462606
RNF182	0.277785
MRPL35P1	0
RP3-380E11.2	0
CD83	2.49319
RNU7-133P	0
RP11-359N11.1	0
LINC01108	0
RP3-448I9.2	0
RP3-448I9.1	0
RP11-330A16.1	0
RNU6-793P	0
RP11-146I2.1	0
RP1-190J20.2	0
RN7SL332P	0
RP11-560J1.2	0.240955
JARID2-AS1	0.17615
RNU6-522P	0
RNU6-645P	0
5S_rRNA	0
ARPC3P5	0
RP11-401E14.2	0
RP11-401E14.3	0
RP1-13D10.5	0
MIR4639	0
RP1-13D10.2	0.140667
RP1-13D10.3	0.160968
MRPL42P2	0
RNU6-1114P	0
Y_RNA	0
RP3-467D16.3	0.10784
RP1-151F17.1	2.14078
RP1-151F17.2	4.00545
STMND1	0
RP1-273P12.1	0
RPL7P26	0.217079
SUMO2P13	0
RNU6-190P	0
RP11-500C11.3	1.55943
RNA5SP204	0
Y_RNA	0
RP3-525L6.2	0.142526
NHLRC1	1.16611
Y_RNA	0
RP11-14J16.1	0
RNU6-263P	0
DDX18P3	0
RP11-528A10.1	0
RP1-242N11.1	0
MIR548A1	0
RP11-254A17.1	0
RP11-686D16.1	0
RP4-625H18.2	0.469391
RPL5P20	0
RNA5SP205	0
KRT18P38	0
UQCRFS1P3	0
RNU6-801P	0
RP1-130G2.1	0.314814
RP11-239H6.2	0
E2F3	4.60814
RN7SL128P	0
E2F3-IT1	0
RNU6-141P	0
Y_RNA	0
RP3-348I23.3	0
RP3-348I23.2	0
RNU6-150P	0
RP1-135L22.1	0
LINC00581	0
RP11-204E9.1	0
RP11-204E9.3	0
BOLA2P3	0
CASC15	1.24366
RP4-551N11.1	0
RN7SKP240	0
NBAT1	0.123533
RP11-524C21.1	0.0963859
RP11-524C21.2	0.509864
PRL	0.373346
HDGFL1	0.0138591
RP1-309H15.2	0
RP1-209A6.1	0
RP11-108N13.1	0
RNU6-1060P	0
RP11-439H9.1	0
RP4-810F7.1	0
RP11-440J4.2	0
SPTLC1P2	0
RP1-59B16.1	0
HNRNPA1P58	0
NRSN1	0.241179
SNORD46	0
DCDC2	0.0302918
KAAG1	0
RNU6-391P	0
GPLD1	1.4672
ALDH5A1	3.53915
KIAA0319	0.100698
KRT8P43	0
RP1-30M3.5	1.59998
RP1-30M3.6	1.75052
RP3-369A17.4	0
RP3-369A17.2	0
C6orf229	0
FAM65B	1.70072
MTCO2P33	0
PPIAP29	1.29018
RP11-367G6.3	0.18672
ASS1P1	0.0369681
RN7SL334P	0
RP3-425P12.5	0
RP3-425P12.1	0
RP3-425P12.2	0
RP3-425P12.4	0.0646079
RP11-191A15.1	0
RP11-191A15.2	0
RP11-191A15.4	0
RP3-522P13.3	0
KATNBL1P5	0
RP3-522P13.1	0
RP3-522P13.2	0
CARMIL1	4.75353
Y_RNA	0
RNU6-987P	0
SCGN	1.89334
PRELID1P2	0
HIST1H2AA	0
HIST1H2BA	0
HIST1H2BPS1	0
HIST1H2APS1	0
SLC17A4	0
SLC17A1	0
SLC17A3	0.00772041
HIST1H2APS2	0
RP1-139G21.4	0
SLC17A2	0
U91328.22	1.77606
HIST1H1PS2	0
HIST1H1A	0
HIST1H3A	0.14171
HIST1H4A	0
HIST1H4B	0
HIST1H3B	0
HIST1H2AB	0
HIST1H2BB	0
HIST1H2APS5	0
HIST1H3C	0
HFE	4.51896
HIST1H4C	0
HIST1H1T	0
HIST1H2BC	1.29297
HIST1H1E	0.508508
RP1-221C16.8	0.119498
LARP1P1	0
HIST1H2BE	0.159667
HIST1H4D	0
HIST1H1PS1	0.462629
HIST1H3D	0.998166
HIST1H2AD	0.400417
HIST1H2BF	0.200239
RP1-34B20.4	0.270739
HIST1H4E	0.808489
HIST1H2BG	1.0429
HIST1H2AE	1.4061
RP1-34B20.19	0
HIST1H3E	1.21854
HIST1H2APS3	0
HIST1H1D	0.146661
HIST1H4F	0
HIST1H4G	0
HIST1H3F	0
HIST1H2BH	0.119183
HIST1H3G	0
HIST1H2APS4	0
HIST1H2BI	0
HIST1H4H	3.09752
HIST1H3PS1	0
BTN2A3P	3.16296
BTN1A1	0.0559208
RNU6-502P	0
RP11-457M11.7	0.0139341
RP11-457M11.6	0
ZNF322	3.69677
RP11-457M11.5	0.0515522
GUSBP2	0.675653
POM121L6P	0
LINC00240	0.346834
RP11-239L20.6	0.307782
VN1R12P	0
VN1R13P	0
VN1R11P	0
RNU2-62P	0
RP1-86C11.7	0.748988
HIST1H2BJ	1.29551
HIST1H2AG	0.484086
HIST1H4I	1.46494
HIST1H2AH	0.0850365
MIR3143	0
RPL10P2	0
PRSS16	0.0835625
XXbac-BPGBPG24O18.1	0
POM121L2	0.0266723
VN1R10P	0
ZNF391	2.25249
RP1-153G14.4	0.882794
MCFD2P1	0.327626
ZNF184	3.71418
XXbac-BPGBPG34I8.2	0
XXbac-BPGBPG34I8.1	0
HNRNPA1P1	0
CD83P1	0
RNU6-471P	0
RP1-15D7.1	0
LINC01012	0.0237213
GPR89P	0
RSL24D1P1	0
HIST1H4PS1	0
HIST1H2BL	0.0819249
HIST1H2AI	0
HIST1H3H	1.43083
HIST1H2AJ	0
HIST1H2BM	0
HIST1H4J	0.0903626
HIST1H4K	0
HIST1H2BN	0.225522
HIST1H2BPS2	0
HIST1H2AL	0
HIST1H1B	0
HIST1H3I	0
HIST1H4L	0
HIST1H3J	0
HIST1H2AM	0
HIST1H2BO	0
RNU7-26P	0
OR2B2	0
OR2W6P	0
OR2B6	0
RPLP2P1	0
OR2W4P	0
IQCB2P	0
U3	0
OR2W2P	0
OR2B7P	0
OR2B8P	0
OR1F12	0
RP1-313I6.12	1.36307
ZNF165	1.10607
ZSCAN12P1	0.772692
ZNF602P	0.504838
RP1-265C24.8	0.152097
ZNF192P1	1.8594
AL022393.9	0.758772
ZNF603P	0.590109
ZNF192P2	0
TOB2P1	0.359282
ZKSCAN4	4.52092
NKAPL	4.33324
RP5-874C20.7	0.429267
RP5-874C20.6	0.494529
ZKSCAN3	4.3664
ZSCAN12	3.6654
RNU2-45P	0
ZSCAN23	0.755795
COX11P1	0
OR2E1P	0
GPX6	0
GPX5	0
ZBED9	0.165284
RP5-1186N24.3	0
RP11-373N24.2	0
LINC00533	0
RPSAP2	0
NOP56P1	0.162885
XXbac-BPG308K3.5	0
LINC01623	0
RPL13P	0
ZNF90P2	0
HCG14	0.194297
RNU6-930P	0
LINC01556	0
KRT18P1	0
RN7SL471P	0
HCG15	0.280873
HCG16	0.487598
ZNF311	1.76267
OR2AD1P	0
XXbac-BPG258E24.10	0
OR2W1	0
OR2P1P	0
SAR1P1	0
OR2B3	0
OR2J1	0
OR2J3	0
XXbac-BCX196D17.5	0
OR2N1P	0
OR2J2	0
OR2J4P	0
OR2H4P	0
XXbac-BPG308J9.3	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
OR2B4P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
XXbac-BPG13B8.11	0
OR2H1	0
UBDP1	0
MAS1LP1	0.300473
MAS1L	0.663303
RPS17P1	0.565033
XXbac-BPG13B8.10	1.6783
LINC01015	0
GPR53P	0
OR2I1P	0.211616
UBD	0.393905
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
RPL13AP	0
OR2H2	0.308202
SUMO2P1	0.513252
MOG	0.0813569
ZFP57	0.252325
ZDHHC20P1	0.690408
HCG4P11	0
HLA-F-AS1	2.32216
MICE	1.41349
HCG9P5	0.402669
Y_RNA	0
IFITM4P	1.75869
XXbac-BPG170G13.32	0.657421
XXbac-BPG170G13.31	0
HLA-V	0.0546577
HCG4	0.373245
HLA-P	0
RPL7AP7	0
MICG	0
HLA-G	1.74589
HCG4P8	0
MICF	0.431919
HCP5B	0.36736
HCG4P7	2.82446
HLA-T	0.316773
DDX39BP1	0
MCCD1P1	0.135731
HCG4B	0.617268
HLA-U	3.9599
HCG4P5	0.316977
HLA-W	0.835655
MICD	0.140786
HCG9	0.195997
DDX39BP2	0.137671
MCCD1P2	0.0868912
ZNRD1ASP	1.72171
HLA-J	2.87753
HCG4P3	2.09213
ETF1P1	0.083456
RNF39	0.866298
TRIM31	0.0201218
TRIM31-AS1	0
SNORA48	0
TRIM40	0
TRIM10	0.135074
TRIM15	0.0513836
PAIP1P1	1.09188
HCG17	0.592322
TRIM26BP	0.0672626
HLA-L	2.79695
HCG18	4.45249
HLA-N	0
HCG19P	0
UBQLN1P1	0
MICC	0
TMPOP1	0
SUCLA2P1	0.0293872
RANP1	0.391837
XXbac-BPG249D20.9	0.124785
MIR877	0
PTMAP1	0.175668
RPL7P4	0
MDC1-AS1	0
XXbac-BPG252P9.9	2.91891
Y_RNA	0.476754
XXbac-BPG252P9.10	0.693817
RN7SL353P	0
HCG20	0.149152
LINC00243	0.0547706
XXbac-BPG27H4.8	0
RN7SKP186	0
DDR1-AS1	0
MIR4640	0
SFTA2	0.178776
Y_RNA	0
DPCR1	0.0524572
HCG21	0
XXbac-BPG118E17.10	0
MUC21	0.336868
MUC22	0.00493146
HCG22	0.199503
RNU6-1133P	0
C6orf15	0
PSORS1C1	1.40051
CDSN	0
PSORS1C2	0.413825
POLR2LP1	0
POU5F1	0.563158
PSORS1C3	0.437504
HCG27	2.49408
XXbac-BPG299F13.14	0
XXbac-BPG299F13.15	0
XXbac-BPG299F13.16	0
USP8P1	0.0153706
RPL3P2	0.983477
WASF5P	0
XXbac-BPG248L24.13	0
XXbac-BPG248L24.10	0
MIR6891	1.71778
XXbac-BPG248L24.12	0.117919
DHFRP2	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
HLA-S	0.801824
Y_RNA	2.37461
LINC01149	0.0389828
XXbac-BPG181B23.6	0
MICB	1.94833
Y_RNA	0
XXbac-BPG16N22.5	0
PPIAP9	0
RPL15P4	0
MCCD1	0
SNORD117	0
SNORD84	0
DDX39B-AS1	0.175972
ATP6V1G2	3.80622
LTA	0.169783
TNF	0.396716
LTB	0.888868
LST1	2.73985
NCR3	0.0965866
UQCRHP1	0
SNORA38	0
MIR6832	0
APOM	3.26195
Y_RNA	0.642704
LY6G5C	2.48277
MIR4646	0
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0.384873
MPIG6B	0.751972
RNU6-850P	0.838279
SAPCD1-AS1	0.30733
VWA7	0.645541
Y_RNA	0.350714
HSPA1L	2.65954
SNORD48	0
SLC44A4	0.118471
EHMT2-AS1	0.240274
ZBTB12	3.12388
C2-AS1	0.153211
MIR1236	0
C4A-AS1	0.0110431
CYP21A1P	2.80381
TNXA	0.503899
STK19B	1.79784
C4B-AS1	0.0188445
CYP21A2	1.96034
RNA5SP206	0
MIR6721	0
MIR6833	0
XXbac-BPG300A18.13	0
XXbac-BPG154L12.5	0.0667586
XXbac-BPG154L12.4	0.0580069
C6orf10	0
HNRNPA1P2	0
RNU6-603P	0
HCG23	0.6183
BTNL2	0.0483912
HLA-DRB9	0.265178
RNU1-61P	0
HLA-DQB1-AS1	2.21413
MTCO3P1	0
XXbac-BPG254F23.7	0
HLA-DQB3	0
HLA-DQA2	2.80484
MIR3135B	0
HLA-DQB2	1.92798
HLA-DOB	1.11359
PPP1R2P1	0.108107
HLA-Z	0
XXbac-BPG181M17.4	0
HLA-DOA	3.77065
RPL32P1	0.348165
HLA-DPA2	0
COL11A2P1	0
HLA-DPB2	0.050641
HLA-DPA3	0
HCG24	0
