Name	Adipose - Subcutaneous
RP11-445J14.1	0
EPHB1	0.538143
KY	0.0395061
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	4.20381
RP11-305O4.2	0
RP11-305O4.3	0.150841
TDGF1P6	0.0633297
RP11-463H24.1	0
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.238492
RP11-102M11.2	0.0300241
RP11-731C17.1	0
RP11-731C17.2	2.29723
NCK1-AS1	2.68666
RAD51AP1P1	0
IL20RB	3.53512
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0375996
CLDN18	0.356441
RP11-461M2.2	0.16196
KRT8P36	0.106901
A4GNT	0.224492
NME9	0.777322
ESYT3	0.164588
RP11-80P20.3	0.224325
CEP70	4.83799
RP11-79L9.2	0.0747925
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.174024
ATP5G1P3	0
LINC01391	0
FOXL2	0.0167488
FOXL2NB	0
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	1.33223
U6	0
RP11-319G6.1	0.858578
RBP2	0.0670491
RP11-319G6.3	0
ACTG1P1	0.514014
RBP1	1.32498
NMNAT3	4.60074
RP11-553K23.2	0.234665
RN7SKP124	0
RN7SL724P	0
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0.106559
RP11-13L2.1	0
TRIM42	0.0337715
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.780575
SPSB4	0.218067
RP11-231L11.1	0
PXYLP1	1.96149
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0
KRT18P35	0
RASA2-IT1	0
YWHAQP6	0.299899
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0756297
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	3.18025
RP11-271K21.12	0.019112
RP11-343B5.1	0.542501
RNU6-425P	0
RNU6-1294P	0
RNU1-100P	0
RP11-383G6.3	0.203812
RPL6P9	0
RNA5SP143	0
PLS1	0.263754
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
RP11-372E1.1	1.69619
RP11-372E1.4	0
PAQR9	0.0109105
RP11-372E1.7	0
PAQR9-AS1	0
RP11-91G21.1	0.301149
RP11-80H8.3	0
RP11-80H8.4	0.866652
PBX2P1	0.20427
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0.0312926
ST13P15	0.442332
RP11-501M7.1	0
RP11-8J23.1	0
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.131334
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	1.17467
RP11-274H2.2	0.206561
LNCSRLR	0.493862
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0.0424741
RP11-329N15.3	0.632834
RNU6-428P	0
PLSCR5	0
PLSCR5-AS1	0
RP11-649A16.1	0
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	1.4454
ZIC1	2.03788
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	0
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
CPB1	2.42207
HMGB1P30	0
RP11-680B3.2	0
UBQLN4P1	0.170696
Y_RNA	0
MED28P2	0
HLTF-AS1	0
CPHL1P	0.024838
RP11-206M11.7	0
RP11-2G17.1	0
TM4SF1-AS1	0.672612
RP11-278L15.2	0.0463033
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0.159426
RP11-278L15.6	0
RNU6-1098P	0.363466
WWTR1-IT1	0.296794
WWTR1-AS1	0.474162
ANKUB1	0.0307411
RNU6-507P	0
RNU6-720P	0
NPM1P29	0.110049
RP11-651P23.5	0.0876911
RP11-651P23.4	0.771339
RP11-651P23.2	0
HNRNPA1P24	0
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
RP11-392O18.2	0.105262
ERICH6	0.0810031
ERICH6-AS1	1.58412
SNRPCP3	0.459512
SIAH2-AS1	0.491372
CLRN1-AS1	0
MINDY4B	0
RP11-166N6.2	0
CLRN1	0
MED12L	0.159428
RNA5SP145	0
GPR171	1.15008
SETP11	0
GPR87	0.03406
P2RY13	1.74498
P2RY12	2.86246
IGSF10	4.12015
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0.184307
AADACL2	0.0382715
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0.0745448
RP11-64D22.5	0
AADAC	4.10849
SUCNR1	1.62891
RP11-246A10.1	0
TMEM14EP	0.143748
Y_RNA	1.45631
RP11-788A4.1	0
ATP5LP5	0
P2RY1	2.54494
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RN7SL300P	0
RP11-292E2.1	0.246744
RP11-292E2.2	0.177748
LINC02006	0.59941
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0
ARHGEF26-AS1	0.157537
snoU13	0
RP11-316N24.2	0
GPR149	0
DDX50P2	0.0144759
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME-AS1	0.408574
LINC01487	0
RP11-451G4.2	0.467102
RP11-451G4.3	0
PABPC1P10	0
PLCH1	0.0521713
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0
RP11-674E16.4	0
RP11-674E16.1	0
C3orf33	4.43703
SETP14	0.621153
VN2R1P	0
ALG1L15P	0.0280526
MRE11P1	0
RP11-118D22.3	0.0761349
KCNAB1-AS2	0
KCNAB1-AS1	0
TIPARP-AS1	0.963641
METTL15P1	0.562503
LINC00886	1.45417
PA2G4P4	0.481102
LEKR1	0.222707
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.0733149
LINC02029	0
LINC00881	0.0513854
Y_RNA	0
KRT18P34	0.323472
RP11-555M1.3	0
RNA5SP146	0
RP11-550I24.2	0.41793
RP11-550I24.3	0
VEPH1	0.285256
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
RP11-113A11.1	0
RP11-113A11.3	0
RP11-538P18.1	0
RP11-538P18.2	0
MLF1	4.62568
MTAPP1	0
RP11-79M21.3	0
RP11-379F4.7	1.6177
RP11-379F4.6	0.927381
RP11-379F4.4	0.414813
RP11-379F4.1	0.156263
RP11-379F4.8	0.727485
RP11-379F4.9	0.634396
GPR79	0.108137
RP11-170K4.2	0.647106
IQCJ-SCHIP1	2.9816
IQCJ	0
MIR3919	0
RP11-441M10.1	0
RP11-564C24.1	0
IQCJ-SCHIP1-AS1	0.103842
RNU2-31P	0
SCHIP1	0.444912
IL12A-AS1	0.0193418
IL12A	0.524493
LINC01100	0
BRD7P2	0.207806
C3orf80	1.49249
RP11-432B6.1	0
MIR15B	0
MIR16-2	0
TRIM59	0.44649
B3GAT3P1	0.0448881
RNU7-136P	0
SCARNA7	0.267786
RPL6P8	0
ARL14	0
SNORA72	0
RP11-16N11.2	2.21985
B3GALNT1	4.98198
RP11-479I16.2	0
EEF1GP4	0
PSMC1P7	0
SPTSSB	0.220335
LINC02067	0.0582476
RP11-3P17.5	0
OTOL1	0
RP11-774I5.1	0
TOMM22P6	0
RP13-526J3.1	0
RP11-10O22.1	0
RPS6P4	0
LINC01192	0
RNU7-82P	0
RP11-418B12.1	0
RP11-208P4.1	0
MIR1263	0
LINC01323	0
LINC01324	0
SI	0
Y_RNA	0
LINC02023	0
SLITRK3	0.0148698
LINC01322	0
BCHE	1.13574
MTND4P17	0
MTND4LP10	0
MTND3P7	0
MTCO3P38	0
RP11-12N13.2	0
RP11-12N13.1	0
LINC01326	0
RP11-450H5.4	0
RN7SKP298	0
PSAT1P4	0
RP11-450H5.3	0
CBX1P5	0
RP11-12K11.2	0
RP11-12K11.1	0
RP11-440K22.1	0
ZBBX	0
LINC01327	0
SERPINI2	0.0825433
WDR49	0.0949288
HMGN1P8	0.810496
LRRC77P	0.461035
RP11-298O21.3	0
MEMO1P3	0
RP11-603B13.1	0
HMGN2P26	0
EGFEM1P	0.123738
RP11-637O11.2	0
RNU2-20P	0
MIR551B	0
RPSAP33	0
RPL21P43	0
LINC02082	0.334601
RP11-368I23.3	0.193988
RP11-368I23.4	0
LINC01997	0
RP11-641D5.2	0.163885
RP11-641D5.1	4.13181
RP11-3K16.2	0
RP11-3K16.1	0
RNU6-637P	0
TERC	0
ACTRT3	2.7691
RP11-816J6.3	0.241457
RP11-362K14.5	0.527112
LRRC34	3.15554
RP11-362K14.7	0.375314
RP11-362K14.6	2.97702
LRRIQ4	0.0574744
LRRC31	0.0287693
KRT18P43	0
SAMD7	0
RP11-379K17.2	0
RP11-379K17.4	0.0126389
SEC62-AS1	1.35936
RNU4-38P	0
RP11-379K17.9	0
RNU6-315P	0
Y_RNA	0
RP11-543D10.2	0
RP11-469J4.3	0.131737
MIR6828	0
SLC7A14	0.0287127
KRT8P13	0
RP11-373E16.1	0
RP11-373E16.3	0.0248614
RP11-373E16.4	0
KLF7P1	0
RNU1-70P	0
SLC2A2	0
TNIK	1.86948
MIR569	0
Y_RNA	0
RP11-185E8.2	0.184096
RP11-185E8.1	0
RNU6-348P	0
RP11-263C16.2	0
TMEM212	0
TMEM212-AS1	0
TMEM212-IT1	0
RPS27AP8	0
RN7SL141P	0
RP11-423E7.2	0.246488
BZW1P1	0
GHSR	0
AC007919.18	0
LINC02068	0.0191818
SLC31A1P1	0
AC007919.19	0
RNU6-547P	0
ECT2	4.42455
SNORA72	0
RNU4-4P	0
ATP5G1P4	0.235559
RP11-816B4.1	0
SPATA16	0
RP11-324C10.1	0
NLGN1	0.992502
RP11-521A24.1	0
NLGN1-AS1	0
RN7SKP234	0
RP11-393N4.1	0
RP11-393N4.2	0.210841
NAALADL2	1.33688
RN7SKP40	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
MIR4789	0
RNU6-1233P	0
RNU4-91P	0
RP11-744O11.2	0
UBE2V1P2	0.190812
RNU6-1317P	0
NAALADL2-AS1	0
RP11-809F4.3	0
ACTG1P23	0.0424292
EI24P1	0
RP11-809F4.4	0
RP11-78E6.1	0
MIR7977	0
LINC01208	0
RP11-644C3.1	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1-AS1	0.126733
Y_RNA	0
RNU6-681P	0
LINC00501	0
ASS1P7	0
RP11-706D8.3	0
LINC00578	0.0836026
RN7SKP52	0
RP11-114M1.2	0
SNORA18	0
RP11-114M1.1	0
RP11-114M1.3	0
LINC02015	0.0642687
RP11-2L8.1	0
RP11-2L8.2	0
RNU6-1120P	0
RP11-33A14.1	0
KCNMB2	0.0191699
LINC01014	0
RNA5SP148	0
RP11-33A14.3	0
KCNMB2-AS1	0
Y_RNA	0
RP11-360P21.2	0
SNORA25	0
KCNMB3	1.93842
LRRFIP1P1	3.06052
RP11-255C15.3	0.135742
RP11-145M9.5	0.34666
RP11-145M9.2	0
MTHFD2P7	0
RP11-15L13.4	0.591464
RP11-145M9.6	0.353741
snoU13	0
RP11-473P24.2	0
PEX5L	0.209669
RP11-494H4.3	0.261109
PEX5L-AS1	0
PEX5L-AS2	0
RNA5SP149	0
RP11-657G5.2	0
GAPDHP36	0
RP11-420J11.1	0
LINC02053	0
U8	0
RP11-496B10.3	0.0453757
RNU6-486P	0
RP11-496B10.1	0
CCDC39-AS1	0.178193
RN7SL229P	0
RP11-259P15.4	0.300102
RP11-259P15.3	0
FLYWCH1P1	0
RP11-259P15.1	0
SOX2-OT	0.0461416
RP11-262M14.2	0
RNU6-4P	0
FAUP2	0
RP11-275H4.1	0
RPL7AP25	0
RP11-4B14.3	0
SOX2	0.371916
RN7SL703P	0
RNA5SP150	0
RP11-252O18.2	0
RP11-252O18.3	0
LINC01206	0
RN7SKP265	0
RP11-416O18.2	0
RP11-338L18.1	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LINC02031	0
RP11-646E18.3	0
RP11-646E18.4	0
RP11-225N10.1	0
RP11-225N10.3	0.307437
RP11-531F16.4	3.79722
RP11-531F16.3	0
MCCC1-AS1	3.44278
LAMP3	0.184217
MCF2L2	0.166227
B3GNT5	2.55935
RNA5SP151	0
LINC00888	4.42851
SNORA63	0
SNORA81	0.336829
SNORA63	0.372949
SNORA4	0
RP11-393B14.2	0
KLHL6	1.89897
KLHL6-AS1	0
RP11-14I2.2	0
YEATS2-AS1	1.71133
MAP6D1	2.04299
RPSAP31	0.0343265
MIR4448	0
CYP2AB1P	0
ABCC5-AS1	0
EEF1A1P8	0.276066
HTR3D	0
HTR3C	0.0347349
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	0.0565921
RP11-778D9.13	0.17305
RP11-778D9.12	0.243547
RP11-778D9.4	2.38119
VWA5B2	0.157682
MIR1224	0
ECE2	1.03663
CAMK2N2	0.0760415
SNORD66	0
CLCN2	2.6501
THPO	2.30258
LINC02054	0.131427
RP11-433C9.3	0
LINC01839	0.136793
LINC01840	0
EPHB3	1.98378
RP11-329B9.4	0.904239
RP11-329B9.3	0.473277
RP11-329B9.5	0.212636
LINC02069	0
C3orf70	3.53917
EHHADH-AS1	0
EIF2S2P2	0
MIR5588	0
MAP3K13	3.40224
LIPH	0.12909
RP11-537I16.2	0.582648
IGF2BP2-AS1	0.0118204
MIR548AQ	0
NMRAL2P	0.992996
Metazoa_SRP	0
ETV5-AS1	0.704774
DGKG	2.51728
LINC02020	0
LINC02052	0
LINC02051	0
RP11-573D15.8	0.211561
RP11-134F2.7	2.26834
AHSG	0
Metazoa_SRP	0
FETUB	0
HRG	0
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0.0127441
PSMD10P2	0
RNU6-1105P	0
GPS2P2	0
RP11-573D15.9	1.02946
SNORD2	0
MIR1248	0
SNORA81	0
RP11-573D15.3	0
LINC02043	0.313897
RP11-573D15.1	2.06032
ADIPOQ-AS1	4.84381
RPS20P14	4.20219
RP11-42D20.1	0
RP11-208N14.4	0
RTP1	0
MASP1	3.43729
RP11-208N14.5	0.84737
RTP4	2.07709
RP11-560F18.1	0
snoU13	0
LINC02041	0
SST	0
RTP2	0
RP11-211G3.3	1.19312
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	3.68401
FLJ42393	0.118688
LPP-AS1	0
MIR28	0
TPRG1-AS1	2.08701
RP11-297K7.1	0.32534
TPRG1-AS2	0
TP63	0.365384
RP11-600G3.1	0
MIR944	0
P3H2	4.31745
MTAPP2	0
P3H2-AS1	0
RNU6-1109P	0
NMNAT1P3	0
CLDN1	2.04323
CLDN16	0
TMEM207	0
IL1RAP	2.34782
GCNT1P3	0.0828141
RN7SKP296	0.585165
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0
OSTN	0.0536904
OSTN-AS1	0.124555
UTS2B	0.439164
PYDC2	0
RP11-197K6.1	0
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12	1.43311
FGF12-AS1	0
FGF12-AS2	0.52622
FGF12-AS3	0.361022
snoU13	0
RNU1-20P	0
MB21D2	4.77945
RP11-143P4.2	0
VEZF1P1	0
HRASLS	0.545193
ATP13A5	0
ATP13A5-AS1	0
ATP13A4	0.111051
ATP13A4-AS1	0
RP11-175P19.2	0.117384
OPA1-AS1	0.147911
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.0519181
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.0694311
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.65436
RN7SL215P	0
LINC02036	0
LINC02037	0
LINC02048	0.0591108
LINC00887	0.183317
CPN2	0.162767
LRRC15	0.330503
GP5	0.0854943
RP11-384A12.1	0
LINC00884	0.750594
AC108676.1	0.276716
RNU6-1101P	0
RPL23AP93	0
AC046143.3	2.03883
RP11-534C12.1	0.670569
AC106706.1	0
LINC01968	0
AC090505.5	0
LINC01972	0
AC090505.1	0
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	0.614633
RNU6-25P	0
ACAP2-IT1	1.30934
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0.398724
AC091633.3	0.112706
RN7SL73P	0
AC091633.2	0.0685252
AC090018.1	0
MUC20P1	2.59611
RP11-141C7.5	0
RP11-141C7.3	0.35516
AC069513.4	0.189271
MIR570	2.08013
MUC4	0.0726018
LINC01983	0
KIF3AP1	0
MIR6829	0
TNK2-AS1	0.308882
AC124944.3	0.10177
RP11-352G9.1	0.134551
RNU2-11P	0.165842
AC024937.6	1.72021
RP11-480A16.1	1.94658
AC024937.4	0.0824589
AC024937.2	0.0540854
RNU7-18P	0
LINC00885	0
ZDHHC19	0.185008
Y_RNA	0
SLC51A	2.33291
AC069257.8	0.380684
AC069257.6	0.41404
TM4SF19-AS1	0.631033
TM4SF19	0.924481
RNU6-910P	0
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0.306497
AC083822.2	0
UBXN7-AS1	0
AC117490.2	0
CTD-2002J20.1	0.533192
SMCO1	0.0429314
AC092933.4	0
RPS29P3	0.194719
FBXO45	4.94267
LINC01063	0.363313
CEP19	2.30169
RNU6-646P	0
RNU4-89P	0
RNU6-42P	0
AC127904.2	0.569317
NCBP2-AS1	1.15179
RPSAP69	0.0277566
MIR4797	0
DLG1-AS1	0
AC128709.3	0
AC128709.4	0
AC128709.2	0
LINC02012	0.092151
BDH1	3.17207
AC132008.1	3.52026
RP11-496H1.1	1.33008
RP11-496H1.2	0.726955
AC024560.2	0.171623
RP11-803P9.1	0.443318
AC055764.1	0
AC144530.1	0.881225
IQCG	4.24711
RNU6-858P	0
LMLN	4.14033
RNU6-621P	0
LMLN-AS1	0
ANKRD18DP	0.0235315
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM166AP10	0
FAM157A	0.197891
RNU6-860P	0
CICP6	0
SEPT14P3	0
BNIP3P41	0
Z95704.3	0.0572903
ZNF718	2.44328
CH17-262A2.1	0.654425
RP11-1365D11.1	0.69015
ZNF876P	1.04634
RP11-478C6.6	1.29797
RP11-478C6.5	0
ZNF732	0.213863
RP11-478C6.1	0.231971
ZNF141	4.12028
RP11-478C6.2	0.18308
RP11-478C6.4	0.573415
MIR571	0
RP11-2H3.7	0.31686
ZNF519P4	0
RP11-2H3.6	0.465626
ABCA11P	3.48005
RP11-1263C18.1	0
RP11-1263C18.2	0
PDE6B	0.5604
RP11-1191J2.2	0.0845621
RP11-1191J2.5	0.494236
RP11-1191J2.4	0.0423273
RP11-440L14.4	1.33378
RP11-440L14.1	2.631
AC139887.4	0.571344
RP11-440L14.3	0
SLC26A1	2.32868
RP11-460I19.2	0
RNF212	2.52853
RP11-20I20.1	0.189864
RP11-20I20.2	0.0784419
TMED11P	0.0629079
SNORA48	0
AC092535.3	0.163242
CTBP1-AS	4.04393
CTBP1-AS2	4.69702
AC078852.1	0.0993219
AC078852.2	0.0791181
NKX1-1	0
RP13-1016M1.2	2.17185
RP11-1398P2.1	4.65866
FAM53A	1.37181
Y_RNA	0
RP11-572O17.1	3.63858
FGFR3	1.42637
SCARNA22	0.26338
MIR943	0
POLN	1.63403
RP11-317B7.2	0.0591476
RP11-317B7.3	0
COX6B1P5	0.473455
ZFYVE28	4.89811
RP11-478C1.7	0
RN7SL589P	0.0838961
RP11-478C1.8	0
CFAP99	0.0421106
RP11-503N18.4	0
RP11-503N18.5	0.525704
WI2-89927D4.1	0
Y_RNA	0
GRK4	2.88647
RNU6-204P	0
HTT-AS	0
MSANTD1	0.197608
RP11-357G3.2	0.218553
RP11-357G3.1	0
HGFAC	0.294215
DOK7	0.0876573
RP11-529E10.6	1.48232
RP11-529E10.7	0
LINC00955	0
RP3-368B9.2	0
LINC02171	0
AC141928.1	1.86941
OR7E163P	0
OR7E162P	0
RP11-718M20.5	0
AC226119.4	0.248986
ALG1L7P	0
FAM86EP	1.29371
ENPP7P9	0
RP11-489M13.1	0
RP11-489M13.3	0
RP11-489M13.2	0
OR4D12P	0
UNC93B4	0
OR7E99P	0
OR7E43P	0
OTOP1	0
RP11-265O12.1	0
NSG1	0.440406
STX18-IT1	0
RPS7P15	0
STX18-AS1	0.546575
RP11-326I19.2	0.411855
LINC01396	0
LDHAP1	0
RN7SKP113	0
Y_RNA	0
RN7SKP275	0.865737
LINC01587	0.111717
C4orf50	0.00837063
MIR378D1	0
JAKMIP1	0.165698
RP11-586D19.1	0
RP11-586D19.2	0
PPP2R2C	0.289369
RP11-539L10.3	4.40338
RP11-539L10.2	0.230903
RP11-539L10.4	0
S100P	1.21501
RP11-539L10.5	0
AC097382.5	0.136231
RN7SKP292	0.137902
RP11-367J11.2	0.0722725
CCDC96	1.39224
RP11-367J11.3	0.446076
RN7SKP36	0
SORCS2	1.17807
MIR4798	0
PSAPL1	0.0426282
MIR4274	0
AFAP1-AS1	0.243058
AC097381.1	0.148606
MIR95	0
RP11-338K13.1	0
RP11-1258F18.1	0
GMPSP1	0.165619
RP11-774O3.2	0
RP11-774O3.1	0
RP11-774O3.3	4.04635
RNA5SP152	0
RP11-689P11.3	0
RP11-689P11.2	2.82847
GPR78	0.0107542
CPZ	0.391128
RP11-1338A24.1	0
HMX1	0
RP13-582L3.4	0
RP11-747H12.1	0
UNC93B8	0
RP11-747H12.3	0
RP11-747H12.4	0
RP11-747H12.7	0
RP11-747H12.5	0
SNRPCP16	0
ENPP7P10	0.260577
FAM86KP	0
ALG1L14P	0
FAM90A26	0
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
USP17L30	0
USP17L6P	0
RP11-1396O13.13	0
RP11-1396O13.14	0
RNA5SP153	0
RP11-1396O13.15	0
DEFB131	0
OR7E86P	0
OR7E85P	0
UNC93B7	0
OR7E83P	0
RP11-1396O13.22	0
RP11-1396O13.1	0
MIR548I2	0
RP11-1396O13.2	0
SNRPCP13	0
ENPP7P11	0.234812
FAM86MP	0
ALG1L3P	0
Metazoa_SRP	0
RP11-751L19.1	0
OR7E35P	0
SLC2A9	1.12
DRD5	0
RNA5SP154	0
RP13-560N11.1	0
RP11-448G15.1	0.0577083
MIR3138	0
RNA5SP155	0.307187
RP11-480G3.1	0
AC006499.7	0
AC006499.6	0
AC006499.9	0
RAF1P1	0
AC006499.5	0
AC006499.4	0
AC006499.3	0
AC006499.2	0
AC006499.1	0
RP11-136I13.1	0
ZNF518B	4.25078
RP11-136I13.2	0
CLNK	0.0297266
RP11-61G19.1	0
RP11-61G19.2	0
MIR572	0
RNPS1P1	0.627513
HS3ST1	1.00694
RNA5SP156	0
RP11-281P23.1	0.0562668
RP11-281P23.2	0.0250362
RP11-74M11.2	0
RP11-1J7.1	0
RP11-168E17.1	0
RNU6-578P	0
ECM1P2	0
RP11-352E6.2	0.387469
RP11-22A3.2	0.0141352
RP11-22A3.1	0
U6	0
HSP90AB2P	0.125978
LINC01097	0
NKX3-2	0.0803524
LINC01096	0
MIR5091	0
AC006445.7	0.0828183
AC006445.6	0
LINC01182	0
AC007126.1	0
RP11-341G5.2	0
LINC01085	0.146115
KLF17P2	0
RP11-669M16.2	0
RP11-669M16.1	0
AC006296.1	0
AC006296.2	0
LINC00504	0.116934
MTND2P31	0
SNORA63	0
CPEB2-AS1	0.0452323
RP11-665G4.1	0.883332
RN7SKP170	0
RP11-484O2.1	0.198729
AC007016.3	0
RP11-799M12.2	0.786242
RP11-115L11.1	1.36891
RP11-442P12.2	0
CD38	3.84408
HPRT1P1	0
FGFBP1	0.315841
PROM1	0.0433036
RP11-452J21.2	0.33146
TAPT1-AS1	1.99611
AC006427.2	0
ZEB2P1	0.02161
RP11-446J8.1	0.0599072
RP11-141E13.1	0
MTND5P4	0
RP11-576E20.1	0
SNORA75	0
RPS7P6	0
CLRN2	0
NACAP5	0
AC006160.8	0
AC006160.5	0.618017
FAM184B	0.0685013
NCAPG	0.505664
LCORL	1.92072
KRT18P63	0.179752
RP11-608B3.1	0
AC006840.1	0
RP11-3J1.1	0
RNA5SP157	0
RP11-84N19.1	0
RP11-608O21.1	0.0472647
RP11-94H6.1	0
RP13-585F24.1	0.276458
RP11-339D20.1	0
SLIT2-IT1	0
MIR218-1	0
KCNIP4	0.795887
RP11-362J17.1	0.31105
RP11-120A1.1	0
MIR7978	0
RP11-556G22.3	0
RP11-556G22.1	0
RP11-556G22.2	0
KCNIP4-IT1	0
RP11-17E2.2	0.0677032
RNU6-420P	0
RP11-10G12.1	0.292231
RP11-10G12.2	0
GBA3	0.0274493
CDC42P6	0.897664
RP11-412P11.1	0
RP11-552M14.1	0
RP11-453O5.1	0
RFPL4AP3	0
RP11-380P13.1	0
ERVH-1	0
PPARGC1A	1.88822
RP13-497K6.1	0
MIR573	0.939773
RN7SL16P	0
ATP5LP3	0
RP11-496D24.2	0.0422117
AC006390.4	0
HNRNPA1P65	0
LGI2	2.57766
SEPSECS-AS1	0.724619
RP11-660M5.1	0
U2	0
RP11-206P5.1	0
RP11-206P5.2	0
RNU7-126P	0
RP11-302F12.3	0
RP11-302F12.2	0
SLC34A2	0.0900019
RPS29P11	0
RP11-302F12.4	0
MTND4P9	0.0199137
MTND4LP22	0
MTND3P5	0
MTCO3P44	0
RP11-302F12.10	0.0796137
RP13-494C23.1	0
RP11-263J14.1	0
RP11-324H7.1	0
CCKAR	0
TBC1D19	4.14631
SNORD74	0
RP11-293A21.1	0.638901
RP11-293A21.2	0
RP11-415C15.1	0
AC024132.1	0
RP11-415C15.2	0
Y_RNA	0
RP11-415C15.3	0.0612494
IGBP1P5	0
AC007106.1	0
RP11-180C1.1	0
RP11-123O22.1	0
RN7SL101P	0
MIR4275	0
MESTP3	0
RP11-292B1.2	0
RP11-769N22.2	0
RP11-769N22.1	0
RP11-472K22.1	0
RP11-472K22.2	0
RP11-68D16.1	0
RP11-68D16.2	0
U6	0
EEF1A1P21	0
RP11-390C19.1	0
RPS3AP17	0
RP11-174E22.2	0
PCDH7	0.572547
RP11-619J20.1	0
MTCYBP43	0
RP11-617I14.1	0
RP11-315A17.1	0
RP11-665I14.1	0
RP11-734I18.1	0
RP11-240A16.1	0
RP11-141P6.1	0
RP11-638O6.1	0
RP11-802H3.1	0
RP11-802H3.2	0
RP11-79E3.3	0
RP11-79E3.2	0
RP11-79E3.1	0
RP11-548L20.1	0
RP11-725M22.1	0
RP11-768G3.1	0
snoU13	0
SEC63P2	0
RNU6-573P	0
ARAP2	2.42231
RP11-640B6.1	0
RP11-431M7.3	0
DTHD1	0.120702
RP11-431M7.2	0
MIR1255B1	0
RP11-722M1.1	0
RP11-698E18.1	0
RP11-103J17.2	0
RP11-103J17.1	0
MIR4801	0
NWD2	0.203749
C4orf19	1.58965
RP11-36B15.1	2.67061
Y_RNA	0
