Name	Brain - Spinal cord (cervical c-1)
CTD-2234B20.1	0
CTD-2272G21.3	0
Y_RNA	0
CTD-2272G21.2	0.0176708
CTD-2272G21.1	0
PRDM9	0
CTD-2351A8.1	0
RP11-197O8.1	0
C5orf17	0.211201
SNORA40	0
CTD-2138O14.1	0
Y_RNA	0
CTD-2015B23.2	0.23617
CTD-2074D8.1	0
Metazoa_SRP	0
CDH10	2.59164
RP11-116O11.1	0
RP11-116O11.2	0
RP11-12P19.2	0
BTG4P1	0
SNORD29	0
RP11-730N24.1	0
RP11-730N24.2	0
Y_RNA	0
RP11-549K20.1	0
LINC02211	0
RP11-192H6.2	0
RP11-184E9.2	0
RP11-184E9.3	0
CTD-2306M5.1	0
RP11-184E9.4	0
RNU6-374P	0
CTD-2026A21.1	0
MSNP1	0.0566368
RNU4-43P	0
RP11-351N6.1	0
CTD-2533K21.3	0
CTD-2533K21.2	0
CTD-2533K21.1	0
CTD-2533K21.4	0
CCNB3P1	0
CDH9	0.0269178
RNU6-738P	0
CTD-3007L5.1	0
LINC01021	0
RP11-560A7.1	0
LINC02103	0
RNU6-909P	0
CTD-2134P3.1	0
CTD-2134P3.2	0
CTD-2269E23.3	0
LSP1P3	0
CTD-2269E23.2	0
CTD-2269E23.4	0
SUCLG2P4	0
SNORA18	0
RP11-42L13.2	0
RP11-42L13.3	0
LINC02109	0
LINC02064	0
CTD-2345H1.1	0
UBL5P1	0
CTD-2011G17.1	0
CTD-2057J6.2	0
CTD-2057J6.1	0
RN7SKP207	0
CTD-2351A16.1	0
HPRT1P2	0
RP11-136H13.2	0
RPL19P11	0
CTD-2127O16.2	0
RP11-152K4.2	0
CDH6	2.44039
DUX4L51	0.0800827
Y_RNA	0
CTD-2008E3.1	1.26145
RNU6-363P	0
RP11-5N11.2	0
RP11-5N11.1	0
RP11-5N11.3	0
RP11-5N11.4	0
RP11-5N11.5	0
RP11-5N11.6	0
RP11-5N11.7	0
RNU6-358P	0
CTD-2290C23.1	0.052394
RNU6-760P	0
CTD-2290C23.2	0
RPL5P14	0
TPT1P5	0.33997
CTD-2206G10.2	0.186732
MIR4279	0
CTD-2152M20.2	0.853743
Y_RNA	0
CTD-2186M15.3	4.45242
CTD-2186M15.1	0
RNU6-1079P	0
RNU6-378P	0
MIR579	0
CTD-2290P7.1	0
LINC02061	0
NPR3	0.0690056
CTD-2218G20.1	0
CTD-2066L21.3	0
LINC02120	0
CTD-2066L21.1	0
CTD-2066L21.2	0
CTD-2017D15.1	0
RP11-36C20.1	2.66775
LINC02160	0
CTD-2203K17.1	0.664568
CTD-2233C11.3	0
CTD-2233C11.2	0
ADAMTS12	1.39443
RNU6-923P	0
RXFP3	0
SLC45A2	0.217843
RP11-1084J3.1	0
RP11-1084J3.3	0
RP11-1250I15.2	0
RP11-1250I15.1	0
RP11-1250I15.3	0
RP11-1023L17.1	1.66881
RP11-1023L17.2	0.159841
RP11-1325J9.1	0
CTD-2024P10.2	0.205933
CTD-2024P10.1	0
TTC23L	0.715694
CTD-2517O10.5	0.752158
RPL21P54	0
RAD1	4.61741
AGXT2	0
PRLR	0.125706
CTD-2046J7.1	0
U3	0
SPEF2	1.25577
RNU7-130P	0
CTD-2113L7.1	0
IL7R	0.63549
RP11-79C6.2	0
RP11-79C6.1	0
CAPSL	0.522173
RP11-79C6.3	0
UGT3A1	0
UGT3A2	0.0776892
CTD-2197M16.1	0
MIR580	0
RNU6-1305P	0
NADK2-AS1	0.122587
RANBP3L	3.26048
RNA5SP181	0
CTD-2282P23.1	0
CTD-2282P23.2	0.154673
CTD-2353F22.1	0.497073
CTD-2353F22.2	2.21339
CTD-2653M23.3	0.465016
KRT18P31	0.10814
RPS4XP6	0.228495
C5orf42	3.82355
C8orf59P2	0
OFD1P17	0.0294775
RN7SL37P	0
CTD-2124B8.2	2.38968
NUP155	2.84912
RNU7-75P	0
RP11-648M2.1	0
KCTD9P5	0
RNU6-1190P	0
RNU6-484P	0
GDNF-AS1	0.521004
GDNF	0.34651
LINC02117	0
CTD-2194L12.3	0
LINC02110	0.118952
CTD-2130F23.1	0
LINC02107	0
LINC02119	0
CTD-2007F2.1	0
EGFLAM	0.315987
EGFLAM-AS4	0
EGFLAM-AS3	0
EGFLAM-AS2	0
EGFLAM-AS1	0
CTD-2108O9.4	0
CTD-2263F21.1	0.0369813
LIFR-AS1	2.17685
CTD-2196P11.2	0.201758
OSMR-AS1	0.209853
RP11-122C5.2	0
RP11-122C5.3	0.252108
AIG1P1	0
GOLGA5P1	0.0226667
C9	0
LINC02104	0.0710216
CCDC11P1	0
INTS6P1	0
GCSHP1	0
LINC00603	0
KRT18P56	0
LINC00604	0
RNU1-150P	0
RP11-386E5.1	0
TTC33	2.76219
SNORA63	0
PTGER4	4.9029
SNORA57	0
SNORD72	0
CARD6	2.37232
C7	3.64754
RNU7-161P	0
RP11-301A5.2	0
MROH2B	0
C6	0.0432117
PLCXD3	3.8102
CTD-2122P11.1	0
OXCT1-AS1	3.18977
CTD-2062O1.1	0
FBXO4	4.26585
RPSAP38	0
Y_RNA	0
MTHFD2P6	0
RP11-112L7.1	0
GHR	0.760311
SERBP1P6	0.0232289
CTD-2265D6.2	0
RP11-116B13.1	0
CTD-2325A15.3	2.84387
PRELID3BP4	0.63619
PRELID3BP5	0
PRELID3BP6	0
PRELID3BP7	0.0416219
CTD-2201E18.5	0.936056
CTD-2201E18.3	0.896098
CTD-2035E11.3	0
CTD-2035E11.4	0.2868
ANXA2R	1.09992
AC025171.1	0.88025
CTD-2035E11.5	0.937382
RP11-447H19.4	0
NIM1K	4.89214
RP11-447H19.3	0.0430355
RP11-447H19.2	0
RP11-447H19.1	0.0465309
CTD-2636A23.2	2.78167
RP11-159F24.2	0.081967
CCL28	1.83526
TMEM267	4.41895
RP11-159F24.3	0.501448
C5orf34	0.749877
EEF1A1P19	0.715763
RP11-159F24.6	0.53855
RP11-159F24.5	0.400201
CTD-2210P15.3	0.122753
AMD1P3	0.125396
RPL29P12	0.150344
RP11-8L21.1	0
RNU6-381P	0
FGF10	0.208609
FGF10-AS1	0
RP11-473L15.3	0.0563214
RP11-503D12.1	0
RN7SL383P	0
RP11-53O19.1	2.17563
RP11-53O19.2	0
RP11-357F12.1	0
HCN1	0.180135
RP11-484L7.1	0
RP11-484L7.2	0
CTD-2013M15.1	0
EMB	3.26633
RP11-269M20.2	0
RP11-269M20.1	0
RP11-269M20.3	0.207613
PARP8	3.45105
RP11-317O24.1	0
RP11-317O24.3	0
RP11-317O24.2	0
CTD-2089N3.1	0
LINC02106	0
CTD-2089N3.3	0
RNU6-480P	0
CTD-2054H24.1	0
RNU6-1296P	0
CTD-2312P21.1	0
CTD-2314G24.2	0
ISL1	0.0154152
HMGB1P47	0
CTD-2335O3.2	0
CTD-2335O3.3	0
RNA5SP182	0
KATNBL1P4	0
RP11-182I21.2	0
LINC02118	0
RPS17P11	0
MFSD4BP1	0
CTD-2288O8.1	0
ITGA1	3.96525
B3GNTL1P1	0
CTD-2207L17.1	0
CTD-2175A23.1	1.28579
CTD-2366F13.2	1.99648
CTD-2366F13.1	3.54991
RP11-94D20.1	0
RP11-289K10.1	0
FST	0.225883
LINC02105	0
ASS1P9	0
CTD-2081C10.7	1.13977
RNU6-272P	0
MIR581	0
RN7SL801P	0
MIR4459	0
CTD-2081C10.5	0
LINC01033	0
RPL37P25	0
HSPB3	0.145608
CTD-2591A1.1	0.462928
AC112198.1	0
RP11-45H22.1	0
RP11-45H22.2	0
RP11-45H22.3	0
ESM1	0.149834
CTD-2313F11.1	0
GZMK	0.855862
Y_RNA	0
CTD-2313F11.2	0
CTD-2313F11.3	0
GZMAP1	0
GZMA	1.8404
CDC20B	0.0123705
GPX8	0.775685
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	0
CCNO	0.263366
RP11-506H20.1	0.0894742
RP11-506H20.2	0
CTD-2315M5.2	0
MIR5687	0
RNF138P1	0.334264
AK4P2	0
SLC38A9	2.50041
DDX4	0.301057
RP11-175M2.1	0
RNA5SP183	0
HNRNPH1P3	0
IL31RA	0.0100815
CTD-2031P19.4	0
FLJ31104	0.593556
snoU13	0
CTD-2227I18.1	0
ANKRD55	0.692218
RNU6-299P	0
RPL17P22	0
RNA5SP184	0
C1GALT1P2	0
RNA5SP185	0
PSMC1P4	0
RNU6ATAC2P	0
RP11-155L15.1	0
HMGN1P17	0
LINC01948	0.201859
RPL26P19	3.38351
C5orf67	0.0849247
AC022431.3	0
AC008940.1	0
MAP3K1	3.58293
AC008937.2	0
AC008937.3	0.0637139
CTD-2310F14.1	0.520905
AC016644.1	0
AC114973.1	0
RP11-101B14.4	0
RP11-101B14.1	0
Y_RNA	0
CTD-2516K3.3	0
CTD-2023N9.1	0
SALL4P1	0
ACTBL2	0
CTD-2023N9.2	0
CTD-2023N9.3	0
RP11-772C9.1	0
RP11-478P10.1	0
LINC02101	0
PGAM1P1	0
GAPT	1.38558
CTD-2117L12.3	0
MIR548AE2	0
LINC02108	0
RAB3C	1.89222
RP11-479O16.1	0
RPL5P15	0
CTD-2176I21.2	0
PDE4D	2.50229
RP11-266N13.2	0
CTD-2146O16.1	0
NDUFB4P2	0
MIR582	0
CTD-2254N19.1	0
RNU6-806P	0
RP11-546M4.1	0
SETP21	0
PART1	0.299529
DEPDC1B	1.56953
CAB39P1	0
KRT8P31	0
RP11-231G3.1	0.915719
GNL3LP1	0.230096
AC104113.3	0
CTC-436P18.4	0
CTC-436P18.5	0.125299
SMIM15-AS1	0.148566
LINC02057	0
RP11-631M6.3	0.0727934
RP11-631M6.2	0.528812
RPL3P6	0.072873
C5orf64	4.49723
RP11-2O17.2	0.0594792
RNU6-913P	0
C5orf64-AS1	3.3278
CTD-2244C20.1	0.0467076
CTD-2244C20.2	0
RN7SKP157	0
RNU6-661P	0
CKS1BP3	0
RP11-95I19.2	0
RP11-95I19.1	0
LRRC70	0.917515
ISCA1P1	0.122688
RP11-586E1.1	0
CTD-2049O17.1	0
RP11-158J3.2	0.200166
HTR1A	0.0583101
AC016561.1	0
RGS7BP	0.633881
RN7SL169P	0
RNU6-294P	0
MRPL49P1	0
FAM159B	0.0420487
RP11-307L14.1	0.681328
RP11-307L14.2	0.254238
Y_RNA	0
ADAMTS6	0.389936
CTD-2194F4.2	0
RPEP1	0
CTD-2375G15.1	0
CTD-2116N20.1	0
CENPK	0.295906
RNU6-540P	0
CTC-534A2.2	2.90612
CTD-2353N24.1	0
CTD-2033C11.1	1.83722
SNORA76	0
AC025442.3	0
LINC02065	0
RP11-305P14.1	0
RP11-5P22.3	0
RP11-5P22.1	0
MAST4	2.56075
RP11-287J9.1	0
MAST4-IT1	0
MAST4-AS1	0.401278
CD180	0.846252
CTD-2187J20.1	0
RP11-434D9.1	0.0354044
RP11-357D18.1	0
RP11-83M16.1	0
RP11-83M16.5	0
BCL9P1	0
RP11-83M16.3	0
RP11-83M16.4	0
RP11-83M16.6	0
CTD-3066C23.1	0
RP11-434D9.2	0
CTD-2060F24.1	0
RNU6-1232P	0
EEF1B2P2	0.0587313
LINC02219	0.173224
CTD-2582M21.1	0
CTC-537E7.3	0
CTC-537E7.1	0
CTC-537E7.2	0
CTC-340D7.1	0.0532153
VWA8P1	0
U8	0
RP11-141O11.1	0
RN7SKP251	0
LINC02198	0.0386925
CTC-498J12.1	0.193833
SUMO2P4	0
CTC-498J12.3	0.0720943
SNORA50	0
CCNB1	2.38739
CTC-351M12.1	1.40548
CENPH	3.22377
CCDC125	4.22056
CFL1P5	0.691131
CHCHD2P2	0.707088
NDUFB9P1	0
MARVELD2	0.800005
RPS27P14	0
RP11-241G9.3	0
RN7SL616P	0
OCLN	0.806882
RNU6-724P	0
GTF2H2C	0.637863
RP11-848G14.2	0.0885002
RP11-848G14.5	0.67418
GUSBP3	0.145604
RP11-974F13.5	0
RP11-98J23.2	0.554588
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.456963
SMN2	2.63984
RP11-1319K7.1	0.512793
CDH12P3	0
RP11-1415C14.4	1.47682
RP11-1415C14.3	3.95679
GTF2H2B	0.202706
RP11-497H16.9	0.0712876
RP11-497H16.7	0.218873
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0
CDH12P1	0
SERF1A	0.056662
SMN1	3.92122
NAIP	0.533126
GTF2H2	0.864056
RP11-195E2.1	1.30181
RP11-1280N14.3	0.73608
CDH12P4	0
GUSBP9	0.58282
RP11-1198D22.1	0.214634
LINC02197	0.0639055
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	4.02329
RP11-1315F8.2	0
MIR4803	0
RN7SL153P	0
PTCD2	2.23508
RP11-389C8.1	0.175723
YBX1P5	0
RP11-389C8.2	3.57737
ZNF366	1.10936
LINC02056	0.201682
CTC-347C20.1	0.081649
RPL7P22	0
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0.248325
MIR4804	0
CTD-2339M3.1	0
CTD-2376I4.1	0.165148
CTD-2376I4.2	0.25466
CTC-250P20.2	0.0384631
CTC-250P20.1	0
TMEM171	0.486721
RP11-232L2.2	0.173904
RP11-232L2.1	0
TMEM174	0
RP11-60A8.1	0.153978
RP11-60A8.2	0
RP11-79P5.3	0
FOXD1	0.363191
LINC01385	0
LINC01386	0
RP11-79P5.9	3.53075
FUNDC2P1	0.263307
UTP15	2.19703
ARHGEF28	1.65427
CTC-575I10.1	0
CTD-2372A4.1	0
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0
ENC1	2.80134
RNU6-658P	0
CTD-2060C23.1	0.0876653
CTD-2377O17.1	3.14221
SNORA40	0
CTD-2503O16.4	0
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0
RP11-229C3.4	0
GCNT4	0.272858
LINC01336	0.0386194
ANKRD31	0.207854
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	1.24698
CTD-2235C13.1	1.43205
RNU7-175P	0
CTC-366B18.4	2.88693
ANKDD1B	0.503331
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0
CTC-235G5.3	0.0323396
SV2C	0.638739
RNA5SP186	0
AC113404.1	0.198841
RP11-466P24.5	0
HMGN2P4	0.495047
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0
IQGAP2	1.02457
CTD-2275D10.2	0
CTD-2236F14.1	0
F2RL2	0.127061
CTD-2384B11.2	0
NCRUPAR_1	0
NCRUPAR_2	0
F2R	1.32542
F2RL1	0.425039
RN7SL208P	0
S100Z	0.331654
RNU6ATAC36P	0
CRHBP	4.90607
SNORA47	0
ZBED3-AS1	1.4781
HMGB1P35	0
ALDH7A1P1	0.151914
RPS2P24	0
RPL7P23	0.330927
OTP	0.0256475
ACTBP2	0.414725
RP11-107N7.1	0.0822016
CTD-2179L22.1	0.305742
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
HMGB1P21	0.0558566
CTD-2073O6.1	0.0544297
CTD-2045M21.1	0
ARSB	3.63377
DMGDH	1.23133
CTD-2299I21.1	0
BHMT2	4.99283
BHMT	0.140353
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0
CTC-451P13.1	0.728979
HOMER1	1.71371
RP11-342F17.1	0
RP11-342F17.2	0
Y_RNA	0
Y_RNA	0
CMYA5	1.47147
CTC-431G16.2	0
CTC-431G16.3	0
LINC01455	0
RP11-168A11.4	3.22762
TRMT112P2	0
CTD-2201I18.1	0.255446
CTC-458I2.2	0
KRT18P45	0
CTC-512J14.7	0.0771108
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.108153
HNRNPA1P12	0.0755516
RNU6-211P	0
CTD-2015H6.3	3.17782
FAM151B	0.677041
RPS27AP9	0
RPL7P24	0
ANKRD34B	0.152789
DBIP2	0
LINC01337	0.155622
CTC-325J23.2	0.112222
MTRNR2L2	0
RP11-241J12.3	0
RP11-241J12.1	0
RASGRF2-AS1	4.23782
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	4.83069
CTD-2248H3.1	1.07314
ZCCHC9	4.77508
ACOT12	0.0269139
CTD-2249K22.1	0.160057
SEM1P1	0
ATG10	2.61838
ATG10-IT1	0
PPIAP11	0.162127
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	3.15025
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	3.45
RP11-78C3.1	0.0566088
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.130184
RP11-343L5.2	0.762155
SCARNA18	0
XRCC4	3.81223
CTD-2110K23.1	0
COQ10BP2	0
FTH1P9	0
VCAN-AS1	0
HAPLN1	0.0717178
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.0543824
RNU4-11P	0
RP11-456A14.1	0
RNU6-448P	0
CTD-2269F5.1	1.57647
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.116322
CTC-534B23.1	0
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.143881
RP11-72L22.1	0.142898
RN7SKP34	0
MIR4280	0
LINC01949	0
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	1.52971
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
TMEM161B	2.4547
RNA5SP187	0.206637
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.269143
CTC-498M16.4	0.496937
CTC-470C15.1	0
CTC-467M3.3	0.10583
CTC-467M3.1	0
MEF2C	4.32705
MEF2C-AS1	0.364483
CTD-2232E5.2	0
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	2.19855
CTD-2373J6.2	0.157364
MBLAC2	4.64894
ADGRV1	0.13476
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0.0969449
RNU4-90P	0
RP11-213H15.1	0.219096
LUCAT1	0.208895
Metazoa_SRP	0
CTD-2061E19.1	0
CTD-2061E19.6	0
ARRDC3-AS1	0.179703
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0.0127806
RP11-348J24.1	0
RP11-133F8.2	0.244199
CTC-529L17.1	0
CTC-529L17.2	0.0800516
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0
LINC02058	0.150167
CTD-2091N23.1	0.0735686
POLD2P1	0
NR2F1-AS1	3.68684
RP11-65F13.3	0
NPM1P27	2.99192
POU5F2	0.030095
RP11-185E12.2	0
RP11-549J18.1	0.823689
KIAA0825	0.247743
MTND5P12	0.0154327
MTND6P3	0
MTCYBP35	0
CTC-303L1.1	0
CTC-303L1.2	0.0838314
SLF1	1.90486
MCTP1	1.24047
CTC-484P3.3	0
RPL7P18	0.0744281
uc_338	0
CTC-558O19.1	0
FAM81B	0.524797
CTD-2538A21.1	0
RNU6-308P	0
ARSK	2.08234
GPR150	0.153552
RFESD	0.619901
SPATA9	0.51858
CTD-2154I11.2	0.428413
HSPD1P11	0.0333901
AC008592.3	0.267488
AC008592.4	0.0955451
AC008592.8	0.285972
AC008592.5	0
AC008592.7	0
FABP5P5	0
MIR583HG	0.0349698
MIR583	0
RNU6-524P	0
RP11-254I22.3	0
RP11-254I22.2	0
CTD-2337A12.1	0.0725318
PCSK1	0.464105
CTC-506B8.1	0.139829
CTD-2260A17.1	0.631886
CTD-2260A17.3	0.0680056
CTD-2260A17.2	3.87737
ERAP2	2.44332
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.0945761
RIOK2	4.87006
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0.0762618
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0.279677
AC008834.2	0
LINC01846	0.0839238
RP11-274E7.1	0
RP11-274E7.2	0.609945
CH17-12M21.1	0
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0
DDX18P4	0
RGMB-AS1	1.38211
CTC-463N11.4	0.890278
CSNK1A1P3	0
RNU6-402P	0
LINC02062	1.36372
Y_RNA	0
CTD-2007H13.1	0
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.137685
MTND5P10	0.0122793
MTND4P35	0.621756
MTND4LP5	0
MTND3P19	0
MTCO3P22	0
MTATP6P2	0.570051
MTCO2P22	0.528994
MTCO1P22	0.12183
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.176049
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0.0134292
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	1.75806
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	0.0267044
RN7SKP68	0
SLCO6A1	0.0158031
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.0850677
GIN1	3.77745
PPIP5K2	3.64446
CTC-503K11.2	0
CTD-2154H6.1	0
PDZPH1P	0.0401138
LINC02115	0.234191
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
EFNA5	0.388327
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
RP11-120B7.1	0.276917
LINC01023	3.46089
FER	3.84535
CTC-329H14.1	0
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0650342
CTD-2587M2.1	0.226181
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	2.11324
RN7SKP230	0.214616
CTC-287O8.1	0.149084
LINC01848	0
PGAM5P1	0
TMEM232	0.849833
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.304097
CTC-551A13.2	0
WDR36	3.45328
AC010468.3	0
AC010468.1	0.282332
CAMK4	1.05462
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	0.459854
HMGN1P13	0
CTD-2367A17.1	0
NREP	3.34018
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	2.05665
SNORA13	0.642117
CTC-459M5.1	0
CTC-459M5.2	0.0309872
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	0.871446
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0.231602
CBX3P3	0
RNU6-482P	0
XBP1P1	0.82792
ZRSR1	4.45881
CTC-487M23.6	2.22768
CTC-487M23.7	1.20057
MCC	4.00057
CTD-2201G3.1	0.0883855
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	4.59893
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36-IT1	0
CTC-428G20.2	0.173323
PGGT1B	3.29946
CTC-428G20.6	0.26382
CTC-428G20.1	0.167019
HMGN1P15	0
CTNNA1P1	0.0157481
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0
TICAM2	2.59654
AC010226.4	4.33879
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
LVRN	0.0891561
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.359412
CTD-2287O16.5	2.87757
RNU6-644P	0.239487
HMGN2P27	0
CTC-339F2.2	0
SEMA6A-AS1	1.29338
RPS14P8	0.54896
SEMA6A-AS2	1.03759
RPS17P2	0.465993
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0.063466
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.345464
LINC02148	0.0912582
LINC02208	0.0130373
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	2.57506
PTMAP2	4.01789
MIR1244-2	3.35156
CTB-161M19.4	0.206293
RNU6-373P	0
CTB-161M19.1	0.176491
CTB-161M19.2	0
RP11-950K24.2	0.0348396
LAMTOR3P2	0
RNU6-701P	0
MIR5706	0
TNFAIP8	0.89126
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0.077081
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRR16	0.912264
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.0607495
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
SRFBP1	4.3647
LOX	1.17148
CTC-441N14.2	0
ZNF474	0.181176
CTC-441N14.1	0
CTC-441N14.4	0
CTD-2544H17.2	0
SNCAIP	0.639618
CTD-2544H17.1	0.0870636
CTD-2280E9.1	0
MGC32805	0
LINC02201	0
ARGFXP1	0
CTB-36H16.2	3.00925
RN7SL689P	0.845521
PPIC	4.4883
RP11-359P5.1	0.209915
RN7SL711P	0
AC106786.1	0.245455
PRDM6	0.708038
CTD-2347I17.1	0
KRT8P33	0.269064
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	4.33956
HMGB1P29	0.208027
CTC-369A16.2	0.0864342
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0.0535769
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.223621
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.381031
RNU6-290P	0
RP11-395C3.1	0.141028
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	2.12671
MARCH3	3.42041
C5orf63	0.881303
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.224514
CTD-2195M15.1	3.7947
CTD-2195M15.3	0.22203
HNRNPKP1	0.123823
CTD-2195M15.4	0
CTXN3	0.195586
CTC-548H10.2	0
CCDC192	0.217223
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0645183
FBN2	0.06881
Y_RNA	0
