Name	Adipose - Visceral (Omentum)
GRM7-AS2	0
GRM7-AS1	0
RP11-157E16.1	0
LMCD1-AS1	0.162707
AC018832.1	0
RNU4ATAC17P	0
AC023481.1	0
AC034187.2	0
SSUH2	0.364567
OR7E122P	0
CAV3	0.30709
OXTR	0.298291
RAD18	3.09717
SNORA43	0
SRGAP3	0.623192
SRGAP3-AS1	0
SRGAP3-AS2	0
SRGAP3-AS3	0
SRGAP3-AS4	0
RP11-380O24.1	0.0772229
PGAM1P4	0
LHFPL4	0.0729098
DUSP5P2	0
CPNE9	0.223246
RP11-266J6.2	0.670406
RNU6-882P	0.461023
RP11-1020A11.1	0.90973
PRRT3	2.03463
RP11-1020A11.2	1.88109
EMC3-AS1	1.23635
CYCSP10	1.04987
FANCD2	1.34159
RNU6-670P	0
CYCSP11	0
FANCD2OS	0
LINC00852	2.51935
GHRL	0.584486
GHRLOS	1.59569
ATP2B2	0.101088
MIR378B	0
MIR885	0
ATP2B2-IT1	0
ATP2B2-IT2	0
LINC00606	0
AC018495.3	0
SLC6A11	0.0368098
SLC6A1	1.97077
SLC6A1-AS1	0.134765
CHCHD4P4	0
AC083855.5	0
AC026185.1	0
RP11-169K17.2	0
RP11-169K17.4	0.164448
RP11-169K17.3	0.326909
FANCD2P2	0
CYCSP12	0
NUP210P2	0
MARK2P14	0
AC090958.5	0
RN7SL147P	0
ACTG1P12	0.086476
MTCO1P5	0
GSTM5P1	0.0420425
AC091492.2	0.57631
RNA5SP123	0
RNU6-377P	0
MKRN2OS	0.284041
Metazoa_SRP	0.303844
CRIP1P1	0
TMEM40	0.0676725
KRT18P17	0.0354146
CAND2	3.2263
RP11-767C1.2	0.817565
LINC02022	0
RP11-715I4.1	0
NUP210	3.32924
AC027124.3	0
AC027124.2	0
HDAC11-AS1	0
LINC00620	0
WNT7A	0.011977
VN1R20P	0.199971
FGD5P1	0.139684
TPRXL	0.155303
VN1R21P	0
AC093495.4	2.12903
RP11-536I6.2	0
LINC01267	0
RNA5SP124	0
GRIP2	2.32738
RNU6-905P	0
RHBDF1P1	0
RP11-588H7.1	0
AC090952.5	0
C3orf20	0.0313565
AC090957.2	0
LINC02011	0
AC090954.5	0
RPS3AP53	0
COL6A4P1	0.0126354
RNU6-454P	0
HMGN2P7	0
METTL6	3.03892
RNU6-1024P	0
EAF1-AS1	0.192294
COLQ	2.66135
MIR4270	0
RN7SL110P	0
MIR3134	0
RP11-44D5.2	0.109256
RP11-44D5.1	0.267132
RN7SL4P	0.159519
MIR563	0
IMPDH1P8	0.208406
OXNAD1	3.68802
RP11-608O8.2	0
RP11-415F23.2	1.75253
RP11-415F23.3	0.992664
RP11-415F23.4	1.46017
RP11-194G10.3	0
LINC00690	0
DAZL	0
AC091493.2	0
CDYLP1	0
PLCL2-AS1	0
AC090960.1	0
AC140076.1	0
RNU7-10P	0
AC104451.2	0
AC104297.1	0.0512001
PDCL3P3	0
AC132807.1	0
RP11-320G10.1	0
RP11-158G18.1	0
SATB1-AS1	0.0374806
RAD23BP1	0.0245169
RNU6-138P	0
KCNH8	0.0959319
MIR4791	0
EFHB	0.269336
HSPA8P18	0
PP2D1	0.372072
RNU4-85P	0
SAP18P3	0.0654431
RPL39P18	0
MIR3135A	0
SGO1	0.106658
SGO1-AS1	0.0468574
RNU6-822P	0
RP11-669C19.1	0
RNU6-815P	0
RP11-901H12.1	0
VENTXP7	0
ZNF385D	3.15243
ZNF385D-AS1	0.0410374
ZNF385D-AS2	0
AC092421.1	0
RP11-1037D22.1	0
RANP7	0
SALL4P5	0
RPL24P7	0.191138
UBE2E2-AS1	0.124727
Y_RNA	0
AC121251.1	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	0.0915528
ARL4AP4	0.414571
LINC00691	0
RPL31P20	0
THRB-IT1	0.0470072
THRB-AS1	0.108826
RP11-317L10.1	0
MIR4792	0
EIF3KP2	0
AC133680.1	0
RN7SL216P	0
RNA5SP125	0
CFL1P7	0
RNA5SP126	0
AC133141.1	0
SNORD5	0
uc_338	0.516316
MIR4442	0
CRIP1P2	0
AC092798.2	0.348568
TAF9BP1	0.141996
LINC00692	0
RPEP2	0
HMGB3P12	0
VENTXP4	0
AC099754.1	0
LRRC3B	0.14151
AC114877.3	0
NEK10	0.115278
MINOS1P3	0
RNU6-342P	0
RPS20P15	0.178448
AC099535.4	0
RNU1-96P	0
AC137675.1	0
Y_RNA	0
AC098614.1	0
AC098614.2	3.457
RP11-222K16.1	0.785488
AC098614.3	0
LINC02084	0.543307
EOMES	0.876839
LINC01980	0
LINC01981	0
LINC01967	0
ZCWPW2	0.933838
FAM96AP1	0
AC093142.2	0
MESTP4	0
RBMS3-AS3	2.34192
RPS12P5	0
RBMS3-AS2	0.119045
MTND4LP9	0
RBMS3-AS1	0.103729
LINC01985	1.57497
AC116035.2	0
AC096921.2	0.0840375
GADL1	0.0470269
MIR466	0
CNN2P6	0
RNA5SP127	0
AC115283.1	0
THRAP3P1	0
OSBPL10	4.31497
OSBPL10-AS1	0.0258849
ZNF587P1	0
ZNF860	0.471971
RPL21P40	0
SNORA25	0
Y_RNA	0
NIFKP7	0
AC094019.4	0.473214
RPSAP11	0.187522
RP11-384L8.1	2.00896
RP11-384L8.2	0
KRT18P15	0.234838
MIR548AY	0
AC104306.1	0
AC104306.4	0
IGBP1P3	0
RPL30P4	0.309325
CNOT10-AS1	0
SUGT1P2	0.135623
RPL23AP43	0.164923
TRIM71	0.0790014
CCR4	0.435544
SEC13P1	0.0513621
SUMO2P10	0
TMPPE	0.716451
RN7SL296P	0
AC123900.2	0
FBXL2	3.33243
RNU7-110P	0
RNA5SP128	0
COX6CP10	0
AC112220.2	0
SDAD1P3	0
RP11-10C24.2	1.08312
RP11-10C24.3	1.56263
RP11-10C24.1	1.52086
LINC01811	0
AC123023.1	0
AC018359.3	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ARPP21	0.0421834
ARPP21-AS1	0
MIR128-2	0
AC104308.2	0
RFC3P1	0
STAC	1.04997
NBPF21P	0
RN7SKP227	0
DCLK3	0.298582
HSPD1P6	0.122913
LINC02033	0.154988
RP11-640L9.2	0.518972
AC011816.1	0
RNU6ATAC4P	0
RP11-129K12.1	0.326862
PRADC1P1	0.37745
RPL29P11	2.35907
Y_RNA	0
UBE2D3P2	0.0708906
RNU6-1301P	0
UBE2FP1	2.05112
RP11-285J16.1	0.651659
AC097359.2	0.166149
RP11-259K5.1	0.0691323
RP11-259K5.2	1.39391
TCEA1P2	0.835539
RNA5SP129	0
C3orf35	0.733862
RNU7-73P	0
ITGA9-AS1	1.19606
RPL21P135	0.260429
NDUFAF4P3	0.709365
MIR26A1	0
Y_RNA	0
DLEC1	2.08777
PPP2R2DP1	0
Y_RNA	0.339093
SLC22A13	0.0829195
RP11-815I22.1	0
SLC22A14	0.237479
RNU6-235P	0
DLEC1P1	0
XYLB	1.2018
ACVR2B-AS1	1.1235
ACVR2B	1.81101
EXOG	4.88025
Y_RNA	0
DDTP1	0.0950232
RPL18AP7	0.501994
SCN5A	0.219832
SCN10A	0
RP11-134J21.1	0
SCN11A	0.566076
RNU6-1227P	0
TTC21A	3.03834
MIR6822	0
RP11-331G2.7	0.212574
Metazoa_SRP	0
XIRP1	0.164424
DSTNP4	0
CX3CR1	0.366806
RP11-331G2.6	0
CCR8	0
HNRNPA1P21	0.0340958
RP11-241K18.2	0
EEF1A1P24	0.166283
MOBP	0.0666615
NFU1P1	0
MYRIP	4.08959
RNU4-56P	0
EIF1B-AS1	0.549068
RN7SL411P	0
SNORA64	0
ENTPD3-AS1	2.28374
PGAM1P3	0
ENTPD3	2.34407
ZNF619	2.15781
RNU5B-2P	0.601995
ZNF620	1.38656
RPL5P10	0
EEF1GP3	0
RP11-528N21.1	0
HMGN2P24	0
RP11-761N21.2	3.68382
RP11-761N21.1	0.0521255
RP11-520A21.1	0
RP11-372H2.1	0
MRPS31P1	0
ULK4	2.06641
SCARNA21	0
RN7SKP58	0
ATP6V0E1P2	0
Y_RNA	0
U8	0
RPL36P20	0
GEMIN2P2	0
RP11-193I22.2	0
TPMTP2	0
RNU4-78P	0
CCK	0.194397
RP11-333B11.1	0
SALL4P6	0
EIF4BP4	0
LYZL4	0
RP11-219I21.1	0
VIPR1-AS1	0.492798
RP4-613B23.1	1.64241
RN7SL567P	0
KLHL40	0.0773919
HHATL	0.332152
HHATL-AS1	0.0442562
CCDC13	0.597955
CCDC13-AS1	0.48665
LINC02158	0.329947
ACKR2	2.54695
RP11-70C1.3	0.068329
RP11-141M3.6	0.597626
CYP8B1	0.38588
HNRNPA1P22	0.0822142
KRBOX1-AS1	0
KRBOX1	0.499212
RP11-136C24.1	0
RP11-136C24.2	0.337992
RN7SL517P	0
RP11-188P20.3	3.71705
SNRK-AS1	1.07284
Y_RNA	0
RP11-353H3.1	0.0694688
RP4-672N11.1	0
RP4-555D20.3	0
RP4-555D20.4	0
RNU6-367P	0
MIR138-1	0
RP4-555D20.1	0.0201262
RP4-555D20.2	0.0485813
TOPAZ1	0
RP11-424N24.2	0
LINC00694	2.12392
LINC01988	0.0644316
ZNF445	4.58371
ZNF852	2.34857
EI24P3	0
RP11-944L7.6	0
ZKSCAN7	2.42393
RP11-944L7.4	0.37695
ZNF660	1.63685
MPRIPP1	0.597339
ZNF197-AS1	0.207488
RP11-348P10.2	2.67806
SOCS5P3	0
ZNF501	2.20475
KIF15	0.482792
TGM4	0.0798102
RP11-272D20.2	0
RPL12P44	0.0752434
RNU5B-3P	0.23892
CDCP1	2.67762
RPS24P8	1.0123
TMEM158	3.24167
U3	0
LARS2-AS1	0
LIMD1-AS1	0.153163
RN7SL145P	1.42198
RP11-697K23.3	0
SLC6A20	0.0401853
RP11-852E15.1	0
CCR9	0.0599615
Y_RNA	0
CXCR6	1.35658
XCR1	0.0804826
NRBF2P2	0
FLT1P1	0.0559767
CCR3	0.0817685
UQCRC2P1	0
CCR2	1.37282
RP11-24F11.2	1.02145
CCR5	1.30075
LINC02009	0.623495
LTF	4.59673
RTP3	0.0478851
LRRC2	3.56955
LRRC2-AS1	0.0298956
TDGF1	0.176216
RP11-509I21.2	0
SNORD77	0
TMIE	0.727032
PRSS46	0.146427
PRSS45	0.459284
RP11-427P5.2	0
PRSS44	0.204492
PRSS42	0.354126
RP11-427P5.3	0.358212
NRADDP	0.34179
MRPL57P3	0
KIF9-AS1	0.719692
KIF9	1.95958
SNORD13P3	0
RP11-447D11.3	0.91466
RP11-708J19.1	1.07905
RP11-708J19.3	0
BOLA2P2	0.374291
RN7SL870P	0
CSPG5	0.434914
RP11-717D12.1	0.0284259
RP11-395P16.1	0
uc_338	0
MIR1226	0
Y_RNA	0
VPS26BP1	0
RP11-1029M24.4	0
RN7SL664P	0
RP11-1029M24.1	0
CDC25A	0.447611
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	0
MIR4443	0
CAMP	0.650632
MRPS18AP1	0.842435
Y_RNA	0
SPINK8	0
MIR2115	0
FBXW12	0.0634914
RN7SL321P	0
RP11-24C3.2	0.72482
PFKFB4	1.58315
MIR6823	0
UCN2	0.0940644
COL7A1	1.88618
MIR711	0
TMEM89	0.121603
CELSR3	0.631603
MIR4793	0
CELSR3-AS1	0
RP11-572O6.1	0.648645
PRKAR2A-AS1	0.510564
ARIH2OS	2.18604
RP13-131K19.1	0.712161
RP13-131K19.2	0.477931
MIR425	0
MIR191	0
RP13-131K19.6	1.59906
RN7SL182P	0
MIR6890	0
RP11-694I15.7	0.476498
C3orf84	0
CCDC36	1.32109
RP11-3B7.7	0
RP11-3B7.1	1.35888
MIR4271	0
RHOA-IT1	1.09661
RNA5SP130	0
BSN-AS2	0.0311888
BSN	0.175311
BSN-AS1	0
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.178184
FAM212A	4.06595
MIR5193	0
TRAIP	1.29526
CAMKV	0.0301757
RN7SL217P	0
ACTBP13	0.00772043
MST1R	4.00272
CTD-2330K9.2	0
CTD-2330K9.3	0.106469
RBM5-AS1	1.94622
SEMA3F-AS1	4.79085
MIR566	0
GNAT1	0.0337989
SLC38A3	0.313967
MIR5787	0
XXcos-LUCA16.1	0.437053
U73166.2	0.693129
SEMA3B-AS1	3.05548
LSMEM2	0.503681
HYAL3	2.61697
RASSF1-AS1	2.98494
ZMYND10-AS1	0
ZMYND10	0.605516
CACNA2D2	2.05453
CYB561D2	0.759367
RNA5SP131	0
HEMK1	4.27134
RP11-804H8.7	0
LINC02019	1.97967
MIR4787	0
DOCK3	0.849731
RP11-804H8.5	0
RP11-646D13.1	0
ZNF652P1	0
ST13P14	0
RNU6ATAC29P	0
RNA5SP132	0
GRM2	0.301306
IQCF6	0
IQCF4	0
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0.0636633
RP11-155D18.13	0.213185
GPR62	0.249465
POC1A	1.68495
ALDOAP1	0
RP11-330H6.6	0.137621
TLR9	1.12847
RP5-1157M23.2	0.268736
MIRLET7G	0
GLYCTK-AS1	0.475338
MIR135A1	0.413475
RP11-168J18.6	0.717221
PHF7	4.80858
TNNC1	2.70481
RNU6-856P	0
RNU6ATAC16P	0
SNORD19B	0
SNORD19	0
SNORD19B	0.981554
SNORD19	0.492467
SNORD69	0
RP5-966M1.7	0.195082
RP5-966M1.5	0
RP5-966M1.4	0
ITIH1	0.188654
ITIH3	3.53688
ITIH4-AS1	0
MIR8064	0
RP11-894J14.2	0.244283
SFMBT1	3.59904
RP11-5O17.1	0.293886
SERBP1P3	0.269505
Y_RNA	0
CACNA1D	0.110138
SNORD38	0
SNORA26	0
RP11-72H11.1	0
SNORD63	0
RP11-884K10.6	0
CHDH	0.806757
IL17RB	1.686
RP11-884K10.7	2.2894
CABYRP1	0
CACNA2D3	1.28432
RPS15P5	0.151102
ESRG	0.090927
CACNA2D3-AS1	0.0264984
LRTM1	0
RP11-889D3.1	0
LINC02017	0
LINC02030	0
RP11-875H7.1	0
RP11-875H7.2	0
WNT5A	2.86196
WNT5A-AS1	0.307291
RP11-875H7.5	0
ERC2	0.100275
RP11-58O15.1	0
ERC2-IT1	0
MIR3938	0
RN7SKP45	0
RNA5SP133	0
ARHGEF3-AS1	0
SPATA12	0.0409787
RP11-157F20.3	0
IL17RD	2.5752
RP11-157F20.1	0
HESX1	1.0233
ASB14	0.976906
DNAH12	0.0469235
Y_RNA	0
RNU6-1181P	0
RNF7P1	0
RP11-229A12.2	0
RNU6-108P	0
RNU6-483P	0
ARF4-AS1	1.30868
RNU6ATAC26P	0
DENND6A-AS1	0.557745
RP11-755B10.3	0
PDHA1P1	0
PPIAP16	0.113078
FLNB-AS1	2.74108
RP11-456N14.4	0.197211
RP11-456N14.6	0.116887
DNASE1L3	4.57053
RP11-80H18.3	0.359521
RP11-80H18.4	0.279041
RP11-802O23.4	0
RP11-802O23.3	1.99397
RP11-359I18.5	0.5578
RP11-359I18.1	0
RP11-475O23.2	0.510058
FAM3D-AS1	0
FAM3D	0.118863
C3orf67	0.0983303
C3orf67-AS1	0
CTD-2185K10.1	0
RP11-285B24.1	0
RP11-719N22.2	0
RP11-719N22.1	0
Metazoa_SRP	0
FHIT	1.97445
RP11-641C17.4	0
RP11-641C17.2	0
RP11-641C17.3	0
RP11-641C17.1	0
U3	0
Y_RNA	0
RNU2-10P	0
RP11-154D3.1	0.0759402
PTPRG-AS1	0.358013
C3orf14	1.973
FEZF2	0
CADPS	0.130211
RP11-1036F1.1	0
RN7SL863P	0
RNU6-139P	0
RP11-24H1.1	0
LINC00698	0
KRT8P35	0
UBL5P3	0
SYNPR	0
SYNPR-AS1	0
RNA5SP134	0
SNTN	0
AC136289.1	0.128577
C3orf49	0.0959741
THOC7-AS1	0.0366483
SCAANT1	0.673368
PSMD6-AS2	2.15709
RP11-245J9.5	1.75844
PSMD6-AS1	3.07944
RP11-245J9.6	1.05781
PRICKLE2-AS1	0.408176
U3	0
LINC00994	0.185585
PRICKLE2-AS2	0.11241
PRDX3P4	0.241273
PRICKLE2-AS3	0.0723478
RP11-14D22.1	0
RNU6-739P	0
ADAMTS9-AS2	1.97998
LINC02040	0
RP11-88H12.2	0.939152
ILF2P1	0.0839344
RPL17P17	0
MAGI1-IT1	0.479418
MAGI1-AS1	0
Y_RNA	0
RP11-320P11.1	0
RNU6-787P	0
RN7SL482P	0
RP11-814M22.2	0
RPL21P41	0
KBTBD8	0.625755
MIR4272	0
RP11-85I21.1	0
NDUFB4P1	0
SUCLG2-AS1	0.570636
FAM19A1	0.0795224
COPS8P2	0.0753677
RP11-1008M1.1	0
RP11-436J20.1	0
PSMC1P1	0.725181
FAM19A4	0
RNA5SP135	0
CTD-2013N24.2	1.37264
MIR3136	0
LMOD3	0.182939
RBM43P1	0
RP11-62G11.1	0
RP11-62G11.2	0
RP11-444P10.1	0
RN7SL418P	0
SAMMSON	0
RP11-963H1.1	0
UQCRHP4	0
RP11-231I13.2	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
RP11-298C2.1	0
FOXP1-AS1	0.058569
MIR1284	0
RP11-154H23.5	0
FOXP1-IT1	0.0210573
RP11-154H23.3	0.280261
RP11-154H23.4	0.13364
GPR27	1.81987
PROK2	1.72013
RN7SL271P	0
UBE2Q2P9	0
LINC00877	0.169811
RP11-398A8.4	0
RP11-398A8.5	0
RP11-398A8.2	0
RP11-398A8.1	0
LINC00870	0
RP11-433A10.3	0
RP11-433A10.2	0
RP11-447M4.1	0
RP11-654C22.2	0
RNU1-62P	0
RP11-654C22.1	0
RNA5SP136	0
RP11-624D20.1	0
PSMD12P	0
LAPTM4BP2	0
Metazoa_SRP	0
FTH1P23	1.89119
RNU7-19P	0
EBLN2	3.95311
RNU6-557P	0
RNU2-64P	0
CCDC75P1	0
RNU6-1270P	0
RNU7-119P	0
PDZRN3-AS1	0.116346
CTD-2006M22.2	1.11212
RP11-451J24.1	0
LINC02005	0.310224
Metazoa_SRP	0
LINC02047	0
RP11-781E19.1	0
AKR1B1P2	0
CNTN3	0.995921
NIPA2P2	0
RN7SL294P	0
MIR4444-2	0
HNRNPA3P6	1.62347
MYLKP1	0
OR7E66P	0
OR7E22P	0
OR7E55P	0
RP11-803B1.2	0
LSP1P2	0
RP11-803B1.3	0
ALG1L6P	0.27151
FAM86DP	4.63805
LINC02018	0.400705
ENPP7P2	0.178509
SNRPCP10	0
CTD-2026G6.3	0
RPS3AP15	0
RP11-413E6.2	0
OR7E121P	0
UNC93B3	0.12646
RPL23AP49	0.704888
RP11-413E6.11	0
CLUHP10	0
MIR1324	0
AGGF1P3	0
RARRES2P1	0.0939663
FRG2C	0
DUX4L26	0.362647
LINC00960	1.13215
ZNF717	1.67737
ROBO2	0.141919
Y_RNA	0
RP11-550F7.1	0.49598
RNU6-386P	0
VDAC1P7	0
RNU6-217P	0
LINC02077	0
RP11-354H21.2	0
RN7SL647P	0
RN7SKP61	0
RP11-314M24.1	0
MRPS17P3	0
RP11-588D3.1	0
RN7SL751P	0
MIR3923	0
HMGB1P38	0
OSBPL9P1	0
HNRNPA3P8	0
RP11-481N16.1	0
RP11-47P18.1	0
LINC02050	0
LINC02027	0
RP11-520D19.1	0
RP11-520D19.2	0.16519
RP11-564P9.1	0
RNU2-28P	0.194398
SETP6	0
RP11-142L1.3	0
RP11-142L1.1	0
RP11-359D24.1	0
LINC02008	0
RPL7AP23	0
CYP51A1P1	0
SRRM1P2	0
LINC00971	0
RP11-651J20.1	0
LINC02025	0
CADM2	1.71122
MIR5688	0
CADM2-AS2	0
CADM2-AS1	0.0385077
THAP12P2	0
snoZ40	0
RNU6-1129P	0
RP11-789F5.1	0
RN7SKP284	0
LINC02070	0
RP11-43A1.1	0
PPATP1	0
LINC00506	0.25482
MIR4795	0
POU1F1	0.0307033
KRT8P25	0
APOOP2	0
PSMC1P6	0
RP11-451B8.1	0
RNU6-873P	0
RNU6ATAC6P	0
HTR1F	0.675837
CBX5P1	0
ABCF2P1	0
RP11-249L12.1	0
Y_RNA	0
NDUFA5P5	0
ICE2P2	0
GAPDHP50	0
EPHA3	4.66399
MTCO2P6	0
MTCO1P6	0
U3	0
RNU6-712P	0
PROS2P	0
HSPE1P19	0
Clostridiales-1	0
ABBA01000934.1	0
RNU6-488P	0
Y_RNA	0
RNU6-511P	0
HMGN1P7	0
STX19	0.192712
DHFR2	3.23525
NSUN3	3.78989
RBBP4P2	0.111179
ARMC10P1	0.0776851
RP11-118N24.2	0
WDR82P1	0
LINC00879	0
RPS18P6	0
MTHFD2P1	0.183889
RP11-598F17.2	0
HNRNPKP4	0.95272
MIR8060	0
RP11-124D9.1	0
RNU6-1094P	0
MTRNR2L12	2.43507
RPL18AP8	0
RCC2P5	0
CDV3P1	0
EPHA6	0.0926567
RP11-529P9.1	0
RP11-389G6.3	0.0779883
ARL6	2.97552
RP11-389G6.5	0
RP11-389G6.4	0
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
RP11-343D2.11	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H5P	0
OR5H3P	0
OR5H4P	0
RP11-325B23.2	0
OR5H7P	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	0.224257
RPL38P4	0
RP11-227H4.5	0
GPR15	0.320284
RP11-227H4.1	0
WWP1P1	0.0236664
ST3GAL6-AS1	1.09983
ST3GAL6	4.34538
PDLIM1P4	0.558899
RNU6-26P	0.299545
CTD-2021J15.1	0
RNU6-1263P	0
LINC00973	0
U7	0
ACTG1P13	0
RP11-121C1.1	0
RP11-779P15.1	0
RP11-779P15.2	0
RP11-201E8.1	0
RP11-383I23.2	0.159852
MIR3921	0
TMEM30CP	0
DUSP12P1	0
VTI1BP1	0.0384692
LNP1	2.68256
ADGRG7	0
SNORA31	0
GMFBP1	0
RP11-301G23.1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	0.15858
ZNF90P1	0.0612033
RP11-144C15.1	0
RP11-144C15.2	0.565421
Y_RNA	0
FAM172BP	0
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
RNY1P12	0
ZBTB11-AS1	2.33303
PDCL3P4	1.46227
CEP97	2.71664
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0.00324483
RP11-280H21.1	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
RP11-93B21.1	0
Y_RNA	0
Y_RNA	0
LINC00882	0.412519
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0
DUBR	2.42887
RP11-446H18.5	0.0762307
RP11-446H18.1	0.520056
RP11-446H18.6	0.397547
CCDC54	0.0516886
LINC01990	0.142473
LINC00635	0
LINC00636	0.0744591
RP11-861A13.3	0.281038
LINC01215	0.107034
HHLA2	0
HNRNPA1P17	0
MYH15	0.0947327
RP11-381E24.1	0.553145
KIAA1524	1.24296
SNORA70	0
RP11-381E24.4	0
DZIP3	4.77977
RP11-148O7.2	0
RETNLB	0
TRAT1	0.879627
GUCA1C	0
MORC1	0
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.00860437
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0.0475432
Y_RNA	0
RP11-553A10.1	0.0976649
PVRL3-AS1	0.155648
NECTIN3	4.57361
CD96	2.46781
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0.249656
RP11-402J7.2	0.227626
PLCXD2	0.421504
PLCXD2-AS1	0
TAGLN3	0.0847592
RFKP2	0
TMPRSS7	0
C3orf52	1.04595
MIR567	0
GCSAM	0.517613
RP11-757F18.5	0.782295
SLC9C1	0.15557
RP11-757F18.3	0
RP11-90K6.1	0.0425587
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.191852
OR7E100P	0
RP11-147G7.3	0.0444271
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	1.07347
RP11-484K9.4	0
GTPBP8	4.41957
RP11-572M11.4	0.283775
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.172714
CFAP44	2.68617
RP11-553D4.2	0.284598
CFAP44-AS1	0
MIR8076	0
SIDT1	1.6007
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.383273
USF3	4.40148
RP11-271C24.3	0.35459
RP11-271C24.2	0
GRAMD1C	1.87203
RP11-435F17.1	0.16153
RP11-435F17.3	0.692068
VPS26AP1	0
RP11-255E6.6	0
ZDHHC23	1.96772
CCDC191	3.64861
RP11-255E6.5	0
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0.0672881
RP11-553L6.3	0
ZNF80	0.342058
TIGIT	0.480385
ZBTB20	0.606634
ZBTB20-AS1	0.0710013
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.0822164
RP11-190P13.2	0
EIF4E2P2	0
GAP43	0.360772
RP11-326J18.1	0
LSAMP	3.42639
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.867403
TUSC7	0
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0
PTMAP8	0.248333
RNU6-1200P	0
RP11-384F7.2	0.411038
RP11-768G7.1	0
LINC02024	0
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11	0.271741
IGSF11-AS1	0
C3orf30	0
B4GALT4-AS1	0
RPS26P21	0.784641
ARHGAP31-AS1	0.822319
RNU6-1127P	0
RP11-190C22.8	0.177
CD80	0.229574
RP11-190C22.9	0
RPL10P7	0.196837
POPDC2	4.18225
MAATS1	1.85489
RP11-169N13.4	0
NR1I2	0.0597406
PHBP8	0
RP11-767L7.1	0.0244011
RP11-767L7.2	0
RP11-18H7.1	0.373056
RN7SL762P	0
RN7SL397P	0
GPR156	0.198072
Y_RNA	0
RP11-174O3.1	0.0641367
RP11-174O3.3	0.308982
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.251195
MTCO1P29	0
MTCO2P29	0
NAP1L1P3	0.139288
LINC02049	0
STXBP5L	0.00710691
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.144867
RPL7AP11	0.572748
ARGFX	0
FBXO40	0.104903
RN7SL172P	0.252533
RNU4-62P	0.308458
EAF2	2.13164
SLC15A2	1.34451
ILDR1	0.0280342
Y_RNA	0
CASR	0.00429541
HNRNPA1P23	0
WDR5B	4.18996
RP11-299J3.8	1.63288
RP11-299J3.6	0
RP11-592P9.3	0
PARP15	3.03863
EIF4BP8	0
LINC02035	4.34911
SEMA5B	1.02892
RP11-797D24.3	0.342044
MYLK-AS1	1.04716
MYLK-AS2	0.0388628
RP11-9N20.3	0.827329
SNORA5	0
ROPN1	0
MIR5002	0
RPL7P15	0.21843
MIR6083	0
RNU6-143P	0
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0.140297
RP11-71H17.8	0.393671
ENO1P3	0
MUC13	0.103237
RNA5SP137	0
