Name	Brain - Hippocampus
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0.0336391
RP11-155D18.13	1.91403
POC1A	1.00767
ALDOAP1	0
RP11-330H6.6	0.059955
TLR9	0.505059
RP5-1157M23.2	0.130798
MIRLET7G	0
GLYCTK	1.65438
GLYCTK-AS1	0.0820097
MIR135A1	0
DNAH1	3.60429
RP11-168J18.6	0.25402
PHF7	1.9846
TNNC1	1.05913
SMIM4	3.48412
PBRM1	4.13041
RNU6-856P	0
RNU6ATAC16P	0
SNORD19B	0
SNORD19	0
SNORD19B	0
SNORD19	0
SNORD69	0
RP5-966M1.7	0.240211
RP5-966M1.5	0
RP5-966M1.4	0
ITIH1	0.017793
ITIH3	0.196524
ITIH4	2.99237
ITIH4-AS1	0
TMEM110	4.64892
MIR8064	0
RP11-894J14.2	0.132493
SFMBT1	1.76691
RP11-5O17.1	0.402534
SERBP1P3	0.828054
RFT1	3.59529
DCP1A	3.69145
Y_RNA	0
CACNA1D	0.997945
SNORD38	0
SNORA26	0
RP11-72H11.1	0
SNORD63	0
RP11-884K10.6	0.223807
RP11-884K10.7	3.95504
CABYRP1	0
RPS15P5	0.270018
ESRG	0.0122863
CACNA2D3-AS1	0.0239714
LRTM1	0.0316688
RP11-889D3.1	0
LINC02017	0
LINC02030	0
RP11-875H7.1	0
RP11-875H7.2	0
WNT5A	1.2102
WNT5A-AS1	0.140769
RP11-875H7.5	0
ERC2	3.66342
RP11-58O15.1	0
ERC2-IT1	0.0131571
MIR3938	0
RN7SKP45	0
RNA5SP133	0
CCDC66	3.72075
ARHGEF3-AS1	0
SPATA12	0.0238383
RP11-157F20.3	0.0480137
IL17RD	2.70977
RP11-157F20.1	0
HESX1	0.955092
ASB14	0.372926
DNAH12	0.254184
Y_RNA	0
RNU6-1181P	0
RNF7P1	0
RP11-229A12.2	0
RNU6-108P	0
RNU6-483P	0
PDE12	3.28488
ARF4-AS1	0.400813
RNU6ATAC26P	0
DENND6A	4.76852
DENND6A-AS1	0.389978
RP11-755B10.3	0.0121085
SLMAP	3.19562
PDHA1P1	0
PPIAP16	0
FLNB-AS1	0.316001
RP11-456N14.4	0
RP11-456N14.6	0.0733479
DNASE1L3	0.0425981
RPP14	3.56582
RP11-80H18.3	0
RP11-80H18.4	0.765895
RP11-802O23.4	0
RP11-802O23.3	4.62153
RP11-359I18.5	0.256553
ACOX2	2.32029
RP11-359I18.1	0
RP11-475O23.2	0.302208
FAM3D-AS1	0.0849216
FAM3D	0.0654636
C3orf67	0.0960738
C3orf67-AS1	0.285068
CTD-2185K10.1	0
RP11-285B24.1	0
RP11-719N22.2	0
RP11-719N22.1	0
Metazoa_SRP	0
FHIT	3.14443
RP11-641C17.4	0
RP11-641C17.2	0
RP11-641C17.3	0
RP11-641C17.1	0
U3	0
PTPRG	4.35876
Y_RNA	0
RPL10AP6	1.47424
RNU2-10P	0
RP11-154D3.1	0
PTPRG-AS1	0.996363
RP11-1036F1.1	0
RN7SL863P	0
RNU6-139P	0
RP11-24H1.1	0
LINC00698	0.0177799
KRT8P35	0
UBL5P3	0
SYNPR-AS1	0
RNA5SP134	0
SNTN	0.0151613
AC136289.1	0.283021
C3orf49	0.127564
THOC7-AS1	0
ATXN7	3.03567
SCAANT1	0.185568
PSMD6-AS2	0.293762
RP11-245J9.5	1.33705
PSMD6-AS1	0.500951
RP11-245J9.6	0.404398
PRICKLE2-AS1	0.034869
U3	0
LINC00994	0.0181731
PRICKLE2-AS2	0
PRDX3P4	0
PRICKLE2-AS3	0.00785493
RP11-14D22.1	0
RNU6-739P	0
ADAMTS9	1.34522
ADAMTS9-AS1	0.0698721
ADAMTS9-AS2	0.13285
LINC02040	0
RP11-88H12.2	4.58356
ILF2P1	0
RPL17P17	0
MAGI1-IT1	0.0263712
MAGI1-AS1	0
Y_RNA	0
RP11-320P11.1	0
RNU6-787P	0
RN7SL482P	0
RP11-814M22.2	0
RPL21P41	0
KBTBD8	0.654604
MIR4272	0
RP11-85I21.1	0
NDUFB4P1	0
SUCLG2-AS1	0.326806
COPS8P2	0.0776295
RP11-1008M1.1	0
RP11-436J20.1	0
PSMC1P1	0.269121
FAM19A4	0.903879
RNA5SP135	0
EOGT	3.96164
CTD-2013N24.2	0.494359
TMF1	4.75055
MIR3136	0
LMOD3	0.260622
RBM43P1	0
RP11-62G11.1	0
RP11-62G11.2	0
RP11-444P10.1	0
MITF	1.84774
RN7SL418P	0
SAMMSON	0.0422983
RP11-963H1.1	0
UQCRHP4	0
RP11-231I13.2	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
FOXP1	2.91953
RP11-298C2.1	0
FOXP1-AS1	0
MIR1284	0
RP11-154H23.5	0
FOXP1-IT1	0
RP11-154H23.3	0.338022
RP11-154H23.4	0.408801
PROK2	0.373925
RN7SL271P	0
UBE2Q2P9	0
LINC00877	0.75303
RP11-398A8.4	0
RP11-398A8.5	0.0916431
RP11-398A8.2	0
RP11-398A8.1	0
LINC00870	0.310818
RP11-433A10.3	0.534875
RP11-433A10.2	0.0474451
RP11-447M4.1	0
RP11-654C22.2	0
RNU1-62P	0
RP11-654C22.1	0
RNA5SP136	0
SHQ1	1.811
RP11-624D20.1	0
PSMD12P	0
LAPTM4BP2	0
GXYLT2	0.866514
Metazoa_SRP	0
FTH1P23	0.908188
RNU7-19P	0
EBLN2	0.308336
RNU6-557P	0
RNU2-64P	0
CCDC75P1	0
RNU6-1270P	0
PDZRN3	3.47021
RNU7-119P	0
PDZRN3-AS1	0
CTD-2006M22.2	0.256235
RP11-451J24.1	0
LINC02005	0
Metazoa_SRP	0
LINC02047	0.0413238
RP11-781E19.1	0
AKR1B1P2	0
CNTN3	3.73074
NIPA2P2	0
RN7SL294P	0
MIR4444-2	0
HNRNPA3P6	0.59548
MYLKP1	0
OR7E66P	0
OR7E22P	0.10646
OR7E55P	0
RP11-803B1.2	0.26324
LSP1P2	0
RP11-803B1.3	0
ALG1L6P	0.149856
FAM86DP	2.37174
LINC02018	0.79211
ENPP7P2	0.409783
SNRPCP10	0
CTD-2026G6.3	0.178725
RPS3AP15	0
RP11-413E6.2	0
OR7E121P	0
UNC93B3	0.197604
RPL23AP49	1.91206
RP11-413E6.11	0
CLUHP10	0
MIR1324	0
AGGF1P3	0.0386546
RARRES2P1	0.246419
FRG2C	0
DUX4L26	0.173932
LINC00960	0.378651
ZNF717	1.07343
ROBO2	1.52201
Y_RNA	0
RP11-550F7.1	0.117377
RNU6-386P	0
VDAC1P7	0
RNU6-217P	0
LINC02077	0
RP11-354H21.2	0
RN7SL647P	0
RN7SKP61	0
RP11-314M24.1	0
MRPS17P3	0
RP11-588D3.1	0
RN7SL751P	0
MIR3923	0
HMGB1P38	0
OSBPL9P1	0
HNRNPA3P8	0
RP11-481N16.1	0
RP11-47P18.1	0
LINC02050	0
LINC02027	0
RP11-520D19.1	0
RP11-520D19.2	0
RP11-564P9.1	0
GBE1	4.41639
RNU2-28P	0
SETP6	0
RP11-142L1.3	0
RP11-142L1.1	0
RP11-359D24.1	0
LINC02008	0
RPL7AP23	0
CYP51A1P1	0.0138055
SRRM1P2	0
LINC00971	0
RP11-651J20.1	0
LINC02025	0
MIR5688	0
CADM2-AS2	0
CADM2-AS1	0.0635241
THAP12P2	0.0158464
snoZ40	0
RNU6-1129P	0
RP11-789F5.1	0
RN7SKP284	0
LINC02070	0.502527
RP11-43A1.1	0
VGLL3	0.175724
PPATP1	0
LINC00506	0.392125
MIR4795	0
POU1F1	0.0667332
KRT8P25	0
APOOP2	0
PSMC1P6	0
RP11-451B8.1	0
RNU6-873P	0
RNU6ATAC6P	0
HTR1F	0.13116
ZNF654	2.30369
CBX5P1	0
C3orf38	3.85775
ABCF2P1	0
RP11-249L12.1	0.0245125
Y_RNA	0
NDUFA5P5	0
ICE2P2	0
GAPDHP50	0
EPHA3	0.743272
MTCO2P6	0
MTCO1P6	0
U3	0
RNU6-712P	0
PROS2P	0
HSPE1P19	0
Clostridiales-1	0
ABBA01000934.1	0.0753089
RNU6-488P	0
PROS1	4.59825
Y_RNA	0
RNU6-511P	0
ARL13B	2.75864
HMGN1P7	0
STX19	0.0972212
DHFR2	3.04486
NSUN3	1.86655
RBBP4P2	0.0298647
ARMC10P1	0.0552962
RP11-118N24.2	0
WDR82P1	0
LINC00879	0
RPS18P6	0
MTHFD2P1	0.0158222
RP11-598F17.2	0
HNRNPKP4	0.363539
MIR8060	0
RP11-124D9.1	0
RNU6-1094P	0
RPL18AP8	0
RCC2P5	0
CDV3P1	0
EPHA6	0.388509
RP11-529P9.1	0
ARL6	3.87502
RP11-389G6.5	0
CRYBG3	1.41769
RP11-389G6.4	0
RIOX2	3.97466
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
RP11-343D2.11	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H5P	0
OR5H3P	0
OR5H4P	0
RP11-325B23.2	0
OR5H7P	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	0.0678864
RPL38P4	0
RP11-227H4.5	0
GPR15	0.0229719
RP11-227H4.1	0
WWP1P1	0.0078431
ST3GAL6-AS1	1.04754
ST3GAL6	3.80411
PDLIM1P4	0.253968
DCBLD2	2.6034
RNU6-26P	0
CTD-2021J15.1	0
RNU6-1263P	0
LINC00973	0
U7	0
ACTG1P13	0
RP11-121C1.1	0
RP11-779P15.1	0
RP11-779P15.2	0
RP11-201E8.1	0
COL8A1	0.367493
RP11-383I23.2	0.223356
CMSS1	4.49215
FILIP1L	1.23704
MIR3921	0
TMEM30CP	0
DUSP12P1	0
VTI1BP1	0.0369916
NIT2	3.83999
LNP1	4.80091
TMEM45A	1.32789
ADGRG7	0
SNORA31	0
GMFBP1	0
ABI3BP	0.860778
RP11-301G23.1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	0.108389
ZNF90P1	0
RP11-144C15.1	0
RP11-144C15.2	0.133096
Y_RNA	0
FAM172BP	0
RP11-234A1.1	4.47091
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
RNY1P12	0
ZBTB11-AS1	0.87434
NFKBIZ	1.75287
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0.0079579
RP11-280H21.1	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
CBLB	1.78076
RP11-93B21.1	0
Y_RNA	0.578176
Y_RNA	0.159624
LINC00882	2.10226
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0.0130826
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0.0281985
DUBR	3.09413
RP11-446H18.5	0.315471
RP11-446H18.1	2.77885
RP11-446H18.6	3.31563
CCDC54	0.185386
LINC01990	0.651481
LINC00635	0.0105327
LINC00636	0.250292
RP11-861A13.3	0.481343
LINC01215	0.0196534
HHLA2	0.127519
HNRNPA1P17	0
MYH15	1.41531
RP11-381E24.1	0.114585
KIAA1524	0.640355
SNORA70	0
RP11-381E24.4	0
RP11-148O7.2	0
RETNLB	0
TRAT1	0.00918998
GUCA1C	0.145139
MORC1	0.0756092
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0.111638
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.0313474
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0
Y_RNA	0
RP11-553A10.1	0.375011
PVRL3-AS1	0.361242
NECTIN3	2.37618
CD96	0.0810056
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0
RP11-402J7.2	0
PLCXD2	0.999619
PLCXD2-AS1	0
PHLDB2	0.704724
RFKP2	0
TMPRSS7	0.016857
C3orf52	0.0598836
MIR567	0
GCSAM	0.0307652
RP11-757F18.5	0.0621037
SLC9C1	0
RP11-757F18.3	0
RP11-90K6.1	0
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.0388493
OR7E100P	0
RP11-147G7.3	0.295135
CCDC80	1.38072
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	0.126255
RP11-484K9.4	0.179482
GTPBP8	1.88166
RP11-572M11.4	0.304707
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.609467
BOC	2.72067
CFAP44	2.07305
RP11-553D4.2	0.0901186
CFAP44-AS1	0
MIR8076	0
SPICE1	1.31296
SIDT1	3.16032
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.244587
USF3	1.92328
RP11-271C24.3	0
RP11-271C24.2	0
GRAMD1C	4.08093
RP11-435F17.1	0.0578647
RP11-435F17.3	0.31127
VPS26AP1	0
RP11-255E6.6	0.97108
ZDHHC23	2.46988
CCDC191	3.75131
RP11-255E6.5	0
QTRT2	2.43571
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0.017802
TIGIT	0.0753747
ZBTB20	0.355955
ZBTB20-AS1	0.0183169
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.205483
RP11-190P13.2	0.107479
EIF4E2P2	0
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.151826
TUSC7	0.0111479
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0.246923
PTMAP8	0.102901
RNU6-1200P	0
RP11-384F7.2	3.20446
RP11-768G7.1	0.051818
LINC02024	0.0412531
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11-AS1	0
C3orf30	0
UPK1B	0
B4GALT4	2.40365
B4GALT4-AS1	0
ARHGAP31	4.01407
RPS26P21	0
ARHGAP31-AS1	0.182647
RNU6-1127P	0
TMEM39A	2.56986
POGLUT1	3.82752
RP11-190C22.8	0.330237
CD80	0.0204602
RP11-190C22.9	0
ADPRH	1.13641
PLA1A	2.73599
RPL10P7	0
POPDC2	0.897133
MAATS1	2.42976
RP11-169N13.4	0
NR1I2	0.10364
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	0.423224
RN7SL762P	0
RN7SL397P	0
GPR156	0.239141
Y_RNA	0
RP11-174O3.1	0.0355993
RP11-174O3.3	0.0272273
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.137209
MTCO1P29	0
MTCO2P29	0
GTF2E1	3.13493
NAP1L1P3	0.0539276
LINC02049	0
STXBP5L	3.34722
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.0471977
RPL7AP11	0.186763
ARGFX	0
FBXO40	0.0404529
HCLS1	4.0472
RN7SL172P	0
RNU4-62P	0
EAF2	2.21798
ILDR1	0.0205844
Y_RNA	0
CD86	1.41408
CASR	0.0133214
HNRNPA1P23	0
CSTA	0.402912
CCDC58	4.71568
WDR5B	1.62961
RP11-299J3.8	0.621751
RP11-299J3.6	0
RP11-592P9.3	0
PARP9	2.99318
DTX3L	2.87895
PARP15	0.177821
EIF4BP8	0
PARP14	4.32096
HSPBAP1	2.55988
DIRC2	4.58068
LINC02035	2.34444
SEMA5B	3.90538
PDIA5	0.896234
SEC22A	3.00437
RP11-797D24.3	0.59049
MYLK-AS1	1.45982
MYLK-AS2	0.0650086
RP11-9N20.3	1.09794
SNORA5	0
CCDC14	3.63566
ROPN1	0.0390716
MIR5002	0
RPL7P15	0
MIR6083	0
RNU6-143P	0
UMPS	2.31177
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0
RP11-71H17.8	0.0393861
ENO1P3	0
MUC13	0.024731
RNA5SP137	0
SLC12A8	1.71024
RNU6-230P	0
MIR5092	0
ZNF148	3.59295
DUTP1	0
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.363953
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.411088
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0.0630746
RP11-379B18.1	0.382577
MIR548I1	0
RPS3AP14	0
SNRPCP11	0
RP11-379B18.5	0.386435
ENPP7P4	1.07521
RP11-666A20.4	0.259276
FAM86JP	0.741174
ALG1L	1.39197
RP11-666A20.3	0.410025
ROPN1B	0.379521
RP11-158I23.1	0
RP11-124N2.1	0.805537
ALDH1L1-AS1	0.36442
RNU1-30P	0
ALDH1L1-AS2	2.19079
RP11-71E19.1	1.68155
RP11-71E19.2	0.098666
CCDC37-AS1	0.0182169
CFAP100	0.775117
RP11-203H19.2	0.453173
ZXDC	4.89848
UROC1	0.112485
CHST13	0.335423
C3orf22	0.0176402
RNA5SP138	0
TXNRD3NB	0
TXNRD3	1.05598
RP11-390G14.1	0.321458
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	0.362481
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0.182386
LINC01471	0.00745596
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	0.373837
MIR6825	0
MIR7976	0
MCM2	1.70335
KBTBD12	1.1272
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0
RNU6-823P	0
DNAJB8	0
DNAJB8-AS1	0
GATA2	1.76417
GATA2-AS1	0.524106
TMED10P2	0.0939898
LINC01565	0
Metazoa_SRP	0.0894656
POU5F1P6	0.127617
SNORA24	0
MARK2P8	0
FTH1P4	0.336398
RN7SL698P	0
RPS15AP16	0.0423971
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.9	2.37384
RP11-723O4.2	0.700225
RP11-723O4.3	0
KIAA1257	0.478699
RP11-723O4.7	1.25296
RP11-723O4.6	1.01699
EFCC1	2.01686
RP11-434H6.2	0.0303643
GP9	0
RAB43	1.37209
RP11-434H6.6	0.205595
RPS27P12	0
MIR6826	0
H1FX-AS1	1.60667
NUP210P3	0
RP13-685P2.8	0
RP13-685P2.7	0.0678617
RP11-529F4.1	0.20832
RPL32P3	3.06039
SNORA7B	0.268636
EFCAB12	1.3786
RHO	0.0193531
H1FOO	0
RN7SL752P	0
RP11-263I1.1	0
RNY3P13	0
U6	0
RP11-332M2.1	2.6023
TMCC1-AS1	1.32456
RP11-93K22.6	0
TRH	0.349475
RP11-93K22.1	0
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.113335
LINC02014	0.0414268
FAM86HP	1.60687
LINC02021	0.476734
ENPP7P3	0
SNRPCP8	0
COL6A4P2	0.488779
RP11-77P16.1	0
COL6A5	0.00457653
COL6A6	0.0269632
PIK3R4	4.72078
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.0654445
RP11-39E3.3	0.0838803
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
ASTE1	2.02516
NEK11	4.04312
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.141787
NUDT16P1	0.513753
RP11-517B11.7	0.638208
SNORA58	0
RP11-517B11.4	0.486335
BCL2L12P1	0
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0
RPL7P16	0
ACPP	0.111004
RP11-65E22.2	0
NIP7P2	0
ACKR4	0.094275
HSPA8P19	0
NPHP3	4.81145
NPHP3-AS1	0.00711209
RP11-469L4.1	0
TMEM108	2.28179
TMEM108-AS1	0.00860543
BFSP2	0.0156935
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	1.05928
RP11-91K8.2	0
SNORA33	0
TOPBP1	4.35135
TFP1	0.325198
RNU6-678P	0
RNA5SP140	0
RP11-404G16.2	1.18564
C3orf36	0.0223864
SLCO2A1	1.03505
LINC02000	0
HMGB3P14	0
LINC02004	0
RP11-375I20.6	0.340252
RPL39P5	0.0955736
MIR6827	0
HMGN1P9	0
HMGB3P13	0
CEP63	4.59749
RP11-445J14.1	0
EPHB1	3.49077
KY	0.686337
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0.0846249
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	2.88854
RP11-305O4.2	0
RP11-305O4.3	0.548805
TDGF1P6	0.0446141
RP11-463H24.1	0
STAG1	2.88635
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.184371
RP11-102M11.2	0.1061
RP11-731C17.1	0
SLC35G2	3.96072
RP11-731C17.2	1.178
NCK1-AS1	0.880155
RAD51AP1P1	0
IL20RB	0.275891
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0280401
CLDN18	0.0713267
RP11-461M2.2	0.0505191
DZIP1L	0.773561
KRT8P36	0.0798892
A4GNT	0.0383354
DBR1	3.95595
NME9	1.50483
ESYT3	0.900213
RP11-80P20.3	0.528794
CEP70	4.70486
RP11-79L9.2	0.0510059
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.0433836
ATP5G1P3	0.0470476
LINC01391	0.0172148
FOXL2	0.381204
FOXL2NB	0.35259
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	0.426823
U6	0
RP11-319G6.1	0.681586
RBP2	0.0378642
RP11-319G6.3	0
ACTG1P1	0.151564
NMNAT3	3.98953
RP11-553K23.2	0.465854
RN7SKP124	0
RN7SL724P	0.381085
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0.0171464
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.0908199
SPSB4	0.894143
RP11-231L11.1	0
PXYLP1	1.65198
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0
ZBTB38	4.71443
KRT18P35	0
RASA2	4.69508
RASA2-IT1	0
YWHAQP6	0
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0419123
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	0.331994
RP11-271K21.12	0
TFDP2	4.36739
RP11-343B5.1	0.508394
RNU6-425P	0
GK5	2.79886
XRN1	2.51703
RNU6-1294P	0
RNU1-100P	0
ATR	2.71282
RP11-383G6.3	0.0397292
RPL6P9	0
RNA5SP143	0
PLS1	0.403439
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
PCOLCE2	1.1297
RP11-372E1.1	0.174904
RP11-372E1.4	0
PAQR9	0.291089
RP11-372E1.7	0
PAQR9-AS1	0.449896
RP11-91G21.1	0.136424
RP11-80H8.3	0
RP11-80H8.4	0.542152
PBX2P1	0.0570961
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.137275
RP11-501M7.1	0
RP11-8J23.1	0
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0582382
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	0.429867
RP11-274H2.2	0
LNCSRLR	0.0538102
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0
RP11-329N15.3	0.193143
RNU6-428P	0
PLSCR5	0
PLSCR5-AS1	0
RP11-649A16.1	0.0724022
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	1.24041
ZIC1	4.70264
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	1.16912
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
AGTR1	0.145367
CPB1	0.388856
HMGB1P30	0
RP11-680B3.2	0.0175888
CPA3	0.0294145
UBQLN4P1	0.106475
Y_RNA	0
MED28P2	0
HLTF-AS1	0
HPS3	3.27039
CP	4.6501
CPHL1P	0
RP11-206M11.7	0
TM4SF18	3.88671
RP11-2G17.1	0
TM4SF1-AS1	0
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0
RP11-278L15.6	0
RNU6-1098P	0
WWTR1-IT1	0
WWTR1-AS1	0.114879
ANKUB1	0.0614219
RNU6-507P	0
RNU6-720P	0
NPM1P29	0
RP11-651P23.5	0.494579
RP11-651P23.4	0.352718
RP11-651P23.2	0.139598
HNRNPA1P24	0.0429699
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0.286144
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
TSC22D2	3.92378
RP11-392O18.2	0
ERICH6	0.0759803
ERICH6-AS1	3.65754
SNRPCP3	0.883527
SIAH2-AS1	0
CLRN1-AS1	0.0421221
MINDY4B	0
RP11-166N6.2	0
CLRN1	0
MED12L	0.62846
RNA5SP145	0
GPR171	0.0877921
P2RY14	2.08495
SETP11	0
GPR87	0.0331672
P2RY13	1.66039
IGSF10	0.31277
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0
AADACL2	0
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0.0418856
RP11-64D22.5	0
AADAC	0.0246452
SUCNR1	0.0488322
RP11-246A10.1	0
MBNL1-AS1	0.904383
TMEM14EP	0
Y_RNA	0
RP11-362A9.3	0.0897186
RP11-788A4.1	0
ATP5LP5	0
P2RY1	2.28694
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	4.73308
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0401117
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0.060437
ARHGEF26-AS1	4.9119
snoU13	0
RP11-316N24.2	0.135024
GPR149	0.0247612
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.0537097
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.104396
RP11-451G4.3	0
PABPC1P10	0
PLCH1	1.24438
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0
RP11-674E16.4	0
RP11-674E16.1	0.0679268
C3orf33	4.74756
SLC33A1	2.96654
GMPS	4.41408
SETP14	0.353345
VN2R1P	0
ALG1L15P	0.0371372
MRE11P1	0
RP11-118D22.3	0
KCNAB1-AS2	0
KCNAB1-AS1	0
TIPARP-AS1	0.376628
METTL15P1	0.136213
LINC00886	0.600809
PA2G4P4	0.156342
LEKR1	0.180187
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.201839
LINC02029	0.167982
LINC00881	0.137949
Y_RNA	0
KRT18P34	0.237684
RP11-555M1.3	0.382757
RNA5SP146	0
RP11-550I24.2	0.182842
RP11-550I24.3	0
VEPH1	0.126601
PTX3	0.680173
PQLC2L	0.0587476
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
SHOX2	0.0158238
RSRC1	4.09327
RP11-113A11.1	0
RP11-113A11.3	0
