Name	Artery - Coronary
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.841583
RN7SKP230	0
CTC-287O8.1	0.115499
LINC01848	0
PGAM5P1	0
TMEM232	0.345096
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0.0133702
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	1.46484
CTC-551A13.2	0
AC010468.3	0
AC010468.1	0.697852
CAMK4	0.266683
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	2.29308
HMGN1P13	0
CTD-2367A17.1	0
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
SNORA13	1.1132
CTC-459M5.1	0.15836
CTC-459M5.2	0.146482
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	2.68609
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0
CBX3P3	0
RNU6-482P	0
XBP1P1	0.763816
ZRSR1	2.83077
CTC-487M23.5	3.7505
CTC-487M23.6	1.63548
CTC-487M23.7	1.37688
CTD-2201G3.1	0.0224229
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0.20024
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	3.76347
TRIM36-IT1	0
CTC-428G20.2	0.291388
CTC-428G20.6	0.408429
CTC-428G20.1	0.21247
HMGN1P15	0
CTNNA1P1	0.0319018
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.0492472
AC010226.4	2.87845
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
LVRN	1.69346
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.377019
CTD-2287O16.5	3.99896
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.351947
SEMA6A	4.44135
SEMA6A-AS1	1.0884
RPS14P8	0.986529
SEMA6A-AS2	0.138559
RPS17P2	0.0929871
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.115222
LINC02148	0
LINC02208	0.0429407
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	2.62086
CTB-161M19.4	0.0772866
RNU6-373P	0
CTB-161M19.1	0
CTB-161M19.2	0
RP11-950K24.2	0.0787511
LAMTOR3P2	0.300878
RNU6-701P	0
MIR5706	0
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0.122824
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	1.93886
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
CTC-441N14.2	0.0860136
ZNF474	0.301156
CTC-441N14.1	0
CTC-441N14.4	0.0121036
CTD-2544H17.2	0
SNCAIP	2.97944
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0.0212048
LINC02201	0
ARGFXP1	0
CTB-36H16.2	3.2023
RP11-359P5.1	0.859823
RN7SL711P	0
CTD-2347I17.1	0
KRT8P33	1.75722
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.37355
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.380397
RNU6-290P	0
RP11-395C3.1	0.219218
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	2.97356
MARCH3	3.2794
C5orf63	0.786968
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.168386
MEGF10	0.282612
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.159878
CTD-2195M15.4	0
CTXN3	0
CTC-548H10.2	0
CCDC192	0.322106
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0490773
FBN2	0.179863
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.162422
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0
ADAMTS19	0.0894784
CTC-575N7.1	0
KIAA1024L	0
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.77919
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0
uc_338	0
AC005593.2	0.098994
MEIKIN	0.333968
AC034228.4	0
ACSL6	0.235693
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.648978
MIR6830	0
SLC22A4	2.12019
AC034220.3	2.63351
MIR3936	1.57766
C5orf56	4.79655
AC116366.5	0.0582923
Y_RNA	1.77265
AC116366.6	3.26974
IL5	0.108484
TH2LCRR	0.133934
IL13	0.0918523
IL4	0.108907
AC004237.1	0.202533
CCNI2	0.79817
SOWAHA	0.281705
AC004775.5	0
RNA5SP192	0
GDF9	0.589813
LEAP2	2.38732
AC010240.2	0.061211
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0.128158
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.639475
RP11-485M7.2	0.337795
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	0.0444328
CTB-49A3.5	0
CTB-49A3.4	0
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0
AC005178.1	0
WSPAR	0
CTB-113I20.2	4.97481
CTB-113I20.1	0
TCF7	1.53261
MIR3661	0
CTD-2410N18.3	0.386048
CTD-2410N18.1	0
CDKL3	2.10413
RP11-215P8.2	0.451071
RP11-215P8.3	0.35994
RP11-215P8.1	0.0881881
RP11-215P8.4	0
AC005355.1	0
RNU6-456P	0
LINC01843	0.166996
RN7SL541P	0
AC005355.3	0.265617
RNU6-1311P	0
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	2.61034
AC006077.3	3.04431
MTCYBP18	0.725745
MTND6P4	1.70972
MTND5P11	0.809592
MTND4LP30	1.31362
MTND3P25	0
CATSPER3	1.20201
PITX1	0.339738
C5orf66	4.45886
CTC-276P9.4	0
C5orf66-AS1	0
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	1.42844
DCANP1	0
TIFAB	0.0369811
CTB-138E5.1	0
NEUROG1	0
CTC-321K16.1	0.0762923
LINC01959	0
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0.0359118
SLC25A48	0.068482
IL9	0
GS1-39E22.2	0
GS1-39E22.1	0
LECT2	0
FBXL21	0
VTRNA2-1	0
SMAD5-AS1	0
AC009014.3	0
TRPC7	0
TRPC7-AS1	0
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
MIR874	0
RP11-381K20.4	0.132455
NPY6R	0.519541
RP11-381K20.2	1.14225
MYOT	3.71992
PKD2L2	0.165969
RP11-325L7.1	0.286099
RP11-325L7.2	0.0670552
RNU6-1148P	0
WNT8A	0
NME5	2.34923
RNU6-460P	0
RNU6-888P	0
KIF20A	0.482532
GFRA3	3.54453
RPS27AP18	0
CDC25C	0.115296
RP11-461O14.3	0
RPL7P19	0.194404
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.170386
LRRTM2	0.222799
RNA5SP194	0
CTB-46B19.2	0.114001
RPL12P21	0
RNU6-572P	0
SNHG4	1.88638
SNORA74	0
SNORA74A	0
RNA5SP195	0
RN7SKP64	0
SLC23A1	0.380864
MZB1	1.16996
PROB1	2.80263
SPATA24	2.87084
RNU5B-4P	0.329801
AC138517.6	0
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.14536
CTD-3224K15.3	0.182837
CXXC5-AS1	0.0898953
CTB-35F21.1	0.065301
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.435194
NRG2	1.92384
CTB-35F21.4	0
Y_RNA	0
LINC01024	1.55781
CTB-131B5.5	0.740147
CTB-131B5.2	0.123194
CTC-329D1.3	0
SLC4A9	0.0938499
CTC-329D1.2	0.623464
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.403066
SNORA27	0
HAUS1P1	0.113668
RP11-515C16.1	0
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.0482575
PCDHA2	0.172581
AC005609.16	0
PCDHA3	0.429264
PCDHA4	0.0676386
PCDHA5	0.055313
PCDHA6	0.162455
PCDHA7	0.148838
PCDHA8	0.0226239
PCDHA9	0.01539
PCDHA10	0.186372
PCDHA11	0.0415918
PCDHA12	0.0763324
AC005609.17	0
PCDHA13	0.0503294
PCDHAC1	0.072749
CTC-270D5.2	0
PCDHAC2	0.211701
CTC-270D5.1	0
PCDHB1	0.00417901
CH17-140K24.1	0
PCDHB2	1.44467
AC005754.7	0
PCDHB3	1.50317
AC005754.8	0.637287
PCDHB5	4.79743
PCDHB6	3.1856
PCDHB17P	0.399977
CH17-140K24.3	0.133275
PCDHB7	4.74118
PCDHB8	1.24595
CH17-140K24.5	0.821766
PCDHB9	2.32454
CH17-140K24.6	1.84069
PCDHB11	2.65645
PCDHB12	3.02521
PCDHB13	2.55523
PCDHB18P	1.39423
PCDHB19P	0.416079
CH17-140K24.2	0
AC005752.10	0.199576
SLC25A2	0.0983911
AC005618.6	1.44851
PCDHGA1	1.16896
PCDHGA3	2.80279
PCDHGB1	0.922111
PCDHGA4	2.86218
PCDHGB2	2.39448
PCDHGA5	2.63491
PCDHGB3	1.78267
PCDHGA6	2.70956
PCDHGA7	1.7319
PCDHGB4	2.40083
PCDHGA8	0.265468
PCDHGB5	4.70777
PCDHGA9	2.1664
PCDHGB6	2.82734
PCDHGA10	1.33358
PCDHGA11	1.68132
PCDHGB8P	0.274906
PCDHGB9P	0.237469
CTD-2024I7.18	0.135106
RN7SL68P	0.134319
PCDHGC4	0.644868
PCDHGC5	1.55033
CTD-2024I7.13	0.0416373
RPS27AP10	0
AC008781.7	1.02763
RELL2	3.02955
AC005753.1	1.21647
AC005740.3	0
AC005740.6	1.79853
AC005740.5	0
AC005740.4	0
CTC-463A16.1	3.33485
SPRY4-IT1	0.734571
AC005592.2	0.389137
RPS12P10	0
AC005592.3	0.237315
LINC01844	0.493467
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0.10495
RP11-278J6.5	0
RP11-278J6.4	0.171918
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0
HMHB1	0
RN7SL87P	0
KCTD16	0.117981
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.311704
CTC-806A22.1	0.280741
CTB-73N10.1	0.0266078
PRELID2	1.36875
CTB-78O21.1	0.252573
GRXCR2	0
SH3RF2	4.13165
AC005351.1	0
PLAC8L1	1.05369
RP11-118M9.3	0.390725
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.126825
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	2.23637
RN7SL791P	0
KRT8P48	0.0646255
PPP2R2B-IT1	0
CTC-255N20.1	1.22291
STK32A	3.57566
CTB-108O6.2	0.633312
JAKMIP2-AS1	0
JAKMIP2	0.371254
SPINK1	1.13524
CTC-327F10.1	0
SCGB3A2	0.730628
CTC-327F10.5	3.61622
EEF1GP2	0
SPINK5	0.567634
SPINK14	0
SPINK6	0.222079
HMGN1P16	0
CTC-295J13.3	0
SPINK13	1.91682
RP11-373N22.3	0.615724
PGBD4P3	0.166303
SPINK7	0.119797
SPINK9	0.0344132
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.508143
HTR4	0.793506
CTB-160O22.1	0.0563809
ADRB2	4.13095
SH3TC2	0.2884
RP11-44B19.1	0.0907253
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0167451
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.0570133
GRPEL2-AS1	0.212297
IL17B	4.1991
RP11-394O4.3	0.398044
RPL29P14	0.726
RNU6-588P	0
U3	0
RN7SL868P	0
PPARGC1B	0.756981
MIR378A	0
PDE6A	0.0531473
AC008427.2	0.0702484
Y_RNA	0
TIGD6	3.04311
AC011406.2	0
RPS20P4	0.679193
Y_RNA	0
CDX1	0.314394
SLC6A7	0.69921
CAMK2A	0.537886
ARSI	1.72464
NDST1-AS1	0.578442
CTB-140J7.2	0.254039
MYOZ3	2.15706
IRGM	0.112118
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0
SLC36A2	0.0957282
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
RNA5SP197	0
FAT2	0.24262
CTC-251D13.1	0.668998
MIR6499	0
CTB-113P19.4	0.371267
CTB-113P19.1	0.454533
RN7SKP232	0
CTB-113P19.5	4.221
CTB-113P19.3	0.194242
RPLP1P6	1.81007
RP11-54C4.3	4.25615
GLRA1	0.0206403
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.558614
NMUR2	0
CTC-550M4.1	0
LINC01470	0
GRIA1	2.77007
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
SAP30L-AS1	0.84198
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0.0648197
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	0.944749
MIR378H	0
CTC-280C13.1	0
KIF4B	0
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0305162
TIMD4	0.479664
APOOP1	0
HAVCR1	0.138041
CTB-120L21.1	0
FAM71B	0
ITK	1.47955
CTB-4E7.1	0
CTC-248O19.1	0
FNDC9	0.180352
CTB-109A12.1	0.485319
CTB-47B11.3	0.503946
CTB-47B11.1	0
NIPAL4	0.337822
AC106801.1	0.0411143
RNU6-390P	0
AC008694.2	0
SOX30	0.155442
C5orf52	0
AC008694.3	0
CTC-370J7.1	0
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0
RP11-542A14.1	0
RP11-542A14.2	0
RP11-32D16.1	0
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	4.22286
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.00443012
IL12B	0
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0
LINC01847	0
ADRA1B	3.89401
GAPDHP40	0.198792
Y_RNA	0
AC068657.2	0.147577
FABP6	0.0349903
CTB-127C13.1	0
RP11-34P1.1	0
CCNJL	0.836802
RP11-34P1.2	0.335367
RP11-34P1.4	0
PTTG1	3.27225
MIR3142HG	0.310061
MIR3142	0
ATP10B	0.137864
CTC-348L5.1	0
CTC-529G1.1	0
LINC02159	0
GABRB2	0.123583
GABRA6	0
RP11-348M17.2	0
GLRXP3	0
GABRA1	0
LINC01202	0
GABRG2	0
RP11-96G10.1	0
RNU6-164P	0
RP11-167P20.1	0
ARL2BPP5	0
RP11-541P9.3	0
MRPL57P6	0
CTB-95B16.1	0
HMMR	0.393064
HMMR-AS1	0
RP11-756G12.1	0
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
TENM2	0.194488
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0
CTB-78F1.2	0
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0
CTB-178M22.2	0
WWC1	0.107584
FBLL1	0.267982
MIR103A1	0
CTC-558O2.2	0.523593
CTC-558O2.1	0.132526
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0.0375269
MIR585	0
RNU6-477P	0
SPDL1	3.55214
CTB-37A13.1	0
FAM196B	0.0493385
MIR378E	0
FOXI1	0
KRT18P41	0
LINC01187	0
C5orf58	0.530879
CTB-114C7.4	0.0709282
LINC01366	0.319813
KCNIP1	0.165027
CTD-2270F17.1	0.815997
CTB-147C13.1	0
CTC-265N9.1	0
CTC-455F18.1	0.0762051
GABRP	0.149206
RANBP17	1.05936
RN7SL623P	0
CTC-455F18.3	0.0543584
RP11-546B8.3	0.0851581
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0.291598
MIR3912	0
FGF18	3.89118
CTB-78H18.1	0
SMIM23	0.0259191
EFCAB9	0
SNORA57	0
KLF3P1	0
LINC01944	0
CTB-79E8.4	0
CTB-79E8.3	3.29425
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0.456882
RP11-779O18.2	0.456883
RP11-779O18.3	0.222547
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.669113
CTC-308K20.2	0
CTC-308K20.3	0.211964
CTC-308K20.4	0.236922
SNORA74B	0
Y_RNA	0
CDC42P5	0.18929
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0.0681164
Y_RNA	0
RNA5SP200	0
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0
CTB-33O18.1	0
CTB-33O18.2	0.206317
CTB-33O18.3	0.536183
LINC01863	0
LINC01942	0
LINC01484	0
LINC01485	0.458117
C5orf47	0.0147433
RPL12P22	0
HMP19	0.125649
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	0.0596207
GAPDHP71	0.045429
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
MSX2	1.51283
CTD-2532K18.1	0
MIR4634	0
CTD-2532K18.2	0
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0.29059
CTC-571O20.1	0
RN7SKP148	0
RNU6-226P	0
CPLX2	0.0572169
RP11-91H12.1	0
RP11-91H12.4	0
THOC3	3.06432
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0
FAM153B	0.0949432
RP11-844P9.1	0
RP11-826N14.4	0
RP11-844P9.2	0.020844
RP11-844P9.5	0
RP11-844P9.6	0
RP11-844P9.4	0
BRCC3P1	0.156436
RP11-843P14.2	1.21108
RP11-843P14.1	1.82651
MIR1271	0
CTB-162J7.1	0
CDHR2	0.034769
RN7SL684P	0
Y_RNA	0
GPRIN1	0.382175
SNCB	0.0772727
MIR4281	0
EIF4E1B	0
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	0
UNC5A	0.124186
ZNF346-IT1	1.12087
FGFR4	0.861265
CTD-2301A4.3	0.191534
PRMT1P1	0.265753
CTD-2301A4.1	0
SLC34A1	0
PFN3	0
F12	0.309614
PRR7-AS1	0.212174
PRR7	1.71171
RP11-1334A24.6	2.10105
RP11-1277A3.3	0.941923
RP11-1277A3.1	3.91437
RP11-1277A3.2	3.18038
RP11-1101H11.1	0
FAM153A	0.155231
RP11-1026M7.2	0
RP11-1026M7.3	0
RP11-423H2.1	2.48615
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0
RP11-423H2.3	0.247561
RP11-423H2.4	0
SUDS3P1	0.438008
PROP1	0
FAM153C	0.0774744
N4BP3	0.606109
RP11-889L3.4	0
GMCL1P1	0
COL23A1	1.42359
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	2.24726
AACSP1	0
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
ZFP2	4.12316
RP11-281O15.2	0.201449
PIGFP1	0.128346
RP11-281O15.8	0.31536
ZNF454	1.8382
RP11-281O15.4	1.03249
GRM6	0.233393
RP11-281O15.5	0
ZNF879	2.39425
ZNF354C	4.76854
RP11-443C10.2	0
RP11-443C10.1	0.354865
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
RP11-798K23.5	1.51924
PRDX2P3	0.13113
RP11-1379J22.2	4.84656
Metazoa_SRP	0
C5orf60	0
RP11-1379J22.7	0
RP11-1379J22.5	0.446549
CBY3	0.488288
HMGB3P22	1.47987
MIR1229	0
RN7SKP150	0.698286
Y_RNA	0.389841
CTC-241N9.1	3.57185
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.704852
MIR340	0
RP11-39H3.2	0.132181
RP11-39H3.1	0
RASGEF1C	0.668249
RP11-252I14.1	0
RP11-252I14.2	0.13748
CTB-129O4.1	2.29617
CTC-573N18.1	0
RNU6-525P	0
RP11-451H23.1	0
SCGB3A1	0.790009
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	1.25258
BTNL8	0.0561076
Y_RNA	0
RPS29P12	0
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
BTNL3	0.0399154
RNU6-1036P	0
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0
OR2V2	0
LINC01962	0
CTC-338M12.5	1.58743
TRIM7	3.29451
CTC-338M12.6	0.259953
CTC-338M12.1	1.47159
CTC-338M12.7	0.108056
SNORD96A	0.64049
CTC-338M12.4	4.57061
CTC-338M12.9	0.356438
CTC-338M12.13	0.836496
RNU6-705P	0
AC138035.2	0.309672
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0
RP3-416J7.5	0
IRF4	0.771113
RP1-20B11.2	0.289691
HUS1B	0.591695
RP11-532F6.2	0
RP11-532F6.3	0.811047
RP11-532F6.4	0
RP11-532F6.5	0
RP11-284J1.1	0
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	0.0392868
LINC01394	0
RP4-668J24.2	0
FOXF2	0.958727
RN7SL352P	0
RP11-157J24.1	0.218375
RP11-157J24.2	2.71578
FOXCUT	2.17802
GMDS-AS1	1.09235
HMGN2P28	0.18145
RP1-136B1.1	0.433471
RP11-299J5.1	0.133742
LINC01600	0.953361
RP11-145H9.3	0.114714
MYLK4	1.87957
MIR4645	0
SERPINB9P1	1.81797
RP1-90J20.10	0
RP1-90J20.2	0
RP1-90J20.8	0.186752
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0
RP1-40E16.12	1.5639
RNA5SP201	0.335149
RP1-40E16.11	1.3255
TUBB2BP1	0.0511336
RP1-40E16.9	0
TUBB2B	4.37201
PSMG4	3.95746
SLC22A23	3.27499
RP11-506K6.4	0.709413
RP1-223B1.1	0.534674
RP1-72E17.2	0
RP11-420L9.2	1.44795
RP11-420L9.4	0
RP1-140K8.1	0.0987988
RP1-140K8.5	1.00681
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.0567233
RP3-406P24.5	3.51904
RP3-406P24.4	0.136671
RP3-406P24.3	0
FAM217A	0.0552276
C6orf201	1.39581
RP3-400B16.1	0.231181
RP3-400B16.4	0
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0
PSMC1P11	0
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	4.59012
RP11-428J1.5	2.31333
RP11-428J1.4	0.470753
RP11-530A18.1	0.247376
PPP1R3G	3.42191
MIR3691	0
RP3-520B18.1	0
RP1-232P20.1	0.0396777
HNRNPA1P37	0
RP1-256G22.2	0
RP1-182O16.1	0.12133
RP1-182O16.2	0.138774
RP3-380B8.4	0.106751
RN7SL221P	0
PKMP5	0
MIR7853	0
LY86-AS1	0.0183263
CNN3P1	0
RP1-80N2.3	0.0637554
RP1-80N2.4	0
RP1-80N2.2	0
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RP11-405O10.2	0.0552922
Y_RNA	0
RP11-69L16.4	0.136277
CAGE1	0.0136615
RP11-69L16.3	0
RP11-69L16.5	1.05764
RP11-69L16.6	0
HNRNPLP1	0.0313744
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	0.466961
DSP	3.12093
RP3-336K20__B.2	0.15587
RP1-303A1.1	0
PIP5K1P1	0.0260385
RP11-203H2.1	0
RP11-203H2.2	0
HULC	0
RP11-314C16.1	1.14751
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0.0694872
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.309042
TFAP2A-AS1	0.270963
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	0.55482
RP11-360O19.4	0
RP11-360O19.1	0
RP11-360O19.5	0
GCNT6	0
C6orf52	0.594157
Y_RNA	0
RP11-421M1.8	0.485154
RNA5SP203	0.321524
MAK	0.363777
GCM2	0
RP11-637O19.2	0
SYCP2L	0.828871
ELOVL2	1.36278
RP1-62D2.4	0
ELOVL2-AS1	0
ERVFRD-1	0.137403
RP4-761I2.5	0
RP3-510L9.1	0
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
TMEM170B	4.58848
RP11-679B17.2	0
Metazoa_SRP	0
SNORA67	0
ADTRP	0.355579
RP3-413H6.2	0.0881722
AMD1P4	0.0370028
RP11-456H18.1	0
RP11-456H18.2	0
SUMO2P12	0
RN7SKP293	0.21517
RP11-125M16.1	0
PHACTR1	4.28978
RNU1-11P	0
RP1-257A7.4	1.11952
TBC1D7	2.92168
RP1-257A7.5	0
GFOD1-AS1	0.263712
