Name	Adrenal Gland
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0.0312606
Y_RNA	0
RP11-553A10.1	0.134981
PVRL3-AS1	0.232198
NECTIN3	2.34635
CD96	0.288634
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0.0203333
RP11-402J7.2	0.0374226
PLCXD2	0.183886
PLCXD2-AS1	0
PHLDB2	3.95548
TAGLN3	0.331385
RFKP2	0
TMPRSS7	0.0194172
C3orf52	0.665885
MIR567	0
GCSAM	0.184899
RP11-757F18.5	0.37292
SLC9C1	0.0289322
RP11-757F18.3	0
RP11-90K6.1	0.0453001
RP11-231E6.3	0
CD200	1.7577
RP11-231E6.1	0
BTLA	0.0473415
OR7E100P	0
RP11-147G7.3	0.0373577
CCDC80	4.49567
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	0.279474
RP11-484K9.4	0.146598
GTPBP8	4.06283
RP11-572M11.4	0.141725
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.160897
BOC	3.76168
CFAP44	2.63523
RP11-553D4.2	0.124873
CFAP44-AS1	0
MIR8076	0
SPICE1	3.1852
SIDT1	0.575287
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.127108
USF3	2.81396
RP11-271C24.3	0.10431
RP11-271C24.2	0.0906637
GRAMD1C	1.79097
RP11-435F17.1	0.131991
RP11-435F17.3	0.334482
VPS26AP1	0
RP11-255E6.6	0
ZDHHC23	0.97458
CCDC191	4.87145
RP11-255E6.5	0
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0.044213
TIGIT	0.0681375
ZBTB20	0.526013
ZBTB20-AS1	0.0339526
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.290318
RP11-190P13.2	0
EIF4E2P2	0
GAP43	0.39617
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.576296
TUSC7	0
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0
PTMAP8	0.0964819
RNU6-1200P	0
RP11-384F7.2	4.19142
RP11-768G7.1	0
LINC02024	0.0329937
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11-AS1	0
C3orf30	0
UPK1B	0
B4GALT4	4.67551
B4GALT4-AS1	0
ARHGAP31	2.94396
RPS26P21	0
ARHGAP31-AS1	0.174737
RNU6-1127P	0
RP11-190C22.8	0.434959
CD80	0.165819
RP11-190C22.9	0
PLA1A	0.717439
RPL10P7	0.178147
POPDC2	4.0393
MAATS1	4.92022
RP11-169N13.4	0
NR1I2	0.354407
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	0.532531
RN7SL762P	0
RN7SL397P	0
GPR156	0.376972
Y_RNA	0
RP11-174O3.1	0.0786711
RP11-174O3.3	0.186829
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.338848
MTCO1P29	0
MTCO2P29	0
NAP1L1P3	0.129194
LINC02049	0
STXBP5L	0.619701
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.317131
RPL7AP11	0.521408
ARGFX	0
FBXO40	0.0467237
RN7SL172P	0.124341
RNU4-62P	0.209699
EAF2	1.85995
SLC15A2	1.23163
ILDR1	0.828246
Y_RNA	0
CD86	3.07599
CASR	0.0096228
HNRNPA1P23	0
CSTA	2.90269
RP11-299J3.8	1.65617
RP11-299J3.6	0.217557
RP11-592P9.3	0
PARP15	0.97829
EIF4BP8	0
LINC02035	4.59639
SEMA5B	0.807272
RP11-797D24.3	0.296483
ADCY5	2.62286
MYLK-AS1	0.725501
MYLK-AS2	0
RP11-9N20.3	0.122748
SNORA5	0
ROPN1	0
KALRN	3.98707
MIR5002	0
RPL7P15	0.0652849
MIR6083	0
RNU6-143P	0
MIR544B	0
RP11-71H17.1	0.132444
ITGB5-AS1	0
RP11-71H17.8	0.0816943
ENO1P3	0
MUC13	0.0899125
RNA5SP137	0
SLC12A8	1.05719
RNU6-230P	0
MIR5092	0
DUTP1	0
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.558852
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.0497742
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0.293152
RP11-379B18.1	0.634832
MIR548I1	0
RPS3AP14	0.108413
SNRPCP11	0
RP11-379B18.5	1.01992
ENPP7P4	1.44406
RP11-666A20.4	0.441741
FAM86JP	1.42937
ALG1L	1.23412
RP11-666A20.3	0.142471
ROPN1B	0.118565
RP11-158I23.1	0.0832604
RP11-124N2.1	0.6835
ALDH1L1-AS1	0.24203
RNU1-30P	0
ALDH1L1-AS2	0.888117
RP11-71E19.1	0.195973
RP11-71E19.2	0
CCDC37-AS1	0
CFAP100	0.027025
RP11-203H19.2	0.108366
UROC1	0.0146238
CHST13	0.478241
C3orf22	0
RNA5SP138	0
TXNRD3NB	0
TXNRD3	4.86733
RP11-390G14.1	0.638354
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	0.0129291
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0
LINC01471	0
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	0.495752
MIR6825	0
MIR7976	0
MCM2	4.23249
KBTBD12	0.229325
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0
RNU6-823P	0
DNAJB8	0
DNAJB8-AS1	0
GATA2	2.94125
GATA2-AS1	0.871581
TMED10P2	0.085686
LINC01565	0
Metazoa_SRP	0
POU5F1P6	0.0258642
SNORA24	0
MARK2P8	0.0817854
FTH1P4	0.454681
RN7SL698P	0
RPS15AP16	0.214347
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.9	1.14137
RP11-723O4.2	0.820327
RP11-723O4.3	0.147818
KIAA1257	0.0860069
RP11-723O4.7	0.845215
RP11-723O4.6	0.129896
EFCC1	1.36327
RP11-434H6.2	0
GP9	0
RP11-434H6.6	0.715198
RP11-434H6.7	4.6767
RPS27P12	0
MIR6826	0
H1FX-AS1	1.55076
NUP210P3	0.136894
RP13-685P2.8	0
RP13-685P2.7	0
RP11-529F4.1	0.626248
SNORA7B	0.343154
EFCAB12	0.963069
RHO	0
H1FOO	0
RN7SL752P	0.0898441
RP11-263I1.1	0
RNY3P13	0
U6	0
TMCC1-AS1	1.8232
RP11-93K22.6	0
TRH	0.0374525
RP11-93K22.1	0
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.199918
LINC02014	0.0367741
FAM86HP	4.37641
LINC02021	0.926239
ENPP7P3	0
SNRPCP8	0
COL6A4P2	0.402514
RP11-77P16.1	0
COL6A5	0
COL6A6	0.0435369
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.071903
RP11-39E3.3	0
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
ASTE1	4.50837
NEK11	4.93845
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.166463
NUDT16P1	3.94049
RP11-517B11.7	1.35816
SNORA58	0
RP11-517B11.4	0.254604
BCL2L12P1	0
CPNE4	0.267114
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0.0385919
RPL7P16	0
ACPP	2.15237
RP11-65E22.2	0.0155248
NIP7P2	0
ACKR4	1.00941
HSPA8P19	0
NPHP3-AS1	0.0162887
RP11-469L4.1	0
TMEM108-AS1	0.0240298
BFSP2	0
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	0.14443
RP11-91K8.2	0
SNORA33	0
TFP1	0.213091
RNU6-678P	0
RNA5SP140	0
TF	1.02633
RP11-404G16.2	0
RAB6B	2.37966
C3orf36	1.9394
LINC02000	0
HMGB3P14	0.115572
LINC02004	0
RP11-375I20.6	0.177928
RPL39P5	0.143625
MIR6827	0
HMGN1P9	0
HMGB3P13	0
RP11-445J14.1	0
EPHB1	0.644413
KY	3.89372
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	3.90039
RP11-305O4.2	0
RP11-305O4.3	0.168362
TDGF1P6	0.108034
RP11-463H24.1	0
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.187366
RP11-102M11.2	0.019412
RP11-731C17.1	0
RP11-731C17.2	1.53074
NCK1-AS1	1.71021
RAD51AP1P1	0
IL20RB	0.588814
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0465903
CLDN18	0.152815
RP11-461M2.2	0
DZIP1L	1.2446
KRT8P36	0.276414
A4GNT	0.0542886
NME9	0.60747
ESYT3	0.125425
RP11-80P20.3	0.237603
RP11-79L9.2	0
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.119252
ATP5G1P3	0
LINC01391	0.181163
FOXL2	3.1558
FOXL2NB	2.43296
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	2.23389
U6	0
RP11-319G6.1	1.27669
RBP2	0.14555
RP11-319G6.3	0
ACTG1P1	0.556149
NMNAT3	4.41597
RP11-553K23.2	0.388331
RN7SKP124	0
RN7SL724P	0.207436
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
CLSTN2	1.1653
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.275847
SPSB4	0.117478
RP11-231L11.1	0
PXYLP1	1.64468
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0
KRT18P35	0
RASA2-IT1	0
YWHAQP6	0.0789573
RP11-340E6.1	1.34556
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0536994
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	1.26727
RP11-271K21.12	0.0281131
RP11-343B5.1	0.335069
RNU6-425P	0
RNU6-1294P	0
RNU1-100P	0
RP11-383G6.3	0.322506
RPL6P9	0.104403
RNA5SP143	0
PLS1	3.28559
PLS1-AS1	0
RN7SKP25	0
TRPC1	3.21137
RNU7-47P	0
PCOLCE2	1.79879
RP11-372E1.1	0.383744
RP11-372E1.4	0
PAQR9	0.0331309
RP11-372E1.7	0
PAQR9-AS1	0.0266956
RP11-91G21.1	0.359012
RP11-80H8.3	0
CHST2	3.38933
RP11-80H8.4	0.196943
PBX2P1	0.229899
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.362826
RP11-501M7.1	0
RP11-8J23.1	0
C3orf58	4.26771
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0683332
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	0.595457
RP11-274H2.2	0.0931597
LNCSRLR	0.22533
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0.0242667
RP11-329N15.3	0.557167
RNU6-428P	0
PLSCR5	0
PLSCR5-AS1	0
RP11-649A16.1	0
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	0.00787347
ZIC1	0.0303496
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	0
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
HMGB1P30	0
RP11-680B3.2	0.246019
CPA3	0.576225
UBQLN4P1	0.10347
Y_RNA	0
MED28P2	0
HLTF-AS1	0
CP	1.36147
CPHL1P	0.0228156
RP11-206M11.7	0
TM4SF18	4.08793
RP11-2G17.1	0
TM4SF1-AS1	0
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0.0856976
RP11-278L15.6	0
RNU6-1098P	0
WWTR1-IT1	0
WWTR1-AS1	0.601835
ANKUB1	0.00960347
RNU6-507P	0
RNU6-720P	0
NPM1P29	0.05582
RP11-651P23.5	0.0608556
RP11-651P23.4	0.465295
RP11-651P23.2	0
HNRNPA1P24	0
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0
RPL32P9	0
RP11-167H9.5	0
LINC01213	0.0460661
U2	0
LINC01214	0
TSC22D2	4.74732
RP11-392O18.2	0.0737675
ERICH6	0.104935
ERICH6-AS1	1.6667
SNRPCP3	0.429375
SIAH2-AS1	2.42433
CLRN1-AS1	0.0958341
MINDY4B	0.354339
RP11-166N6.2	0
CLRN1	2.25792
MED12L	1.1042
RNA5SP145	0
GPR171	0.409872
P2RY14	0.228468
SETP11	0
GPR87	0.0498388
P2RY13	1.31972
P2RY12	0.917003
IGSF10	3.94585
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0
AADACL2	0.00900733
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0.435187
RP11-64D22.5	1.55183
SUCNR1	0.963308
RP11-246A10.1	0
MBNL1-AS1	0.780088
TMEM14EP	0.0398599
Y_RNA	0.280536
RP11-362A9.3	1.28391
RP11-788A4.1	0
ATP5LP5	0
P2RY1	1.48608
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	3.9948
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0129546
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0
ARHGEF26-AS1	0.0585555
ARHGEF26	2.29585
snoU13	0
RP11-316N24.2	0
GPR149	0
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.206853
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.0514401
RP11-451G4.3	0
PABPC1P10	0
PLCH1	0.0388218
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0
RP11-674E16.4	0
RP11-674E16.1	0.176301
SETP14	0.496675
VN2R1P	0
KCNAB1	0.850954
ALG1L15P	0.0825749
MRE11P1	0
RP11-118D22.3	0
KCNAB1-AS2	0
KCNAB1-AS1	0
RP11-305K5.1	3.9982
TIPARP-AS1	0.956869
METTL15P1	0.810561
LINC00886	2.87204
PA2G4P4	0.333964
LEKR1	0.313182
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.122923
LINC02029	0.0914306
LINC00881	0.078904
Y_RNA	0
KRT18P34	0.220533
RP11-555M1.3	0
RNA5SP146	0
RP11-550I24.2	0.402211
RP11-550I24.3	0.394053
PTX3	4.35889
PQLC2L	0.481975
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
SHOX2	0.0737858
RP11-113A11.1	0
RP11-113A11.3	0
RP11-538P18.1	0
RP11-538P18.2	0
MLF1	3.19115
MTAPP1	0
RP11-79M21.3	0
RP11-379F4.7	1.71193
RP11-379F4.6	1.14762
RP11-379F4.4	0.547705
RP11-379F4.1	0.126617
RP11-379F4.8	0.821841
RP11-379F4.9	0.358278
GPR79	0.0583346
RP11-170K4.2	0.240409
IQCJ-SCHIP1	0.221817
IQCJ	0
MIR3919	0
RP11-441M10.1	0
RP11-564C24.1	0
IQCJ-SCHIP1-AS1	0
RNU2-31P	0
SCHIP1	0.0628012
IL12A-AS1	0
IL12A	0.104656
LINC01100	0
BRD7P2	0.141012
C3orf80	0.100248
RP11-432B6.1	0
MIR15B	0
MIR16-2	0
TRIM59	0.475196
B3GAT3P1	0
RNU7-136P	0
SCARNA7	0.388581
KRT8P12	3.33218
RPL6P8	0
ARL14	0
SNORA72	0
RP11-16N11.2	1.76943
PPM1L	4.26757
B3GALNT1	4.01603
RP11-479I16.2	0
EEF1GP4	0
PSMC1P7	0
SPTSSB	0.0298577
LINC02067	0.0261108
RP11-3P17.5	0
RPL23AP42	4.31719
OTOL1	0
RP11-774I5.1	0
TOMM22P6	0
RP13-526J3.1	0
RP11-10O22.1	0
RPS6P4	0
LINC01192	0
RNU7-82P	0
RP11-418B12.1	0
RP11-208P4.1	0
MIR1263	0
LINC01323	0
LINC01324	0
SI	0
Y_RNA	0
LINC02023	0
SLITRK3	0.0126481
LINC01322	0
BCHE	1.36625
MTND4P17	0
MTND4LP10	0
MTND3P7	0
MTCO3P38	0
RP11-12N13.2	0
RP11-12N13.1	0
LINC01326	0
RP11-450H5.4	0
RN7SKP298	0
PSAT1P4	0
RP11-450H5.3	0
CBX1P5	0
RP11-12K11.2	0
RP11-12K11.1	0
RP11-440K22.1	0
ZBBX	0.0090188
LINC01327	0
SERPINI2	0.022225
WDR49	0.00984118
HMGN1P8	0.223417
SERPINI1	2.88123
LRRC77P	0
RP11-298O21.3	0
MEMO1P3	0
RP11-603B13.1	0
HMGN2P26	0
EGFEM1P	0
RP11-637O11.2	0
RNU2-20P	0
MIR551B	0
RPSAP33	0
RPL21P43	0
LINC02082	0
RP11-368I23.3	0
RP11-368I23.4	0
LINC01997	0
MECOM	0.285412
RP11-641D5.2	0
RP11-641D5.1	1.89587
RP11-3K16.2	0
RP11-3K16.1	0
RNU6-637P	0
TERC	0
ACTRT3	1.48543
RP11-816J6.3	0.0832059
MYNN	4.83099
RP11-362K14.5	0.475517
LRRC34	0.731515
RP11-362K14.7	0
RP11-362K14.6	1.14264
LRRIQ4	0.00497409
LRRC31	0
KRT18P43	0
SAMD7	0
RP11-379K17.2	0
RP11-379K17.4	0.0062783
SEC62-AS1	0.607817
GPR160	0.44943
RNU4-38P	0
RP11-379K17.9	0
RNU6-315P	0
Y_RNA	0
RP11-543D10.2	0
RP11-469J4.3	0.169521
CLDN11	2.66168
MIR6828	0
SLC7A14	0.0468978
KRT8P13	0.0595898
RP11-373E16.1	0
RP11-373E16.3	0
RP11-373E16.4	0
EIF5A2	1.72682
KLF7P1	0
RNU1-70P	0
SLC2A2	0
MIR569	0
Y_RNA	0
RP11-185E8.2	0.540742
RP11-185E8.1	0
RNU6-348P	0
RP11-263C16.2	0
TMEM212	0
TMEM212-AS1	0
TMEM212-IT1	0
RPS27AP8	0
RN7SL141P	0
RP11-423E7.2	0.171061
BZW1P1	0
GHSR	0
AC007919.18	0.137539
LINC02068	0.0246224
SLC31A1P1	0.0479592
AC007919.19	0
RNU6-547P	0
ECT2	3.34422
SNORA72	0
RNU4-4P	0
ATP5G1P4	0.159638
RP11-816B4.1	0
SPATA16	0
RP11-324C10.1	0
NLGN1	0.110131
RP11-521A24.1	0
NLGN1-AS1	0
RN7SKP234	0
RP11-393N4.1	0
RP11-393N4.2	0.146507
NAALADL2	0.339982
RN7SKP40	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
MIR4789	0
RNU6-1233P	0
RNU4-91P	0
RP11-744O11.2	0
UBE2V1P2	0.133618
RNU6-1317P	0
NAALADL2-AS1	0
RP11-809F4.3	0
ACTG1P23	0
EI24P1	0
RP11-809F4.4	0
RP11-78E6.1	0
MIR7977	0
LINC01208	0
RP11-644C3.1	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1-AS1	0.0463661
Y_RNA	0
RNU6-681P	0
LINC00501	0.0300681
ASS1P7	0
RP11-706D8.3	0
LINC00578	0.0642903
RN7SKP52	0
RP11-114M1.2	0
SNORA18	0
RP11-114M1.1	0
RP11-114M1.3	0
LINC02015	0.0950455
RP11-2L8.1	0
RP11-2L8.2	0
RNU6-1120P	0
RP11-33A14.1	0.241374
KCNMB2	0.0713802
LINC01014	0
RNA5SP148	0
RP11-33A14.3	0
KCNMB2-AS1	0.0368299
Y_RNA	0
RP11-360P21.2	0
SNORA25	0
KCNMB3	1.21245
LRRFIP1P1	1.57758
RP11-255C15.3	0.204637
GNB4	3.73334
RP11-145M9.5	0.166974
RP11-145M9.2	0
MTHFD2P7	0
RP11-15L13.4	0.491474
RP11-145M9.6	0.299521
snoU13	0.295766
RP11-473P24.2	0
PEX5L	0.349049
RP11-494H4.3	0.858117
PEX5L-AS1	0
PEX5L-AS2	0
RNA5SP149	0
RP11-657G5.2	0
GAPDHP36	0
RP11-420J11.1	0
LINC02053	0
U8	0
RP11-496B10.3	0.198161
RNU6-486P	0
RP11-496B10.1	0
CCDC39	0.952662
CCDC39-AS1	0
RN7SL229P	0
RP11-259P15.4	0.0401992
RP11-259P15.3	0
FLYWCH1P1	0
RP11-259P15.1	0
SOX2-OT	0.0610748
RP11-262M14.2	0
RNU6-4P	0
FAUP2	0
RP11-275H4.1	0
RPL7AP25	0
RP11-4B14.3	0
SOX2	0.181253
RN7SL703P	0
RNA5SP150	0
RP11-252O18.2	0
RP11-252O18.3	0
LINC01206	0
RN7SKP265	0
RP11-416O18.2	0
RP11-338L18.1	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LINC02031	0
RP11-646E18.3	0
RP11-646E18.4	0
RP11-225N10.1	0
RP11-225N10.3	0.0233069
RP11-531F16.4	1.36006
RP11-531F16.3	0
MCCC1-AS1	1.22175
LAMP3	0.365016
B3GNT5	0.957863
RNA5SP151	0
SNORA63	0.306846
SNORA81	1.93248
SNORA63	2.68102
SNORA4	0.314964
RP11-393B14.2	0
KLHL6	0.766511
KLHL6-AS1	0
RP11-14I2.2	0
YEATS2-AS1	0.692764
MAP6D1	1.27583
RPSAP31	0.029306
MIR4448	0
CYP2AB1P	0
ABCC5-AS1	0
EEF1A1P8	0.219721
HTR3D	0
HTR3C	0
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	0.0558771
RP11-778D9.13	0.302843
RP11-778D9.12	0.413037
RP11-778D9.4	1.48963
MIR1224	0.834086
ECE2	1.94
CAMK2N2	3.53828
SNORD66	0
THPO	2.29413
LINC02054	0.0441475
RP11-433C9.3	0
LINC01839	0
LINC01840	0
EPHB3	1.02118
RP11-329B9.4	0.427761
RP11-329B9.3	0.19973
RP11-329B9.5	0.125898
LINC02069	0
C3orf70	0.524908
EHHADH-AS1	0
EHHADH	2.65083
EIF2S2P2	0
MIR5588	0
RPL4P4	3.62106
LIPH	0.361195
RP11-537I16.2	0.302948
IGF2BP2-AS1	0.0071076
MIR548AQ	0
NMRAL2P	1.28902
Metazoa_SRP	0
ETV5-AS1	1.02615
LINC02020	0
LINC02052	0
LINC02051	0
RP11-573D15.8	0.165472
RP11-134F2.7	2.81182
AHSG	0.0420524
Metazoa_SRP	0
FETUB	0
HRG	0.025321
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0.0242198
PSMD10P2	0
RNU6-1105P	0
GPS2P2	0
RP11-573D15.9	0.754231
SNORD2	0
SNORA63	4.37758
MIR1248	0
SNORA81	0
RP11-573D15.3	0
LINC02043	0.0485646
RP11-573D15.1	0.168145
ADIPOQ	0.553974
ADIPOQ-AS1	0
RPS20P14	1.75155
RP11-42D20.1	0
RPL39L	2.43986
RP11-208N14.4	0
RTP1	0
MASP1	1.07841
RP11-208N14.5	0.171412
RTP4	3.40451
RP11-560F18.1	0
snoU13	0
LINC02041	0
SST	0.69694
RTP2	0
RP11-211G3.3	0.150206
RP11-211G3.2	2.12009
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0.281461
RP11-132N15.2	0.0641118
RP11-430L16.1	0
LPP-AS2	2.40692
FLJ42393	0.0339182
LPP-AS1	0
MIR28	0
TPRG1-AS1	2.53521
TPRG1	0.512152
RP11-297K7.1	0.0684567
TPRG1-AS2	0
TP63	0.112707
RP11-600G3.1	0
MIR944	0
MTAPP2	0.270445
P3H2-AS1	0.434078
RNU6-1109P	0
NMNAT1P3	0
CLDN16	0.820016
TMEM207	0
IL1RAP	1.0083
GCNT1P3	0
RN7SKP296	0.159876
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0
OSTN	0.0166748
OSTN-AS1	0
UTS2B	0.108012
PYDC2	0
RP11-197K6.1	0.959549
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12-AS1	0
FGF12-AS2	0
FGF12-AS3	0
snoU13	0
RNU1-20P	0
MB21D2	3.63212
RP11-143P4.2	0
VEZF1P1	0
HRASLS	2.85912
ATP13A5	0.0437968
ATP13A5-AS1	0
ATP13A4	0.127744
ATP13A4-AS1	0
RP11-175P19.2	0.202216
OPA1-AS1	0.0755611
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.0267711
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.0236745
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.423252
RN7SL215P	0
LINC02036	0.0250655
LINC02037	0
LINC02048	2.53334
CPN2	3.48291
LRRC15	0.0810801
GP5	0.0241194
RP11-384A12.1	0
LINC00884	1.35143
AC108676.1	0.842327
RNU6-1101P	0
RPL23AP93	0
TMEM44	2.8413
AC046143.3	1.02799
RP11-534C12.1	0.374123
AC106706.1	0
LINC01968	0
AC090505.5	0
LINC01972	0
AC090505.1	0
XXYLT1	3.54629
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	0.0769148
RNU6-25P	0
ACAP2-IT1	0.463943
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0.17511
AC091633.3	0.201466
RN7SL73P	0
AC091633.2	0.379651
AC090018.1	0.0715875
MUC20P1	1.15881
RP11-141C7.5	0
RP11-141C7.3	0.390472
AC069513.4	0.146742
MIR570	1.21135
RP11-141C7.2	4.01257
MUC20	2.70495
MUC4	0.0387057
LINC01983	0
KIF3AP1	0
MIR6829	0
TNK2-AS1	0.0729726
AC124944.3	0.103036
RP11-352G9.1	0.221068
RNU2-11P	0.243913
AC024937.6	1.44462
RP11-480A16.1	1.88519
AC024937.4	0.213229
AC024937.2	0.0860116
RNU7-18P	0
LINC00885	0
Y_RNA	1.39481
AC069257.8	0.121423
AC069257.6	0.279101
TM4SF19-AS1	0.276743
TM4SF19	0.0869226
RNU6-910P	0
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0.529898
AC083822.2	0
UBXN7-AS1	0
AC117490.2	0
CTD-2002J20.1	0.328408
SMCO1	0.042736
AC092933.4	0
RPS29P3	0
FBXO45	3.03545
LINC01063	0.214529
NRROS	3.43801
CEP19	2.82642
RNU6-646P	0
RNU4-89P	0
RNU6-42P	0
AC127904.2	0.250759
NCBP2-AS1	0.891923
PIGZ	1.73837
RPSAP69	0
MELTF-AS1	1.65783
MELTF	0.43129
MIR4797	0
DLG1-AS1	0.100573
AC128709.3	0
AC128709.4	0
AC128709.2	0
LINC02012	0.0820687
BDH1	3.35788
AC132008.1	0.603765
RP11-496H1.1	2.95201
RP11-496H1.2	0.590411
AC024560.2	0.0701358
RP11-803P9.1	0.337939
AC055764.1	0
AC144530.1	0.69076
RNU6-858P	0
LMLN	3.72866
RNU6-621P	0
LMLN-AS1	0
ANKRD18DP	0
RNU6-821P	0
FRG2FP	0
TUBB8P8	0.0270147
FAM166AP10	0
FAM157A	0.156947
RNU6-860P	0
CICP6	0
SEPT14P3	0
BNIP3P41	0
ZNF595	3.44609
Z95704.3	0.0597241
ZNF718	1.89943
CH17-262A2.1	0.747331
RP11-1365D11.1	0.366541
ZNF876P	0.586538
