Name	Heart - Left Ventricle
IHH	0.0446902
MIR3131	0
RP11-33O4.1	1.06128
NHEJ1	2.66059
RN7SL764P	0
SLC23A3	0.622026
GLB1L	0.691238
TUBA4B	0.0468212
PTPRN	0.056576
MIR153-1	0
AC114803.3	0
RESP18	0
AC053503.2	0
AC053503.4	0.116858
AC053503.11	0.061641
RP11-316O14.1	0.224093
ASIC4	0.0434201
TMEM198	1.87968
RP11-256I23.1	1.04967
MIR3132	0
RP11-256I23.2	0.330836
INHA	1.22536
RN7SKP213	0
STK11IP	4.93609
AC009955.8	0.373643
RP11-256I23.3	3.51514
AC009502.1	0
AC009502.4	0
RPL23P4	0
LINC01803	0
MIR4268	0
AC009310.1	0
AC114765.1	0
AC114765.2	0
AC067956.1	0
AC093843.1	0
AC011233.2	0
EPHA4	2.49537
TMEM256P2	0
CTD-2308L22.1	0.299626
AC079834.1	0
AC068489.1	0
AC009302.2	0
HSPA9P1	0.0502801
RPL23AP28	0
PAX3	0
CCDC140	0
RP11-384O8.1	1.32678
AC010980.2	0.600438
Y_RNA	0
SGPP2	2.03052
NANOGP2	0
RNU6-619P	0
GAPDHP49	0
RP11-16P6.1	0.313415
MOGAT1	0.236
AC104772.1	0
AC016712.1	0
AC016712.2	0.118095
ATG12P2	0
AC097461.4	0.0570884
RP11-525G12.1	0
KCNE4	2.21559
RN7SL807P	0
HIGD1AP4	0
AC013448.1	0
AC013448.2	0
SCG2	0.135626
AC012512.1	0
AP1S3	0.0625682
AC073641.2	0
AC019109.1	0
AC008072.1	0
FAM124B	0.654887
RP11-92F20.1	0
AC073052.1	0.128026
RP11-811O14.1	0
DOCK10	0.384692
MIR4439	0
NYAP2	0
AC016717.1	0
RP11-314B1.2	0
RP11-314B1.1	0
AC080002.1	0
AC068138.1	0
MIR5702	0
IRS1	3.59566
RP11-395N3.2	0.55428
RP11-395N3.1	0.0536983
RHBDD1	3.38624
SNORA48	0
COL4A4	2.72401
COL4A3	2.3246
AC097662.2	0.181232
TM4SF20	0
MIR5703	0
C2orf83	0
AC064853.2	0
AC064853.3	0
SLC19A3	0.161674
RNA5SP121	0
SNRPGP8	0
AC073065.3	0
CCL20	0
TDGF1P2	0
DAW1	0.0392639
SNORA25	0
RNU6-624P	0
AC074019.2	0
LINC01807	0.0489518
AC074019.1	0
RPL7L1P10	0
AC007677.2	0
RN7SKP283	0
DNER	0.325302
RNU7-9P	0
AC007559.1	0
RNU6-613P	0
FBXO36	0.398553
RNU6-964P	0
FBXO36-IT1	0
RNU6-1027P	0
SLC16A14	0.901091
RNY4P19	0
AC009950.2	0.385297
RP11-98F19.1	0
SP110	2.87167
SP140	0.157362
SP140L	1.92949
RP11-69J7.1	0.0116945
RN7SL834P	0.411976
HMGB1P3	0
AC010149.4	0
TPM3P8	0
RP11-395A23.1	0
RNU6-451P	0
LINC01907	0.0206426
BANF1P3	0.170575
RNU6-268P	0
RP11-499P1.1	0
AC012507.3	0
GPR55	0.028183
RP11-499P1.2	0
COX20P2	0
SPATA3-AS1	0
SPATA3	0
C2orf72	0.0546659
RP11-223I10.1	0
HTR2B	0.21622
RNU1-93P	0
ARMC9	0.408117
AC018738.2	2.50042
MIR4777	0
AC017104.6	0.114759
B3GNT7	1.3538
ZBTB8OSP2	0
AC017104.4	0
AC017104.2	0
SNORA75	0.375701
SNORD20	0
SNORD82	0
RP11-562I5.1	0.373053
RP11-562I5.2	0.108205
RNU2-22P	0
LINC00471	0.284583
NMUR1	0.174329
AC104634.3	0
RPL23AP26	0
TEX44	0
RN7SL499P	0
U4	1.51052
AC073476.1	0
RP11-690I21.1	1.02455
RP11-690I21.2	0.0842594
MIR1471	0
NPPC	1.38275
DIS3L2	2.68369
AC105461.1	0
MIR562	0
AC068134.10	1.0979
ECEL1P3	0
RP11-762N20.1	0
ALPP	0
AC068134.8	0
ECEL1P2	0
ALPPL2	0
ECEL1P1	0
AC068134.6	0
DIS3L2P1	0
ALPI	0
ECEL1	0.0624107
PRSS56	0.0385199
CHRND	0.0201644
CHRNG	0
TIGD1	1.49606
AC073254.1	0.157871
RN7SL359P	0
EEF1B2P7	0
AC064852.4	0
KCNJ13	0
RNU6-107P	0
Y_RNA	0
C2orf82	0.170607
NGEF	0.0846806
AC106876.2	0
NEU2	0
INPP5D	2.60312
RN7SL32P	0
SCARNA5	0
SCARNA6	0.150369
SAG	0
RP11-400N9.1	0
Y_RNA	0
USP40	4.47317
RP11-289A15.1	0
UGT1A12P	0
UGT1A11P	0
UGT1A8	0
UGT1A10	0
UGT1A13P	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
AC114812.8	0
UGT1A5	0
UGT1A4	0
RPL17P11	0
UGT1A3	0
AC114812.9	0
DNAJB3	0
UGT1A2P	0
AC114812.10	0
AC114812.5	0
UGT1A1	0
MROH2A	0
HJURP	0.0698215
MSL3P1	0
TRPM8	0
AC005538.5	0
SPP2	0
RP11-263G22.1	0
AC006037.2	0
RP11-309M7.1	0
AC097713.5	0
AC097713.3	0
LINC01891	0
HSPE1P9	0
ARL4C	1.26464
LINC01173	0
RP13-977E11.1	0
AC010148.1	0.0078772
SH3BP4	3.326
AC114814.4	0
AC114814.2	0
AC114814.3	0
AGAP1	2.56885
AGAP1-IT1	0.0916599
AC064874.1	0
TMSB10P1	0
RNU7-127P	0
RN7SL204P	0
Y_RNA	0
GBX2	0.0307567
AC079135.1	0.165465
ASB18	1.00102
RNU1-31P	0
IQCA1	0.0956989
RP11-785G17.1	0
IQCA1-AS1	0
RPL3P5	0
AC011286.1	0
RNU6-1051P	0
AC105760.3	0
AC105760.2	0.422615
AC107079.1	0
AC112715.2	0.0818876
AC112721.1	0
AC112721.2	0
MIR6811	0
RNU6-1140P	0
PRLH	0
RAB17	1.30211
AC104667.3	0.0814626
AC096574.5	0.299672
RBM44	0.180099
SNORD39	0
RNU6-1333P	0
SCLY	2.5548
ESPNL	0.0956713
KLHL30-AS1	0.664103
ERFE	0.12377
AC016757.3	0.149617
AC096574.4	0.0232282
HES6	1.34665
PER2	1.75371
RP11-5O24.1	0
AC012485.2	0
TRAF3IP1	3.44801
RNU6-234P	0
AC016999.2	0
RP11-40B20.1	0
LINC01107	0
LINC01937	0
AC113618.2	0
AC144525.1	0
TWIST2	1.47373
LINC01940	0
HDAC4	3.30272
MIR4440	0
MIR4441	0
MIR4269	0
MIR2467	0
AC062017.1	0.756606
AC079612.1	0
AC079612.2	0
RP11-315F22.1	0
AC093802.1	0
MIR4786	0
OR6B2	0
PRR21	0
OR6B3	0
OR9S24P	0
OR5S1P	0
OTOS	0
AC124861.1	0.0501877
U3	0
PP14571	0.0356633
MIR149	0
ANKMY1	1.03682
DUSP28	3.12128
CAPN10-AS1	0.810081
GPR35	0.659816
RP11-118M12.1	0
AQP12B	0
AC011298.2	0
AQP12A	0
RP11-118M12.2	0
KIF1A	0.27822
AGXT	0.00986283
C2orf54	0.0239865
CROCC2	0.00828671
AC104809.4	0.0276327
AC104809.2	0
SNED1	2.59336
AC093585.6	0
AC005237.4	0.0490737
MTERF4	4.68456
PASK	0.479338
AC005237.2	0
ANO7	0.195514
AC005104.3	1.78042
FARP2	1.60113
MIR3133	0
AC110299.5	0.0649852
BOK-AS1	0
BOK	3.2281
RP11-367H1.1	0.0682306
RNA5SP122	0.230445
DTYMK	4.76236
ING5	3.97246
AC114730.11	1.04571
AC114730.8	0
AC114730.7	0
GAL3ST2	0.0193486
AC114730.5	0
AC114730.3	0.12937
NEU4	0.0929881
AC114730.2	0.264753
PDCD1	0.803461
RTP5	0.0274067
LINC01237	0.0679689
AC131097.4	0.0410483
LINC01238	0.131085
AC093642.1	0.0320601
AC093642.4	0
LINC01880	1.32756
LINC01238	0.270717
LINC01881	0.69438
CICP10	0
SEPT14P2	0
RPL23AP88	0
LINC01986	0
AY269186.2	0
CHL1-AS2	0.147458
CHL1	0.664478
RNU6-1194P	0
RPS8P6	0
CHL1-AS1	0
LINC01266	0.0248077
RPSAP32	0
AC090044.2	0.0980966
AC087430.1	0
RN7SL120P	0
CNTN6	0.00712199
CRB3P1	0
RPL23AP38	0
RPL23AP39	0
RPL21P17	0
RP11-204C23.1	0
RN7SKP144	0
CNTN4	0.203156
CNTN4-AS2	0
HINT2P1	0
DNAJC19P4	0
CNTN4-AS1	0
IL5RA	0.0109207
SNORA43	0
TRNT1	2.6998
RP11-97C16.1	3.71066
AC026188.1	0
SUMF1	1.81389
LRRN1	0.0420852
PNPT1P1	0
SETMAR	4.17562
MRPS10P2	0
ITPR1-AS1	0.613666
ITPR1	3.21199
EGOT	0.0283735
AC018816.1	0
AC018816.3	0.532169
BHLHE40-AS1	0.229422
RNF10P1	0
UBTFL8	0
Y_RNA	0
AC090955.5	0
AC026202.3	0.813507
RP11-572B2.1	0
EDEM1	4.11124
MIR4790	0
RN7SL553P	0
AC026202.5	0
AC027119.1	0
AC026167.1	0
AC091069.1	0
AC069277.2	0
GRM7-AS3	0
AC024162.2	0
GRM7	0
MRPS36P1	0.17257
GRM7-AS2	0
GRM7-AS1	0
RP11-157E16.1	0
LMCD1-AS1	0.0546112
AC018832.1	0
RNU4ATAC17P	0
AC023481.1	0
LMCD1	4.44293
AC034187.2	0
SSUH2	0.499941
OR7E122P	0
OXTR	0.216751
RAD18	0.629981
SNORA43	0
SRGAP3	0.947423
SRGAP3-AS1	0
SRGAP3-AS2	0
SRGAP3-AS3	0
SRGAP3-AS4	0.984769
RP11-380O24.1	0.0741955
PGAM1P4	0
THUMPD3-AS1	2.57816
LHFPL4	0.0126376
DUSP5P2	0
CPNE9	0.0273499
BRPF1	4.05052
OGG1	2.91525
RP11-266J6.2	0.298341
CIDEC	0.455368
IL17RE	0.530985
RNU6-882P	0.169051
RP11-1020A11.1	0.366885
PRRT3	0.480057
PRRT3-AS1	1.30017
RP11-1020A11.2	0.979057
EMC3-AS1	0.228318
CYCSP10	0.32018
AC022007.5	0.618211
CIDECP	2.4722
FANCD2	0.213746
RNU6-670P	0
CYCSP11	0
FANCD2OS	0
VHL	3.84112
IRAK2	0.897899
LINC00852	0.456416
GHRL	0.181205
GHRLOS	0.623296
ATP2B2	0.0359012
MIR378B	0
MIR885	0
ATP2B2-IT1	0
ATP2B2-IT2	0
LINC00606	0
AC018495.3	0
SLC6A11	0.00709198
SLC6A1	1.45477
SLC6A1-AS1	0.101999
HRH1	0.386832
CHCHD4P4	0
ATG7	2.20914
AC083855.5	0
AC026185.1	0
RP11-169K17.2	0
VGLL4	3.92577
RP11-169K17.4	0
RP11-169K17.3	0.0310204
TAMM41	2.21518
FANCD2P2	0
CYCSP12	0
NUP210P2	0
MARK2P14	0
AC090958.5	0
RN7SL147P	0
SYN2	0.70071
ACTG1P12	0
MTCO1P5	0
GSTM5P1	0
PPARG	4.71655
AC091492.2	0
TSEN2	2.90276
RNA5SP123	0
RNU6-377P	0
MKRN2OS	0.335089
Metazoa_SRP	0.129612
CRIP1P1	0
TMEM40	0.51495
KRT18P17	0
RP11-767C1.2	0.849102
LINC02022	0
RP11-715I4.1	0
NUP210	1.31549
AC027124.3	0
AC027124.2	0
HDAC11-AS1	0
LINC00620	0
WNT7A	0
VN1R20P	0.0696185
FGD5P1	0.0169573
TPRXL	0.0354917
VN1R21P	0
AC093495.4	0.555564
RP11-536I6.2	0
LINC01267	0.032693
RNA5SP124	0
RNU6-905P	0
RHBDF1P1	0
RP11-588H7.1	0
AC090952.5	0
C3orf20	0.0176499
AC090957.2	0
LINC02011	0
RBSN	4.32348
AC090954.5	0
RPS3AP53	0
COL6A4P1	0.00337311
SH3BP5-AS1	4.64379
SH3BP5	1.57485
RNU6-454P	0
HMGN2P7	0
METTL6	0.992429
EAF1	3.15814
RNU6-1024P	0
EAF1-AS1	0.0348286
COLQ	2.68967
MIR4270	0
RN7SL110P	0
BTD	2.19856
ANKRD28	3.61647
MIR3134	0
RP11-44D5.2	0
RP11-44D5.1	0.0539347
RN7SL4P	0.0586244
MIR563	0
IMPDH1P8	0.0926407
GALNT15	4.62702
OXNAD1	2.51633
RP11-608O8.2	0
RP11-415F23.2	1.12429
RP11-415F23.3	0.582098
RP11-415F23.4	0.395604
RP11-194G10.3	0
LINC00690	0
DAZL	0
AC091493.2	0
CDYLP1	0
PLCL2-AS1	0.0577815
TBC1D5	4.0964
AC090960.1	0
AC140076.1	0
RNU7-10P	0
AC104451.2	0
AC104297.1	0
PDCL3P3	0
AC132807.1	0
RP11-320G10.1	0
RP11-158G18.1	0
SATB1-AS1	0.00580085
RAD23BP1	0
RNU6-138P	0
KCNH8	0.0604111
MIR4791	0
EFHB	0.0494242
HSPA8P18	0
PP2D1	0.0765157
RNU4-85P	0
SAP18P3	0
RPL39P18	0
MIR3135A	0
SGO1	0.0313133
SGO1-AS1	0.0202747
RNU6-822P	0
RP11-669C19.1	0
RNU6-815P	0
RP11-901H12.1	0
VENTXP7	0
ZNF385D	0.561431
ZNF385D-AS1	0
ZNF385D-AS2	0
HMGB1P5	1.44348
AC092421.1	0
RP11-1037D22.1	0
RANP7	0
SALL4P5	0
RPL24P7	0.094084
UBE2E2-AS1	0
Y_RNA	0
AC121251.1	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	0
ARL4AP4	0.115183
LINC00691	0
THRB	2.46112
RPL31P20	0
THRB-IT1	0.0208688
THRB-AS1	0.0327426
RP11-317L10.1	0
MIR4792	0
EIF3KP2	0
AC133680.1	0
RN7SL216P	0
RNA5SP125	0
RARB	4.55037
CFL1P7	0
RNA5SP126	0
AC133141.1	0
SNORD5	0
uc_338	0.0377258
MIR4442	0
CRIP1P2	0
AC092798.2	0.0640877
TAF9BP1	0
LINC00692	0
RPEP2	0
HMGB3P12	0
VENTXP4	0
AC099754.1	0
LRRC3B	0.0329449
AC114877.3	0
NEK10	0.89858
MINOS1P3	0
RNU6-342P	0
SLC4A7	2.52384
RPS20P15	0
AC099535.4	0.109714
RNU1-96P	0
AC137675.1	0
Y_RNA	0
AC098614.1	0
AC098614.2	0.490781
RP11-222K16.1	0.111338
AC098614.3	0
LINC02084	0.0775862
EOMES	0.074813
LINC01980	0
LINC01981	0
LINC01967	0
ZCWPW2	0.534078
FAM96AP1	0
AC093142.2	0
RBMS3	1.70605
MESTP4	0
RBMS3-AS3	0.895594
RPS12P5	0
RBMS3-AS2	0.393636
MTND4LP9	0
RBMS3-AS1	0
LINC01985	0.30466
AC116035.2	0
AC096921.2	0
RP11-1024P17.1	0.714343
GADL1	0.00743468
MIR466	0
CNN2P6	0
RNA5SP127	0
AC115283.1	0
THRAP3P1	0
OSBPL10	0.496906
OSBPL10-AS1	0
ZNF587P1	0
ZNF860	0.0480417
RPL21P40	0
SNORA25	0
Y_RNA	0
NIFKP7	0
AC094019.4	0.328932
RPSAP11	0.0985032
RP11-384L8.1	1.04497
RP11-384L8.2	0
KRT18P15	0.0435274
CMTM7	2.01012
MIR548AY	0
AC104306.1	0
AC104306.4	0
IGBP1P3	0
RPL30P4	0.0977122
CNOT10	3.92869
CNOT10-AS1	0
SUGT1P2	0.0397678
RPL23AP43	0.041144
TRIM71	0
CCR4	0.0185136
SEC13P1	0
SUMO2P10	0
TMPPE	0.202066
RN7SL296P	0
SUSD5	0.562136
AC123900.2	0
FBXL2	0.64662
RNU7-110P	0
RNA5SP128	0
COX6CP10	0
AC112220.2	0
SDAD1P3	0
RP11-10C24.2	0.77615
RP11-10C24.3	0.701201
RP11-10C24.1	0.597701
LINC01811	0
AC123023.1	0
AC018359.3	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ARPP21	0.0141209
ARPP21-AS1	0
MIR128-2	0
AC104308.2	0
RFC3P1	0
STAC	0.232293
NBPF21P	0
RN7SKP227	0
DCLK3	0.121685
HSPD1P6	0.0377626
LINC02033	0.0151825
RP11-640L9.2	0.0717338
TRANK1	1.53345
AC011816.1	0
RNU6ATAC4P	0
RP11-129K12.1	0.0876571
PRADC1P1	0.256138
RPL29P11	0.799772
Y_RNA	0
UBE2D3P2	0
RNU6-1301P	0
UBE2FP1	0.914521
RP11-285J16.1	0.831996
AC097359.2	0.140709
RP11-259K5.1	0.0848339
RP11-259K5.2	1.27085
TCEA1P2	0.190805
RNA5SP129	0
C3orf35	0.157667
RNU7-73P	0
ITGA9-AS1	0.315676
RPL21P135	0.0986085
NDUFAF4P3	0.221324
MIR26A1	0
VILL	1.87591
PLCD1	4.14717
Y_RNA	0
DLEC1	0.127191
PPP2R2DP1	0
Y_RNA	0
SLC22A13	0.0277716
RP11-815I22.1	0
SLC22A14	0.089081
RNU6-235P	0
DLEC1P1	0
XYLB	0.128519
ACVR2B-AS1	0.274533
ACVR2B	0.919722
Y_RNA	0
DDTP1	0.274278
RPL18AP7	0.26778
SCN10A	0.0440886
RP11-134J21.1	0
SCN11A	0.0266712
RNU6-1227P	0
WDR48	4.83141
TTC21A	0.653757
MIR6822	0
RP11-331G2.7	0.0523633
Metazoa_SRP	0
DSTNP4	0
CX3CR1	0.183703
RP11-331G2.6	0
CCR8	0
HNRNPA1P21	0
RP11-241K18.2	0
EEF1A1P24	0.0253277
SNORA62	1.09857
MOBP	0.0413666
NFU1P1	0
MYRIP	0.279998
RNU4-56P	0
EIF1B-AS1	0.336128
RN7SL411P	0
SNORA64	0
ENTPD3-AS1	0.832366
PGAM1P3	0
ENTPD3	0.221821
ZNF619	1.07087
RNU5B-2P	0.153492
ZNF620	0.543487
ZNF621	2.58752
RPL5P10	0
EEF1GP3	0
RP11-528N21.1	0
HMGN2P24	0
RP11-761N21.2	1.07967
RP11-761N21.1	0
RP11-520A21.1	0
RP11-372H2.1	0
MRPS31P1	0
ULK4	0.510281
SCARNA21	0
RN7SKP58	0
ATP6V0E1P2	0
Y_RNA	0
U8	0
RPL36P20	0
GEMIN2P2	0
RP11-193I22.2	0
TPMTP2	0
RNU4-78P	0.154655
CCK	0.0462561
RP11-333B11.1	0
SALL4P6	0
EIF4BP4	0
LYZL4	0
RP11-219I21.1	0
VIPR1	1.64219
VIPR1-AS1	0.110197
RP4-613B23.1	4.51984
RN7SL567P	0
KLHL40	0.450353
HHATL-AS1	0.195829
CCDC13	0.220491
CCDC13-AS1	0.150335
LINC02158	0.0304651
ACKR2	0.135565
RP11-70C1.3	0
RP11-141M3.6	0.0450714
CYP8B1	0.0249986
HNRNPA1P22	0
ZNF662	2.12018
KRBOX1-AS1	0
KRBOX1	0.14533
FAM198A	0.212123
RP11-136C24.1	0
RP11-136C24.2	0.0652415
RN7SL517P	0
RP11-188P20.3	1.05654
SNRK-AS1	0.268924
ANO10	3.03334
Y_RNA	0
RP11-353H3.1	0
ABHD5	4.96625
RP4-672N11.1	0
RP4-555D20.3	0
RP4-555D20.4	0
RNU6-367P	0
MIR138-1	0
RP4-555D20.1	0
RP4-555D20.2	0.0170311
TOPAZ1	0
RP11-424N24.2	0.0637758
TCAIM	3.8197
LINC00694	0.439268
LINC01988	0.0246357
ZNF445	1.68246
ZNF852	0.540262
EI24P3	0
RP11-944L7.6	0
ZKSCAN7	1.14161
RP11-944L7.4	0.67655
ZNF660	0.354539
MPRIPP1	0.339235
ZNF197	2.06291
ZNF197-AS1	0.317754
ZNF35	2.45107
RP11-348P10.2	1.72523
SOCS5P3	0
ZNF502	1.79884
ZNF501	0.733624
KIF15	0.124588
TGM4	0.00966406
RP11-272D20.2	0
RPL12P44	0
RNU5B-3P	0
CDCP1	0.102747
RPS24P8	0.433956
TMEM158	0.283385
U3	0
LARS2-AS1	0
LIMD1	4.52378
LIMD1-AS1	0.117317
RN7SL145P	0.42369
RP11-697K23.3	0
SLC6A20	0.0064384
LZTFL1	1.76151
RP11-852E15.1	0
CCR9	0.00891252
Y_RNA	0
CXCR6	0.247171
XCR1	0.00759668
NRBF2P2	0
FLT1P1	0
CCR3	0
CCR1	0.673311
UQCRC2P1	0
CCR2	0.195296
RP11-24F11.2	0.108373
CCR5	0.137701
CCRL2	0.703647
LINC02009	0.538278
LTF	1.69102
RTP3	0.0587874
LRRC2-AS1	0.0710799
TDGF1	0.0781282
RP11-509I21.2	0
SNORD77	0
TMIE	0.404238
PRSS46	0.214308
PRSS45	0.445658
RP11-427P5.2	0
RP11-427P5.3	0
NRADDP	0.0744781
MRPL57P3	0
KIF9-AS1	0.444998
KIF9	1.58417
SNORD13P3	0
RP11-447D11.3	0.366654
RP11-708J19.1	0.388387
RP11-708J19.3	0
BOLA2P2	0.177112
RN7SL870P	0
CSPG5	0.0818164
RP11-717D12.1	0
RP11-395P16.1	0
uc_338	0
MIR1226	0
Y_RNA	0
VPS26BP1	0
RP11-1029M24.4	0
RN7SL664P	0
RP11-1029M24.1	0
CDC25A	0.237773
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	0.178741
MIR4443	0
CAMP	0.233665
ZNF589	2.60948
MRPS18AP1	0.191887
Y_RNA	0
FCF1P2	4.0809
NME6	3.6323
SPINK8	0
MIR2115	0
FBXW12	0.0139827
RN7SL321P	0
RP11-24C3.2	0.216912
ATRIP	2.26151
TREX1	4.66764
PFKFB4	0.37845
MIR6823	0
UCN2	0.172718
MIR711	0
TMEM89	0.0501666
CELSR3	0.125116
MIR4793	0
CELSR3-AS1	0
RP11-572O6.1	0.240259
PRKAR2A-AS1	0.304441
ARIH2OS	0.752039
RP13-131K19.1	0.235421
RP13-131K19.2	0.191778
MIR425	0
MIR191	0
RP13-131K19.6	0.662419
RN7SL182P	0
MIR6890	0
RP11-694I15.7	0.148604
C3orf84	0
CCDC36	0.410403
RP11-3B7.7	0
RP11-3B7.1	0.519825
C3orf62	2.55086
MIR4271	0
RHOA-IT1	0.313772
RNA5SP130	0
BSN-AS2	0.121327
BSN	0.14298
BSN-AS1	0
MST1	1.52768
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.0310366
FAM212A	2.16459
MIR5193	0
TRAIP	0.467074
CAMKV	0.0223424
RN7SL217P	0
ACTBP13	0
MST1R	0.739471
CTD-2330K9.2	0
CTD-2330K9.3	0.0339892
MON1A	4.05595
RBM5-AS1	0.516677
SEMA3F-AS1	0.952369
MIR566	0
GNAT1	0
SLC38A3	3.01
MIR5787	0
XXcos-LUCA16.1	0.146267
U73166.2	0.284279
SEMA3B-AS1	1.43337
HYAL3	0.805095
RASSF1-AS1	0.611561
ZMYND10-AS1	0
ZMYND10	0.155258
CYB561D2	4.89791
CACNA2D2	0.842963
CYB561D2	0.122047
RNA5SP131	0
HEMK1	1.59854
RP11-804H8.7	0
LINC02019	0.591087
MIR4787	0
DOCK3	2.24732
RP11-804H8.5	0
RP11-646D13.1	0
ZNF652P1	0
ST13P14	0
RAD54L2	3.10404
RNU6ATAC29P	0
RNA5SP132	0
GRM2	0.179871
IQCF6	0
IQCF4	0
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0
RP11-155D18.13	0.348815
GPR62	0.146737
POC1A	0.69379
ALDOAP1	0.0227306
RP11-330H6.6	0.0829581
TLR9	0.328188
RP5-1157M23.2	0.0685775
MIRLET7G	0
GLYCTK	2.41515
GLYCTK-AS1	0.129735
MIR135A1	0
DNAH1	1.40467
RP11-168J18.6	0.105056
PHF7	1.83477
RNU6-856P	0
RNU6ATAC16P	0
SNORD19B	0
SNORD19	0
SNORD19B	0
SNORD19	0
SNORD69	0
NEK4	3.30903
RP5-966M1.7	0.220119
RP5-966M1.5	0
RP5-966M1.4	0
ITIH1	0.0154015
ITIH3	0.274547
ITIH4	2.56461
ITIH4-AS1	0
TMEM110	3.24537
MIR8064	0
RP11-894J14.2	0.171318
SFMBT1	3.15705
RP11-5O17.1	0.107294
SERBP1P3	0.0710117
RFT1	2.52763
Y_RNA	0
CACNA1D	0.0387712
SNORD38	0
SNORA26	0
RP11-72H11.1	0
SNORD63	0
RP11-884K10.6	0
CHDH	1.32716
IL17RB	1.3252
RP11-884K10.7	2.65795
CABYRP1	0
RPS15P5	0.0549041
ESRG	0
CACNA2D3-AS1	0.0430666
LRTM1	0
RP11-889D3.1	0
LINC02017	0
LINC02030	0
RP11-875H7.1	0
RP11-875H7.2	0
WNT5A	0.4796
WNT5A-AS1	0.0378312
RP11-875H7.5	0
ERC2	0.0574164
RP11-58O15.1	0
ERC2-IT1	0
MIR3938	0
RN7SKP45	0
RNA5SP133	0
CCDC66	2.79479
FAM208A	3.54844
ARHGEF3	3.07248
ARHGEF3-AS1	0
SPATA12	0
RP11-157F20.3	0
IL17RD	0.920353
RP11-157F20.1	0
HESX1	0.349616
ASB14	1.44643
DNAH12	0.0125971
Y_RNA	0
RNU6-1181P	0
RNF7P1	0
RP11-229A12.2	0
RNU6-108P	0
RNU6-483P	0
PDE12	2.56513
ARF4-AS1	0.67044
RNU6ATAC26P	0
DENND6A	4.59305
DENND6A-AS1	0.55594
RP11-755B10.3	0
PDHA1P1	0
PPIAP16	0.411273
FLNB-AS1	0.748601
RP11-456N14.4	0.0961698
RP11-456N14.6	0.0218996
DNASE1L3	0.544549
ABHD6	2.24664
RP11-80H18.3	0.0938053
RP11-80H18.4	0.190158
PXK	3.42797
RP11-802O23.4	0
RP11-802O23.3	0.459824
RP11-359I18.5	0.272874
KCTD6	2.79525
RP11-359I18.1	0
RP11-475O23.2	0.238795
FAM3D-AS1	0
FAM3D	0.0235564
C3orf67	0.0124971
C3orf67-AS1	0
CTD-2185K10.1	0
RP11-285B24.1	0
RP11-719N22.2	0
RP11-719N22.1	0
Metazoa_SRP	0
FHIT	2.11383
RP11-641C17.4	0
RP11-641C17.2	0
RP11-641C17.3	0
RP11-641C17.1	0
U3	0
PTPRG	4.31034
Y_RNA	0
RPL10AP6	1.43242
RNU2-10P	0
RP11-154D3.1	0
PTPRG-AS1	0.0942766
C3orf14	0.619813
FEZF2	0
CADPS	1.66212
RP11-1036F1.1	0
RN7SL863P	0
RNU6-139P	0
RP11-24H1.1	0
LINC00698	0
KRT8P35	0
UBL5P3	0
SYNPR	0.018832
SYNPR-AS1	0
RNA5SP134	0
SNTN	0
AC136289.1	0.0533109
C3orf49	0.0251028
THOC7-AS1	0
ATXN7	3.35909
SCAANT1	0.205037
PSMD6-AS2	0.741991
RP11-245J9.5	0.564953
PSMD6-AS1	0.723606
RP11-245J9.6	0.311567
PRICKLE2-AS1	0.0400071
U3	0
LINC00994	0.0138298
PRICKLE2	1.59702
PRICKLE2-AS2	0
PRDX3P4	0
PRICKLE2-AS3	0
RP11-14D22.1	0
RNU6-739P	0
ADAMTS9-AS1	0.270449
ADAMTS9-AS2	0.231598
LINC02040	0
MAGI1	4.82264
RP11-88H12.2	0.79171
ILF2P1	0
RPL17P17	0
MAGI1-IT1	0.123985
MAGI1-AS1	0
Y_RNA	0
RP11-320P11.1	0
RNU6-787P	0
RN7SL482P	0
RP11-814M22.2	0
RPL21P41	0
KBTBD8	1.10776
MIR4272	0
RP11-85I21.1	0
NDUFB4P1	0
SUCLG2-AS1	0.375026
FAM19A1	0.0163765
COPS8P2	0.0475099
RP11-1008M1.1	0
RP11-436J20.1	0
PSMC1P1	0.511544
FAM19A4	0
RNA5SP135	0
CTD-2013N24.2	0.559018
TMF1	4.23869
MIR3136	0
FRMD4B	1.76483
RBM43P1	0
RP11-62G11.1	0
RP11-62G11.2	0
RP11-444P10.1	0
RN7SL418P	0
SAMMSON	0
RP11-963H1.1	0
UQCRHP4	0
RP11-231I13.2	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
FOXP1	2.71424
RP11-298C2.1	0
FOXP1-AS1	0
MIR1284	0
RP11-154H23.5	0
FOXP1-IT1	0
RP11-154H23.3	0.188148
RP11-154H23.4	0
GPR27	2.17212
PROK2	0.2823
RN7SL271P	0
UBE2Q2P9	0
LINC00877	0.0215567
RP11-398A8.4	0
RP11-398A8.5	0
RP11-398A8.2	0
