Name	Esophagus - Gastroesophageal Junction
LINC02051	0
RP11-573D15.8	0.175396
RP11-134F2.7	2.18601
AHSG	0.0168911
Metazoa_SRP	0
FETUB	0
HRG	0
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0.00367354
PSMD10P2	0
RNU6-1105P	0
GPS2P2	0
RP11-573D15.9	1.04638
SNORD2	0
MIR1248	0
SNORA81	0
RP11-573D15.3	0
LINC02043	0.0482483
RP11-573D15.1	0.390873
ADIPOQ	0.442425
ADIPOQ-AS1	0
RPS20P14	2.91549
RP11-42D20.1	0
RP11-208N14.4	0
RTP1	0
MASP1	2.2561
RP11-208N14.5	1.01046
RTP4	2.35907
RP11-560F18.1	0
snoU13	0
LINC02041	0
SST	1.87857
RTP2	0
RP11-211G3.3	0.444381
RP11-211G3.2	4.42445
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	1.58783
FLJ42393	0.121483
LPP-AS1	0
MIR28	0
TPRG1-AS1	0.272309
TPRG1	0.444736
RP11-297K7.1	0
TPRG1-AS2	0
TP63	0.204076
RP11-600G3.1	0
MIR944	0
MTAPP2	0
P3H2-AS1	0.130429
RNU6-1109P	0
NMNAT1P3	0
CLDN1	2.10279
CLDN16	0
TMEM207	0
IL1RAP	1.29936
GCNT1P3	0
RN7SKP296	0.237506
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0.0228757
OSTN	0.0291633
OSTN-AS1	0
UTS2B	0.214236
PYDC2	0
RP11-197K6.1	0
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12	2.66156
FGF12-AS1	0
FGF12-AS2	0
FGF12-AS3	0
snoU13	0
RNU1-20P	0
RP11-143P4.2	0
VEZF1P1	0
HRASLS	1.2552
ATP13A5	0.0138942
ATP13A5-AS1	0
ATP13A4	0.132322
ATP13A4-AS1	0
RP11-175P19.2	0.132001
OPA1-AS1	0.0829637
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.124434
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.0668977
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.898844
RN7SL215P	0
LINC02036	0
LINC02037	0
LINC02048	0
LINC00887	0.0660761
CPN2	0
LRRC15	0.306174
GP5	0.120202
RP11-384A12.1	0
LINC00884	0.275943
AC108676.1	0.0522953
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	4.60355
AC046143.3	1.07054
RP11-534C12.1	0.636445
AC106706.1	0
LINC01968	0
AC090505.5	0
LINC01972	0
AC090505.1	0
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	1.25968
RNU6-25P	0
ACAP2-IT1	0.784888
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0.446162
AC091633.3	0.210129
RN7SL73P	0
AC091633.2	0.261596
AC090018.1	0.0889595
MUC20P1	2.47474
RP11-141C7.5	0
RP11-141C7.3	0.368337
AC069513.4	0.277314
MIR570	1.94479
MUC20	4.80885
MUC4	0.105637
LINC01983	0
KIF3AP1	0
MIR6829	0
TNK2-AS1	0.291252
AC124944.3	0.110996
RP11-352G9.1	0.219261
RNU2-11P	0.293792
AC024937.6	1.8236
RP11-480A16.1	1.94262
AC024937.4	0.114992
AC024937.2	0
RNU7-18P	0
LINC00885	0
ZDHHC19	0.0951325
Y_RNA	0
SLC51A	1.5134
AC069257.8	0.136308
AC069257.6	0.56035
TM4SF19-AS1	0.189986
TM4SF19	0.0473678
RNU6-910P	0
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0.19387
AC083822.2	0
UBXN7-AS1	0
AC117490.2	0
CTD-2002J20.1	0.357907
SMCO1	0.0512306
AC092933.4	0
RPS29P3	0
LINC01063	1.45149
CEP19	2.54269
RNU6-646P	0
RNU4-89P	0
RNU6-42P	0
AC127904.2	0.429023
NCBP2-AS1	0.924888
RPSAP69	0.0349447
MELTF	4.21898
MIR4797	0
DLG1-AS1	0
AC128709.3	0
AC128709.4	0
AC128709.2	0
LINC02012	0.396432
BDH1	4.69838
AC132008.1	2.11882
RP11-496H1.1	1.77832
RP11-496H1.2	0.602049
AC024560.2	0.280265
RP11-803P9.1	0.670596
AC055764.1	0.0741906
AC144530.1	0.92442
IQCG	4.00953
RNU6-858P	0
LMLN	3.46668
RNU6-621P	0
LMLN-AS1	0
ANKRD18DP	0.0171586
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM166AP10	0
FAM157A	0.244792
RNU6-860P	0
CICP6	0
SEPT14P3	0
BNIP3P41	0
Z95704.3	0.0789753
ZNF718	3.00828
CH17-262A2.1	1.28333
RP11-1365D11.1	0.834441
ZNF876P	0.970553
RP11-478C6.6	2.20997
RP11-478C6.5	0.315089
ZNF732	0.70407
RP11-478C6.1	0.196058
ZNF141	4.09825
RP11-478C6.2	0.12657
RP11-478C6.4	0.502467
MIR571	0
RP11-2H3.7	0.417663
ZNF519P4	0
RP11-2H3.6	1.03942
ABCA11P	4.20637
RP11-1263C18.1	0
RP11-1263C18.2	0
PDE6B	1.13455
RP11-1191J2.2	0.195808
RP11-1191J2.5	1.93671
RP11-1191J2.4	0
RP11-440L14.4	1.13464
RP11-440L14.1	3.03222
AC139887.4	0.399592
RP11-440L14.3	0
SLC26A1	1.63252
RP11-460I19.2	0
RNF212	2.58596
RP11-20I20.1	0.284896
RP11-20I20.2	0.0459333
TMED11P	0
SNORA48	0
AC092535.3	0.127836
CTBP1-AS	3.04143
CTBP1-AS2	4.08957
AC078852.1	0.116963
AC078852.2	0.025848
NKX1-1	0
RP13-1016M1.2	1.24182
RP11-1398P2.1	3.39329
FAM53A	1.19347
Y_RNA	0
RP11-572O17.1	3.87481
FGFR3	1.41345
SCARNA22	0
MIR943	0
C4orf48	2.9928
NAT8L	0.440563
POLN	1.01015
RP11-317B7.2	0.0411191
RP11-317B7.3	0
COX6B1P5	0.240385
ZFYVE28	2.77275
RP11-478C1.7	0
RN7SL589P	0
RP11-478C1.8	0
CFAP99	0.0260112
RP11-503N18.4	0
RP11-503N18.5	0.209714
WI2-89927D4.1	0
Y_RNA	0
GRK4	2.73484
RNU6-204P	0
HTT-AS	0
MSANTD1	0.366093
RP11-357G3.2	0.221301
RP11-357G3.1	0
HGFAC	1.28489
DOK7	1.03979
RP11-529E10.6	2.80614
RP11-529E10.7	0
LINC00955	0
RP3-368B9.2	0
LINC02171	0
AC141928.1	0.510825
ADRA2C	4.73819
OR7E163P	0
OR7E162P	0
RP11-718M20.5	0
AC226119.4	0
ALG1L7P	0
FAM86EP	1.50646
ENPP7P9	0
RP11-489M13.1	0
RP11-489M13.3	0
RP11-489M13.2	0
OR4D12P	0
UNC93B4	0.0759245
OR7E99P	0.186208
OR7E43P	0
OTOP1	0
ZBTB49	4.99531
RP11-265O12.1	0
NSG1	1.01739
STX18-IT1	0
RPS7P15	0
STX18-AS1	0.450104
RP11-326I19.2	0.323618
LINC01396	0
LDHAP1	0
RN7SKP113	0
CYTL1	4.98367
STK32B	2.41067
Y_RNA	0
RN7SKP275	0.246375
LINC01587	0.113955
C4orf50	0.0365719
MIR378D1	0
JAKMIP1	0.331761
RP11-586D19.1	0.0316563
RP11-586D19.2	0
PPP2R2C	1.03274
RP11-539L10.2	0.189607
RP11-539L10.4	0
S100P	0.834594
RP11-539L10.5	0.0430276
AC097382.5	0.0828946
RN7SKP292	0
RP11-367J11.2	0.0865087
CCDC96	1.04435
RP11-367J11.3	0.541033
RN7SKP36	0
MIR4798	0
PSAPL1	0.0580235
MIR4274	0
AFAP1-AS1	0.166639
AC097381.1	0.114738
ABLIM2	4.10665
MIR95	0
RP11-338K13.1	0
RP11-1258F18.1	0
GMPSP1	0.131389
SH3TC1	4.24164
RP11-774O3.2	0
RP11-774O3.1	0
RNA5SP152	0
RP11-689P11.3	0
RP11-689P11.2	2.74727
GPR78	0.00998547
CPZ	0.393225
RP11-1338A24.1	0
HMX1	0.0227327
RP13-582L3.4	0
RP11-747H12.1	0
UNC93B8	0
RP11-747H12.3	0
RP11-747H12.4	0
RP11-747H12.7	0
RP11-747H12.5	0
SNRPCP16	0
ENPP7P10	0.382973
FAM86KP	0
ALG1L14P	0
FAM90A26	0
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
USP17L30	0
USP17L6P	0
RP11-1396O13.13	0
RP11-1396O13.14	0
RNA5SP153	0
RP11-1396O13.15	0
DEFB131	0
OR7E86P	0
OR7E85P	0
UNC93B7	0
OR7E83P	0
RP11-1396O13.22	0
RP11-1396O13.1	0.175445
MIR548I2	0
RP11-1396O13.2	0
SNRPCP13	0
ENPP7P11	0.268792
FAM86MP	0
ALG1L3P	0
Metazoa_SRP	0
RP11-751L19.1	0
OR7E35P	0
SLC2A9	2.60146
DRD5	0
RNA5SP154	0
RP13-560N11.1	0
RP11-448G15.1	0
MIR3138	0
RNA5SP155	0.232651
RP11-480G3.1	0
AC006499.7	0
AC006499.6	0
AC006499.9	0
RAF1P1	0
AC006499.5	0
AC006499.4	0
AC006499.3	0
AC006499.2	0
AC006499.1	0
RP11-136I13.1	0
RP11-136I13.2	0
CLNK	0.0354865
RP11-61G19.1	0
RP11-61G19.2	0
MIR572	0
RNPS1P1	0.631761
HS3ST1	1.38038
RNA5SP156	0
RP11-281P23.1	0.0317515
RP11-281P23.2	0.056866
RP11-74M11.2	0
RP11-1J7.1	0
RP11-168E17.1	0
RNU6-578P	0
ECM1P2	0
RP11-352E6.2	0.399574
RP11-22A3.2	0.0429725
RP11-22A3.1	0
U6	0
HSP90AB2P	0.126132
LINC01097	0
NKX3-2	2.72356
LINC01096	0.211065
MIR5091	0
AC006445.7	0
AC006445.6	0
LINC01182	0
AC007126.1	0
RP11-341G5.2	0
LINC01085	0.0404455
KLF17P2	0
RP11-669M16.2	0
RP11-669M16.1	0
AC006296.1	0
AC006296.2	0
LINC00504	0.162249
MTND2P31	0
SNORA63	0
CPEB2-AS1	0.108022
RP11-665G4.1	1.53764
RN7SKP170	0
RP11-484O2.1	0.35885
AC007016.3	0
RP11-799M12.2	0.808867
BST1	3.3108
RP11-115L11.1	0.509666
RP11-442P12.2	0
CD38	1.63569
HPRT1P1	0
FGFBP1	0.32987
PROM1	1.30185
RP11-452J21.2	0.197534
TAPT1-AS1	2.10315
AC006427.2	0
ZEB2P1	0
RP11-446J8.1	0
RP11-141E13.1	0
MTND5P4	0
RP11-576E20.1	0
SNORA75	0
RPS7P6	0
CLRN2	0
NACAP5	0
AC006160.8	0
AC006160.5	0.287763
FAM184B	0.0933954
NCAPG	0.184668
LCORL	1.06418
KRT18P63	0.0927364
RP11-608B3.1	0
AC006840.1	0
RP11-3J1.1	0
RNA5SP157	0
RP11-84N19.1	0
RP11-608O21.1	0
RP11-94H6.1	0
RP13-585F24.1	0.290613
RP11-339D20.1	0
SLIT2-IT1	0.140042
MIR218-1	0
KCNIP4	1.05977
RP11-362J17.1	0.605372
RP11-120A1.1	0
MIR7978	0
RP11-556G22.3	0
RP11-556G22.1	0
RP11-556G22.2	0
KCNIP4-IT1	0
RP11-17E2.2	0.0811764
RNU6-420P	0
RP11-10G12.1	0.232242
RP11-10G12.2	0
GBA3	0
CDC42P6	0.5681
RP11-412P11.1	0
RP11-552M14.1	0
RP11-453O5.1	0
RFPL4AP3	0
RP11-380P13.1	0
ERVH-1	0
RP13-497K6.1	0
MIR573	1.1596
RN7SL16P	0
ATP5LP3	0
RP11-496D24.2	0.141497
AC006390.4	0
HNRNPA1P65	0
SEPSECS-AS1	0.599515
RP11-660M5.1	0
U2	0
ZCCHC4	4.68707
RP11-206P5.1	0
RP11-206P5.2	0
RNU7-126P	0
RP11-302F12.3	0
RP11-302F12.2	0
SLC34A2	0.058496
RPS29P11	0
RP11-302F12.4	0
MTND4P9	0
MTND4LP22	0
MTND3P5	0
MTCO3P44	0
SEL1L3	3.43881
RP11-302F12.10	0
RP13-494C23.1	0
RP11-263J14.1	0
RP11-324H7.1	0
CCKAR	0.214765
TBC1D19	4.78927
SNORD74	0
RP11-293A21.1	0.278355
RP11-293A21.2	0
RP11-415C15.1	0
AC024132.1	0
RP11-415C15.2	0
Y_RNA	0
RP11-415C15.3	0.167989
IGBP1P5	0
AC007106.1	0
RP11-180C1.1	0
RP11-123O22.1	0
RN7SL101P	0
MIR4275	0
MESTP3	0
RP11-292B1.2	0
RP11-769N22.2	0
RP11-769N22.1	0
RP11-472K22.1	0
RP11-472K22.2	0
RP11-68D16.1	0
RP11-68D16.2	0
U6	0
EEF1A1P21	0
RP11-390C19.1	0
RPS3AP17	0
RP11-174E22.2	0
RP11-619J20.1	0
MTCYBP43	0
RP11-617I14.1	0
RP11-315A17.1	0
RP11-665I14.1	0
RP11-734I18.1	0
RP11-240A16.1	0
RP11-141P6.1	0
RP11-638O6.1	0
RP11-802H3.1	0
RP11-802H3.2	0
RP11-79E3.3	0
RP11-79E3.2	0
RP11-79E3.1	0
RP11-548L20.1	0
RP11-725M22.1	0
RP11-768G3.1	0
snoU13	0
SEC63P2	0
RNU6-573P	0
ARAP2	1.67024
RP11-640B6.1	0
RP11-431M7.3	0
DTHD1	0.0706809
RP11-431M7.2	0
MIR1255B1	0
RP11-722M1.1	0
RP11-698E18.1	0
RP11-103J17.2	0
RP11-103J17.1	0
MIR4801	0
NWD2	0.144233
C4orf19	0.309728
RP11-36B15.1	0.884083
Y_RNA	0
RP11-9D8.1	0.0673413
RP11-177C12.5	1.06386
RP11-177C12.1	1.4495
PTTG2	1.09988
RP11-177C12.4	0.141864
MRPS33P2	0
RP11-600L4.1	0
RP11-83C7.1	0
RP11-83C7.3	0
LINC01258	0
LINC01259	0
RP11-213G21.2	0
RP11-617D20.2	0
RNA5SP158	0
TLR10	0.0618062
TLR1	1.79172
TLR6	0.654543
MIR574	0
TMEM156	0.0589926
RP11-360F5.1	0.338846
RP11-360F5.3	2.15048
RNU6-32P	0
RNU6-887P	0
KLB	0.0610685
MIR5591	0
Y_RNA	0
LIAS	2.53808
RP11-472B18.1	0.681533
UGDH-AS1	1.28759
RNU7-11P	0
RP11-539G18.3	0.413049
Y_RNA	0
RP11-539G18.1	0
RN7SL558P	0
ZBTB12BP	0.263911
ELOCP33	0
RNA5SP159	0
RP11-333E13.2	0.206241
PABPC1P1	0.0500245
KRT18P25	0
RP11-333E13.4	0.0232204
N4BP2	1.8773
RNU6-1112P	0
SNORA51	0
RP11-395I6.1	0
RP11-395I6.3	4.58502
RHOH	0.46978
RP11-395I6.2	0
AC195454.1	0
CHRNA9	0
RNU7-74P	0
RBM47	1.14113
RP11-588L15.2	0.0811081
RP11-588L15.1	0
MIR4802	0
NSUN7	2.15835
ARL4AP2	0.321303
RP11-632F7.3	0.662455
Y_RNA	0.270108
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
Y_RNA	0
RPL12P20	0
RP11-227F19.5	0.188314
OR5M14P	0
PHOX2B	0.376389
RP11-227F19.1	0
RP11-227F19.2	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0.214645
RP11-457P14.5	0
RP11-457P14.6	0
DCAF4L1	0.393617
RP11-814H16.2	0.376162
ATP1B1P1	0.232023
BEND4	0.0915408
RP11-63A11.1	0
ATP8A1	4.89932
RPS7P7	0
CCNL2P1	0
RP11-109E24.2	0
RP11-109E24.1	0
RN7SKP82	0
GRXCR1	0
RP11-395F4.1	0
RP11-1E6.1	0
RP11-324J13.3	0
RP11-324J13.1	0
RP11-324J13.2	0
RP11-466J24.1	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0.113374
RP11-663P9.1	0
LVCAT1	0
KCTD8	1.63806
RP11-500G9.1	0
YIPF7	0.123565
RP11-700J17.1	2.91899
RP11-55C6.1	0
PRDX4P1	0
RP11-362I1.2	0
RP11-362I1.1	0
THAP12P9	0
RP11-270L13.1	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0.0356628
RP11-320H14.1	0.402291
GABRA2	0.243741
RP11-436F23.1	0
RNU6-412P	0
RAC1P2	1.70008
COX7B2	0
GABRA4	0.027603
GABRB1	0.0337511
RP11-731J8.2	0.0631655
RP11-731J8.3	0
RP11-731J8.1	0
AC092597.3	0.856312
CORIN	0.760878
MIR8053	0
RP11-100N21.1	0.314795
RP11-121C2.3	0
RP11-121C2.2	2.04916
NIPAL1	0.117985
CNGA1	0.47532
TXK	0.330643
RNU6-838P	0
U6	0
TEC	1.76295
Y_RNA	0
SLC10A4	0.513171
ZAR1	0
RNU5E-3P	0
OCIAD1-AS1	0
RNU6-158P	0
RP11-317G22.2	0
CWH43	0.0147247
TPI1P4	0
RP11-1281K21.2	0
RP11-1281K21.3	0
RP11-1281K21.8	0
SNX18P23	0
RP11-1281K21.1	0
MTCO3P39	0
MTND3P22	0
RP11-241F15.1	0.172963
ANKRD20A17P	0.14615
RP11-241F15.3	0
RP11-241F15.5	0
RP11-1281K21.9	0
RP11-1281K21.10	0
MTCO3P42	0
RP11-241F15.7	0
RP11-241F15.9	0
SNX18P24	0
RP11-241F15.10	0
SNX18P25	0
DUTP7	0
RP11-365H22.2	3.38281
RP11-61F5.1	0
LRRC66	1.24206
RP11-535C7.1	0
SPATA18	3.08896
RP11-588F10.1	0
RNU6-1252P	0
USP46	4.94761
USP46-AS1	3.95631
RP11-177B4.2	0
MIR4449	0
SNORA26	1.84139
RP11-177B4.1	0.325933
ERVMER34-1	0.148285
SNORA26	0
Y_RNA	0
LINC01618	0
RASL11B	3.30189
RP11-752D24.2	0.0216875
RNU6-310P	0
LNX1	2.91337
LNX1-AS1	0
RP11-18M17.1	0
LNX1-AS2	0
RP11-317M11.1	0.0462882
RP11-89B16.1	0.282132
RP11-89B16.2	0
RPL21P44	0.352561
RP11-571I18.4	1.24922
RP11-571I18.5	0.0557287
RP11-571I18.2	0
MORF4L2P1	0
GSX2	0
RPL22P13	0
RP11-231C18.1	0
RP11-231C18.2	0
RP11-545H22.1	0
AC006552.1	0
RP11-273B19.2	0
RP11-273B19.1	0
RP11-463H12.2	0
RPL38P3	0
RNU6-410P	0
RP11-530I17.1	0
RN7SL424P	0
RN7SL822P	0
RP11-530I17.2	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	3.74035
FCF1P8	0
SRD5A3-AS1	0.644942
RP11-177J6.1	0.55612
Y_RNA	0.833418
Y_RNA	0
RN7SKP30	0.265965
RP11-528I4.2	0.285923
PDCL2	0
NMU	0.0463997
RNU6-276P	0
RP11-345F18.1	0
RNU6-652P	0
CEP135	2.6085
KIAA1211	0.503563
RNA5SP161	0
RNU6-197P	0
MRPL22P1	0
RPL7AP31	0.188086
RP11-646I6.5	1.24626
PPAT	3.36941
RP11-646I6.6	1.83331
RP11-646I6.3	0.0698891
ARL9	0.60224
THEGL	0.0677731
GLDCP1	0
HOPX	2.42209
RP11-630A13.4	0.0494456
RPL17P20	0
RP11-533F5.2	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0
Metazoa_SRP	0
Y_RNA	0
RP11-738E22.3	0.337999
RNU6-998P	0
UBE2CP3	0
IGFBP7-AS1	0.601075
RP11-300M6.1	0
RPS26P24	0
RP11-319E12.1	0
RP11-319E12.2	0
RP11-685F15.1	0
RP11-4O3.1	0
RP11-4O3.2	0
SRIP1	0
RP11-25L5.2	0
RP11-577G20.1	0
RP11-577G20.2	0
RP11-506N2.1	0
RP11-340A13.2	0
RP11-340A13.1	0
RP11-340A13.3	0
RP11-622J8.1	0
Y_RNA	0
RP11-725D20.1	0
RP11-525J21.1	0
Y_RNA	0
RNU6-1325P	0
RP11-284H12.1	0
RP11-593F5.2	0
RP11-593F5.1	0
MIR548AG1	0
RP11-16N2.1	0
ADGRL3	1.84687
RPL17P19	0
RP11-798L4.1	0
RP11-621K7.1	0.135946
Y_RNA	0
ADGRL3-AS1	0
RPS15AP17	0
RPL21P47	0
RP11-30P21.2	0
RP11-26C10.1	0
HMGN1P11	0
EXOC5P1	0.0304618
RP11-257A22.1	0
LARP1BP1	0
RP11-12K22.1	0
TECRL	0.0159195
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
RP11-158O16.1	0
RP11-707A18.1	0
RP11-633G11.1	0
EFTUD1P2	0
RP11-498E11.2	0
EPHA5	0.137035
RP11-408P14.1	3.078
EPHA5-AS1	0.0446526
RP11-807H7.2	0
RNU2-40P	0
RP11-51P8.1	0
RP11-25H12.1	0
RP11-19C24.1	0
RP11-396M11.1	0.309218
MIR1269A	0
RPS23P3	0
RNU6-699P	0
RP11-584P21.2	0.140232
RNU1-63P	0
5S_rRNA	0.338937
RP11-584P21.4	0.0997753
STAP1	0.548989
RP11-17P16.1	0.293913
RP11-17P16.2	0.604098
UBA6-AS1	2.84757
ST3GAL1P1	0.0901642
RP11-453E17.3	0.0865989
RP11-453E17.4	0.0803608
GNRHR	0.116086
SNORA62	0
TMPRSS11CP	0.0615272
TMPRSS11D	0.0529206
TMPRSS11A	0.0283307
TMPRSS11GP	0
RNU6-95P	0
GCOM2	0.198537
MTND2P41	0
TMPRSS11F	0
SYT14P1	0
FTLP10	0
TMPRSS11BNL	0
TMPRSS11B	0.141131
RP11-642E20.5	0
RP11-642E20.2	0
RP11-642E20.3	0
APOOP4	0
MT2P1	0.597271
TMPRSS11E	0.0754922
UGT2B29P	0
UGT2B17	0
RP11-1267H10.2	0
RP11-1267H10.1	0
RP11-1267H10.3	0
UGT2B15	0
RP11-1267H10.4	0
CTD-2005D20.1	0
RP11-468N14.1	0
UGT2B10	0
RP11-468N14.3	0
RP11-468N14.4	0
RP11-468N14.5	0
RP11-468N14.6	0
RP11-468N14.7	0
RP11-468N14.13	0
RP11-468N14.8	0
RP11-468N14.09	0
UGT2A3	0
RP11-468N14.10	0
RP11-468N14.12	0
RP11-468N14.11	0
UGT2B27P	0
RP11-813N20.2	0
UGT2B26P	0
UGT2B7	0
RP13-644M16.5	0
RP13-644M16.1	0
RP13-644M16.3	0
RP13-644M16.2	0
RP13-644M16.4	0
RP11-704M14.1	0
UGT2B11	0
RP11-618I10.1	0
UGT2B28	0
RP11-618I10.4	0
RP11-618I10.2	0
RP11-618I10.3	0
UGT2B25P	0
RP11-790I12.6	0
UGT2B24P	0
RP11-790I12.3	0
RP11-790I12.4	0
UGT2B4	0
UGT2A3P7	0
RP11-401E5.2	0
UGT2A1	0
UGT2A2	0
SULT1B1	0.205967
SULT1D1P	0
SULT1E1	0.0171021
RP11-736K12.1	0
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
PRR27	0
ODAM	0.0691332
FDCSP	0
CSN3	0
CABS1	0
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0.0709845
AMTN	0
AMBN	0
ENAM	0.0654689
JCHAIN	1.02292
RNU6-520P	0
RNU6-784P	0
RP11-46J23.1	0.854715
U6	0
RNU6-891P	0
SLC4A4	1.32031
RP11-1J11.1	0
LDHAL6EP	0
GC	0.0550521
RNA5SP163	0
RP11-545L5.1	0
NPFFR2	0.291449
ADAMTS3	1.04225
RP11-373J21.1	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
COX18	3.95214
HMGA1P2	1.27676
RP11-692D12.1	0.592098
SNORA3	0
RP11-580P21.1	0
ALB	1.03382
AFP	0
AFM	0
RP11-622A1.2	0
RP11-622A1.1	0
RASSF6	0.251326
AC112518.3	0
CXCL8	0.463578
RP11-447E20.1	0
CXCL6	0.0552361
PF4V1	0
CXCL1	1.04496
HNRNPA1P55	0
CXCL1P1	0
PF4	0.055876
PPBP	0.0901884
CXCL5	0.0466294
RN7SL218P	0
CXCL3	0.573718
PPBPP2	0
RP11-629B11.4	0
MTHFD2L	3.56778
RP11-629B11.5	0.109662
EPGN	0.0465238
EREG	2.27671
RP11-727M10.1	0
AC142293.3	0.0615795
HSPE1P23	0
RP11-44F21.3	0.0119494
RP11-44F21.2	0
RP11-44F21.5	0
RP11-44F21.4	0
RP11-598G2.1	0
RP11-542G1.1	0
RP11-542G1.2	0
RP11-542G1.3	0
RP11-567N4.2	0
RP11-567N4.3	0
C4orf26	0.0969207
CDKL2	1.97004
Y_RNA	0
RNU2-16P	0
RP11-556N4.1	0
PPEF2	0.0776362
RP11-630D6.5	0
CXCL9	0.453156
ART3	2.88094
CXCL10	0.393465
CXCL11	0.069135
RP11-630D6.1	0
FAM47E	1.13723
CCDC158	0.653349
SNX5P1	0.0390197
RNU6-1000P	0
RP11-356M17.1	0
SNORD50	0
RP11-688H10.1	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
AC107072.2	0
RP11-359D14.2	0.171408
RP11-359D14.3	0
RP11-123J14.4	0
RP11-123J14.1	0
SOWAHB	0.0205968
TXNP6	0.333051
RPL7P17	0.118615
RP11-1E1.2	0.034932
RNU6-1187P	0
CTB-179I1.3	0
CTB-179I1.1	0
CTB-179I1.2	0
RP11-625I7.1	0
CXCL13	0.280481
SNORD75	0
RP13-488H8.1	0
RP11-777B9.1	0
HMGB1P44	0
HNRNPA1P56	0
RP11-777B9.4	0
RP11-777B9.5	0.184065
FRAS1	1.55567
SERBP1P5	0.274428
MINOS1P4	0
Y_RNA	0
LINC01094	0.351036
HIGD1AP13	0
RP11-109G23.1	0
RP11-109G23.3	0
MIR5096	0
RN7SL127P	0
NAA11	0.131349
GK2	0
LINC00989	1.09447
OR7E94P	1.72208
RP11-234K19.1	0.685324
RP11-452C8.1	0.153045
PCAT4	0.036982
SNORA75	0
KPNA2P1	0
RPSAP39	0
RP11-377G16.2	0.506326
FGF5	1.30035
C4orf22	0.102224
RP11-395C17.1	0
PRKG2	4.54523
RP11-100N20.1	0
RNU5A-2P	0
RASGEF1B	1.39197
MTCYBP44	0
COX5BP1	0
SNORA31	0
NPM1P41	0
HNRNPA3P13	0
RNU6-499P	0
BIN2P1	0
RP11-429B11.2	0
RP11-127B20.2	3.86863
RP11-127B20.3	2.72496
IGBP1P4	0
SNORD42	0
RPL7AP26	0.0697609
RP11-791G16.2	0.0714122
RP11-791G16.5	0
RP11-791G16.4	0
LINC00575	0
RP11-57B24.1	0.0722398
MIR575	0
RP11-57B24.2	0
THAP9	2.18404
LIN54	3.31038
Y_RNA	0
RNU6-615P	0
PLAC8	0.247502
RP11-576N17.5	0
RP11-576N17.2	0
RP11-576N17.3	0
COQ2	3.48323
HPSE	0.654454
RP11-576N17.6	0
RP11-576N17.4	0
FAM175A	2.8303
SLC25A14P1	0.126039
RPL30P5	0
GPAT3	4.39959
Y_RNA	0
RP11-767N15.1	0
RP11-8L2.1	0.0292178
RNU6-774P	0
RP11-274J2.1	0
RP11-42A4.1	0.0508193
RPL3P13	0
CDS1	2.07607
RN7SL552P	0
WDFY3-AS1	0
RNU6-469P	0
WDFY3-AS2	1.55197
RN7SKP48	0
RP11-218C23.1	0
MIR4451	0
RP13-514E23.2	0.570354
MAPK10	2.78503
RP11-778J15.1	0.0705418
RN7SKP96	0
MIR4452	0
SLC10A6	0.805226
RP11-397E7.1	0.0374214
C4orf36	1.36315
RP11-397E7.2	0
RP11-397E7.4	1.31865
TECRP1	0.83993
KLHL8	3.64991
RP11-476C8.2	0.0889867
GAPDHP60	0.19927
RP11-529H2.1	0
MIR5705	0
HSD17B13	1.28006
RN7SL681P	0
RP11-710E1.1	0
