Name	Brain - Cortex
XDH	0.004958
SRD5A2	0.0141612
AL133247.2	0
AL133247.3	0
LINC01946	0
KRT18P52	0
AK2P2	0
RP11-1057B6.1	0.13255
MEMO1	1.67527
CTC-336P14.1	3.07894
RP11-563N4.1	0.345237
SLC30A6	2.84053
DDX50P1	0.15186
RNU6-647P	0
NLRC4	0.774965
AL133245.2	0.034468
BIRC6-AS1	0
AL133243.1	1.3506
AL133243.2	0.619393
MIR558	0
AL133243.3	0
BIRC6-AS2	0.117983
AL133243.4	0.0240259
TTC27	2.88634
MIR4765	0
LINC00486	0.142404
AL121656.5	0.17132
Y_RNA	0
LTBP1	2.50579
AL133244.1	0
RNA5SP91	0
RNA5SP92	0
MIR4430	0
RASGRP3	2.34256
AC020594.5	1.40444
ATP6V0E1P3	0
HNRNPA1P61	0
LINC01317	0
MYADML	0
SLC25A5P2	0
LINC01318	0
AC073218.1	0
LINC01320	0
RP11-529E15.1	0
AC073218.3	0
AC012593.1	0.104724
RN7SL602P	0
AC019064.1	0
AC013442.1	0
MIR548AD	0
RNU6-1117P	0
AC083939.1	0
MRPL50P1	0
AC009414.1	0
RP11-78I14.1	0
RP11-294L11.1	0
VIT	0.592034
RP11-288C18.1	2.09134
RNU6-577P	0
AC007899.3	0
SULT6B1	0
AC007390.4	0
RP11-423P10.2	0.458037
PRKD3	3.97565
AC007391.2	0
RNU6-939P	0
RNU6-1116P	0
AC006369.2	0
CDC42EP3	3.59738
AC006369.3	0
AC010878.3	0
LINC00211	0
RMDN2	1.39846
RMDN2-AS1	0.0971947
CYP1B1	2.54732
CYP1B1-AS1	0.533702
RP11-314C9.1	0
AC009229.6	0
RNU6-951P	0
RP11-314C9.2	0.0844407
AC009229.5	0.0913298
RPL7P12	0.26979
GAPDHP25	0
AC016995.3	0.390514
LINC01883	0
RPLP0P6	2.43135
RP11-541E12.1	0.142726
AC011247.3	0.154966
GALM	3.09681
AC074366.3	0
GEMIN6	3.18649
TTC39DP	0
AC018693.5	0
ASS1P2	0.213931
AC018693.6	0
RNU6-851P	0
ARHGEF33	1.76245
RN7SL96P	0
RP11-173C1.1	3.25575
SOS1-IT1	1.63171
RNU6-198P	0
HSPE1P13	0
Y_RNA	0
CDKL4	0.134579
SNORA67	0
RP11-449G16.1	0.183621
AC007246.3	4.79348
SLC8A1-AS1	0.0139088
AC007253.1	0
SLC8A1	4.3422
LINC01794	0
HNRNPA1P57	0
LDHAP3	0.0611812
AC009413.2	0
Y_RNA	0
RNU4-63P	0
LINC01913	0
LINC01914	0
C2orf91	0.0165248
AC013480.2	0
AC083949.1	0.0325527
SNORD75	0
KCNG3	0.631418
VDAC1P13	0
AC025750.5	0
Metazoa_SRP	0
AC025750.7	0
AC074375.1	0
RNU6-137P	0
OXER1	0.744936
HAAO	1.56833
FTOP1	0.697114
AC098824.6	0.0785824
AC016735.1	0.119846
LINC01819	0.438903
AC016735.3	0
RNU6-242P	0
AC093609.1	0.18874
LINC01126	0.30914
AC010883.5	0.881035
THADA	1.75764
RNU6-958P	0
RN7SL531P	0
Y_RNA	0
PLEKHH2	3.25467
C1GALT1C1L	0.70623
AC011242.5	0
RN7SKP66	0
ABCG5	0.248566
ABCG8	0.701008
RNU6-1048P	0
RN7SL455P	0
AC019129.1	0
RNU6-566P	0
PDSS1P2	0
RP11-559M23.1	0.0540666
RPL12P19	0.0460408
SLC3A1	0.275996
CAMKMT	4.06707
LINC01833	0.654669
RP11-89K21.2	0
Six3os1_1	0
Six3os1_2	0.330594
Six3os1_4	0
Six3os1_5	0
Six3os1_7	0
SIX3-AS1	1.27026
SIX3	0.750813
AC012354.6	0.0520623
AC012354.8	0
SIX2	0.103094
AC093702.1	0
LINC01121	0
AC009236.2	0
SRBD1	1.44729
RN7SL414P	0
U51244.2	0
AC017078.1	0
AC017006.2	0
AC017006.3	0.0572771
AC016696.1	0
Metazoa_SRP	0
LINC01820	0
TMEM247	0
RN7SL817P	0
ATP6V1E2	2.38982
RP11-417F21.2	0
RP11-417F21.1	0.229317
PIGF	2.83151
RP11-536C12.1	0.781599
RP11-333I13.1	1.11811
LINC01118	0.0434295
LINC01119	0.819328
AC016722.3	0.119349
AC016722.4	0.401126
RP11-15I20.1	0.115187
AC093732.1	0
C2orf61	0.0351774
AC073283.7	0
C2orf61	0
AC073283.4	0.337392
AC106869.2	0.148054
EPCAM	1.14517
RN7SKP119	0
MIR559	0
Metazoa_SRP	0
HCG2040054	0.242854
AC079250.1	0.525644
MSH6	4.55635
AC006509.4	0
AC006509.7	0
U6	0
RPL36AP15	0
RPS27AP7	0
AC079807.2	2.75822
AC079807.1	0
AC079807.4	0
RP11-429P7.1	0
RN7SKP224	0
FOXN2	4.14378
RNU4-49P	0
RP11-191L17.1	2.55897
RNU6-282P	0
STON1	0.70929
GTF2A1L	0.0613533
TPT1P11	0
LHCGR	0.0558936
STON1-GTF2A1L	0.0622226
ELOBP3	0
RP11-460M2.1	0.0143527
CTBP2P5	0.196472
FSHR	0.0441526
MIR548BA	0
RP11-152D8.1	0.0916975
RNU6-439P	0
RP11-443F4.1	0
RPL7P13	0
SNORA75	0
MTCO1P42	0
RP11-358H12.1	0
MIR8485	0
AC007560.1	0.140715
AC007682.1	0.0139121
KNOP1P3	0
CRYGGP	0
AC097463.2	0
AC097463.1	0
ZNF863P	0
Y_RNA	0
LINC01867	0
AC139712.1	0
AC139712.4	0
AC139712.2	0
FTH1P6	0
MIR4431	0
AC010967.2	0
AC010967.3	0
AC010967.1	0
SCARNA16	0
AC069157.1	0
RNU6-997P	0
CHAC2	1.5342
MIR3682	0.971401
GPR75	3.88226
AC008280.1	0
HMGB1P31	0.402229
RP11-477N3.1	0.531836
RNU7-172P	0
TSPYL6	0.173057
C2orf73	0.464767
AC092839.3	0
RPL23AP32	0.62708
AC092839.4	0
AC104781.1	0
RNU7-81P	0
RNU6-433P	0
CLHC1	1.64849
AC012358.7	0.141242
AC012358.4	2.39725
PRORSD1P	1.17432
Y_RNA	0
AC012358.8	0.213509
BTF3P5	0
RNU6-775P	0
RNU6-221P	0
RNU6-634P	0
SNORA12	0.230647
RP11-554J4.1	0.320499
RN7SKP208	0
RP11-481J13.1	0.237675
MIR217HG	0
MIR217	0
MIR216A	0
MIR216B	0
LINC01813	0
AC007743.1	1.67835
RNA5SP93	0
AC008173.1	0
RP11-443I9.1	0
RP11-127H13.1	0
SNORD78	0
ACTG1P22	0
VRK2	1.11885
RP11-334G22.1	0.0804116
EIF3FP3	1.14695
LINC01795	0
LINC01122	1.26494
AC007238.1	0.169373
LINC01793	0.186126
RP11-444A22.1	0
AC007131.2	0
AC007179.1	0
RP11-569H17.1	0
RNU6-508P	0
RNA5SP94	0
AC007381.3	0
MIR4432HG	0
RNU1-32P	0
MIR4432	0
AC009970.1	0
RN7SL361P	0
RP11-416L21.2	0
RP11-416L21.1	0
RNU6-612P	0
ATP1B3P1	0
PAPOLG	3.10904
LINC01185	0.112371
RN7SL632P	0
RPL21P33	0
REL	0.571664
RNU4-51P	0
NONOP2	0.614284
AC010733.5	0.542895
PUS10	1.2929
RNA5SP95	0
PEX13	3.27706
KIAA1841	3.70967
AC016747.3	2.2932
RP11-493E12.1	0.169654
RP11-493E12.2	0.479828
RP11-479F13.1	0
AC016894.1	0
SNORA70B	0
RP11-355B11.2	2.28988
RP11-355B11.1	0
RPS29P10	0
RNU6-1145P	0
AC108039.1	0
RPS24P7	0
AC108039.3	0.194371
FAM161A	3.02704
RP11-681L4.1	0.264509
RP11-681L4.2	0.00806598
AC107081.5	0.256985
Y_RNA	0
AC018462.2	0
RP11-270B14.1	0
MIR5192	0
RN7SL51P	0
RP11-642D6.1	0
AC093159.1	0.226029
RN7SL18P	0
AC107083.1	0
AC092155.1	0.0590787
PSAT1P2	0
RSL24D1P2	0
AC092155.4	0.0215134
Y_RNA	0
AC007098.1	0
RP11-443F16.1	0
AC009501.4	2.60001
OTX1	2.98
RP11-511I11.2	0
RP11-511I11.1	0.481
DBIL5P2	0.0569267
WDPCP	1.01041
Metazoa_SRP	0
AC074367.1	0.0740172
RP11-391A7.1	0
AC016734.2	0.392511
RPS4XP5	0
AC096664.1	0
AC096664.2	0
HNRNPA1P66	0
ACA59	1.13427
AC012368.1	0.0391979
AC074289.1	2.51649
LINC00309	0
RP11-547M24.1	0
AC114752.1	0
AC114752.3	0
MIR4433B	0
RPL23AP37	0.117026
AC008074.3	0.272843
AC008074.5	0.12871
LINC01805	0
RP11-568N6.1	0.672152
MIR4434	0
RNU6-100P	0
AC007365.1	0
SERTAD2	3.69999
AC007365.3	0.0459058
AC007365.4	0
RN7SL341P	0
Y_RNA	0
LINC01800	0.0450489
AC007386.2	0.0599196
RN7SL211P	0
AC007386.3	0.165118
RNU6-548P	0
AC007386.4	0.10106
SNORA74	0
RP11-420C9.1	0.603044
AC007318.5	1.22394
AC012370.2	0
AC074391.1	0.294288
AC012370.3	0
AC007389.1	0
AC007389.2	0
RN7SL635P	0
VTRNA2-2P	0
AC007389.3	0
RP11-418H16.1	0.627544
KRT18P33	0
RP11-340F16.2	0.0183826
AC118345.1	0
AC092669.6	0
MIR4778	0
LINC01873	0
MEIS1-AS3	0
MEIS1	1.61136
MEIS1-AS2	0
LINC01798	0
LINC01797	0
AC009474.1	0
AC009474.2	0
LINC01799	0
LINC01628	0
AC007403.3	0
LINC01828	0
LINC01829	0.0923656
AC023115.4	0.0442907
ETAA1	3.03095
AC007422.1	0
AC010987.5	0
LINC01812	0
AC079112.1	0
WDR92	3.62074
AC017083.2	0
RP11-474G23.3	2.31721
AC015969.3	0
PLEK	1.7631
AC127383.1	0
FBXO48	0.779935
APLF	0.371858
AC130709.1	0
PROKR1	0.0372172
ARHGAP25	1.3741
LINC01888	0
LINC01890	0
BMP10	0.0195192
GKN3P	0
GKN2	0
GKN1	0
MIR3126	0
RNA5SP96	0
RNU6-1216P	0
RP11-85D18.1	0
Y_RNA	0
RN7SL604P	0
SNORA36C	0
RP11-77O7.1	0
B3GALNT1P1	0
AC092431.3	0
RP11-401N16.2	0.190525
RPL23AP92	0.18512
ASPRV1	4.63074
PCBP1-AS1	1.35666
RN7SL470P	0
AC016700.2	0
AC016700.4	0
LINC01816	1.9007
MIR1285-2	0
AC016700.6	0
BRD7P6	0
AC022201.4	0
TGFA	2.77903
TGFA-IT1	0
AC007395.3	0
FIGLA	0
HMGN2P21	0
CLEC4F	0.129226
AC007395.4	0
CD207	0.0258467
LINC01143	0
Vax2os1_3	0
VAX2	0.973925
ATP6V1B1	0.195742
ELOCP21	0
RN7SL160P	0
ANKRD53	0.566827
AC007040.6	0
AC007040.8	0
OR7E91P	0
OR7E46P	0
OR7E62P	0
RP11-467P9.1	0.301305
MCEE	4.75718
AC007881.4	0
ZNF638-IT1	0.245899
RNU6-105P	0
RPS20P10	0.128459
AC006461.2	0
RNU2-39P	0
SNORD78	0
RP11-466M21.1	0.935383
RP11-44N22.3	3.43362
NOTO	0
RNU6-111P	0
RPSAP28	0
ALMS1	2.06975
ALMS1-IT1	0.208158
NAT8	0.262842
ALMS1P1	0.676072
NAT8B	0.0515674
RP11-434P11.2	0.324275
RP11-434P11.1	0.136885
C2orf78	0
RP11-51I5.1	0
ACTG2	1.46946
DGUOK-AS1	0.764109
RNA5SP97	0
AC073046.25	0.0819115
TET3	3.09411
RP11-711M9.2	0
FNBP1P1	0.779593
RP11-287D1.4	0.489771
RP11-287D1.5	0
RP11-287D1.2	0
MTHFD2	1.83688
SLC4A5	0.801439
KRT18P26	0
RNU6-542P	0
NECAP1P2	0
TAF13P2	0
DCTN1-AS1	2.95516
AC005041.11	0.135843
HMGA1P8	0.399853
MRPL53	4.80636
CCDC142	2.66779
LBX2	0.101381
RP11-523H20.3	0.13877
LBX2-AS1	0.371429
TLX2	0.357794
DQX1	0.466884
LOXL3	2.97803
DOK1	3.48065
M1AP	1.0122
AC005033.6	0
TVP23BP2	0
AC007387.2	0
RP11-259N19.1	0.410245
HK2	0.905515
LINC01291	0.239508
AC104135.2	0.105529
LINC01293	0
TACR1	0.851531
MIR5000	0
RP11-355F16.1	0.053959
GAPDHP57	0
EVA1A	0.0520677
AC007099.2	0
snoU109	0
AC007099.1	0
AC005034.2	0
U3	0
SUPT4H1P1	0
GCFC2	4.07902
RP11-342K6.2	1.12652
RP11-342K6.3	0.514405
RP11-342K6.4	0.569775
SUCLA2P2	0
AC073091.2	0
RP11-335E8.1	0
RN7SKP203	0
RN7SKP164	0
RNA5SP98	0
AC079117.1	0
AC084149.2	0.111863
AC084149.1	0
AC105399.2	0
LINC01851	0
AC012494.1	0
CYCSP6	0.0784734
RP11-601H16.1	0
AC092660.1	0
RNU6-827P	0
RNU6-812P	0
REG3G	0
REG1B	0.100588
REG1A	0.555942
REG1CP	0.0287399
REG3A	0
AC011754.1	0
AC010975.1	0.490038
RP11-191H23.1	0
AC010975.2	0
RNU6-561P	0
MIR4264	0
MIR8080	0
AC016716.2	1.36332
AC016716.1	0
AC008067.2	0.0500753
AC084193.1	0
AC105342.1	0
AC012075.1	0
LINC01815	0
RNA5SP99	0
AC013262.1	0
RN7SL201P	0
AC079896.1	0
LYARP1	0
Y_RNA	0
AC010105.1	0
AC109638.1	0
MTND4P25	0
MTND5P27	0
MTND6P7	0
MTCYBP7	0
DHFRP3	0
AC138623.1	0
LINC01809	0
RPL37P10	0
RNU6-1312P	0
AC016908.1	0
ST6GALNAC2P1	0
FUNDC2P2	0
AC106874.1	0
DNAH6	1.20884
DUXAP1	0.187779
LDHAP7	0.0456595
TRABD2A	1.3184
RP11-241M13.2	0
RPL12P18	0
AC022210.2	0.319865
LINC01964	0
AC078974.2	0
LSM3P3	0
TCF7L1	3.94526
TCF7L1-IT1	0
RNU6-674P	0
AC093162.3	0
AC093162.5	0.308966
Y_RNA	0
PEBP1P2	0.720323
RP11-717A5.1	0
Y_RNA	0
RN7SL113P	0.415959
RP11-717A5.2	0
SH2D6	0.603561
Y_RNA	0.26918
RN7SL251P	0.094344
Y_RNA	0
RPSAP22	0
VAMP8	4.20069
RN7SL126P	0
C2orf68	4.08559
SFTPB	0.236132
AC012454.4	0
GNLY	1.41607
RNU1-38P	0
ATOH8	3.15524
MIR6071	0
AC105053.3	0.0513308
RN7SKP83	0
ST3GAL5-AS1	0.709073
RP11-548P2.2	1.11617
SNORD94	1.61083
Y_RNA	0
MIR4779	0
RP11-301O19.1	1.4885
U8	0
SNORA19	0
RNU6-640P	0
AC015971.2	0.265465
CD8A	2.34985
CD8B	0.0606763
ANAPC1P1	0.0214365
AC111200.2	0
RGPD1	0.0235377
AC111200.7	0.101251
NDUFB4P5	0
PLGLB1	0.905875
AC125232.1	1.44232
RP11-1252D15.1	3.43032
AC092651.1	0
AC083899.3	0.746523
MIR4771-1	0
AC083899.1	0
LINC01955	0
RP11-223J6.1	0
IGKV3OR2-268	0
AC068279.3	0
LINC01943	0.0330657
CYTOR	1.13773
RP11-1399P15.1	0
AC133644.3	0
MIR4435-1	0
AC133965.1	0
AC093616.4	0.28344
PLGLB2	0.0492145
RGPD2	0.0779796
MTATP8P2	0.91011
NDUFB4P7	0
AC108479.2	0.182553
RP11-1378G18.1	0
RNU2-63P	0
SMYD1	0.373118
MIR4780	0
FABP1	0.281075
MRPL45P1	0
U6	0
RNU6-1168P	0
RNU6-1007P	0
AC012671.2	0
FOXI3	0.0168052
TEX37	0
AC104134.2	0
EIF2AK3	4.01537
AC062029.1	0.50181
ANKRD36BP2	1.30407
AC096579.13	0
MIR4436A	0
IGKC	4.05986
IGKJ5	0
IGKJ4	1.13489
IGKJ3	0
IGKJ2	1.21533
IGKJ1	2.0497
IGKV4-1	0.108479
IGKV5-2	0
IGKV7-3	0
PGBD4P5	0
IGKV2-4	0
IGKV1-5	0.124518
IGKV1-6	0
IGKV3-7	0
IGKV1-8	0
IGKV1-9	0
IGKV2-10	0
IGKV3-11	0.136676
IGKV1-12	0
IGKV1-13	0
IGKV2-14	0
IGKV3-15	0.0844329
IGKV1-16	0
IGKV1-17	0
IGKV2-18	0
IGKV2-19	0
IGKV3-20	0.292543
IGKV6-21	0
IGKV1-22	0
IGKV2-23	0
IGKV2-24	0
IGKV3-25	0
IGKV2-26	0
RP11-421K23.1	0
IGKV1-27	0
IGKV2-28	0
IGKV2-29	0
IGKV2-30	0
IGKV3-31	0
IGKV1-32	0
IGKV1-33	0
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0
IGKV2-38	0
IGKV1-39	0
IGKV2-40	0
RP4-614C10.1	0.0216946
RP4-614C10.2	1.77251
5S_rRNA	0
RP4-614C10.3	0
RP4-614C10.5	0
RP4-614C10.4	0
IGKV2D-40	0
IGKV1D-39	0
IGKV2D-38	0
IGKV1D-37	0
IGKV2D-36	0
IGKV1D-35	0
IGKV3D-34	0
IGKV1D-33	0
IGKV1D-32	0
IGKV3D-31	0
IGKV2D-30	0
IGKV2D-29	0
IGKV2D-28	0
IGKV1D-27	0
IGKV2D-26	0
IGKV3D-25	0
IGKV2D-24	0
IGKV2D-23	0
IGKV1D-22	0
IGKV6D-21	0
IGKV3D-20	0
IGKV2D-19	0
IGKV2D-18	0
IGKV6D-41	0
IGKV1D-17	0
IGKV1D-16	0
IGKV3D-15	0
IGKV2D-14	0
IGKV1D-13	0
IGKV1D-12	0
IGKV3D-11	0
IGKV2D-10	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0
IGKV3D-7	0
CH17-132F21.4	0
IGKV1OR2-118	0
AC018696.1	0
CH17-132F21.5	0.0644227
AC018696.4	0
RP11-575H3.1	1.6883
AC116050.1	0.0369805
AC027612.6	0.723676
RNA5SP100	0
DRD5P1	0.0303242
AC027612.3	0
RP11-165D20.1	0
AC027612.4	0
AC027612.1	0.0401058
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
AC127391.3	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
AC128677.3	0
IGKV1OR2-2	0
RP11-407P15.1	0
RP11-407P15.2	0.0269224
CNN2P11	0
AC073464.4	0.0593973
CNN2P8	0.287023
AC073464.6	0
CYP4F32P	0.437495
AC073464.7	0.130471
SNX18P14	0
AC073464.11	0
ANKRD20A8P	0.040845
RNU6-1320P	0
RP11-71B7.1	0
AC097374.2	0.0172145
TEKT4	0.0879042
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
AC103563.2	0
AC103563.3	0
AC103563.4	0
AC103563.5	0
AC103563.6	0
AC103563.7	0
RN7SL575P	0
AC103563.8	0.989408
AC103563.9	1.09433
ZNF2	2.47256
SLC2AXP1	0
AC092835.2	0.341796
PROM2	1.85884
FABP7P2	0
AC009238.8	0
AC009238.7	0
UBTFL5	0
RP11-404J24.1	0
AC133104.2	0
TRIM43B	0
AC009237.4	0
AC009237.2	0
AC009237.5	0
AC009237.6	0
TRIM64FP	0
RP11-440D17.3	1.83894
AC009237.8	0.545789
AC009237.11	0.613036
RP11-440D17.4	1.04983
AC009237.10	0
OR7E102P	0.243026
TRIM51JP	0
RP11-440D17.5	0
AC009237.13	0
TRIM43	0
AC009237.14	0
RP11-440D17.2	0
UBTFL3	0
RP11-440D17.6	0
AC009237.17	0
AC009237.16	0
AC008268.1	0
GPAT2P1	0.0235927
ANKRD36C	2.54982
RN7SL210P	0
GPAT2	1.75223
ADRA2B	0.528475
ASTL	0.415927
AC012307.2	0
STARD7-AS1	2.79247
AC021188.4	0.922933
ITPRIPL1	0.462505
NCAPH	0.272528
NEURL3	0.588669
RP11-363D14.1	0.215445
FER1L5	0.384894
MIR3127	0
RP11-353K11.1	1.12355
ANKRD23	3.47698
FAM178B	1.46336
Metazoa_SRP	0
RNA5SP101	0
RP11-219H23.1	0
RP11-219H23.2	0
AC079395.1	0
TRIM43CP	0
AC018892.8	0
AC018892.3	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0.239722
RP11-499E14.1	0.0946227
RN7SL313P	0.0914322
ANKRD36	2.30309
RP11-734K23.9	0.0551299
AC159540.3	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
AC159540.1	0.532949
AC159540.2	0
ANKRD36B	0.784222
AC159540.14	0
UBTFL6	0.113738
LINC01125	1.47068
RNU4-8P	0
ZAP70	0.826699
HMGN1P36	0
RNU7-96P	0
VWA3B	0.177539
ATP5BP1	0
AC092675.3	0.0608049
CNGA3	0.591095
AC092675.4	0
YWHAQP5	0
AC109826.1	0.320137
RNU4-84P	0
RNU7-46P	0
TSGA10	1.3056
AC019097.7	0.407489
C2orf15	1.43861
LIPT1	3.2034
LYG2	0.0998036
LYG1	1.29567
RP11-111H13.1	0.572897
RP11-527J8.1	1.51185
AC092667.2	0.544745
LINC01104	0
RP11-292K15.2	0
RP11-292K15.1	0
AC012493.1	0
NMS	0
AC068538.2	0
HMGN2P22	0
LINC01849	0.0593788
NANOGNBP1	0
LINC01868	0
AC092168.4	0
AC092168.2	0.0431506
AC016738.3	0.0377608
AC016738.4	1.49121
BBIP1P1	0
TBC1D8-AS1	0.503946
SNORD89	2.36537
MIR5696	0
AC092570.1	0.0594817
RFX8	1.22326
LINC01870	0
AC092570.3	0
AC092570.4	0
LINC01127	0.0611057
IL1R2	0.206818
IL1R1	1.85094
AC007271.3	0
IL1RL2	1.25093
FAM183DP	0
IL1RL1	0.747458
IL18R1	0.716937
SDR42E1P5	0
IL18RAP	0.233612
MIR4772	0
AC007278.2	0
AC007278.3	0.087784
SLC9A4	0
SLC9A2	0.541502
MFSD9	1.40932
TMEM182	0.57397
LINC01796	0
LINC01935	0
AC108051.2	0
AC073987.1	0
AC073987.2	0
AC092568.1	0
AC018880.1	0
AC018880.2	0
AC013727.1	0
AC013727.2	0
LINC01965	0.0413253
DAOA-AS1_2	0
AC096554.1	0
AHCYP3	0.0259911
AC068535.2	0.760113
LINC01831	0.326647
LINC01102	3.93714
LINC01103	0.152403
AC013402.4	0
AC013402.3	0
AC013402.5	0.0649356
RPL23AP27	0
AC068057.1	2.43268
CTD-2015C24.1	1.94338
SNORA72	0
LINC01114	2.51507
HMGB3P11	0
AC018730.4	0
LINC01159	0.467516
AC010884.1	1.34581
UTAT33	0
LINC01918	0.412633
GPR45	1.14794
RP11-332H14.1	0.969839
AC012360.4	0.229518
RP11-332H14.2	1.89862
AC012360.6	0.283662
AC009505.2	0.0159636
AC009505.4	0
C2orf40	3.21241
AC018878.3	0
RP11-707E21.1	0
AC092106.2	0
AC092106.1	0
AC114755.2	0
AC114755.4	0
AC114755.3	0
AC114755.5	0
AC114755.7	0
PLGLA	0
RGPD3	0.212616
AC108868.3	0.0628002
CD8BP	1.42492
AC108868.5	0.0413361
AC108868.6	0.0668019
EEF1A1P12	0.264878
ST6GAL2	4.56431
ST6GAL2-IT1	0.10313
AC016994.2	0
PPP1R2P5	0.0713887
AC005040.3	0
LINC01789	0
AC096669.1	0
LINC01885	0.0927881
LINC01886	0.0709498
GACAT1	0
RGPD4-AS1	0
RGPD4	0.0219698
AC009963.3	0
AC009963.4	0
AC009963.5	0
AC009963.6	0
SLC5A7	0
LINC01593	0
ACTP1	0
LINC01594	0
SETD6P1	0
SULT1C3	0
WASF1P1	0
SULT1C2	0.0979679
SULT1C2P2	0
SULT1C2P1	0
GMCL1P2	0
SMIM12P1	0
GCC2-AS1	0.17909
LIMS1	2.83473
LIMS1-AS1	0.0615745
AC010095.6	0
RPL10P5	0
CCDC138	1.02792
AC073415.2	0.190989
EDAR	0.0155505
Metazoa_SRP	0
SH3RF3-AS1	0.944116
MIR4265	0
SNRPGP9	0
MIR4266	0
SEPT10	4.6198
RP11-537E18.1	0.113789
AC011753.5	0
SOWAHC	1.3479
AC011753.6	0
BMS1P19	0
AC109815.2	0
RPL22P11	0
RP11-506F3.1	1.24715
RGPD5	0.00911349
LIMS3	0
AC013271.3	0
GPAA1P1	0
ZBTB45P1	0
AC013268.3	0
AC013268.4	0
RP11-1223D19.4	0
RP11-1223D19.5	0
MIR4267	0
MALL	0.0970434
MIR4436B1	0
NPHP1	2.41202
AC092664.1	0
RP11-1223D19.1	0.0137353
RP11-1223D19.2	0
MIR4436B2	0
RP11-1223D19.6	0
AC112229.6	0
AC112229.1	0.0152155
ZBTB45P2	0
GPAA1P2	0.336062
RP13-1039J1.2	0
LIMS4	0
RP13-1039J1.3	0
AC108938.3	0
RGPD6	0.00515461
AC123886.2	0.406585
AC114776.1	0
BUB1	0.0978609
AC114776.3	0
ACOXL	0.0471486
RPL5P9	0.0371079
ACOXL-AS1	0.111145
BCL2L11	1.56466
AC108463.1	0.124667
MIR4435-2HG	1.00745
AC108463.2	0.263828
RP11-181E10.3	0.114011
AC068491.2	0
RP11-803D5.4	0
RPS14P4	0
MIR4435-2	0
RP11-803D5.1	0.0174844
AC068491.3	0
RP11-68E19.2	0
AC017002.1	0
AC017002.2	0
RP11-68E19.1	0
AC017002.4	0
AC093166.1	0
AC093166.2	0
AC093166.3	0
ANAPC1	3.48337
MIR4771-2	0
AC093166.4	0
EEF1E1P1	0.124989
RN7SL297P	0
AC104651.2	0
AC104651.3	0
TMEM87B	3.76222
FBLN7	3.55261
RP11-399B17.1	0.98868
ZC3H6	3.37214
NDUFB4P6	0
AC115115.4	0
RGPD8	0.637865
RP11-606M12.1	0
POLR1B	3.06871
Y_RNA	0.257058
CHCHD5	3.83931
AC012442.6	0.294955
AC012442.5	3.66689
AC079922.2	0.164672
AC079922.3	3.88191
NT5DC4	0.106009
CKAP2L	0.0800208
IL1A	0.169552
IL1B	0.502838
RP11-67L14.1	0
XIAPP3	0
IL37	0
CDK8P2	0
IL36G	0.0333657
HMGN2P23	0
AC016724.6	0
IL36A	0
IL36B	0
IL36RN	0.00860975
IL1F10	0
RNU6-1180P	0
IL1RN	0.214465
PSD4	1.53259
AC016683.5	0
PAX8-AS1	1.66465
PAX8	0.701923
IGKV1OR2-108	0
AC016745.3	0.073747
RP11-480C16.1	0.013939
FOXD4L1	0.207374
LINC01961	0
PGM5P4-AS1	0.0287545
PGM5P4	0.447793
FAM138B	0.0704358
MIR1302-3	0.216008
DDX11L2	2.00022
RP11-395L14.18	2.54285
RPL23AP7	2.00123
RP11-395L14.17	0.0452422
RP11-395L14.13	0
AC017074.1	0
AC017074.2	0.0887658
RNU6-744P	0
SLC35F5	4.18256
MIR4782	0
AC024704.2	0.566925
AC104653.1	0.663539
RP11-141B14.1	0.0808096
RP11-141B14.2	0
LINC01191	0
AC110769.3	0
U3	0
AC010982.2	0
SEPHS1P7	0
RNU2-41P	0
DPP10-AS3	0
DPP10-AS2	0
RPSAP23	0
RP11-338I24.1	0
AC062016.1	0
MTCYBP39	0
AC062016.3	0
MTND1P28	0
MTND2P21	0
MTCO1P43	0
RNU7-190P	0
AC092170.1	0
AC009312.1	0
AC009404.2	0.872965
HTR5BP	0.0320482
AC009303.3	0
AC009303.1	0
RP11-98C1.2	0
AC009303.2	2.12504
RN7SL111P	0
AC093901.1	0.0472091
LINC01956	0
EN1	0.0194782
MARCO	0.234036
RP11-77A13.1	0
RN7SL468P	0
STEAP3	1.62629
STEAP3-AS1	0.387859
TMEM37	0.385766
SCTR	0.307369
AC013275.2	1.34169
CFAP221	2.01368
AC069154.4	0
AC016691.2	0
Y_RNA	0
MTATP6P26	0.340806
MTCO3P43	0.170571
MTND3P10	0.0690936
MTND4LP14	0
MTND4P26	0.0936754
MTND5P28	0.0845599
AC012363.4	0
AC012363.13	0
INHBB	3.81446
LINC01101	0
AC073257.2	0
AC073257.1	0
Y_RNA	0
AC018866.1	0
GLI2	1.01477
RP11-297J22.1	0.146683
