Name	Ovary
LINC00472	1.28166
RP3-331H24.7	3.31614
MIR30C2	0
RP3-331H24.6	0.102578
MIR30A	0
LINC01626	0
RP1-288M22.1	0
KRT19P1	0
RNU4-66P	0
RIMS1	0.048592
RP5-1046G13.2	0
RP11-135M8__A.1	0
RP3-474G15.1	0
KCNQ5	0.0713013
KCNQ5-IT1	0
MIR4282	0
KNOP1P4	0
PGAM1P10	0
KCNQ5-AS1	0
RBPMS2P1	0
KHDC1P1	0
KHDC1L	0.325393
KHDC1	3.87329
RP11-398K22.12	2.03534
RPSAP41	0
SDCBP2P1	0
PAICSP3	0
DPPA5	0
KHDC3L	0.102261
OOEP	0.315531
OOEP-AS1	0
RPS6P8	0
DDX43	2.76267
MB21D1	2.46485
RNU6-975P	0
RN7SL827P	0
RP11-505P4.6	0.979078
RP11-505P4.7	0.0972845
RP11-505P4.5	0
RPS27P15	0
RP11-553A21.3	0.11639
CD109	1.3644
RP11-374N7.2	0
TXNP7	0
RP11-554D15.1	0
RP11-9G10.1	0
RP11-554D15.3	0.183377
RP11-554D15.2	0
RP11-554D15.4	0
RP11-560O20.1	0
RP1-234P15.4	1.30533
FILIP1	1.3798
HMGB1P39	0
RP11-415D17.3	0
U3	0
MIR4463	0
RP11-415D17.4	0
UBE2V1P15	0
RNU1-34P	0
RPL26P20	0
RP11-474L11.3	0
RNU6-1338P	0
RP11-474L11.5	0.102944
RNU6-1016P	2.6186
RN7SKP163	0.468645
RNU6-155P	0
RNA5SP209	0
IMPG1	0.189286
Y_RNA	0
RNU6-248P	0
RNU6-261P	0
RP11-35J1.1	0
RNU6-84P	0
RP11-35J1.2	0
RP11-354K4.1	0.0411289
RP11-354K4.2	4.50432
RP11-274E6.1	0
HTR1B	0.380015
RPS6P7	0
MEI4	0.0209574
RP3-390M24.1	0
RP11-173D14.3	0.0503153
IRAK1BP1	3.87849
RP11-477E3.2	0.289961
HMGN3-AS1	1.25751
RP11-46B11.2	0
Y_RNA	0
RP3-508D13.1	0
RP1-232L24.2	0
RP1-232L24.4	0
RP1-232L24.3	0
DBIP1	0
RP11-342L8.2	0.577173
RP11-177G23.2	0.956013
RP11-177G23.1	2.25155
LINC01621	0
RP1-92C4.1	0
RP1-92C4.2	0
ELOVL4	2.75189
GAPDHP63	0.159276
RPL35AP18	0
TTK	0.154415
RP11-296E7.1	0.165003
AK4P5	0
RP11-250B2.6	2.06272
RPL17P25	0.134676
RP11-250B2.4	4.70317
RPSAP72	1.54976
RP11-11L12.2	0
RP11-486E2.1	0
RP1-300G12.2	0.0965751
RP11-244G12.1	0.0533229
RNA5SP210	0
RP5-991C6.4	0
SNORA70	0
RP5-991C6.2	0.122246
LINC01526	0
RP11-379B8.1	0.749449
RP11-801I18.1	0
RNU6-130P	0
RP3-492P14.2	0
UBE3D	1.87911
LAP3P1	0
RP11-445L13__B.3	0.120547
RP11-378G13.2	0.0916851
SNAP91	1.30721
RP3-393K13.1	0
RIPPLY2	0.473102
CYB5R4	3.63436
RP4-676J13.2	0
RP11-51G5.1	0
MRAP2	2.05956
LINC01611	0
SMARCE1P2	0
TBX18	3.20822
TBX18-AS1	0.101224
RP11-132M7.2	0
RP3-435K13.1	0
RP3-455E7.1	0
RP1-161C16.1	0
RP11-30P6.1	0
KRT18P64	0
RP11-30P6.6	0.256364
DUTP5	0
TPT1P6	1.03841
RP11-321N4.4	0.146433
SNORD50B	0
RP11-33E24.3	0
SMIM11P1	0
RNU4-72P	0
Y_RNA	0
RP11-207F8.1	0
RNU4-12P	0
RPL7P27	0
RP1-263J7.2	0
NDUFA5P9	0
RP11-15J23.1	0
RN7SL643P	0
RP1-253B10.1	0.217877
RP1-253B10.2	0
RP11-76H14.2	0.398457
RP11-76H14.5	0
HTR1E	1.82607
RPL7P29	0.354495
MTHFD2P2	0
RP11-156F23.2	0
RN7SKP209	0
CGA	0.159833
RCN1P1	0
RP11-393I2.4	1.3033
RP11-393I2.2	0.081913
GJB7	0.048165
HSPD1P10	0
C6orf163	2.43271
RP1-102H19.7	0.102901
CFAP206	0.250845
RP3-382I10.2	0
RP3-382I10.3	0
ST13P16	0
RNU6-444P	0
snoU13	0
Y_RNA	0
RN7SL183P	0
RP11-453D21.1	0
SPACA1	0
CNR1	2.72129
RP4-570O12.3	0
RP4-570O12.2	0
ACTBP8	0.0534357
RP11-459O1.2	0
SNORA73	0
RP1-72A23.4	0
RP1-72A23.3	0
RP1-72A23.1	0
RNU2-61P	0
RP11-63L7.5	0.111585
RN7SL336P	0.570797
SRSF12	3.44303
GABRR1	0.0238817
GABRR2	1.0338
TUBB3P1	0
RRAGD	2.45276
NACAP7	0
RN7SL11P	0
RP11-16C18.3	0.0652528
RP1-122O8.7	0.134741
DNAJC19P6	0
RP11-63K6.1	0.220037
Y_RNA	0
RP11-63K6.4	0
RP11-63K6.5	0
GJA10	0
Y_RNA	0
BACH2	4.09817
RP3-512E2.2	0.0919726
RN7SKP110	0
RP3-453I5.2	0
MIR4464	0
RP1-45N11.1	0.0824437
RP1-177I10.1	0
MIR4643	0
CASC6	0
MTATP6P25	0
MTND4LP19	0
MTCO1P56	0
RN7SL415P	0
RP11-40G16.1	0
RPL5P19	0
U3	0
RP1-149C7.1	0
RP11-127B16.1	0
U3	0
ATF1P1	0
RP1-23E21.2	0
COPS5P1	0
EPHA7	1.11864
RP11-64I5.1	0
SNORA18	0
RP11-524K14.1	0
RP3-463P15.1	0
RP3-399J4.2	0
RP3-399J4.3	0
RP3-399J4.4	0
MTCYBP36	0
CYCSP17	0
MANEA-AS1	3.60366
RP11-374I15.1	0
KRT18P50	0
FUT9	0.0116911
RN7SL797P	0
UFL1-AS1	0
RPS7P8	0
RNU4-70P	0
TYMSP1	0
RP11-304C16.3	0
EEF1GP6	0
RP3-417O22.3	0
GPR63	2.00873
RN7SL509P	0
KLHL32	1.30869
MMS22L	1.88936
RP11-436D23.1	0
RP1-104O17.3	0
MIR2113	0
EIF4EBP2P3	0
RP11-111D3.2	0
RP11-67P15.1	0
RP1-273N12.4	0
POU3F2	0.0603113
RP3-364H10.1	0
MIR548AI	0
BDH2P1	0.342202
FAXC	0.476857
Y_RNA	0
RP1-199J3.7	1.29988
RP1-199J3.5	2.5453
RP1-199J3.6	0.130064
PRDM13	0
Y_RNA	0
MCHR2	0
MCHR2-AS1	0
NPM1P38	0
RP3-344J20.3	0
PRDX2P4	0
RP3-344J20.1	0
SIM1	0
RP1-121G13.2	0
RP1-121G13.3	0.0595515
RP3-467N11.1	2.24853
RP3-467N11.2	0.0846803
GRIK2	0.369415
ACTG1P18	0
AP002530.2	0
RP11-793L10.1	0
RP1-76C18.1	0
SNORA33	0
R3HDM2P2	0
NPM1P10	0
RP11-427E4.1	0
RNU6-897P	0
RP11-809N15.2	0
RP11-809N15.3	0
LIN28B-AS1	0
LIN28B	0
RNU6-1106P	0
BVES	1.6159
BVES-AS1	0.176886
POPDC3	0.28264
RP3-355L5.5	0.288993
RP3-355L5.4	2.99688
RP3-355L5.3	0.113764
RPL35P3	0
RP3-359N14.2	0
RP3-359N14.1	0
RN7SKP211	0
PRDM1	4.52779
RP1-134E15.3	0.388441
U4	0
RN7SL47P	0
RNU6-344P	0
RP11-404H14.1	0
AIM1	2.30016
Y_RNA	0
RNA5SP211	0
RP3-335E1.1	0
Y_RNA	0
RTN4IP1	4.48827
RNU6-527P	0
RPL21P65	0.37315
RP1-60O19.2	0.253926
RP1-60O19.1	0
RNU6-117P	0
MIR587	0
CD24	1.1246
BEND3	1.22527
RNU6-1299P	0
RP11-300D11.3	0
RPS24P12	0
RP1-67A8.3	0.722454
RP1-47M23.3	0.0822853
SCML4	0.132686
RNU6-437P	0
RPL23AP50	0.244839
RP1-191J18.66	0.471157
RP1-191J18.65	0
SNORA73	0
MTHFD2P3	0
RPL3P7	3.12397
RP1-111B22.3	1.30319
Y_RNA	0
OSTM1-AS1	0
NR2E1	0
RP3-429G5.5	0
RP1-128O3.5	0
RNA5SP212	0
RP1-128O3.4	0
RNU6-1144P	0
LACE1	1.55552
RP1-128O3.6	0
RP11-72I2.2	0
RP11-72I2.1	0
RP3-466I7.1	0
RNU6-770P	0
RP11-697G4.4	0
SUMO2P8	0.124814
LINC00222	0.59916
ZNF259P1	0.158975
RP3-354J5.3	0
ARMC2	3.29607
RP11-249L21.2	0
RP11-249L21.4	0.242268
ARMC2-AS1	0
RNU6-653P	0
CEP57L1	3.99334
CCDC162P	0.124188
RP11-425D10.1	0
PTCHD3P3	0
RNY3P11	0
RPL7P28	0
RP11-425D10.10	0.764175
PPIL6	3.44436
RP5-919F19.5	0.419437
AK9	2.16554
RP1-249I4.2	0.806628
GPR6	0
METTL24	4.0258
DDO	0.728463
SLC22A16	0.0436409
RN7SL617P	0
CTA-331P3.1	0
RP11-346C16.4	0
RP11-346C16.6	0
RP11-346C16.2	0
RP11-346C16.1	0
RP11-569A2.2	0
RNU6-957P	0
SNORA40	0
RNU6-1115P	0
CNN2P9	0.772869
RP3-418A9.3	0.254763
RP11-397G5.2	0
GSTM2P1	0.170143
SLC16A10	0.679931
RNU6-960P	0
RP11-428F8.2	0
MFSD4B	2.81901
RP5-1112D6.7	0.777547
RP5-1112D6.8	1.75035
FCF1P5	0.915778
REV3L-IT1	0.101604
BRD7P4	0.106921
TRAF3IP2-AS1	4.27427
RP3-415N12.1	0.309685
RP1-97J1.2	0
WISP3	0.385712
RP1-142L7.5	0.387929
RNU6-1226P	0
RP1-142L7.9	0.354485
RP1-142L7.8	0
RP11-506B6.6	0.09291
RP11-506B6.5	0
RFPL4B	0
RPSAP45	0.123707
KRT18P65	0
FEM1AP3	0
RP1-105O18.1	0
RP1-159M24.1	0.054876
RP11-505K1.1	0
RNU6-1163P	0
FCF1P10	0
SOCS5P5	0
RP11-437J19.1	0
RP1-124C6.1	0
RP11-346D19.1	0
RPS27AP11	1.0971
RP11-367G18.1	0
RP1-249H1.2	0
RP1-249H1.3	0
LINC01268	0.506237
RP11-544L8__B.4	1.10055
RP3-399L15.3	0.178353
NUDT19P3	0
HS3ST5	0.0531531
RPSAP43	0
RNA5SP213	0
DNAJA1P4	0
RP3-399L15.1	0
RP3-399L15.2	0
RNU6-475P	0
RP11-126M14.1	0
RP11-282C5.1	0
FRK	0.696046
TPI1P3	0
COL10A1	0.613709
NIP7P3	0.0867315
RP3-486I3.7	0.387794
RP3-486I3.4	2.5104
RP1-93H18.1	1.29264
CBX3P9	0.39016
KRT18P22	0
RP1-93H18.6	0
FAM26F	2.6846
RP11-259P20.1	0
TRAPPC3L	0.0693525
FAM26E	0.999576
FAM26D	0
RSPH4A	1.83868
GPRC6A	0
RFX6	0.0198807
RPS29P13	0
RNA5SP214	0
VGLL2	0.0536109
ROS1	0
RN7SKP18	0
RN7SKP51	0
RAP1BP3	0
RP1-92C8.3	0
DCBLD1	3.08015
RNU6-253P	0
NEPNP	0
SLC35F1	0.231784
RP11-57K17.1	0.470119
RP3-509L4.3	0.334388
SSXP10	0.206674
RP11-210H10__A.1	0.154748
RP11-351A11.1	0.228865
Y_RNA	0
MIR548B	0
RP3-354N19.1	0
RP3-354N19.3	0.128359
RNU6-194P	0
MIR3144	0
RNU6-214P	0
RNA5SP215	0
COX6A1P3	0
TBC1D32	3.79469
RNU6-1286P	0
Y_RNA	0
RP1-276J11.2	0
RP1-276J11.3	0
RNU4-35P	0
RP1-172I22.1	0
RNU4-76P	0
RNU2-8P	0
RP11-129H15.1	0
SLC25A5P7	0
RPL23AP48	0.0925234
RP11-129H15.4	0
HMGB3P18	0
RNU1-18P	0
RP3-425C14.6	2.94282
PKIB	0.263439
RP3-425C14.5	0.0374198
RP3-425C14.7	0
RP11-95G17.2	0
RN7SL564P	0
FABP7	0.0220253
ATP5LP2	0
CLVS2	0.00385372
TRDN	0.0995102
RP11-532N4.2	0
NKAIN2	0.151463
RP11-374A22.1	0
RNF217-AS1	0.538192
RP11-735G4.1	0.195638
RP11-624M8.1	0.31903
RP1-293L8.2	0
NCOA7-AS1	0
RN7SKP56	0
RP11-527F13.1	0.644446
PPP1R14BP5	0.191695
MIR588	0
RNU6-200P	0
VIM2P	0
RP11-753G20.2	0
PRELID1P1	0.123809
RPS4XP9	0
RSPO3	0.365901
RNA5SP217	0
YWHAZP4	1.42698
RPL5P18	0.644432
RP1-177A13.1	0
RP3-403A15.1	0.0848358
KIAA0408	3.92693
SOGA3	1.31605
C6orf58	0.171282
RP11-151M7.1	0
RP11-325O24.1	0
RP11-325O24.5	0
RP11-325O24.2	0
RP11-325O24.6	0
THEMIS	0.0755687
MRPS17P5	0
RP11-103C16.2	0.131136
RP1-86D1.5	0
EEF1DP5	0
Y_RNA	0
RP1-6P5.2	0
Y_RNA	0
MESTP1	1.26101
BMPR1APS1	0.54094
RNU6-861P	0
RP1-69D17.3	0.431363
RP1-69D17.4	0.043221
RPL5P21	0
RP11-174C7.1	0
B3GALNT2P1	0
RP11-174C7.3	0
TMEM244	0
RP11-73O6.3	0.573313
SAMD3	1.13599
Y_RNA	0
RP11-102N11.1	0
SMLR1	0.310788
RP1-209B5.2	0.043691
RPL21P67	0.0975559
ARG1	0.528438
ENPP3	1.02769
RNU4-18P	0
OR2A4	0
CTAGE9	0
RP5-988G15.1	0
MIR548H5	0
RP3-323K23.3	0
RN7SKP245	0
RP1-131F15.2	0.692913
RP11-69I8.2	0
RP1-131F15.3	0
RP11-69I8.3	0.831302
RP3-523C21.2	0.759143
MIR548AJ1	0
RP3-523C21.3	0
LINC01013	0.112542
EEF1A1P36	0
MOXD1	0.439847
RPL21P66	0
TAAR9	0
TAAR8	0
TAAR7P	0
TAAR6	0
TAAR5	0
TAAR4P	0
TAAR3P	0
TAAR2	0
TAAR1	0
HLFP1	0
VNN1	0.241624
CCNG1P1	0
VNN3	0.0627804
VNN2	0.974268
RP1-55C23.7	0
RBM11P1	0
SNORD101	0
SNORD100	0.505224
HMGB1P13	0
RP5-1181K21.4	0.0439999
RPL23AP46	0
LINC00326	0
MTCYBP4	0
EYA4	0.482323
RP1-283K11.3	3.76116
RP1-283K11.2	3.09898
HSPE1P21	0.988657
RP11-704J17.5	0
FTH1P26	0
LINC01312	0.0659097
SLC2A12	1.48484
CTA-444M12.3	0
HMGA1P7	0
RN7SL408P	0
RPS29P32	0
RNA5SP218	0
Y_RNA	0
KRT8P42	0.317695
CHCHD2P4	0
RP11-557H15.3	0
LINC01010	0
RP11-557H15.4	0
FAM8A6P	0
RP11-557H15.5	0
CTA-31J9.2	0
RP1-287H17.1	0
RP3-352A20.1	0
ALDH8A1	0.73764
RP11-349J5.2	0
MIR3662	1.04214
CTA-212D2.2	0.192001
MYB	0.0815487
MYB-AS1	0
MIR548A2	0
RP1-32B1.4	0
RP3-388E23.2	2.9948
Y_RNA	0
LINC00271	0.704219
GAPDHP73	0
RP1-38C16.2	0
HMGB1P17	0
RP11-394G3.2	0
RP13-143G15.4	0.178415
RP11-472E5.3	0
MTFR2	0.37111
RP3-406A7.1	0
RP3-406A7.7	0.774087
MAP7	2.07036
RP3-406A7.3	0
RP3-406A7.5	0
NDUFS5P1	0
RN7SKP299	0
RP3-325F22.5	0.233179
RP3-325F22.3	1.04195
RNA5SP219	1.29803
SNORA27	0
RP11-55K22.2	0.0349242
SLC35D3	0
Y_RNA	0
RPL35AP3	0
NHEG1	0
RP11-204P2.3	0
IL20RA	3.97603
IL22RA2	0
OLIG3	0
BTF3L4P3	0
RP11-95M15.1	0
RP11-95M15.3	0.041127
RP11-95M15.2	0.0268775
RP11-356I2.1	0
Y_RNA	0
RP11-356I2.4	4.03226
RP11-10J5.1	0
RP11-240M16.1	0
RPSAP42	0
ARFGEF3	0.228399
PBOV1	0
RP3-422G23.4	0
RP3-422G23.3	0
MARCKSL1P2	0
NHSL1	0.920056
MIR3145	0
RP11-43P8.2	0
RP11-390P2.2	0
RP11-390P2.4	2.14577
GVQW2	0.468328
ECT2L	0.250874
CCRL1P1	0.0956881
RP3-509I19.6	0
ABRACL	4.46522
RP1-225E12.2	0.486363
RP11-445F6.2	0.425459
RP11-12A2.1	0.0394884
LINC01625	0.758241
ATP5F1P6	0
RP11-15H7.2	0
RP5-899B16.1	0
RP5-899B16.2	0
RP3-332B22.1	1.39998
RNA5SP220	0
MIR3668	0
MIR4465	0
RPS3AP24	0
RP3-460G2.2	0.165748
RP11-471B18.1	0
RP11-432L12.1	0
RP11-63E9.1	0
RN7SKP106	0
RPS3AP23	0
NMBR	0.0962611
RP11-137J7.3	0.14978
RP11-137J7.2	0
GJE1	0
RP11-753B14.1	0
ADGRG6	1.14489
RP11-440G9.1	0
RP1-67K17.3	0
RP1-67K17.4	0
RP11-439L18.1	1.06465
LINC01277	0.363508
RP1-45I4.3	0.39939
RP1-45I4.2	0
RP1-95L4.2	0
RP1-95L4.3	0
RP1-95L4.4	1.80221
RP1-20N2.7	0
TUBB8P2	0.249273
RNA5SP221	0
VDAC1P8	4.26534
PHACTR2-AS1	0.0306117
RP3-468K18.6	3.90579
ZC2HC1B	0.17035
HYMAI	2.04489
RP3-340H11.2	0
MRPL42P3	0
STX11	1.38509
TPT1P4	3.24375
RP1-91J24.1	0
RP1-91J24.3	0
RP11-106E7.1	0
RP11-277I20.2	0
RP11-277I20.3	0
EPM2A	4.98493
RNU1-33P	0
RP1-28C20.1	0
RP3-466P17.1	0.978584
RP3-466P17.3	0.286618
RP11-545I5.3	2.67272
GRM1	0.0395514
FUNDC2P3	0
RNA5SP222	0
RP1-69B13.2	0
RP11-715G15.1	0
ADGB	0
RP11-715G15.2	0
RNU6-906P	0
KATNBL1P6	0
STXBP5-AS1	1.01614
RP11-497D6.3	0
RP11-497D6.5	0
LUADT1	0
RP11-361F15.5	0
YAP1P1	0
SAMD5	0.710278
RP11-307P5.1	0
RP11-307P5.2	0
RP11-242F11.2	0
RP11-631F7.2	0
RP11-631F7.1	0
RNU6-1222P	0
CYP51A1P3	0
SNRPEP6	0
RPSAP40	0
UST-AS1	0.0824027
RP11-162J8.3	0
RP11-365H23.1	0.0808779
RP1-111D6.3	0
RP1-111D6.4	0
RP1-111D6.5	0
RN7SL234P	0
FABP12P1	0
SUMO4	1.45598
ZC3H12D	0.276489
RP1-281H8.3	0.0592904
RNU7-3P	0
RP1-12G14.5	0
RP1-12G14.9	0.441546
RP1-12G14.7	2.95012
SNORA2	2.78161
Y_RNA	0
RP11-350J20.13	1.53269
BTBD10P2	0.54295
RP11-350J20.5	1.27601
RP11-350J20.12	0
RAET1E-AS1	1.6993
CCT7P1	0.0327888
RAET1E	0.160046
RAET1E-AS1	0
RP11-350J20.9	0.233961
RAET1G	1.28026
RP11-244K5.6	0
ULBP2	0.137707
RP11-244K5.7	0
ULBP1	0.0465217
RP11-472G23.3	0
BTF3P10	0.61256
RAET1K	0
RAET1L	0
RAET1M	0
RP11-472G23.10	0
PHBP1	0
ULBP3	0.426553
PPP1R14C	0.216706
snoU13	0
RNU4-7P	0
IYD	0.0285789
SSR1P1	0
RP11-291C6.1	0
RP11-136K14.1	0.20992
RP11-136K14.2	0
RP11-136K14.3	0
PDCL3P5	0.791672
ARL4AP5	0.338739
RNU6-302P	0
RP1-292B18.3	0
RP1-292B18.4	0.128015
RP1-297M16.2	0
RNU6-300P	0
RP11-613F7.1	0.879565
RNU6-1247P	0
RNY4P20	0
RN7SKP268	1.58077
Y_RNA	0
HSPA8P15	1.24345
RNU6-813P	0
RP3-443C4.2	0
SYNE1-AS1	0.14908
RP3-398G3.5	0
RNA5SP223	0
NANOGP11	0.0685037
HSPD1P16	0
VIP	1.21895
RP1-200K18.1	0
TUBB4BP7	0
RP1-101K10.4	0
RP1-101K10.6	0.667669
RGS17	1.89611
RNA5SP224	0
RP11-306O13.1	0
RP11-475C16.2	0
RNA5SP225	0
MTCO2P31	0
RP11-331O9.2	0
MTATP6P31	0
MTCO3P31	0
MTND3P20	0
MTND4LP20	0
MTND4P13	0
RNU6-896P	0
HMGB3P19	0
OPRM1	0
IPCEF1	0.979191
RP11-317B3.2	0.118979
CNKSR3	4.8667
RP11-486M3.3	0
RP11-486M3.2	0
RPS4XP8	0.0818062
RP11-134L4.2	0
RP11-15G8.1	0
RNU6-824P	0
RP3-472M2.2	0
MIR1273C	0
U8	0.464852
TIAM2	0.672879
RP1-66H9.1	0
RP11-477D19.2	2.43582
CLDN20	0.602861
RP1-257I9.2	0
NOX3	0
RNU7-152P	0
MIR1202	0
SNORD28	0
RP11-518I13.1	0
RP11-230C9.1	0
RP11-230C9.4	3.63576
MIR4466	0
RP11-230C9.3	0
RP11-2J18.1	0.1957
RP1-137K2.2	0
LDHAL6FP	0.315227
RP5-933K21.3	0.359394
RP5-933K21.2	0.283469
RP3-395C13.1	1.9827
ZDHHC14	3.77094
MIR3692	0
RP11-52J3.3	0
RP11-52J3.2	0.0634037
RP3-403L10.3	0
HSPE1P26	0.563697
RNU6-786P	0
SYNJ2-IT1	0
SERAC1	3.31011
SRP72P2	0.0655963
RP11-732M18.4	0
RP11-732M18.2	0
RN7SL173P	0
CACYBPP3	0
TATDN2P2	0.985391
SYTL3	3.93817
AMZ2P2	0
EZR-AS1	0
OSTCP1	0
C6orf99	0.19051
yR211F11.2	0
RNU6-293P	0
RP1-111C20.4	3.19294
TAGAP	1.46588
RP1-111C20.3	0
RP11-13P5.1	0
RP11-13P5.2	0.266939
FNDC1	1.28088
FNDC1-IT1	0
RP11-125D12.1	0
RP11-125D12.2	0
RP3-393E18.1	0.405355
RP3-393E18.3	0
RP3-393E18.2	0.261285
HNRNPH1P1	0.527528
RNU4ATAC18P	0.800575
SNORA20	1.31017
SNORA29	2.87529
PNLDC1	0.343111
RP1-249F5.3	0.0599945
MAS1	0.101588
AIRN	0.0419599
SLC22A1	0.855365
RP11-317M22.1	0
SLC22A2	0.0170592
RP1-276N6.2	0
LPAL2	0.889774
LPA	0.102824
RP1-81D8.4	0
RP1-81D8.3	0
PLG	0.0743384
RP1-81D8.5	0
RP1-81D8.6	0
RP11-235G24.1	0
RP11-235G24.2	0
RP11-235G24.3	0
RP3-428L16.1	0.20309
AGPAT4-IT1	1.76206
PARK2	3.17711
KRT8P44	0
PACRG	2.31499
RP11-157L10.1	0
PACRG-AS2	0
PACRG-AS3	0
PACRG-AS1	0.0600957
RP3-495O10.1	0
RP5-826L7.1	0.126126
RP1-230L10.1	0
RN7SL366P	0
RP1-155D22.2	0
RP1-155D22.1	0
RP11-347L18.1	0
RP11-300M24.1	0
RP11-534P19.1	0
C6orf118	0.0368839
PDE10A	3.64135
RNA5SP226	0
RNU6-730P	0
RP11-252P19.1	0.195561
RP11-252P19.2	0
LINC00602	0.828554
GAPDHP72	0.573086
RP11-459F1.2	0.0383942
T	0
RNU6-153P	0
RP4-655C5.7	0
RP4-655C5.4	0
GNG5P1	0
RP4-655C5.9	0
PRR18	0.098151
HNRNPA1P49	2.60399
RP1-168L15.5	1.35125
RP1-168L15.6	1.72785
RPS6KA2-IT1	0.216686
MIR1913	0
FAM103A2P	0.233171
RP3-497J21.1	0
RPS6KA2-AS1	0
RP1-167A14.2	0.37678
MIR3939	0
CCR6	0.261179
TCP10L2	0
GPR31	0
RP11-568A7.1	0
RP11-568A7.4	0
RP11-568A7.3	0
RP11-568A7.2	0
UNC93A	0
TTLL2	0.139872
RP3-366N23.4	0
TCP10	0
RP11-351J23.2	0.0182809
RP11-351J23.1	0.0683297
RP3-431P23.2	0
LINC01558	0.376391
RP3-431P23.5	0.181027
AFDN-AS1	2.07771
RP3-470B24.5	0
KIF25-AS1	0.028196
KIF25	0.53683
FRMD1	0.282055
RP11-503C24.1	0
RP11-503C24.2	0
RP11-503C24.3	0
RP11-503C24.4	0
CTAGE13P	0
DACT2	0.13252
RP11-503C24.6	0
RP1-39J2.1	0
RP1-125N5.2	0.207195
RP11-35J6.1	0
RP3-495K2.3	0
RP3-495K2.4	0.164095
RP3-495K2.2	0.4164
RP3-495K2.1	0
LINC01615	0.45062
RP11-417E7.2	0.106568
XXyac-YX65C7_A.2	1.97578
XXyac-YX65C7_A.3	0.0709364
VTA1P1	0.484839
RP1-137D17.1	3.56057
RP1-266L20.4	0.164526
RP1-266L20.9	3.04838
LINC00242	0.874101
LINC00574	0.914159
RP1-182D15.2	1.9202
RP11-302L19.1	0
RP11-302L19.3	0.374969
RPL12P23	0
RP5-1086L22.1	0
RP5-894D12.5	0
LINC01624	0.068367
RP5-894D12.4	0.332673
MIR4644	0
RP1-140C12.2	0.0339444
OR4F7P	0
WBP1LP8	0
XX-C2158C12.1	0
XX-C2158C12.2	0
XX-C2158C6.1	0
XX-C2158C6.3	0
RPL23AP47	0
ABC7-481722F1.2	0
RP11-482G13.1	0.407326
ABC7-481722F1.1	0
AC093627.7	0
AC093627.8	0.0962665
AC093627.9	1.19525
AC093627.10	1.24105
RP11-90P13.1	0.0390258
AC093627.11	0
AC093627.12	0.112699
AC145676.2	0.186178
WI2-2373I1.1	0
AC226118.1	0.0403794
AC147651.1	0
HRAT92	0.98336
AC147651.5	0.285354
AC147651.4	1.00779
GET4	4.53595
ADAP1	1.33441
CYP2W1	2.28107
MIR339	0
AC073957.15	0.107857
GPR146	3.58111
AC091729.7	0.111459
AC091729.8	0
GPER1	3.53486
AC091729.9	4.23759
UNCX	0
AC073094.4	0
AC102953.4	0.219645
RP11-1246C19.1	4.1733
AC102953.6	0
TMEM184A	0.335188
TFAMP1	0.177345
AC074389.5	0.240383
ELFN1	0.482464
AC074389.7	0
AC074389.6	0
ELFN1-AS1	0.167086
AC110781.3	0.0233572
MIR4655	0
MIR6836	0
IMMP1LP3	0
AC004840.8	0.042089
RP4-607J2.1	0
CHST12	4.19364
GRIFIN	0
LFNG	1.80138
MIR4648	0
AMZ1	0.323218
AC006028.11	0
CARD11	1.53379
AC004906.3	0
RN7SKP130	0
AC024028.1	0
AC091801.1	1.62597
AC073316.2	0
AC073316.1	0.363748
RP11-30B1.1	0.0721246
AC011284.3	0
RP11-42B7.1	0.562899
CYP3A54P	0
MIR4656	0
RADIL	2.50324
Y_RNA	0
PAPOLB	0.0264537
AC092610.12	0.352381
MMD2	0.058654
RP11-730B22.1	0.272195
SPDYE19P	0.110675
RBAKDN	1.06094
OR10AH1P	0
ZNF890P	0.0516709
RNU6-215P	0
SLC29A4	2.26302
AC093620.5	1.95946
AC092171.2	1.13839
RP11-1275H24.2	3.45213
RP11-1275H24.1	2.29519
RP11-1275H24.3	4.70567
FBXL18	1.48198
AC092171.4	3.84473
MIR589	0
CTB-161C1.1	0.0811446
AC006483.5	0
RNF216-IT1	0
MIR6874	0
ZNF815P	1.26789
RN7SL556P	0
OCM	0.505849
RSPH10B	0.060079
Y_RNA	0
SNORA42	0
ANKRD61	1.50985
RN7SL851P	0
RNU6-218P	0
AC004895.4	0.115291
Y_RNA	0
RPSAP73	0
AC072052.7	1.36727
GRID2IP	0.399821
AC073343.13	1.26935
RP11-611L7.2	1.65848
SPDYE20P	0
RSPH10B2	0.0248241
OR7E39P	0
UNC93B2	0.0518023
OR7E136P	0
OR7E59P	0
RP11-740N7.3	0
ALG1L5P	0
RP11-740N7.4	0
FAM86LP	0
MIR3683	0
RP11-397J20.1	0
Y_RNA	0
RP4-733B9.1	0
AC005532.5	0
AC079448.1	0
COL28A1	1.49646
RP5-1159O4.2	3.32491
RP5-1007H16.1	0.0917226
GS1-165B14.2	0
AC007161.5	0
RNU6-534P	0
CCNB2P1	0.0496165
AC009473.1	0.452031
AC006042.7	0.233529
AC006042.8	0.860878
ICA1	1.69384
AC006042.6	0.726103
AC007009.1	0
RP4-594A5.1	0
NXPH1	0
AC009500.2	0
RP4-668E10.4	0
RP4-668E10.3	0
GAPDHP68	0
AC096553.5	0
AC060834.2	0
AC060834.3	0
GS1-69O6.1	0
AC006373.1	0
U3	0
