Name	Brain - Cerebellar Hemisphere
NSUN3	2.98072
RBBP4P2	0.0944037
ARMC10P1	0
RP11-118N24.2	0
WDR82P1	0
LINC00879	0
RPS18P6	0
MTHFD2P1	0
RP11-598F17.2	0
HNRNPKP4	0.967872
MIR8060	0
RP11-124D9.1	0
RNU6-1094P	0
RPL18AP8	0
RCC2P5	0
CDV3P1	0
EPHA6	1.17098
RP11-529P9.1	0
RP11-389G6.5	0
CRYBG3	0.365686
RP11-389G6.4	0
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
RP11-343D2.11	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H5P	0
OR5H3P	0
OR5H4P	0
RP11-325B23.2	0
OR5H7P	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	0.816973
RPL38P4	0
RP11-227H4.5	0
GPR15	0
RP11-227H4.1	0
WWP1P1	0.017779
ST3GAL6-AS1	1.81014
PDLIM1P4	0.845019
RNU6-26P	0
CTD-2021J15.1	0.0810724
RNU6-1263P	0
LINC00973	0
U7	0
ACTG1P13	0
RP11-121C1.1	0
RP11-779P15.1	0
RP11-779P15.2	0
RP11-201E8.1	0
COL8A1	0.367105
RP11-383I23.2	1.26083
FILIP1L	0.725397
MIR3921	0
TMEM30CP	0.060183
DUSP12P1	0
VTI1BP1	0
TMEM45A	0.46266
ADGRG7	0
SNORA31	0
GMFBP1	0
ABI3BP	0.413638
RP11-301G23.1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	0.171096
ZNF90P1	0.0548197
RP11-144C15.1	0
RP11-144C15.2	0.295755
Y_RNA	0
FAM172BP	0
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
RNY1P12	0
ZBTB11-AS1	1.2651
NFKBIZ	4.04384
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0
RP11-280H21.1	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
RP11-93B21.1	0
Y_RNA	0
Y_RNA	0.351398
LINC00882	2.22369
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0.0276148
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0.0554393
DUBR	2.58625
RP11-446H18.5	0.286785
RP11-446H18.1	4.62132
RP11-446H18.6	4.20529
CCDC54	0.0476106
LINC01990	0.255226
LINC00635	0
LINC00636	1.2852
RP11-861A13.3	4.30871
LINC01215	0
HHLA2	0.0294633
HNRNPA1P17	0
MYH15	1.03647
RP11-381E24.1	2.05438
KIAA1524	3.36862
SNORA70	0
RP11-381E24.4	0
RP11-148O7.2	0
RETNLB	0
TRAT1	0
GUCA1C	0
MORC1	0
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.0139182
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0
Y_RNA	0
RP11-553A10.1	0.0639507
PVRL3-AS1	0.0616754
NECTIN3	0.491727
CD96	0.0282972
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0
RP11-402J7.2	0
PLCXD2-AS1	0
PHLDB2	0.387974
RFKP2	0
TMPRSS7	0.114292
C3orf52	0.100508
MIR567	0
GCSAM	0.037777
RP11-757F18.5	0.108562
SLC9C1	0
RP11-757F18.3	0
RP11-90K6.1	0
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.0911537
OR7E100P	0.141746
RP11-147G7.3	2.08675
CCDC80	2.72977
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	0.118975
RP11-484K9.4	1.18483
GTPBP8	3.49615
RP11-572M11.4	0.354955
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	1.14814
RP11-553D4.2	1.59401
CFAP44-AS1	0
MIR8076	0
SPICE1	2.43487
SIDT1-AS1	0.183386
MIR4446	0
RN7SL767P	1.03681
RP11-271C24.3	0
RP11-271C24.2	0
GRAMD1C	2.43507
RP11-435F17.1	0.0825315
RP11-435F17.3	0.325362
VPS26AP1	0
RP11-255E6.6	0.240062
ZDHHC23	4.95053
CCDC191	3.56575
RP11-255E6.5	0.0533346
QTRT2	4.90111
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0.0250181
TIGIT	0.03462
ZBTB20	0.695261
ZBTB20-AS1	0.0637019
ZBTB20-AS5	0.0144181
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	1.0557
RP11-190P13.2	0.200074
EIF4E2P2	0
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0.128861
LINC00903	0
RN7SL582P	0
BZW1P2	0.292746
TUSC7	0
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0
PTMAP8	0.128807
RNU6-1200P	0
RP11-384F7.2	0.848272
RP11-768G7.1	0
LINC02024	0
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11	1.84005
IGSF11-AS1	0
C3orf30	0
UPK1B	0.0451675
B4GALT4	4.54891
B4GALT4-AS1	0
ARHGAP31	3.67372
RPS26P21	0
ARHGAP31-AS1	0.052416
RNU6-1127P	0
RP11-190C22.8	0.538697
CD80	0.0414612
RP11-190C22.9	0
ADPRH	1.15625
PLA1A	1.57112
RPL10P7	0.154874
RP11-169N13.4	0
NR1I2	0.0524971
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	1.79508
RN7SL762P	0.300836
RN7SL397P	0
GPR156	0.0711997
Y_RNA	0
RP11-174O3.1	0.0261968
RP11-174O3.3	0.0144743
RP11-174O3.6	0
RP11-174O3.4	0
FSTL1	4.75768
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.328757
MTCO1P29	0
MTCO2P29	0
NAP1L1P3	0.0871085
LINC02049	0
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0.080618
RP11-10G15.4	0.103706
POLQ	0.270235
RPL7AP11	0.466435
ARGFX	0
FBXO40	0.0246662
HCLS1	1.49755
RN7SL172P	0
RNU4-62P	0
EAF2	2.79145
ILDR1	0
Y_RNA	0
CD86	0.416932
CASR	0
HNRNPA1P23	0
CSTA	0.379908
WDR5B	2.90985
RP11-299J3.8	1.58482
RP11-299J3.6	0
RP11-592P9.3	0
PARP9	1.3843
DTX3L	1.33072
PARP15	0.0974499
EIF4BP8	0
PARP14	2.36382
HSPBAP1	3.638
DIRC2	3.71242
SEMA5B	0.523633
PDIA5	0.941567
RP11-797D24.3	2.02243
MYLK-AS1	1.56932
MYLK	1.4926
MYLK-AS2	0.0764646
RP11-9N20.3	0.441747
SNORA5	0
CCDC14	1.54078
ROPN1	0.00972662
KALRN	0.832623
MIR5002	0
RPL7P15	0
MIR6083	0
RNU6-143P	0
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0
RP11-71H17.8	0.0406175
ENO1P3	0
MUC13	0.0117613
HEG1	2.86654
RNA5SP137	0
SLC12A8	0.312737
RNU6-230P	0
MIR5092	0
DUTP1	0
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.704635
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.217246
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0
RP11-379B18.1	0.312993
MIR548I1	0
RPS3AP14	0
SNRPCP11	0
RP11-379B18.5	0.655884
ENPP7P4	0.386652
RP11-666A20.4	0.27462
FAM86JP	0.810652
ALG1L	1.24883
RP11-666A20.3	0
ROPN1B	0.628749
RP11-158I23.1	0
RP11-124N2.1	1.63364
ALDH1L1-AS1	0.650478
RNU1-30P	0
RP11-71E19.1	1.72663
RP11-71E19.2	0
CCDC37-AS1	0
CFAP100	0.215764
RP11-203H19.2	0.502129
UROC1	0.0851556
CHST13	0.0540327
C3orf22	0.0347071
RNA5SP138	0
TXNRD3NB	0
TXNRD3	1.77901
RP11-390G14.1	1.06339
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	1.21079
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0
LINC01471	0.0106283
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	1.37553
MIR6825	0
MIR7976	0
KBTBD12	3.81146
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0.155641
RNU6-823P	0
DNAJB8	0.0142509
DNAJB8-AS1	0
GATA2	0.984289
GATA2-AS1	0.328985
TMED10P2	0.146263
LINC01565	0
Metazoa_SRP	0.345056
POU5F1P6	0.390671
SNORA24	0
MARK2P8	0.0675282
FTH1P4	0.203064
RN7SL698P	0
RPS15AP16	0.320441
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.2	3.98427
RP11-723O4.3	0.351064
KIAA1257	0.510981
RP11-723O4.7	2.69213
RP11-723O4.6	1.3571
EFCC1	3.6305
RP11-434H6.2	0.100354
GP9	0
RAB43	4.9
RP11-434H6.6	1.45711
RPS27P12	0
MIR6826	0
H1FX-AS1	4.65779
NUP210P3	0
RP13-685P2.8	0.311733
RP13-685P2.7	0.609569
RP11-529F4.1	1.03372
SNORA7B	0.493921
EFCAB12	4.23594
RHO	0.473361
H1FOO	0
PLXND1	3.78218
RN7SL752P	0.127677
RP11-263I1.1	0
RNY3P13	0
U6	0
RP11-332M2.1	3.09416
TMCC1-AS1	1.17613
RP11-93K22.6	0
TRH	0.512732
RP11-93K22.1	0
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.102205
LINC02014	0
FAM86HP	0.909702
LINC02021	0.308686
ENPP7P3	0
SNRPCP8	0
COL6A4P2	1.21037
RP11-77P16.1	0
COL6A5	0
COL6A6	0.130595
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.0298745
RP11-39E3.3	0.309243
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
NEK11	2.35955
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.564329
NUDT16P1	2.40567
RP11-517B11.7	2.82732
SNORA58	0
RP11-517B11.4	0.210504
BCL2L12P1	0
CPNE4	0.0543802
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0.0270093
RPL7P16	0
ACPP	0.0480188
RP11-65E22.2	0
NIP7P2	0
ACKR4	0.19672
HSPA8P19	0
NPHP3-AS1	0.0156487
RP11-469L4.1	0
TMEM108	3.97047
TMEM108-AS1	0
BFSP2	0
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	2.40174
RP11-91K8.2	0.365605
SNORA33	0
TFP1	1.20063
RNU6-678P	0.379812
RNA5SP140	0
RP11-404G16.2	0.276749
C3orf36	0
SLCO2A1	0.396844
LINC02000	0
HMGB3P14	0
LINC02004	0
RP11-375I20.6	1.10442
RPL39P5	0.21189
MIR6827	0
HMGN1P9	0
HMGB3P13	0
RP11-445J14.1	0
KY	2.10603
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0.0946966
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	1.91308
RP11-305O4.2	0
RP11-305O4.3	3.19685
TDGF1P6	0.137983
RP11-463H24.1	0
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.524681
RP11-102M11.2	0.0827696
RP11-731C17.1	0
NCK1-AS1	3.52765
RAD51AP1P1	0
IL20RB	1.19525
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0808648
CLDN18	0.452754
RP11-461M2.2	0.485113
DZIP1L	4.80643
KRT8P36	0.11886
A4GNT	0.0750944
NME9	3.88241
RP11-79L9.2	0.359982
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.0938995
ATP5G1P3	0
LINC01391	0.0101296
FOXL2	0.238693
FOXL2NB	0.196763
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	2.60789
U6	0
RP11-319G6.1	0.861795
RBP2	0.089663
RP11-319G6.3	0
ACTG1P1	0.411142
NMNAT3	2.58094
RP11-553K23.2	0.517312
RN7SKP124	0
RN7SL724P	0.559355
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
CLSTN2	1.5704
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.405281
SPSB4	0.34471
RP11-231L11.1	0
PXYLP1	1.74971
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0
KRT18P35	0
RASA2-IT1	0
YWHAQP6	0
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.208251
HMGN2P25	0
RNU6-509P	0
RP11-271K21.12	0.105013
RP11-343B5.1	2.79026
RNU6-425P	0
RNU6-1294P	0
RNU1-100P	0
RP11-383G6.3	0.355376
RPL6P9	0
RNA5SP143	0
PLS1	1.15297
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
PCOLCE2	0.377328
RP11-372E1.1	0.242228
RP11-372E1.4	0
PAQR9	0.136755
RP11-372E1.7	0
PAQR9-AS1	0.446479
RP11-91G21.1	0.122652
RP11-80H8.3	0
RP11-80H8.4	0.51609
PBX2P1	0.173566
SLC9A9	1.79019
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.210896
RP11-501M7.1	0
RP11-8J23.1	0
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0737682
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	0.741248
RP11-274H2.2	0.0284122
LNCSRLR	0.035119
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0.0166721
RP11-329N15.3	1.04054
PLSCR1	3.44807
RNU6-428P	0
PLSCR5	0
PLSCR5-AS1	0
RP11-649A16.1	3.33971
LINC02010	4.15647
RNU6-505P	0
RPL21P71	0
NPM1P28	0.0601311
RP11-78O22.1	0
RP11-71N10.1	1.06508
LINC02032	4.93541
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
AGTR1	0.210304
CPB1	0.415264
HMGB1P30	0
RP11-680B3.2	0
CPA3	0.040925
UBQLN4P1	0.21123
Y_RNA	0
MED28P2	0
HLTF-AS1	0
CP	1.26249
CPHL1P	0
RP11-206M11.7	0
TM4SF18	2.19306
RP11-2G17.1	0
TM4SF1-AS1	0
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0
RP11-278L15.6	0
WWTR1	2.9159
RNU6-1098P	0
WWTR1-IT1	0
WWTR1-AS1	0.0492553
ANKUB1	0.00778998
RNU6-507P	0
RNU6-720P	0
NPM1P29	0.087095
RP11-651P23.5	2.0319
RP11-651P23.4	0.659696
RP11-651P23.2	0.538566
HNRNPA1P24	0.0897287
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0.0477154
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
RP11-392O18.2	0.0868362
ERICH6	0.0343647
ERICH6-AS1	1.27035
SNRPCP3	0.771237
SIAH2-AS1	0.0797487
CLRN1-AS1	0.0333194
MINDY4B	0
RP11-166N6.2	0
CLRN1	0
MED12L	2.17779
RNA5SP145	0
GPR171	0.0655789
P2RY14	1.14461
SETP11	0
GPR87	0.0664739
P2RY13	0.751976
P2RY12	2.1479
IGSF10	0.0552195
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0
AADACL2	0
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0
RP11-64D22.5	0
AADAC	0
SUCNR1	0.0212996
RP11-246A10.1	0
MBNL1-AS1	1.10778
TMEM14EP	0.0527168
Y_RNA	0
RP11-362A9.3	0.547274
RP11-788A4.1	0
ATP5LP5	0
P2RY1	0.916716
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	1.52379
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0279786
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0
ARHGEF26-AS1	3.27722
ARHGEF26	4.72584
snoU13	0
RP11-316N24.2	0.0609496
GPR149	0
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.162201
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.111665
RP11-451G4.3	0
PABPC1P10	0
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0.118927
RP11-674E16.4	0
RP11-674E16.1	1.32411
SETP14	0.694236
VN2R1P	0
ALG1L15P	0
MRE11P1	0
RP11-118D22.3	0
KCNAB1-AS2	0
KCNAB1-AS1	0
TIPARP-AS1	0.373893
METTL15P1	0.387287
LINC00886	1.20362
PA2G4P4	0.435306
LEKR1	0.381276
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.149456
LINC02029	0.0944979
LINC00881	0
Y_RNA	0
KRT18P34	0.991201
RP11-555M1.3	1.17066
RNA5SP146	0
RP11-550I24.2	0.485499
RP11-550I24.3	0.127896
VEPH1	0.981427
PTX3	3.3752
PQLC2L	0.0495521
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
SHOX2	0.0412231
RP11-113A11.1	0
RP11-113A11.3	0
RP11-538P18.1	0
RP11-538P18.2	0
MTAPP1	0.0482255
RP11-79M21.3	0
RP11-379F4.7	4.25166
RP11-379F4.6	2.89942
RARRES1	1.11829
RP11-379F4.1	1.43803
RP11-379F4.9	0.866205
GPR79	0.105002
RP11-170K4.2	0.193385
IQCJ-SCHIP1	2.83571
IQCJ	0
MIR3919	0
RP11-441M10.1	0
RP11-564C24.1	0.0279163
IQCJ-SCHIP1-AS1	0.0647511
RNU2-31P	0
IL12A-AS1	0.0212283
IL12A	0.449436
LINC01100	0
BRD7P2	0.20161
RP11-432B6.1	0
SMC4	3.55681
MIR15B	0
MIR16-2	0
TRIM59	0.678769
B3GAT3P1	0.0940354
RNU7-136P	0
SCARNA7	1.00937
KRT8P12	2.33694
RPL6P8	0
ARL14	0
SNORA72	0
RP11-479I16.2	0
EEF1GP4	0
PSMC1P7	0
LINC02067	0.29771
RP11-3P17.5	0
RPL23AP42	2.88571
OTOL1	0
RP11-774I5.1	0
TOMM22P6	0
RP13-526J3.1	0
RP11-10O22.1	0
RPS6P4	0
LINC01192	0
RNU7-82P	0
RP11-418B12.1	0
RP11-208P4.1	0
MIR1263	0
LINC01323	0
LINC01324	0
SI	0
Y_RNA	0
LINC02023	0
LINC01322	0.0630754
BCHE	2.66975
MTND4P17	0
MTND4LP10	0
MTND3P7	0
MTCO3P38	0
RP11-12N13.2	0
RP11-12N13.1	0
LINC01326	0
RP11-450H5.4	0
RN7SKP298	0
PSAT1P4	0
RP11-450H5.3	0
CBX1P5	0
RP11-12K11.2	0
RP11-12K11.1	0
RP11-440K22.1	0
ZBBX	0.037292
LINC01327	0
SERPINI2	0.777
WDR49	0.746027
HMGN1P8	0
LRRC77P	0
RP11-298O21.3	0
MEMO1P3	0
RP11-603B13.1	0
HMGN2P26	0
EGFEM1P	0.121781
RP11-637O11.2	0
RNU2-20P	0
MIR551B	0
RPSAP33	0
RPL21P43	0
LINC02082	0.492441
RP11-368I23.3	0.951324
RP11-368I23.4	0.380654
LINC01997	0
MECOM	0.826602
RP11-641D5.2	0
RP11-641D5.1	2.01325
RP11-3K16.2	0
RP11-3K16.1	0
RNU6-637P	0
TERC	0
ACTRT3	1.95277
RP11-816J6.3	0.405871
RP11-362K14.5	0.606794
LRRC34	1.14733
RP11-362K14.7	0.711318
LRRIQ4	0
LRRC31	0.0949793
KRT18P43	0
SAMD7	0
RP11-379K17.2	0
RP11-379K17.4	0.275821
SEC62-AS1	0.553869
GPR160	0.149977
RNU4-38P	0
RP11-379K17.9	0
RNU6-315P	0
Y_RNA	0
RP11-543D10.2	0
SKIL	3.74499
RP11-469J4.3	0
MIR6828	0
KRT8P13	0.102197
RP11-373E16.1	0.0854537
RP11-373E16.3	0.0643851
RP11-373E16.4	0
EIF5A2	1.16043
KLF7P1	0
RNU1-70P	0
SLC2A2	0
MIR569	0
Y_RNA	0
RP11-185E8.2	1.0677
RP11-185E8.1	0
RNU6-348P	0
RP11-263C16.2	0
PLD1	0.456518
TMEM212	0
TMEM212-AS1	0
TMEM212-IT1	0
FNDC3B	1.37543
RPS27AP8	0
RN7SL141P	0
RP11-423E7.2	0
BZW1P1	0
GHSR	0
TNFSF10	3.24768
AC007919.18	0
LINC02068	0
SLC31A1P1	0
AC007919.19	0
RNU6-547P	0
ECT2	4.86592
SNORA72	0
RNU4-4P	0
ATP5G1P4	0.137627
RP11-816B4.1	0
SPATA16	0
RP11-324C10.1	0
NLGN1	4.56013
RP11-521A24.1	0
NLGN1-AS1	0.0405081
RN7SKP234	0
RP11-393N4.1	0
RP11-393N4.2	0.128664
NAALADL2	0.243029
RN7SKP40	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
MIR4789	0
RNU6-1233P	0
RNU4-91P	0
RP11-744O11.2	0
UBE2V1P2	0.12105
RNU6-1317P	0
NAALADL2-AS1	0
RP11-809F4.3	0
ACTG1P23	0
EI24P1	0
RP11-809F4.4	0
RP11-78E6.1	0
MIR7977	0
LINC01208	0.441336
RP11-644C3.1	0.0836312
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1-AS1	0
Y_RNA	0
RNU6-681P	0
LINC00501	0.189998
ASS1P7	0
RP11-706D8.3	0
LINC00578	0
RN7SKP52	0
RP11-114M1.2	0
SNORA18	0
RP11-114M1.1	0
RP11-114M1.3	0
LINC02015	0
RP11-2L8.1	0
RP11-2L8.2	0
RNU6-1120P	0
RP11-33A14.1	0.182192
KCNMB2	0.834972
LINC01014	0
RNA5SP148	0
RP11-33A14.3	0
KCNMB2-AS1	0.221915
Y_RNA	0
RP11-360P21.2	0
SNORA25	0
KCNMB3	0.439004
LRRFIP1P1	0.426277
RP11-255C15.3	1.56425
GNB4	3.06526
RP11-145M9.5	2.16311
RP11-145M9.2	0
MTHFD2P7	0
RP11-15L13.4	2.7725
RP11-145M9.6	0.926898
snoU13	0
RP11-473P24.2	0.186757
PEX5L	2.15313
RP11-494H4.3	1.22318
PEX5L-AS1	0
PEX5L-AS2	0
RNA5SP149	0
RP11-657G5.2	0
GAPDHP36	0
RP11-420J11.1	0
LINC02053	0
U8	0
RP11-496B10.3	0
RNU6-486P	0
RP11-496B10.1	0
CCDC39	1.91995
CCDC39-AS1	0
RN7SL229P	0
RP11-259P15.4	0.0339506
RP11-259P15.3	0
FLYWCH1P1	0
RP11-259P15.1	0
RP11-262M14.2	0.223626
RNU6-4P	0.701582
FAUP2	0
RP11-275H4.1	0.353182
RPL7AP25	0
RP11-4B14.3	0.137734
RN7SL703P	0
RNA5SP150	0
RP11-252O18.2	0
RP11-252O18.3	0
LINC01206	0
RN7SKP265	0
RP11-416O18.2	0
RP11-338L18.1	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LINC02031	0
RP11-646E18.3	0
RP11-646E18.4	0
RP11-225N10.1	0
RP11-225N10.3	0
RP11-531F16.3	0.0531603
MCCC1-AS1	4.36741
LAMP3	0.0652861
B3GNT5	0.624228
RNA5SP151	0
SNORA63	0.282922
SNORA81	1.77184
SNORA63	3.10608
SNORA4	0.541652
RP11-393B14.2	0
KLHL6	0.106929
KLHL6-AS1	0
RP11-14I2.2	0
RPSAP31	0.0352748
MIR4448	0
CYP2AB1P	0.0383206
ABCC5-AS1	0
EEF1A1P8	0.244796
HTR3D	0
HTR3C	0
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	0.155031
RP11-778D9.13	0.435177
RP11-778D9.12	0.299687
RP11-778D9.4	1.41971
MIR1224	1.82825
SNORD66	0
RP11-433C9.3	0.0344423
LINC01839	0
LINC01840	0.395522
RP11-329B9.4	1.31791
RP11-329B9.3	2.06252
RP11-329B9.5	2.06947
LINC02069	0.0191562
EHHADH-AS1	0
EHHADH	0.886025
EIF2S2P2	0
MIR5588	0
RPL4P4	3.89147
LIPH	0.0891989
RP11-537I16.2	0.439182
IGF2BP2-AS1	0.0303384
MIR548AQ	0
NMRAL2P	0
Metazoa_SRP	0
ETV5-AS1	0.106009
LINC02020	0
LINC02052	0
LINC02051	0.112881
RP11-573D15.8	0.246169
RP11-134F2.7	2.51372
AHSG	0.042859
Metazoa_SRP	0
FETUB	0
HRG	0
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0
PSMD10P2	0
RNU6-1105P	0
GPS2P2	0
RP11-573D15.9	0.981103
SNORD2	0
MIR1248	0
SNORA81	0
RP11-573D15.3	0.268863
LINC02043	1.56208
RP11-573D15.1	3.5062
ADIPOQ	0.0449973
ADIPOQ-AS1	0
RPS20P14	0.849607
RP11-42D20.1	0
ST6GAL1	2.97946
RPL39L	3.93521
RP11-208N14.4	0
RTP1	0.0722609
MASP1	1.07988
RP11-208N14.5	0.480249
RTP4	0.489588
RP11-560F18.1	0
snoU13	0
LINC02041	0
SST	0.175878
RTP2	0
RP11-211G3.3	0.35202
RP11-211G3.2	1.30392
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	0.557765
FLJ42393	0.0748045
LPP	3.0223
LPP-AS1	0
MIR28	0
TPRG1-AS1	0.160045
TPRG1	0.0888693
RP11-297K7.1	0
TPRG1-AS2	0
TP63	0.0743149
RP11-600G3.1	0
MIR944	0
P3H2	0.355097
MTAPP2	0
P3H2-AS1	0.0542392
RNU6-1109P	0
NMNAT1P3	0
CLDN1	0.456324
CLDN16	0.0255404
TMEM207	0
IL1RAP	0.334365
GCNT1P3	0
RN7SKP296	0
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0.01943
OSTN	0.0267266
OSTN-AS1	0.295591
UTS2B	0.0944918
PYDC2	0
RP11-197K6.1	0
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12-AS1	0
FGF12-AS2	0.0758836
FGF12-AS3	0.050578
snoU13	0
RNU1-20P	0
RP11-143P4.2	0
VEZF1P1	0
HRASLS	1.21334
ATP13A5	0.279693
ATP13A5-AS1	0
ATP13A4	1.88474
ATP13A4-AS1	0.0493183
RP11-175P19.2	0.125139
OPA1-AS1	0
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.0253065
