Name	Brain - Frontal Cortex (BA9)
ZNF90P1	0
RP11-144C15.1	0
RP11-144C15.2	0.166782
Y_RNA	0
FAM172BP	0
RP11-234A1.1	4.53795
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
RNY1P12	0
ZBTB11-AS1	1.06595
CEP97	4.9292
NFKBIZ	1.95403
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0.0115214
RP11-280H21.1	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
CBLB	1.80838
RP11-93B21.1	0
Y_RNA	1.04955
Y_RNA	0.36989
LINC00882	2.71366
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0.033122
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0.0372205
DUBR	3.26443
RP11-446H18.5	0.238683
RP11-446H18.1	3.68193
RP11-446H18.6	4.21401
CCDC54	0.0847954
LINC01990	0.634584
LINC00635	0.0152654
LINC00636	0.301266
RP11-861A13.3	1.38379
LINC01215	0.0859461
HHLA2	0.11919
HNRNPA1P17	0
MYH15	1.18313
RP11-381E24.1	0.277113
KIAA1524	1.18396
SNORA70	0
RP11-381E24.4	0
RP11-148O7.2	0
RETNLB	0
TRAT1	0
GUCA1C	0.179162
MORC1	0.0187368
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0.255039
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.0381749
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0
Y_RNA	0
RP11-553A10.1	0.663371
PVRL3-AS1	0.8731
NECTIN3	3.9718
CD96	0.0500092
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0
RP11-402J7.2	0
PLCXD2	4.05871
PLCXD2-AS1	0
PHLDB2	1.26828
RFKP2	0
TMPRSS7	0.0306007
C3orf52	0.15403
MIR567	0
GCSAM	0.0470221
RP11-757F18.5	0.170079
SLC9C1	0.00565453
RP11-757F18.3	0
RP11-90K6.1	0
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.044526
OR7E100P	0
RP11-147G7.3	0.715526
CCDC80	0.933042
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0.0226477
CD200R1	0.326616
RP11-484K9.4	0.302251
GTPBP8	2.63758
RP11-572M11.4	0.334127
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.670481
BOC	2.80053
CFAP44	2.50645
RP11-553D4.2	0.081907
CFAP44-AS1	0
MIR8076	0
SPICE1	1.73712
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.172281
USF3	2.61126
RP11-271C24.3	0
RP11-271C24.2	0
RP11-435F17.1	0.0565179
RP11-435F17.3	0.494873
VPS26AP1	0
RP11-255E6.6	1.30186
CCDC191	3.57995
RP11-255E6.5	0.0427172
QTRT2	3.03528
RP11-274J15.2	0
DRD3	0.0179576
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0
TIGIT	0.0452649
ZBTB20	0.162654
ZBTB20-AS1	0
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.167471
RP11-190P13.2	0.126692
EIF4E2P2	0
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.22197
TUSC7	0.0155425
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0.224841
PTMAP8	0.129483
RNU6-1200P	0
RP11-768G7.1	0.0540669
LINC02024	0.0497814
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11-AS1	0
C3orf30	0
UPK1B	0
B4GALT4	3.22401
B4GALT4-AS1	0
ARHGAP31	4.90794
RPS26P21	0
ARHGAP31-AS1	0.120757
RNU6-1127P	0
TMEM39A	2.68581
RP11-190C22.8	0.308251
CD80	0.0127034
RP11-190C22.9	0
ADPRH	0.923496
PLA1A	2.01001
RPL10P7	0
POPDC2	1.05068
MAATS1	3.08295
RP11-169N13.4	0
NR1I2	0.139735
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	0.467352
RN7SL762P	0
RN7SL397P	0
GPR156	0.316106
Y_RNA	0
RP11-174O3.1	0.042358
RP11-174O3.3	0.0275229
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.372023
MTCO1P29	0
MTCO2P29	0
NAP1L1P3	0.0802479
LINC02049	0
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.144983
RPL7AP11	0.272642
ARGFX	0
FBXO40	1.27138
HCLS1	2.54953
RN7SL172P	0
RNU4-62P	0
EAF2	3.24505
ILDR1	0.0250887
Y_RNA	0
CD86	0.791477
CASR	0.0032745
HNRNPA1P23	0
CSTA	0.26039
WDR5B	1.38933
RP11-299J3.8	0.633456
RP11-299J3.6	0
RP11-592P9.3	0
PARP9	2.71715
DTX3L	2.39708
PARP15	0.103907
EIF4BP8	0
PARP14	3.65546
HSPBAP1	2.66547
LINC02035	3.74734
PDIA5	1.32435
SEC22A	4.42278
RP11-797D24.3	0.707716
MYLK-AS1	1.65048
MYLK-AS2	0.110171
RP11-9N20.3	1.46493
SNORA5	0
ROPN1	0.084076
MIR5002	0
RPL7P15	0.0396921
MIR6083	0
RNU6-143P	0
UMPS	2.85512
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0
RP11-71H17.8	0.0324464
ENO1P3	0
MUC13	0.040856
RNA5SP137	0
SLC12A8	3.2018
RNU6-230P	0
MIR5092	0
DUTP1	0
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.451428
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.453632
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0.100482
RP11-379B18.1	0.553129
MIR548I1	0
RPS3AP14	0.0418747
SNRPCP11	0
RP11-379B18.5	0.593249
ENPP7P4	4.32614
RP11-666A20.4	0.400959
FAM86JP	1.46032
ALG1L	2.61673
RP11-666A20.3	0.840781
ROPN1B	0.91692
RP11-158I23.1	0
RP11-124N2.1	1.2704
ALDH1L1-AS1	0.463132
RNU1-30P	0
ALDH1L1-AS2	2.77046
RP11-71E19.1	2.8497
RP11-71E19.2	0.111263
CCDC37-AS1	0.0311432
CFAP100	0.34614
RP11-203H19.2	0.202474
UROC1	0.261493
CHST13	0.430595
C3orf22	0.0226752
RNA5SP138	0
TXNRD3NB	0
TXNRD3	1.19355
RP11-390G14.1	0.440837
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	0.617218
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0.208196
LINC01471	0.0254383
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	0.623171
MIR6825	0
MIR7976	0
MCM2	2.66239
KBTBD12	2.17508
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0.0413567
RNU6-823P	0
DNAJB8	0
DNAJB8-AS1	0
GATA2	1.86623
GATA2-AS1	0.556156
TMED10P2	0.135804
LINC01565	0
Metazoa_SRP	0.0816614
POU5F1P6	0.130773
SNORA24	0
MARK2P8	0
FTH1P4	0.396751
RN7SL698P	0
RPS15AP16	0.0843201
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.9	2.5453
RP11-723O4.2	0.933521
RP11-723O4.3	0
KIAA1257	0.617137
RP11-723O4.7	1.36104
RP11-723O4.6	1.00071
EFCC1	1.43297
RP11-434H6.2	0
GP9	0.0629389
RAB43	1.74182
RP11-434H6.6	0.268947
RPS27P12	0
MIR6826	0
H1FX-AS1	2.21807
NUP210P3	0
RP13-685P2.8	0.144111
RP13-685P2.7	0.201854
RP11-529F4.1	0.242299
RPL32P3	3.526
SNORA7B	0.247381
EFCAB12	1.49726
RHO	0.534938
H1FOO	0
RN7SL752P	0
RP11-263I1.1	0
RNY3P13	0
U6	0
RP11-332M2.1	2.41557
TMCC1-AS1	2.27901
RP11-93K22.6	0.0605222
TRH	0.794391
RP11-93K22.1	0.0687108
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.191443
LINC02014	0.0384648
FAM86HP	2.50399
LINC02021	0.62804
ENPP7P3	0
SNRPCP8	0
COL6A4P2	0.60754
RP11-77P16.1	0
COL6A5	0.00582028
COL6A6	0.0766413
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.0525702
RP11-39E3.3	0
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
ASTE1	2.83804
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.2645
NUDT16P1	0.498464
RP11-517B11.7	1.44067
SNORA58	0
RP11-517B11.4	0.539004
BCL2L12P1	0.0353249
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0.0412648
RPL7P16	0
ACPP	0.0695371
RP11-65E22.2	0
NIP7P2	0
ACKR4	0.0794547
HSPA8P19	0
NPHP3	4.72107
NPHP3-AS1	0.0205229
RP11-469L4.1	0
TMEM108-AS1	0.1068
BFSP2	0.0229578
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	1.36992
RP11-91K8.2	0.14061
SNORA33	0
TFP1	0.585049
RNU6-678P	0
RNA5SP140	0
RP11-404G16.2	0.295334
C3orf36	0.0992942
SLCO2A1	2.3061
LINC02000	0
HMGB3P14	0
LINC02004	0
RP11-375I20.6	0.261321
RPL39P5	0
MIR6827	0
HMGN1P9	0
HMGB3P13	0
RP11-445J14.1	0
KY	1.76363
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0.30975
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	2.65487
RP11-305O4.2	0
RP11-305O4.3	0.723521
TDGF1P6	0
RP11-463H24.1	0
STAG1	3.18471
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.222151
RP11-102M11.2	0.0470244
RP11-731C17.1	0
RP11-731C17.2	0.954352
NCK1-AS1	0.655408
RAD51AP1P1	0
IL20RB	0.28511
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0640661
CLDN18	0.0544212
RP11-461M2.2	0
DZIP1L	0.70641
KRT8P36	0.038856
A4GNT	0.043998
NME9	2.74242
ESYT3	2.60777
RP11-80P20.3	1.29899
RP11-79L9.2	0.0912828
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.0410479
ATP5G1P3	0
LINC01391	0.0198006
FOXL2	0.443373
FOXL2NB	0.31879
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	0.586245
U6	0
RP11-319G6.1	0.802977
RBP2	0.0402007
RP11-319G6.3	0
ACTG1P1	0.215183
NMNAT3	4.35071
RP11-553K23.2	0.528771
RN7SKP124	0.0705576
RN7SL724P	0.35298
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.115172
SPSB4	1.12108
RP11-231L11.1	0
PXYLP1	3.81788
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0.274675
KRT18P35	0
RASA2-IT1	0
YWHAQP6	0
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0402335
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	0.677588
RP11-271K21.12	0.0183397
RP11-343B5.1	0.727101
RNU6-425P	0
GK5	3.55445
XRN1	3.22806
RNU6-1294P	0
RNU1-100P	0
ATR	4.33657
RP11-383G6.3	0.0782888
RPL6P9	0.0291724
RNA5SP143	0
PLS1	1.35081
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
PCOLCE2	0.808556
RP11-372E1.1	0.15513
RP11-372E1.4	0
PAQR9	0.613636
RP11-372E1.7	0.148856
PAQR9-AS1	0.969729
RP11-91G21.1	0.19937
RP11-80H8.3	0
RP11-80H8.4	1.06125
PBX2P1	0.0952452
SLC9A9	4.73372
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.186452
RP11-501M7.1	0
RP11-8J23.1	0
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0555037
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	0.486131
RP11-274H2.2	0
LNCSRLR	0.0794812
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0.00932419
RP11-329N15.3	0.368211
RNU6-428P	0
PLSCR5	0.0296084
PLSCR5-AS1	0
RP11-649A16.1	0.0647653
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	1.2396
ZIC1	4.79054
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	0.498418
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
AGTR1	0.0924332
CPB1	0.210259
HMGB1P30	0
RP11-680B3.2	0
CPA3	0.027095
UBQLN4P1	0.217473
Y_RNA	0
MED28P2	0
HLTF-AS1	0
CP	1.70123
CPHL1P	0
RP11-206M11.7	0
TM4SF18	3.2106
RP11-2G17.1	0
TM4SF1-AS1	0
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0
RP11-278L15.6	0
WWTR1	4.10711
RNU6-1098P	0
WWTR1-IT1	0
WWTR1-AS1	0.0970572
ANKUB1	0.0134302
RNU6-507P	0
RNU6-720P	0
NPM1P29	0
RP11-651P23.5	0.813814
RP11-651P23.4	0.501069
RP11-651P23.2	0.189527
HNRNPA1P24	0
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0.403904
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
RP11-392O18.2	0
ERICH6	0.0738286
ERICH6-AS1	2.98506
SNRPCP3	0.981695
SIAH2-AS1	0
CLRN1-AS1	0.0992674
MINDY4B	0.250068
RP11-166N6.2	0
CLRN1	0
MED12L	1.60981
RNA5SP145	0
GPR171	0.0678477
P2RY14	2.40343
SETP11	0
GPR87	0.0510084
P2RY13	1.3503
IGSF10	0.152281
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0
AADACL2	0
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0
RP11-64D22.5	0
AADAC	0
SUCNR1	0.0610413
RP11-246A10.1	0
MBNL1-AS1	1.26719
TMEM14EP	0
Y_RNA	0
RP11-362A9.3	0.10839
RP11-788A4.1	0
ATP5LP5	0
P2RY1	3.05528
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	4.79779
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0484382
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0.127858
snoU13	0
RP11-316N24.2	0.683937
GPR149	0.186856
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.231173
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.110029
RP11-451G4.3	0
PABPC1P10	0
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0.076387
RP11-674E16.4	0
RP11-674E16.1	0.213005
SLC33A1	4.13351
SETP14	0.42004
VN2R1P	0
ALG1L15P	0
MRE11P1	0
RP11-118D22.3	0
KCNAB1-AS2	0
KCNAB1-AS1	0
TIPARP-AS1	0.414575
METTL15P1	0.19734
LINC00886	0.583775
PA2G4P4	0.184298
LEKR1	0.169007
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.0187581
LINC02029	0.121526
LINC00881	0.393683
Y_RNA	0
KRT18P34	0.636732
RP11-555M1.3	1.07387
RNA5SP146	0
RP11-550I24.2	0.328173
RP11-550I24.3	0
VEPH1	0.0883033
PTX3	0.911723
PQLC2L	0.160143
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
SHOX2	0.0325165
RP11-113A11.1	0
RP11-113A11.3	0
RP11-538P18.1	0
RP11-538P18.2	0
MTAPP1	0
RP11-79M21.3	0
LXN	1.31392
RP11-379F4.7	1.31308
RP11-379F4.6	1.34025
RARRES1	1.05115
RP11-379F4.4	3.94075
RP11-379F4.1	0.0863672
RP11-379F4.8	3.23198
RP11-379F4.9	0.536665
GPR79	0
RP11-170K4.2	0.092504
IQCJ-SCHIP1	4.5792
IQCJ	0.0401311
MIR3919	0
RP11-441M10.1	0
RP11-564C24.1	0.072633
IQCJ-SCHIP1-AS1	0.0525678
RNU2-31P	0
IL12A-AS1	0.781516
IL12A	1.24223
LINC01100	0
BRD7P2	0.129463
RP11-432B6.1	0
SMC4	1.1008
MIR15B	0
MIR16-2	0
TRIM59	0.989804
B3GAT3P1	0.0667742
RNU7-136P	0
SCARNA7	0.624911
KRT8P12	3.65483
RPL6P8	0
ARL14	0
SNORA72	0
RP11-16N11.2	1.77607
RP11-479I16.2	0
EEF1GP4	0
PSMC1P7	0
LINC02067	0.070526
RP11-3P17.5	0
RPL23AP42	2.48084
OTOL1	0.0827548
RP11-774I5.1	0
TOMM22P6	0
RP13-526J3.1	0
RP11-10O22.1	0.0163593
RPS6P4	0
LINC01192	0
RNU7-82P	0
RP11-418B12.1	0
RP11-208P4.1	0
MIR1263	0
LINC01323	0
LINC01324	0
SI	0.0097663
Y_RNA	0
LINC02023	0.020629
LINC01322	0.88373
BCHE	3.59382
MTND4P17	0
MTND4LP10	0
MTND3P7	0
MTCO3P38	0
RP11-12N13.2	0
RP11-12N13.1	0
LINC01326	0
RP11-450H5.4	0
RN7SKP298	0
PSAT1P4	0
RP11-450H5.3	0
CBX1P5	0
RP11-12K11.2	0.0338603
RP11-12K11.1	0
RP11-440K22.1	0.102062
LINC01327	0
SERPINI2	0.512535
WDR49	0.211367
HMGN1P8	0
LRRC77P	0.0222152
RP11-298O21.3	0
MEMO1P3	0
RP11-603B13.1	0
HMGN2P26	0
EGFEM1P	0.124838
RP11-637O11.2	0
RNU2-20P	0
MIR551B	0
RPSAP33	0
RPL21P43	0
LINC02082	0.414724
RP11-368I23.3	0.663453
RP11-368I23.4	0.236385
LINC01997	0
MECOM	1.37062
RP11-641D5.2	0
RP11-641D5.1	1.21976
RP11-3K16.2	0
RP11-3K16.1	0
RNU6-637P	0
TERC	0
ACTRT3	1.48017
RP11-816J6.3	0.153675
MYNN	4.25947
RP11-362K14.5	0.704373
LRRC34	2.74781
RP11-362K14.7	0.488089
RP11-362K14.6	3.4159
LRRIQ4	0.0535232
LRRC31	0.0226374
KRT18P43	0
SAMD7	0
RP11-379K17.2	0
RP11-379K17.4	0.0770731
SEC62-AS1	0.207825
GPR160	0.43389
RNU4-38P	0
RP11-379K17.9	0
PHC3	2.25802
RNU6-315P	0
Y_RNA	0
RP11-543D10.2	0
RP11-469J4.3	0.0277416
MIR6828	0
KRT8P13	0.0713814
RP11-373E16.1	0
RP11-373E16.3	0.0410897
RP11-373E16.4	0
RPL22L1	4.73091
KLF7P1	0
RNU1-70P	0.239074
SLC2A2	0
MIR569	0
Y_RNA	0
RP11-185E8.2	2.70649
RP11-185E8.1	0.283248
RNU6-348P	0
RP11-263C16.2	0
PLD1	1.31291
TMEM212	0.018837
TMEM212-AS1	0
TMEM212-IT1	0
FNDC3B	1.65775
RPS27AP8	0
RN7SL141P	0
RP11-423E7.2	0
BZW1P1	0
GHSR	0
TNFSF10	4.93934
AC007919.18	0
LINC02068	0
SLC31A1P1	0
AC007919.19	0
RNU6-547P	0
ECT2	2.85245
SNORA72	0
RNU4-4P	0
ATP5G1P4	0.0732547
RP11-816B4.1	0
SPATA16	0
RP11-324C10.1	0
NLGN1	2.93915
RP11-521A24.1	0
NLGN1-AS1	0
RN7SKP234	0
RP11-393N4.1	0
RP11-393N4.2	0.0832897
NAALADL2	0.192357
RN7SKP40	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
MIR4789	0
RNU6-1233P	0
RNU4-91P	0
RP11-744O11.2	0
UBE2V1P2	0.162796
RNU6-1317P	0
NAALADL2-AS1	0
RP11-809F4.3	0
ACTG1P23	0.0182099
EI24P1	0
RP11-809F4.4	0
RP11-78E6.1	0
MIR7977	0
LINC01208	0.0448151
RP11-644C3.1	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1-AS1	0
Y_RNA	0
RNU6-681P	0
LINC00501	0.163323
ASS1P7	0
RP11-706D8.3	0
LINC00578	0.0917232
RN7SKP52	0
RP11-114M1.2	0
SNORA18	0
RP11-114M1.1	0
RP11-114M1.3	0
LINC02015	0.0175868
RP11-2L8.1	0
RP11-2L8.2	1.27544
RNU6-1120P	0
RP11-33A14.1	0.198839
KCNMB2	3.03379
LINC01014	0
RNA5SP148	0
RP11-33A14.3	0
KCNMB2-AS1	0.108577
Y_RNA	0
RP11-360P21.2	0
SNORA25	0
KCNMB3	0.424535
LRRFIP1P1	0.535368
RP11-255C15.3	0.381919
RP11-145M9.5	0.72838
RP11-145M9.2	0
MTHFD2P7	0
ACTL6A	4.25065
RP11-15L13.4	1.05965
RP11-145M9.6	0.382975
snoU13	0
RP11-473P24.2	0
USP13	3.35782
RP11-494H4.3	0.590665
PEX5L-AS1	0
PEX5L-AS2	0.113819
RNA5SP149	0
RP11-657G5.2	0
GAPDHP36	0
RP11-420J11.1	0.0197836
LINC02053	0
U8	0
RP11-496B10.3	0.111208
RNU6-486P	0
RP11-496B10.1	0
CCDC39	1.08249
CCDC39-AS1	0
RN7SL229P	0
RP11-259P15.4	0
RP11-259P15.3	0
FLYWCH1P1	0
RP11-259P15.1	0
RP11-262M14.2	0
RNU6-4P	0.450431
FAUP2	0
RP11-275H4.1	3.71877
RPL7AP25	0
RP11-4B14.3	0.424882
RN7SL703P	0
RNA5SP150	0
RP11-252O18.2	0.0681927
RP11-252O18.3	0
LINC01206	0.0063452
RN7SKP265	0
RP11-416O18.2	0
RP11-338L18.1	0
LINC01994	0
EIF4EP3	0
LINC01995	0.0544147
RPL7L1P8	0.13088
LINC02031	0
RP11-646E18.3	0
RP11-646E18.4	0
RP11-225N10.1	0
ATP11B	3.46466
RP11-225N10.3	0
RP11-531F16.4	1.91858
RP11-531F16.3	0
MCCC1-AS1	1.35254
LAMP3	0.0565954
B3GNT5	0.399883
RNA5SP151	0
SNORA63	0
SNORA81	0.498276
SNORA63	1.02126
SNORA4	0
RP11-393B14.2	0
KLHL6	0.142209
KLHL6-AS1	0
RP11-14I2.2	0
YEATS2-AS1	1.43625
RPSAP31	0.0444496
MIR4448	0
CYP2AB1P	0.0332569
ABCC5-AS1	0
EEF1A1P8	0.276972
HTR3D	0
HTR3C	0
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0.0167515
HSP90AA5P	0.0659618
RP11-778D9.13	0.470216
RP11-778D9.12	0.350289
RP11-778D9.4	0.626186
MIR1224	0.349031
SNORD66	0
CLCN2	3.18212
THPO	4.70316
LINC02054	0.994997
RP11-433C9.3	0
LINC01839	0
LINC01840	0.0439887
EPHB3	4.42663
RP11-329B9.4	1.50175
RP11-329B9.3	1.94374
RP11-329B9.5	1.3175
LINC02069	0
EHHADH-AS1	0
EHHADH	2.24881
EIF2S2P2	0
MIR5588	0
RPL4P4	2.24887
LIPH	0.346169
RP11-537I16.2	0
IGF2BP2	0.195681
IGF2BP2-AS1	0
MIR548AQ	0
NMRAL2P	0.00997145
Metazoa_SRP	0
ETV5-AS1	0.105461
LINC02020	0
LINC02052	0
LINC02051	0
TBCCD1	4.10435
RP11-573D15.8	0.0717786
RP11-134F2.7	2.89372
AHSG	0.211979
Metazoa_SRP	0
FETUB	0.125524
HRG	0.0692009
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0.287687
PSMD10P2	0
RNU6-1105P	0
GPS2P2	0.182442
RP11-573D15.9	1.44868
SNORD2	0
SNORA63	1.62923
MIR1248	0
SNORA81	0
SNORA4	3.91502
RP11-573D15.3	0.517863
LINC02043	3.51222
RP11-573D15.1	2.8269
ADIPOQ	0.0680438
ADIPOQ-AS1	0
RPS20P14	0.78142
RP11-42D20.1	0
RP11-208N14.4	0
RTP1	3.55736
MASP1	1.51366
RP11-208N14.5	0.61533
RTP4	0.952695
RP11-560F18.1	0
snoU13	0
LINC02041	0
RTP2	0
RP11-211G3.3	0
RP11-211G3.2	0.316228
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	1.03617
FLJ42393	0
LPP	1.7852
LPP-AS1	0
MIR28	0
TPRG1-AS1	0.0641983
TPRG1	0.0329873
RP11-297K7.1	0
TPRG1-AS2	0
TP63	0.0752539
RP11-600G3.1	0
MIR944	0
P3H2	1.76699
MTAPP2	0
P3H2-AS1	0.845894
RNU6-1109P	0
NMNAT1P3	0
CLDN1	1.46425
CLDN16	0.459243
TMEM207	0
IL1RAP	1.94668
GCNT1P3	0
RN7SKP296	0
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0.111352
OSTN	1.34474
OSTN-AS1	0
UTS2B	0.136048
PYDC2	0
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12-AS1	0
FGF12-AS2	0.157446
FGF12-AS3	0.142694
snoU13	0
RNU1-20P	0
RP11-143P4.2	0
VEZF1P1	0
ATP13A5	0.827131
ATP13A5-AS1	0.597951
ATP13A4-AS1	0.187445
RP11-175P19.2	0.127363
OPA1-AS1	0
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.0486566
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.168157
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.383888
RN7SL215P	0
LINC02036	0.0597265
LINC02037	0
LINC02048	0
LINC00887	0.0396736
CPN2	0
LRRC15	0.0087497
GP5	0.0348275
RP11-384A12.1	0
LINC00884	1.23709
AC108676.1	0.103818
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	3.32045
AC046143.3	1.16829
RP11-534C12.1	0.330524
AC106706.1	0
LINC01968	0
AC090505.5	0.031632
LINC01972	0
AC090505.1	0
XXYLT1	3.45133
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	0.108509
RNU6-25P	0
ACAP2-IT1	1.559
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0
AC091633.3	0.243653
RN7SL73P	0
AC091633.2	0.167612
AC090018.1	0
MUC20P1	0.730132
RP11-141C7.5	0
RP11-141C7.3	0.286998
AC069513.4	0.714321
