Name	Brain - Anterior cingulate cortex (BA24)
BOC	2.45869
CFAP44	2.26277
RP11-553D4.2	0.058018
CFAP44-AS1	0
MIR8076	0
SPICE1	1.32876
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.13134
USF3	2.08529
RP11-271C24.3	0
RP11-271C24.2	0
RP11-435F17.1	0.0500514
RP11-435F17.3	0.372048
VPS26AP1	0
RP11-255E6.6	1.24147
ZDHHC23	4.10517
CCDC191	3.32901
RP11-255E6.5	0
QTRT2	2.31133
RP11-274J15.2	0
DRD3	0.0119719
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0
TIGIT	0.0479716
ZBTB20	0.176587
ZBTB20-AS1	0
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.118015
RP11-190P13.2	0.0558297
EIF4E2P2	0
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.175542
TUSC7	0.0207788
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0.305247
PTMAP8	0.0897122
RNU6-1200P	0
RP11-768G7.1	0.0634858
LINC02024	0.0614185
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11-AS1	0
C3orf30	0
UPK1B	0.00363955
B4GALT4	2.89872
B4GALT4-AS1	0
RPS26P21	0
ARHGAP31-AS1	0.130324
RNU6-1127P	0
TMEM39A	2.36067
POGLUT1	3.52053
RP11-190C22.8	0.317808
CD80	0.0130489
RP11-190C22.9	0
ADPRH	0.854489
PLA1A	1.98665
RPL10P7	0.0388136
POPDC2	1.01661
MAATS1	2.54258
RP11-169N13.4	0
NR1I2	0.139062
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	0.410338
RN7SL762P	0
RN7SL397P	0
GPR156	0.264455
Y_RNA	0
RP11-174O3.1	0.0307431
RP11-174O3.3	0.0246122
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.262473
MTCO1P29	0
MTCO2P29	0
GTF2E1	3.47391
NAP1L1P3	0.0579239
LINC02049	0
STXBP5L	4.55356
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.0678751
RPL7AP11	0.2029
ARGFX	0
FBXO40	0.432994
HCLS1	2.56022
RN7SL172P	0
RNU4-62P	0
EAF2	2.86977
ILDR1	0.0245988
Y_RNA	0
CD86	0.743359
CASR	0.00212259
HNRNPA1P23	0
CSTA	0.255398
WDR5B	1.20463
RP11-299J3.8	0.603608
RP11-299J3.6	0
RP11-592P9.3	0
PARP9	2.72108
DTX3L	2.54599
PARP15	0.0984487
EIF4BP8	0
PARP14	3.93747
HSPBAP1	2.213
LINC02035	2.65674
SEMA5B	4.17616
PDIA5	0.788507
SEC22A	3.17409
RP11-797D24.3	0.560523
MYLK-AS1	1.4419
MYLK-AS2	0.0712377
RP11-9N20.3	1.41746
SNORA5	0
CCDC14	3.68176
ROPN1	0.0541862
MIR5002	0
RPL7P15	0.035002
MIR6083	0
RNU6-143P	0
UMPS	2.71461
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0
RP11-71H17.8	0.0269959
ENO1P3	0
MUC13	0.0220578
RNA5SP137	0
SLC12A8	2.56026
RNU6-230P	0
MIR5092	0
ZNF148	4.11257
DUTP1	0
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.439295
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.459882
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0.135796
RP11-379B18.1	0.498904
MIR548I1	0
RPS3AP14	0.0481942
SNRPCP11	0
RP11-379B18.5	0.549825
ENPP7P4	2.82152
RP11-666A20.4	0.420294
FAM86JP	1.17869
ALG1L	2.73214
RP11-666A20.3	1.07478
ROPN1B	0.804915
RP11-158I23.1	0
RP11-124N2.1	1.15824
ALDH1L1-AS1	0.504907
RNU1-30P	0
ALDH1L1-AS2	3.0814
RP11-71E19.1	2.34902
RP11-71E19.2	0.141251
CCDC37-AS1	0.0291858
CFAP100	0.395569
RP11-203H19.2	0.19335
UROC1	0.158453
CHST13	0.413645
C3orf22	0.0211373
RNA5SP138	0
TXNRD3NB	0
TXNRD3	1.12853
RP11-390G14.1	0.361531
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	0.466119
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0.243252
LINC01471	0.0131339
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	0.518049
MIR6825	0
MIR7976	0
MCM2	1.81218
KBTBD12	1.49923
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0
RNU6-823P	0
DNAJB8	0
DNAJB8-AS1	0
GATA2	1.43918
GATA2-AS1	0.439373
TMED10P2	0.0891648
LINC01565	0
Metazoa_SRP	0.0940065
POU5F1P6	0.126693
SNORA24	0
MARK2P8	0
FTH1P4	0.359748
RN7SL698P	0
RPS15AP16	0.0260351
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.9	2.41595
RP11-723O4.2	0.774202
RP11-723O4.3	0
KIAA1257	0.444224
RP11-723O4.7	0.924396
RP11-723O4.6	0.607312
EFCC1	1.18784
RP11-434H6.2	0
GP9	0
RAB43	1.46544
RP11-434H6.6	0.213158
RPS27P12	0
MIR6826	0
H1FX-AS1	1.9749
NUP210P3	0
RP13-685P2.8	0.0609131
RP13-685P2.7	0.119429
RP11-529F4.1	0.160979
RPL32P3	2.67744
SNORA7B	0.197808
EFCAB12	0.970755
RHO	0.0478227
H1FOO	0
RN7SL752P	0
RP11-263I1.1	0
RNY3P13	0
U6	0
RP11-332M2.1	2.35304
TMCC1-AS1	1.84801
RP11-93K22.6	0.0530522
TRH	0.766225
RP11-93K22.1	0.072015
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.148433
LINC02014	0.0341731
FAM86HP	1.97575
LINC02021	0.581272
ENPP7P3	0
SNRPCP8	0
COL6A4P2	0.653
RP11-77P16.1	0
COL6A5	0.00487587
COL6A6	0.0504779
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.0484822
RP11-39E3.3	0
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
ASTE1	1.99828
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.156835
NUDT16P1	0.468761
RP11-517B11.7	0.842803
SNORA58	0
RP11-517B11.4	0.539481
BCL2L12P1	0.0348106
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0
RPL7P16	0
ACPP	0.0624526
RP11-65E22.2	0
NIP7P2	0
ACKR4	0.0590232
HSPA8P19	0
NPHP3	3.8772
NPHP3-AS1	0.0199106
RP11-469L4.1	0
TMEM108	4.0539
TMEM108-AS1	0.181689
BFSP2	0.0244878
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	1.22601
RP11-91K8.2	0
SNORA33	0
TFP1	0.432433
RNU6-678P	0
RNA5SP140	0
RP11-404G16.2	0.204582
C3orf36	0.0517545
SLCO2A1	1.32491
LINC02000	0
HMGB3P14	0
LINC02004	0
RP11-375I20.6	0.207652
RPL39P5	0
MIR6827	0
HMGN1P9	0
HMGB3P13	0
RP11-445J14.1	0
EPHB1	4.73122
KY	1.24972
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0.141594
RP11-237P21.1	0
NDUFS6P1	0
PPP2R3A	2.14818
RP11-305O4.2	0
RP11-305O4.3	0.641832
TDGF1P6	0
RP11-463H24.1	0
STAG1	2.62856
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.171814
RP11-102M11.2	0.0411747
RP11-731C17.1	0
RP11-731C17.2	0.846675
NCK1-AS1	0.648565
RAD51AP1P1	0
IL20RB	0.270522
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.0361122
CLDN18	0.0553967
RP11-461M2.2	0.0527238
DZIP1L	0.664635
KRT8P36	0.0439292
A4GNT	0.0365691
DBR1	4.29842
NME9	1.65711
ESYT3	1.69729
RP11-80P20.3	0.869583
RP11-79L9.2	0.0495528
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.0371994
ATP5G1P3	0
LINC01391	0.0143769
FOXL2	0.328823
FOXL2NB	0.245251
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	0.494916
U6	0
RP11-319G6.1	0.719791
RBP2	0.0300643
RP11-319G6.3	0
ACTG1P1	0.166754
NMNAT3	3.74839
RP11-553K23.2	0.466515
RN7SKP124	0.0697986
RN7SL724P	0.388655
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.088606
SPSB4	0.936265
RP11-231L11.1	0
PXYLP1	2.61669
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0.151521
KRT18P35	0
RASA2-IT1	0
YWHAQP6	0
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0411776
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	0.394736
RP11-271K21.12	0
RP11-343B5.1	0.66688
RNU6-425P	0
GK5	2.81932
XRN1	2.51941
RNU6-1294P	0
RNU1-100P	0
ATR	2.904
RP11-383G6.3	0.0335551
RPL6P9	0
RNA5SP143	0
PLS1	0.694761
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
PCOLCE2	0.937493
RP11-372E1.1	0.143991
RP11-372E1.4	0
PAQR9	0.353176
RP11-372E1.7	0
PAQR9-AS1	0.670106
RP11-91G21.1	0
RP11-80H8.3	0
RP11-80H8.4	0.800649
PBX2P1	0.0697328
SLC9A9	4.58763
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.140965
RP11-501M7.1	0
RP11-8J23.1	0
C3orf58	4.7554
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0487395
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	0.398118
RP11-274H2.2	0
LNCSRLR	0.0527881
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0
RP11-329N15.3	0.229825
PLSCR1	4.95278
RNU6-428P	0
PLSCR5	0.0327455
PLSCR5-AS1	0
RP11-649A16.1	0.0823674
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	1.57639
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	0.321704
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
AGTR1	0.0914243
CPB1	0.174879
HMGB1P30	0
RP11-680B3.2	0
CPA3	0.021788
UBQLN4P1	0.182761
Y_RNA	0
MED28P2	0
HLTF-AS1	0
HPS3	3.80695
CP	1.52412
CPHL1P	0
RP11-206M11.7	0
TM4SF18	2.90734
RP11-2G17.1	0
TM4SF1-AS1	0
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0
RP11-278L15.6	0
RNU6-1098P	0
WWTR1-IT1	0
WWTR1-AS1	0.123575
ANKUB1	0.0127621
RNU6-507P	0
RNU6-720P	0
NPM1P29	0
RP11-651P23.5	0.55392
RP11-651P23.4	0.306875
RP11-651P23.2	0.0710632
HNRNPA1P24	0.0195823
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0.541327
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
RP11-392O18.2	0
ERICH6	0.0860183
ERICH6-AS1	3.35344
SNRPCP3	0.948055
SIAH2-AS1	0
CLRN1-AS1	0.0715362
MINDY4B	0.0264325
RP11-166N6.2	0
CLRN1	0
MED12L	1.0284
RNA5SP145	0
GPR171	0.0667624
P2RY14	2.25521
SETP11	0
GPR87	0.0247946
P2RY13	1.35334
IGSF10	0.15551
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0
AADACL2	0
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0.0261755
RP11-64D22.5	0
AADAC	0
SUCNR1	0.0579591
RP11-246A10.1	0
MBNL1-AS1	0.927342
TMEM14EP	0
Y_RNA	0
RP11-362A9.3	0.067359
RP11-788A4.1	0
ATP5LP5	0
P2RY1	3.6038
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	4.69204
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0403379
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0.150707
snoU13	0
RP11-316N24.2	0.699159
GPR149	0.166366
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.177329
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.11714
RP11-451G4.3	0
PABPC1P10	0
PLCH1	4.79028
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0
RPL6P7	0.074506
RP11-674E16.4	0
RP11-674E16.1	0.11337
SLC33A1	2.91364
SETP14	0.329823
VN2R1P	0
ALG1L15P	0
MRE11P1	0
RP11-118D22.3	0
KCNAB1-AS2	0
KCNAB1-AS1	0
TIPARP-AS1	0.439385
METTL15P1	0.15922
LINC00886	0.757424
PA2G4P4	0.135018
LEKR1	0.167669
KLF3P2	0
RP11-6F2.3	0
RN7SKP177	0
LINC00880	0.0351966
LINC02029	0.10959
LINC00881	0.418778
Y_RNA	0
KRT18P34	0.358763
RP11-555M1.3	0.516464
RNA5SP146	0
RP11-550I24.2	0.262209
RP11-550I24.3	0
VEPH1	0.0916213
PTX3	0.701008
PQLC2L	0.196493
RN7SKP46	0
RP11-290K4.1	0
RP11-290K4.2	0
SHOX2	0.0180129
RP11-113A11.1	0
RP11-113A11.3	0
RP11-538P18.1	0
RP11-538P18.2	0
MTAPP1	0
RP11-79M21.3	0
LXN	1.28738
RP11-379F4.7	0.873989
RP11-379F4.6	1.25103
RARRES1	0.928294
RP11-379F4.4	2.43835
RP11-379F4.1	0.0661594
RP11-379F4.8	2.33657
RP11-379F4.9	0.504121
GPR79	0
RP11-170K4.2	0.078262
IQCJ-SCHIP1	2.33996
IQCJ	0.0311409
MIR3919	0
RP11-441M10.1	0
RP11-564C24.1	0.0608668
IQCJ-SCHIP1-AS1	0.0309764
RNU2-31P	0
SCHIP1	4.82967
IL12A-AS1	0.29968
IL12A	1.2821
LINC01100	0
BRD7P2	0.110178
RP11-432B6.1	0
SMC4	0.828925
MIR15B	0
MIR16-2	0
TRIM59	0.570101
B3GAT3P1	0.0390477
RNU7-136P	0
SCARNA7	0.737146
KRT8P12	3.65279
RPL6P8	0
ARL14	0
SNORA72	0
RP11-16N11.2	1.54782
RP11-479I16.2	0
EEF1GP4	0
PSMC1P7	0
SPTSSB	4.22374
LINC02067	0.0458253
RP11-3P17.5	0
RPL23AP42	2.1437
OTOL1	0.0175833
RP11-774I5.1	0
TOMM22P6	0
RP13-526J3.1	0
RP11-10O22.1	0
RPS6P4	0
LINC01192	0
RNU7-82P	0
RP11-418B12.1	0
RP11-208P4.1	0
MIR1263	0
LINC01323	0
LINC01324	0
SI	0.00768478
Y_RNA	0
LINC02023	0.014944
SLITRK3	4.70918
LINC01322	0.678883
BCHE	4.71676
MTND4P17	0
MTND4LP10	0
MTND3P7	0
MTCO3P38	0
RP11-12N13.2	0
RP11-12N13.1	0
LINC01326	0
RP11-450H5.4	0
RN7SKP298	0
PSAT1P4	0
RP11-450H5.3	0
CBX1P5	0
RP11-12K11.2	0
RP11-12K11.1	0
RP11-440K22.1	0
ZBBX	2.11279
LINC01327	0
SERPINI2	0.309152
WDR49	0.302837
HMGN1P8	0
LRRC77P	0.0260199
RP11-298O21.3	0
MEMO1P3	0
RP11-603B13.1	0
HMGN2P26	0
EGFEM1P	0.140719
RP11-637O11.2	0
RNU2-20P	0
MIR551B	0
RPSAP33	0
RPL21P43	0
LINC02082	0.502889
RP11-368I23.3	0.83368
RP11-368I23.4	0.334439
LINC01997	0
MECOM	1.20781
RP11-641D5.2	0
RP11-641D5.1	1.02714
RP11-3K16.2	0
RP11-3K16.1	0
RNU6-637P	0
TERC	0
ACTRT3	1.04681
RP11-816J6.3	0.123222
MYNN	3.03501
RP11-362K14.5	0.466333
LRRC34	2.40013
RP11-362K14.7	0.404213
RP11-362K14.6	2.95326
LRRIQ4	0.0363496
LRRC31	0.0210713
KRT18P43	0
SAMD7	0
RP11-379K17.2	0
RP11-379K17.4	0.059173
SEC62-AS1	0.131721
GPR160	0.593409
RNU4-38P	0
RP11-379K17.9	0
PHC3	1.74777
RNU6-315P	0
Y_RNA	0
RP11-543D10.2	0
SKIL	4.55494
RP11-469J4.3	0
MIR6828	0
KRT8P13	0.0556972
RP11-373E16.1	0
RP11-373E16.3	0.0473425
RP11-373E16.4	0
RPL22L1	4.45714
EIF5A2	3.53245
KLF7P1	0
RNU1-70P	0.135968
SLC2A2	0
MIR569	0
Y_RNA	0
RP11-185E8.2	2.92515
RP11-185E8.1	0.321168
RNU6-348P	0
RP11-263C16.2	0
PLD1	0.727605
TMEM212	0
TMEM212-AS1	0
TMEM212-IT1	0
FNDC3B	1.37317
RPS27AP8	0
RN7SL141P	0
RP11-423E7.2	0
BZW1P1	0
GHSR	0
TNFSF10	4.05615
AC007919.18	0
LINC02068	0
SLC31A1P1	0
AC007919.19	0
RNU6-547P	0
ECT2	1.84879
SNORA72	0
RNU4-4P	0
ATP5G1P4	0.0506837
RP11-816B4.1	0
SPATA16	0
RP11-324C10.1	0
NLGN1	2.12662
RP11-521A24.1	0
NLGN1-AS1	0
RN7SKP234	0
RP11-393N4.1	0
RP11-393N4.2	0.0604832
NAALADL2	0.195399
RN7SKP40	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
MIR4789	0
RNU6-1233P	0
RNU4-91P	0
RP11-744O11.2	0
UBE2V1P2	0.127792
RNU6-1317P	0
NAALADL2-AS1	0
RP11-809F4.3	0
ACTG1P23	0
EI24P1	0
RP11-809F4.4	0
RP11-78E6.1	0
MIR7977	0
LINC01208	0.0409844
RP11-644C3.1	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1-AS1	0
Y_RNA	0
RNU6-681P	0
LINC00501	0.105354
ASS1P7	0
RP11-706D8.3	0
LINC00578	0.0669909
RN7SKP52	0
RP11-114M1.2	0
SNORA18	0
RP11-114M1.1	0
RP11-114M1.3	0
LINC02015	0
RP11-2L8.1	0
RP11-2L8.2	0.199912
RNU6-1120P	0
RP11-33A14.1	0.210106
KCNMB2	3.26463
LINC01014	0
RNA5SP148	0
RP11-33A14.3	0
KCNMB2-AS1	0.125639
Y_RNA	0
RP11-360P21.2	0
PIK3CA	3.69823
SNORA25	0
KCNMB3	0.304532
LRRFIP1P1	0.391563
RP11-255C15.3	0.254171
RP11-145M9.5	0.455828
RP11-145M9.2	0
MTHFD2P7	0
ACTL6A	4.2069
RP11-15L13.4	0.742343
RP11-145M9.6	0.40255
snoU13	0
RP11-473P24.2	0
USP13	2.33264
RP11-494H4.3	0.388947
PEX5L-AS1	0.0273119
PEX5L-AS2	0.096553
RNA5SP149	0
RP11-657G5.2	0
GAPDHP36	0
RP11-420J11.1	0.0126625
LINC02053	0
U8	0
RP11-496B10.3	0.109425
RNU6-486P	0
RP11-496B10.1	0
CCDC39	0.542104
CCDC39-AS1	0
RN7SL229P	0
RP11-259P15.4	0
RP11-259P15.3	0
FLYWCH1P1	0
RP11-259P15.1	0
RP11-262M14.2	0
RNU6-4P	0.514364
FAUP2	0
RP11-275H4.1	4.67162
RPL7AP25	0
RP11-4B14.3	0.406594
RN7SL703P	0
RNA5SP150	0
RP11-252O18.2	0.119123
RP11-252O18.3	0
LINC01206	0.00708415
RN7SKP265	0
RP11-416O18.2	0
RP11-338L18.1	0
LINC01994	0.0112275
EIF4EP3	0
LINC01995	0.0523241
RPL7L1P8	0.0817257
LINC02031	0
RP11-646E18.3	0
RP11-646E18.4	0
RP11-225N10.1	0
ATP11B	2.29911
RP11-225N10.3	0
RP11-531F16.4	1.39251
RP11-531F16.3	0
MCCC1-AS1	0.909334
LAMP3	0.0508139
B3GNT5	0.392175
RNA5SP151	0
SNORA63	0
SNORA81	0.373594
SNORA63	0.824743
SNORA4	0
RP11-393B14.2	0
KLHL6	0.153571
KLHL6-AS1	0
RP11-14I2.2	0
YEATS2-AS1	0.907473
RPSAP31	0.0444892
MIR4448	0
CYP2AB1P	0.0141468
ABCC5-AS1	0
EEF1A1P8	0.160765
HTR3D	0
HTR3C	0
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0.0166421
HSP90AA5P	0.0510001
RP11-778D9.13	0.381057
RP11-778D9.12	0.265912
RP11-778D9.4	0.479501
MIR1224	0
SNORD66	0
CLCN2	2.65294
THPO	3.459
LINC02054	0.648239
RP11-433C9.3	0
LINC01839	0
LINC01840	0.0400793
EPHB3	4.07624
RP11-329B9.4	1.53665
RP11-329B9.3	1.93108
RP11-329B9.5	1.49112
LINC02069	0
EHHADH-AS1	0
EHHADH	1.93237
EIF2S2P2	0
MIR5588	0
RPL4P4	2.0751
LIPH	0.285019
RP11-537I16.2	0
IGF2BP2	0.261243
IGF2BP2-AS1	0
MIR548AQ	0
NMRAL2P	0.0170495
Metazoa_SRP	0
ETV5-AS1	0.0624563
LINC02020	0
LINC02052	0
LINC02051	0
TBCCD1	3.19894
RP11-573D15.8	0.0517882
RP11-134F2.7	2.21382
AHSG	0.161208
Metazoa_SRP	0
FETUB	0.0616514
HRG	0.034529
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0.0711509
PSMD10P2	0.0155437
RNU6-1105P	0
GPS2P2	0.0882261
RP11-573D15.9	0.798521
SNORD2	0
SNORA63	0.928418
MIR1248	0
SNORA81	0
SNORA4	3.39971
RFC4	4.62591
RP11-573D15.3	0.255026
LINC02043	2.19585
RP11-573D15.1	2.51024
ADIPOQ	0.0417248
ADIPOQ-AS1	0
RPS20P14	0.706757
RP11-42D20.1	0
RP11-208N14.4	0
RTP1	1.11147
MASP1	1.74654
RP11-208N14.5	0.884328
RTP4	0.931229
RP11-560F18.1	0
snoU13	0
LINC02041	0
RTP2	0
RP11-211G3.3	0
RP11-211G3.2	0.391101
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	1.35069
FLJ42393	0.0194906
LPP	2.0702
LPP-AS1	0
MIR28	0
TPRG1-AS1	0.0776957
TPRG1	0.0310566
RP11-297K7.1	0
TPRG1-AS2	0
TP63	0.0727141
RP11-600G3.1	0
MIR944	0
P3H2	1.50806
MTAPP2	0
P3H2-AS1	0.597002
RNU6-1109P	0
NMNAT1P3	0
CLDN1	1.8465
CLDN16	0.322602
TMEM207	0
IL1RAP	1.61974
GCNT1P3	0
RN7SKP296	0
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0.0692346
OSTN	1.4039
OSTN-AS1	0
UTS2B	0.14256
PYDC2	0
RP11-197K6.1	4.38073
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12-AS1	0
FGF12-AS2	0.0943464
FGF12-AS3	0.11851
snoU13	0
RNU1-20P	0
MB21D2	3.13462
RP11-143P4.2	0
VEZF1P1	0
ATP13A5	0.89517
ATP13A5-AS1	0.444397
ATP13A4-AS1	0.230849
RP11-175P19.2	0.137194
OPA1-AS1	0
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.0554795
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.182614
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.308267
RN7SL215P	0
LINC02036	0.0406998
LINC02037	0
LINC02048	0
LINC00887	0.0219475
CPN2	0
LRRC15	0.00624552
GP5	0.0412576
RP11-384A12.1	0
LINC00884	0.994865
AC108676.1	0.0857003
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	3.13124
TMEM44	4.94298
AC046143.3	0.893542
RP11-534C12.1	0.343838
FAM43A	4.66791
AC106706.1	0
LINC01968	0
AC090505.5	0
LINC01972	0
AC090505.1	0
XXYLT1	2.88907
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	0.0932777
RNU6-25P	0
ACAP2-IT1	1.235
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0
AC091633.3	0.222885
RN7SL73P	0
AC091633.2	0.1204
AC090018.1	0
MUC20P1	0.573934
RP11-141C7.5	0
RP11-141C7.3	0.254175
AC069513.4	0.649281
SDHAP2	1.86262
MIR570	0.338624
RP11-141C7.2	2.22265
MUC20	1.57186
MUC4	0.0622532
LINC01983	0.0185819
KIF3AP1	0
MIR6829	0
TNK2-AS1	0.0907427
AC124944.3	0.532044
RP11-352G9.1	1.48257
RNU2-11P	0.466317
AC024937.6	0.841741
RP11-480A16.1	1.18591
SDHAP1	3.57315
AC024937.4	0.126875
AC024937.2	0
RNU7-18P	0
LINC00885	0
ZDHHC19	0.536933
Y_RNA	0
SLC51A	0.592072
AC069257.8	0
AC069257.6	0.496258
TM4SF19-AS1	0.12798
TM4SF19	0.0314082
RNU6-910P	0
UBXN7	4.79976
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0.0836153
AC083822.2	0
UBXN7-AS1	0
AC117490.2	0
RNF168	3.92177
CTD-2002J20.1	0.366962
SMCO1	0.110631
AC092933.4	0
RPS29P3	0
WDR53	3.11533
LINC01063	1.3583
NRROS	1.31987
RNU6-646P	0
RNU4-89P	0
RNU6-42P	0
AC127904.2	0.192073
NCBP2-AS1	0.182287
RPSAP69	1.77667
MELTF	4.05862
MIR4797	0
DLG1-AS1	0
AC128709.3	0
AC128709.4	0
AC128709.2	0
LINC02012	2.33726
AC132008.1	1.16078
RP11-496H1.1	1.50515
RP11-496H1.2	3.98723
AC024560.2	0.228873
RP11-803P9.1	0.839082
LRCH3	4.26689
AC055764.1	0
AC144530.1	0.218246
RNU6-858P	0
LMLN	3.3433
RNU6-621P	0
LMLN-AS1	0.0843949
ANKRD18DP	0.606061
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM166AP10	0
FAM157A	0.124904
RNU6-860P	0
CICP6	0
SEPT14P3	0
BNIP3P41	0
ZNF595	2.11269
Z95704.3	0.082947
ZNF718	1.24254
CH17-262A2.1	0.882195
RP11-1365D11.1	0.275373
ZNF876P	0.646854
RP11-478C6.6	2.48417
RP11-478C6.5	0.119309
ZNF732	0.389314
RP11-478C6.1	0.0487621
ZNF141	2.03096
RP11-478C6.2	0
RP11-478C6.4	0
MIR571	0
RP11-2H3.7	0.0619327
ZNF519P4	0
RP11-2H3.6	2.27083
ABCA11P	3.25817
RP11-1191J2.2	3.27011
RP11-1191J2.5	2.74697
MFSD7	2.17404
RP11-1191J2.4	0
RP11-440L14.4	0.353313
RP11-440L14.1	1.34191
AC139887.4	0.172064
