Name	Stomach
LINC02109	0
LINC02064	0
CTD-2345H1.1	0
UBL5P1	0
CTD-2011G17.1	0
CTD-2057J6.2	0
CTD-2057J6.1	0
RN7SKP207	0
CTD-2351A16.1	0
HPRT1P2	0
RP11-136H13.2	0
RPL19P11	0
CTD-2127O16.2	0
RP11-152K4.2	0
CDH6	0.927886
DUX4L51	0.0507041
Y_RNA	0
CTD-2008E3.1	0.420092
RNU6-363P	0
PDZD2	1.93809
RP11-5N11.2	0
RP11-5N11.1	0
RP11-5N11.3	0
RP11-5N11.4	0
RP11-5N11.5	0
RP11-5N11.6	0
RP11-5N11.7	0
RNU6-358P	0
CTD-2290C23.1	0
RNU6-760P	0
CTD-2290C23.2	0
RPL5P14	0
TPT1P5	0.0579277
CTD-2206G10.2	0
MIR4279	0
CTD-2152M20.2	1.10188
Y_RNA	0
CTD-2186M15.1	0
RNU6-1079P	0
RNU6-378P	0
MIR579	0
CTD-2290P7.1	0
LINC02061	0
NPR3	0.642322
CTD-2218G20.1	0
CTD-2066L21.3	0
LINC02120	0
CTD-2066L21.1	0
CTD-2066L21.2	0
CTD-2017D15.1	0
RP11-36C20.1	4.47599
LINC02160	0
CTD-2203K17.1	0.931601
CTD-2233C11.3	0
CTD-2233C11.2	0
ADAMTS12	0.448358
RNU6-923P	0
RXFP3	0
SLC45A2	0.113365
RP11-1084J3.1	0
RP11-1084J3.3	0.290215
RP11-1250I15.2	0
RP11-1250I15.1	0
RP11-1250I15.3	0
RP11-1023L17.1	0.771485
RP11-1023L17.2	0.0926941
RP11-1325J9.1	0
CTD-2024P10.2	0.190349
CTD-2024P10.1	0
CTD-2517O10.6	1.2923
TTC23L	0.208015
CTD-2517O10.5	0
RPL21P54	0
AGXT2	0
PRLR	2.48007
CTD-2046J7.1	0
U3	0
SPEF2	1.04721
RNU7-130P	0
CTD-2113L7.1	0
RP11-79C6.2	0
RP11-79C6.1	0
CAPSL	0
RP11-79C6.3	0
UGT3A1	0
UGT3A2	0.0372477
CTD-2197M16.1	0
LMBRD2	4.9852
MIR580	0
SKP2	4.44874
RNU6-1305P	0
NADK2-AS1	1.24161
RANBP3L	1.22918
RNA5SP181	0
CTD-2282P23.1	0
SLC1A3	1.76376
CTD-2282P23.2	0
CTD-2353F22.1	0.104683
CTD-2353F22.2	0.180505
CTD-2653M23.3	0.134655
KRT18P31	0.063119
RPS4XP6	0.369523
C5orf42	2.72395
C8orf59P2	0
OFD1P17	0.0444033
RN7SL37P	0
CTD-2124B8.2	1.92545
NUP155	4.22357
RNU7-75P	0
RP11-648M2.1	0
KCTD9P5	0
RNU6-1190P	0
RNU6-484P	0
GDNF-AS1	0.268647
GDNF	1.58886
LINC02117	0
CTD-2194L12.3	0
LINC02110	0
CTD-2130F23.1	0
LINC02107	0
LINC02119	0
CTD-2007F2.1	0
EGFLAM	1.12328
EGFLAM-AS4	0
EGFLAM-AS3	0
EGFLAM-AS2	0
EGFLAM-AS1	0
CTD-2108O9.4	0
CTD-2263F21.1	0.113447
LIFR-AS1	0.703064
CTD-2196P11.2	0.0439199
OSMR-AS1	0.285854
RP11-122C5.2	0
RP11-122C5.3	0.0852967
AIG1P1	0
FYB	1.68923
GOLGA5P1	0
C9	0.0303736
LINC02104	0.208098
CCDC11P1	0
INTS6P1	0.0101672
GCSHP1	0
LINC00603	0
KRT18P56	0
LINC00604	0
RNU1-150P	0
RP11-386E5.1	0
TTC33	2.70494
SNORA63	0
SNORA57	0
SNORD72	0
RNU7-161P	0
RP11-301A5.2	0
MROH2B	0.0153308
C6	1.57797
PLCXD3	4.51617
CTD-2122P11.1	0
OXCT1-AS1	0.472597
CTD-2062O1.1	0
RPSAP38	0
Y_RNA	0
MTHFD2P6	0
RP11-112L7.1	0
GHR	4.77225
SERBP1P6	0.0749945
CTD-2265D6.2	0.0214349
RP11-116B13.1	0.164081
CCDC152	1.85808
CTD-2325A15.5	4.5664
CTD-2325A15.3	0
PRELID3BP4	0
PRELID3BP5	0
PRELID3BP6	0
PRELID3BP7	0
CTD-2201E18.5	0.366873
CTD-2201E18.3	0.740099
CTD-2035E11.3	0
CTD-2035E11.4	0.351422
ANXA2R	1.34984
AC025171.1	1.27288
CTD-2035E11.5	0.829621
RP11-447H19.4	0
NIM1K	1.12508
RP11-447H19.3	0
RP11-447H19.2	0
RP11-447H19.1	0
CTD-2636A23.2	0.560968
RP11-159F24.2	0
CCL28	3.79937
RP11-159F24.3	0.480288
C5orf34	0.935487
EEF1A1P19	1.17647
RP11-159F24.6	0.323685
RP11-159F24.5	0.182018
NNT-AS1	4.97709
CTD-2210P15.3	0.162005
AMD1P3	0.155937
RPL29P12	0.375411
RP11-8L21.1	0
RNU6-381P	0
FGF10	1.31619
FGF10-AS1	0.0736623
RP11-473L15.3	0
RP11-503D12.1	0
RN7SL383P	0
RP11-53O19.1	0.467433
RP11-53O19.2	0
RP11-357F12.1	0
HCN1	0.0129908
RP11-484L7.1	0
RP11-484L7.2	0
CTD-2013M15.1	0
EMB	4.31103
RP11-269M20.2	0
RP11-269M20.1	0
RP11-269M20.3	0.0976397
RP11-317O24.1	0
RP11-317O24.3	0
RP11-317O24.2	0
CTD-2089N3.1	1.60812
LINC02106	0.962657
CTD-2089N3.3	0.416885
RNU6-480P	0
CTD-2054H24.1	0
RNU6-1296P	0
CTD-2312P21.1	0
CTD-2314G24.2	1.7811
HMGB1P47	0
CTD-2335O3.2	0
CTD-2335O3.3	0
RNA5SP182	0
KATNBL1P4	0
RP11-182I21.2	0
LINC02118	0
RPS17P11	0
MFSD4BP1	0
CTD-2288O8.1	0
B3GNTL1P1	0
CTD-2207L17.1	0.844004
CTD-2175A23.1	0.186951
ITGA2	2.20623
CTD-2366F13.2	0.848949
CTD-2366F13.1	1.43127
RP11-94D20.1	0
RP11-289K10.1	0
LINC02105	0
ASS1P9	0
CTD-2081C10.7	0.912192
RNU6-272P	0
MIR581	0
RN7SL801P	0
MIR4459	0
CTD-2081C10.5	0
LINC01033	0
RPL37P25	0
HSPB3	0.213454
CTD-2591A1.1	0.214185
AC112198.1	0.029385
RP11-45H22.1	0
RP11-45H22.2	0
RP11-45H22.3	0
ESM1	0.177826
CTD-2313F11.1	0.0106822
GZMK	1.25715
Y_RNA	0
CTD-2313F11.2	0
CTD-2313F11.3	0
GZMAP1	0
GZMA	3.38319
CDC20B	0
GPX8	4.3914
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	1.7003
RP11-506H20.1	0.516357
RP11-506H20.2	0.034511
CTD-2315M5.2	0.0533211
MIR5687	0
RNF138P1	0.297404
AK4P2	0
SLC38A9	2.75137
DDX4	0.01993
RP11-175M2.1	0
RNA5SP183	0
HNRNPH1P3	0
IL31RA	0.0306279
CTD-2031P19.4	0
FLJ31104	0.142613
snoU13	0
CTD-2227I18.1	0
ANKRD55	0.0653017
RNU6-299P	0
RPL17P22	0
RNA5SP184	0
C1GALT1P2	0
RNA5SP185	0
PSMC1P4	0
RNU6ATAC2P	0
RP11-155L15.1	0
HMGN1P17	0
LINC01948	0.0959934
RPL26P19	3.74797
C5orf67	0
AC022431.3	0
AC008940.1	0
AC008937.2	0
AC008937.3	0.062274
SETD9	2.91878
CTD-2310F14.1	0.562856
AC016644.1	0.0656086
AC114973.1	0
RP11-101B14.4	0
RP11-101B14.1	0
Y_RNA	0
CTD-2516K3.3	0
CTD-2023N9.1	0.0956424
SALL4P1	0
ACTBL2	0
CTD-2023N9.2	0
CTD-2023N9.3	0
RP11-772C9.1	0
RP11-478P10.1	0
LINC02101	0
PGAM1P1	0
GAPT	0.465781
CTD-2117L12.3	0
MIR548AE2	0
LINC02108	0
RAB3C	0.694789
RP11-479O16.1	0
RPL5P15	0
CTD-2176I21.2	0
PDE4D	3.97248
RP11-266N13.2	0.0956703
CTD-2146O16.1	0
NDUFB4P2	0
MIR582	0
CTD-2254N19.1	0
RNU6-806P	0
RP11-546M4.1	0
SETP21	0
PART1	0.883721
DEPDC1B	0.483785
CAB39P1	0
KRT8P31	0
ELOVL7	3.38435
RP11-231G3.1	0.955358
ERCC8	3.25244
GNL3LP1	0
AC104113.3	0
CTC-436P18.4	0
CTC-436P18.5	0.581312
SMIM15-AS1	0.10673
LINC02057	0.0993257
RP11-631M6.3	0.196909
RP11-631M6.2	0.201498
RPL3P6	0.135872
C5orf64	0.0234069
RP11-2O17.2	0
RNU6-913P	0
C5orf64-AS1	0
CTD-2244C20.1	0
CTD-2244C20.2	0
RN7SKP157	0
KIF2A	4.99799
RNU6-661P	0
CKS1BP3	0
RP11-95I19.2	0
RP11-95I19.1	0
LRRC70	1.18081
ISCA1P1	0.0820403
RP11-586E1.1	0
CTD-2049O17.1	0
RP11-158J3.2	0
HTR1A	0
RNF180	2.00448
AC016561.1	0
RGS7BP	0.526443
RN7SL169P	0
RNU6-294P	0
MRPL49P1	0
FAM159B	0.0163427
RP11-307L14.1	0.667636
RP11-307L14.2	0.239282
Y_RNA	0
ADAMTS6	0.610364
CTD-2194F4.2	0
RPEP1	0
CTD-2375G15.1	0
CTD-2116N20.1	0
CENPK	0.550458
TRIM23	3.79163
RNU6-540P	0
CTC-534A2.2	2.31171
SGTB	1.80959
NLN	2.50791
CTD-2353N24.1	0
CTD-2033C11.1	0.648765
SNORA76	0
AC025442.3	0
LINC02065	0
RP11-305P14.1	0
RP11-5P22.3	0
RP11-5P22.1	0
MAST4	4.96734
RP11-287J9.1	0
MAST4-IT1	0
MAST4-AS1	0.483554
CD180	0.439995
CTD-2187J20.1	0
RP11-434D9.1	0.0341125
RP11-357D18.1	0.35122
RP11-83M16.1	0
RP11-83M16.5	0
BCL9P1	0
RP11-83M16.3	0.0915936
RP11-83M16.4	0.153515
RP11-83M16.6	0
CTD-3066C23.1	0
RP11-434D9.2	0
CTD-2060F24.1	0
RNU6-1232P	0
EEF1B2P2	0.0884384
LINC02219	0
CTD-2582M21.1	0
CTC-537E7.3	0.100282
CTC-537E7.1	0
CTC-537E7.2	0
CTC-340D7.1	0
VWA8P1	0
U8	0
RP11-141O11.1	0
RN7SKP251	0
LINC02198	0.0338456
CTC-498J12.1	0.119326
SUMO2P4	0
CTC-498J12.3	0
SNORA50	0
CCNB1	3.42096
CTC-351M12.1	0.815045
CENPH	2.93016
CFL1P5	0.962691
CHCHD2P2	0.620514
NDUFB9P1	0
RPS27P14	0
RP11-241G9.3	0
RN7SL616P	0
RNU6-724P	0
GTF2H2C	0.859779
RP11-848G14.2	0.0291862
RP11-848G14.5	0.436451
GUSBP3	0
RP11-974F13.5	0
RP11-98J23.2	0.499702
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.340423
SMN2	1.80597
RP11-1319K7.1	0.417914
CDH12P3	0
RP11-1415C14.4	1.07433
RP11-1415C14.3	3.08886
GTF2H2B	0.243041
RP11-497H16.9	0.055296
RP11-497H16.7	0.0841835
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0
CDH12P1	0
SERF1A	0.0349255
SMN1	2.45677
NAIP	0.261879
GTF2H2	0.816938
RP11-195E2.1	1.0234
RP11-1280N14.3	0.482939
CDH12P4	0
GUSBP9	0.571084
RP11-1198D22.1	0.241927
LINC02197	0.0353598
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	0.843031
RP11-1315F8.2	0
MIR4803	0
RN7SL153P	0
PTCD2	1.69855
RP11-389C8.1	0.116842
YBX1P5	0
RP11-389C8.2	2.70819
ZNF366	0.93457
LINC02056	0
CTC-347C20.1	0
RPL7P22	0
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0
MIR4804	0
CTD-2339M3.1	0
CTD-2376I4.1	0.159292
CTD-2376I4.2	0.334138
CTC-250P20.2	0.0589696
CTC-250P20.1	0
RP11-232L2.2	0
RP11-232L2.1	0
TMEM174	0
RP11-60A8.1	0
RP11-60A8.2	0
RP11-79P5.3	0
FOXD1	0.0881221
LINC01385	0
LINC01386	0
RP11-79P5.9	0.940758
FUNDC2P1	0.365095
UTP15	4.708
CTC-575I10.1	0.095422
CTD-2372A4.1	0.385156
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0.112593
RNU6-658P	0
FAM169A	0.488476
CTD-2060C23.1	0
CTD-2377O17.1	0.035936
SNORA40	0
CTD-2503O16.4	0.149184
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0.0936085
RP11-229C3.4	0
LINC01336	1.03052
ANKRD31	0.118069
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	0.453201
CTD-2235C13.1	2.07544
RNU7-175P	0
CTC-366B18.4	2.09596
ANKDD1B	0.744974
POC5	4.90218
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0
CTC-235G5.3	0.151273
SV2C	0.562009
RNA5SP186	0
AC113404.1	0.199854
RP11-466P24.5	0
HMGN2P4	0.468583
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0
CTD-2275D10.2	0
CTD-2236F14.1	0
F2RL2	1.0632
CTD-2384B11.2	0.0912079
NCRUPAR_1	0
NCRUPAR_2	0
RN7SL208P	0
S100Z	0.080135
RNU6ATAC36P	0
CRHBP	0.224854
SNORA47	0.37078
ZBED3-AS1	0.52191
HMGB1P35	0
PDE8B	2.80826
ALDH7A1P1	0.0980842
RPS2P24	0
RPL7P23	0.590775
OTP	0
ACTBP2	0.467093
RP11-107N7.1	0
CTD-2179L22.1	0.0498182
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
HMGB1P21	0
CTD-2073O6.1	0.103174
CTD-2045M21.1	0
ARSB	2.81521
DMGDH	0.67425
CTD-2299I21.1	0
BHMT	2.38443
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0
CTC-451P13.1	1.14863
HOMER1	1.2407
RP11-342F17.1	0
RP11-342F17.2	0
Y_RNA	0
Y_RNA	0
CMYA5	0.840667
CTC-431G16.2	0
CTC-431G16.3	0
LINC01455	0
THBS4	1.97865
RP11-168A11.4	0.654825
TRMT112P2	0
CTD-2201I18.1	0.295158
CTC-458I2.2	0.174933
KRT18P45	0
CTC-512J14.7	0.0691884
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.0851218
HNRNPA1P12	0.059563
RNU6-211P	0
CTD-2015H6.3	3.59594
FAM151B	0.502068
RPS27AP9	0
RPL7P24	0.0354935
ANKRD34B	0.00933666
DBIP2	0
LINC01337	0.0638986
DHFR	2.34886
CTC-325J23.2	0.15838
MTRNR2L2	0
MSH3	3.95957
RP11-241J12.3	0
RP11-241J12.1	0
RASGRF2-AS1	0.136819
RASGRF2	1.5909
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	2.7265
CTD-2248H3.1	0.855889
ACOT12	0.0177926
SSBP2	3.34312
CTD-2249K22.1	0
SEM1P1	0
ATG10	1.68523
ATG10-IT1	0
PPIAP11	0.155281
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	1.54726
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	0
RP11-78C3.1	0
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.116711
RP11-343L5.2	1.04114
SCARNA18	0
XRCC4	2.59475
CTD-2110K23.1	0
COQ10BP2	0
FTH1P9	0
VCAN	3.89576
VCAN-AS1	0
HAPLN1	0.278137
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.122649
RNU4-11P	0
RP11-456A14.1	0
RNU6-448P	0
CTD-2269F5.1	0.29017
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.190017
CTC-534B23.1	0
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.29746
RP11-72L22.1	0
RN7SKP34	0
MIR4280	0
LINC01949	0
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	1.12164
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
TMEM161B-AS1	4.80402
RNA5SP187	0.888354
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.0586654
CTC-498M16.4	0
LINC00461	0.0534017
CTC-470C15.1	0
CTC-467M3.3	0
CTC-467M3.1	0
MEF2C	2.59355
MEF2C-AS1	0.169953
CTD-2232E5.2	0
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	0.185993
CETN3	3.82406
CTD-2373J6.2	0
MBLAC2	1.60169
POLR3G	0.610001
ADGRV1	0.15855
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0
RNU4-90P	0
RP11-213H15.1	0.308309
LUCAT1	0.0802846
Metazoa_SRP	0
CTD-2061E19.1	0
CTD-2061E19.6	0
ARRDC3-AS1	0.313849
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0
RP11-348J24.1	0
RP11-133F8.2	0
CTC-529L17.1	0
CTC-529L17.2	0
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0
LINC02058	0
CTD-2091N23.1	0
POLD2P1	0
NR2F1-AS1	1.24552
RP11-65F13.3	0
NPM1P27	4.20178
POU5F2	0.0259419
RP11-185E12.2	0
RP11-549J18.1	0.574612
KIAA0825	0.287783
MTND5P12	0
MTND6P3	0.0604841
MTCYBP35	0
CTC-303L1.1	0.0298006
CTC-303L1.2	0.232289
SLF1	1.29749
MCTP1	1.48522
CTC-484P3.3	0
RPL7P18	0
uc_338	0
CTC-558O19.1	0
FAM81B	0.0600387
CTD-2538A21.1	0
RNU6-308P	0
ARSK	4.03228
GPR150	1.48235
RFESD	0.577794
SPATA9	0.34717
CTD-2154I11.2	0.19453
HSPD1P11	0.520652
AC008592.3	0.851801
AC008592.4	0.316033
AC008592.8	1.10667
LINC01554	1.77497
AC008592.5	0
AC008592.7	0
FABP5P5	0
MIR583HG	0.0903482
MIR583	0
RNU6-524P	0
RP11-254I22.3	0.0630916
RP11-254I22.2	0
CTD-2337A12.1	0.0821338
PCSK1	0.532653
CTC-506B8.1	0.193127
CTD-2260A17.1	2.438
CTD-2260A17.3	0.245145
CTD-2260A17.2	1.1469
ERAP2	4.64143
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.0632486
LIX1	0.0863637
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0.0567893
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0.126894
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
RP11-274E7.2	1.33835
CH17-12M21.1	0
KRT8P32	0.183296
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0.0750247
DDX18P4	0
RGMB-AS1	4.39082
CTC-463N11.4	2.62689
CSNK1A1P3	0
RNU6-402P	0
LINC02062	0.738775
Y_RNA	0
CTD-2007H13.1	0
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.18455
MTND5P10	0.0153029
MTND4P35	0.622577
MTND4LP5	0
MTND3P19	0
MTCO3P22	0
MTATP6P2	0.48638
MTCO2P22	0.324016
MTCO1P22	0.125659
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	0.883298
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	0.0415268
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.155711
GIN1	2.80504
PPIP5K2	4.88531
CTC-503K11.2	0
CTD-2154H6.1	0
PDZPH1P	0.021872
LINC02115	0
CTC-445B21.1	0
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
EFNA5	3.47822
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
FBXL17	4.1335
RP11-120B7.1	0.43079
LINC01023	4.26023
FER	2.15192
CTC-329H14.1	0
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0390118
CTD-2587M2.1	0.355723
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.454657
RN7SKP230	0
CTC-287O8.1	0.107769
LINC01848	0
PGAM5P1	0
TMEM232	0.274727
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.553773
CTC-551A13.2	0
AC010468.3	0
AC010468.1	0.512816
CAMK4	0.591028
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	1.50533
HMGN1P13	0
CTD-2367A17.1	0
NREP	2.79259
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	3.13442
SNORA13	0.889508
CTC-459M5.1	0
CTC-459M5.2	0.0837973
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	1.03559
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0
APC	3.727
CBX3P3	0
RNU6-482P	0
XBP1P1	0.722536
ZRSR1	1.17323
CTC-487M23.5	1.543
CTC-487M23.6	0.714496
CTC-487M23.7	0.600938
DCP2	4.90517
MCC	3.79327
CTD-2201G3.1	0.0333695
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0.466039
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	2.83134
TRIM36-IT1	0
CTC-428G20.2	0.131192
PGGT1B	4.57639
CTC-428G20.6	0.221922
CTC-428G20.1	0.147995
HMGN1P15	0
CTNNA1P1	0.0426588
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.0285254
TICAM2	3.84119
AC010226.4	1.92178
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
CDO1	1.89695
LVRN	0.253256
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.26388
CTD-2287O16.5	2.32576
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.205633
SEMA6A	3.00577
SEMA6A-AS1	0.892056
RPS14P8	0.664813
SEMA6A-AS2	0.102128
RPS17P2	0.080611
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0.702262
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.121352
LINC02148	0
LINC02208	0.037737
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	1.434
PTMAP2	2.87786
MIR1244-2	2.40555
CTB-161M19.4	0.0450169
RNU6-373P	0
CTB-161M19.1	0
CTB-161M19.2	0
RP11-950K24.2	0.0279724
LAMTOR3P2	0
RNU6-701P	0
MIR5706	0
TNFAIP8	3.67043
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0.0433363
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRR16	2.67243
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.484905
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
SRFBP1	3.69325
LOX	3.80507
CTC-441N14.2	0.0680737
ZNF474	0.101976
CTC-441N14.1	0
CTC-441N14.4	0
CTD-2544H17.2	0
SNCAIP	0.752815
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0
LINC02201	0
ARGFXP1	0
CTB-36H16.2	1.89681
RN7SL689P	1.38971
RP11-359P5.1	0.164889
RN7SL711P	0
AC106786.1	0.432178
PRDM6	0.584082
CTD-2347I17.1	0
KRT8P33	1.42601
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.267952
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.2484
RP11-517I3.2	2.60416
RNU6-290P	0
RP11-395C3.1	0.0886747
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	2.9339
MARCH3	1.50139
C5orf63	1.98667
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.140898
MEGF10	0.0548294
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.12482
CTD-2195M15.4	0
CTXN3	0
CTC-548H10.2	0
CCDC192	0.285487
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0963954
FBN2	0.351041
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.210081
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0
ADAMTS19	0.0129084
CTC-575N7.1	0
KIAA1024L	0
CHSY3	0.442035
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.0370344
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
LYRM7	3.6993
RP1-247F3.1	0
RAPGEF6	2.81119
uc_338	0
AC005593.2	0.0439858
MEIKIN	0.0378433
AC034228.4	0
ACSL6	0.338766
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.34689
MIR6830	0
SLC22A4	0.592991
AC034220.3	2.28747
MIR3936	1.18007
C5orf56	3.0028
AC116366.5	0.0634878
Y_RNA	1.59069
AC116366.6	2.62983
IL5	0.0384776
TH2LCRR	0.136502
IL13	0.047222
IL4	0.0343709
AC004237.1	0.106901
KIF3A	2.6459
CCNI2	2.15421
AC004775.5	0.0646258
RNA5SP192	0
GDF9	0.801313
LEAP2	3.38933
AC010240.2	0.054766
