Name	Brain - Cerebellum
AC067945.2	0
AC067945.4	0
STAT4	1.19257
RNU6-959P	0
RP11-317J9.1	0.0268128
HMGB1P27	0
AC092614.2	0.0309411
MYO1B	2.11919
RNU6-1045P	0
NABP1	0.342342
uc_338	0
AC098872.3	0
SDPR	4.62278
DNAJB1P1	0
AC098617.1	0.0436519
AC013401.1	0
AC013401.2	0
PCGEM1	0
RPS17P8	0
AC092638.1	0
AC092638.2	0
AC074290.1	0
RP11-764E7.1	0
AC068135.1	0
GLULP6	0
HNRNPA1P47	0
LINC01821	0
AC106883.1	0
Metazoa_SRP	0
SNORD59	0
LINC01790	0
AC010983.1	0
AC064834.1	0
RP11-762E8.1	0
RNU6-169P	0
LINC01825	0
LINC01827	0
AHCYP5	0
RNU6-915P	0
DNAH7	0.182939
E2F3P2	0
AC114760.1	0
STK17B	3.05962
RP11-347P5.1	0
AC020571.3	0.0347795
RN7SL820P	0
RP11-369J9.1	0
CCDC150	0.212689
SCARNA16	0
C2orf66	0.397348
RP11-84A12.1	2.47438
ANKRD44	3.1969
HNRNPA3P15	0
AC017035.2	0
AC013264.2	0
ANKRD44-IT1	0.0431251
ATP5G2P3	0
AC010746.3	0
NPM1P46	0.06248
SNORA4	0
RNU6-1029P	0
AC020550.7	0
AC011997.1	0
MARS2	4.39848
BOLL	0.0171008
PLCL1	2.74585
AC109589.1	0
LINC01923	0
AC019330.1	0
AC018717.1	0
AC018717.2	0
RNU7-147P	0
SATB2	0.67187
RP11-486F17.1	0
SATB2-AS1	0
LINC01877	0.133826
SEPHS1P6	0.624707
FTCDNL1	0.547588
AC073043.1	0.0387421
AC108032.1	0
RN7SL717P	0
RNY4P34	0
SGO2	0.939488
AOX1	1.01782
AOX3P	0.0212014
LINC01792	0.335614
AOX2P	0.00623247
RNU1-133P	0
AC007163.6	0
RNU6-31P	0
BICD1P1	0.048228
RNA5SP115	0
Y_RNA	0.549785
RNU6-312P	3.63673
RNU6-762P	0.42106
AC005037.3	0
HNRNPA1P35	0.370612
RPL23AP30	0.118722
RNU6-1206P	0
Metazoa_SRP	0
RP11-13J8.1	0
RPL17P10	0
IMPDH1P10	0
CFLAR-AS1	0.284371
RNU7-45P	0
AC007283.4	0.589984
CASP10	1.62759
MTND5P25	0
MTND4P23	0
MTND4LP13	0
CASP8	0.634616
ALS2CR12	0.978124
AC007256.5	0.169497
Y_RNA	0
ALS2CR11	0.235154
MTCO2P16	0
MTATP6P16	0
MTCO3P16	0
MTND3P16	0
MTND4LP16	0
MTND4P29	0
MTND5P31	0
MPP4	2.96224
RNU6-651P	0
AC007279.2	0.847124
CDK15	0.246721
Y_RNA	0
UBE2V1P11	0
RNU6-440P	0
RP11-107N15.1	4.0001
KIAA2012	0.278749
AC079354.3	0.138168
AC079354.5	0.252508
PSMA2P3	0.0529341
DAZAP2P1	0.28453
AC079354.6	0
SNORD70	0
SNORD70	0
SNORD11B	0
SNORD11	0
RN7SL753P	0
AC064836.3	0.542964
RP11-686O6.1	0.562351
RN7SL40P	0.358597
RP11-27M5.1	0
AC073410.1	0.412849
MTCO1P17	0.0999349
MTCO2P17	0.0724787
MTATP6P17	0.0390761
MTCO3P17	0
MTND3P17	0
MTND4LP17	0
MTND4P30	0
MTCO1P54	0
KRT8P15	0.540612
AC010900.2	0.101343
RP11-544H14.1	0
NBEAL1	1.606
RPL7P14	0.0527154
SNORA1	0
AC023271.1	0.0897932
RPL23AP36	0
RPL12P16	2.39961
CYP20A1	2.11355
RN7SL670P	0
MRPL50P2	0
RP11-363J17.1	0.208195
RAPH1	1.84958
AC125238.2	0
AC125238.3	0
CD28	0.0158801
KRT18P39	0
NPM1P33	0
RNU6-474P	0
CTLA4	0.176384
ICOS	0
AC009965.1	0
AC009965.2	0
AC009498.1	0
DSTNP5	0
AC106901.1	0
AC016903.1	0
AC016903.2	0
PARD3B	0.849876
AC008171.1	0
NRP2	0.974507
AC007362.3	0
RN7SKP178	0
AC007679.1	0
AC007679.3	0
Vault	0
Y_RNA	0
AC007679.4	0
uc_338	0.670376
snoZ196	0
SNORD51	0
SNORA41	2.38025
GPR1	0.285729
GPR1-AS	0
RN7SKP200	0
AC007383.6	0
HMGN1P6	0
RN7SKP260	0
AC017081.2	0
HNRNPA1P51	0
AC010731.2	1.09827
AC010731.3	0
AC010731.4	0.0806289
DYTN	0
AC010731.6	0
Y_RNA	0
MDH1B	2.86934
RP11-95H11.1	0.147831
AC008269.2	0.259554
CPO	0.828731
MIR2355	0
KLF7-IT1	0.364371
MIR7845	0
AC007879.1	0
AC007879.2	0.0666771
AC007879.4	0.236186
AC007879.3	0
MYOSLID	0
AC007879.5	0
LINC01802	0
MIR1302-4	0
METTL21A	3.55977
RPS29P9	0
LINC01857	0
RNU6-664P	0
PPP1R14BP2	0
Y_RNA	0
CCNYL1	2.17011
FZD5	0.420056
AC083900.1	0
RNU6-360P	0
AC093698.1	0
RNA5SP116	0
RPL12P17	0
CRYGEP	0
CRYGD	0.170531
CRYGC	0
AC093698.4	0
CRYGB	0
CRYGA	0
C2orf80	0.719057
RPSAP27	0
TPT1P2	0
IDH1-AS1	0.908977
MYL6BP1	0
PTH2R	0.0291754
AC012362.3	0
AC019185.2	0
AC019185.4	0
AC019185.3	0
RNA5SP117	0
HSPA8P6	0
CRYGFP	0
MEAF6P1	0
PKP4P1	0
RNA5SP118	0.55096
SNAI1P1	1.12678
AC007038.7	3.6116
AC006994.1	0.280429
AC006994.2	0.114282
ACADL	1.09068
Y_RNA	0
MYL1	0.334753
LANCL1-AS1	1.27852
CPS1	0.679426
CPS1-IT1	0
RP11-212J19.1	0
AC013404.1	0
RNA5SP119	0
MTND2P23	0
MTCO1P46	0.0403216
MIR548F2	0
AC079610.1	0
LINC01878	0
PCED1CP	0
AC108066.1	0
IKZF2	1.80387
RP11-105N14.1	2.49726
LINC01953	0
RP11-105N14.2	0.156533
AC079610.2	0.38777
SPAG16	4.47765
MIR4438	0
AC107218.3	0
RPL5P8	0
VWC2L	0.150215
VWC2L-IT1	0
ENSAP3	0
BARD1	0.425257
AC072062.1	0
SNORA70	0
RPL10P6	0.684055
ABCA12	0.0502714
AC072062.3	0
AC073284.4	0
AC012462.1	0
AC012462.2	0
AC012462.3	0
AC012668.1	0
AC012668.2	0
AC012668.3	0
LINC00607	0.130883
LINC01614	0
AC093850.1	0
AC122136.2	0
AC093382.1	1.62584
POLHP1	0.165587
AC012513.4	0.127708
MARCH4	1.36766
AC012513.6	0
AC069155.1	0
Y_RNA	0
AC098820.2	0
AC098820.3	0.336835
AC098820.4	0.135271
LINC01280	0
AC073321.4	0
PSMB3P2	0
IGFBP2	1.71441
AC007563.5	0.189535
AC007563.4	0.113741
RNA5SP120	0
AC007563.3	0.234472
FABP5P14	0
AC007557.4	0
TNP1	0.475985
AC007557.2	0.147291
AC007557.3	0.198572
AC007563.1	0.0939624
LINC01921	0
RP11-574O16.1	0
RN7SKP43	0
DIRC3-AS1	0.998329
Pinc	0
DIRC3	0.450263
AC010886.2	0
RPL7L1P9	0
MIR6809	0
AC010136.2	0
RUFY4	0.062027
CXCR2P1	0
CXCR2	0.102358
CXCR1	0.151124
HMGB1P9	0
RP11-378A13.1	4.07885
GPBAR1	0.169811
MIR6513	0
CATIP-AS2	0
MIR6810	0
AC021016.7	0.448889
CATIP	0.1875
CATIP-AS1	0.215813
SLC11A1	1.26924
RP11-378A13.2	0
MIR26B	0
VIL1	0.0935316
USP37	2.99847
RN7SKP38	0
RNU6-136P	0
PLCD4	3.30129
RP11-548H3.1	2.80793
RP11-459I19.1	0.323526
PRKAG3	0.0129374
MIR9500	0
RPL23AP31	0
WNT6	0.320892
WNT10A	0.0646701
LINC01494	0.165042
RNU6-642P	0
AC097468.7	2.65611
KRT8P30	1.98646
LINC00608	0.00763156
FEV	0.0220009
CRYBA2	0.649131
MIR375	0
AC097468.4	0
CFAP65	0.102152
IHH	0.336184
MIR3131	0
RP11-33O4.1	4.13916
RN7SL764P	0
SLC23A3	1.19144
GLB1L	2.60751
TUBA4B	0.156758
MIR153-1	0
AC114803.3	0.673957
RESP18	0.538843
AC053503.2	0
AC053503.4	0.36424
AC053503.6	0
AC053503.12	0
AC053503.11	1.93111
RP11-316O14.1	0.570013
RP11-256I23.1	4.45836
MIR3132	0
RP11-256I23.2	2.46436
RN7SKP213	0
AC009955.8	0.205975
RP11-256I23.3	1.73907
AC009502.1	0
AC009502.4	0
RPL23P4	0
LINC01803	0
MIR4268	0
AC009310.1	0
AC114765.1	0
AC114765.2	0
AC067956.1	0
AC093843.1	0
AC011233.2	0
TMEM256P2	0
CTD-2308L22.1	0.163278
AC079834.1	0
AC068489.1	0
AC009302.2	0
HSPA9P1	0.0566082
RPL23AP28	0
PAX3	4.03994
CCDC140	0.26895
RP11-384O8.1	3.73976
AC010980.2	2.56982
Y_RNA	0
NANOGP2	0
RNU6-619P	0
GAPDHP49	0.110229
RP11-16P6.1	4.79437
MOGAT1	0
AC104772.1	0
AC016712.1	0
AC016712.2	0
ATG12P2	0
AC097461.4	0.335501
RP11-525G12.1	0.0489646
KCNE4	1.26656
RN7SL807P	0
HIGD1AP4	0
AC013448.1	0
AC013448.2	0
AC012512.1	0.0928627
AP1S3	1.64977
AC073641.2	0.216203
AC019109.1	0
AC008072.1	0
FAM124B	0.322923
RP11-92F20.1	0
AC073052.1	0.52706
RP11-811O14.1	0
DOCK10	2.70286
MIR4439	0
NYAP2	0.953628
AC016717.1	2.06351
RP11-314B1.1	0
AC080002.1	0
AC068138.1	0
MIR5702	0
RP11-395N3.2	2.44743
RP11-395N3.1	0.759432
RHBDD1	3.60774
SNORA48	0
COL4A4	0.913823
COL4A3	0.903909
AC097662.2	0.615769
TM4SF20	0.34576
MIR5703	0
C2orf83	0
AC064853.2	0.408619
AC064853.3	0
SLC19A3	1.50558
RNA5SP121	0
SNRPGP8	0
AC073065.3	0
CCL20	0
TDGF1P2	0
DAW1	0
SNORA25	0
RNU6-624P	0
AC074019.2	0
LINC01807	0
AC074019.1	0
RPL7L1P10	0
PID1	4.50781
AC007677.2	0
RN7SKP283	0
RNU7-9P	0
AC007559.1	0
RNU6-613P	0
FBXO36	3.14711
RNU6-964P	0
FBXO36-IT1	0
RNU6-1027P	0
RNY4P19	0
AC009950.2	0.319035
RP11-98F19.1	0
SP110	1.47422
SP140	0.388779
SP140L	0.764825
RP11-69J7.1	0
SP100	1.2532
RN7SL834P	0
HMGB1P3	0
AC010149.4	0
TPM3P8	0
RP11-395A23.1	0
RNU6-451P	0
LINC01907	0.04244
BANF1P3	0.320858
RNU6-268P	0
RP11-499P1.1	0
AC012507.3	0.0479251
GPR55	0.00908738
RP11-499P1.2	0
COX20P2	0
SPATA3-AS1	0.0173409
SPATA3	0.0159668
HTR2B	0.176289
RNU1-93P	0
ARMC9	4.60475
AC018738.2	3.1088
MIR4777	0
AC017104.6	1.81886
B3GNT7	1.98768
ZBTB8OSP2	0
AC017104.4	0
AC017104.2	0.118788
SNORA75	2.7571
SNORD20	0
SNORD82	0
RP11-562I5.2	0.815683
RNU2-22P	0.501325
LINC00471	1.16203
NMUR1	1.38261
AC104634.3	0
RPL23AP26	0.121501
TEX44	0.0670338
RN7SL499P	0
AC073476.1	0
RP11-690I21.1	4.7488
RP11-690I21.2	1.38881
MIR1471	0
AC105461.1	0
MIR562	0
ECEL1P3	0.0915599
RP11-762N20.1	0
ALPP	0.0132816
AC068134.8	0
ECEL1P2	0.0514695
ALPPL2	0
ECEL1P1	0
AC068134.6	0
DIS3L2P1	0
ALPI	0
ECEL1	0.221818
PRSS56	0.332732
CHRND	0.0476015
CHRNG	0.0411362
AC073254.1	0.881796
RN7SL359P	0
EEF1B2P7	0.149316
AC064852.4	0
KCNJ13	0.177931
RNU6-107P	0
Y_RNA	0
NGEF	2.36042
AC106876.2	0
NEU2	0
INPP5D	2.76351
RN7SL32P	0
SCARNA5	0.63999
SCARNA6	2.31161
SAG	0
RP11-400N9.1	1.45801
Y_RNA	0
RP11-289A15.1	0.0555436
UGT1A12P	0
UGT1A11P	0
UGT1A8	0
UGT1A10	0
UGT1A13P	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
AC114812.8	0
UGT1A5	0
UGT1A4	0
RPL17P11	0
UGT1A3	0
AC114812.9	0
DNAJB3	0
UGT1A2P	0
AC114812.10	0
AC114812.5	0
UGT1A1	0
MROH2A	0
HJURP	0.0280549
MSL3P1	0
TRPM8	0.0597059
AC005538.5	0
SPP2	0
RP11-263G22.1	0
AC006037.2	0
RP11-309M7.1	0
AC097713.5	0
AC097713.3	0
LINC01891	0
HSPE1P9	0
LINC01173	0
RP13-977E11.1	0
AC010148.1	0
SH3BP4	3.06782
AC114814.4	0
AC114814.2	0
AC114814.3	0
AGAP1-IT1	0.44155
AC064874.1	0
TMSB10P1	0
RNU7-127P	0
RN7SL204P	0
Y_RNA	0
GBX2	1.28717
AC079135.1	0
ASB18	0
RNU1-31P	0
IQCA1	3.08935
RP11-785G17.1	0.247943
IQCA1-AS1	0.209985
RPL3P5	0
ACKR3	4.15527
AC011286.1	0
RNU6-1051P	0
AC105760.3	0
AC105760.2	0.575804
AC107079.1	0
AC112715.2	0
COL6A3	0.296622
AC112721.1	0
AC112721.2	0
MLPH	0.242606
MIR6811	0
RNU6-1140P	0
PRLH	0
RAB17	0.441477
AC104667.3	0.0574737
AC096574.5	0.279267
RBM44	0.207421
SNORD39	0
RNU6-1333P	0
KLHL30	0.759558
KLHL30-AS1	0.346224
AC096574.4	0.333166
RP11-5O24.1	0.101744
AC012485.2	0
RNU6-234P	0
AC016999.2	0.0505403
RP11-40B20.1	0
LINC01107	0.047114
LINC01937	0
AC113618.2	0
AC144525.1	0
TWIST2	0.177697
LINC01940	0
MIR4440	0
MIR4441	0
MIR4269	0
MIR2467	0
AC062017.1	2.04704
AC079612.1	0
AC079612.2	0
RP11-315F22.1	0
AC093802.1	0
MIR4786	0
OR6B2	0
PRR21	0
OR6B3	0
OR9S24P	0
OR5S1P	0
OTOS	1.13756
AC124861.1	0
U3	0
PP14571	3.7572
MIR149	0.353031
GPR35	4.00327
RP11-118M12.1	0
AQP12B	0
AC011298.2	0
AQP12A	0
RP11-118M12.2	0
AGXT	0.0663833
C2orf54	0.253657
CROCC2	0.0348121
AC104809.4	0.0993157
AC104809.2	0.0671794
AC093585.6	0.161146
AC005237.4	0.279187
AC005237.2	0.140191
ANO7	0.67026
MIR3133	0
AC110299.5	1.05274
BOK-AS1	1.3441
RNA5SP122	2.73654
AC114730.8	0
AC114730.7	0
GAL3ST2	0.311779
AC114730.5	0.146265
AC114730.3	2.17866
AC114730.2	0.300863
PDCD1	0.0477472
RTP5	1.99926
LINC01237	0.316947
AC131097.4	3.24411
LINC01238	1.03187
AC093642.1	1.14289
AC093642.4	0
LINC01880	0
LINC01881	2.68814
CICP10	0
SEPT14P2	0
RPL23AP88	0.146862
LINC01986	0
AY269186.2	0
CHL1-AS2	3.08588
RNU6-1194P	0
RPS8P6	0.103999
CHL1-AS1	0.1291
LINC01266	0.715048
RPSAP32	0
AC090044.2	3.66712
AC087430.1	0
RN7SL120P	0
CRB3P1	1.11087
RPL23AP38	0
RPL23AP39	0
RPL21P17	0
RP11-204C23.1	0
RN7SKP144	0
CNTN4-AS2	0.573448
HINT2P1	0.132697
DNAJC19P4	0
CNTN4-AS1	1.7928
IL5RA	0.0384305
SNORA43	0
AC026188.1	0.0660573
SUMF1	2.22165
PNPT1P1	0.0886678
MRPS10P2	0
EGOT	0.042716
AC018816.1	0
AC018816.3	0.373648
BHLHE40-AS1	0.666115
RNF10P1	0
UBTFL8	0
Y_RNA	0
AC090955.5	0
AC026202.3	0.241283
RP11-572B2.1	0
MIR4790	0
RN7SL553P	0
AC026202.5	0
AC027119.1	0
AC026167.1	0
AC091069.1	0
AC069277.2	0
GRM7-AS3	0
AC024162.2	0
GRM7	0.924664
MRPS36P1	0
GRM7-AS2	0
GRM7-AS1	0
RP11-157E16.1	0.267762
LMCD1-AS1	0.378273
AC018832.1	0
RNU4ATAC17P	0
AC023481.1	0
LMCD1	3.52811
AC034187.2	0
SSUH2	0.113237
OR7E122P	0
CAV3	0.212862
OXTR	1.35605
RAD18	4.56963
SNORA43	0
SRGAP3-AS1	0.130796
SRGAP3-AS2	0.266135
SRGAP3-AS3	0.247978
SRGAP3-AS4	0.242309
RP11-380O24.1	0.179586
PGAM1P4	0
DUSP5P2	0
CIDEC	0.163486
RNU6-882P	0
RP11-1020A11.1	4.75376
PRRT3-AS1	4.14994
RP11-1020A11.2	3.73277
EMC3-AS1	4.21511
CYCSP10	2.5207
AC022007.5	3.53537
FANCD2	1.29586
RNU6-670P	0
CYCSP11	0
FANCD2OS	0
LINC00852	2.79068
GHRL	0.966042
GHRLOS	1.89736
MIR378B	0
MIR885	0
ATP2B2-IT1	0
ATP2B2-IT2	0
LINC00606	0.0216746
AC018495.3	0
SLC6A11	4.7456
SLC6A1-AS1	0.745261
HRH1	0.0991471
CHCHD4P4	0
AC083855.5	0
AC026185.1	0
RP11-169K17.2	0
RP11-169K17.4	0.600328
RP11-169K17.3	1.50657
FANCD2P2	0
CYCSP12	0
NUP210P2	0
MARK2P14	0
AC090958.5	0
RN7SL147P	0
ACTG1P12	0.310555
MTCO1P5	0.130663
GSTM5P1	0.740269
PPARG	2.4248
AC091492.2	0
RNA5SP123	0
RNU6-377P	0
Metazoa_SRP	0.547564
CRIP1P1	0
TMEM40	0.0523358
KRT18P17	0.0436127
LINC02022	0
RP11-715I4.1	0.241597
AC027124.3	0
AC027124.2	0
HDAC11-AS1	0
FBLN2	2.66785
LINC00620	0.0369496
WNT7A	0.893174
VN1R20P	0.726301
FGD5P1	0.0525243
TPRXL	0.0458948
VN1R21P	0
AC093495.4	3.76344
RP11-536I6.2	0
LINC01267	0
RNA5SP124	0
GRIP2	3.03748
RNU6-905P	0
RHBDF1P1	0
RP11-588H7.1	0
AC090952.5	0
C3orf20	0.11523
AC090957.2	0
LINC02011	0.0121689
FGD5	1.47893
AC090954.5	0.122325
RPS3AP53	0
COL6A4P1	0.0108653
RNU6-454P	0
HMGN2P7	0.293608
RNU6-1024P	0
EAF1-AS1	0.672185
MIR4270	0
RN7SL110P	0
BTD	4.61825
MIR3134	0
RP11-44D5.2	1.72568
RP11-44D5.1	3.35037
RN7SL4P	0.910401
MIR563	0
IMPDH1P8	1.40584
OXNAD1	2.82858
RP11-608O8.2	0
RP11-415F23.2	1.67785
RP11-415F23.3	0.95237
RP11-415F23.4	1.76174
RP11-194G10.3	0
LINC00690	0
DAZL	0.0146282
AC091493.2	0
CDYLP1	0
PLCL2-AS1	0.0979979
AC090960.1	0
AC140076.1	0
RNU7-10P	0
AC104451.2	0
AC104297.1	0.0560394
PDCL3P3	0
AC132807.1	0
RP11-320G10.1	0
RP11-158G18.1	0
SATB1-AS1	0.0284553
RAD23BP1	0
RNU6-138P	0
KCNH8	2.55739
MIR4791	0
EFHB	0.359034
HSPA8P18	0.0169511
PP2D1	0.583919
RNU4-85P	0
SAP18P3	0
RPL39P18	0.0962515
MIR3135A	0
SGO1	0.0718233
SGO1-AS1	0.0556882
RNU6-822P	0
RP11-669C19.1	0
RNU6-815P	0
RP11-901H12.1	0
VENTXP7	0.115542
ZNF385D-AS1	0.0692884
ZNF385D-AS2	0.117828
HMGB1P5	3.98829
AC092421.1	0
RP11-1037D22.1	0
RANP7	0
SALL4P5	0
RPL24P7	0.18479
UBE2E2-AS1	0
Y_RNA	0
AC121251.1	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	0.335235
ARL4AP4	0.726836
LINC00691	0
THRB	2.23695
RPL31P20	0
THRB-IT1	0
THRB-AS1	0.0501416
RP11-317L10.1	0
MIR4792	0
EIF3KP2	0
AC133680.1	0
RN7SL216P	0
RNA5SP125	0
RARB	1.43551
CFL1P7	0
RNA5SP126	0
AC133141.1	0
SNORD5	0
uc_338	1.04154
MIR4442	0
CRIP1P2	0
AC092798.2	0.42634
TAF9BP1	0.402946
LINC00692	0
RPEP2	0
HMGB3P12	0
VENTXP4	0
AC099754.1	0.35993
NEK10	0.320833
MINOS1P3	0
RNU6-342P	0
SLC4A7	4.60813
RPS20P15	0
AC099535.4	0
RNU1-96P	0
AC137675.1	0
Y_RNA	0
AC098614.1	0
AC098614.2	0.527067
RP11-222K16.1	0
AC098614.3	0
LINC02084	1.17108
LINC01980	0.0549438
LINC01981	0
LINC01967	0
ZCWPW2	0.577603
FAM96AP1	0
AC093142.2	0
RBMS3	0.784162
MESTP4	0
RBMS3-AS3	0.166831
RPS12P5	0
RBMS3-AS2	0
MTND4LP9	0
RBMS3-AS1	0
LINC01985	0
AC116035.2	0
AC096921.2	0
RP11-1024P17.1	0.160239
GADL1	0.00827695
MIR466	0
CNN2P6	0
RNA5SP127	0
AC115283.1	0
THRAP3P1	0
OSBPL10	0.594093
OSBPL10-AS1	0
ZNF587P1	0
ZNF860	0.287749
RPL21P40	0
SNORA25	0
Y_RNA	0
NIFKP7	0
AC094019.4	0.651032
RPSAP11	0.10523
RP11-384L8.1	0.713252
CMTM8	2.21423
RP11-384L8.2	0
KRT18P15	0
MIR548AY	0
AC104306.1	0.415411
AC104306.4	0
IGBP1P3	0
RPL30P4	0.133029
CNOT10-AS1	0
SUGT1P2	0.34565
RPL23AP43	0.0720894
TRIM71	0.0816165
CCR4	0.00990795
SEC13P1	0.663351
SUMO2P10	0.348384
TMPPE	0.709291
RN7SL296P	0
SUSD5	2.33234
AC123900.2	0
RNU7-110P	0
RNA5SP128	0
COX6CP10	0.611361
AC112220.2	0
SDAD1P3	0
RP11-10C24.2	0.976265
RP11-10C24.3	0.669554
RP11-10C24.1	0.521641
LINC01811	0
AC123023.1	0
AC018359.3	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ARPP21-AS1	2.05014
MIR128-2	0
AC104308.2	0
RFC3P1	0
NBPF21P	0
RN7SKP227	0
DCLK3	0.139292
HSPD1P6	0.048614
LINC02033	4.68948
AC011816.1	0.315561
RNU6ATAC4P	0
RP11-129K12.1	0.434567
PRADC1P1	0.406033
RPL29P11	1.26391
Y_RNA	0
UBE2D3P2	0
RNU6-1301P	0
UBE2FP1	0.814959
AC097359.2	0.730624
RP11-259K5.1	2.31547
RP11-259K5.2	0.614227
TCEA1P2	0.446833
RNA5SP129	0
C3orf35	2.79276
ITGA9	1.21325
RNU7-73P	0
ITGA9-AS1	2.47725
RPL21P135	1.74672
NDUFAF4P3	3.77771
MIR26A1	0
VILL	4.46536
Y_RNA	0
DLEC1	0.400534
PPP2R2DP1	0
Y_RNA	0.508402
SLC22A13	0.470665
RP11-815I22.1	0
SLC22A14	3.02019
RNU6-235P	0
DLEC1P1	0
XYLB	2.24607
ACVR2B-AS1	2.7087
Y_RNA	0
DDTP1	0.408584
RPL18AP7	1.76144
SCN5A	0.190044
SCN10A	0
RP11-134J21.1	0
SCN11A	0.280293
RNU6-1227P	0
MIR6822	0
RP11-331G2.7	0.0744934
Metazoa_SRP	0
XIRP1	0.154914
DSTNP4	0
CX3CR1	0.644975
RP11-331G2.6	0
CCR8	0
HNRNPA1P21	0
RP11-241K18.2	0
EEF1A1P24	0.0757076
SNORA62	4.31882
NFU1P1	0
RNU4-56P	0
EIF1B-AS1	0.435271
RN7SL411P	0
SNORA64	0
ENTPD3-AS1	2.56134
PGAM1P3	0.211242
ZNF619	2.76474
RNU5B-2P	0.402316
ZNF620	3.95735
RPL5P10	0
EEF1GP3	0
RP11-528N21.1	0
HMGN2P24	0
RP11-761N21.2	1.07115
RP11-761N21.1	0
RP11-520A21.1	0
RP11-372H2.1	0
MRPS31P1	0
ULK4	0.630223
SCARNA21	0
RN7SKP58	0
ATP6V0E1P2	0
Y_RNA	0
U8	0
RPL36P20	0
GEMIN2P2	0
RP11-193I22.2	0
TPMTP2	0.133977
RNU4-78P	1.26344
CCK	0.402507
RP11-333B11.1	0
SALL4P6	0
EIF4BP4	0
LYZL4	0
RP11-219I21.1	0
VIPR1-AS1	3.15667
RP4-613B23.1	3.14019
RN7SL567P	0
KLHL40	0.0812749
HHATL-AS1	0.343493
CCDC13	1.28932
CCDC13-AS1	1.77196
LINC02158	0.186001
ACKR2	0.107946
RP11-70C1.3	0.0447861
RP11-141M3.6	0.111397
CYP8B1	0.0369756
HNRNPA1P22	0.0756351
KRBOX1-AS1	0.125511
KRBOX1	0.666366
RP11-136C24.1	0.103151
RP11-136C24.2	2.89235
RN7SL517P	0.14205
Y_RNA	0
RP11-353H3.1	0
RP4-672N11.1	0
RP4-555D20.3	0.0845873
RP4-555D20.4	0.456074
RNU6-367P	0
MIR138-1	0
RP4-555D20.1	1.67424
TOPAZ1	0
RP11-424N24.2	0.263318
LINC00694	0.293112
LINC01988	0.4687
ZNF852	3.47554
EI24P3	0
RP11-944L7.6	0
RP11-944L7.4	1.30572
ZNF660	3.7452
MPRIPP1	1.50746
ZNF197-AS1	0.507081
SOCS5P3	0
ZNF501	3.28714
KIF15	0.862425
TGM4	0.0658973
RP11-272D20.2	0
RPL12P44	0.193299
RNU5B-3P	0
CDCP1	0.0772052
RPS24P8	0.565444
U3	0
LARS2-AS1	0.0718952
LIMD1	1.5297
LIMD1-AS1	1.19513
RN7SL145P	3.13925
RP11-697K23.3	0.0728853
SLC6A20	0.180631
RP11-852E15.1	0
CCR9	0
Y_RNA	0
FYCO1	1.57648
CXCR6	0.0288577
XCR1	0
NRBF2P2	0
FLT1P1	0
CCR3	0
CCR1	0.20545
UQCRC2P1	0
CCR2	0.0214264
RP11-24F11.2	0
CCR5	0.0581908
CCRL2	0.234222
LINC02009	0.202461
LTF	0.524513
RTP3	0
LRRC2	3.33781
LRRC2-AS1	0
TDGF1	0.40453
RP11-509I21.2	0
SNORD77	0
PRSS46	0.576255
PRSS45	0.43127
RP11-427P5.2	0
PRSS44	0.468264
PRSS42	0.0564667
MYL3	3.84603
RP11-427P5.3	0.932033
NRADDP	0.475701
MRPL57P3	0
KIF9	1.88693
SNORD13P3	0
RP11-447D11.3	2.66735
RP11-708J19.1	4.01247
RP11-708J19.3	0.558622
BOLA2P2	1.36699
RN7SL870P	0
RP11-717D12.1	0.0644995
RP11-395P16.1	0
uc_338	0
MIR1226	0
Y_RNA	0
VPS26BP1	0
RP11-1029M24.4	0
RN7SL664P	0
RP11-1029M24.1	0
CDC25A	0.60866
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	0.306464
MIR4443	0
CAMP	0.0823089
MRPS18AP1	1.67024
Y_RNA	4.54602
SPINK8	0.568316
MIR2115	0
FBXW12	0.974681
RN7SL321P	0
RP11-24C3.2	1.32596
MIR6823	0
UCN2	0.802632
MIR711	0
TMEM89	0.102327
MIR4793	0
CELSR3-AS1	0.309189
RP11-572O6.1	3.17944
PRKAR2A-AS1	1.65026
ARIH2OS	3.13903
RP13-131K19.1	3.37025
RP13-131K19.2	3.7767
MIR425	0
MIR191	0
RN7SL182P	0
MIR6890	0
RP11-694I15.7	2.38916
C3orf84	0
CCDC36	0.324608
RP11-3B7.7	0
RP11-3B7.1	0.223931
MIR4271	0
RHOA-IT1	0.655131
RNA5SP130	0
BSN-AS2	1.55707
BSN-AS1	0.160784
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.0478708
MIR5193	0
TRAIP	3.15465
RN7SL217P	0
ACTBP13	0.00970738
MST1R	1.58659
CTD-2330K9.2	0
CTD-2330K9.3	0.178637
RBM5-AS1	4.39399
MIR566	0
GNAT1	0.0442443
MIR5787	0
XXcos-LUCA16.1	0.723348
U73166.2	2.89107
SEMA3B-AS1	3.11266
LSMEM2	1.62658
HYAL1	4.08638
RASSF1-AS1	1.57939
ZMYND10-AS1	0
ZMYND10	3.87693
