Name	Brain - Putamen (basal ganglia)
B3GNT5	0.359047
RNA5SP151	0
SNORA63	0
SNORA81	0.297573
SNORA63	0.706098
SNORA4	0
RP11-393B14.2	0
KLHL6	0.158528
KLHL6-AS1	0
RP11-14I2.2	0
YEATS2-AS1	1.40638
RPSAP31	0.0447925
MIR4448	0
CYP2AB1P	0
ABCC5-AS1	0
EEF1A1P8	0.100657
HTR3D	0
HTR3C	0
RP11-778D9.9	0
Y_RNA	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	0.0436335
RP11-778D9.13	0.292065
RP11-778D9.12	0.216646
RP11-778D9.4	0.595701
MIR1224	0
SNORD66	0
CLCN2	3.29422
THPO	0.745463
CHRD	4.93974
LINC02054	0.126508
RP11-433C9.3	0
LINC01839	0
LINC01840	0
EPHB3	1.86914
RP11-329B9.4	1.31551
RP11-329B9.3	1.55142
RP11-329B9.5	1.39421
LINC02069	0
EHHADH-AS1	0
EHHADH	1.85522
EIF2S2P2	0
MIR5588	0
MAP3K13	3.86619
RPL4P4	2.19022
LIPH	0.104227
RP11-537I16.2	0
IGF2BP2	0.688695
IGF2BP2-AS1	0
MIR548AQ	0
NMRAL2P	0.0332683
Metazoa_SRP	0
ETV5-AS1	0
DGKG	4.08275
LINC02020	0
LINC02052	0
LINC02051	0
CRYGS	3.29973
TBCCD1	2.51315
RP11-573D15.8	0.0616828
RP11-134F2.7	1.85887
AHSG	0.0700277
Metazoa_SRP	0
FETUB	0.0500352
HRG	0
RP11-795A2.2	0
RP11-795A2.3	0
KNG1	0
PSMD10P2	0.0402825
RNU6-1105P	0
GPS2P2	0.0834602
RP11-573D15.9	0.589977
SNORD2	0
SNORA63	0.795921
MIR1248	0
SNORA81	0
SNORA63	4.75795
SNORA4	1.93028
RFC4	4.421
RP11-573D15.3	0.129445
LINC02043	0.75336
RP11-573D15.1	1.42302
ADIPOQ	0.038204
ADIPOQ-AS1	0
RPS20P14	0.806594
RP11-42D20.1	0
RPL39L	3.94845
RP11-208N14.4	0
RTP1	0.0937907
MASP1	1.89449
RP11-208N14.5	0.541724
RTP4	1.41691
RP11-560F18.1	0
snoU13	0
LINC02041	0
RTP2	0
RP11-211G3.3	0
RP11-211G3.2	0.177846
RP11-30O15.1	0
RP11-44H4.1	0
LINC01991	0
RP11-132N15.1	0
RP11-132N15.2	0
RP11-430L16.1	0
LPP-AS2	0.84005
FLJ42393	0.00796671
LPP	1.47482
LPP-AS1	0
MIR28	0
TPRG1-AS1	0.085469
TPRG1	0.0314011
RP11-297K7.1	0
TPRG1-AS2	0
TP63	0.0675021
RP11-600G3.1	0
MIR944	0
P3H2	1.01649
MTAPP2	0
P3H2-AS1	0.22688
RNU6-1109P	0
NMNAT1P3	0
CLDN1	0.87168
CLDN16	0.132322
TMEM207	0
IL1RAP	0.862848
GCNT1P3	0
RN7SKP296	0
LINC02013	0
CCT6P4	0
RP11-332P22.2	0
GMNC	0
OSTN	0.0462869
OSTN-AS1	0
UTS2B	0.110915
PYDC2	0
RP11-197K6.1	0.88965
Y_RNA	0
RP11-655G22.2	0
RP11-655G22.1	0
RN7SKP222	0
FGF12	4.45118
FGF12-AS1	0
FGF12-AS2	0
FGF12-AS3	0
snoU13	0
RNU1-20P	0
MB21D2	1.36531
RP11-143P4.2	0
VEZF1P1	0
ATP13A5	0.728203
ATP13A5-AS1	0.305072
ATP13A4-AS1	0.161946
RP11-175P19.2	0.143346
OPA1-AS1	0
Y_RNA	0
RN7SL447P	0
RP11-528A4.3	0
LINC02038	0
LINC02026	0.0475611
RP11-699L21.2	0
DPPA2P3	0
LINC02028	0.122626
RP11-407B7.3	0
RP11-135A1.3	0
RP11-135A1.2	0.132258
RN7SL215P	0
LINC02036	0.187669
LINC02037	0
LINC02048	0
LINC00887	0.00740165
CPN2	0
LRRC15	0.0154504
GP5	0.0261652
RP11-384A12.1	0
LINC00884	0.293089
AC108676.1	0.0431389
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	3.77711
AC046143.3	1.2335
RP11-534C12.1	0.271291
FAM43A	4.31901
AC106706.1	0
LINC01968	0
AC090505.5	0
LINC01972	0
AC090505.1	0
XXYLT1	2.14204
XXYLT1-AS1	0
MIR3137	0
RN7SL36P	0
XXYLT1-AS2	0.184153
RNU6-25P	0
ACAP2	4.93537
ACAP2-IT1	0.614625
AC069213.4	0
Y_RNA	0
RNU6ATAC24P	0
AC091633.3	0.0710876
RN7SL73P	0
AC091633.2	0.0497113
AC090018.1	0
MUC20P1	0.613829
RP11-141C7.5	0
RP11-141C7.3	0.188089
AC069513.4	0.57752
SDHAP2	1.72935
MIR570	0.377662
RP11-141C7.2	2.45503
MUC20	1.82181
MUC4	0.0783308
LINC01983	0
KIF3AP1	0
MIR6829	0
TNK2-AS1	0.104346
AC124944.3	0.46934
RP11-352G9.1	1.10821
RNU2-11P	0.351652
AC024937.6	0.909026
RP11-480A16.1	1.14684
SDHAP1	3.37261
AC024937.4	0.122919
AC024937.2	0.063644
RNU7-18P	0
LINC00885	0
ZDHHC19	0.65652
Y_RNA	0
SLC51A	0.58008
AC069257.8	0
AC069257.6	0.287025
TM4SF19-AS1	0.125836
TM4SF19	0.0241761
RNU6-910P	0
UBXN7	4.31194
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0
AC083822.2	0
UBXN7-AS1	0
AC117490.2	0
RNF168	2.98079
CTD-2002J20.1	0.301926
SMCO1	0.0924913
AC092933.4	0
RPS29P3	0
WDR53	3.2036
LINC01063	1.21629
NRROS	0.956856
CEP19	4.03586
RNU6-646P	0
RNU4-89P	0
RNU6-42P	0
AC127904.2	0.194794
NCBP2-AS1	0.1798
RPSAP69	0.382701
MELTF	1.88515
MIR4797	0
DLG1-AS1	0.0208077
AC128709.3	0.712519
AC128709.4	0
AC128709.2	0.146606
LINC02012	3.11148
AC024560.3	4.51268
AC132008.1	1.17717
RP11-496H1.1	1.12179
RP11-496H1.2	2.12131
AC024560.2	0.215668
RP11-803P9.1	0.704454
LRCH3	4.35869
AC055764.1	0
AC144530.1	0.184932
IQCG	4.53099
RNU6-858P	0
LMLN	3.48189
RNU6-621P	0
LMLN-AS1	0.110913
ANKRD18DP	0.334128
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM166AP10	0
FAM157A	0.0795509
RNU6-860P	0
CICP6	0
SEPT14P3	0
BNIP3P41	0
ZNF595	1.86001
Z95704.3	0.0313247
ZNF718	1.01546
CH17-262A2.1	0.714421
RP11-1365D11.1	0.189069
ZNF876P	0.803399
RP11-478C6.6	2.17968
RP11-478C6.5	0.139334
ZNF732	0.374353
RP11-478C6.1	0
ZNF141	2.60246
RP11-478C6.2	0
RP11-478C6.4	0.132743
MIR571	0
RP11-2H3.7	0.0573618
ZNF519P4	0
RP11-2H3.6	1.83851
ABCA11P	2.82654
PIGG	4.26081
RP11-1263C18.2	4.00916
RP11-1191J2.2	3.25326
RP11-1191J2.5	3.30043
MFSD7	1.96945
RP11-1191J2.4	0
RP11-440L14.4	0.395825
RP11-440L14.1	1.41983
AC139887.4	0.21444
RP11-440L14.3	0.074936
SLC26A1	0.878096
RP11-460I19.2	0
RNF212	2.58113
RP11-20I20.1	0.109586
RP11-20I20.2	0.0318934
TMED11P	0.0365569
SNORA48	0
AC092535.3	0.0534932
SPON2	2.91427
RP11-20I20.4	0.90386
CTBP1-AS	0.831627
CTBP1-AS2	2.31447
UVSSA	1.71319
AC078852.1	0
AC078852.2	0
NKX1-1	0
RP13-1016M1.2	0.123145
RP11-1398P2.1	0.260457
FAM53A	0.510235
Y_RNA	0
RP11-572O17.1	1.48137
TACC3	1.66248
NSD2	4.29609
SCARNA22	0
MIR943	0
POLN	1.78641
RP11-317B7.2	0.447486
RP11-317B7.3	0.0324433
HAUS3	2.10455
COX6B1P5	0
RP11-478C1.7	0
RN7SL589P	0.0975275
RP11-478C1.8	0
CFAP99	0.24155
RP11-503N18.4	0.160896
RP11-503N18.5	0.0331692
WI2-89927D4.1	0
Y_RNA	0
NOP14-AS1	3.58805
GRK4	2.84153
RNU6-204P	0
HTT-AS	0
MSANTD1	0.937345
RP11-357G3.2	0.096913
RP11-357G3.1	0
HGFAC	1.11681
DOK7	0.818275
RP11-529E10.6	4.94638
RP11-529E10.7	0.14622
LINC00955	0
RP3-368B9.2	0
LINC02171	0.0434654
AC141928.1	4.07675
OR7E163P	0
OR7E162P	0
RP11-718M20.5	0
AC226119.4	0.185945
ALG1L7P	0
FAM86EP	0.864287
ENPP7P9	0.152543
RP11-489M13.1	0
RP11-489M13.3	0
RP11-489M13.2	0
OR4D12P	0
UNC93B4	0
OR7E99P	0
OR7E43P	0
OTOP1	0
ZBTB49	2.11123
RP11-265O12.1	0
STX18-IT1	0
RPS7P15	0
STX18-AS1	0.440346
RP11-326I19.2	0.95244
LINC01396	0
MSX1	2.89237
LDHAP1	0
RN7SKP113	0
CYTL1	1.69407
STK32B	1.1627
Y_RNA	0
RN7SKP275	0
LINC01587	0.0251058
EVC2	0.42178
EVC	1.12664
C4orf50	4.2766
MIR378D1	0
RP11-586D19.1	2.48096
RP11-586D19.2	0.0628436
RP11-539L10.2	0.150779
RP11-539L10.4	0.0418059
S100P	0.412128
RP11-539L10.5	0.0239588
AC097382.5	0
RN7SKP292	0
RP11-367J11.2	0.0434486
CCDC96	4.54496
RP11-367J11.3	0.405703
RN7SKP36	0
MIR4798	0
PSAPL1	0.018676
MIR4274	0
AFAP1-AS1	0.214838
AFAP1	3.70031
AC097381.1	0
MIR95	0
RP11-338K13.1	1.17313
RP11-1258F18.1	0
GMPSP1	0.0401803
SH3TC1	1.44492
HTRA3	0.670539
RP11-774O3.2	0
RP11-774O3.1	0
ACOX3	3.72865
RNA5SP152	0
TRMT44	1.32522
RP11-689P11.3	0
RP11-689P11.2	1.9259
GPR78	0.0112801
CPZ	0
RP11-1338A24.1	0
HMX1	1.13388
RP13-582L3.4	0
RP11-747H12.1	0
UNC93B8	0
RP11-747H12.3	0
RP11-747H12.4	0
RP11-747H12.7	0.0823862
RP11-747H12.5	0
SNRPCP16	0.110081
ENPP7P10	0.189197
FAM86KP	0
ALG1L14P	0
FAM90A26	0.00944676
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
USP17L30	0
USP17L6P	0
RP11-1396O13.13	0
RP11-1396O13.14	0
RNA5SP153	0
RP11-1396O13.15	0
DEFB131	0
OR7E86P	0
OR7E85P	0
UNC93B7	0
OR7E83P	0
RP11-1396O13.22	0
RP11-1396O13.1	0.17091
MIR548I2	0
RP11-1396O13.2	0
SNRPCP13	0
ENPP7P11	0.257354
FAM86MP	0
ALG1L3P	0
Metazoa_SRP	0
RP11-751L19.1	0
OR7E35P	0
SLC2A9	0.209978
DRD5	1.31007
RNA5SP154	0
RP13-560N11.1	0
RP11-448G15.1	0.173846
RP11-448G15.3	1.0463
MIR3138	0
RNA5SP155	0
RP11-480G3.1	0
AC006499.7	0
AC006499.6	0
AC006499.9	0
RAF1P1	0
AC006499.5	0
AC006499.4	0
AC006499.3	0
AC006499.2	0
AC006499.1	0
RP11-136I13.1	0
ZNF518B	2.13124
RP11-136I13.2	0
CLNK	0
RP11-61G19.1	0
RP11-61G19.2	0
MIR572	0
RNPS1P1	0.209195
HS3ST1	0.523062
RNA5SP156	0
RP11-281P23.1	0.0107473
RP11-281P23.2	0
RP11-74M11.2	0
RP11-1J7.1	0
RP11-168E17.1	0
RNU6-578P	0
ECM1P2	0
RP11-352E6.2	0.547651
RP11-22A3.2	0
RP11-22A3.1	0
U6	0
HSP90AB2P	0.0454582
LINC01097	0
NKX3-2	0
LINC01096	0
BOD1L1	4.29799
MIR5091	0
AC006445.7	0
AC006445.6	0
LINC01182	0.00736133
AC007126.1	0
RP11-341G5.2	0.0234759
LINC01085	0.246007
KLF17P2	0
RP11-669M16.2	0
RP11-669M16.1	0
AC006296.1	0
AC006296.2	0
LINC00504	0.120794
MTND2P31	0
SNORA63	0
CPEB2-AS1	0.0481666
RP11-665G4.1	0.0638754
RN7SKP170	0
C1QTNF7	0.290922
RP11-484O2.1	0
CC2D2A	2.74099
AC007016.3	0
RP11-799M12.2	0.429529
BST1	0.880025
RP11-115L11.1	0.110892
RP11-442P12.2	0
HPRT1P1	0
FGFBP1	0.0196576
FGFBP2	0.629258
PROM1	1.39787
RP11-452J21.2	0.0442501
TAPT1-AS1	0.377026
AC006427.2	0
ZEB2P1	0.0706863
RP11-446J8.1	0.0482663
RP11-141E13.1	0
MTND5P4	0
RP11-576E20.1	0
SNORA75	0
RPS7P6	0
CLRN2	0.0283533
NACAP5	0
AC006160.8	0
AC006160.5	0.230017
FAM184B	1.20386
NCAPG	0.0651585
LCORL	0.495128
KRT18P63	0.0193995
RP11-608B3.1	0
AC006840.1	0
RP11-3J1.1	0
RNA5SP157	0
RP11-84N19.1	0
RP11-608O21.1	0
RP11-94H6.1	0
RP13-585F24.1	0.0957545
RP11-339D20.1	0
SLIT2	3.4598
SLIT2-IT1	0
MIR218-1	0
PACRGL	3.9096
RP11-362J17.1	0.788872
RP11-120A1.1	0
MIR7978	0
RP11-556G22.3	0
RP11-556G22.1	0.0611892
RP11-556G22.2	0
KCNIP4-IT1	0.0428682
RP11-17E2.2	0.684621
RNU6-420P	0
RP11-10G12.1	0.128939
RP11-10G12.2	0
GBA3	0
CDC42P6	0.166575
RP11-412P11.1	0
RP11-552M14.1	0
RP11-453O5.1	0
RFPL4AP3	0
RP11-380P13.1	0
ERVH-1	0
PPARGC1A	2.50651
RP13-497K6.1	0
MIR573	0.362113
RN7SL16P	0
ATP5LP3	0
RP11-496D24.2	1.19832
AC006390.4	0
HNRNPA1P65	0
LGI2	1.10378
SEPSECS	1.81277
SEPSECS-AS1	0.455364
RP11-660M5.1	0.0383008
PI4K2B	1.86214
U2	0
ZCCHC4	1.56733
RP11-206P5.1	0
RP11-206P5.2	0
RNU7-126P	0
RP11-302F12.3	0
RP11-302F12.2	0
SLC34A2	0.0321033
RPS29P11	0
RP11-302F12.4	0
MTND4P9	0.0233201
MTND4LP22	0
MTND3P5	0
MTCO3P44	0
SEL1L3	4.19668
RP11-302F12.10	0
RP13-494C23.1	0
RP11-263J14.1	0
RP11-324H7.1	0
CCKAR	0.0566583
TBC1D19	1.4049
SNORD74	0
RP11-293A21.1	1.02768
RP11-293A21.2	0
RP11-415C15.1	0
AC024132.1	0
RP11-415C15.2	0
Y_RNA	0
RP11-415C15.3	0
IGBP1P5	0
AC007106.1	0.108149
RP11-180C1.1	0
RP11-123O22.1	0
RN7SL101P	0
MIR4275	0
MESTP3	0
RP11-292B1.2	0
RP11-769N22.2	0
RP11-769N22.1	0
RP11-472K22.1	0
RP11-472K22.2	0
RP11-68D16.1	0
RP11-68D16.2	0
U6	0
EEF1A1P21	0
RP11-390C19.1	0
RPS3AP17	0
RP11-174E22.2	0
PCDH7	3.28094
RP11-619J20.1	0
MTCYBP43	0
RP11-617I14.1	0
RP11-315A17.1	0
RP11-665I14.1	0
RP11-734I18.1	0
RP11-240A16.1	0
RP11-141P6.1	0
RP11-638O6.1	0
RP11-802H3.1	0
RP11-802H3.2	0
RP11-79E3.3	0
RP11-79E3.2	0
RP11-79E3.1	0
RP11-548L20.1	0
RP11-725M22.1	0
RP11-768G3.1	0
snoU13	0
SEC63P2	0
RNU6-573P	0
RP11-640B6.1	0.0544179
RP11-431M7.3	0.355344
DTHD1	0.0662567
RP11-431M7.2	0
MIR1255B1	0
RP11-722M1.1	0
RP11-698E18.1	0
RP11-103J17.2	0
RP11-103J17.1	0
MIR4801	0
NWD2	0.0219688
C4orf19	0.721961
RP11-36B15.1	0.148978
RELL1	1.70302
Y_RNA	0
RP11-9D8.1	0
PGM2	2.61464
RP11-177C12.5	0
RP11-177C12.1	0.12968
PTTG2	0.204903
RP11-177C12.4	0
MRPS33P2	0
RP11-600L4.1	0
RP11-83C7.1	0.139501
RP11-83C7.3	0
LINC01258	0.0113331
LINC01259	0
RP11-213G21.2	0.0897994
KLF3-AS1	1.91063
RP11-617D20.2	0
RNA5SP158	0
TLR10	0.362328
TLR1	0.436957
TLR6	0.280002
FAM114A1	4.23939
MIR574	0
TMEM156	0.465009
RP11-360F5.1	0.125858
RP11-360F5.3	0.966214
RNU6-32P	0
RNU6-887P	0
KLB	0.426551
MIR5591	0
Y_RNA	0
LIAS	1.46134
RP11-472B18.1	0.68757
UGDH	3.20049
UGDH-AS1	0.873685
RNU7-11P	0
RP11-539G18.3	0.652419
Y_RNA	0
RP11-539G18.1	0
RN7SL558P	0
ZBTB12BP	0.0538751
ELOCP33	0
RNA5SP159	0
RP11-333E13.2	0
PABPC1P1	0
KRT18P25	0
RP11-333E13.4	0
N4BP2	0.34425
RNU6-1112P	0
SNORA51	0
RP11-395I6.1	0
RP11-395I6.3	2.31141
RHOH	0.0554376
RP11-395I6.2	0
AC195454.1	0.292969
CHRNA9	0.0115654
RNU7-74P	0
RBM47	0.23795
RP11-588L15.2	0
RP11-588L15.1	0
MIR4802	0
NSUN7	0.125445
ARL4AP2	0
RP11-632F7.3	0.119723
Y_RNA	0
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0.0297379
Y_RNA	0
RPL12P20	0
RP11-227F19.5	0.0449924
OR5M14P	0
PHOX2B	0
RP11-227F19.1	0
RP11-227F19.2	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0.0286335
RP11-457P14.5	0
RP11-457P14.6	0
DCAF4L1	0.209604
RP11-814H16.2	0.547489
ATP1B1P1	0.104326
BEND4	0.112065
RP11-63A11.1	0
SHISA3	1.08402
RPS7P7	0
CCNL2P1	0.0448908
RP11-109E24.2	0.107622
RP11-109E24.1	0
RN7SKP82	0
GRXCR1	0
RP11-395F4.1	0
RP11-1E6.1	0
RP11-324J13.3	0
RP11-324J13.1	0
RP11-324J13.2	0
RP11-466J24.1	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0.0462775
RP11-663P9.1	0.354473
LVCAT1	0.123374
KCTD8	4.76581
RP11-500G9.1	0
YIPF7	0.312902
GNPDA2	4.58255
RP11-700J17.1	0.970665
RP11-55C6.1	0
PRDX4P1	0
RP11-362I1.2	0
RP11-362I1.1	0
THAP12P9	0
RP11-270L13.1	0
RNU6-931P	0
RN7SKP199	0
RP11-436F23.1	0.22529
RNU6-412P	0
RAC1P2	1.05606
COX7B2	0
GABRA4	4.84024
GABRB1	1.74399
RP11-731J8.3	0.0766995
ATP10D	2.18252
RP11-731J8.1	0
AC092597.3	0.13749
CORIN	0.0998418
MIR8053	0
RP11-100N21.1	0.092323
RP11-121C2.3	0
RP11-121C2.2	1.4834
NFXL1	2.14875
NIPAL1	0.217506
CNGA1	0.273784
TXK	0.0609547
RNU6-838P	0
U6	0
TEC	0.173199
Y_RNA	0
SLAIN2	3.74711
SLC10A4	2.7833
ZAR1	0.254952
RNU5E-3P	0
OCIAD1-AS1	0
RNU6-158P	0
RP11-317G22.2	0
CWH43	0
TPI1P4	0
RP11-1281K21.2	0
RP11-1281K21.3	0
RP11-1281K21.8	0
SNX18P23	0
RP11-1281K21.1	0
MTCO3P39	0
MTND3P22	0
RP11-241F15.1	0
ANKRD20A17P	0
RP11-241F15.3	0
RP11-241F15.5	0
RP11-1281K21.9	0
RP11-1281K21.10	0
MTCO3P42	0
RP11-241F15.7	0
RP11-241F15.9	0
SNX18P24	0
RP11-241F15.10	0
SNX18P25	0
DUTP7	0
RP11-365H22.2	1.14122
RP11-61F5.1	0
LRRC66	0.52268
RP11-535C7.1	0
SPATA18	0.44682
RP11-588F10.1	0
RNU6-1252P	0
USP46-AS1	1.49006
RP11-177B4.2	0
MIR4449	0
SNORA26	0.588473
RP11-177B4.1	0.116822
ERVMER34-1	0.132937
SNORA26	0
Y_RNA	0
LINC01618	0
RASL11B	1.15452
SCFD2	4.30303
RP11-752D24.2	0.0168328
RNU6-310P	0
LNX1	3.29455
LNX1-AS1	0
RP11-18M17.1	0
LNX1-AS2	0
RP11-317M11.1	0
RP11-89B16.1	0
RP11-89B16.2	0.103275
RPL21P44	0.138906
RP11-571I18.4	0.536634
CHIC2	4.48546
RP11-571I18.5	0
RP11-571I18.2	0
MORF4L2P1	0
GSX2	0.500902
RPL22P13	0
RP11-231C18.1	1.47349
RP11-231C18.2	0.102939
RP11-545H22.1	0
AC006552.1	0
RP11-273B19.2	0
RP11-273B19.1	0
RP11-463H12.2	0
RPL38P3	0
RNU6-410P	0
RP11-530I17.1	0
RN7SL424P	0
KDR	4.63236
RN7SL822P	0
RP11-530I17.2	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	4.38618
FCF1P8	0
SRD5A3-AS1	0.709032
RP11-177J6.1	2.53269
Y_RNA	0.159467
CLOCK	3.20828
Y_RNA	0
RN7SKP30	0
RP11-528I4.2	0.225906
PDCL2	0
NMU	0.0684107
RNU6-276P	0
RP11-345F18.1	0.277509
RNU6-652P	0
CEP135	0.698909
KIAA1211	1.092
RNA5SP161	0
RNU6-197P	0
MRPL22P1	0
AASDH	2.80323
RPL7AP31	0.0527058
RP11-646I6.5	0.52522
PPAT	3.0086
RP11-646I6.6	1.36797
RP11-646I6.3	0.0853728
ARL9	1.06853
THEGL	0
GLDCP1	0.0117023
RP11-630A13.4	0.0962406
RPL17P20	0
RP11-533F5.2	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0.205334
Metazoa_SRP	0
Y_RNA	0
REST	1.91426
RP11-738E22.3	0.325529
NOA1	4.79969
RNU6-998P	0
UBE2CP3	0
IGFBP7-AS1	0.239478
RP11-300M6.1	0
RPS26P24	0
RP11-319E12.1	0
RP11-319E12.2	0
RP11-685F15.1	0
RP11-4O3.1	0
RP11-4O3.2	0
SRIP1	0
RP11-25L5.2	0
RP11-577G20.1	0
RP11-577G20.2	0
RP11-506N2.1	0
RP11-340A13.2	0
RP11-340A13.1	0
RP11-340A13.3	0
RP11-622J8.1	0
Y_RNA	0
RP11-725D20.1	0
RP11-525J21.1	0
Y_RNA	0
RNU6-1325P	0
RP11-284H12.1	0
RP11-593F5.2	0
RP11-593F5.1	0
MIR548AG1	0
RP11-16N2.1	0
RPL17P19	0
RP11-798L4.1	0.0273549
RP11-621K7.1	0.0553455
Y_RNA	0
ADGRL3-AS1	0.0291145
RPS15AP17	0
RPL21P47	0
RP11-30P21.2	0
RP11-26C10.1	0
HMGN1P11	0
EXOC5P1	0
RP11-257A22.1	0
LARP1BP1	0
RP11-12K22.1	0
TECRL	0.00947054
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
RP11-158O16.1	0
RP11-707A18.1	0.0588056
RP11-633G11.1	0
EFTUD1P2	0
RP11-498E11.2	0
EPHA5	0.328591
RP11-408P14.1	0.702722
EPHA5-AS1	0.434714
RP11-807H7.2	0.0657438
RNU2-40P	0
RP11-51P8.1	0
RP11-25H12.1	0
RP11-19C24.1	0
RP11-396M11.1	0
MIR1269A	0
RPS23P3	0
RNU6-699P	0
RP11-584P21.2	0.0854459
RNU1-63P	0
5S_rRNA	0
RP11-584P21.4	0
CENPC	2.43806
STAP1	0.0390643
RP11-17P16.1	0.30019
UBA6	3.65997
RP11-17P16.2	0
UBA6-AS1	2.69025
ST3GAL1P1	0
RP11-453E17.3	0.0386014
RP11-453E17.4	0.0335176
GNRHR	0.0888862
SNORA62	0
TMPRSS11CP	0.0585786
TMPRSS11D	0
TMPRSS11A	0
TMPRSS11GP	0
RNU6-95P	0
GCOM2	0.144852
MTND2P41	0
TMPRSS11F	0.0211323
SYT14P1	0
FTLP10	0
TMPRSS11BNL	0
TMPRSS11B	0
RP11-642E20.5	0
RP11-642E20.2	0
RP11-642E20.3	0
APOOP4	0
MT2P1	0.77496
TMPRSS11E	0
UGT2B29P	0
UGT2B17	0
RP11-1267H10.2	0
RP11-1267H10.1	0
RP11-1267H10.3	0
UGT2B15	0
RP11-1267H10.4	0
CTD-2005D20.1	0
RP11-468N14.1	0
UGT2B10	0
RP11-468N14.3	0
RP11-468N14.4	0
RP11-468N14.5	0
RP11-468N14.6	0
RP11-468N14.7	0
RP11-468N14.13	0
RP11-468N14.8	0
RP11-468N14.09	0
UGT2A3	0
RP11-468N14.10	0
RP11-468N14.12	0
RP11-468N14.11	0
UGT2B27P	0
RP11-813N20.2	0
UGT2B26P	0
UGT2B7	0
RP13-644M16.5	0
RP13-644M16.1	0
RP13-644M16.3	0
RP13-644M16.2	0
RP13-644M16.4	0
RP11-704M14.1	0
UGT2B11	0
RP11-618I10.1	0
UGT2B28	0
RP11-618I10.4	0
RP11-618I10.2	0
RP11-618I10.3	0
UGT2B25P	0
RP11-790I12.6	0
UGT2B24P	0
RP11-790I12.3	0
RP11-790I12.4	0
UGT2B4	0
UGT2A3P7	0
RP11-401E5.2	0
UGT2A1	0
UGT2A2	0
SULT1B1	0.230632
SULT1D1P	0
SULT1E1	0
RP11-736K12.1	0
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
PRR27	0
ODAM	0
FDCSP	0
CSN3	0
CABS1	0
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0
AMTN	0
AMBN	1.633
ENAM	0.0119351
JCHAIN	0.186059
RNU6-520P	0
RNU6-784P	0
RP11-46J23.1	0.448745
U6	0
RNU6-891P	0
MOB1B	4.22146
RP11-1J11.1	0.0560287
LDHAL6EP	0.0618456
GC	0
RNA5SP163	0
RP11-545L5.1	0
NPFFR2	0.048753
ADAMTS3	1.17189
RP11-373J21.1	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
COX18	2.70788
HMGA1P2	0.244007
RP11-692D12.1	0.72519
SNORA3	0
RP11-580P21.1	0
ALB	1.72166
AFP	0
AFM	0
RP11-622A1.2	0
RP11-622A1.1	0
RASSF6	0
AC112518.3	0
CXCL8	0.742819
RP11-447E20.1	0
CXCL6	0.0451421
PF4V1	0
CXCL1	1.49284
HNRNPA1P55	0
CXCL1P1	0
PF4	0.0753472
PPBP	0.0730359
CXCL5	0.540152
RN7SL218P	0
CXCL3	0.212365
PPBPP2	0
RP11-629B11.4	0
CXCL2	1.82252
MTHFD2L	1.81419
RP11-629B11.5	0.131702
EPGN	0
EREG	0.010115
RP11-727M10.1	0
AREG	0.101918
AC142293.3	0
BTC	0.115815
HSPE1P23	0
RP11-44F21.3	0
RP11-44F21.2	0
RP11-44F21.5	0.140054
RP11-44F21.4	0
RP11-598G2.1	0
RP11-542G1.1	0
RP11-542G1.2	0
RP11-542G1.3	0
RP11-567N4.2	0
RP11-567N4.3	0
THAP6	1.81848
C4orf26	0.260124
CDKL2	1.50827
Y_RNA	0
RNU2-16P	0
RP11-556N4.1	0
PPEF2	0.0473639
NAAA	3.32679
RP11-630D6.5	0
CXCL9	0.0794819
ART3	1.71639
CXCL10	0.380848
CXCL11	0.342422
RP11-630D6.1	0
FAM47E	1.30599
STBD1	2.57565
CCDC158	0.085119
SNX5P1	0
RNU6-1000P	0
RP11-356M17.1	0
SNORD50	0
SHROOM3	0.581081
RP11-688H10.1	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
AC107072.2	0
RP11-359D14.2	0
RP11-359D14.3	0
RP11-123J14.4	0
RP11-123J14.1	0
SOWAHB	0.054609
TXNP6	0.157181
RPL7P17	0
RP11-1E1.2	0.0662551
RNU6-1187P	0
CTB-179I1.3	0
CTB-179I1.1	0
