Name	Whole Blood
RP11-440L14.4	0.317704
RP11-440L14.1	0.847369
AC139887.4	0.176695
CPLX1	0.217096
RP11-440L14.3	0
SLC26A1	0.435857
FGFRL1	2.09546
RP11-460I19.2	0
RNF212	0.113872
RP11-20I20.1	0
RP11-20I20.2	0
TMED11P	0
SNORA48	0
AC092535.3	0.0374316
CTBP1-AS	1.83523
CTBP1-AS2	0.986942
UVSSA	3.63205
AC078852.1	0.135832
AC078852.2	0.0718942
NKX1-1	0
RP13-1016M1.2	0
FAM53A	0.1862
Y_RNA	0
RP11-572O17.1	2.87325
FGFR3	0.141607
LETM1	3.81044
NSD2	1.4172
SCARNA22	0
NELFA	4.91135
MIR943	0
NAT8L	0.0520499
POLN	0.126704
RP11-317B7.2	0
RP11-317B7.3	0
HAUS3	1.09388
COX6B1P5	0
ZFYVE28	1.35554
RP11-478C1.7	0
RN7SL589P	0
RP11-478C1.8	0
CFAP99	0.0547291
RP11-503N18.4	0
RP11-503N18.5	0.108434
WI2-89927D4.1	0
Y_RNA	0
NOP14-AS1	2.02751
GRK4	0.236315
RNU6-204P	0
HTT-AS	0
MSANTD1	0.0933544
RP11-357G3.2	0
RGS12	0.843076
RP11-357G3.1	0
HGFAC	0.0238725
DOK7	0.332658
RP11-529E10.6	2.48461
RP11-529E10.7	0
LINC00955	0
RP3-368B9.2	0
LINC02171	0
AC141928.1	0
ADRA2C	0.0435626
OR7E163P	0
OR7E162P	0
RP11-718M20.5	0
AC226119.4	0
ALG1L7P	0
FAM86EP	0.127607
ENPP7P9	0
RP11-489M13.1	0
RP11-489M13.3	0
RP11-489M13.2	0
OR4D12P	0
UNC93B4	0
OR7E99P	0
OR7E43P	0
OTOP1	0
TMEM128	3.2186
ZBTB49	2.59991
RP11-265O12.1	0.132156
NSG1	0.860767
STX18-IT1	0
RPS7P15	0
STX18-AS1	0.107742
RP11-326I19.2	0.0343618
LINC01396	0
MSX1	0.0464261
LDHAP1	0
RN7SKP113	0
CYTL1	0.832375
STK32B	0.229005
Y_RNA	0
RN7SKP275	0
LINC01587	0
EVC2	0.112766
EVC	0.11831
CRMP1	0.0799129
C4orf50	0.020961
MIR378D1	0
JAKMIP1	1.1935
RP11-586D19.1	0.0275703
RP11-586D19.2	0
WFS1	0.928958
PPP2R2C	0.0354664
RP11-539L10.3	0.471005
AC093323.3	4.01089
RP11-539L10.2	1.3882
RP11-539L10.4	0
RP11-539L10.5	0.0608592
AC097382.5	0.235758
RN7SKP292	0.406997
RP11-367J11.2	0.151281
CCDC96	0.609661
RP11-367J11.3	0.0675069
RN7SKP36	0
SORCS2	0.332398
MIR4798	0
PSAPL1	0.0167707
MIR4274	0
AFAP1-AS1	0.0382919
AFAP1	0.778707
AC097381.1	0
ABLIM2	0.187532
MIR95	0
RP11-338K13.1	0
RP11-1258F18.1	0
GMPSP1	0.0379961
HTRA3	0.927152
RP11-774O3.2	0
RP11-774O3.1	0
RP11-774O3.3	0.59516
ACOX3	3.61708
RNA5SP152	0
TRMT44	0.831974
RP11-689P11.3	0
RP11-689P11.2	0.122452
GPR78	0
CPZ	0
RP11-1338A24.1	0
HMX1	0
RP13-582L3.4	0
RP11-747H12.1	0
UNC93B8	0
RP11-747H12.3	0
RP11-747H12.4	0
RP11-747H12.7	0
RP11-747H12.5	0
SNRPCP16	0
ENPP7P10	0
FAM86KP	0
ALG1L14P	0
FAM90A26	0
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
USP17L30	0
USP17L6P	0
RP11-1396O13.13	0
RP11-1396O13.14	0
RNA5SP153	0
RP11-1396O13.15	0
DEFB131	0
OR7E86P	0
OR7E85P	0
UNC93B7	0
OR7E83P	0
RP11-1396O13.22	0
RP11-1396O13.1	0
MIR548I2	0
RP11-1396O13.2	0
SNRPCP13	0
ENPP7P11	0
FAM86MP	0
ALG1L3P	0
Metazoa_SRP	0
RP11-751L19.1	0
OR7E35P	0
SLC2A9	1.16836
DRD5	0
RNA5SP154	0
RP13-560N11.1	0
RP11-448G15.1	0
RP11-448G15.3	2.78687
MIR3138	0
RNA5SP155	0.379952
RP11-480G3.1	0
AC006499.7	0
AC006499.6	0
AC006499.9	0
RAF1P1	0
AC006499.5	0
AC006499.4	0
AC006499.3	0
AC006499.2	0
AC006499.1	0
RP11-136I13.1	0
ZNF518B	1.03351
RP11-136I13.2	0
CLNK	0.0300174
RP11-61G19.1	0
RP11-61G19.2	0
MIR572	0
RNPS1P1	0.271556
HS3ST1	0.0988721
RNA5SP156	0
RP11-281P23.1	0
RP11-281P23.2	0
RP11-74M11.2	0
RP11-1J7.1	0
RP11-168E17.1	0
RNU6-578P	0
ECM1P2	0
RP11-352E6.2	0.111148
RP11-22A3.2	0
RP11-22A3.1	0
U6	0
HSP90AB2P	0.0402065
RAB28	3.25305
LINC01097	0
NKX3-2	0
LINC01096	0
MIR5091	0
AC006445.7	0
AC006445.6	0
LINC01182	0
AC007126.1	0
RP11-341G5.2	0
LINC01085	0
KLF17P2	0
RP11-669M16.2	0
RP11-669M16.1	0
AC006296.1	0
AC006296.2	0
LINC00504	0.0163819
MTND2P31	0
SNORA63	0
CPEB2-AS1	0.0150781
CPEB2	2.60388
RP11-665G4.1	0.128935
RN7SKP170	0
C1QTNF7	0.0374237
RP11-484O2.1	0.0241651
CC2D2A	0.172943
AC007016.3	0
RP11-799M12.2	4.13101
RP11-442P12.2	0.113219
CD38	3.19892
HPRT1P1	0
FGFBP1	0.0551113
PROM1	0.0359923
TAPT1	4.26488
RP11-452J21.2	0
TAPT1-AS1	0.932948
AC006427.2	0
ZEB2P1	0
RP11-446J8.1	0
LDB2	0.208201
RP11-141E13.1	0
MTND5P4	0
RP11-576E20.1	0
SNORA75	0
RPS7P6	0
QDPR	3.21233
CLRN2	0
NACAP5	0
AC006160.8	0
AC006160.5	0.084779
FAM184B	0.0584438
DCAF16	2.87212
NCAPG	0.649992
LCORL	0.418875
KRT18P63	0.0924302
RP11-608B3.1	0
AC006840.1	0
RP11-3J1.1	0
RNA5SP157	0
RP11-84N19.1	0
RP11-608O21.1	0
RP11-94H6.1	0
RP13-585F24.1	0.0756772
RP11-339D20.1	0
SLIT2	0.0234347
SLIT2-IT1	0
MIR218-1	0
PACRGL	0.410118
KCNIP4	0.038885
RP11-362J17.1	0
RP11-120A1.1	0
MIR7978	0
RP11-556G22.3	0
RP11-556G22.1	0
RP11-556G22.2	0
KCNIP4-IT1	0
RP11-17E2.2	0
RNU6-420P	0
ADGRA3	0.0937794
RP11-10G12.1	0.115696
RP11-10G12.2	0
GBA3	0
CDC42P6	1.19484
RP11-412P11.1	0
RP11-552M14.1	0
RP11-453O5.1	0
RFPL4AP3	0
RP11-380P13.1	0
ERVH-1	0
PPARGC1A	0.0223064
RP13-497K6.1	0
MIR573	0
RN7SL16P	0
ATP5LP3	0
RP11-496D24.2	0
AC006390.4	0
HNRNPA1P65	0
SOD3	0.388603
CCDC149	2.55529
LGI2	0.0449586
SEPSECS	0.984634
SEPSECS-AS1	0.545951
RP11-660M5.1	0
PI4K2B	1.7398
U2	0
ZCCHC4	0.585542
RP11-206P5.1	0
RP11-206P5.2	0
RNU7-126P	0
RP11-302F12.3	0
RP11-302F12.2	0
SLC34A2	0.0353972
RPS29P11	0
RP11-302F12.4	0
MTND4P9	0
MTND4LP22	0
MTND3P5	0
MTCO3P44	0
RP11-302F12.10	0
SMIM20	3.67635
RP13-494C23.1	0.0744103
RP11-263J14.1	0
RP11-324H7.1	0
CCKAR	0
TBC1D19	0.373515
SNORD74	0
STIM2	4.16098
RP11-293A21.1	0.389396
RP11-293A21.2	0
RP11-415C15.1	0
AC024132.1	0
RP11-415C15.2	0
Y_RNA	0
RP11-415C15.3	0
IGBP1P5	0
AC007106.1	0
RP11-180C1.1	0
RP11-123O22.1	0
RN7SL101P	0
MIR4275	0
MESTP3	0
RP11-292B1.2	0
RP11-769N22.2	0
RP11-769N22.1	0
RP11-472K22.1	0
RP11-472K22.2	0
RP11-68D16.1	0
RP11-68D16.2	0
U6	0
EEF1A1P21	0
RP11-390C19.1	0
RPS3AP17	0
RP11-174E22.2	0
PCDH7	0.010842
RP11-619J20.1	0
MTCYBP43	0
RP11-617I14.1	0
RP11-315A17.1	0
RP11-665I14.1	0
RP11-734I18.1	0
RP11-240A16.1	0
RP11-141P6.1	0
RP11-638O6.1	0
RP11-802H3.1	0
RP11-802H3.2	0
RP11-79E3.3	0
RP11-79E3.2	0
RP11-79E3.1	0
RP11-548L20.1	0
RP11-725M22.1	0
RP11-768G3.1	0
snoU13	0
SEC63P2	0
RNU6-573P	0
ARAP2	2.51816
RP11-640B6.1	0
RP11-431M7.3	0
DTHD1	0.459747
RP11-431M7.2	0
MIR1255B1	0
RP11-722M1.1	0
RP11-698E18.1	0
RP11-103J17.2	0
RP11-103J17.1	0
MIR4801	0
NWD2	0
C4orf19	0.270145
RP11-36B15.1	2.37244
RELL1	4.46516
Y_RNA	0
RP11-9D8.1	0
RP11-177C12.5	0.352437
RP11-177C12.1	0.554569
PTTG2	0.599381
RP11-177C12.4	0
MRPS33P2	0
RP11-600L4.1	0
RP11-83C7.1	0
RP11-83C7.3	0
LINC01258	0
LINC01259	0.0937011
RP11-213G21.2	0
KLF3-AS1	0.431313
RP11-617D20.2	0
RNA5SP158	0
TLR10	3.86765
FAM114A1	0.781418
MIR574	0
TMEM156	1.82193
KLHL5	2.6552
RP11-360F5.1	0.0543218
RP11-360F5.3	0.450593
WDR19	0.930671
RFC1	4.1454
RNU6-32P	0
RNU6-887P	0
KLB	0.0124223
MIR5591	0
Y_RNA	0
LIAS	0.677801
RP11-472B18.1	0.0883203
UGDH	1.25508
UGDH-AS1	0.0928868
SMIM14	4.81517
RNU7-11P	0
RP11-539G18.3	0.0748025
Y_RNA	0
RP11-539G18.1	0
RN7SL558P	0
ZBTB12BP	0.0999467
ELOCP33	0
RNA5SP159	0
RP11-333E13.2	0.231818
PABPC1P1	0.0585822
KRT18P25	0
RP11-333E13.4	0
N4BP2	0.478416
RNU6-1112P	0
SNORA51	0
RP11-395I6.1	0
RP11-395I6.3	0.50813
RP11-395I6.2	0
AC195454.1	0
CHRNA9	0
RNU7-74P	0
RP11-588L15.2	0.370689
RP11-588L15.1	0
MIR4802	0
ARL4AP2	2.06552
APBB2	0.43419
RP11-632F7.3	0
Y_RNA	0
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
UCHL1	0.423768
Y_RNA	0
LIMCH1	0.0610601
RPL12P20	0
RP11-227F19.5	0
OR5M14P	0
PHOX2B	0
RP11-227F19.1	0
RP11-227F19.2	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0
RP11-457P14.5	0
RP11-457P14.6	0
DCAF4L1	0.31477
RP11-814H16.2	0
SLC30A9	2.54323
ATP1B1P1	0.0371195
BEND4	0.0777893
RP11-63A11.1	0
SHISA3	0.0186603
ATP8A1	3.00888
RPS7P7	0
CCNL2P1	0.092617
RP11-109E24.2	0.0585604
RP11-109E24.1	0
RN7SKP82	0
GRXCR1	0
RP11-395F4.1	0
RP11-1E6.1	0
RP11-324J13.3	0
RP11-324J13.1	0
RP11-324J13.2	0
RP11-466J24.1	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0
RP11-663P9.1	0
LVCAT1	0
KCTD8	0
RP11-500G9.1	0
YIPF7	0
GUF1	2.79577
GNPDA2	0.522649
RP11-700J17.1	0.302215
RP11-55C6.1	0
PRDX4P1	0
RP11-362I1.2	0
RP11-362I1.1	0
THAP12P9	0
RP11-270L13.1	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0
RP11-320H14.1	0
GABRA2	0
RP11-436F23.1	0
RNU6-412P	0
RAC1P2	2.4906
COX7B2	0
GABRA4	0
GABRB1	0
RP11-731J8.2	0.00974945
COMMD8	4.72086
RP11-731J8.3	0
ATP10D	1.60447
RP11-731J8.1	0
AC092597.3	0
CORIN	0.105392
MIR8053	0
RP11-100N21.1	0.177537
RP11-121C2.3	0
RP11-121C2.2	0.417374
NFXL1	3.08579
NIPAL1	0.0239017
CNGA1	0.0224252
TXK	4.13316
RNU6-838P	0
U6	0
TEC	1.30512
Y_RNA	0
SLC10A4	0.0337017
ZAR1	0
FRYL	2.54692
RNU5E-3P	0
OCIAD1-AS1	0
OCIAD2	4.82007
RNU6-158P	0
RP11-317G22.2	0
CWH43	0
TPI1P4	0
RP11-1281K21.2	0
RP11-1281K21.3	0
RP11-1281K21.8	0
SNX18P23	0
RP11-1281K21.1	0
MTCO3P39	0
MTND3P22	0
RP11-241F15.1	0
ANKRD20A17P	0
RP11-241F15.3	0
RP11-241F15.5	0
RP11-1281K21.9	0
RP11-1281K21.10	0
MTCO3P42	0
RP11-241F15.7	0
RP11-241F15.9	0
SNX18P24	0
RP11-241F15.10	0
SNX18P25	0
DCUN1D4	1.14663
DUTP7	0
RP11-365H22.2	0.0778516
RP11-61F5.1	0
LRRC66	0.0167706
SGCB	0.351062
RP11-535C7.1	0
SPATA18	0.0265851
RP11-588F10.1	0
RNU6-1252P	0
USP46	0.345325
USP46-AS1	0.140215
RP11-177B4.2	0
MIR4449	0
SNORA26	0.345159
RP11-177B4.1	0.0855514
ERVMER34-1	0
SNORA26	0
Y_RNA	0
LINC01618	0
RASL11B	0.0238303
SCFD2	2.20332
RP11-752D24.2	0
RNU6-310P	0
LNX1	0.0675402
LNX1-AS1	0
RP11-18M17.1	0
LNX1-AS2	0
RP11-317M11.1	0
RP11-89B16.1	0.0304968
RP11-89B16.2	0.101896
RPL21P44	0.464645
RP11-571I18.4	0.949379
RP11-571I18.5	0.142361
RP11-571I18.2	0
MORF4L2P1	0
GSX2	0
RPL22P13	0
PDGFRA	0.0882629
RP11-231C18.1	0
RP11-231C18.2	0
RP11-545H22.1	0
AC006552.1	0
KIT	0.245751
RP11-273B19.2	0
RP11-273B19.1	0
RP11-463H12.2	0
RPL38P3	0
RNU6-410P	0
RP11-530I17.1	0
RN7SL424P	0
KDR	0.0467956
RN7SL822P	0
RP11-530I17.2	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	1.58319
FCF1P8	0
SRD5A3-AS1	0.0770051
RP11-177J6.1	0
Y_RNA	0
CLOCK	0.693093
Y_RNA	0
RN7SKP30	0
RP11-528I4.2	0
PDCL2	0
NMU	0.0806113
RNU6-276P	0
RP11-345F18.1	0
RNU6-652P	0
CEP135	1.07119
KIAA1211	0.0443037
RNA5SP161	0
RNU6-197P	0
MRPL22P1	0
AASDH	1.54074
RPL7AP31	0.0974545
RP11-646I6.5	0
PPAT	0.574832
RP11-646I6.6	0.0829976
RP11-646I6.3	0
PAICS	2.98946
ARL9	0.0505948
THEGL	0
GLDCP1	0
RP11-630A13.4	0.0146007
RPL17P20	0
RP11-533F5.2	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0.277581
Metazoa_SRP	0
Y_RNA	0
REST	3.17305
RP11-738E22.3	0.212787
RNU6-998P	0
UBE2CP3	0
IGFBP7-AS1	0
RP11-300M6.1	0
RPS26P24	0
RP11-319E12.1	0
RP11-319E12.2	0
RP11-685F15.1	0
RP11-4O3.1	0
RP11-4O3.2	0
SRIP1	0
RP11-25L5.2	0
RP11-577G20.1	0
RP11-577G20.2	0
RP11-506N2.1	0
RP11-340A13.2	0
RP11-340A13.1	0
RP11-340A13.3	0
RP11-622J8.1	0
Y_RNA	0
RP11-725D20.1	0
RP11-525J21.1	0
Y_RNA	0
RNU6-1325P	0
RP11-284H12.1	0
RP11-593F5.2	0
RP11-593F5.1	0
MIR548AG1	0
RP11-16N2.1	0
ADGRL3	0.00594089
RPL17P19	0
RP11-798L4.1	0
RP11-621K7.1	0.0749204
Y_RNA	0
ADGRL3-AS1	0
RPS15AP17	0
RPL21P47	0
RP11-30P21.2	0
RP11-26C10.1	0
HMGN1P11	0
EXOC5P1	0
RP11-257A22.1	0
LARP1BP1	0
RP11-12K22.1	0
TECRL	0.0124526
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
RP11-158O16.1	0
RP11-707A18.1	0
RP11-633G11.1	0
EFTUD1P2	0
RP11-498E11.2	0
EPHA5	0
RP11-408P14.1	0.795243
EPHA5-AS1	0
RP11-807H7.2	0
RNU2-40P	0
RP11-51P8.1	0
RP11-25H12.1	0
RP11-19C24.1	0
RP11-396M11.1	2.71368
MIR1269A	0
RPS23P3	0
RNU6-699P	0
RP11-584P21.2	0.0199077
RNU1-63P	0
5S_rRNA	0
RP11-584P21.4	0
CENPC	1.40595
STAP1	2.26576
RP11-17P16.1	0.0414399
UBA6	3.15725
RP11-17P16.2	0
UBA6-AS1	0.86188
ST3GAL1P1	0
RP11-453E17.3	0
RP11-453E17.4	0
GNRHR	0
SNORA62	0
TMPRSS11CP	0
TMPRSS11D	0
TMPRSS11A	0
TMPRSS11GP	0
RNU6-95P	0
GCOM2	0
MTND2P41	0
TMPRSS11F	0
SYT14P1	0
FTLP10	0
TMPRSS11BNL	0
TMPRSS11B	0
RP11-642E20.5	0
RP11-642E20.2	0
RP11-642E20.3	0
APOOP4	0
MT2P1	0.14652
TMPRSS11E	0.0175603
UGT2B29P	0
UGT2B17	0.0638846
RP11-1267H10.2	0
RP11-1267H10.1	0
RP11-1267H10.3	0
UGT2B15	0
RP11-1267H10.4	0
CTD-2005D20.1	0
RP11-468N14.1	0
UGT2B10	0
RP11-468N14.3	0
RP11-468N14.4	0
RP11-468N14.5	0
RP11-468N14.6	0
RP11-468N14.7	0
RP11-468N14.13	0
RP11-468N14.8	0
RP11-468N14.09	0
UGT2A3	0
RP11-468N14.10	0
RP11-468N14.12	0
RP11-468N14.11	0
UGT2B27P	0
RP11-813N20.2	0
UGT2B26P	0
UGT2B7	0
RP13-644M16.5	0
RP13-644M16.1	0
RP13-644M16.3	0
RP13-644M16.2	0
RP13-644M16.4	0
RP11-704M14.1	0.0316531
UGT2B11	0
RP11-618I10.1	0
UGT2B28	0
RP11-618I10.4	0
RP11-618I10.2	0
RP11-618I10.3	0
UGT2B25P	0
RP11-790I12.6	0
UGT2B24P	0
RP11-790I12.3	0
RP11-790I12.4	0
UGT2B4	0
UGT2A3P7	0
RP11-401E5.2	0
UGT2A1	0
UGT2A2	0
SULT1D1P	0
SULT1E1	0.0180704
RP11-736K12.1	0
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
PRR27	0
ODAM	0
FDCSP	0
CSN3	0
CABS1	0
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0
AMTN	0
AMBN	0
ENAM	0.00559709
RNU6-520P	0
RNU6-784P	0
RP11-46J23.1	0.103257
RUFY3	1.31453
U6	0
RNU6-891P	0
MOB1B	1.28746
SLC4A4	0.127
RP11-1J11.1	0
LDHAL6EP	0
GC	0.0788539
RNA5SP163	0
RP11-545L5.1	0
NPFFR2	0
ADAMTS3	0.0671526
RP11-373J21.1	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
COX18	1.262
ANKRD17	4.18999
HMGA1P2	0.199947
RP11-692D12.1	0
SNORA3	0
RP11-580P21.1	0
ALB	2.46845
AFP	0
AFM	0
RP11-622A1.2	0
RP11-622A1.1	0
RASSF6	0.0227662
AC112518.3	0
RP11-447E20.1	0
CXCL6	0.218481
PF4V1	3.41035
HNRNPA1P55	0
CXCL1P1	0
CXCL5	0.868834
RN7SL218P	0
CXCL3	0.249747
PPBPP2	0
RP11-629B11.4	0
CXCL2	0.605404
MTHFD2L	0.301225
RP11-629B11.5	0
EPGN	0
EREG	0.773205
RP11-727M10.1	0
AC142293.3	0
BTC	0
HSPE1P23	0
PARM1	0.344612
RP11-44F21.3	0
RP11-44F21.2	0
RP11-44F21.5	0
RP11-44F21.4	0
RP11-598G2.1	0
RP11-542G1.1	0
RP11-542G1.2	0
RP11-542G1.3	0
RP11-567N4.2	0
RP11-567N4.3	0
THAP6	1.14015
C4orf26	0.0204457
CDKL2	0.00759542
Y_RNA	0
RNU2-16P	0
RP11-556N4.1	0
PPEF2	0.032091
SDAD1	4.53708
RP11-630D6.5	0
CXCL9	0.108625
ART3	0.0269567
CXCL10	0.23831
CXCL11	0
RP11-630D6.1	0
NUP54	3.53131
FAM47E	0.0189867
STBD1	2.5858
CCDC158	0.00743405
SNX5P1	0
RNU6-1000P	0
RP11-356M17.1	0
SNORD50	0
SHROOM3	0.0140285
RP11-688H10.1	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
AC107072.2	0
RP11-359D14.2	0
RP11-359D14.3	0
RP11-123J14.4	0
RP11-123J14.1	0
SOWAHB	0
SEPT11	1.38927
TXNP6	0
RPL7P17	0
RP11-1E1.2	0
RNU6-1187P	0
CTB-179I1.3	0
CTB-179I1.1	0
CTB-179I1.2	0
RP11-625I7.1	0
CXCL13	0.0474995
SNORD75	0
MRPL1	1.67436
RP13-488H8.1	0
RP11-777B9.1	0
HMGB1P44	0
HNRNPA1P56	0
RP11-777B9.4	0
RP11-777B9.5	0
FRAS1	0.00687361
SERBP1P5	0.122976
MINOS1P4	0
Y_RNA	0
LINC01094	1.03859
HIGD1AP13	0
RP11-109G23.1	0
RP11-109G23.3	0
MIR5096	0
PAQR3	0.49724
RN7SL127P	0
LINC01088	0.0255951
NAA11	0
GK2	0
LINC00989	1.10325
OR7E94P	0.254739
RP11-234K19.1	0
RP11-452C8.1	0
PCAT4	0
SNORA75	0
KPNA2P1	0
RPSAP39	0
RP11-377G16.2	0.169309
PRDM8	2.19536
FGF5	0
C4orf22	0
RP11-395C17.1	0
BMP3	0.0118268
PRKG2	0.0340438
RP11-100N20.1	0
RNU5A-2P	0
RASGEF1B	1.68751
MTCYBP44	0
COX5BP1	0
SNORA31	0
NPM1P41	0
HNRNPA3P13	0
RNU6-499P	0
BIN2P1	0.357419
RP11-429B11.2	0
RP11-127B20.2	0.384119
RP11-127B20.3	0.988332
IGBP1P4	0
SNORD42	0
ENOPH1	4.74698
TMEM150C	0.0484689
RPL7AP26	0
RP11-791G16.2	0
RP11-791G16.5	0
RP11-791G16.4	0
LINC00575	0
SCD5	0.329102
RP11-57B24.1	0
MIR575	0
RP11-57B24.2	0
THAP9	0.314634
LIN54	2.21724
Y_RNA	0
RNU6-615P	0
RP11-576N17.5	0.152924
RP11-576N17.2	0
RP11-576N17.3	0.0849488
COQ2	4.12536
RP11-576N17.6	0
RP11-576N17.4	0
HELQ	2.38656
MRPS18C	2.33702
FAM175A	0.717441
SLC25A14P1	0
RPL30P5	0
Y_RNA	0
RP11-767N15.1	0
RP11-8L2.1	0
RNU6-774P	0
RP11-274J2.1	0
RP11-42A4.1	0
NKX6-1	0
RPL3P13	0
CDS1	0.0982188
RN7SL552P	0.173751
WDFY3-AS1	0
RNU6-469P	0
WDFY3-AS2	0.173279
RN7SKP48	0
RP11-218C23.1	0
ARHGAP24	3.25273
MIR4451	0
RP13-514E23.2	0.206535
MAPK10	0.0261022
RP11-778J15.1	0
RN7SKP96	0
MIR4452	0
PTPN13	0.164109
SLC10A6	0
RP11-397E7.1	0
C4orf36	0.141819
RP11-397E7.2	0
RP11-397E7.4	0.287313
TECRP1	0.63163
KLHL8	3.73329
RP11-476C8.2	0.0561842
GAPDHP60	0.316832
RP11-529H2.1	0
MIR5705	0
HSD17B13	1.04679
RN7SL681P	0
RP11-710E1.1	0
NUDT9	2.23979
RP11-710E1.2	0
SPARCL1	1.40011
RP11-742B18.1	0
DSPP	0
DMP1	0
Y_RNA	0
CHCHD2P7	0
IBSP	0
MEPE	0
HSP90AB3P	0.196623
SPP1	1.9961
RNU1-36P	0
PKD2	1.18901
ABCG2	0.274278
RP11-147K6.1	0
RNU6-818P	0
RNU6ATAC31P	0
RP11-147K6.2	0
RNU6-1298P	0
PPM1K	1.8026
RP11-10L7.1	0.0199623
Y_RNA	0
HERC6	2.38352
HERC5	3.53156
NCOA4P2	0
PYURF	0.476454
RP11-466G12.2	0
RN7SKP244	0
RNU6-33P	0
NAP1L5	0.657799
FAM13A	1.97024
TIGD2	0.561891
RP11-84C13.2	0
RNU6-907P	0
GPRIN3	1.77274
RP11-115D19.1	0
RP11-115D19.3	0
RP11-115D19.4	0
RP11-115D19.2	0
SNCA-AS1	0.0125167
MMRN1	0.619879
CCSER1	0.0320858
RN7SKP248	0
RP11-11N6.1	0
AC004054.1	0
RP11-763F8.1	0
RP11-254A24.2	0
KRT19P6	0
RP11-354O24.1	0
PMPCAP1	0
RP11-562F9.3	0
LNCPRESS2	0
RP11-9B6.1	0
GRID2	0
MTND1P19	0
RP11-428L21.2	0
RP11-428L21.1	0
RP11-131K17.1	0
RP11-703C10.1	0
RNA5SP164	0
ATOH1	0
RP11-363G15.2	0
HMGB3P15	0
SMARCAD1	1.18066
HPGDS	0.0999865
RP11-398J16.1	0
PDLIM5	3.10998
RP11-554D13.1	0
BMPR1B-AS1	0
BMPR1B	0.00948279
UNC5C	0.00719637
RP11-710C12.1	0
RPL30P6	0
PDHA2	0
RNU6-1059P	0
RNU6-34P	0
RP11-61G24.1	0
RP11-145G20.1	0
RN7SKP28	0
COX7A2P2	0
RP11-431J17.1	0
STPG2	0
RP11-681L8.1	0
STPG2-AS1	0
CRYZP2	0
RPL5P12	0.0745131
DUTP8	0
RP11-323J4.1	0
RP11-810D13.1	0
RP11-724M22.1	0
RP11-1299A16.3	0.0884475
RP11-1299A16.1	0
BTF3P13	0
EIF4E	1.04528
TBCAP3	0
RP11-571L19.7	0
FAM177A1P1	0
RNU7-149P	0
NDUFS5P4	0
MIR3684	0
ABT1P1	0
RP11-571L19.8	0.220055
RP11-696N14.1	0.0482431
ADH4	0.0391356
PCNAP1	0
ADH6	0.0172927
ADH1A	0.0463044
ADH1B	0.71892
ADH1C	0.111123
ADH7	0
RP11-696N14.3	0
C4orf17	0
TRMT10A	0.465029
MTTP	0
RP11-766F14.1	0
RP11-766F14.2	0
AP001962.3	0
DNAJB14	3.75353
RP11-15B17.4	0
RP11-15B17.1	0.296419
RP11-15B17.2	0
DYNLL1P6	0
DDIT4L	0.0812326
RP11-588P8.1	0
EMCN	0.0409755
LINC01216	0
LINC01217	0
LINC01218	0
MIR8066	0
MIR1255A	0
BANK1	3.08856
RNU6-462P	0
MTND5P5	0
RP11-498M5.2	0
SLC39A8	2.81676
RN7SL728P	0
RP11-499E18.1	0.371609
AF213884.1	0
AF213884.2	0
AF224669.3	0
LRRC37A15P	0.455743
KRT8P46	0.322715
RP11-10L12.1	0.292681
RP11-10L12.2	0.1262
RP11-10L12.4	0.969598
RNU7-151P	0
CISD2	4.93953
SLC9B1	0.089971
PABPC1P7	0.0618454
ACTR3BP4	0
SLC9B2	0.74954
BDH2	1.57658
CENPE	0.13242
RP11-328K4.1	0
RP11-297P16.3	0
RP11-297P16.4	0
DDX3P3	0
TACR3	0
RNU6-635P	0
RP11-703G6.1	0
RP11-729M20.1	0
CXXC4	0.0128742
AC004063.1	0
CXXC4-AS1	0
RP11-556I14.2	0
RP11-395M19.1	0
RP11-556I14.1	0
RNU6-351P	0
RP11-556I14.3	0
AC004069.1	0
SNORA31	0
AC004069.2	4.66379
TET2-AS1	0.0645005
RN7SL89P	0
RNU6-553P	0
EEF1A1P9	0.543775
AC004066.2	0
ATP5EP1	0
AC004066.3	0
ARHGEF38	0
ARHGEF38-IT1	0
RP11-311D14.1	0
INTS12	3.87943
GSTCD	0.254358
