Name	Small Intestine - Terminal Ileum
SNORD45	0
MIR6831	0
AC011380.8	0.141829
SNORA27	0
HAUS1P1	0.0728826
RP11-515C16.1	0
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.068321
PCDHA2	0.150095
AC005609.16	0
PCDHA3	0.252555
PCDHA4	0.0627118
PCDHA5	0.0743387
PCDHA6	0.0945809
PCDHA7	0.113469
PCDHA8	0.0211362
PCDHA9	0.0143707
PCDHA10	0.151841
PCDHA11	0.0392204
PCDHA12	0.0522367
AC005609.17	0
PCDHA13	0.0500166
PCDHAC1	0.109469
CTC-270D5.2	0
PCDHAC2	0.206949
CTC-270D5.1	0
PCDHB1	0.00953809
CH17-140K24.1	0
PCDHB2	0.576867
AC005754.7	0
PCDHB3	0.70233
AC005754.8	0.325573
PCDHB4	1.39626
PCDHB5	0.636133
PCDHB6	0.387135
PCDHB17P	0.0450851
CH17-140K24.3	0
PCDHB7	0.978689
PCDHB8	0.185512
PCDHB16	0.651048
CH17-140K24.5	0
PCDHB9	0.315142
CH17-140K24.6	0.147972
PCDHB10	0.616301
PCDHB11	0.50995
PCDHB12	0.60942
PCDHB13	0.444764
PCDHB14	1.29775
PCDHB18P	0.340133
PCDHB19P	0.110978
CH17-140K24.2	0
PCDHB15	2.33025
AC005752.10	0.147636
SLC25A2	0.126612
AC005618.6	0.441378
PCDHGA1	0.206262
PCDHGA2	0.560809
PCDHGA3	0.356609
PCDHGB1	0.149583
PCDHGA4	0.423741
PCDHGB2	0.611038
PCDHGA5	0.546053
PCDHGB3	0.519732
PCDHGA6	1.06392
PCDHGA7	0.629092
PCDHGB4	0.603609
PCDHGA8	0.0882749
PCDHGB5	1.0304
PCDHGA9	0.95052
PCDHGB6	0.983365
PCDHGA10	0.695088
PCDHGB7	2.23407
PCDHGA11	0.636128
PCDHGB8P	0.168553
PCDHGA12	1.08568
PCDHGB9P	0.0892478
CTD-2024I7.18	0
RN7SL68P	0
PCDHGC4	0.179692
PCDHGC5	0.253654
CTD-2024I7.13	0.0391723
RPS27AP10	0
AC008781.7	1.48535
AC005753.1	0.844495
AC005740.3	0.257429
PCDH12	3.41734
AC005740.6	1.31607
AC005740.5	0
AC005740.4	0
CTC-463A16.1	1.15226
SPRY4-IT1	0.536214
AC005592.2	0.0413873
RPS12P10	0
FGF1	0.48817
AC005592.3	0.0363652
LINC01844	0.120705
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0.111187
RP11-278J6.5	0
RP11-278J6.4	0.232987
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0
HMHB1	0
RN7SL87P	0
KCTD16	0.0471311
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.149067
CTC-806A22.1	0.151798
CTB-73N10.1	0.0374254
PRELID2	3.34931
CTB-78O21.1	0.713307
GRXCR2	0
AC005351.1	0
PLAC8L1	0.912708
RP11-118M9.3	0.256186
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.0627633
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0.324877
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.496985
RN7SL791P	0
KRT8P48	0.101892
PPP2R2B-IT1	0
CTC-255N20.1	0.191276
STK32A	0.625758
CTB-108O6.2	0.153188
JAKMIP2-AS1	0
JAKMIP2	0.460026
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0
SPINK5	0.799331
SPINK14	0
SPINK6	0
HMGN1P16	0
CTC-295J13.3	0
SPINK13	0
RP11-373N22.3	0.311142
PGBD4P3	0.0711682
SPINK7	0.0916866
SPINK9	0
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.563604
HTR4	2.34326
CTB-160O22.1	0.118062
ADRB2	3.58338
SH3TC2	0.238563
RP11-44B19.1	0.063668
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0190246
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.00907453
GRPEL2-AS1	0.445038
IL17B	1.05382
RP11-394O4.3	0.665613
MIR145	1.88385
RPL29P14	0.41237
RNU6-588P	0
U3	0
RN7SL868P	0
MIR378A	0
PDE6A	0.0970492
AC008427.2	0
Y_RNA	0
TIGD6	2.65596
AC011406.2	0
RPS20P4	0.502175
RPL7P1	3.67105
Y_RNA	0
CAMK2A	0.546076
ARSI	0.749759
NDST1-AS1	0.120577
CTB-140J7.2	0.0632041
MYOZ3	0.363229
IRGM	0.45499
ZNF300P1	2.9497
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0.0148467
SLC36A2	0.0161349
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
RNA5SP197	0
FAT2	0.297031
CTC-251D13.1	1.59009
MIR6499	0
CTB-113P19.4	0.240273
CTB-113P19.1	0.0619847
RN7SKP232	0
CTB-113P19.5	3.40696
CTB-113P19.3	0.246543
RPLP1P6	1.93616
RP11-54C4.3	2.75842
GLRA1	0.017713
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.132168
NMUR2	0.101848
CTC-550M4.1	0
LINC01470	0
GRIA1	0.362429
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
SAP30L-AS1	0.912246
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0.0439885
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	0.551394
MIR378H	0
CTC-280C13.1	0
KIF4B	0
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	1.83102
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0322784
TIMD4	0.739003
APOOP1	0
HAVCR1	0.152941
CTB-120L21.1	0
FAM71B	0
CTB-4E7.1	0.148686
CTC-248O19.1	0
FNDC9	0.364222
CTB-109A12.1	0.588348
CTB-47B11.3	0.774013
CTB-47B11.1	0
NIPAL4	0.803462
AC106801.1	0.166849
RNU6-390P	0
AC008694.2	0
SOX30	0.265961
C5orf52	0.390955
AC008694.3	0
LSM11	3.91415
CTC-370J7.1	0
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0.0152141
RP11-542A14.1	0
RP11-542A14.2	0
RP11-32D16.1	0
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	1.03886
RP11-175K6.2	1.36288
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.0351527
IL12B	0.0364321
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0
LINC01847	0
ADRA1B	2.01585
GAPDHP40	0.15957
Y_RNA	0
AC068657.2	0.121578
CTB-127C13.1	1.61702
RP11-34P1.1	0
CCNJL	2.762
RP11-34P1.2	0.245593
RP11-34P1.4	0
C1QTNF2	2.78617
ZBED8	2.38399
MIR3142HG	2.53324
MIR3142	0
CTC-348L5.1	0
CTC-529G1.1	0
LINC02159	0.0371766
GABRB2	0.143958
GABRA6	0
RP11-348M17.2	0
GLRXP3	0
GABRA1	0.0086234
LINC01202	0
GABRG2	0.0292112
RP11-96G10.1	0
RNU6-164P	0
RP11-167P20.1	0
ARL2BPP5	0
RP11-541P9.3	0.0398217
MRPL57P6	0
CTB-95B16.1	0
HMMR	2.59512
HMMR-AS1	0
RP11-756G12.1	0
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
CTB-63M22.1	4.73788
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
TENM2	0.0839312
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0
CTB-78F1.2	0
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0
CTB-178M22.2	0.209747
WWC1	4.79286
FBLL1	0.499394
MIR103A1	0
RPL10P9	4.44806
CTC-558O2.2	0.14099
CTC-558O2.1	0.30024
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0
MIR585	0
RNU6-477P	0
SPDL1	4.30031
CTB-37A13.1	0
FAM196B	0.0846486
MIR378E	0
FOXI1	0.0631855
KRT18P41	0
LINC01187	0.0416723
C5orf58	0.561941
CTB-114C7.4	0.0508156
LINC01366	0.324465
KCNIP1	0.104775
CTD-2270F17.1	0.153265
CTB-147C13.1	0
CTC-265N9.1	0
CTC-455F18.1	0.0519732
GABRP	0.749863
RANBP17	0.837366
RN7SL623P	0
CTC-455F18.3	0.0234428
RP11-546B8.3	0.0632086
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0.143059
MIR3912	0
FGF18	0.920086
CTB-78H18.1	0
SMIM23	0.0218815
EFCAB9	0
SNORA57	0
KLF3P1	0
LINC01944	0
CTB-79E8.4	0
CTB-79E8.3	2.58302
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0.0825084
RP11-779O18.2	0.113827
RP11-779O18.3	0.47381
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.29811
CTC-308K20.2	0
CTC-308K20.3	0.180882
CTC-308K20.4	0.282963
SNORA74B	0.1696
Y_RNA	0
CDC42P5	0.27835
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0.0182969
Y_RNA	0
RNA5SP200	0
STC2	2.07535
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0
CTB-33O18.1	0
CTB-33O18.2	0.0953909
CTB-33O18.3	0.293916
LINC01863	0
LINC01942	0.0591017
LINC01484	0.06077
LINC01485	0.203357
C5orf47	0
RPL12P22	0
HMP19	1.80439
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	0.0420336
GAPDHP71	0.0620423
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
MSX2	0.972876
CTD-2532K18.1	0
MIR4634	0
CTD-2532K18.2	0
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0.396814
CTC-571O20.1	0
RN7SKP148	0
HRH2	2.5977
RNU6-226P	0
CPLX2	0.870312
RP11-91H12.1	0
RP11-91H12.4	0
THOC3	4.02398
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0.0260863
FAM153B	0.277557
RP11-844P9.1	0
RP11-826N14.4	0
RP11-844P9.2	1.59462
RP11-844P9.5	0.693882
RP11-844P9.6	0.811084
RP11-844P9.4	0
BRCC3P1	0.307224
RP11-843P14.2	1.71313
RP11-843P14.1	2.51705
ARL10	3.20658
MIR1271	0
CTB-162J7.1	0
RN7SL684P	0.322314
Y_RNA	0
GPRIN1	2.69783
SNCB	0.304236
MIR4281	0
EIF4E1B	0
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	0
UNC5A	0.241664
ZNF346-IT1	1.1307
CTD-2301A4.3	0.180274
PRMT1P1	0.210503
CTD-2301A4.1	0
SLC34A1	0.0557128
PFN3	0
F12	2.00665
PRR7-AS1	0.500004
PRR7	2.00533
RP11-1334A24.5	0.80386
RP11-1277A3.3	0.794808
RP11-1277A3.1	3.98837
RP11-1277A3.2	3.11795
RP11-1101H11.1	0.206644
FAM153A	0.642065
RP11-1026M7.2	0.0305174
RP11-1026M7.3	0
RP11-423H2.1	3.50701
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0.0661301
RP11-423H2.3	1.03362
RP11-423H2.4	0.0499305
SUDS3P1	0.598292
PROP1	0
FAM153C	0.176584
N4BP3	2.69142
RP11-889L3.4	0
GMCL1P1	0
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	2.37226
AACSP1	0
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
ZFP2	1.93108
RP11-281O15.2	0.0855567
PIGFP1	0.0824196
RP11-281O15.8	0.139053
ZNF454	0.650855
RP11-281O15.4	0.38876
GRM6	0.114928
RP11-281O15.5	0
ZNF879	1.85805
ZNF354C	3.60246
RP11-443C10.2	0
RP11-443C10.1	0.879453
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
RP11-798K23.5	4.68993
PRDX2P3	0.246916
RP11-1379J22.2	1.77529
Metazoa_SRP	0
C5orf60	0.0134657
RP11-1379J22.7	0
RP11-1379J22.5	0.326023
CBY3	0.541207
HMGB3P22	0.841325
MIR1229	0
RN7SKP150	0.811434
Y_RNA	0.380429
CTC-241N9.1	2.4186
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.462708
MIR340	0
RP11-39H3.2	0.406469
RP11-39H3.1	0
RASGEF1C	0.513729
RP11-252I14.1	0.0580628
RP11-252I14.2	0.153076
CTB-129O4.1	3.19543
CTC-573N18.1	0
RNU6-525P	0
RP11-451H23.1	0
SCGB3A1	0.734257
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	1.30786
Y_RNA	0
RPS29P12	0.738107
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
RNU6-1036P	0
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0
OR2V2	0
LINC01962	0
CTC-338M12.5	0.720995
TRIM7	0.903916
CTC-338M12.6	0.184239
CTC-338M12.1	0.526098
CTC-338M12.7	0.264153
SNORD96A	0.954912
CTC-338M12.4	3.36479
CTC-338M12.9	0.273461
CTC-338M12.13	0.424711
RNU6-705P	0
AC138035.2	0.259907
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0.0314367
RP3-416J7.5	0
RP1-20B11.2	0.162433
HUS1B	0.365292
RP11-532F6.2	0
RP11-532F6.3	1.97724
RP11-532F6.4	0.108816
RP11-532F6.5	0.0230811
RP11-284J1.1	0.0377419
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	0.511444
LINC01394	0.185421
RP4-668J24.2	0.82609
RN7SL352P	0
RP11-157J24.1	0.0799072
RP11-157J24.2	0.946152
FOXCUT	0
FOXC1	2.20997
GMDS-AS1	0.877927
HMGN2P28	0.376689
RP1-136B1.1	0.50814
RP11-299J5.1	0
LINC01600	0.0312498
RP11-145H9.3	0
MYLK4	1.07679
MIR4645	0
SERPINB9P1	3.83802
RP1-90J20.10	0
RP1-90J20.2	0
LINC01011	3.49057
RP1-90J20.8	0.139721
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0
RP1-40E16.12	1.60719
RNA5SP201	0.337464
RP1-40E16.11	2.30206
TUBB2BP1	0.0374496
RP1-40E16.9	0
TUBB2B	3.80595
PSMG4	3.97834
RP11-506K6.4	0.776947
RP1-223B1.1	0.0452988
RP1-72E17.2	0
RP11-420L9.5	3.78809
RP11-420L9.2	0.327147
RP11-420L9.4	0
RP1-140K8.1	0
RP1-140K8.5	0.0459983
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.0501032
RP3-406P24.5	3.02827
RP3-406P24.4	0.18465
RP3-406P24.3	0.173838
FAM217A	0.120392
C6orf201	1.29619
RP3-400B16.1	0.298874
RP3-400B16.4	0
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0.00887136
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0
PSMC1P11	0
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	2.96759
RP11-428J1.5	0.975569
RP11-428J1.4	0.214991
RP11-530A18.1	0.157792
PPP1R3G	0.562424
LYRM4	3.02772
MIR3691	0
RP3-520B18.1	0
RP1-232P20.1	0
HNRNPA1P37	0
RP1-256G22.2	0.0645228
RP1-182O16.1	0.104606
RP1-182O16.2	0.131402
RP3-380B8.4	0.063269
RN7SL221P	0.119323
PKMP5	0
MIR7853	0
LY86-AS1	0.165653
CNN3P1	0
RP1-80N2.3	0.723164
RP1-80N2.4	0.400291
RP1-80N2.2	0.254741
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RP11-405O10.2	0.0768226
Y_RNA	0
RP11-69L16.4	0.104307
CAGE1	0.012617
RP11-69L16.3	0
RP11-69L16.5	1.16176
RP11-69L16.6	0
HNRNPLP1	0.0353163
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	1.46027
RP3-336K20__B.2	0.199032
BMP6	3.9113
RP1-303A1.1	0
PIP5K1P1	0.0315423
RP11-203H2.1	0
RP11-203H2.2	0.0728091
HULC	0.0974224
RP11-314C16.1	0.629524
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0.0425587
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.318348
TFAP2A-AS1	0.360697
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	4.55818
RP11-360O19.4	0
RP11-360O19.1	0
RP11-360O19.5	0.095998
GCNT6	0.133092
C6orf52	0.842208
Y_RNA	0
RP11-421M1.8	0.525432
RNA5SP203	0.397976
MAK	0.268431
GCM2	0
RP11-637O19.2	0
SYCP2L	0.544648
ELOVL2	0.336623
RP1-62D2.4	0
ELOVL2-AS1	0
SMIM13	4.75187
ERVFRD-1	0.68854
RP4-761I2.5	0
RP3-510L9.1	0.0613393
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
TMEM170B	2.03936
RP11-679B17.2	0
Metazoa_SRP	0
SNORA67	0
RP3-413H6.2	0
AMD1P4	0
RP11-456H18.1	0
RP11-456H18.2	0.141632
SUMO2P12	0
RN7SKP293	0
RP11-125M16.1	0
PHACTR1	1.72535
RNU1-11P	0
RP1-257A7.4	1.17947
TBC1D7	2.49185
RP1-257A7.5	0
GFOD1-AS1	0.271426
RPS4XP7	0.743514
RN7SKP204	0
RP3-500L14.2	0.39958
RNF182	0.0957278
MRPL35P1	0
RP3-380E11.2	0
RNU7-133P	0
RP11-359N11.1	0
LINC01108	0.0107693
RP3-448I9.2	0.173432
RP3-448I9.1	0
RP11-330A16.1	0.524844
RNU6-793P	0
RP11-146I2.1	0.0305532
RP1-190J20.2	0
RN7SL332P	0
RP11-560J1.2	0.496595
JARID2-AS1	0.442983
RNU6-522P	0
RNU6-645P	0
5S_rRNA	0
ARPC3P5	0
RP11-401E14.2	0
RP11-401E14.3	0
RP1-13D10.5	0
MIR4639	0
RP1-13D10.2	1.42161
RP1-13D10.3	1.49673
MRPL42P2	0.116097
RNU6-1114P	0
Y_RNA	0
RP3-467D16.3	0.0234459
RP1-151F17.1	2.9142
RP1-151F17.2	4.84639
STMND1	0.0724437
RBM24	1.52939
RP1-273P12.1	0
CAP2	3.93059
RPL7P26	0.129817
SUMO2P13	0
RNU6-190P	0
RP11-500C11.3	2.32814
RNA5SP204	0
Y_RNA	0
RP3-525L6.2	0.173128
NHLRC1	1.73398
Y_RNA	0
RP11-14J16.1	0
RNU6-263P	0
DDX18P3	0
RP11-528A10.1	0
RP1-242N11.1	0
MIR548A1	0
RP11-254A17.1	0
RP11-686D16.1	0
RP4-625H18.2	0.191308
RPL5P20	0
RNA5SP205	0
KRT18P38	0
UQCRFS1P3	0
RNU6-801P	0
RP1-130G2.1	0.538646
RP11-239H6.2	0
RN7SL128P	0.102764
E2F3-IT1	0
RNU6-141P	0
Y_RNA	0
RP3-348I23.3	0
RP3-348I23.2	0
RNU6-150P	0
RP1-135L22.1	0
LINC00581	0
RP11-204E9.1	0
RP11-204E9.3	0
BOLA2P3	0
CASC15	0.494332
RP4-551N11.1	0
RN7SKP240	0
NBAT1	0.0932861
RP11-524C21.1	0
RP11-524C21.2	0.134171
PRL	0.792285
HDGFL1	0
RP1-309H15.2	0
RP1-209A6.1	0
RP11-108N13.1	0
RNU6-1060P	0
RP11-439H9.1	0
RP4-810F7.1	0
RP11-440J4.2	0
SPTLC1P2	0
RP1-59B16.1	0
HNRNPA1P58	0
NRSN1	0.133762
SNORD46	0
DCDC2	0.0675815
KAAG1	0
RNU6-391P	0
GPLD1	0.852772
KIAA0319	0.311912
KRT8P43	0
RP1-30M3.5	2.9526
RP1-30M3.6	2.14914
RP3-369A17.4	0
RP3-369A17.2	0
C6orf229	0.21219
MTCO2P33	0
PPIAP29	1.2766
RP11-367G6.3	1.51693
ASS1P1	0.242527
RN7SL334P	0
RP3-425P12.5	0
RP3-425P12.1	0
RP3-425P12.2	0
RP3-425P12.4	0.0744979
RP11-191A15.1	0
RP11-191A15.2	0
RP11-191A15.4	0
RP3-522P13.3	0
KATNBL1P5	0
RP3-522P13.1	0
RP3-522P13.2	0
Y_RNA	0
RNU6-987P	0
PRELID1P2	0
HIST1H2AA	0
HIST1H2BA	0
HIST1H2BPS1	0
HIST1H2APS1	0
SLC17A1	0.0985001
SLC17A3	0.0722205
HIST1H2APS2	0
RP1-139G21.4	0
SLC17A2	0
U91328.19	4.50596
U91328.22	1.9243
HIST1H1PS2	0
HIST1H1A	0
HIST1H3A	0.253076
HIST1H4A	0.0971769
HIST1H4B	0.0794305
HIST1H3B	0.0756131
HIST1H2AB	0.101308
HIST1H2BB	0
HIST1H2APS5	0
HIST1H3C	0.0869605
HFE	4.1435
HIST1H4C	0.241489
HIST1H1T	0
HIST1H2BC	1.94711
HIST1H1E	1.34373
RP1-221C16.8	0.363356
LARP1P1	0.120316
HIST1H2BE	0.190307
HIST1H4D	0.147759
HIST1H1PS1	0.481641
HIST1H3D	1.40972
HIST1H2AD	0.77943
HIST1H2BF	0.486997
RP1-34B20.4	0.354426
HIST1H4E	1.07043
HIST1H2BG	3.4145
HIST1H2AE	4.55585
RP1-34B20.19	0
HIST1H3E	3.65615
HIST1H2APS3	0
HIST1H1D	1.40795
HIST1H4F	0
HIST1H4G	0
HIST1H3F	0.205617
HIST1H2BH	1.68147
HIST1H3G	0.262442
HIST1H2APS4	0.0718661
HIST1H2BI	0.191712
HIST1H4H	3.67573
HIST1H3PS1	0
BTN2A3P	3.88256
BTN1A1	0.171081
RNU6-502P	0
RP11-457M11.7	0.0378501
RP11-457M11.6	0
ZNF322	2.903
RP11-457M11.5	0.102101
GUSBP2	0.895868
POM121L6P	0
LINC00240	0.148788
RP11-239L20.6	0.0443133
VN1R12P	0
VN1R13P	0
VN1R11P	0
RNU2-62P	0
RP1-86C11.7	0.63168
HIST1H2BJ	1.35674
HIST1H2AG	0.827225
HIST1H4I	2.47509
HIST1H2AH	0.579592
MIR3143	0
RPL10P2	0
XXbac-BPGBPG24O18.1	0
POM121L2	0.0097066
VN1R10P	0
ZNF391	1.6082
RP1-153G14.4	0.397664
MCFD2P1	0.163136
ZNF184	4.52723
XXbac-BPGBPG34I8.2	0
XXbac-BPGBPG34I8.1	0
HNRNPA1P1	0
CD83P1	0
RNU6-471P	0
RP1-15D7.1	0
LINC01012	0.486886
GPR89P	0.0532515
RSL24D1P1	0
HIST1H4PS1	0
HIST1H2BL	0.200577
HIST1H2AI	0.355699
HIST1H3H	1.39794
HIST1H2AJ	0.0692963
HIST1H2BM	0
HIST1H4J	0.219982
HIST1H4K	0.322651
HIST1H2BN	0.247319
HIST1H2BPS2	0
HIST1H2AL	0.176492
HIST1H1B	0.298695
HIST1H3I	0
HIST1H4L	0
HIST1H3J	0.0840592
HIST1H2AM	0
HIST1H2BO	0.163134
RNU7-26P	0
OR2B2	0
OR2W6P	0
OR2B6	0.0653582
RPLP2P1	0
OR2W4P	0
IQCB2P	0
U3	0
OR2W2P	0
OR2B7P	0
OR2B8P	0
OR1F12	0.0670669
RP1-313I6.12	2.94161
ZNF165	3.16069
ZSCAN12P1	1.08597
ZNF602P	0.37585
RP1-265C24.8	0.12782
ZNF192P1	1.74095
AL022393.9	0.919622
ZNF603P	0.234277
ZNF192P2	0
TOB2P1	0.427498
NKAPL	0.714822
PGBD1	4.81812
RP5-874C20.7	0.167295
RP5-874C20.6	0
ZSCAN31	1.67197
ZKSCAN3	3.45546
ZSCAN12	3.75514
RNU2-45P	0
ZSCAN23	0.3471
COX11P1	0
OR2E1P	0
GPX6	0
GPX5	0
ZBED9	0.256255
RP5-1186N24.3	0
RP11-373N24.2	0
LINC00533	0
RPSAP2	0
NOP56P1	0.213059
XXbac-BPG308K3.5	0
LINC01623	0
RPL13P	0
ZNF90P2	0
HCG14	0.0968123
RNU6-930P	0
LINC01556	0.0690744
KRT18P1	0
RN7SL471P	0
HCG15	0.246542
HCG16	0.519586
ZNF311	1.64641
OR2AD1P	0
XXbac-BPG258E24.10	0
OR2W1	0
OR2P1P	0
SAR1P1	0
OR2B3	0
OR2J1	0
OR2J3	0
XXbac-BCX196D17.5	0
OR2N1P	0
OR2J2	0
OR2J4P	0
OR2H4P	0
XXbac-BPG308J9.3	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
OR2B4P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
XXbac-BPG13B8.11	0
OR2H1	0
UBDP1	0
MAS1LP1	0.365462
MAS1L	0.219414
RPS17P1	0.150173
XXbac-BPG13B8.10	0.992404
LINC01015	0
GPR53P	0
OR2I1P	2.70428
UBD	4.77575
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
RPL13AP	0
OR2H2	0.129652
SUMO2P1	0.367884
MOG	0.0406371
ZFP57	0.111332
ZDHHC20P1	2.30893
HCG4P11	0.636941
HLA-F-AS1	2.89825
MICE	1.59403
HCG9P5	0.428111
Y_RNA	0
IFITM4P	0.876241
XXbac-BPG170G13.32	0.42683
XXbac-BPG170G13.31	0
HLA-V	0.182649
HCG4	0.584573
HLA-P	0
RPL7AP7	0
MICG	0
HCG4P8	0
MICF	0.154975
HCP5B	0.885226
HLA-T	1.04315
DDX39BP1	0
MCCD1P1	0.24376
HCG4B	2.26727
HCG4P5	1.03554
HLA-W	2.09474
MICD	0.277439
HCG9	0.339915
DDX39BP2	0.171022
MCCD1P2	0.0971819
ZNRD1ASP	1.96357
HCG4P3	2.80806
ETF1P1	0.107218
RNF39	1.06108
TRIM31-AS1	0.769593
SNORA48	0
TRIM40	1.38148
TRIM10	1.55477
PAIP1P1	1.74656
HCG17	0.299016
TRIM26BP	0.0371202
HLA-L	3.94381
HCG18	4.75285
HLA-N	0
HCG19P	0
UBQLN1P1	0
MICC	0
TMPOP1	0
SUCLA2P1	0
RANP1	0.399221
XXbac-BPG249D20.9	0.246881
MIR877	0
PTMAP1	0.400688
