Name	Brain - Caudate (basal ganglia)
CTD-2186M15.3	3.62928
CTD-2186M15.1	0
RNU6-1079P	0
RNU6-378P	0
MIR579	0
CTD-2290P7.1	0
LINC02061	0
NPR3	0.201664
CTD-2218G20.1	0
CTD-2066L21.3	0
LINC02120	0
CTD-2066L21.1	0
CTD-2066L21.2	0
CTD-2017D15.1	0
RP11-36C20.1	1.44505
LINC02160	0
CTD-2203K17.1	0.419309
CTD-2233C11.3	0
CTD-2233C11.2	0
ADAMTS12	0.182573
RNU6-923P	0
RXFP3	0.0311903
SLC45A2	0.160182
RP11-1084J3.1	0
RP11-1084J3.3	0
RP11-1250I15.2	0
RP11-1250I15.1	0
RP11-1250I15.3	0
RP11-1023L17.1	0.520612
RP11-1023L17.2	0.121111
RP11-1325J9.1	0
CTD-2024P10.2	0.0678341
RAI14	2.95613
CTD-2024P10.1	0
CTD-2517O10.6	2.79102
TTC23L	0.538008
CTD-2517O10.5	0.104318
RPL21P54	0.142478
RAD1	4.73031
AGXT2	0
PRLR	0.533021
CTD-2046J7.1	0
U3	0
SPEF2	1.82579
RNU7-130P	0
CTD-2113L7.1	0
IL7R	0.124905
RP11-79C6.2	0
RP11-79C6.1	0
CAPSL	0.32653
RP11-79C6.3	0
UGT3A1	0
UGT3A2	0.033503
CTD-2197M16.1	0
MIR580	0
SKP2	3.54673
RNU6-1305P	0
NADK2-AS1	0.155452
RNA5SP181	0
CTD-2282P23.1	0
CTD-2282P23.2	0.201434
CTD-2353F22.1	0.21228
CTD-2353F22.2	2.66238
CTD-2653M23.3	0.242248
KRT18P31	0.0650582
RPS4XP6	0.127805
C5orf42	4.01178
C8orf59P2	0
OFD1P17	0.0214841
RN7SL37P	0
CTD-2124B8.2	3.89479
NUP155	2.26784
RNU7-75P	0
RP11-648M2.1	0
KCTD9P5	0
RNU6-1190P	0
RNU6-484P	0
GDNF-AS1	0.694417
GDNF	0.389809
LINC02117	0
CTD-2194L12.3	0
LINC02110	0.325619
CTD-2130F23.1	0.0614132
LINC02107	0
LINC02119	0
CTD-2007F2.1	0
EGFLAM	0.926022
EGFLAM-AS4	0
EGFLAM-AS3	0
EGFLAM-AS2	0
EGFLAM-AS1	0
CTD-2108O9.4	0
CTD-2263F21.1	0.0659287
LIFR-AS1	2.07769
CTD-2196P11.2	0.599464
OSMR-AS1	0.158257
RP11-122C5.2	0
RP11-122C5.3	0.044576
OSMR	3.3577
RICTOR	4.47363
AIG1P1	0
FYB	1.385
GOLGA5P1	0
C9	0
DAB2	3.25201
LINC02104	0
CCDC11P1	0
INTS6P1	0
GCSHP1	0
LINC00603	0
KRT18P56	0.0829451
LINC00604	0
RNU1-150P	0
RP11-386E5.1	0
TTC33	2.35085
SNORA63	0
PTGER4	0.380915
SNORA57	0
SNORD72	0
CARD6	0.922175
C7	1.42457
RNU7-161P	0
RP11-301A5.2	0
MROH2B	0
C6	0.0367999
PLCXD3	1.91472
CTD-2122P11.1	0
OXCT1-AS1	1.45526
CTD-2062O1.1	0
FBXO4	2.5353
RPSAP38	0
Y_RNA	0
MTHFD2P6	0
RP11-112L7.1	0
GHR	0.537267
SERBP1P6	0.0205554
CTD-2265D6.2	0
RP11-116B13.1	0
CCDC152	2.65417
CTD-2325A15.5	2.46248
CTD-2325A15.3	0.185393
PRELID3BP4	0.0518251
PRELID3BP5	0
PRELID3BP6	0
PRELID3BP7	0
CTD-2201E18.5	0.817516
CTD-2201E18.3	0.619817
CTD-2035E11.3	0
CTD-2035E11.4	0.247346
ANXA2R	0.617213
AC025171.1	0.571649
CTD-2035E11.5	0.621686
ZNF131	4.63353
RP11-447H19.4	0
RP11-447H19.3	0.104683
RP11-447H19.2	0
RP11-447H19.1	0.0248083
CTD-2636A23.2	0.891384
RP11-159F24.2	0
CCL28	0.302832
TMEM267	2.48164
RP11-159F24.3	0.315171
C5orf34	0.996158
EEF1A1P19	0.477901
RP11-159F24.6	0.335065
RP11-159F24.5	0.301609
CTD-2210P15.3	0.0588731
AMD1P3	0.0636074
RPL29P12	0.080181
RP11-8L21.1	0
RNU6-381P	0
FGF10	0.0681588
FGF10-AS1	0
RP11-473L15.3	0.206116
RP11-503D12.1	0
RN7SL383P	0
RP11-53O19.1	1.55484
RP11-53O19.2	0
RP11-357F12.1	0
HCN1	0.550394
RP11-484L7.1	0
RP11-484L7.2	0
CTD-2013M15.1	0
EMB	1.19588
RP11-269M20.2	0
RP11-269M20.1	0
RP11-269M20.3	0.156858
PARP8	2.44818
RP11-317O24.1	0
RP11-317O24.3	0
RP11-317O24.2	0
CTD-2089N3.1	0.659057
LINC02106	0.586508
CTD-2089N3.3	0.0572812
RNU6-480P	0
CTD-2054H24.1	0
RNU6-1296P	0
CTD-2312P21.1	0
CTD-2314G24.2	0.429311
ISL1	1.99784
HMGB1P47	0
CTD-2335O3.2	0
CTD-2335O3.3	0
RNA5SP182	0
KATNBL1P4	0
RP11-182I21.2	0
LINC02118	0
RPS17P11	0
MFSD4BP1	0
CTD-2288O8.1	0
ITGA1	2.31694
B3GNTL1P1	0
CTD-2207L17.1	0
CTD-2175A23.1	0.0450646
ITGA2	1.36037
CTD-2366F13.2	1.76275
CTD-2366F13.1	2.15265
RP11-94D20.1	0
RP11-289K10.1	0
FST	0.128827
LINC02105	0
ASS1P9	0
CTD-2081C10.7	0.86225
ARL15	4.30714
RNU6-272P	0
MIR581	0
RN7SL801P	0
MIR4459	0
CTD-2081C10.5	0
LINC01033	0
RPL37P25	0
HSPB3	0.406506
CTD-2591A1.1	0.253917
AC112198.1	0.00359486
RP11-45H22.1	0
RP11-45H22.2	0
RP11-45H22.3	0
ESM1	0.0503308
CTD-2313F11.1	0
GZMK	0.0607682
Y_RNA	0
CTD-2313F11.2	0
CTD-2313F11.3	0
GZMAP1	0
GZMA	0.343564
CDC20B	0
GPX8	0.377974
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	0.150124
RP11-506H20.1	0.365532
RP11-506H20.2	0.0177074
CTD-2315M5.2	0
MIR5687	0
RNF138P1	0.151458
AK4P2	0
SLC38A9	1.66842
DDX4	0.213573
RP11-175M2.1	0
RNA5SP183	0
HNRNPH1P3	0
IL31RA	0
CTD-2031P19.4	0
FLJ31104	0.483893
snoU13	0
CTD-2227I18.1	0
ANKRD55	0.638602
RNU6-299P	0
RPL17P22	0
RNA5SP184	0
C1GALT1P2	0
RNA5SP185	0
PSMC1P4	0
RNU6ATAC2P	0
RP11-155L15.1	0
HMGN1P17	0
LINC01948	0.174719
RPL26P19	1.3688
C5orf67	0.232713
AC022431.3	0
AC008940.1	0
MAP3K1	2.43203
AC008937.2	0
AC008937.3	0
SETD9	1.87176
MIER3	4.04755
CTD-2310F14.1	0.187465
AC016644.1	0
AC114973.1	0
RP11-101B14.4	0
RP11-101B14.1	0
Y_RNA	0
CTD-2516K3.3	0
CTD-2023N9.1	0
SALL4P1	0
ACTBL2	0
CTD-2023N9.2	0
CTD-2023N9.3	0.22475
RP11-772C9.1	0
RP11-478P10.1	0
LINC02101	0.0354366
PGAM1P1	0
GAPT	0.173803
CTD-2117L12.3	0
MIR548AE2	0
LINC02108	0
RP11-479O16.1	0.0481096
RPL5P15	0
CTD-2176I21.2	0
PDE4D	1.39656
RP11-266N13.2	0
CTD-2146O16.1	0
NDUFB4P2	0
MIR582	0
CTD-2254N19.1	0
RNU6-806P	0
RP11-546M4.1	0
SETP21	0
PART1	0.0680608
DEPDC1B	0.113826
CAB39P1	0
KRT8P31	0.0230321
RP11-231G3.1	1.08887
ERCC8	3.0748
GNL3LP1	0
AC104113.3	0
CTC-436P18.4	0
CTC-436P18.5	0.0914444
SMIM15-AS1	0.094765
LINC02057	0
RP11-631M6.3	0.110522
RP11-631M6.2	0.550233
RPL3P6	0.0976405
C5orf64	1.0646
RP11-2O17.2	0.0321273
RNU6-913P	0
C5orf64-AS1	0.453507
CTD-2244C20.1	0
CTD-2244C20.2	0
RN7SKP157	0
IPO11	3.60784
RNU6-661P	0
CKS1BP3	0
RP11-95I19.2	0
RP11-95I19.1	0
LRRC70	0.348073
ISCA1P1	0.0727862
RP11-586E1.1	0
CTD-2049O17.1	0
RP11-158J3.2	0.364992
HTR1A	0.17215
RNF180	3.41389
AC016561.1	0
RGS7BP	4.53887
RN7SL169P	0
RNU6-294P	0
MRPL49P1	0
FAM159B	0.194791
SREK1IP1	4.69358
RP11-307L14.1	1.22398
RP11-307L14.2	0.502582
Y_RNA	0
ADAMTS6	0.235871
CTD-2194F4.2	0
RPEP1	0
CTD-2375G15.1	0
CTD-2116N20.1	0
CENPK	0.313425
RNU6-540P	0
CTC-534A2.2	1.99308
NLN	3.84533
CTD-2353N24.1	0
CTD-2033C11.1	1.14806
SNORA76	0
AC025442.3	0
LINC02065	0
RP11-305P14.1	0
RP11-5P22.3	0
RP11-5P22.1	0
MAST4	3.56737
RP11-287J9.1	0
MAST4-IT1	0
MAST4-AS1	0.12058
CD180	0.253456
CTD-2187J20.1	0
RP11-434D9.1	0.0187384
RP11-357D18.1	0
RP11-83M16.1	0
RP11-83M16.5	0
BCL9P1	0
RP11-83M16.3	0
RP11-83M16.4	0
RP11-83M16.6	0
CTD-3066C23.1	0
RP11-434D9.2	0
CTD-2060F24.1	0
RNU6-1232P	0
EEF1B2P2	0.0350357
LINC02219	0
CTD-2582M21.1	0
CTC-537E7.3	0.0595751
CTC-537E7.1	0
CTC-537E7.2	0
CTC-340D7.1	0.362771
VWA8P1	0
U8	0
RP11-141O11.1	0.0958433
RN7SKP251	0
LINC02198	0.0565948
CTC-498J12.1	0.205873
SUMO2P4	0
CTC-498J12.3	0
SNORA50	0
CCNB1	3.16294
CTC-351M12.1	1.50922
CENPH	2.33464
CCDC125	2.55198
CFL1P5	0.313232
CHCHD2P2	0.506594
NDUFB9P1	0
MARVELD2	0.620691
RPS27P14	0
RP11-241G9.3	0
RN7SL616P	0
OCLN	0.671662
RNU6-724P	0
GTF2H2C	0.447239
RP11-848G14.2	0.0345784
RP11-848G14.5	0.230803
GUSBP3	0.0840174
RP11-974F13.5	0
RP11-98J23.2	0.243545
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.400121
SMN2	1.7305
RP11-1319K7.1	0.267181
CDH12P3	0
RP11-1415C14.4	0.533064
RP11-1415C14.3	1.68853
GTF2H2B	0.149955
RP11-497H16.9	0.0537032
RP11-497H16.7	0.0837395
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0
CDH12P1	0
SERF1A	0.0646969
SMN1	2.37302
NAIP	0.240685
GTF2H2	0.6025
RP11-195E2.1	0.751646
RP11-1280N14.3	0.330671
CDH12P4	0
GUSBP9	0.25907
RP11-1198D22.1	0.0764368
LINC02197	0.0113231
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
BDP1	3.76954
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	0.562895
RP11-1315F8.2	0
MIR4803	0
RN7SL153P	0
PTCD2	1.82786
RP11-389C8.1	0.122925
YBX1P5	0
RP11-389C8.2	3.16819
ZNF366	0.829707
LINC02056	0.181576
CTC-347C20.1	0.124954
RPL7P22	0
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0.357504
MIR4804	0
CTD-2339M3.1	0
CTD-2376I4.1	0.120956
CTD-2376I4.2	0.137491
FCHO2	4.72133
CTC-250P20.2	0
CTC-250P20.1	0
TMEM171	0.666104
RP11-232L2.2	0
RP11-232L2.1	0
TMEM174	0
RP11-60A8.1	0.0121572
RP11-60A8.2	0
RP11-79P5.3	0
FOXD1	0.641184
LINC01385	0
LINC01386	0
RP11-79P5.9	2.41412
FUNDC2P1	0.196451
UTP15	1.85717
ARHGEF28	0.516252
CTC-575I10.1	0
CTD-2372A4.1	0
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0.0938831
RNU6-658P	0
FAM169A	3.19501
CTD-2060C23.1	0
CTD-2377O17.1	1.88709
SNORA40	0
CTD-2503O16.4	0.0225395
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0
RP11-229C3.4	0
GCNT4	1.35298
LINC01336	0.134448
ANKRD31	0.128568
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	0.995273
CTD-2235C13.1	0.633769
POLK	3.66637
RNU7-175P	0
CTC-366B18.4	1.95502
ANKDD1B	0.800195
POC5	4.12399
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0.0202766
CTC-235G5.3	0.471789
RNA5SP186	0
AC113404.1	0.0924352
RP11-466P24.5	0
HMGN2P4	0.704908
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0.0785003
IQGAP2	0.291252
CTD-2275D10.2	0
CTD-2236F14.1	0
F2RL2	0.0788784
CTD-2384B11.2	0
NCRUPAR_1	0
NCRUPAR_2	0
F2R	0.751227
F2RL1	1.24294
RN7SL208P	0
S100Z	0.254006
RNU6ATAC36P	0
CRHBP	1.73332
ZBED3	3.41782
SNORA47	0.23774
ZBED3-AS1	0.616878
HMGB1P35	0
ALDH7A1P1	0.268606
RPS2P24	0
RPL7P23	0.219907
OTP	0.00596495
ACTBP2	0.19062
RP11-107N7.1	0.0430142
CTD-2179L22.1	0.0254023
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
LHFPL2	3.82091
HMGB1P21	0
CTD-2073O6.1	0.0392249
CTD-2045M21.1	0
ARSB	2.65197
DMGDH	1.67266
CTD-2299I21.1	0.0264201
BHMT	0.15105
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0
CTC-451P13.1	0.392647
RP11-342F17.1	0
RP11-342F17.2	0
Y_RNA	0
Y_RNA	0
CMYA5	1.75415
CTC-431G16.2	0
CTC-431G16.3	0
LINC01455	0
RP11-168A11.4	2.72886
TRMT112P2	0
CTD-2201I18.1	0.21065
CTC-458I2.2	0.0400288
KRT18P45	0
CTC-512J14.7	0.0410173
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.0611221
HNRNPA1P12	0.0384735
RNU6-211P	0
CTD-2015H6.3	4.50496
FAM151B	0.603462
RPS27AP9	0
RPL7P24	0.0269399
DBIP2	0
LINC01337	0.143405
DHFR	4.81776
CTC-325J23.2	0.0641269
MTRNR2L2	0.286328
MSH3	4.05793
RP11-241J12.3	0
RP11-241J12.1	0
RASGRF2-AS1	0.965227
RASGRF2	4.66608
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	2.13998
CTD-2248H3.1	0.524461
ZCCHC9	3.41774
ACOT12	0.0436705
CTD-2249K22.1	0.111369
SEM1P1	0
ATG10	1.52593
ATG10-IT1	0
PPIAP11	0.0984113
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	2.07829
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	3.6589
RP11-78C3.1	0
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.087887
RP11-343L5.2	0.667938
SCARNA18	0
XRCC4	2.42613
CTD-2110K23.1	0
COQ10BP2	0
FTH1P9	0
VCAN	4.88579
VCAN-AS1	0
HAPLN1	0.784703
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.031654
RNU4-11P	0
RP11-456A14.1	0
RNU6-448P	0
CTD-2269F5.1	0.555652
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.0852254
CTC-534B23.1	0
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.0876956
RP11-72L22.1	0.00848828
RN7SKP34	0
MIR4280	0
LINC01949	0
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	1.16718
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
TMEM161B	1.7968
RNA5SP187	0.0984336
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.696792
CTC-498M16.4	1.94834
CTC-470C15.1	0
CTC-467M3.3	0
CTC-467M3.1	0.106225
MEF2C	4.06808
MEF2C-AS1	0.464115
CTD-2232E5.2	0.133646
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	0.877014
CTD-2373J6.2	0.170202
MBLAC2	3.18128
POLR3G	1.83223
LYSMD3	4.43032
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0
RNU4-90P	0
RP11-213H15.1	0.0590404
LUCAT1	0.0174489
Metazoa_SRP	0
CTD-2061E19.1	0
CTD-2061E19.6	0
ARRDC3-AS1	0.10153
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0.00854242
RP11-348J24.1	0
RP11-133F8.2	0.272288
CTC-529L17.1	0
CTC-529L17.2	0.115933
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0.0575114
LINC02058	0.11981
CTD-2091N23.1	0
POLD2P1	0
NR2F1-AS1	4.55187
RP11-65F13.3	0
NPM1P27	1.56507
POU5F2	0.0232959
RP11-185E12.2	0
RP11-549J18.1	0.467578
KIAA0825	0.585045
MTND5P12	0.142059
MTND6P3	0.150052
MTCYBP35	0.120295
CTC-303L1.1	0.0244945
CTC-303L1.2	0.07405
SLF1	2.33463
CTC-484P3.3	0.0209018
RPL7P18	0.714036
uc_338	0
CTC-558O19.1	0
FAM81B	0.226409
CTD-2538A21.1	0
RNU6-308P	0
ARSK	1.91105
GPR150	0.265982
RFESD	0.482563
SPATA9	0.318793
CTD-2154I11.2	0.237873
HSPD1P11	0.0414991
AC008592.3	0.146884
AC008592.4	0
AC008592.8	0.294362
LINC01554	1.33135
AC008592.5	0
AC008592.7	0
FABP5P5	0
MIR583HG	0
MIR583	0
RNU6-524P	0
RP11-254I22.3	0
RP11-254I22.2	0
CTD-2337A12.1	0.0219613
PCSK1	1.83209
CTC-506B8.1	0.0602086
ERAP1	3.74938
CTD-2260A17.1	0.267521
CTD-2260A17.3	0.0518499
CTD-2260A17.2	1.78849
ERAP2	1.64417
LNPEP	4.78804
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.0347648
RIOK2	3.70124
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0.0593104
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
RP11-274E7.2	0.561044
CH17-12M21.1	0
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0
DDX18P4	0
RGMB-AS1	0.216234
CTC-463N11.4	0.142863
CSNK1A1P3	0
CHD1	3.21182
RNU6-402P	0
LINC02062	1.26896
Y_RNA	0
CTD-2007H13.1	0.0538048
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.245159
MTND5P10	0.0217166
MTND4P35	0.869772
MTND4LP5	0
MTND3P19	0
MTCO3P22	0.0327382
MTATP6P2	0.798094
MTCO2P22	0.697866
MTCO1P22	0.210119
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.0774714
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	1.00523
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	0.0138858
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.521804
GIN1	2.51269
PPIP5K2	2.2478
CTC-503K11.2	0
CTD-2154H6.1	0
PDZPH1P	0
LINC02115	0.073667
CTC-445B21.1	0.529995
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0
PSMC1P5	0
EFNA5	2.94124
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
RP11-120B7.1	0.172261
LINC01023	2.9349
FER	2.47486
CTC-329H14.1	0
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.0780169
CTD-2587M2.1	0.0807268
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	1.0258
MAN2A1	2.88133
RN7SKP230	0
CTC-287O8.1	0
LINC01848	0
PGAM5P1	0
TMEM232	0.924433
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.195487
CTC-551A13.2	0
WDR36	3.01607
AC010468.3	0
AC010468.1	0.176865
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	0.616924
HMGN1P13	0
CTD-2367A17.1	0
NREP	4.32697
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	1.44737
SNORA13	0.392692
CTC-459M5.1	0
CTC-459M5.2	0.0478218
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	0.964871
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0.353796
CBX3P3	0.0529539
RNU6-482P	0
XBP1P1	0.498837
ZRSR1	2.18965
CTC-487M23.5	3.41232
CTC-487M23.6	1.05685
CTC-487M23.7	0.6613
DCP2	3.64298
MCC	4.20989
CTD-2201G3.1	0.113468
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0.0416817
RN7SKP89	0
KCNN2	1.60235
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	1.41246
TRIM36-IT1	0
CTC-428G20.2	0.112694
PGGT1B	2.62981
CTC-428G20.6	0.288929
CTC-428G20.1	0.241871
HMGN1P15	0
CTNNA1P1	0.00778103
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0
TICAM2	1.72217
AC010226.4	2.59622
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
LVRN	0.0638745
DDX43P1	0
ARL14EPL	0
CTD-2287O16.1	3.21471
CTD-2287O16.4	0.507368
CTD-2287O16.5	2.56529
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0
SEMA6A-AS1	0.527704
RPS14P8	0.320438
SEMA6A-AS2	0.341431
RPS17P2	0.135177
LINC02214	0
CTC-472C24.1	0.0786246
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.122222
LINC02148	0.0448549
LINC02208	0.0278909
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	1.64867
PTMAP2	2.10743
MIR1244-2	1.36297
CTB-161M19.4	0.122216
RNU6-373P	0
CTB-161M19.1	0.127823
CTB-161M19.2	0
DMXL1	3.74741
RP11-950K24.2	0
LAMTOR3P2	0
RNU6-701P	0
MIR5706	0
TNFAIP8	0.227567
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0.105563
FABP5P6	0
FAM170A	0
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	1.00024
RNU6-718P	0
RP11-574H6.1	0
PRR16	1.49211
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.259375
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
SRFBP1	2.2041
LOX	0.773934
CTC-441N14.2	0.0645494
ZNF474	0.184664
CTC-441N14.1	0
CTC-441N14.4	0.0102785
CTD-2544H17.2	0
SNCAIP	3.86117
CTD-2544H17.1	0.215881
CTD-2280E9.1	0
MGC32805	0
LINC02201	0
ARGFXP1	0
CTB-36H16.2	3.18197
RN7SL689P	0.393072
PPIC	3.54851
RP11-359P5.1	0.092379
RN7SL711P	0
AC106786.1	0.05893
PRDM6	0.194291
CTD-2347I17.1	0
CEP120	4.25384
KRT8P33	0.155329
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0.73858
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.177746
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.386031
RNU6-290P	0
RP11-395C3.1	0.198406
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	1.48151
MARCH3	2.02862
C5orf63	0.691039
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.330524
CTD-2195M15.1	4.42092
CTD-2195M15.3	0.135062
HNRNPKP1	0.0844895
PRRC1	3.12875
CTD-2195M15.4	0
CTXN3	1.04988
CTC-548H10.2	0
CCDC192	0.125508
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0315772
FBN2	0.114661
Y_RNA	0
CTC-573M9.1	0
SLC27A6	0.416206
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0.228298
ADAMTS19	1.84065
CTC-575N7.1	0.097109
KIAA1024L	0.0291574
CHSY3	1.45646
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.0637102
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0.127223
RAPGEF6	3.20835
uc_338	0
AC005593.2	0.17195
MEIKIN	0.401057
AC034228.4	0.0524248
AC034228.3	1.52553
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
P4HA2	1.36194
AC063976.7	0.0609157
MIR6830	0
SLC22A4	1.75048
AC034220.3	3.11625
MIR3936	1.36632
C5orf56	1.40508
AC116366.5	0
Y_RNA	0.255139
AC116366.6	0.626077
IRF1	2.25317
IL5	0.0689985
TH2LCRR	0.206418
IL13	0.0896937
IL4	0.0294202
AC004237.1	0.128749
CCNI2	2.19402
AC004775.5	0.268696
RNA5SP192	0
GDF9	1.05217
LEAP2	1.11282
AC010240.2	0.0214748
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0.185957
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.188854
