Name	Liver
AC007743.1	0.0575366
CCDC85A	0.090762
RNA5SP93	0
AC008173.1	0
RP11-443I9.1	0
RP11-127H13.1	0
SNORD78	0
ACTG1P22	0
VRK2	2.06099
RP11-334G22.1	0
EIF3FP3	0.969967
LINC01795	0
LINC01122	0
AC007238.1	0.0668819
LINC01793	0
RP11-444A22.1	0
AC007131.2	0
AC007179.1	0
RP11-569H17.1	0
RNU6-508P	0
RNA5SP94	0
AC007381.3	0
MIR4432HG	0
RNU1-32P	0
MIR4432	0
BCL11A	0.0520248
AC009970.1	0
RN7SL361P	0
RP11-416L21.2	0
RP11-416L21.1	0
RNU6-612P	0
ATP1B3P1	0
PAPOLG	1.54914
LINC01185	0
RN7SL632P	0
RPL21P33	0
REL	1.44588
RNU4-51P	0
NONOP2	1.93722
AC010733.5	1.51979
PUS10	3.72937
RNA5SP95	0
KIAA1841	0.471462
AC016747.3	2.15281
RP11-493E12.1	0.151807
USP34	4.06431
RP11-493E12.2	0.28069
RP11-479F13.1	0
AC016894.1	0
SNORA70B	0
RP11-355B11.2	1.93525
RP11-355B11.1	0
RPS29P10	0
RNU6-1145P	0
AC108039.1	0
RPS24P7	0
AC108039.3	0
FAM161A	0.618583
RP11-681L4.1	0
RP11-681L4.2	0
AC107081.5	0.51661
Y_RNA	0
AC018462.2	0.0376549
RP11-270B14.1	0
MIR5192	0
RN7SL51P	0
RP11-642D6.1	0
AC093159.1	0.172725
RN7SL18P	0
TMEM17	1.08469
AC107083.1	0
AC092155.1	0.0586949
PSAT1P2	0
RSL24D1P2	0
AC092155.4	0.108489
Y_RNA	0
AC007098.1	0
RP11-443F16.1	0
AC009501.4	2.83618
OTX1	0.0419484
RP11-511I11.2	0
RP11-511I11.1	0
DBIL5P2	0
WDPCP	0.344532
Metazoa_SRP	0
AC074367.1	0
RP11-391A7.1	0
AC016734.2	0.868826
RPS4XP5	0.105675
AC096664.1	0
AC096664.2	0
HNRNPA1P66	0.105526
ACA59	1.18531
AC012368.1	0.0662657
AC074289.1	2.1404
LINC00309	0
RP11-547M24.1	0
AC114752.1	0
AC114752.3	0
MIR4433B	0
RPL23AP37	0
AC008074.3	0.125507
AC008074.5	0
LGALSL	2.72258
LINC01805	0
RP11-568N6.1	0.214531
MIR4434	0
RNU6-100P	0
AC007365.1	0
AC007365.3	0
AC007365.4	0
RN7SL341P	0
Y_RNA	0
LINC01800	0
AC007386.2	0
RN7SL211P	0
AC007386.3	0
RNU6-548P	0
AC007386.4	0.0294465
CEP68	1.45947
SNORA74	0
RP11-420C9.1	0.197584
AC007318.5	0.457592
AC012370.2	0
AC074391.1	0.0632036
AC012370.3	0
AC007389.1	0.0489044
AC007389.2	0
RN7SL635P	0
VTRNA2-2P	0
AC007389.3	0
RP11-418H16.1	0.309287
KRT18P33	0
RP11-340F16.2	0
AC118345.1	0
AC092669.6	0
MIR4778	0
LINC01873	0
MEIS1-AS3	0
MEIS1	1.40916
MEIS1-AS2	0
LINC01798	0
LINC01797	0
AC009474.1	0
AC009474.2	0
LINC01799	0
LINC01628	0
AC007403.3	0
LINC01828	0.0124924
LINC01829	0
AC023115.4	0
ETAA1	3.94665
AC007422.1	0
AC010987.5	0
LINC01812	0
AC079112.1	0
WDR92	2.53988
AC017083.2	0
RP11-474G23.3	0.541376
CNRIP1	1.18868
AC015969.3	0
PLEK	3.81977
AC127383.1	0
FBXO48	0.896472
APLF	0.509432
AC130709.1	0
PROKR1	0.0283117
ARHGAP25	1.73926
LINC01888	0
LINC01890	0
BMP10	0.875567
GKN3P	0
GKN2	0
GKN1	0.186024
ANTXR1	1.91319
MIR3126	0
RNA5SP96	0
RNU6-1216P	0
RP11-85D18.1	0
Y_RNA	0
AAK1	1.32142
RN7SL604P	0
SNORA36C	0
RP11-77O7.1	0
B3GALNT1P1	0
AC092431.3	0
GMCL1	4.51723
RP11-401N16.2	0
RPL23AP92	0
ASPRV1	1.17521
PCBP1-AS1	3.18118
RN7SL470P	0
AC016700.2	0
AC016700.4	0
LINC01816	2.36325
MIR1285-2	0
AC016700.6	0.122562
BRD7P6	0
AC022201.4	0
TGFA	1.32577
TGFA-IT1	0
ADD2	0.0357056
AC007395.3	0
FIGLA	0
HMGN2P21	0
CLEC4F	0.170374
AC007395.4	0
CD207	0.0315111
LINC01143	0
Vax2os1_3	0
VAX2	0.0445436
ATP6V1B1	0.0970348
ELOCP21	0
RN7SL160P	0
ANKRD53	0.357544
AC007040.6	0
AC007040.8	0
OR7E91P	0
OR7E46P	0
OR7E62P	0
RP11-467P9.1	0.158993
AC007881.4	0
ZNF638-IT1	0.504123
RNU6-105P	0.610609
RPS20P10	0.150524
CYP26B1	0.296041
EXOC6B	1.59292
AC006461.2	0
RNU2-39P	0
SNORD78	0
EMX1	0.0551846
RP11-466M21.1	0
RAB11FIP5	3.04657
RP11-44N22.3	0.273366
NOTO	0
FBXO41	0.265009
EGR4	0
RNU6-111P	0
RPSAP28	0
ALMS1	0.948216
ALMS1-IT1	0.343839
ALMS1P1	0.383934
NAT8B	0.578038
RP11-434P11.2	0.136332
RP11-434P11.1	0
DUSP11	4.24217
C2orf78	0.0185927
STAMBP	3.83554
RP11-51I5.1	0
ACTG2	1.6286
DGUOK-AS1	0.832521
RNA5SP97	0
AC073046.25	0.528901
TET3	2.88534
RP11-711M9.2	0
FNBP1P1	0.118312
RP11-287D1.4	0.0629275
BOLA3-AS1	0.22013
RP11-287D1.5	0
RP11-287D1.2	0
MTHFD2	1.13873
SLC4A5	0.209352
KRT18P26	0
RNU6-542P	0
NECAP1P2	0
TAF13P2	0
DCTN1-AS1	0
AC005041.11	0
C2orf81	0.280286
HMGA1P8	0
WDR54	1.69732
CCDC142	3.94106
LBX2	4.70486
RP11-523H20.3	2.12825
TLX2	0.00866832
DQX1	0.0693378
LOXL3	0.665518
DOK1	1.10993
M1AP	0.0533428
AC005033.6	0
TVP23BP2	0
SEMA4F	0.490107
AC007387.2	0.0213672
RP11-259N19.1	0.0581965
HK2	0.459391
LINC01291	0.165046
AC104135.2	0.0125691
LINC01293	0
TACR1	0.0248254
MIR5000	0
RP11-355F16.1	0.0727122
GAPDHP57	0
AC007099.2	0
snoU109	0
AC007099.1	0
AC005034.2	0
U3	0
SUPT4H1P1	0.0730455
RP11-342K6.1	4.70127
RP11-342K6.2	0.647451
RP11-342K6.3	0.302593
RP11-342K6.4	0.313493
SUCLA2P2	0
AC073091.2	0
RP11-335E8.1	0
RN7SKP203	0
RN7SKP164	0
LRRTM4	0.0442946
RNA5SP98	0
AC079117.1	0
AC084149.2	0
AC084149.1	0
AC105399.2	0
LINC01851	0
AC012494.1	0
CYCSP6	0
RP11-601H16.1	0
AC092660.1	0
RNU6-827P	0
RNU6-812P	0
REG3G	0.0872552
REG1B	1.10093
REG1A	4.43642
REG1CP	0.0242148
REG3A	0.189672
AC011754.1	0
CTNNA2	0.0102853
AC010975.1	0
RP11-191H23.1	0
AC010975.2	0
RNU6-561P	0
MIR4264	0
MIR8080	0
AC016716.2	0
AC016716.1	0
LRRTM1	0.0806242
AC008067.2	0
AC084193.1	0
AC105342.1	0
AC012075.1	0
LINC01815	0
RNA5SP99	0
AC013262.1	0
RN7SL201P	0
AC079896.1	0
LYARP1	0
Y_RNA	0
AC010105.1	0
AC109638.1	0
MTND4P25	0
MTND5P27	0
MTND6P7	0
MTCYBP7	0
DHFRP3	0
AC138623.1	0
LINC01809	0
RPL37P10	0
RNU6-1312P	0
AC016908.1	0
ST6GALNAC2P1	0
FUNDC2P2	0.0286633
AC106874.1	0
DNAH6	0.354397
DUXAP1	0.051651
LDHAP7	0.0983772
TRABD2A	0.150509
RP11-241M13.2	0
RPL12P18	0
AC022210.2	0.471257
LINC01964	0
AC078974.2	0
LSM3P3	0
TCF7L1-IT1	0
RNU6-674P	0
AC093162.3	0
AC093162.5	1.95818
Y_RNA	0
PEBP1P2	0.671534
RP11-717A5.1	0
Y_RNA	0
RN7SL113P	0.259372
RP11-717A5.2	0
CAPG	1.86794
SH2D6	0.316658
Y_RNA	0
RN7SL251P	0
Y_RNA	0
RPSAP22	0
RN7SL126P	0
SFTPB	0.185341
AC012454.4	0
GNLY	3.99777
RNU1-38P	0
MIR6071	0
AC105053.3	0.029223
RN7SKP83	0
ST3GAL5	2.74546
ST3GAL5-AS1	0.0972989
RP11-548P2.2	0.291622
POLR1A	3.14304
SNORD94	1.14989
Y_RNA	0
MIR4779	0
RP11-301O19.1	0.802046
REEP1	0.285786
U8	0
SNORA19	0
KDM3A	4.83843
CHMP3	4.36033
RNU6-640P	0
AC015971.2	0.351644
CD8A	1.03415
CD8B	0.416591
ANAPC1P1	0.0172633
AC111200.2	0
RGPD1	0.249498
AC111200.7	0.0397355
NDUFB4P5	0
PLGLB1	3.95086
AC125232.1	3.18014
AC092651.1	0
AC083899.3	0.488643
MIR4771-1	0
AC083899.1	0
LINC01955	0
RP11-223J6.1	0
IGKV3OR2-268	0
AC068279.3	0
LINC01943	0.106012
CYTOR	0.55539
RP11-1399P15.1	0.0542739
AC133644.3	0
MIR4435-1	0
AC133965.1	0
AC093616.4	0.165162
RGPD2	0.813788
MTATP8P2	0.713212
NDUFB4P7	0
AC108479.2	0.0797421
RP11-1378G18.1	0
RNU2-63P	0
SMYD1	0.0283895
MIR4780	0
MRPL45P1	0
U6	0
RNU6-1168P	0
RNU6-1007P	0
AC012671.2	0
FOXI3	0
TEX37	0
AC104134.2	0.034841
AC062029.1	0.65823
ANKRD36BP2	0.0961564
AC096579.13	0
MIR4436A	0
IGKV5-2	0.133919
IGKV7-3	0.0910604
PGBD4P5	0
IGKV2-4	0
IGKV1-6	1.69789
IGKV3-7	0.15488
IGKV1-8	0.497777
IGKV1-9	2.50662
IGKV2-10	0
IGKV1-12	1.74013
IGKV1-13	0.155769
IGKV2-14	0
IGKV1-16	2.23578
IGKV1-17	2.22968
IGKV2-18	0
IGKV2-19	0
IGKV6-21	0.490785
IGKV1-22	0
IGKV2-23	0
IGKV2-24	2.0632
IGKV3-25	0
IGKV2-26	0.0731726
RP11-421K23.1	0
IGKV1-27	2.20939
IGKV2-28	2.8023
IGKV2-29	0.185684
IGKV2-30	2.52205
IGKV3-31	0
IGKV1-32	0
IGKV1-33	1.84446
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0
IGKV2-38	0
IGKV1-39	3.29763
IGKV2-40	0.157132
RP4-614C10.1	0
RP4-614C10.2	0.480096
5S_rRNA	0
RP4-614C10.3	0
RP4-614C10.5	0
RP4-614C10.4	0
IGKV2D-40	0.231696
IGKV1D-39	0.324024
IGKV2D-38	0
IGKV1D-37	0
IGKV2D-36	0
IGKV1D-35	0
IGKV3D-34	0
IGKV1D-33	0.0780743
IGKV1D-32	0
IGKV3D-31	0
IGKV2D-30	0.0613701
IGKV2D-29	0.594869
IGKV2D-28	0.0649783
IGKV1D-27	0
IGKV2D-26	0
IGKV3D-25	0
IGKV2D-24	0.0806938
IGKV2D-23	0
IGKV1D-22	0
IGKV6D-21	0.13984
IGKV3D-20	0.563355
IGKV2D-19	0
IGKV2D-18	0
IGKV6D-41	0
IGKV1D-17	0
IGKV1D-16	0.310112
IGKV3D-15	0.187416
IGKV2D-14	0
IGKV1D-13	0.232559
IGKV1D-12	0.104243
IGKV3D-11	0.190114
IGKV2D-10	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0.0856442
IGKV3D-7	0
CH17-132F21.4	0
IGKV1OR2-118	0
AC018696.1	0
CH17-132F21.5	0
AC018696.4	0
RP11-575H3.1	0.0886288
AC116050.1	0
AC027612.6	0.181876
RNA5SP100	0
DRD5P1	0
AC027612.3	0
RP11-165D20.1	0
AC027612.4	0
AC027612.1	0
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
AC127391.3	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
AC128677.3	0
IGKV1OR2-2	0
RP11-407P15.1	0
RP11-407P15.2	0.0911626
CNN2P11	0
AC073464.4	0
CNN2P8	0
AC073464.6	0
CYP4F32P	0.0188187
AC073464.7	0
SNX18P14	0
AC073464.11	0
ANKRD20A8P	0
RNU6-1320P	0
RP11-71B7.1	0
AC097374.2	0
TEKT4	0
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
AC103563.2	0
AC103563.3	0
AC103563.4	0
AC103563.5	0
AC103563.6	0
AC103563.7	0
RN7SL575P	0
AC103563.8	0
MAL	0.649627
AC103563.9	0
ZNF514	4.55266
ZNF2	1.20811
SLC2AXP1	0
AC092835.2	0.0337304
PROM2	0.633994
KCNIP3	0.770443
FABP7P2	0
AC009238.8	0
AC009238.7	0
UBTFL5	0
RP11-404J24.1	0
AC133104.2	0
TRIM43B	0
AC009237.4	0
AC009237.2	0
AC009237.5	0
AC009237.6	0
TRIM64FP	0
AC009237.8	0.339234
AC009237.11	0.302512
RP11-440D17.4	0.675349
AC009237.10	0
OR7E102P	0.107908
TRIM51JP	0
RP11-440D17.5	0
AC009237.13	0
TRIM43	0
AC009237.14	0
RP11-440D17.2	0
UBTFL3	0
RP11-440D17.6	0
AC009237.17	0
AC009237.16	0
AC008268.1	0
GPAT2P1	0.0128338
LINC00342	3.81715
ANKRD36C	0.2043
RN7SL210P	0
FAHD2CP	1.15214
GPAT2	0.488821
ADRA2B	4.6432
ASTL	0.0192903
DUSP2	3.1293
AC012307.2	0
STARD7-AS1	2.23855
AC021188.4	0.0861326
ITPRIPL1	0.190023
NCAPH	0.137525
NEURL3	0.998089
RP11-363D14.1	0
FER1L5	0.0104313
CNNM4	2.92921
MIR3127	0
RP11-353K11.1	0.832171
ANKRD23	2.02142
ANKRD39	3.57738
FAM178B	0.0184621
Metazoa_SRP	0
RNA5SP101	0
RP11-219H23.1	0
RP11-219H23.2	0
AC079395.1	0
TRIM43CP	0
AC018892.8	0
AC018892.3	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0
FAHD2B	1.37854
RP11-499E14.1	0
RN7SL313P	0
ANKRD36	0.376238
RP11-734K23.9	0.00682243
AC159540.3	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
AC159540.1	0.0436024
AC159540.2	0
ANKRD36B	0.144904
AC159540.14	0
UBTFL6	0
LINC01125	1.0531
RNU4-8P	0
ZAP70	3.38649
HMGN1P36	0
RNU7-96P	0
VWA3B	0.0435368
ATP5BP1	0
AC092675.3	0
CNGA3	0
AC092675.4	0
INPP4A	2.03428
MGAT4A	2.49368
YWHAQP5	0
AC109826.1	0.0285432
RNU4-84P	0
KIAA1211L	0.128357
RNU7-46P	0
TSGA10	0.384184
AC019097.7	0.116113
C2orf15	0.346722
LIPT1	2.94665
LYG2	0.0470351
LYG1	3.42737
RP11-111H13.1	0.336154
RP11-527J8.1	1.63795
AFF3	0.694388
AC092667.2	0
LINC01104	0
LONRF2	0.654088
RP11-292K15.2	0
RP11-292K15.1	0
CHST10	0.369613
AC012493.1	0
NMS	0
AC068538.2	0
PDCL3	4.54371
HMGN2P22	0
LINC01849	0
NANOGNBP1	0
LINC01868	0
AC092168.4	0
AC092168.2	0.0430497
AC016738.3	0.0509351
AC016738.4	0.979603
BBIP1P1	0.156612
TBC1D8-AS1	0.171011
SNORD89	2.90624
MIR5696	0
CREG2	0.00544161
AC092570.1	0
RFX8	0.116077
LINC01870	0
AC092570.3	0
AC092570.4	0
IL1R2	3.16415
AC007271.3	0
IL1RL2	1.73016
FAM183DP	0.0628178
IL1RL1	2.32045
IL18R1	4.50651
SDR42E1P5	0
IL18RAP	1.85055
MIR4772	0
AC007278.2	0.0672325
AC007278.3	0.573701
SLC9A4	0
SLC9A2	0.0230331
TMEM182	0.693856
LINC01796	0
LINC01935	0
AC108051.2	0
AC073987.1	0
AC073987.2	0
AC092568.1	0
AC018880.1	0
AC018880.2	0
AC013727.1	0
AC013727.2	0
LINC01965	0
DAOA-AS1_2	0
AC096554.1	0
AHCYP3	0
AC068535.2	0
LINC01102	0
LINC01103	0
AC013402.4	0
AC013402.3	0
AC013402.5	0
RPL23AP27	0
AC068057.1	0
CTD-2015C24.1	0
SNORA72	0
LINC01114	0
HMGB3P11	0
LINC01158	0
RP11-13J10.1	0
POU3F3	0
AC018730.4	0
LINC01159	0
AC010884.1	0
UTAT33	0
LINC01918	0
GPR45	0.0657263
RP11-332H14.1	1.38474
TGFBRAP1	3.65945
AC012360.4	0.0223865
RP11-332H14.2	0.910742
C2orf49	4.59584
FHL2	2.24571
AC012360.6	0.0918944
AC009505.2	0
AC009505.4	0
C2orf40	0.628047
UXS1	4.38795
AC018878.3	0
RP11-707E21.1	0
AC092106.2	0
AC092106.1	0
AC114755.2	0
AC114755.4	0
AC114755.3	0
AC114755.5	0
AC114755.7	0
RGPD3	0.38197
AC108868.3	0
CD8BP	0
AC108868.5	0
AC108868.6	0
EEF1A1P12	0.286712
ST6GAL2	0.746415
ST6GAL2-IT1	0
AC016994.2	0
PPP1R2P5	0
AC005040.3	0
LINC01789	0
AC096669.1	0
LINC01885	0
LINC01886	0
GACAT1	0
RGPD4-AS1	0
RGPD4	0.0173557
AC009963.3	0
AC009963.4	0
AC009963.5	0
AC009963.6	0
SLC5A7	0.0147267
LINC01593	0
ACTP1	0
LINC01594	0
SETD6P1	0
SULT1C3	0
WASF1P1	0
SULT1C2	0.385994
SULT1C2P2	0
SULT1C2P1	0
GMCL1P2	0
SULT1C4	0.654119
SMIM12P1	0
GCC2	3.99088
GCC2-AS1	0.238032
LIMS1	3.89529
LIMS1-AS1	0.093925
AC010095.6	0
RPL10P5	0
CCDC138	0.628192
AC073415.2	0
EDAR	0.187685
Metazoa_SRP	0
SH3RF3-AS1	0.103651
SH3RF3	0.688857
MIR4265	0
SNRPGP9	0
MIR4266	0
RP11-537E18.1	0.438334
AC011753.5	0
AC011753.6	0
BMS1P19	0
AC109815.2	0
RPL22P11	0
RP11-506F3.1	0
RGPD5	0.00503644
LIMS3	0
AC013271.3	0.0972946
GPAA1P1	0.0960682
ZBTB45P1	0
LINC01123	0.342022
AC013268.3	0
AC013268.4	0
RP11-1223D19.4	0
RP11-1223D19.5	0
MIR4267	0
MALL	0.069334
MIR4436B1	0
NPHP1	0.260606
AC092664.1	0
RP11-1223D19.1	0
RP11-1223D19.2	0.102764
MIR4436B2	0
RP11-1223D19.6	0
AC112229.6	0
AC112229.1	0.147901
LINC01106	0.505931
ZBTB45P2	0
GPAA1P2	1.68447
RP13-1039J1.2	0.039587
LIMS4	0
RP13-1039J1.3	0
AC108938.3	0
RGPD6	0.00344157
AC123886.2	0
AC114776.1	0
BUB1	0.0941123
AC114776.3	0
ACOXL	0.0135379
RPL5P9	0.046174
ACOXL-AS1	0.00809834
AC108463.1	0
MIR4435-2HG	0.45495
AC108463.2	0.14307
RP11-181E10.3	0.0834585
AC068491.2	0
RP11-803D5.4	0
RPS14P4	0
MIR4435-2	0
RP11-803D5.1	0.0228879
AC068491.3	0
RP11-68E19.2	0
AC017002.1	0
AC017002.2	0
RP11-68E19.1	0
AC017002.4	0
AC093166.1	0
AC093166.2	0
AC093166.3	0
ANAPC1	1.54506
MIR4771-2	0
AC093166.4	0
EEF1E1P1	0.0884278
RN7SL297P	0
AC104651.2	0
AC104651.3	0
TMEM87B	4.00821
FBLN7	0.929953
RP11-399B17.1	0.144802
ZC3H8	2.22176
ZC3H6	1.23547
NDUFB4P6	0
AC115115.4	0
RGPD8	0.618971
RP11-606M12.1	0
TTL	2.13119
POLR1B	3.75634
Y_RNA	0.39931
AC012442.6	0.24679
AC012442.5	0.797739
AC079922.2	0.213845
AC079922.3	2.78571
NT5DC4	0.0251215
CKAP2L	0.0703516
IL1A	0
IL1B	0.507763
RP11-67L14.1	0
XIAPP3	0
IL37	0
CDK8P2	0
IL36G	0.119402
HMGN2P23	0
AC016724.6	0
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
RNU6-1180P	0
AC016683.5	0
PAX8-AS1	1.89878
PAX8	0.618187
IGKV1OR2-108	0.103607
AC016745.3	0.405951
RP11-480C16.1	0.0673632
CBWD2	4.89869
FOXD4L1	0.0464151
LINC01961	0
PGM5P4-AS1	0
PGM5P4	0.0607938
FAM138B	0
MIR1302-3	0
WASH2P	4.29045
DDX11L2	1.69781
RP11-395L14.18	0.322544
RPL23AP7	0.517003
RABL2A	3.03823
RP11-395L14.17	0.0360672
RP11-395L14.13	0.0728458
AC017074.1	0
AC017074.2	0.649727
RNU6-744P	0
MIR4782	0
AC024704.2	0
AC104653.1	0.0558174
RP11-141B14.1	0.0497553
RP11-141B14.2	0
LINC01191	0.104805
AC110769.3	0
U3	0
AC010982.2	0
SEPHS1P7	0
RNU2-41P	0
DPP10	0.0413643
DPP10-AS3	0
DPP10-AS2	0
DPP10-AS1	0.0959845
RPSAP23	0
RP11-338I24.1	0
AC062016.1	0
MTCYBP39	0
AC062016.3	0
MTND1P28	0
MTND2P21	0
MTCO1P43	0
RNU7-190P	0
AC092170.1	0
AC009312.1	0
AC009404.2	1.41585
HTR5BP	0.0383455
AC009303.3	0
AC009303.1	0.00976352
RP11-98C1.2	0
AC009303.2	2.29847
RN7SL111P	0
AC093901.1	0.225125
LINC01956	0
EN1	0
RP11-77A13.1	0
C1QL2	0.0326336
RN7SL468P	0
STEAP3-AS1	0.74953
C2orf76	2.11045
SCTR	0.540171
AC013275.2	0.356301
CFAP221	0.267833
AC069154.4	0.0656014
PTPN4	1.46773
AC016691.2	0
Y_RNA	0
MTATP6P26	0.0840603
MTCO3P43	0.0436812
MTND3P10	0
MTND4LP14	0
MTND4P26	0
MTND5P28	0.0202262
AC012363.4	0
TMEM185B	4.18078
AC012363.13	0
LINC01101	0
AC073257.2	0.313163
AC073257.1	0
Y_RNA	0
AC018866.1	0
GLI2	0.22908
RP11-297J22.1	0
Y_RNA	0
AC067960.1	0
AC079988.3	0
TFCP2L1	0.116381
AC013399.3	0
RP11-204L24.2	0.162909
RNU4ATAC	0.231448
Y_RNA	0
NIFK-AS1	1.35561
RPL12P15	0
RP11-416H1.2	0
NPM1P32	0
RP11-416H1.1	0
LINC01823	0
AC062020.2	0
LINC01826	0
AC073409.1	0
AC092646.1	0
AC092646.2	0
RP11-329A6.1	0
RN7SKP102	0
AC079154.1	0
CNTNAP5	0
MTND5P22	0
RP11-56O18.1	0
RNA5SP102	0
RNU6-259P	0
LINC01889	0
AC097499.2	0
LINC01941	0
AC023347.1	0
AC023347.2	0
YWHAZP2	0
GYPC	3.94372
AC013474.4	0
RNU6-675P	0
AC114783.1	0
RNU7-182P	0
RP11-521O16.1	0
RP11-521O16.2	0
NIFKP9	0
CYP27C1	0.110939
AC110926.4	0
RNU6-1147P	0
AC068282.3	0.18238
MIR4783	0.421151
AC010976.2	0.604095
RNU4-48P	0
MYO7B	0.337132
RP11-286H15.1	2.45466
GPR17	1.43331
RNY4P7	0
Y_RNA	0
RP5-935K16.2	0.0657401
Metazoa_SRP	0.134084
RP11-395A13.2	3.16519
AC012306.2	0
AC108059.1	0
Y_RNA	0
AC108059.4	0
AC108059.2	0
DYNLT3P2	0.0804995
AC017079.3	0
AC017079.4	0
Y_RNA	0
RNA5SP103	0
ISCA1P6	0
AC012451.1	0
AC068483.1	0
LINC01854	0
AC019050.1	0
AC079776.1	0
PLAC9P1	0
LINC01856	0
AC079776.4	0
RAB6C-AS1	0.0186153
RAB6C	0.0275979
FAR2P1	0
AC079776.6	0
AC018865.5	0
ARHGAP42P2	0
KLF2P1	0
CYP4F27P	0
POTEF	0.00552701
AC018865.11	0
AC018804.3	0
RNU6-1049P	0
MED15P9	0
CCDC74B	0.0640061
TUBA3E	0.0564395
AC018804.6	0.0933959
RHOQP3	0
NOC2LP1	0.131228
AC134915.1	0
MED15P5	0
MTND1P29	0
MTND2P22	0
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
RP11-803A13.2	0
RP11-803A13.3	0
MTND4P27	0
MTND5P29	0
MTND6P8	0
MTCYBP8	0
AC068137.13	0
RP11-803A13.1	0
AC132479.4	0
FAR2P2	0.212698
KLF2P2	0
CYP4F62P	0
POTEI	0.00399437
RNU6-473P	0
AC013269.3	0
Metazoa_SRP	0
CFC1B	0
AC013269.4	0
AC013269.5	0
TISP43	0
AC140481.4	0
CFC1	0
Metazoa_SRP	0
POTEJ	0.0199446
RNU6-848P	0
CYP4F30P	0
FAR2P3	0
KLF2P3	0
GPR148	0
AC140481.8	0
AMER3	0
CYCSP8	0
AC133785.1	0
ARHGEF4	0.213761
NEK2P4	0
AC009477.7	0
NF1P8	0
MED15P8	0
POTEE	0.0170773
RNU6-127P	0
FAR2P4	0
KLF2P4	0
ARHGAP42P1	0
AC073869.2	0
WTH3DI	0.0159132
RP11-109E12.5	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
RP11-109E12.7	0
RP11-109E12.6	0
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
RP11-109E12.4	0
LINC01120	0
GNAQP1	0
NOC2LP2	0.0305517
RHOQP2	0
RP11-109E12.1	0.112877
TUBA3D	0.223359
MIR4784	0
CCDC74A	0.413393
MED15P4	0
POTEKP	0.0211025
RNU6-617P	0
RP11-433A19.2	0
LINC01087	0.00902305
GRAMD4P8	0
C2orf27A	0.213943
AC093724.2	0.252373
C2orf27B	0
RP11-788A1.1	0
AC103564.7	0
AC103564.6	0
AJ239322.3	0
AJ239322.1	0
LINC01945	0
AC093787.1	0
RP11-629P16.1	0
AC098826.4	0
AC098826.5	0
ANKRD30BL	0
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
AC097532.2	0
ZNF806	0
RP11-725P16.2	0.0354566
FAM201B	0
RNU6-175P	0
GPR39	1.37761
YBX1P7	0
RN7SKP103	0
LYPD1	0.140503
AC010974.3	0
NCKAP5	0.528693
AC016909.2	0
AC016909.1	0
RP11-575M22.1	0
AC010890.1	0.0458257
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
AC011243.1	0
RN7SKP93	0
MGAT5	2.30203
MIR3679	0
RNA5SP104	0
EDDM3CP	0
TMEM163	0.214415
CCNT2-AS1	0.519757
VDAC2P4	0
AC110620.1	0
MIR5590	0
MAP3K19	0.0209549
SNORA40	0
ZRANB3	0.619747
AC064850.4	0.0367293
R3HDM1	3.52322
RNU6-512P	0
MIR128-1	0
LCT	0.00573977
Y_RNA	0
AC011893.3	0
MCM6	2.22527
AC011999.1	0
DARS-AS1	0.25042
AC068492.1	0
HNRNPKP2	0.083431
RP11-1193F23.1	0
UBBP1	0.13821
RN7SKP141	0
SMC4P1	0
THSD7B	0.0212387
RNA5SP105	0
Y_RNA	0
LINC01832	0
AC097523.1	0.0504564
YWHAEP5	0.0256962
AC097523.3	0
AC097721.1	0
AC097721.2	0.137298
AC114763.1	0
SPOPL	4.32478
AC092620.2	0
RP11-231E19.1	0.0122056
AC092620.3	0.0563943
NXPH2	0
RN7SKP286	0
YY1P2	0
AHCYP4	0
AC062021.1	0
AC016710.1	0
SNORA72	0
MRPS18BP2	0
AC012497.2	0
AC078851.1	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	0
LRP1B	0.0335231
uc_338	0
MIR7157	0
AC117947.1	0
AC010740.1	0
Y_RNA	0
RNU6-904P	0
AC068287.1	0
AC078882.1	0
UBE2V1P14	0
AC013444.1	0
KYNU	3.73105
RP11-470B22.1	0
ARHGAP15	1.44378
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
