Name	Spleen
RNU4ATAC	0.401576
Y_RNA	0
RPL12P15	0.160517
RP11-416H1.2	0.110815
NPM1P32	0
RP11-416H1.1	0
LINC01823	0
AC062020.2	0
LINC01826	0
AC073409.1	0
AC092646.1	0
AC092646.2	0
RP11-329A6.1	0
RN7SKP102	0
AC079154.1	0
CNTNAP5	0
MTND5P22	0
RP11-56O18.1	0
RNA5SP102	0
RNU6-259P	0
LINC01889	0
AC097499.2	0
LINC01941	0
AC023347.1	0
AC023347.2	0
YWHAZP2	0.0730556
AC013474.4	0.272062
RNU6-675P	0
AC114783.1	0
RNU7-182P	0
RP11-521O16.1	0.0633907
RP11-521O16.2	0
NIFKP9	0
CYP27C1	0.236557
AC110926.4	0.0313782
RNU6-1147P	0
AC068282.3	0.243196
PROC	0.291968
MIR4783	0
AC010976.2	1.01788
RNU4-48P	0
RNY4P7	0
Y_RNA	0
RP5-935K16.2	0.174955
Metazoa_SRP	0.374249
AC012306.2	0
AC108059.1	0
Y_RNA	0
AC108059.4	0
AC108059.2	0
DYNLT3P2	0.152967
AC017079.3	0
AC017079.4	0.083126
Y_RNA	0
RNA5SP103	0
ISCA1P6	0
AC012451.1	0
AC068483.1	0
LINC01854	0
AC019050.1	0
AC079776.1	0.0454111
PLAC9P1	0.421801
LINC01856	0
AC079776.4	0
RAB6C-AS1	1.46067
RAB6C	0.562705
FAR2P1	0.0230519
AC079776.6	0
AC018865.5	0
ARHGAP42P2	0
KLF2P1	0
CYP4F27P	0
POTEF	0.0240566
AC018865.11	0
AC018804.3	0
RNU6-1049P	0
MED15P9	0
CCDC74B	0.46698
TUBA3E	0.0517247
AC018804.6	0.308948
RHOQP3	0
NOC2LP1	0.159669
AC134915.1	0
MED15P5	0
MTND1P29	0
MTND2P22	0
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
RP11-803A13.2	0
RP11-803A13.3	0
MTND4P27	0
MTND5P29	0
MTND6P8	0
MTCYBP8	0
AC068137.13	0
RP11-803A13.1	0
AC132479.4	0
FAR2P2	2.54394
KLF2P2	0.0847533
CYP4F62P	0
POTEI	0.0120526
RNU6-473P	0
AC013269.3	0
Metazoa_SRP	0
CFC1B	0
AC013269.4	0
AC013269.5	0
TISP43	0
AC140481.4	0
CFC1	0
Metazoa_SRP	0
POTEJ	0.0925853
RNU6-848P	0
CYP4F30P	0
FAR2P3	0.0279089
KLF2P3	0
GPR148	0
AC140481.8	0
AMER3	0
CYCSP8	0
AC133785.1	0
ARHGEF4	0.257611
NEK2P4	0
AC009477.7	0
NF1P8	0
MED15P8	0
POTEE	0.0751869
RNU6-127P	0
FAR2P4	0
KLF2P4	0
ARHGAP42P1	0
AC073869.2	0
WTH3DI	0.0533675
RP11-109E12.5	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
RP11-109E12.7	0
RP11-109E12.6	0
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
RP11-109E12.4	0
LINC01120	0
GNAQP1	0.0447351
NOC2LP2	0.0457374
RHOQP2	0.0816226
RP11-109E12.1	0.498173
TUBA3D	0.330456
MIR4784	0
CCDC74A	1.10454
MED15P4	0
POTEKP	0.0360076
RNU6-617P	0
RP11-433A19.2	0
LINC01087	0
GRAMD4P8	0
C2orf27A	1.18975
AC093724.2	0.773928
C2orf27B	0.173988
RP11-788A1.1	0
AC103564.7	0
AC103564.6	0
AJ239322.3	0
AJ239322.1	0
LINC01945	0
AC093787.1	0
RP11-629P16.1	0
AC098826.4	0
AC098826.5	0.0523016
ANKRD30BL	0.0162927
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
AC097532.2	0
ZNF806	0
RP11-725P16.2	0.0566136
FAM201B	0
RNU6-175P	0
GPR39	0
YBX1P7	0
RN7SKP103	0
LYPD1	0.140328
AC010974.3	0
NCKAP5	0.492911
AC016909.2	0
AC016909.1	0
RP11-575M22.1	0
AC010890.1	0.787211
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
AC011243.1	0
RN7SKP93	0
MIR3679	0
RNA5SP104	0
EDDM3CP	0
TMEM163	4.05634
CCNT2-AS1	1.36635
VDAC2P4	0
AC110620.1	0
ACMSD	0.0441558
MIR5590	0
MAP3K19	0.0569631
SNORA40	0
ZRANB3	1.04624
AC064850.4	0.0910746
RNU6-512P	0
MIR128-1	0
LCT	0.0307737
Y_RNA	0
AC011893.3	0.0349953
AC011999.1	0.0374763
DARS-AS1	0.469201
AC068492.1	0
HNRNPKP2	0.212602
RP11-1193F23.1	0.448283
UBBP1	0.132152
RN7SKP141	0
SMC4P1	0
THSD7B	0.0129657
RNA5SP105	0
Y_RNA	0
LINC01832	0
AC097523.1	0.0988169
YWHAEP5	0.05792
AC097523.3	0
AC097721.1	0
AC097721.2	0.21842
AC114763.1	0
AC092620.2	0.0785612
RP11-231E19.1	0.155512
AC092620.3	1.36629
NXPH2	0
RN7SKP286	0
YY1P2	0
AHCYP4	0
AC062021.1	0
AC016710.1	0
SNORA72	0
MRPS18BP2	0
AC012497.2	0
AC078851.1	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	0
LRP1B	0.0103158
uc_338	0
MIR7157	0
AC117947.1	0
AC010740.1	0
Y_RNA	0
RNU6-904P	0
AC068287.1	0
AC078882.1	0
UBE2V1P14	0
AC013444.1	0.0968632
KYNU	1.91881
RP11-470B22.1	0
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
MTND3P9	0
MTCO3P5	0.191842
RP11-190J23.2	0
MTCO2P5	0
RP11-190J23.1	0
AC096558.1	1.1129
RP11-570L15.2	0
RP11-570L15.1	0.445593
AC079584.3	1.42651
AC092652.1	0.0723383
RP11-434H14.1	0.14622
CTD-2252P21.1	1.57279
AC079584.2	0
Y_RNA	0
AC016910.1	0.0936047
RP11-107E5.4	0
RP11-107E5.3	0.476234
ZEB2-AS1	2.02416
LINC01412	0.305965
TEX41	0.0316936
AC023128.1	0
VIS1	0
AC023128.2	0
LINC01966	0
AC064865.1	0
RPL6P5	0
AC092484.1	0
AC079163.1	0
AC079248.1	0
RP11-24J11.1	0
AC062031.1	0
RNU7-2P	0
RPL17P12	0
AC093084.1	0
PABPC1P2	0
RP11-638D14.1	0
LINC01911	0
AC062032.1	0
RNU6-692P	0
Y_RNA	0
RNU6-715P	0
RNA5SP106	0
AC009480.4	0
RNU6-1275P	0
AC009480.3	0
MBD5	1.49977
RP11-567F11.1	2.26856
RP11-567F11.2	0.844176
SNORA48	0
AC019070.1	0
RPS29P8	0
RNU2-9P	0
UBBP3	0
AC105402.4	0.0511729
AC105402.2	0
AC105402.3	0
KIF5C	2.77918
LYPD6B	1.33704
TXNP5	0
FAM8A3P	0
LYPD6	0.422493
AC007394.3	0
AC144449.1	0.30939
RNU6-601P	0
LINC01931	0
LINC01818	0
LINC01817	0
LINC01920	0
AC104777.3	0
AC104777.1	0
AC104777.4	0
AC023469.2	0
AC023469.1	0
AC018731.3	0
FABP5P10	0
RBM43	4.94951
TNFAIP6	4.04892
RN7SL124P	0
NEB	0.473401
CACNB4	0.335235
AC079790.2	0
RPL30P2	0.144659
Y_RNA	0
AC012066.1	0.197574
RP11-17G11.1	0
AC009969.1	0
UBQLN4P2	0
ATP5F1P4	0
AC011901.2	0
AC079150.2	0
LINC01850	0
RPL23AP29	0
AC012501.3	0
AC012501.2	0
SNORD56	0
RPRM	2.46588
DNAJA1P2	0
GALNT13	0.0214341
PHBP4	0
AC009227.2	0
AC009227.3	0
RNA5SP107	0
AC061961.2	0.135511
KCNJ3	0.477249
CBX3P6	0
AC092625.1	0
RNU6-1001P	0
MTCO1P45	0
MTND2P20	0
ATP5A1P2	0
MTND4P28	0
MTND5P30	0
MTND6P9	0
MTCYBP9	0
RNU6-546P	0
LINC01876	0.0501776
AC073551.1	0
RP11-605B16.1	0
NR4A2	4.00721
LINC01958	0
RPLP0P7	0
CDK7P1	0
GALNT5	0.0851183
RN7SKP281	0
FAM133DP	0.098548
ACVR1C	0.132169
AC019186.1	0.330467
UPP2	0.0471934
RP11-546J1.1	1.19474
RNU6-436P	0
RP11-1152H14.1	0.230271
AC005539.2	0
RNU6-932P	0
PTP4A1P1	0
UPP2-IT1	0
CCDC148-AS1	0
CCDC148	0.147087
HNRNPDLP2	0
RN7SL393P	0
AC005042.2	0.0722063
PKP4-AS1	0.205288
AC005042.5	0
AC005042.3	0
DAPL1	0.165354
OR7E89P	0
OR7E28P	0
OR7E90P	0
RNU2-21P	0
BTF3L4P2	0.327954
RNU6-580P	0
GSTM3P2	0
MIR6888	0
AC008277.1	0.061352
RP11-311B14.1	0
Y_RNA	0
AC009506.1	4.22333
AC009961.3	0.28699
AC009961.2	0.0879268
AC009961.5	0
PLA2R1	3.43038
ITGB6	0.0307477
RP11-20F18.1	0
RN7SL423P	0
AC009313.2	0
AC009313.1	0
AC009299.2	0.163297
LINC01806	0.911516
AC009299.4	0
AC009299.5	0.527611
RNA5SP108	0
TBR1	0
AC009487.4	0
SLC4A10	0.734169
AC009487.5	0
RP11-334E15.1	0
AC009487.6	0.126704
snoU13	0
AC062022.1	0
KRT18P46	0
RPEP5	0
AC008063.2	2.41511
EIF3EP2	0
AC008063.3	0
GCG	0.0537296
AC007750.5	0.158222
FAP	0.316451
KCNH7	0.414978
RNA5SP109	0
AC007740.1	0
RPL7P61	0
RNU6-627P	0
FIGN	4.974
AC092684.1	0
PRPS1P1	0
CYP2C56P	0
GRB14	2.71633
RP11-452N17.1	0.732073
AC019181.3	1.08098
SNORA70F	0.557017
AC013463.2	0.230898
RNA5SP110	0
RNA5SP111	2.24356
SCN3A	0.782238
SCN2A	0.0874179
MAPRE1P3	0
CSRNP3	0.678525
AC009495.4	0.601255
AC009495.3	0.62748
TTC21B-AS1	0.0376074
AC010127.3	0.00931321
SCN1A	0.00836654
Y_RNA	0
RN7SKP152	0
SCN7A	2.46712
RP11-646I19.1	0
XIRP2	0.213929
AC092601.1	0
XIRP2-AS1	0
AC074363.1	0
RNU7-148P	0
CTAGE14P	0
AC016723.4	0
B3GALT1	0.417788
AC067940.1	0
RN7SL813P	0
CERS6	3.31033
MIR4774	0
RNU6-766P	0
CERS6-AS1	0.0315609
SPC25	2.07623
G6PC2	0
ABCB11	0.0256088
DHRS9	3.79874
AC007556.3	0.144328
UBE2V1P6	0
LRP2	0.0106755
KLHL41	1.23889
AC093899.3	0.140091
CCDC173	0.204387
AC016772.4	0
PHOSPHO2	2.11846
SNORA51	0
KLHL23	1.34097
PTCHD3P2	0
AC009967.3	0
AC092641.2	0.292262
RNU6-1006P	0
MYO3B	0.0370532
AC012594.1	0
HMGB1P4	0
AC007277.3	0
uc_338	0
LINC01124	0
SP5	0
AC007405.4	0.0291596
EIF2S2P4	0.327996
AC007405.6	0.114485
Y_RNA	0
ERICH2	0.0561588
GAD1	0.155373
AC007405.8	0
AC008065.1	0
DAP3P2	0.348681
AC007969.4	0
RPL21P38	0
RNU6-182P	0
DLX1	0.0300621
DLX2	0
DLX2-AS1	0
AC104088.1	0.0980739
RP11-227L6.1	0
AC078883.4	0
AC078883.3	3.04485
Y_RNA	0
AC018712.2	0
RAPGEF4-AS1	0.0160423
snoU13	0
RAPGEF4	0.615077
ALDH7A1P2	0
MAP3K20	4.52543
MAP3K20-AS1	0.0669669
RP11-1O7.1	0
AC092573.2	0
CDCA7	2.9092
AC073465.1	0
AC073465.2	0
AC073465.3	0
AC013410.1	0
AC013410.2	0
RP11-796E10.1	0
RPL5P7	0
AC106900.6	0.0718885
RP11-394I13.2	3.01644
RP11-394I13.3	0.142459
LINC01960	0.23917
RPSAP24	0
RP11-451F14.1	0
RN7SL65P	0
Y_RNA	0
AC013467.1	0
HNRNPA1P39	0
LINC01305	0.0561948
RP11-572N21.1	0
SP9	0
AC010894.3	0.866097
AC010894.4	0
RP11-483E17.1	3.98431
AC018890.6	0.222291
RNU6-5P	1.18026
AC010894.5	0
CHRNA1	0.0366276
CHN1	4.4536
RNU6-763P	0
RNU6-1290P	0
RP11-6C10.1	0
uc_338	0.19789
MIR933	0
AC096649.2	0
AC096649.3	0
EXTL2P1	0
AC016751.3	0
AC016751.2	0
EVX2	0
HOXD13	0
HOXD12	0
HOXD11	0
HOXD10	0
HOXD-AS2	1.56136
HOXD9	4.06921
HOXD3	3.32348
MIR10B	0
RP11-387A1.5	0.324207
HAGLR	4.24165
HAGLROS	1.98111
HOXD1	0.86262
RP11-387A1.6	0
RPSAP25	0
AC073069.2	0
AC017048.1	0
AC017048.2	0
MIR1246	0
RP11-324L17.1	1.4274
LINC01117	0.681553
RNU6ATAC14P	0
AC092162.1	0.0351617
FUCA1P1	0.192117
AC092162.2	0.0798165
RP11-632P5.1	1.64484
AC073636.1	0
RNU6-187P	0
AC079305.11	0
RNA5SP112	0
AC079305.8	0
AC079305.5	0
Y_RNA	0
KRT8P40	0
DNAJC19P5	2.42119
MIR3128	0
AC079305.10	0.55153
AC074286.1	0.880208
RP11-337N6.2	0.214055
RP11-337N6.1	0.087251
MIR6512	0
RP11-337N6.3	1.39252
AC019080.1	0
snoU13	0
TTC30B	2.04813
AC073834.3	0
TTC30A	1.11182
PDE11A	0.0219992
AC012499.1	0
AC011998.1	0
API5P2	0
AC011998.2	0
RNU6-629P	0
CYCTP	0
AC011998.4	0
RNU5E-9P	0
OSBPL6	0.411739
DFNB59	3.19592
AC009948.7	0.330174
FKBP7	2.70514
PLEKHA3	3.28541
TTN-AS1	1.809
TTN	0.722416
RP11-65L3.4	1.19932
RP11-65L3.2	3.33932
RP11-65L3.3	0.0685338
RP11-171I2.5	0.542324
RP11-171I2.2	2.19281
RP11-171I2.4	1.50391
RP11-171I2.3	0.873337
RP11-171I2.1	0.0439836
CCDC141	0.202032
RNU7-104P	0
RPS6P2	0
AC093911.1	0
AC068042.1	0
ZNF385B	0.184253
AC092642.1	0
MIR1258	0
SNORA43	0
RP11-512G4.1	0
AC009478.1	0
SCHLAP1	0
RP11-739A13.1	0
FTH1P20	3.51557
AC104076.2	0
AC104076.3	0
AC068196.1	0.0836161
LINC01934	0.275314
MIR4437	0
AC020595.1	0
NEUROD1	0
AC013733.3	0
AC013733.4	0
SAP18P2	0
RNU6ATAC19P	0
RP11-366L5.1	0.802041
PPP1R1C	0.0381224
KRT18P29	0
RNA5SP113	0
PDE1A	1.38829
RN7SL267P	0
Y_RNA	0
RNU6-1122P	0
Y_RNA	0
SNORA77	0
KRT8P10	0
DUSP19	1.45258
AC064871.3	0
RP11-438L19.1	1.84468
LIN28AP1	0
CACYBPP2	0.499765
AC093639.1	0
MIR548AE1	0
RP11-363K21.1	1.56053
ZNF804A	0.372291
RPL23AP33	0
AC080125.1	0
U8	0
AC007966.1	0.213148
FSIP2	0.128825
FSIP2-AS1	0.664587
RPL21P32	0.104144
LINC01473	0.784022
AC104058.1	0
RPL23AP35	0
RP11-410E4.1	0.379566
MED28P3	0.0881027
DPRXP1	0
AC017101.10	0
FAM171B	1.17416
ZSWIM2	0
AC018735.1	0
RN7SKP42	0
AC007319.1	0.123194
RNU6-989P	0
CALCRL	3.70496
GAPDHP59	0
LINC01090	0
ST13P2	0
AC104131.1	0
RNA5SP114	0
GULP1	0.956903
MIR561	0
AC079613.1	0
DIRC1	0
MIR3606	0
AC133106.2	0
MIR3129	0
KRT18P19	0
AC013439.4	0.0881478
RP11-88L20.1	0
ANKAR	1.6182
RP11-455J20.3	2.22
OSGEPL1-AS1	2.03559
C2orf88	2.91564
AC019178.3	0
HNRNPCP2	3.32641
AC019178.2	0
MSTN	0.346772
RP11-647K16.1	1.63101
NEMP2	3.73406
AC093388.3	1.30105
RN7SKP179	0
RP11-284E5.1	0.228234
AC006460.2	0
AC005540.3	0.286454
AC067945.3	0.136263
AC067945.2	0
AC067945.4	0.49502
RNU6-959P	0
RP11-317J9.1	0.25414
HMGB1P27	0
AC092614.2	0.247308
RNU6-1045P	0
uc_338	0
AC098872.3	0
DNAJB1P1	0
AC098617.1	0.0391291
TMEFF2	0.0102679
AC013401.1	0
AC013401.2	0
PCGEM1	0
RPS17P8	0
AC092638.1	0
AC092638.2	0
AC074290.1	0
RP11-764E7.1	0
AC068135.1	0
GLULP6	0
HNRNPA1P47	0
LINC01821	0
AC106883.1	0
Metazoa_SRP	0
SNORD59	0
LINC01790	0
AC010983.1	0
AC064834.1	0
RP11-762E8.1	0
RNU6-169P	0
LINC01825	0.159953
LINC01827	0
AHCYP5	0
RNU6-915P	0
DNAH7	0.0485107
E2F3P2	0
AC114760.1	0
RP11-347P5.1	0.673979
AC020571.3	0.873629
RN7SL820P	0
RP11-369J9.1	0
CCDC150	0.800368
SCARNA16	0
C2orf66	0.221327
RP11-84A12.1	0.0990123
PGAP1	1.29594
HNRNPA3P15	0.143869
AC017035.2	0.0759733
AC013264.2	1.49288
ANKRD44-IT1	0.207457
ATP5G2P3	0.37775
AC010746.3	0
NPM1P46	0.111626
SNORA4	0
RNU6-1029P	0
AC020550.7	0
RFTN2	1.60119
AC011997.1	0
BOLL	0
PLCL1	0.96052
AC109589.1	0
LINC01923	0
AC019330.1	0
AC018717.1	0
AC018717.2	0
RNU7-147P	0
SATB2	1.00731
RP11-486F17.1	0
SATB2-AS1	0
LINC01877	0
SEPHS1P6	0.214228
FTCDNL1	2.44441
AC073043.1	0.0820854
AC108032.1	0
RN7SL717P	0
RNY4P34	0
SGO2	1.60069
AOX1	4.79288
AOX3P	0.044252
LINC01792	0
AOX2P	0.0164491
RNU1-133P	0
AC007163.6	0
RNU6-31P	0
BICD1P1	0.0366961
RNA5SP115	0
Y_RNA	0.497892
RNU6-312P	3.00669
RNU6-762P	0.80266
AC005037.3	0
HNRNPA1P35	0.305155
RPL23AP30	0
RNU6-1206P	0
Metazoa_SRP	0.479283
RP11-13J8.1	0.241441
RPL17P10	0
IMPDH1P10	0
CFLAR-AS1	1.03397
RNU7-45P	0
AC007283.4	1.79987
MTND5P25	0.257005
MTND4P23	0.283967
MTND4LP13	0.201533
ALS2CR12	1.01299
AC007256.5	0.113401
Y_RNA	0
ALS2CR11	0.0941449
MTCO2P16	0
MTATP6P16	0
MTCO3P16	0
MTND3P16	0
MTND4LP16	0
MTND4P29	0
MTND5P31	0
TMEM237	2.93464
MPP4	1.3843
RNU6-651P	0
AC007279.2	0.182541
CDK15	0.0352772
Y_RNA	0
UBE2V1P11	0
RNU6-440P	0
RP11-107N15.1	0.199714
FZD7	2.34938
KIAA2012	0.0116796
AC079354.3	0.00588066
AC079354.5	0
PSMA2P3	0
DAZAP2P1	0.0950251
AC079354.6	0
SNORD70	0
SNORD70	0
SNORD11B	0
SNORD11	0
RN7SL753P	0.151559
AC064836.3	0.982391
RP11-686O6.1	1.15334
RN7SL40P	0.995368
RP11-686O6.2	3.19762
RP11-27M5.1	0
AC073410.1	0.417039
MTCO1P17	0
MTCO2P17	0
MTATP6P17	0
MTCO3P17	0
MTND3P17	0
MTND4LP17	0
MTND4P30	0
MTCO1P54	0
ICA1L	1.10866
KRT8P15	0.0549686
WDR12	4.90469
CARF	4.22643
AC010900.2	0.14902
RP11-544H14.1	0
NBEAL1	0.686418
RPL7P14	0
SNORA1	0
AC023271.1	0.0881024
RPL23AP36	0
RN7SL670P	0
MRPL50P2	0
RP11-363J17.1	0
RAPH1	3.22721
AC125238.2	0
AC125238.3	0
KRT18P39	0.126178
NPM1P33	0
RNU6-474P	0
ICOS	3.38952
AC009965.1	0
AC009965.2	0
AC009498.1	0
DSTNP5	0
AC106901.1	0
AC016903.1	0
AC016903.2	0
PARD3B	2.53314
AC008171.1	0
NRP2	4.35593
AC007362.3	0.051572
RN7SKP178	0
AC007679.1	0
AC007679.3	0
Vault	0
Y_RNA	0
AC007679.4	0
uc_338	0.909467
snoZ196	0
SNORD51	0
GPR1	0.0217413
GPR1-AS	0
RN7SKP200	0
AC007383.6	0
HMGN1P6	0
RN7SKP260	0
ZDBF2	2.46893
AC017081.2	0
HNRNPA1P51	0
ADAM23	0.818384
AC010731.2	0
AC010731.3	0
AC010731.4	0
DYTN	0.10202
AC010731.6	0
Y_RNA	0
MDH1B	0.444721
RP11-95H11.1	0
AC008269.2	0
CPO	0.462188
MIR2355	0
KLF7-IT1	0.430892
MIR7845	0
AC007879.1	0
AC007879.2	0.726762
AC007879.4	0.087493
AC007879.3	0.614494
MYOSLID	0.457923
AC007879.5	0.201027
LINC01802	0
MIR1302-4	0
METTL21A	4.76417
RPS29P9	0
RNU6-664P	0
PPP1R14BP2	0.173487
Y_RNA	0
FZD5	2.6817
PLEKHM3	3.17785
AC083900.1	0.231746
RNU6-360P	0
AC093698.1	0
RNA5SP116	0
RPL12P17	0.076261
CRYGEP	0
CRYGD	0
CRYGC	0
AC093698.4	0
CRYGB	0
CRYGA	0
C2orf80	0
RPSAP27	0
TPT1P2	0
IDH1-AS1	1.01688
MYL6BP1	0
PTH2R	0.131671
AC012362.3	0
AC019185.2	0
AC019185.4	0
AC019185.3	0
RNA5SP117	0
HSPA8P6	0
CRYGFP	0
MEAF6P1	0
PKP4P1	0
MAP2	0.774935
RNA5SP118	0
UNC80	0.297756
SNAI1P1	0
AC007038.7	2.84677
AC006994.1	0.116638
AC006994.2	0
ACADL	0.0622008
Y_RNA	0
MYL1	0.139486
LANCL1-AS1	0.193162
CPS1	1.33052
CPS1-IT1	0
RP11-212J19.1	0
AC013404.1	0
ERBB4	0.064898
RNA5SP119	0
MTND2P23	0
MTCO1P46	0
MIR548F2	0
AC079610.1	0
LINC01878	0
PCED1CP	0
AC108066.1	0
IKZF2	2.43464
RP11-105N14.1	1.19262
LINC01953	0
RP11-105N14.2	0
AC079610.2	0.141184
SPAG16	1.87716
MIR4438	0
AC107218.3	0
RPL5P8	0
VWC2L	0.0072681
VWC2L-IT1	0
ENSAP3	0
BARD1	3.01281
AC072062.1	0.0403699
SNORA70	0
RPL10P6	2.42276
ABCA12	0.00950291
AC072062.3	0
AC073284.4	0
AC012462.1	0
AC012462.2	0
AC012462.3	0
AC012668.1	0
AC012668.2	0
AC012668.3	0
LINC00607	0.0444711
LINC01614	0
AC093850.1	0
AC122136.2	0
AC093382.1	0.275166
MREG	4.16832
PECR	4.23803
TMEM169	0.832527
POLHP1	0.136511
AC012513.4	0.0823386
RP11-566E18.1	1.96006
MARCH4	0.0187051
AC012513.6	0
AC069155.1	0
Y_RNA	0
AC098820.2	0
AC098820.3	0.46033
AC098820.4	0.25087
LINC01280	0
AC073321.4	0
PSMB3P2	0
AC007563.5	0
AC007563.4	0
RNA5SP120	0
AC007563.3	0
FABP5P14	0
AC007557.4	0
TNP1	0.383466
AC007557.2	0
AC007557.3	0
AC007563.1	0
LINC01921	0
RP11-574O16.1	0
RN7SKP43	0
DIRC3-AS1	1.44524
Pinc	0
DIRC3	1.63898
AC010886.2	0.0227098
RPL7L1P9	0.173198
MIR6809	0
AC010136.2	1.04765
RUFY4	2.95853
HMGB1P9	0.090758
RP11-378A13.1	4.219
MIR6513	0
CATIP-AS2	0.112125
MIR6810	0
AC021016.7	0.236562
CATIP	0.987692
CATIP-AS1	3.86771
RP11-378A13.2	0
MIR26B	0
VIL1	0.155012
USP37	1.49205
RN7SKP38	0
RNU6-136P	0
PLCD4	2.05462
RP11-459I19.1	0.912004
PRKAG3	0.0188096
MIR9500	0
RPL23AP31	0
WNT10A	2.41742
LINC01494	0
RNU6-642P	0
AC097468.7	0
KRT8P30	0
CDK5R2	0.0331269
LINC00608	0
FEV	0
CRYBA2	0
MIR375	0
AC097468.4	0
CFAP65	0.0157265
IHH	0.15769
MIR3131	0
RP11-33O4.1	3.99446
RN7SL764P	0
SLC23A3	3.13173
TUBA4B	0.177405
PTPRN	0.100009
MIR153-1	0
AC114803.3	0
RESP18	0
AC053503.2	0
AC053503.4	0.0534697
AC053503.6	0.151574
AC053503.12	0.0462352
SPEG	1.28213
AC053503.11	0
RP11-316O14.1	0.275634
ASIC4	0.0773907
TMEM198	3.28317
RP11-256I23.1	0.150243
MIR3132	0
RP11-256I23.2	0.146614
INHA	0.599856
RN7SKP213	0
AC009955.8	0
SLC4A3	4.99627
RP11-256I23.3	0
AC009502.1	0
AC009502.4	0
RPL23P4	0
LINC01803	0
MIR4268	0
AC009310.1	0
AC114765.1	0
AC114765.2	0
AC067956.1	0
AC093843.1	0
AC011233.2	0
EPHA4	3.03121
TMEM256P2	0
CTD-2308L22.1	0.131752
AC079834.1	0
AC068489.1	0
AC009302.2	0
HSPA9P1	0.0376508
RPL23AP28	0
PAX3	0
CCDC140	0
RP11-384O8.1	0.263041
AC010980.2	0.223392
Y_RNA	0
SGPP2	1.91276
NANOGP2	0
RNU6-619P	0
GAPDHP49	0
RP11-16P6.1	1.07979
MOGAT1	0
AC104772.1	0
AC016712.1	0
AC016712.2	0.17022
ATG12P2	0
AC097461.4	0.142688
RP11-525G12.1	0
KCNE4	4.07643
RN7SL807P	0
HIGD1AP4	0
AC013448.1	0
AC013448.2	0
SCG2	0.263282
AC012512.1	0.175129
AP1S3	1.50342
AC073641.2	0.398408
AC019109.1	0
AC008072.1	0
FAM124B	0.508785
RP11-92F20.1	0.195864
AC073052.1	0.690222
RP11-811O14.1	0
MIR4439	0
NYAP2	0.122452
AC016717.1	0.108603
RP11-314B1.2	0.0875243
RP11-314B1.1	0
AC080002.1	0
AC068138.1	0
MIR5702	0
IRS1	2.83415
RP11-395N3.2	0.365093
RP11-395N3.1	0.0484397
SNORA48	0.18984
COL4A4	3.65849
AC097662.2	0.430859
TM4SF20	0.0964564
MIR5703	0
C2orf83	0
AC064853.2	0
AC064853.3	0
SLC19A3	0.0615853
RNA5SP121	0
SNRPGP8	0
AC073065.3	0
CCL20	0.291335
TDGF1P2	0
DAW1	0.0183313
SNORA25	0
SPHKAP	0.2392
RNU6-624P	0
AC074019.2	0
LINC01807	0
AC074019.1	0
RPL7L1P10	0
AC007677.2	0
RN7SKP283	0
DNER	0.138206
RNU7-9P	0
AC007559.1	0
RNU6-613P	0
FBXO36	0.774058
RNU6-964P	0
FBXO36-IT1	0
RNU6-1027P	0
RNY4P19	0
RP11-98F19.1	0
RP11-69J7.1	0.0450039
HMGB1P3	0
AC010149.4	1.28114
TPM3P8	0.41708
RP11-395A23.1	0.578968
RNU6-451P	0
LINC01907	0.166637
BANF1P3	0.313838
RNU6-268P	0
RP11-499P1.1	0
AC012507.3	0.074059
GPR55	4.88325
RP11-499P1.2	0
COX20P2	0.230048
SPATA3-AS1	0.142392
SPATA3	0
C2orf72	0.0325942
RP11-223I10.1	0
HTR2B	0.400838
RNU1-93P	0
ARMC9	0.980209
MIR4777	0
AC017104.6	4.74066
ZBTB8OSP2	0.0838141
AC017104.4	0
AC017104.2	0.0698734
SNORA75	3.91508
SNORD20	0
SNORD82	0
RP11-562I5.1	1.08085
RP11-562I5.2	0.213275
RNU2-22P	0.148458
LINC00471	0.38937
AC104634.3	0.662269
RPL23AP26	0
TEX44	0
RN7SL499P	0
AC073476.1	0
RP11-690I21.1	4.45082
RP11-690I21.2	0.472441
MIR1471	0
NPPC	0.0464044
AC105461.1	0
MIR562	0
AC068134.10	4.92634
ECEL1P3	0
RP11-762N20.1	0
ALPP	0
AC068134.8	0
ECEL1P2	0
ALPPL2	0
ECEL1P1	0
AC068134.6	0
DIS3L2P1	0
ALPI	0
ECEL1	0.23543
PRSS56	0.101554
CHRND	0.0667503
CHRNG	0.151418
AC073254.1	0.50983
RN7SL359P	0
EEF1B2P7	0.14122
AC064852.4	0
KCNJ13	0.0426639
RNU6-107P	0
Y_RNA	0
C2orf82	0.759832
NGEF	0.155961
AC106876.2	0.0922457
NEU2	0
RN7SL32P	2.05591
SCARNA5	0.279812
