Name	Pituitary
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	3.95912
LINC01394	0.0621106
RP4-668J24.2	0.747596
RN7SL352P	0
RP11-157J24.1	0.529148
RP11-157J24.2	3.82961
FOXCUT	0.76044
GMDS-AS1	2.10071
HMGN2P28	0.461075
RP1-136B1.1	1.21648
RP11-299J5.1	0.0479292
LINC01600	0.476656
RP11-145H9.3	0.073387
MYLK4	2.50351
MIR4645	0
SERPINB9P1	1.42242
RP1-90J20.10	0
RP1-90J20.2	0
RP1-90J20.8	0.237716
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0.0790622
RP1-40E16.12	3.96938
RNA5SP201	0.359536
RP1-40E16.11	2.04611
TUBB2BP1	0.134428
RP1-40E16.9	2.51799
RP11-506K6.4	1.29866
RP1-223B1.1	0.0363238
RP1-72E17.2	0
RP11-420L9.2	0.538958
RP11-420L9.4	0
RP1-140K8.1	0
RP1-140K8.5	0.0145544
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.056982
RP3-406P24.4	0.474771
RP3-406P24.3	0.781102
FAM217A	0.411273
C6orf201	1.19298
RP3-400B16.1	0.470891
RP3-400B16.4	0
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0.0133647
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0
PSMC1P11	0
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	4.77803
RP11-428J1.5	1.1256
RP11-428J1.4	0.571424
RP11-530A18.1	0.575446
PPP1R3G	0.349183
MIR3691	0
RP3-520B18.1	0
RP1-232P20.1	1.09142
HNRNPA1P37	0
RP1-256G22.2	0
RP1-182O16.1	0.142828
RP1-182O16.2	0.343133
RP3-380B8.4	0.169706
RN7SL221P	0.257043
PKMP5	0.0461684
MIR7853	0
LY86-AS1	0.00824031
CNN3P1	0
LY86	2.51955
RP1-80N2.3	0.735967
RP1-80N2.4	0.219388
RP1-80N2.2	0.133349
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RP11-405O10.2	0.115626
Y_RNA	0
RP11-69L16.4	0.315187
CAGE1	0.0472041
RP11-69L16.3	0
RP11-69L16.5	1.10403
RP11-69L16.6	0
HNRNPLP1	0.0314726
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	3.03411
RP3-336K20__B.2	0
RP1-303A1.1	0
PIP5K1P1	0.0420312
RP11-203H2.1	0
RP11-203H2.2	0
HULC	0.351172
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0.105042
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.369493
TFAP2A-AS1	0.548174
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	2.67628
RP11-360O19.4	0.0675045
RP11-360O19.1	0
RP11-360O19.5	0.15063
GCNT6	0.0719792
C6orf52	2.40875
Y_RNA	0
RP11-421M1.8	2.18345
RNA5SP203	0.623392
MAK	1.7819
GCM2	0
RP11-637O19.2	0.128288
SYCP2L	0.853386
ELOVL2	1.68315
RP1-62D2.4	0
ELOVL2-AS1	0.0824785
ERVFRD-1	0.102821
RP4-761I2.5	0
RP3-510L9.1	0
NEDD9	4.53124
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
RP11-679B17.2	0
Metazoa_SRP	0
SNORA67	0
ADTRP	0.0464819
RP3-413H6.2	0
AMD1P4	0
RP11-456H18.1	0
RP11-456H18.2	2.8364
EDN1	2.08775
SUMO2P12	0
RN7SKP293	0
RP11-125M16.1	0
PHACTR1	4.07433
RNU1-11P	0
RP1-257A7.4	1.97635
TBC1D7	3.34523
RP1-257A7.5	0
GFOD1	4.98691
GFOD1-AS1	0.264942
RPS4XP7	0.156591
RN7SKP204	0
RP3-500L14.2	0.198795
RNF182	2.93224
MRPL35P1	0
RP3-380E11.2	0
RNU7-133P	0
RP11-359N11.1	0
LINC01108	0
RP3-448I9.2	0
RP3-448I9.1	0
RP11-330A16.1	0
RNU6-793P	0
RP11-146I2.1	0
RP1-190J20.2	0
RN7SL332P	0
RP11-560J1.2	1.88476
JARID2-AS1	1.08502
RNU6-522P	0
RNU6-645P	0
5S_rRNA	0
ARPC3P5	0
RP11-401E14.2	0
RP11-401E14.3	0
RP1-13D10.5	0
MIR4639	0
RP1-13D10.2	0.105714
RP1-13D10.3	0.183519
MRPL42P2	0
RNU6-1114P	0
Y_RNA	0
RP3-467D16.3	1.12917
STMND1	0.806443
RP1-273P12.1	0
RPL7P26	0.174418
SUMO2P13	0
RNU6-190P	0
RP11-500C11.3	1.66365
RNA5SP204	0
Y_RNA	0
RP3-525L6.2	0.0936744
NHLRC1	2.51341
Y_RNA	0
RP11-14J16.1	0
RNU6-263P	0
DDX18P3	0
RP11-528A10.1	0
RNF144B	2.78267
RP1-242N11.1	0
MIR548A1	0
RP11-254A17.1	0.174076
RP11-686D16.1	0
RP4-625H18.2	1.36987
RPL5P20	0
RNA5SP205	0
KRT18P38	0.0357423
UQCRFS1P3	0
RNU6-801P	0
RP1-130G2.1	0.158264
MBOAT1	4.7625
RP11-239H6.2	0
E2F3	2.73716
RN7SL128P	0.0939656
E2F3-IT1	0
RNU6-141P	0
Y_RNA	0
RP3-348I23.3	0
RP3-348I23.2	0
RNU6-150P	0
RP1-135L22.1	0
LINC00581	0.14584
RP11-204E9.1	0.324076
RP11-204E9.3	0.055488
BOLA2P3	0
CASC15	1.36122
RP4-551N11.1	0
RN7SKP240	0
NBAT1	0.269574
RP11-524C21.1	0.163266
RP11-524C21.2	0.391405
HDGFL1	0.673271
RP1-309H15.2	0.269278
RP1-209A6.1	0
RP11-108N13.1	0
RNU6-1060P	0
RP11-439H9.1	0
RP4-810F7.1	0
RP11-440J4.2	0
SPTLC1P2	0
RP1-59B16.1	0
HNRNPA1P58	0
SNORD46	0
DCDC2	2.39041
KAAG1	0.161953
RNU6-391P	0
GPLD1	3.91362
KRT8P43	0.173675
RP1-30M3.5	3.64067
RP1-30M3.6	3.68879
RP3-369A17.4	0.186298
RP3-369A17.2	0
C6orf229	0.206391
MTCO2P33	0
PPIAP29	1.3022
RN7SL334P	3.13736
RP3-425P12.5	0
RP3-425P12.1	0
RP3-425P12.2	0
RP3-425P12.4	0.132429
RP11-191A15.1	0
RP11-191A15.2	0
RP11-191A15.4	0
RP3-522P13.3	0
KATNBL1P5	0
RP3-522P13.1	0
RP3-522P13.2	0
CARMIL1	3.92407
Y_RNA	0
RNU6-987P	0
PRELID1P2	0
HIST1H2AA	0
HIST1H2BA	0
HIST1H2BPS1	0
HIST1H2APS1	0
SLC17A4	0.0574912
SLC17A1	0.0446951
SLC17A3	0.482336
HIST1H2APS2	0
RP1-139G21.4	0
SLC17A2	0
TRIM38	3.54611
U91328.19	4.67676
U91328.22	3.44082
HIST1H1PS2	0
HIST1H1A	0
HIST1H3A	0.342172
HIST1H4A	0
HIST1H4B	0.114777
HIST1H3B	0
HIST1H2AB	0
HIST1H2BB	0
HIST1H2APS5	0
HIST1H3C	0
HFE	1.3168
HIST1H4C	0.323662
HIST1H1T	0.125622
HIST1H1E	2.53333
RP1-221C16.8	0.822516
LARP1P1	0.156633
HIST1H2BE	0.799149
HIST1H4D	0.468566
HIST1H1PS1	0.926487
HIST1H3D	2.06452
HIST1H2AD	1.07402
HIST1H2BF	0.868229
RP1-34B20.4	0.941826
HIST1H4E	3.33057
HIST1H2BG	4.37492
HIST1H2AE	4.06192
RP1-34B20.19	0
HIST1H3E	1.06384
HIST1H2APS3	0
HIST1H1D	0.102743
HIST1H4F	0
HIST1H4G	0
HIST1H3F	0
HIST1H2BH	0.205633
HIST1H3G	0
HIST1H2APS4	0
HIST1H2BI	0
HIST1H4H	3.94477
HIST1H3PS1	0
BTN2A3P	1.24696
BTN1A1	0.024015
RNU6-502P	0
HCG11	2.81922
CTA-14H9.5	4.57465
RP11-457M11.7	0.0248693
RP11-457M11.6	0
ZNF322	3.22369
RP11-457M11.5	0.244805
GUSBP2	0.99684
POM121L6P	0
LINC00240	0.894374
RP11-239L20.6	0.450135
VN1R12P	0
VN1R13P	0
VN1R11P	0
RNU2-62P	0
RP1-86C11.7	0.345134
HIST1H2BJ	0.646261
HIST1H2AG	0.125935
HIST1H4I	1.44465
HIST1H2AH	0
MIR3143	0
RPL10P2	0
XXbac-BPGBPG24O18.1	0
POM121L2	0.0304413
VN1R10P	0.0587165
ZNF391	3.31803
RP1-153G14.4	1.04968
MCFD2P1	0.337075
XXbac-BPGBPG34I8.2	0
XXbac-BPGBPG34I8.1	0.210949
HNRNPA1P1	0
CD83P1	0
RNU6-471P	0
RP1-15D7.1	0
LINC01012	0.293759
GPR89P	0.0612998
RSL24D1P1	0
HIST1H4PS1	0
HIST1H2BL	0
HIST1H2AI	0
HIST1H3H	0.464332
HIST1H2AJ	0
HIST1H2BM	0
HIST1H4J	0.227296
HIST1H4K	0.209361
HIST1H2BN	1.04428
HIST1H2BPS2	0
HIST1H2AL	0
HIST1H1B	0
HIST1H3I	0
HIST1H4L	0
HIST1H3J	0
HIST1H2AM	0
HIST1H2BO	0
RNU7-26P	0
OR2B2	0
OR2W6P	0
OR2B6	0
RPLP2P1	0
OR2W4P	0
IQCB2P	0
U3	0
OR2W2P	0
OR2B7P	0.0816123
OR2B8P	0.130619
OR1F12	0.184958
ZSCAN12P1	1.98418
ZNF602P	2.66792
RP1-265C24.8	0.368265
ZNF192P1	1.9506
AL022393.9	1.35068
ZNF603P	0.612849
ZNF192P2	0
TOB2P1	0.235073
ZKSCAN4	4.62548
NKAPL	3.87993
RP5-874C20.7	0.247858
RP5-874C20.6	0.153907
ZSCAN31	4.47217
ZKSCAN3	4.63026
ZSCAN12	3.7018
RNU2-45P	0
ZSCAN23	1.07239
COX11P1	0
OR2E1P	0
GPX6	0
GPX5	0
ZBED9	1.47179
RP5-1186N24.3	0.340185
RP11-373N24.2	0
LINC00533	0.0645766
RPSAP2	0
NOP56P1	0.242857
XXbac-BPG308K3.5	0
LINC01623	0
RPL13P	0
ZNF90P2	0
HCG14	0.808095
RNU6-930P	0
LINC01556	0.141856
KRT18P1	0.0309368
RN7SL471P	0
HCG15	0.244098
HCG16	0.455393
ZNF311	0.978386
OR2AD1P	0
XXbac-BPG258E24.10	0
OR2W1	0
OR2P1P	0
SAR1P1	0
OR2B3	0
OR2J1	0
OR2J3	0
XXbac-BCX196D17.5	0
OR2N1P	0
OR2J2	0
OR2J4P	0
OR2H4P	0
XXbac-BPG308J9.3	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
OR2B4P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
XXbac-BPG13B8.11	0
OR2H1	0
UBDP1	0
MAS1LP1	0
MAS1L	0
RPS17P1	0
XXbac-BPG13B8.10	0
LINC01015	0
GPR53P	0
OR2I1P	0.0886515
UBD	0.126381
OR2H5P	0
TMEM183AP1	0.220012
SNORD32B	0
RPL13AP	0
OR2H2	0.810142
SUMO2P1	0.503313
MOG	0.074181
ZFP57	0.063836
ZDHHC20P1	0.565088
HCG4P11	0.173353
HLA-F-AS1	2.21614
MICE	1.12858
HCG9P5	0.208782
Y_RNA	0
IFITM4P	0.7997
XXbac-BPG170G13.32	0.281592
XXbac-BPG170G13.31	0
HLA-V	1.51358
HLA-P	0.0557807
RPL7AP7	0.148535
MICG	0
HCG4P8	0.0865434
MICF	0.816283
HCP5B	2.97245
HCG4P7	3.72694
HLA-T	0.627041
DDX39BP1	0
MCCD1P1	0.257344
HCG4B	0.992732
HLA-U	4.99192
HCG4P5	0.526406
HLA-W	1.10242
MICD	0.174768
HCG9	0.522747
DDX39BP2	0.196293
MCCD1P2	0.125435
ZNRD1ASP	4.32476
HCG4P3	3.17312
ETF1P1	0.197487
RNF39	2.53712
TRIM31	0.0540095
TRIM31-AS1	0.060513
SNORA48	0
TRIM40	0
TRIM10	0.0350579
TRIM15	0
PAIP1P1	1.47033
HCG17	2.30273
TRIM26BP	0.17742
HLA-L	2.83853
HLA-N	0
HCG19P	0
UBQLN1P1	0
MICC	0
TMPOP1	0
SUCLA2P1	0
RANP1	0.401927
XXbac-BPG249D20.9	0.210428
MIR877	0
PTMAP1	1.03062
NRM	4.94754
RPL7P4	0.0534643
MDC1-AS1	0
Y_RNA	0.427593
XXbac-BPG252P9.10	1.88347
RN7SL353P	0
HCG20	0.425223
LINC00243	0.0635854
XXbac-BPG27H4.8	0
RN7SKP186	0
DDR1-AS1	0.00975626
MIR4640	0.562707
SFTA2	0.308897
Y_RNA	0
DPCR1	0.0522245
HCG21	0
XXbac-BPG118E17.10	0
MUC21	0.139497
MUC22	0
HCG22	0.0384312
RNU6-1133P	0
C6orf15	1.47285
PSORS1C1	0.177232
CDSN	0
PSORS1C2	0.11292
POLR2LP1	0
TCF19	2.47489
POU5F1	0.29171
PSORS1C3	0.1466
XXbac-BPG299F13.14	0
XXbac-BPG299F13.15	0
XXbac-BPG299F13.16	0
USP8P1	0.0411135
RPL3P2	1.1403
WASF5P	0.0863661
XXbac-BPG248L24.13	0.131187
XXbac-BPG248L24.10	0.251979
MIR6891	2.01467
XXbac-BPG248L24.12	0.284429
DHFRP2	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
HLA-S	0.977714
XXbac-BPG181B23.7	2.45393
Y_RNA	0.61823
LINC01149	0
XXbac-BPG181B23.6	0
MICB	0.952389
Y_RNA	0
XXbac-BPG16N22.5	0
PPIAP9	0
RPL15P4	0
MCCD1	0.0462274
SNORD117	0
SNORD84	0
DDX39B-AS1	0.573289
LTA	0.306241
TNF	0.23107
LTB	1.03412
LST1	4.02982
NCR3	0.158457
UQCRHP1	0
SNORA38	0.164951
MIR6832	0
APOM	4.92354
Y_RNA	1.03665
MIR4646	0
LY6G6F	0.0828542
LY6G6E	0.0636924
LY6G6D	0.344618
LY6G6C	0.457669
MPIG6B	0.437021
RNU6-850P	1.68557
Y_RNA	1.14718
HSPA1L	3.45595
SNORD48	0
EHMT2-AS1	0.485477
C2	3.00668
ZBTB12	4.57744
C2-AS1	0.0731966
MIR1236	0
C4A-AS1	0.0202748
CYP21A1P	3.34903
TNXA	0.242224
STK19B	2.2441
C4B-AS1	0.0283318
CYP21A2	2.44539
TNXB	3.47378
RNA5SP206	0
MIR6721	0
MIR6833	0
XXbac-BPG300A18.13	0
XXbac-BPG154L12.5	0.102044
XXbac-BPG154L12.4	0.0799433
C6orf10	0.0186211
HNRNPA1P2	0.0349802
RNU6-603P	0
HCG23	1.15985
BTNL2	0.157337
HLA-DRB9	0.257116
RNU1-61P	0
MTCO3P1	0
XXbac-BPG254F23.7	0
HLA-DQB3	0
HLA-DQA2	3.09571
MIR3135B	0
HLA-DQB2	3.08641
PPP1R2P1	0.0804117
HLA-Z	0
XXbac-BPG181M17.4	0
RPL32P1	0.502157
HLA-DPA2	0
COL11A2P1	0
HLA-DPB2	0.167184
HLA-DPA3	0
HCG24	0
RNY4P10	1.86744
MIR219A1	0
ZNF70P1	0
HTATSF1P1	0
XXbac-BPG157A10.21	3.91232
HCG25	1.49151
MIR6873	0
MIR6834	0
MYL8P	0
LYPLA2P1	0.0823729
RPL35AP4	0
KIFC1	0.835025
RPL12P1	0.196232
XXbac-BPG294E21.9	0.303265
MIR5004	0
ZBTB9	0
GGNBP1	0.0569535
RN7SL26P	0
Metazoa_SRP	0
LINC00336	0.481462
MIR3934	1.89322
IP6K3	0.431038
MLN	0.141395
LINC01016	0
RP3-468B3.4	0
RP3-468B3.2	0.00541383
MIR7159	0
MIR1275	0
GRM4	0.429348
KRT18P9	0
CYCSP55	0
MIR6835	0
RP11-513I15.6	0.682924
RPL35P2	0
SPDEF	0.370094
RP3-391O22.3	0.261366
RPL7P25	0
RN7SL200P	0
RP3-391O22.1	0
RP11-140K17.2	0
RP3-375P9.2	0.902557
Y_RNA	0
HSPE1P11	0.266511
RP11-174N3.4	0.258071
TCP11	0.324875
SCUBE3	3.38665
RP3-329A5.1	0
MKRNP2	0
MIR7111	0
TULP1	0.463222
RP3-340B19.3	0
RP3-340B19.2	0.733405
RP3-340B19.5	0.0996821
SNORA40	0
MIR5690	0
RP3-510O8.4	3.01473
RP3-510O8.3	0
CLPSL2	0.226971
CLPSL1	0
CLPS	2.99606
LHFPL5	0.874691
SLC26A8	0.33283
DPRXP2	0.0608907
RP1-179N16.3	0.292394
PNPLA1	0.0992479
C6orf222	0.18231
ETV7	4.30425
RP1-50J22.4	0.124007
PXT1	0.102138
RN7SL502P	0
RN7SL748P	0
MIR3925	0
RNU1-88P	0
Y_RNA	0
PANDAR	0
LAP3P2	0
RAB44	0.24899
RP3-431A14.4	0
RP1-90K10.4	0
COX6A1P2	3.04681
RPL12P2	0
TMEM217	0.447049
RP4-744I24.4	0
RN7SL273P	0
RP1-153P14.8	0
RP1-153P14.3	0
RP1-153P14.5	0
MIR4462	0
RP1-153P14.7	0.038537
RP3-441A12.1	0.378608
RN7SL285P	0
RNU1-87P	0
RP11-420A21.1	0
SNORD45	0
BTBD9-AS1	0
Y_RNA	0
RP1-319M7.2	0
RP3-503A6.2	0
DNAH8	0.00576514
RN7SL465P	0
RP1-217P22.2	0
SNORA8	0
RP1-207H1.3	0
RP1-207H1.2	0
RP1-202I21.3	0
GLP1R	0.0285094
ANKRD18EP	2.17825
KCNK5	1.74631
KCNK17	2.41996
KCNK16	0.0301079
KIF6	0.848894
RP1-137F1.3	0
E2F4P1	0
RNU1-54P	0
XXyac-YR38GF2.1	0.051207
RP11-61I13.3	0.670054
RP1-278E11.3	1.31671
TUBBP9	0
RP11-552E20.1	0
TDRG1	0.0689179
LINC00951	0.35871
RP11-552E20.4	0
LRFN2	0.402042
RNU6-250P	0
RP11-121P10.1	0
RP3-462C17.1	0
RP11-570K4.1	0
UNC5CL	2.12618
TSPO2	0.100765
APOBEC2	0.202794
ADCY10P1	3.90264
TREML1	0.328765
TREM2	2.34206
TREML2	0.0852773
TREML3P	0.0518136
TREML4	0.0121995
RNA5SP207	0
TREML5P	0
RP1-229K20.8	0
RP1-229K20.9	0
TREM1	0.895798
RP1-229K20.5	0
RNU6-643P	0
RP13-235E23.1	0
NCR2	0
RP1-149M18.3	0
RP1-149M18.4	0
FOXP4-AS1	0.379221
LINC01276	0
MIR4641	0
NPM1P51	0
RP11-298J23.5	0.0992366
PGC	2.69306
RP11-298J23.8	0
PRICKLE4	2.21194
USP49	4.33976
SNORA8	0
RP5-973N23.4	0
Y_RNA	0
RNU6-761P	0
RP11-533O20.2	0
RP11-7K24.3	0.525708
C6orf132	1.80523
GUCA1A	0.0632934
GUCA1B	2.11406
RP11-256G5.1	0
RNU6-890P	0
ATP6V0CP3	0.582837
PTCRA	0
RP3-475N16.1	3.29155
RN7SL403P	2.00545
RP11-387M24.5	2.84769
SLC22A7	0.471998
CRIP3	3.41572
RPL12P47	0.342399
RP11-480N24.4	1.03327
RPS2P28	0.102719
RP11-213N20.1	0
MIR6780B	0
DLK2	1.24305
RNU6-1113P	0
RP3-337H4.9	3.12466
RP3-337H4.6	0.956686
SCARNA15	0
RP3-337H4.10	0.262411
RP3-337H4.8	0.678559
RP1-261G23.4	0
RP1-261G23.5	0
RP11-344J7.3	0
RP11-344J7.4	0
RP11-344J7.2	0
RP5-1120P11.1	3.8122
C6orf223	0.523377
RP5-1120P11.3	0.0207382
RP5-1120P11.4	0.0661798
CAPN11	0.190894
RN7SL811P	0
RP1-302G2.5	0.105771
NFKBIE	4.89304
TCTE1	0.618396
SPATS1	0.324351
MIR4642	0
RP3-449H6.1	0
RP3-449H6.2	0
NUDT19P4	0
RP11-491H9.4	0
RBM22P4	0
RP11-491H9.3	0
MIR586	0
RUNX2	1.55819
RP1-244F24.1	2.9101
RP1-166H4.2	0
CLIC5	2.23949
RNU6-754P	0
RP1-8B1.4	4.96945
ACTG1P9	0.0244247
RP11-795J1.2	0
RP11-795J1.1	0.0984
CYP39A1	4.61616
RP11-446F17.3	0.459843
TDRD6	3.90983
PLA2G7	2.93073
ANKRD66	0.0334068
RP11-268F1.3	0
MEP1A	0.0241998
RP3-365O12.2	0
ADGRF1	0.037988
B3GNTL1P2	0
Y_RNA	0
RP11-812I20.2	0
ADGRF2	0.112925
ADGRF4	0.19672
RN7SKP116	0
RP11-550C4.6	0
RP11-550C4.4	0
OPN5	0.0290949
RNU1-105P	0
PTCHD4	1.17056
HNRNPA3P4	0
RBMXP1	0
RP1-281E18.1	0
RP1-57E3.1	0
RP4-724P12.1	0
RP4-724P12.2	0
RP1-142O9.2	0
RNU7-65P	0
EEF1A1P42	0
CENPQ	4.73385
GLYATL3	0
CYP2AC1P	0
RHAG	0.0462545
CRISP2	1.39688
RP3-442L6.4	0
CRISP3	0.191153
PGK2	0
RP3-417L20.4	0
RP11-719J20.1	0
CRISP1	0
DEFB133	0
DEFB114	0
DEFB113	0
DEFB110	0
DEFB112	0
RP11-397G17.1	0
RP11-524K22.1	0
RP1-28O17.1	0
TFAP2D	0
TFAP2B	0.979637
RPS17P5	0
RP4-753D5.3	0
FTH1P5	0.247879
RP3-437C15.2	0
RP3-437C15.1	0
SNORD66	0
RP11-793K1.1	0
RP3-335N17.2	0
PKHD1	0.014255
RN7SL580P	0
MIR206	0
LINCMD1	0
MIR133B	0
IL17A	0
IL17F	0
SLC25A20P1	0
PAQR8	3.47776
RP1-152L7.9	0
RP1-152L7.5	1.22182
GSTA8P	0
RP1-152L7.8	0
GSTA7P	0
GSTA2	0
GSTA12P	0
GSTA1	0.200122
GSTA6P	0
GSTA5	0
GSTA11P	0
GSTA10P	0
GSTA3	0
GSTA9P	0
7SK	0
ICK	3.40039
RN7SL244P	1.0156
RP11-506E9.3	0
GCM1	0.0358305
RNU6-464P	0
SOD1P1	0
RP1-34L19.1	0.0269049
RNU1-136P	0
HMGB1P20	0
MIR5685	0
RPS16P5	0.0622722
RP3-483K16.4	0.618907
RPL31P28	0
RPL31P33	0
RP11-96J19.1	0
RP11-96J19.4	0
RN7SKP256	0
NANOGP3	0
RP1-27K12.4	0.748305
RP1-27K12.2	0
LINC01564	0.17028
KLHL31	0.905202
RP11-79N23.1	1.80216
RP13-476E20.1	0.923026
RP3-523E19.2	1.91537
MLIP	0.0924009
MLIP-AS1	0
RP11-411K7.1	0.330789
MLIP-IT1	0.0759809
ERHP2	0
TINAG	0
RP11-124I4.2	0
CLNS1AP1	0
RPL10P10	0
RPSAP44	0
KRASP1	0
RNU6-1023P	0
RP11-524H19.2	0
FAM83B	0.0650185
RP3-523K23.2	0.118173
HCRTR2	0.0512832
GFRAL	0.0107933
RP11-228O6.2	0
NPM1P36	0
DHFRP6	0
RP3-445N2.1	0
RCC2P7	0
RP11-472M19.2	0.644675
RPL17P26	0.0662481
RNU6-626P	0
BEND6	1.49225
OSTCP6	0
FTH1P15	0
MRPL30P1	0
RP11-203B9.4	1.03758
BAG2	4.9536
RAB23	4.21321
PRIM2	2.45713
MIR548U	0
RP1-71H19.2	0
XXbac-BPGBPG55C20.1	1.97256
XXbac-BPGBPG55C20.3	0.604183
XXbac-BPGBPG55C20.2	2.69049
GUSBP4	3.12497
POM121L14P	0
XXbac-BPG55C20.7	0.13475
GAPDHP15	0
RP11-278J20.2	0
RBBP4P4	0
RP11-143A22.1	0
RP11-136G2.1	0
RP3-401D24.1	0
GAPDHP41	0
RP11-343D24.2	0
RP11-325M4.2	0
RBBP4P3	0
RP1-91N13.1	0
MTRNR2L9	0
RP1-240B8.3	1.12743
KHDRBS2	2.16208
DHFRP5	0
RP11-448N11.2	0
RP11-448N11.3	0
RP11-184C23.1	0
FKBP1C	0.319332
SPTLC1P3	0
RP11-184C23.4	0
LGSN	0.0170138
RP3-407E4.2	0
RP3-407E4.3	0
RP3-407E4.4	0
EEF1B2P5	0
RPL7AP34	0.0624704
RP5-1148A21.3	2.20885
RP11-164N20.2	0
RPL9P18	0.150706
EYS	0.12108
RP11-59D5__B.3	0
RP11-59D5__B.2	0.22696
GCNT1P4	0
RP11-349P19.1	0
HNRNPDP2	0
RP11-307F22.2	0
RP11-74E24.2	0.0416751
SLC25A51P1	0
ADH5P4	0.0913039
NUFIP1P	0
RP11-24C14.1	0
RNU7-66P	0
SNORD65	0
RP11-409K15.1	0
RNA5SP208	0
RNU6-280P	0
Y_RNA	0
RP11-301G19.1	0
RP11-301G19.2	0
RP11-542F9.1	0
RP11-406O16.1	0
RP11-361F19.1	0
NPM1P37	0.469602
GAPDHP42	0.230625
COL19A1	0.831683
RPL37P15	0
COL9A1	4.78982
RP1-149L1.1	0
RP11-462G2.1	0
RP11-462G2.2	0
RNU7-48P	0
RP11-134K13.4	2.02403
RP11-134K13.2	0.0344899
SLC25A6P6	0
SMAP1	4.04392
RP11-160A9.3	0
NDUFAB1P1	0.28853
B3GAT2	1.31716
BECN1P2	0
U3	0
LYPLA1P3	0
RNU6-411P	0
RP11-154D6.1	0.364214
RP11-154D6.2	0.336863
RP3-331H24.4	0
LINC00472	1.82347
MIR30C2	0
RP3-331H24.6	0.116382
MIR30A	0
LINC01626	0
RP1-288M22.1	0
KRT19P1	0
RNU4-66P	0
RIMS1	3.80857
RP5-1046G13.2	0
RP11-135M8__A.1	0
RP3-474G15.1	0
KCNQ5	0.203706
KCNQ5-IT1	0
MIR4282	0
KNOP1P4	0
PGAM1P10	0
KCNQ5-AS1	0
RBPMS2P1	0
KHDC1P1	0
KHDC1L	1.33559
RP11-398K22.12	1.97957
RPSAP41	0.314156
SDCBP2P1	0
PAICSP3	0.0353184
DPPA5	0
KHDC3L	0.0763563
OOEP	0.124754
OOEP-AS1	0
RPL39P3	4.38224
RPS6P8	0
DDX43	0.851888
MB21D1	0.98281
RNU6-975P	0
RN7SL827P	0
RP11-505P4.6	0.426286
RP11-505P4.7	0.0659297
RP11-505P4.5	0
RPS27P15	0
RP11-553A21.3	0.226177
CD109	0.819057
RP11-374N7.2	0
TXNP7	0
RP11-554D15.1	0
RP11-9G10.1	0
RP11-554D15.3	0
RP11-554D15.2	0
RP11-554D15.4	0
RP11-560O20.1	0
COL12A1	3.6521
RP1-234P15.4	1.36854
FILIP1	2.61465
HMGB1P39	0.0469422
RP11-415D17.3	0
U3	0
MIR4463	0
RP11-415D17.4	0.195654
UBE2V1P15	0
RNU1-34P	0
RPL26P20	0.105174
RP11-474L11.3	0
RNU6-1338P	0
RP11-474L11.5	0.033126
RNU6-1016P	0.925205
RN7SKP163	0.128861
RNU6-155P	0
RNA5SP209	0
IMPG1	0.45102
Y_RNA	0
RNU6-248P	0
RNU6-261P	0
RP11-35J1.1	0
RNU6-84P	0
RP11-35J1.2	0
RP11-354K4.1	0.0449044
RP11-354K4.2	1.58485
RP11-274E6.1	0
HTR1B	0.377616
RPS6P7	0
MEI4	2.31271
RP3-390M24.1	0
RP11-173D14.3	0.0600182
IRAK1BP1	3.81022
RP11-477E3.2	0.0907378
HMGN3-AS1	2.49776
RP11-46B11.2	0
Y_RNA	0
RP3-508D13.1	0
RP1-232L24.2	0
RP1-232L24.4	0
RP1-232L24.3	1.65585
DBIP1	0.12128
RP11-342L8.2	1.0116
RP11-177G23.2	3.18852
RP11-177G23.1	2.19364
LINC01621	0.0916743
RP1-92C4.1	0
RP1-92C4.2	0
GAPDHP63	0.166117
RPL35AP18	0
TTK	0.104078
RP11-296E7.1	0.0602719
AK4P5	0
RP11-250B2.6	1.19974
RPL17P25	0
RP11-250B2.4	1.71853
RP11-250B2.5	3.42102
RPSAP72	0.51853
