Name	Muscle - Skeletal
AC092651.1	0
AC083899.3	0.503936
MIR4771-1	0
AC083899.1	0
LINC01955	0
RP11-223J6.1	0
IGKV3OR2-268	0
AC068279.3	0
LINC01943	0.043443
CYTOR	0.440983
RP11-1399P15.1	0
AC133644.3	0
MIR4435-1	0
AC133965.1	0
AC093616.4	0.166405
PLGLB2	0.0346737
RGPD2	0.0497643
MTATP8P2	0.728248
NDUFB4P7	0
AC108479.2	0
RP11-1378G18.1	0
RNU2-63P	0
MIR4780	0
FABP1	0.219791
MRPL45P1	0
U6	0
RNU6-1168P	0
RNU6-1007P	0
AC012671.2	0
FOXI3	0
TEX37	0
AC104134.2	0
EIF2AK3	4.32151
AC062029.1	0.23456
ANKRD36BP2	0.0264162
AC096579.13	0
MIR4436A	0
IGKJ5	1.09179
IGKJ4	2.22619
IGKJ3	1.24988
IGKJ2	3.08213
IGKJ1	3.83435
IGKV4-1	0.20164
IGKV5-2	0
IGKV7-3	0
PGBD4P5	0
IGKV2-4	0
IGKV1-5	0.277444
IGKV1-6	0
IGKV3-7	0
IGKV1-8	0
IGKV1-9	0
IGKV2-10	0
IGKV3-11	0.235496
IGKV1-12	0
IGKV1-13	0
IGKV2-14	0
IGKV3-15	0.153265
IGKV1-16	0
IGKV1-17	0
IGKV2-18	0
IGKV2-19	0
IGKV3-20	0.587687
IGKV6-21	0
IGKV1-22	0
IGKV2-23	0
IGKV2-24	0
IGKV3-25	0
IGKV2-26	0
RP11-421K23.1	0
IGKV1-27	0
IGKV2-28	0.0689944
IGKV2-29	0
IGKV2-30	0
IGKV3-31	0
IGKV1-32	0
IGKV1-33	0
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0
IGKV2-38	0
IGKV1-39	0.0822623
IGKV2-40	0
RP4-614C10.1	0
RP4-614C10.2	0.44125
5S_rRNA	0
RP4-614C10.3	0
RP4-614C10.5	0
RP4-614C10.4	0
IGKV2D-40	0
IGKV1D-39	0
IGKV2D-38	0
IGKV1D-37	0
IGKV2D-36	0
IGKV1D-35	0
IGKV3D-34	0
IGKV1D-33	0
IGKV1D-32	0
IGKV3D-31	0
IGKV2D-30	0
IGKV2D-29	0
IGKV2D-28	0
IGKV1D-27	0
IGKV2D-26	0
IGKV3D-25	0
IGKV2D-24	0
IGKV2D-23	0
IGKV1D-22	0
IGKV6D-21	0
IGKV3D-20	0
IGKV2D-19	0
IGKV2D-18	0
IGKV6D-41	0
IGKV1D-17	0
IGKV1D-16	0
IGKV3D-15	0
IGKV2D-14	0
IGKV1D-13	0
IGKV1D-12	0
IGKV3D-11	0
IGKV2D-10	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0
IGKV3D-7	0
CH17-132F21.4	0
IGKV1OR2-118	0
AC018696.1	0
CH17-132F21.5	0.0342312
AC018696.4	0
RP11-575H3.1	0.13221
AC116050.1	0
AC027612.6	0.133032
RNA5SP100	0
DRD5P1	0
AC027612.3	0
RP11-165D20.1	0
AC027612.4	0
AC027612.1	0.00940702
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
AC127391.3	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
AC128677.3	0
IGKV1OR2-2	0
RP11-407P15.1	0
RP11-407P15.2	0.0594394
CNN2P11	0
AC073464.4	0
CNN2P8	0
AC073464.6	0
CYP4F32P	0
AC073464.7	0
SNX18P14	0
AC073464.11	0
ANKRD20A8P	0
RNU6-1320P	0
RP11-71B7.1	0
AC097374.2	0
TEKT4	0
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
AC103563.2	0
AC103563.3	0
AC103563.4	0
AC103563.5	0
AC103563.6	0
AC103563.7	0
RN7SL575P	0
AC103563.8	0
MAL	1.13014
AC103563.9	0
ZNF2	1.83437
SLC2AXP1	0
AC092835.2	0.223894
PROM2	0.57833
KCNIP3	0.593446
FABP7P2	0
AC009238.8	0
AC009238.7	0
UBTFL5	0
RP11-404J24.1	0
AC133104.2	0
TRIM43B	0
AC009237.4	0
AC009237.2	0
AC009237.5	0
AC009237.6	0
TRIM64FP	0
RP11-440D17.3	0.286782
AC009237.8	0.060821
AC009237.11	0.052454
RP11-440D17.4	0.0737362
AC009237.10	0
OR7E102P	0
TRIM51JP	0
RP11-440D17.5	0
AC009237.13	0
TRIM43	0
AC009237.14	0
RP11-440D17.2	0
UBTFL3	0
RP11-440D17.6	0
AC009237.17	0
AC009237.16	0
AC008268.1	0
GPAT2P1	0.0391483
LINC00342	2.1986
ANKRD36C	0.359806
RN7SL210P	0
FAHD2CP	2.40843
GPAT2	2.05631
ASTL	0.0359726
DUSP2	1.6768
AC012307.2	0
AC021188.4	0.154066
ITPRIPL1	0.215663
NCAPH	0.154758
NEURL3	0.0446741
RP11-363D14.1	0
FER1L5	0.026668
MIR3127	0
RP11-353K11.1	2.40409
FAM178B	0.0678654
Metazoa_SRP	0
RNA5SP101	0
RP11-219H23.1	0
RP11-219H23.2	0
AC079395.1	0
TRIM43CP	0
AC018892.8	0
AC018892.3	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0.258026
RP11-499E14.1	0.0169784
RN7SL313P	0
ANKRD36	0.544187
RP11-734K23.9	0.00556192
AC159540.3	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
AC159540.1	0.0466947
AC159540.2	0
ANKRD36B	0.172164
AC159540.14	0
UBTFL6	0
LINC01125	0.652843
RNU4-8P	0
ZAP70	0.665702
HMGN1P36	0
RNU7-96P	0
VWA3B	0.02343
ATP5BP1	0
AC092675.3	0
CNGA3	0
AC092675.4	0
INPP4A	3.5848
MGAT4A	2.0102
YWHAQP5	0
AC109826.1	0
RNU4-84P	0
KIAA1211L	1.00007
RNU7-46P	0
TSGA10	0.248181
AC019097.7	0.107037
C2orf15	0.179918
LIPT1	4.05068
MITD1	4.20217
LYG2	0.0451389
LYG1	1.35835
RP11-111H13.1	0.246577
RP11-527J8.1	1.89433
AFF3	0.299359
AC092667.2	0
LINC01104	0
LONRF2	3.97828
RP11-292K15.2	0
RP11-292K15.1	0
CHST10	2.77762
AC012493.1	0
NMS	0
AC068538.2	0
HMGN2P22	0
LINC01849	0
NANOGNBP1	0
LINC01868	0
AC092168.4	0
AC092168.2	0
AC016738.3	0.0858495
AC016738.4	0.216586
BBIP1P1	0.684307
TBC1D8-AS1	0.344231
SNORD89	2.01725
MIR5696	0
CREG2	0.00863224
AC092570.1	0
RFX8	0.108863
LINC01870	0
AC092570.3	0
AC092570.4	0
LINC01127	0.0358916
IL1R2	0.59828
AC007271.3	0
IL1RL2	0.195472
FAM183DP	0
IL1RL1	0.609009
IL18R1	0.669054
SDR42E1P5	0
IL18RAP	0.29615
MIR4772	0
AC007278.2	0.0228097
AC007278.3	0.122173
SLC9A4	0
SLC9A2	2.45275
MFSD9	1.5045
LINC01796	0
LINC01935	0
AC108051.2	0
AC073987.1	0
AC073987.2	0
AC092568.1	0
AC018880.1	0
AC018880.2	0
AC013727.1	0
AC013727.2	0
LINC01965	0
DAOA-AS1_2	0
AC096554.1	0
AHCYP3	0
AC068535.2	0
LINC01831	0
LINC01102	0
LINC01103	0
AC013402.4	0
AC013402.3	0
AC013402.5	0
RPL23AP27	0
AC068057.1	0
CTD-2015C24.1	0
SNORA72	0
LINC01114	0
HMGB3P11	0
LINC01158	0
RP11-13J10.1	0
POU3F3	0.0154272
AC018730.4	0
LINC01159	0
AC010884.1	0.0887918
UTAT33	0
LINC01918	0
GPR45	0
RP11-332H14.1	0.54308
AC012360.4	0.0574759
RP11-332H14.2	0.863543
AC012360.6	0.285657
AC009505.2	0.0148421
AC009505.4	0
C2orf40	2.50883
AC018878.3	0
RP11-707E21.1	0
AC092106.2	0
AC092106.1	0.0868772
AC114755.2	0
AC114755.4	0
AC114755.3	0
AC114755.5	0
AC114755.7	0
PLGLA	0
RGPD3	0.0411783
AC108868.3	0
CD8BP	0
AC108868.5	0
AC108868.6	0
EEF1A1P12	0.192961
ST6GAL2	0.00967943
ST6GAL2-IT1	0
AC016994.2	0
PPP1R2P5	0
AC005040.3	0
LINC01789	0
AC096669.1	0
LINC01885	0
LINC01886	0.396643
GACAT1	0
RGPD4-AS1	0
RGPD4	0.0267748
AC009963.3	0
AC009963.4	0
AC009963.5	0
AC009963.6	0
SLC5A7	0.00918257
LINC01593	0
ACTP1	0
LINC01594	0
SETD6P1	0
SULT1C3	0
WASF1P1	0
SULT1C2	0.0247229
SULT1C2P2	0
SULT1C2P1	0
GMCL1P2	0
SULT1C4	0.731523
SMIM12P1	0
GCC2	4.98561
GCC2-AS1	0.0741373
LIMS1-AS1	0.46887
AC010095.6	0
RPL10P5	0
CCDC138	0.370718
AC073415.2	0
EDAR	0
Metazoa_SRP	0
SH3RF3-AS1	0.586584
SH3RF3	3.37022
MIR4265	0
SNRPGP9	0
MIR4266	0
RP11-537E18.1	0.25939
AC011753.5	0
SOWAHC	0.61644
AC011753.6	0
BMS1P19	0
AC109815.2	0
RPL22P11	0
RP11-506F3.1	1.5613
RGPD5	0.00767166
LIMS3	0
AC013271.3	0.0187154
GPAA1P1	0.073992
ZBTB45P1	0
LINC01123	0.0714077
AC013268.3	0
AC013268.4	0
RP11-1223D19.4	0
RP11-1223D19.5	0
MIR4267	0
MALL	0.243454
MIR4436B1	0
NPHP1	4.77232
AC092664.1	0
RP11-1223D19.1	0
RP11-1223D19.2	0
MIR4436B2	0
RP11-1223D19.6	0
AC112229.6	0
AC112229.1	0.00962651
LINC01106	0.1116
ZBTB45P2	0
GPAA1P2	0.239469
RP13-1039J1.2	0.023163
LIMS4	0.042894
RP13-1039J1.3	0
AC108938.3	0
RGPD6	0.00435567
AC123886.2	0.718821
AC114776.1	0
BUB1	0.083398
AC114776.3	0
ACOXL	0.0313915
RPL5P9	0.0887348
ACOXL-AS1	0.0246163
AC108463.1	0.0739335
MIR4435-2HG	0.46772
AC108463.2	0.134459
RP11-181E10.3	0.103635
AC068491.2	0
RP11-803D5.4	0
RPS14P4	0
MIR4435-2	0
RP11-803D5.1	0.0116306
AC068491.3	0
RP11-68E19.2	0
AC017002.1	0
AC017002.2	0
RP11-68E19.1	0
AC017002.4	0.0643291
AC093166.1	0
AC093166.2	0
AC093166.3	0
ANAPC1	3.3171
MIR4771-2	0
AC093166.4	0
EEF1E1P1	0
MERTK	1.6704
RN7SL297P	0
AC104651.2	0
AC104651.3	0
TMEM87B	1.82104
FBLN7	0.200541
RP11-399B17.1	0.178583
ZC3H8	4.89325
ZC3H6	4.14546
NDUFB4P6	0.0939234
AC115115.4	0
RGPD8	0.353527
RP11-606M12.1	0
POLR1B	4.81117
Y_RNA	0.272729
CHCHD5	4.15855
AC012442.6	0.365375
AC012442.5	1.63183
AC079922.2	0.353361
NT5DC4	0
CKAP2L	0.0221922
IL1A	0
IL1B	0.0300571
RP11-67L14.1	0
XIAPP3	0
IL37	0
CDK8P2	0
IL36G	0
HMGN2P23	0
AC016724.6	0
IL36A	0
IL36B	0
IL36RN	0.0138257
IL1F10	0
RNU6-1180P	0
IL1RN	0.19779
PSD4	0.200404
AC016683.5	0
PAX8-AS1	1.10881
PAX8	0.240379
IGKV1OR2-108	0
AC016745.3	0
RP11-480C16.1	0
FOXD4L1	0.0374518
LINC01961	0
PGM5P4-AS1	0.0237771
PGM5P4	0.37173
FAM138B	0
MIR1302-3	0
WASH2P	3.85691
DDX11L2	1.55156
RP11-395L14.18	0.538389
RPL23AP7	0.628488
RABL2A	1.51826
RP11-395L14.17	0.0572599
RP11-395L14.13	0.0831472
AC017074.1	0
AC017074.2	0.461916
RNU6-744P	0
MIR4782	0
AC024704.2	0
AC104653.1	0.0545354
RP11-141B14.1	0.0424142
RP11-141B14.2	0
LINC01191	0
AC110769.3	0
U3	0
AC010982.2	0
SEPHS1P7	0
RNU2-41P	0
DPP10	0
DPP10-AS3	0
DPP10-AS2	0
DPP10-AS1	0
RPSAP23	0
RP11-338I24.1	0
AC062016.1	0
MTCYBP39	0
AC062016.3	0
MTND1P28	0
MTND2P21	0
MTCO1P43	0
RNU7-190P	0
AC092170.1	0
AC009312.1	0
AC009404.2	0.757934
HTR5BP	0.0157686
AC009303.3	0
AC009303.1	0
RP11-98C1.2	0
AC009303.2	0.675662
RN7SL111P	0
AC093901.1	0.0422686
LINC01956	0.767356
MARCO	0.669443
RP11-77A13.1	0
C1QL2	0
RN7SL468P	0
STEAP3-AS1	0.104299
C2orf76	2.27293
TMEM37	0.713463
SCTR	0.0326812
AC013275.2	0.0599317
CFAP221	0.0129037
TMEM177	4.1052
AC069154.4	0
PTPN4	3.00209
AC016691.2	0
Y_RNA	0
MTATP6P26	0.0860218
MTCO3P43	0.0700267
MTND3P10	0
MTND4LP14	0
MTND4P26	0.0541588
MTND5P28	0.0509255
AC012363.4	0
AC012363.13	0
LINC01101	0
AC073257.2	0.152615
AC073257.1	0
Y_RNA	0
AC018866.1	0
GLI2	0.498166
RP11-297J22.1	0.0696339
Y_RNA	0
AC067960.1	0
AC079988.3	0
TFCP2L1	1.19037
AC013399.3	0
RP11-204L24.2	0.43938
RNU4ATAC	0
Y_RNA	0
NIFK-AS1	2.1652
RPL12P15	0
RP11-416H1.2	0.0400302
NPM1P32	0.0445494
RP11-416H1.1	0
LINC01823	0.0531421
AC062020.2	0
LINC01826	0
AC073409.1	0
AC092646.1	0
AC092646.2	0
RP11-329A6.1	0
RN7SKP102	0
AC079154.1	0
CNTNAP5	0
MTND5P22	0
RP11-56O18.1	0
RNA5SP102	0
RNU6-259P	0
LINC01889	0
AC097499.2	0
LINC01941	0
AC023347.1	0
AC023347.2	0
YWHAZP2	0.0356755
AC013474.4	0.172095
RNU6-675P	0
AC114783.1	0
RNU7-182P	0
RP11-521O16.1	0
RP11-521O16.2	0.0124403
NIFKP9	0
CYP27C1	0.0672474
AC110926.4	0
RNU6-1147P	0
AC068282.3	0.368634
PROC	0.0886545
MIR4783	0
AC010976.2	0.222637
RNU4-48P	0
MYO7B	0.536491
RP11-286H15.1	3.30945
GPR17	2.72052
RNY4P7	0
Y_RNA	0
RP5-935K16.2	0
Metazoa_SRP	0
RP11-395A13.2	4.28714
AC012306.2	0
AC108059.1	0
Y_RNA	0
AC108059.4	0
AC108059.2	0
DYNLT3P2	0.236442
AC017079.3	0.185805
AC017079.4	0.123674
Y_RNA	0
RNA5SP103	0
ISCA1P6	0
AC012451.1	0
AC068483.1	0
LINC01854	4.83595
AC019050.1	0
AC079776.1	0
PLAC9P1	0.307284
LINC01856	0
AC079776.4	0
RAB6C-AS1	0.120943
RAB6C	0.0598013
FAR2P1	0
AC079776.6	0
AC018865.5	0
ARHGAP42P2	0
KLF2P1	0
CYP4F27P	0
POTEF	0.0690674
AC018865.11	0
AC018804.3	0
RNU6-1049P	0
MED15P9	0
CCDC74B	0.0961675
TUBA3E	0
AC018804.6	0.0418598
RHOQP3	0.17635
NOC2LP1	0.41024
AC134915.1	0
MED15P5	0
MTND1P29	0
MTND2P22	0
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
RP11-803A13.2	0
RP11-803A13.3	0
MTND4P27	0
MTND5P29	0
MTND6P8	0
MTCYBP8	0
AC068137.13	0
RP11-803A13.1	0
AC132479.4	0
FAR2P2	0.0604531
KLF2P2	0
CYP4F62P	0
POTEI	0.0144967
RNU6-473P	0
AC013269.3	0
Metazoa_SRP	0
CFC1B	0
AC013269.4	0
AC013269.5	0
TISP43	0
AC140481.4	0
CFC1	0
Metazoa_SRP	0
POTEJ	0.172802
RNU6-848P	0
CYP4F30P	0
FAR2P3	0
KLF2P3	0
GPR148	0
AC140481.8	0
AMER3	0
CYCSP8	0
AC133785.1	0
ARHGEF4	1.51175
NEK2P4	0
AC009477.7	0
NF1P8	0
MED15P8	0
POTEE	0.188306
RNU6-127P	0
FAR2P4	0
KLF2P4	0
ARHGAP42P1	0
AC073869.2	0
WTH3DI	0.0277227
RP11-109E12.5	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
RP11-109E12.7	0
RP11-109E12.6	0
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
RP11-109E12.4	0
LINC01120	0
GNAQP1	0
NOC2LP2	0.0666233
RHOQP2	0.317596
RP11-109E12.1	0.0638664
TUBA3D	0.0796539
MIR4784	0
CCDC74A	0.215039
MED15P4	0
POTEKP	0.0352434
RNU6-617P	0
RP11-433A19.2	0
LINC01087	0
GRAMD4P8	0
C2orf27A	0.55124
AC093724.2	0.448969
C2orf27B	0
RP11-788A1.1	0
AC103564.7	0
AC103564.6	0.0277818
AJ239322.3	0
AJ239322.1	0
LINC01945	0
AC093787.1	0
RP11-629P16.1	0
AC098826.4	0
AC098826.5	0
ANKRD30BL	0
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
AC097532.2	0
ZNF806	0
RP11-725P16.2	0
FAM201B	0
RNU6-175P	0
GPR39	0
YBX1P7	0
RN7SKP103	0
LYPD1	0.0205081
AC010974.3	0
NCKAP5	0.0679238
AC016909.2	0
AC016909.1	0
RP11-575M22.1	0
AC010890.1	0
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
AC011243.1	0
RN7SKP93	0
MGAT5	1.2408
MIR3679	0
RNA5SP104	0
EDDM3CP	0
TMEM163	0.155645
CCNT2-AS1	0.633558
VDAC2P4	0
AC110620.1	0
ACMSD	0.021302
MIR5590	0
MAP3K19	0.0175165
SNORA40	0
ZRANB3	1.02547
AC064850.4	0.031259
RNU6-512P	0
MIR128-1	0
LCT	0.00823889
Y_RNA	0
AC011893.3	0
AC011999.1	0
DARS-AS1	0.0789054
AC068492.1	0
CXCR4	2.39454
HNRNPKP2	0.176776
RP11-1193F23.1	0
UBBP1	0.170352
RN7SKP141	0
SMC4P1	0
THSD7B	0.0450067
RNA5SP105	0
Y_RNA	0
HNMT	1.21176
LINC01832	0
AC097523.1	0.0490786
YWHAEP5	0.141625
AC097523.3	0
AC097721.1	0
AC097721.2	0.0958433
AC114763.1	0
SPOPL	3.75609
AC092620.2	0
RP11-231E19.1	0.00841178
AC092620.3	0.093414
NXPH2	0
RN7SKP286	0
YY1P2	0
AHCYP4	0
AC062021.1	0
AC016710.1	0
SNORA72	0
MRPS18BP2	0
AC012497.2	0
AC078851.1	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	0
LRP1B	0.825567
uc_338	0
MIR7157	0
AC117947.1	0
AC010740.1	0
Y_RNA	0
RNU6-904P	0
AC068287.1	0
AC078882.1	0
UBE2V1P14	0
AC013444.1	0
KYNU	0.0208774
RP11-470B22.1	0
ARHGAP15	0.303547
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
MTND3P9	0
MTCO3P5	0
RP11-190J23.2	0
MTCO2P5	0
RP11-190J23.1	0
AC096558.1	0
RP11-570L15.2	0
RP11-570L15.1	0
AC079584.3	0
AC092652.1	0
RP11-434H14.1	0
CTD-2252P21.1	0
AC079584.2	0
Y_RNA	0
AC016910.1	0.0284629
GTDC1	1.94972
ZEB2	2.97894
RP11-107E5.4	0
RP11-107E5.3	0.0242676
ZEB2-AS1	0.0377515
LINC01412	0
TEX41	0.0147586
AC023128.1	0
VIS1	0
AC023128.2	0
LINC01966	0
AC064865.1	0
RPL6P5	0
AC092484.1	0
AC079163.1	0
AC079248.1	0
RP11-24J11.1	0
AC062031.1	0
RNU7-2P	0
RPL17P12	0
AC093084.1	0
PABPC1P2	0
RP11-638D14.1	0
LINC01911	0
AC062032.1	0
RNU6-692P	0
Y_RNA	0
RNU6-715P	0
RNA5SP106	0
AC009480.4	0
ACVR2A	3.20459
RNU6-1275P	0
AC009480.3	0
ORC4	4.93001
MBD5	0.943105
RP11-567F11.1	0.134846
RP11-567F11.2	0
SNORA48	0
AC019070.1	0
RPS29P8	0
RNU2-9P	0
UBBP3	0
AC105402.4	0
AC105402.2	0
AC105402.3	0
KIF5C	0.347538
LYPD6B	0.0121035
TXNP5	0
FAM8A3P	0
LYPD6	0.0389125
AC007394.3	0
AC144449.1	0.191585
RNU6-601P	0
LINC01931	0
LINC01818	0
LINC01817	0
LINC01920	0
AC104777.3	0
AC104777.1	0
AC104777.4	0
AC023469.2	0
AC023469.1	0
AC018731.3	0
FABP5P10	0
RBM43	1.00393
NMI	2.58107
TNFAIP6	0.741396
RN7SL124P	0
CACNB4	0.0542263
AC079790.2	0
RPL30P2	0
Y_RNA	0
AC012066.1	0.15367
RP11-17G11.1	0
ARL6IP6	3.30401
AC009969.1	0
UBQLN4P2	0
ATP5F1P4	0
AC011901.2	0
AC079150.2	0
LINC01850	0
RPL23AP29	0
AC012501.3	0
AC012501.2	0
SNORD56	0
RPRM	0.108781
DNAJA1P2	0
GALNT13	0.0130119
PHBP4	0
AC009227.2	0
AC009227.3	0
RNA5SP107	0
AC061961.2	0
KCNJ3	0.0691677
CBX3P6	0
AC092625.1	0
RNU6-1001P	0
MTCO1P45	0
MTND2P20	0
ATP5A1P2	0.103133
MTND4P28	0
MTND5P30	0
MTND6P9	0
MTCYBP9	0
RNU6-546P	0
LINC01876	0.00803337
AC073551.1	0
RP11-605B16.1	0
NR4A2	4.34552
LINC01958	0
RPLP0P7	0
CDK7P1	0
GALNT5	0.013665
RN7SKP281	0
ERMN	0.0828417
FAM133DP	0.0874851
CYTIP	0.52678
ACVR1C	0.453722
AC019186.1	0.233886
UPP2	0
RP11-546J1.1	0.216064
RNU6-436P	0
RP11-1152H14.1	0
AC005539.2	0
RNU6-932P	0
PTP4A1P1	0
UPP2-IT1	0
CCDC148-AS1	0
CCDC148	0.0284543
HNRNPDLP2	0
RN7SL393P	0
AC005042.2	0.060925
PKP4-AS1	0.196889
AC005042.5	0
AC005042.3	0
DAPL1	0.0552043
OR7E89P	0
OR7E28P	0
OR7E90P	0
RNU2-21P	0
TANC1	3.53562
BTF3L4P2	0.396618
RNU6-580P	0
GSTM3P2	0
MIR6888	0
WDSUB1	3.94261
BAZ2B	3.78975
AC008277.1	0.0243656
RP11-311B14.1	0
Y_RNA	0
AC009506.1	3.40226
AC009961.3	0.101931
AC009961.2	0
CD302	2.51877
LY75	0.183866
AC009961.5	0
PLA2R1	0.270876
ITGB6	3.73008
RP11-20F18.1	0
RN7SL423P	0
AC009313.2	0
AC009313.1	0
AC009299.2	0.038063
LINC01806	0
AC009299.4	0
AC009299.5	0.31261
RNA5SP108	0
TBR1	0
AC009487.4	0
SLC4A10	0.00376611
AC009487.5	0
RP11-334E15.1	0
AC009487.6	0.0967154
snoU13	0
AC062022.1	0
KRT18P46	0
RPEP5	0
DPP4	0.760557
AC008063.2	0.0834837
TIMM8AP1	0.197792
EIF3EP2	0
AC008063.3	0
GCG	0
AC007750.5	0.0342558
FAP	1.15478
IFIH1	1.0647
GCA	1.51028
KCNH7	0
RNA5SP109	0
AC007740.1	0
RPL7P61	0
RNU6-627P	0
FIGN	0.687042
AC092684.1	0
PRPS1P1	0
CYP2C56P	0
GRB14	2.95889
RP11-452N17.1	0.759834
COBLL1	1.3657
AC019181.3	0.215492
SNORA70F	0
AC013463.2	0.0137709
RNA5SP110	0
RNA5SP111	0
SLC38A11	0.61101
SCN3A	0.306271
SCN2A	0.00982898
MAPRE1P3	0
CSRNP3	0.0770705
GALNT3	0.129461
AC009495.2	0
AC009495.4	0
AC009495.3	0
TTC21B-AS1	0
AC010127.3	0
SCN1A	0.00582544
Y_RNA	0
RN7SKP152	0
SCN9A	0.0828509
SCN7A	2.15007
RP11-646I19.1	0
AC092601.1	0
XIRP2-AS1	0
AC074363.1	0.0730912
RNU7-148P	0
CTAGE14P	0
AC016723.4	0.0284426
B3GALT1	2.65949
STK39	1.8462
AC067940.1	0
RN7SL813P	0
CERS6	3.80378
MIR4774	0
RNU6-766P	0
CERS6-AS1	0
NOSTRIN	2.23622
SPC25	0.089207
G6PC2	0.00920836
ABCB11	0.0110336
DHRS9	0.0550744
AC007556.3	0
UBE2V1P6	0
LRP2	0.00683244
AC093899.3	0.214304
CCDC173	0.0260951
AC016772.4	0
PHOSPHO2	1.75596
SNORA51	0
KLHL23	3.72474
PTCHD3P2	0.03443
AC009967.3	0.0399338
AC092641.2	0.25424
RNU6-1006P	0
MYO3B	0.0214783
AC012594.1	0
HMGB1P4	0
AC007277.3	0
uc_338	0
LINC01124	0.0590965
SP5	0.0905252
AC007405.4	0.0143542
EIF2S2P4	0.554275
AC007405.6	0.614332
Y_RNA	0
ERICH2	0.623903
GAD1	0.0270795
AC007405.8	0
METTL8	1.6623
AC008065.1	0
DCAF17	2.84688
DAP3P2	0.0501094
AC007969.4	0
RPL21P38	0
RNU6-182P	0
DLX1	0.0793374
DLX2	0
DLX2-AS1	0
AC104088.1	0
RP11-227L6.1	0
AC078883.4	0
AC078883.3	0.113724
AC093818.1	0.488868
PDK1	1.78136
Y_RNA	0
AC018712.2	0
RAPGEF4-AS1	0
snoU13	0
RAPGEF4	0.701452
ALDH7A1P2	0
MAP3K20-AS1	0.524204
RP11-1O7.1	0
AC092573.2	0
CDCA7	1.90336
AC073465.1	0
AC073465.2	0
AC073465.3	0
AC013410.1	0
AC013410.2	0
RP11-796E10.1	0
RPL5P7	0
AC106900.6	0
RP11-394I13.2	0.206358
RP11-394I13.3	0
LINC01960	0.0576321
RPSAP24	0
RP11-451F14.1	0
RN7SL65P	0
Y_RNA	0
AC013467.1	0
HNRNPA1P39	0
LINC01305	0.0145547
RP11-572N21.1	0
SP9	0
GPR155	3.2048
AC010894.3	1.14852
AC010894.4	0
RP11-483E17.1	0
AC018890.6	0.0342657
RNU6-5P	0
WIPF1	1.84969
AC010894.5	0
CHN1	0.985823
RNU6-763P	0
RNU6-1290P	0
RP11-6C10.1	0
uc_338	0.163734
MIR933	0
AC096649.2	0
AC096649.3	0
EXTL2P1	0
AC016751.3	0
AC016751.2	0
EVX2	0
HOXD13	0.0563969
HOXD12	0
HOXD11	0.0226846
HOXD10	0.0915765
HOXD-AS2	1.11145
HOXD9	1.07732
HOXD8	3.19948
HOXD3	0.431239
MIR10B	0
HOXD4	1.29257
RP11-387A1.5	0.0338583
HAGLR	0.281949
HAGLROS	0.102263
HOXD1	0.040018
RP11-387A1.6	0
RPSAP25	0
AC073069.2	0
AC017048.1	0
AC017048.2	0
MIR1246	0
RP11-324L17.1	0.132192
LINC01116	0.490388
LINC01117	0.0596852
RNU6ATAC14P	0
AC092162.1	0
FUCA1P1	0
AC092162.2	0
RP11-632P5.1	0.112287
AC073636.1	0
RNU6-187P	0
AC079305.11	0
RNA5SP112	0
AC079305.8	0
AC079305.5	0
Y_RNA	0
KRT8P40	0
DNAJC19P5	0.664734
MIR3128	0
AC079305.10	0.702871
AC074286.1	0.204434
RP11-337N6.2	0
RP11-337N6.1	0.0502615
MIR6512	0
RP11-337N6.3	0.167672
AC019080.1	0
snoU13	0
TTC30B	0.322847
AC073834.3	0
TTC30A	1.14285
PDE11A	1.52381
AC012499.1	0
AC011998.1	0
API5P2	0
AC011998.2	0
RNU6-629P	0
CYCTP	0
AC011998.4	0
RBM45	1.90578
RNU5E-9P	0
AC009948.5	1.42707
DFNB59	1.65418
AC009948.7	0.248903
FKBP7	1.69776
PLEKHA3	1.31572
TTN-AS1	0.689632
RP11-65L3.4	0.150719
RP11-65L3.2	0.127226
RP11-65L3.3	0.101805
RP11-171I2.5	0
RP11-171I2.2	0.121152
RP11-171I2.4	0.0942682
RP11-171I2.3	0.376726
RP11-171I2.1	0.150193
CCDC141	0.676082
