Name	Heart - Atrial Appendage
PFKFB4	0.807459
MIR6823	0
UCN2	0.13029
COL7A1	4.76762
MIR711	0
TMEM89	0.0600124
CELSR3	0.23733
MIR4793	0
CELSR3-AS1	0.200167
RP11-572O6.1	0.533246
PRKAR2A-AS1	0.507754
ARIH2OS	1.43924
RP13-131K19.1	0.378199
RP13-131K19.2	0.399772
MIR425	0
MIR191	0
RP13-131K19.6	0.867927
RN7SL182P	0
MIR6890	0
RP11-694I15.7	0.201328
C3orf84	0
CCDC36	0.611666
RP11-3B7.7	0
RP11-3B7.1	0.714667
C3orf62	3.59405
MIR4271	0
RHOA-IT1	0.704114
RNA5SP130	0
BSN-AS2	0.157722
BSN	0.203348
BSN-AS1	0
MST1	3.07557
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.113827
FAM212A	2.4035
MIR5193	0
TRAIP	0.824931
CAMKV	0.0250374
RN7SL217P	0
ACTBP13	0
MST1R	0.717208
CTD-2330K9.2	0
CTD-2330K9.3	0.0549601
MON1A	4.74934
RBM5-AS1	1.25412
SEMA3F-AS1	1.59497
MIR566	0
GNAT1	0
SLC38A3	2.69744
MIR5787	0
XXcos-LUCA16.1	0.271459
U73166.2	0.547571
SEMA3B-AS1	2.35048
HYAL3	1.22013
RASSF1-AS1	1.10631
ZMYND10-AS1	0
ZMYND10	0.222835
CYB561D2	0.428871
RNA5SP131	0
HEMK1	2.23363
RP11-804H8.7	0
LINC02019	1.25292
MIR4787	0
DOCK3	2.88671
RP11-804H8.5	0
RP11-646D13.1	0
ZNF652P1	0
ST13P14	0
RAD54L2	3.93955
RNU6ATAC29P	0
RNA5SP132	0
GRM2	0.235953
IQCF6	0
IQCF4	0
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0.0267538
RP11-155D18.13	0.491572
GPR62	0.359424
POC1A	0.951519
ALDOAP1	0.0275698
RP11-330H6.6	0.0504644
TLR9	0.394384
RP5-1157M23.2	0.0986815
MIRLET7G	0
GLYCTK	3.27617
GLYCTK-AS1	0.178786
MIR135A1	0
DNAH1	2.19184
RP11-168J18.6	0.191224
PHF7	2.7348
RNU6-856P	0
RNU6ATAC16P	0
SNORD19B	0
SNORD19	0
SNORD19B	0
SNORD19	0
SNORD69	0
NEK4	4.44933
RP5-966M1.7	0.225004
RP5-966M1.5	0
RP5-966M1.4	0
ITIH1	0.0655519
ITIH3	0.510799
ITIH4	4.39498
ITIH4-AS1	0
TMEM110	4.82721
MIR8064	0
RP11-894J14.2	0.30665
SFMBT1	3.8481
RP11-5O17.1	0.199322
SERBP1P3	0.0931103
RFT1	3.97027
Y_RNA	0
CACNA1D	0.547019
SNORD38	0
SNORA26	0
RP11-72H11.1	0
SNORD63	0
RP11-884K10.6	0.0948827
CHDH	1.81387
IL17RB	2.07373
RP11-884K10.7	3.17312
CABYRP1	0
RPS15P5	0.0766573
ESRG	0.0317161
CACNA2D3-AS1	0.216571
LRTM1	0
RP11-889D3.1	0
LINC02017	0
LINC02030	0
RP11-875H7.1	0
RP11-875H7.2	0
WNT5A	1.37273
WNT5A-AS1	0.208591
RP11-875H7.5	0
ERC2	0.547808
RP11-58O15.1	0
ERC2-IT1	0
MIR3938	0
RN7SKP45	0
RNA5SP133	0
CCDC66	4.45947
ARHGEF3	3.5662
ARHGEF3-AS1	0
SPATA12	0
RP11-157F20.3	0
IL17RD	0.891165
RP11-157F20.1	0
HESX1	0.454072
ASB14	0.635299
DNAH12	0.0147911
Y_RNA	0
RNU6-1181P	0
RNF7P1	0
RP11-229A12.2	0
RNU6-108P	0
RNU6-483P	0
PDE12	2.82959
ARF4-AS1	0.769558
RNU6ATAC26P	0
DENND6A-AS1	0.737556
RP11-755B10.3	0
PDHA1P1	0
PPIAP16	0.336902
FLNB-AS1	0.898491
RP11-456N14.4	0.042661
RP11-456N14.6	0.0371544
ABHD6	3.51426
RP11-80H18.3	0.195
RP11-80H18.4	0.306178
RP11-802O23.4	0
RP11-802O23.3	0.901196
RP11-359I18.5	0.388244
KCTD6	4.12006
RP11-359I18.1	0
RP11-475O23.2	0.110072
FAM3D-AS1	0
FAM3D	0.04645
C3orf67	0.0574188
C3orf67-AS1	0
CTD-2185K10.1	0
RP11-285B24.1	0
RP11-719N22.2	0
RP11-719N22.1	0
Metazoa_SRP	0
FHIT	2.78888
RP11-641C17.4	0
RP11-641C17.2	0
RP11-641C17.3	0
RP11-641C17.1	0
U3	0
Y_RNA	0
RPL10AP6	2.21347
RNU2-10P	0
RP11-154D3.1	0
PTPRG-AS1	0.368919
C3orf14	1.60809
FEZF2	0
RP11-1036F1.1	0
RN7SL863P	0
RNU6-139P	0
RP11-24H1.1	0
LINC00698	0
KRT8P35	0
UBL5P3	0
SYNPR	1.13656
SYNPR-AS1	0
RNA5SP134	0
SNTN	0
AC136289.1	0.0823202
C3orf49	0.0627466
THOC7-AS1	0
SCAANT1	0.399261
PSMD6-AS2	0.868982
RP11-245J9.5	0.87662
PSMD6-AS1	1.34893
RP11-245J9.6	0.358333
PRICKLE2-AS1	0.0971596
U3	0
LINC00994	0.034632
PRICKLE2	4.68563
PRICKLE2-AS2	0
PRDX3P4	0.0828275
PRICKLE2-AS3	0.026851
RP11-14D22.1	0
RNU6-739P	0
ADAMTS9-AS1	1.69851
ADAMTS9-AS2	0.7726
LINC02040	0
RP11-88H12.2	1.17433
ILF2P1	0.0437214
RPL17P17	0
MAGI1-IT1	0.241149
MAGI1-AS1	0
Y_RNA	0
RP11-320P11.1	0
RNU6-787P	0
RN7SL482P	0
RP11-814M22.2	0
RPL21P41	0
KBTBD8	1.41881
MIR4272	0
RP11-85I21.1	0
NDUFB4P1	0
SUCLG2-AS1	0.527431
FAM19A1	0.0416376
COPS8P2	0.073702
RP11-1008M1.1	0
RP11-436J20.1	0
PSMC1P1	0.573057
FAM19A4	0
RNA5SP135	0
CTD-2013N24.2	1.01273
MIR3136	0
RBM43P1	0
RP11-62G11.1	0
RP11-62G11.2	0
RP11-444P10.1	0
RN7SL418P	0
SAMMSON	0
RP11-963H1.1	0
UQCRHP4	0
RP11-231I13.2	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
FOXP1	4.73071
RP11-298C2.1	0
FOXP1-AS1	0
MIR1284	0
RP11-154H23.5	0
FOXP1-IT1	0
RP11-154H23.3	0.241809
RP11-154H23.4	0.0473361
GPR27	2.3421
PROK2	0.412887
RN7SL271P	0
UBE2Q2P9	0
LINC00877	0.0497795
RP11-398A8.4	0
RP11-398A8.5	0
RP11-398A8.2	0
RP11-398A8.1	0
LINC00870	0
RP11-433A10.3	0
RP11-433A10.2	0
RP11-447M4.1	0
RP11-654C22.2	0
RNU1-62P	0
RP11-654C22.1	0
RNA5SP136	0
SHQ1	3.71011
RP11-624D20.1	0
PSMD12P	0
LAPTM4BP2	0
Metazoa_SRP	0
FTH1P23	0.935159
RNU7-19P	0
EBLN2	1.72914
RNU6-557P	0
RNU2-64P	0
CCDC75P1	0
RNU6-1270P	0
RNU7-119P	0
PDZRN3-AS1	1.60195
RP11-451J24.1	0
LINC02005	0.0601484
Metazoa_SRP	0
LINC02047	0
RP11-781E19.1	0
AKR1B1P2	0
CNTN3	2.22518
NIPA2P2	0
RN7SL294P	0
MIR4444-2	0
HNRNPA3P6	0.759025
MYLKP1	0
OR7E66P	0
OR7E22P	0
OR7E55P	0
RP11-803B1.2	0
LSP1P2	0
RP11-803B1.3	0
ALG1L6P	0.144327
FAM86DP	2.76577
LINC02018	0.275901
ENPP7P2	0.14923
SNRPCP10	0
CTD-2026G6.3	0
RPS3AP15	0
RP11-413E6.2	0
OR7E121P	0
UNC93B3	0.0272976
RPL23AP49	0.83101
RP11-413E6.11	0
CLUHP10	0
MIR1324	0
AGGF1P3	0
RARRES2P1	0
FRG2C	0
DUX4L26	0.06963
LINC00960	0.315289
ZNF717	1.18347
ROBO2	0.0395408
Y_RNA	0
RP11-550F7.1	0.137822
RNU6-386P	0
VDAC1P7	0
RNU6-217P	0
LINC02077	0
RP11-354H21.2	0
RN7SL647P	0
RN7SKP61	0
RP11-314M24.1	0
MRPS17P3	0
RP11-588D3.1	0
RN7SL751P	0
MIR3923	0
HMGB1P38	0
OSBPL9P1	0
HNRNPA3P8	0
RP11-481N16.1	0
RP11-47P18.1	0
LINC02050	0
LINC02027	0
RP11-520D19.1	0
RP11-520D19.2	0.0405253
RP11-564P9.1	0
RNU2-28P	0
SETP6	0
RP11-142L1.3	0
RP11-142L1.1	0
RP11-359D24.1	0
LINC02008	0
RPL7AP23	0
CYP51A1P1	0
SRRM1P2	0
LINC00971	0
RP11-651J20.1	0
LINC02025	0
CADM2	1.63434
MIR5688	0
CADM2-AS2	0
CADM2-AS1	0
THAP12P2	0
snoZ40	0
RNU6-1129P	0
RP11-789F5.1	0
RN7SKP284	0
LINC02070	0
RP11-43A1.1	0
VGLL3	3.28645
PPATP1	0
LINC00506	0.274783
MIR4795	0
POU1F1	0.0175193
KRT8P25	0
APOOP2	0
PSMC1P6	0
RP11-451B8.1	0
RNU6-873P	0
RNU6ATAC6P	0
HTR1F	0.108216
ZNF654	3.19308
CBX5P1	0.0401434
C3orf38	3.47717
ABCF2P1	0
RP11-249L12.1	0
Y_RNA	0
NDUFA5P5	0
ICE2P2	0
GAPDHP50	0
EPHA3	4.46763
MTCO2P6	0
MTCO1P6	0
U3	0
RNU6-712P	0
PROS2P	0
HSPE1P19	0
Clostridiales-1	0
ABBA01000934.1	0
RNU6-488P	0
Y_RNA	0
RNU6-511P	0
ARL13B	2.65501
HMGN1P7	0
STX19	0.117707
DHFR2	1.74272
NSUN3	2.02966
RBBP4P2	0.0577829
ARMC10P1	0.0300893
RP11-118N24.2	0
WDR82P1	0
LINC00879	0
RPS18P6	0
MTHFD2P1	0.400523
RP11-598F17.2	0
HNRNPKP4	0.485007
MIR8060	0
RP11-124D9.1	0
RNU6-1094P	0
RPL18AP8	0
RCC2P5	0
CDV3P1	0
EPHA6	0.0788979
RP11-529P9.1	0
RP11-389G6.3	0.100355
ARL6	1.50751
RP11-389G6.5	0
CRYBG3	3.74726
RP11-389G6.4	0
RIOX2	3.35776
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
RP11-343D2.11	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H5P	0
OR5H3P	0
OR5H4P	0
RP11-325B23.2	0
OR5H7P	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	0.200444
RPL38P4	0
RP11-227H4.5	0
GPR15	0.045245
RP11-227H4.1	0
WWP1P1	0.0144046
ST3GAL6-AS1	2.12019
PDLIM1P4	0.6596
RNU6-26P	0.264704
CTD-2021J15.1	0
RNU6-1263P	0
LINC00973	0
U7	0
ACTG1P13	0
RP11-121C1.1	0
RP11-779P15.1	0
RP11-779P15.2	0
RP11-201E8.1	0
RP11-383I23.2	0.177726
CMSS1	2.91971
MIR3921	0
TMEM30CP	0
DUSP12P1	0
VTI1BP1	0
ADGRG7	0
SNORA31	0
GMFBP1	0
RP11-301G23.1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	0.135324
ZNF90P1	0.0355948
RP11-144C15.1	0
RP11-144C15.2	0.274788
Y_RNA	0
FAM172BP	0
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
ZBTB11	3.89486
RNY1P12	0
ZBTB11-AS1	1.36501
PDCL3P4	1.92351
CEP97	1.5602
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0.0176633
RP11-280H21.1	0.203726
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
RP11-93B21.1	0
Y_RNA	0
Y_RNA	0
LINC00882	1.19718
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0
DUBR	2.18589
RP11-446H18.5	0.0900831
RP11-446H18.1	0.624382
RP11-446H18.6	0.422973
CCDC54	0.0633209
LINC01990	0.0719455
LINC00635	0
LINC00636	0
RP11-861A13.3	0.371973
LINC01215	0.0229322
HHLA2	0
HNRNPA1P17	0
MYH15	0.279472
RP11-381E24.1	0.35738
KIAA1524	0.865443
SNORA70	0
RP11-381E24.4	0
RP11-148O7.2	0
RETNLB	0
TRAT1	0.0920029
GUCA1C	0
MORC1	0
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.0372554
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0
Y_RNA	0
RP11-553A10.1	0.228583
PVRL3-AS1	0.211215
NECTIN3	1.82334
CD96	0.217955
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0.023595
RP11-402J7.2	0
PLCXD2	0.129807
PLCXD2-AS1	0
TAGLN3	0.186865
RFKP2	0
TMPRSS7	0
C3orf52	0.53568
MIR567	0
GCSAM	0.199809
RP11-757F18.5	0.412767
SLC9C1	0.12698
RP11-757F18.3	0
RP11-90K6.1	0
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.0372013
OR7E100P	0
RP11-147G7.3	0.0795099
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	0.161114
RP11-484K9.4	0
GTPBP8	3.38587
RP11-572M11.4	0.139721
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.135479
CFAP44	1.85356
RP11-553D4.2	0.136655
CFAP44-AS1	0
MIR8076	0
SPICE1	2.71425
SIDT1	0.33256
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.202056
USF3	2.12009
RP11-271C24.3	0.111032
RP11-271C24.2	0
GRAMD1C	0.55398
RP11-435F17.1	0.0665178
RP11-435F17.3	0.282782
VPS26AP1	0
RP11-255E6.6	0
ZDHHC23	1.13477
CCDC191	1.72813
RP11-255E6.5	0
QTRT2	2.78547
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0
RP11-553L6.3	0
ZNF80	0.0867146
TIGIT	0.089801
ZBTB20	0.46973
ZBTB20-AS1	0.0441114
ZBTB20-AS5	0
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.096789
RP11-190P13.2	0
EIF4E2P2	0
GAP43	1.56915
RP11-326J18.1	0
LSAMP	1.22263
RN7SL815P	0
LSAMP-AS1	0
LINC00903	0
RN7SL582P	0
BZW1P2	0.302167
TUSC7	0
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0
PTMAP8	0.0610674
RNU6-1200P	0
RP11-384F7.2	0.0850348
RP11-768G7.1	0
LINC02024	0
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11	1.37832
IGSF11-AS1	0
C3orf30	0
UPK1B	0.0814465
B4GALT4	4.63788
B4GALT4-AS1	0
RPS26P21	0.384824
ARHGAP31-AS1	0.53617
RNU6-1127P	0
POGLUT1	4.58561
RP11-190C22.8	0.0824882
CD80	0.0755736
RP11-190C22.9	0
ADPRH	4.3615
PLA1A	2.68325
RPL10P7	1.74507
MAATS1	0.95001
RP11-169N13.4	0
NR1I2	0.0360875
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	0.329578
RN7SL762P	0
RN7SL397P	0
GPR156	0.120088
Y_RNA	0
RP11-174O3.1	0.0279046
RP11-174O3.3	0.163805
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0.468267
HGD	0.10164
RABL3	4.98174
MTCO1P29	0
MTCO2P29	0
GTF2E1	2.58133
NAP1L1P3	0.0888884
LINC02049	0
STXBP5L	0.0130654
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.212094
RPL7AP11	0.236714
ARGFX	0
RN7SL172P	0
RNU4-62P	0
EAF2	1.49554
SLC15A2	1.38374
ILDR1	0.0175384
Y_RNA	0
CD86	0.923454
CASR	0
HNRNPA1P23	0
CSTA	2.25987
WDR5B	2.09948
RP11-299J3.8	0.726722
RP11-299J3.6	0
RP11-592P9.3	0
PARP9	4.88663
PARP15	0.83616
EIF4BP8	0
HSPBAP1	2.57847
LINC02035	4.10979
SEMA5B	2.19464
SEC22A	2.76995
RP11-797D24.3	0.311208
MYLK-AS1	1.66375
MYLK-AS2	0
RP11-9N20.3	0.0688461
SNORA5	0
ROPN1	0.0965173
KALRN	3.01865
MIR5002	0
RPL7P15	0.0438541
MIR6083	0
RNU6-143P	0
UMPS	1.59927
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0.0794833
RP11-71H17.8	0.211448
ENO1P3	0
MUC13	0.0385587
RNA5SP137	0
SLC12A8	0.361741
RNU6-230P	0
MIR5092	0
ZNF148	4.37476
DUTP1	0.103707
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.280393
OSBPL11	4.58914
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0
RP11-379B18.1	0.394614
MIR548I1	0
RPS3AP14	0.0762437
SNRPCP11	0
RP11-379B18.5	0.531687
ENPP7P4	0.222576
RP11-666A20.4	0.233539
FAM86JP	0.365479
ALG1L	0.320271
RP11-666A20.3	2.06283
ROPN1B	0.370338
RP11-158I23.1	0
RP11-124N2.1	0.39085
ALDH1L1	4.00161
ALDH1L1-AS1	0.0689597
RNU1-30P	0
ALDH1L1-AS2	0.793632
RP11-71E19.1	1.17931
RP11-71E19.2	0.236243
CCDC37-AS1	0
CFAP100	0.0285511
RP11-203H19.2	0.104748
UROC1	0.0103344
CHST13	0.179551
C3orf22	0.0128073
RNA5SP138	0
TXNRD3NB	0
TXNRD3	2.53868
RP11-390G14.1	0.566375
NUP210P1	0
RP11-605F14.2	0
CHCHD6	3.00603
RCC2P4	0
RP11-61K12.2	0.0133421
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0
LINC01471	0
RP11-59J16.2	0
LINC02034	0
RP11-153F10.2	0.190784
MIR6825	0
MIR7976	0
MCM2	2.79702
PODXL2	3.52664
KBTBD12	1.77591
RNA5SP139	0
RNU2-37P	0
RUVBL1-AS1	0
RNU6-823P	0
DNAJB8	0
DNAJB8-AS1	0
GATA2-AS1	2.37411
TMED10P2	0.538602
LINC01565	0
Metazoa_SRP	0
POU5F1P6	0.0464329
SNORA24	0
MARK2P8	0.123325
FTH1P4	0.364098
RN7SL698P	0
RPS15AP16	0.23746
MARK2P17	0
MARK3P3	0
MARK2P6	0
RP11-723O4.9	0.240514
RP11-723O4.2	0.214301
RP11-723O4.3	0
KIAA1257	0.105964
RP11-723O4.7	0.391927
RP11-723O4.6	0.119995
EFCC1	1.57424
RP11-434H6.2	0.0166584
GP9	0.0554768
RAB43	1.82624
RP11-434H6.6	0.280102
RP11-434H6.7	2.40316
RPS27P12	0
MIR6826	0
H1FX-AS1	1.82742
NUP210P3	0.168967
RP13-685P2.8	0
RP13-685P2.7	0.0842654
RP11-529F4.1	0.346217
RPL32P3	3.05144
SNORA7B	0
EFCAB12	0.441422
RHO	0
H1FOO	0
RN7SL752P	0
RP11-263I1.1	0
RNY3P13	0
U6	0
RP11-332M2.1	3.23617
TMCC1-AS1	0.573702
RP11-93K22.6	0
TRH	0.0911329
RP11-93K22.1	0
RP11-93K22.7	0
OR7E129P	0
OR7E21P	0
RP11-77P16.3	0
ALG1L2	0.0419956
LINC02014	0
FAM86HP	0.47153
LINC02021	0.310937
ENPP7P3	0
SNRPCP8	0
COL6A4P2	0.274793
RP11-77P16.1	0
COL6A5	0
COL6A6	4.09582
RN7SKP212	0
GSTO3P	0
RP11-39E3.6	0.0663941
RP11-39E3.3	0
Y_RNA	0
RP11-39E3.4	0
RP11-39E3.5	0
ASTE1	1.75751
NEK11	1.26934
RP11-265F19.1	0
RNU6-726P	0
RP11-933H2.4	0.206215
NUDT16P1	2.10976
RP11-517B11.7	0.678597
SNORA58	0
RP11-517B11.4	0.070796
BCL2L12P1	0
CPNE4	0.645223
RP11-517B11.6	0
MIR5704	0
RP11-64K7.1	0.0222942
RPL7P16	0.0649945
ACPP	0.237341
RP11-65E22.2	0
NIP7P2	0
ACKR4	2.09452
HSPA8P19	0
NPHP3-AS1	0.0157926
RP11-469L4.1	0
TMEM108	1.82962
TMEM108-AS1	0
BFSP2	0
RP11-503I22.2	0
BFSP2-AS1	0
RP11-91K8.4	0
RP11-91K8.5	0.104894
RP11-91K8.2	0
SNORA33	0
TFP1	0.237127
RNU6-678P	0
RNA5SP140	0
TF	1.7023
RP11-404G16.2	0
C3orf36	0.460339
LINC02000	0
HMGB3P14	0.130255
LINC02004	0.207357
RP11-375I20.6	0.409969
RPL39P5	0.197875
MIR6827	0
HMGN1P9	0
HMGB3P13	0
RP11-445J14.1	0
EPHB1	0.148918
KY	0.338223
RNU6-1174P	0
RNA5SP141	0
RP11-657O9.1	0
RP11-237P21.1	0
NDUFS6P1	0
RP11-305O4.2	0
RP11-305O4.3	0.0851516
TDGF1P6	0
RP11-463H24.1	0
RNU6-1284P	0
HMGN1P10	0
RNU6-789P	0
RP11-102M11.1	0.146552
RP11-102M11.2	0.021075
RP11-731C17.1	0
SLC35G2	3.20676
RP11-731C17.2	1.11721
NCK1-AS1	1.14862
RAD51AP1P1	0
IL20RB	0.606362
IL20RB-AS1	0
RNA5SP142	0
RP11-575C1.1	0
NPM1P17	0
SOX14	0
LINC01210	0
RP11-2A4.4	0
HSPA8P9	0.038768
CLDN18	0.517963
RP11-461M2.2	0.044839
DZIP1L	2.09425
KRT8P36	0.541308
A4GNT	0.0491825
DBR1	4.09866
NME9	0.298365
ESYT3	0.496156
RP11-80P20.3	0.185438
FAIM	3.39178
RP11-79L9.2	0
GAPDHP39	0
RPL23AP40	0
EEF1A1P25	0.0526622
ATP5G1P3	0
LINC01391	0
FOXL2	0
FOXL2NB	0
PRR23A	0
PRR23B	0
PRR23C	0
RPL7L1P7	0
BPESC1	0
PISRT1	0
RP11-219D15.3	0.528815
U6	0
RP11-319G6.1	1.15321
RBP2	0.0309171
RP11-319G6.3	0
ACTG1P1	0.23809
NMNAT3	4.94678
RP11-553K23.2	0.247703
RN7SKP124	0
RN7SL724P	0.0946153
RP11-442N1.2	0
RP11-442N1.1	0
RP11-166D18.1	0
TRMT112P5	0
RP11-68L1.2	0
RP11-68L1.1	0
CLSTN2-AS1	0.0106
RP11-13L2.1	0
TRIM42	0
RP11-691G17.1	0
RPL23AP41	0
RP11-231L11.3	0.528812
SPSB4	1.44846
RP11-231L11.1	0
PXYLP1	1.33591
RP11-764I5.1	0
RP11-438D8.2	0
RP11-789L4.1	0
KRT18P35	0
RASA2	4.11738
RASA2-IT1	0
YWHAQP6	0.0866329
RP11-340E6.1	0
TPT1P3	0
RP11-144C9.1	0
GRK7	0.0350667
HMGN2P25	0
RNU6-509P	0
ATP1B3-AS1	1.85236
RP11-271K21.12	0
RP11-343B5.1	0.171187
RNU6-425P	0
GK5	3.10581
XRN1	4.08741
RNU6-1294P	0
RNU1-100P	0
ATR	3.0864
RP11-383G6.3	0.0616358
RPL6P9	0
RNA5SP143	0
PLS1	0.274274
PLS1-AS1	0
RN7SKP25	0
RNU7-47P	0
RP11-372E1.1	0.839539
RP11-372E1.4	0
PAQR9	1.2318
RP11-372E1.7	0.311439
PAQR9-AS1	0.387647
RP11-91G21.1	0.20641
RP11-80H8.3	0
CHST2	2.96256
RP11-80H8.4	0.26879
PBX2P1	0.120582
SLC9A9	4.45867
RP13-635I23.3	0
SLC9A9-AS1	0
SLC9A9-AS2	0
GAPDHP47	0
ST13P15	0.140497
RP11-501M7.1	0
RP11-8J23.1	0
C3orf58	4.3622
RNA5SP144	0
RP11-42F12.1	0
LARP7P4	0
GM2AP1	0
RPL21P39	0.0552534
RP11-88H10.2	0
RP11-88H10.3	0
RP11-274H2.5	1.71735
RP11-274H2.2	0.315527
LNCSRLR	0.527816
RP11-758I14.2	0
RP11-758I14.3	0
PLSCR2	0.0192357
RP11-329N15.3	0.34354
RNU6-428P	0
PLSCR5	0
PLSCR5-AS1	0
RP11-649A16.1	0
LINC02010	0
RNU6-505P	0
RPL21P71	0
ZIC4	0.00344684
ZIC1	0.0212755
NPM1P28	0
RP11-78O22.1	0
RP11-71N10.1	0.0402378
LINC02032	0
RP11-501O2.1	0
RP11-501O2.3	0
HNRNPA1P20	0
LINC02045	0
LINC02046	0
RPL38P1	0
CPB1	0.28788
HMGB1P30	0
RP11-680B3.2	0
CPA3	2.05609
UBQLN4P1	0.0999914
Y_RNA	0
MED28P2	0
HLTF-AS1	0
HPS3	4.0201
CPHL1P	0.0159642
RP11-206M11.7	0
TM4SF18	2.85971
RP11-2G17.1	0
TM4SF1-AS1	0.0720136
RP11-278L15.2	0
RP11-167H9.1	0
RP11-278L15.3	0
FKBP1AP4	0
RP11-278L15.4	0
TM4SF4	0
RP11-278L15.6	0
RNU6-1098P	0.245361
WWTR1-IT1	0.227753
WWTR1-AS1	0.323657
ANKUB1	0.00950737
RNU6-507P	0
RNU6-720P	0
NPM1P29	0.0292418
RP11-651P23.5	0.044447
RP11-651P23.4	0.221075
RP11-651P23.2	0
HNRNPA1P24	0
RP11-167H9.4	0
RP11-63E16.1	0
LINC01998	0
RPL32P9	0
RP11-167H9.5	0
LINC01213	0
U2	0
LINC01214	0
RP11-392O18.2	0.0846556
ERICH6	0.0117223
ERICH6-AS1	1.86475
SNRPCP3	0.227456
SIAH2-AS1	0.0884008
CLRN1-AS1	0
MINDY4B	0
RP11-166N6.2	0
CLRN1	0
MED12L	0.135834
RNA5SP145	0
GPR171	0.320611
P2RY14	1.15633
SETP11	0
GPR87	0.0152168
P2RY13	0.325155
P2RY12	0.554877
MRPL42P6	0
RP11-312P21.2	0
MIR5186	0
LINC02066	0.43582
AADACL2	0.0265675
AADACL2-AS1	0
RP11-64D22.1	0
AADACP1	0.128172
RP11-64D22.5	0.0723643
AADAC	0.194574
SUCNR1	0.253814
RP11-246A10.1	0
MBNL1-AS1	2.43183
TMEM14EP	0.111893
Y_RNA	0.294056
RP11-362A9.3	1.79941
RP11-788A4.1	0
ATP5LP5	0
P2RY1	1.52477
HMGN2P13	0
RP11-529G21.3	0
RP11-529G21.2	0
RAP2B	2.03922
RN7SL300P	0
RP11-292E2.1	0
RP11-292E2.2	0
LINC02006	0.0704081
LINC02083	0
RNU6-901P	0
C3orf79	0
Y_RNA	0
RP11-217E22.5	0
U8	0
RPL21P42	0
ARHGEF26-AS1	0.228851
ARHGEF26	4.45095
snoU13	0
RP11-316N24.2	0
GPR149	0
DDX50P2	0
RP11-656A15.1	0
CTD-2501O3.2	0
DYNLL1P5	0
RPL9P15	0
RP11-439C8.1	0
RP11-439C8.2	0
MME	0.573395
MME-AS1	0
LINC01487	0
RP11-451G4.2	0.1921
RP11-451G4.3	0
PABPC1P10	0
PLCH1	1.18213
RP11-639F1.2	0
RP11-639F1.3	0
RN7SL715P	0
PLCH1-AS1	0
PLCH1-AS2	0.104543
RPL6P7	0
