Name	Cervix - Ectocervix
RP11-9D8.1	0.0789884
RP11-177C12.5	1.38616
RP11-177C12.1	2.391
PTTG2	0.875615
RP11-177C12.4	0.333413
MRPS33P2	0
RP11-600L4.1	0
RP11-83C7.1	0
RP11-83C7.3	0
LINC01258	0
LINC01259	0
RP11-213G21.2	0
RP11-617D20.2	0
RNA5SP158	0
TLR10	0.134301
TLR1	0.822608
TLR6	0.77054
MIR574	0
TMEM156	0.205718
RP11-360F5.1	0.543887
RP11-360F5.3	1.3277
RNU6-32P	0.352864
RNU6-887P	0
KLB	0.103989
MIR5591	0
Y_RNA	0
LIAS	3.91324
RP11-472B18.1	0.892296
UGDH-AS1	3.0557
RNU7-11P	0
RP11-539G18.3	0.454589
Y_RNA	0
RP11-539G18.1	0.165582
RN7SL558P	0.317873
ZBTB12BP	0.642984
ELOCP33	0
RNA5SP159	0
RP11-333E13.2	0.479447
PABPC1P1	0.0842808
KRT18P25	0.0412402
RP11-333E13.4	0.106943
RNU6-1112P	0
SNORA51	0
RP11-395I6.1	0
RHOH	0.794211
RP11-395I6.2	0
AC195454.1	0
CHRNA9	0.0154893
RNU7-74P	0
RBM47	1.58646
RP11-588L15.2	0
RP11-588L15.1	0
MIR4802	0
NSUN7	2.51331
ARL4AP2	0.653181
RP11-632F7.3	1.89772
Y_RNA	1.02044
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
Y_RNA	0
RPL12P20	0
RP11-227F19.5	0.136048
OR5M14P	0
PHOX2B	0
RP11-227F19.1	0
RP11-227F19.2	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0.0384042
RP11-457P14.5	0
RP11-457P14.6	0
DCAF4L1	0.374612
RP11-814H16.2	0.221346
ATP1B1P1	0.961828
BEND4	0.0516916
RP11-63A11.1	0
SHISA3	0.540464
ATP8A1	4.17383
RPS7P7	0
CCNL2P1	0
RP11-109E24.2	0
RP11-109E24.1	0
RN7SKP82	0
GRXCR1	0
RP11-395F4.1	0
RP11-1E6.1	0
RP11-324J13.3	0
RP11-324J13.1	0
RP11-324J13.2	0
RP11-466J24.1	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0.168165
RP11-663P9.1	0
LVCAT1	0
KCTD8	1.91214
RP11-500G9.1	0
YIPF7	0.224777
RP11-700J17.1	4.63086
RP11-55C6.1	0
PRDX4P1	0
RP11-362I1.2	0
RP11-362I1.1	0
THAP12P9	0
RP11-270L13.1	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0.0280159
RP11-320H14.1	0.426844
GABRA2	0.388777
RP11-436F23.1	0
RNU6-412P	0
RAC1P2	2.18466
COX7B2	0
GABRA4	0.0415059
GABRB1	0
RP11-731J8.2	0.0309549
RP11-731J8.3	0
RP11-731J8.1	0
AC092597.3	1.34375
CORIN	2.45037
MIR8053	0
RP11-100N21.1	0.612929
RP11-121C2.3	0
RP11-121C2.2	4.34567
NIPAL1	0.589074
CNGA1	0.731509
TXK	0.934697
RNU6-838P	0
U6	0
TEC	2.25833
Y_RNA	0
SLC10A4	1.29554
ZAR1	0.148414
RNU5E-3P	0
OCIAD1-AS1	0
RNU6-158P	0
RP11-317G22.2	0
CWH43	0.136896
TPI1P4	0
RP11-1281K21.2	0
RP11-1281K21.3	0
RP11-1281K21.8	0
SNX18P23	0
RP11-1281K21.1	0
MTCO3P39	0
MTND3P22	0
RP11-241F15.1	0.195774
ANKRD20A17P	0.0827136
RP11-241F15.3	0
RP11-241F15.5	0
RP11-1281K21.9	0
RP11-1281K21.10	0
MTCO3P42	0
RP11-241F15.7	0
RP11-241F15.9	0
SNX18P24	0
RP11-241F15.10	0
SNX18P25	0
DUTP7	0.111463
RP11-365H22.2	1.72024
RP11-61F5.1	0
LRRC66	0.862486
RP11-535C7.1	0
RP11-588F10.1	0
RNU6-1252P	0
RP11-177B4.2	0.13012
MIR4449	0
SNORA26	3.45607
RP11-177B4.1	0.726395
ERVMER34-1	0.499182
SNORA26	0
Y_RNA	0
LINC01618	0
RP11-752D24.2	0.144078
RNU6-310P	0
LNX1-AS1	0.0273399
RP11-18M17.1	0.140806
LNX1-AS2	0
RP11-317M11.1	0.0397988
RP11-89B16.1	0.389254
RP11-89B16.2	0.257834
RPL21P44	0.704775
RP11-571I18.4	2.39205
RP11-571I18.5	0.0467862
RP11-571I18.2	0
MORF4L2P1	0
GSX2	0
RPL22P13	0
RP11-231C18.1	0
RP11-231C18.2	0
RP11-545H22.1	0
AC006552.1	0
RP11-273B19.2	0
RP11-273B19.1	0
RP11-463H12.2	0
RPL38P3	0
RNU6-410P	0
RP11-530I17.1	0.144141
RN7SL424P	0
RN7SL822P	0
RP11-530I17.2	0
RNU6-746P	0
LRRC34P2	0
FCF1P8	0
SRD5A3-AS1	1.07471
RP11-177J6.1	1.02989
Y_RNA	1.0234
Y_RNA	0
RN7SKP30	0.981801
RP11-528I4.2	0.392039
PDCL2	0
NMU	0.11112
RNU6-276P	0
RP11-345F18.1	0
RNU6-652P	0.444131
KIAA1211	2.05718
RNA5SP161	0
RNU6-197P	0
MRPL22P1	0
RPL7AP31	0.132093
RP11-646I6.5	1.70684
RP11-646I6.6	2.6312
RP11-646I6.3	0.195546
ARL9	1.75268
THEGL	0.306774
GLDCP1	0
RP11-630A13.4	0.47741
RPL17P20	0
RP11-533F5.2	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0.570734
Metazoa_SRP	0
Y_RNA	0
RP11-738E22.3	0.557158
RNU6-998P	0
UBE2CP3	0
IGFBP7-AS1	0.544341
RP11-300M6.1	0
RPS26P24	0
RP11-319E12.1	0
RP11-319E12.2	0
RP11-685F15.1	0
RP11-4O3.1	0
RP11-4O3.2	0
SRIP1	0
RP11-25L5.2	0
RP11-577G20.1	0
RP11-577G20.2	0
RP11-506N2.1	0
RP11-340A13.2	0
RP11-340A13.1	0
RP11-340A13.3	0
RP11-622J8.1	0
Y_RNA	0
RP11-725D20.1	0
RP11-525J21.1	0
Y_RNA	0
RNU6-1325P	0
RP11-284H12.1	0
RP11-593F5.2	0
RP11-593F5.1	0
MIR548AG1	0
RP11-16N2.1	0
ADGRL3	3.76125
RPL17P19	0
RP11-798L4.1	0.0507023
RP11-621K7.1	0.273654
Y_RNA	0
ADGRL3-AS1	0
RPS15AP17	0
RPL21P47	0
RP11-30P21.2	0
RP11-26C10.1	0
HMGN1P11	0
EXOC5P1	0.0191754
RP11-257A22.1	0
LARP1BP1	0
RP11-12K22.1	0
TECRL	0
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
RP11-158O16.1	0
RP11-707A18.1	0
RP11-633G11.1	0
EFTUD1P2	0
RP11-498E11.2	0
EPHA5	1.14268
RP11-408P14.1	4.37229
EPHA5-AS1	0.67433
RP11-807H7.2	1.1109
RNU2-40P	0
RP11-51P8.1	0
RP11-25H12.1	0
RP11-19C24.1	0
RP11-396M11.1	0.273792
MIR1269A	0
RPS23P3	0
RNU6-699P	0
RP11-584P21.2	0.315585
RNU1-63P	0
5S_rRNA	0.433106
RP11-584P21.4	0.527641
STAP1	0.398824
RP11-17P16.1	0.676676
RP11-17P16.2	1.43354
UBA6-AS1	3.68828
ST3GAL1P1	0
RP11-453E17.3	0
RP11-453E17.4	0.164254
GNRHR	0.264191
SNORA62	0
TMPRSS11CP	0.154334
TMPRSS11D	0.359136
TMPRSS11A	0.106207
TMPRSS11GP	0.0595058
RNU6-95P	0
GCOM2	0.360942
MTND2P41	0
TMPRSS11F	0.0910383
SYT14P1	0
FTLP10	0
TMPRSS11BNL	0.017856
TMPRSS11B	0.473644
RP11-642E20.5	0
RP11-642E20.2	0
RP11-642E20.3	0
APOOP4	0
MT2P1	0.519366
TMPRSS11E	0.353194
UGT2B29P	0
UGT2B17	0.0631529
RP11-1267H10.2	0
RP11-1267H10.1	0
RP11-1267H10.3	0
UGT2B15	0
RP11-1267H10.4	0
CTD-2005D20.1	0
RP11-468N14.1	0
UGT2B10	0
RP11-468N14.3	0
RP11-468N14.4	0
RP11-468N14.5	0
RP11-468N14.6	0
RP11-468N14.7	0
RP11-468N14.13	0
RP11-468N14.8	0
RP11-468N14.09	0
UGT2A3	0.0465597
RP11-468N14.10	0
RP11-468N14.12	0
RP11-468N14.11	0
UGT2B27P	0
RP11-813N20.2	0
UGT2B26P	0
UGT2B7	0.0580649
RP13-644M16.5	0
RP13-644M16.1	0
RP13-644M16.3	0
RP13-644M16.2	0
RP13-644M16.4	0
RP11-704M14.1	0
UGT2B11	0.0452173
RP11-618I10.1	0
UGT2B28	0
RP11-618I10.4	0
RP11-618I10.2	0
RP11-618I10.3	0
UGT2B25P	0
RP11-790I12.6	0
UGT2B24P	0
RP11-790I12.3	0
RP11-790I12.4	0
UGT2B4	0
UGT2A3P7	0
RP11-401E5.2	0
UGT2A1	0
UGT2A2	0
SULT1B1	0.613155
SULT1D1P	0
SULT1E1	0.46198
RP11-736K12.1	0
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
PRR27	0
ODAM	0.0347637
FDCSP	0
CSN3	0
CABS1	0.0688055
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0
AMTN	0
AMBN	0
ENAM	0.0331896
RNU6-520P	0
RNU6-784P	0
RP11-46J23.1	0.889672
U6	0
RNU6-891P	0
SLC4A4	0.451523
RP11-1J11.1	0
LDHAL6EP	0
GC	0.0601967
RNA5SP163	0
RP11-545L5.1	0
NPFFR2	0
ADAMTS3	0.724621
RP11-373J21.1	0
HNRNPA1P67	0
RNU4ATAC9P	0
RNU6ATAC5P	0
HMGA1P2	1.95204
RP11-692D12.1	1.26773
SNORA3	0
RP11-580P21.1	0
ALB	1.70509
AFP	0
AFM	0
RP11-622A1.2	0
RP11-622A1.1	0
RASSF6	0.0874179
AC112518.3	0
CXCL8	0.711762
RP11-447E20.1	0
CXCL6	0.59556
PF4V1	0.182077
CXCL1	3.9756
HNRNPA1P55	0.0513824
CXCL1P1	0
PF4	0.0786788
PPBP	0
CXCL5	0.173379
RN7SL218P	0
CXCL3	0.404046
PPBPP2	0
RP11-629B11.4	0
CXCL2	3.02796
MTHFD2L	3.5453
RP11-629B11.5	0.290528
EPGN	0.0597256
EREG	0.0870978
RP11-727M10.1	0
AREG	3.2454
AC142293.3	0
BTC	1.99235
HSPE1P23	0
RP11-44F21.3	0.0708541
RP11-44F21.2	0
RP11-44F21.5	0
RP11-44F21.4	0
RP11-598G2.1	0
RP11-542G1.1	0
RP11-542G1.2	0
RP11-542G1.3	0
RP11-567N4.2	0
RP11-567N4.3	0
C4orf26	0.115682
CDKL2	1.40581
Y_RNA	0
RNU2-16P	0
RP11-556N4.1	0
PPEF2	0.31229
RP11-630D6.5	0
CXCL9	1.24018
ART3	3.17992
CXCL10	1.33846
CXCL11	0.20624
RP11-630D6.1	0
FAM47E	0.606985
CCDC158	0.215308
SNX5P1	0
RNU6-1000P	0
RP11-356M17.1	0
SNORD50	0
SHROOM3	1.94412
RP11-688H10.1	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
AC107072.2	0
RP11-359D14.2	0.533161
RP11-359D14.3	0
RP11-123J14.4	0
RP11-123J14.1	0
SOWAHB	0.0341643
TXNP6	0.763624
RPL7P17	0.363985
RP11-1E1.2	0
RNU6-1187P	0
CTB-179I1.3	0
CTB-179I1.1	0
CTB-179I1.2	0
RP11-625I7.1	0
CXCL13	0.316023
SNORD75	0
RP13-488H8.1	0
RP11-777B9.1	0
HMGB1P44	0
HNRNPA1P56	0
RP11-777B9.4	0
RP11-777B9.5	0
FRAS1	3.22585
SERBP1P5	0.312392
MINOS1P4	0
Y_RNA	0
LINC01094	0.391425
HIGD1AP13	0
RP11-109G23.1	0
RP11-109G23.3	0
MIR5096	0
RN7SL127P	0.175683
LINC01088	4.20566
NAA11	0.10028
GK2	0.0566473
LINC00989	4.987
OR7E94P	0.637624
RP11-234K19.1	2.33389
RP11-452C8.1	0.798662
PCAT4	0
SNORA75	0
KPNA2P1	0
RPSAP39	0
RP11-377G16.2	1.06732
FGF5	0.0359639
C4orf22	0.0229433
RP11-395C17.1	0
BMP3	0.113368
PRKG2	0.63304
RP11-100N20.1	0
RNU5A-2P	0
RASGEF1B	1.74469
MTCYBP44	0
COX5BP1	0
SNORA31	0
NPM1P41	0
HNRNPA3P13	0
RNU6-499P	0
BIN2P1	0
RP11-429B11.2	0
RP11-127B20.3	3.89694
IGBP1P4	0
SNORD42	0
RPL7AP26	0.266525
RP11-791G16.2	0.143796
RP11-791G16.5	0
RP11-791G16.4	0
LINC00575	0
RP11-57B24.1	0.257899
MIR575	0
RP11-57B24.2	0
THAP9	4.15236
Y_RNA	0
RNU6-615P	0
PLAC8	0.685161
RP11-576N17.5	0.301789
RP11-576N17.2	0
RP11-576N17.3	0.119196
RP11-576N17.6	0
RP11-576N17.4	0
SLC25A14P1	0.276415
RPL30P5	0
Y_RNA	0
RP11-767N15.1	0
RP11-8L2.1	0
RNU6-774P	0
RP11-274J2.1	0
RP11-42A4.1	0
NKX6-1	0.0767088
RPL3P13	0
CDS1	2.19476
RN7SL552P	0.410396
WDFY3-AS1	0
RNU6-469P	0
WDFY3-AS2	3.75556
RN7SKP48	0
RP11-218C23.1	0
ARHGAP24	4.43792
MIR4451	0
RP13-514E23.2	1.04023
RP11-778J15.1	0.0452818
RN7SKP96	0
MIR4452	0
SLC10A6	1.52547
RP11-397E7.1	0.0569921
C4orf36	2.66033
RP11-397E7.2	0
RP11-397E7.4	1.06098
TECRP1	1.81545
RP11-476C8.2	0.127126
GAPDHP60	0.16333
RP11-529H2.1	0
MIR5705	0
HSD17B13	4.69101
RN7SL681P	0
RP11-710E1.1	0
RP11-710E1.2	0.96425
RP11-742B18.1	0.0206885
DSPP	0.0108671
DMP1	0
Y_RNA	0
CHCHD2P7	0
IBSP	0
MEPE	0
HSP90AB3P	0.93981
SPP1	3.61542
RNU1-36P	0.319424
RP11-147K6.1	0
RNU6-818P	0
RNU6ATAC31P	0
RP11-147K6.2	0
RNU6-1298P	0
RP11-10L7.1	0.570509
Y_RNA	0
NCOA4P2	0.108523
PYURF	3.87537
RP11-466G12.2	0.227443
RN7SKP244	0
RNU6-33P	0.888261
TIGD2	3.98114
RP11-84C13.2	0.55769
RNU6-907P	0
GPRIN3	1.31988
RP11-115D19.1	0.0429989
RP11-115D19.3	0
RP11-115D19.4	0
RP11-115D19.2	0.135736
SNCA-AS1	0.0514568
CCSER1	0.613171
RN7SKP248	0
RP11-11N6.1	0
AC004054.1	0
RP11-763F8.1	0
RP11-254A24.2	0.0649993
KRT19P6	0
RP11-354O24.1	0
PMPCAP1	0
RP11-562F9.3	0
LNCPRESS2	0
RP11-9B6.1	0
GRID2	0.06627
MTND1P19	0
RP11-428L21.2	0
RP11-428L21.1	0
RP11-131K17.1	0
RP11-703C10.1	0
RNA5SP164	0
ATOH1	0
RP11-363G15.2	0
HMGB3P15	0
HPGDS	2.04608
RP11-398J16.1	0
RP11-554D13.1	0
BMPR1B-AS1	0
BMPR1B	1.1523
UNC5C	3.32943
RP11-710C12.1	2.17564
RPL30P6	0
PDHA2	0
RNU6-1059P	0
RNU6-34P	0
RP11-61G24.1	0
RP11-145G20.1	0
RN7SKP28	0
COX7A2P2	0
RP11-431J17.1	0
STPG2	0.0471252
RP11-681L8.1	0
STPG2-AS1	0
CRYZP2	0
RPL5P12	0.581716
DUTP8	0
RP11-323J4.1	0.125388
RP11-810D13.1	0
RP11-724M22.1	0.097182
RP11-1299A16.3	0.403941
RP11-1299A16.1	0
BTF3P13	0
TBCAP3	0
RP11-571L19.7	0.0967342
FAM177A1P1	0
RNU7-149P	0
NDUFS5P4	0
MIR3684	0
ABT1P1	0
RP11-571L19.8	4.8606
RP11-696N14.1	2.48056
ADH4	0.648327
PCNAP1	0
ADH6	0.317607
ADH1A	0.172782
ADH1C	2.69319
ADH7	0.0794873
RP11-696N14.3	0
C4orf17	0
TRMT10A	2.41184
MTTP	0.0277966
RP11-766F14.1	0
RP11-766F14.2	0.00537093
DAPP1	0.643275
AP001962.3	0
RP11-15B17.4	0.40168
RP11-15B17.1	0.504654
RP11-15B17.2	0
DYNLL1P6	0
DDIT4L	3.83138
RP11-588P8.1	0
LINC01216	0
LINC01217	0
LINC01218	0
MIR8066	0
MIR1255A	0
BANK1	0.453314
RNU6-462P	0
MTND5P5	0
RP11-498M5.2	0
RN7SL728P	0
RP11-499E18.1	3.1159
AF213884.1	0
AF213884.2	0.614658
AF224669.3	0
LRRC37A15P	0.579427
KRT8P46	0.333254
RP11-10L12.1	0
RP11-10L12.2	0.143064
RNU7-151P	0
SLC9B1	0.662008
PABPC1P7	0.545319
ACTR3BP4	0
CENPE	0.223362
RP11-328K4.1	0
RP11-297P16.3	0
RP11-297P16.4	0
DDX3P3	0
TACR3	0
RNU6-635P	0
RP11-703G6.1	0
RP11-729M20.1	0
CXXC4	1.25891
AC004063.1	0
CXXC4-AS1	0.0341715
RP11-556I14.2	0
RP11-395M19.1	0
RP11-556I14.1	0
RNU6-351P	0
RP11-556I14.3	0
AC004069.1	0
SNORA31	0
AC004069.2	1.90434
TET2-AS1	0.204859
RN7SL89P	0
RNU6-553P	0.549011
EEF1A1P9	1.23297
AC004066.2	0
ATP5EP1	0
AC004066.3	0
ARHGEF38	0.0430059
ARHGEF38-IT1	0
RP11-311D14.1	0
GSTCD	3.63721
RP11-45L9.1	0.143295
RP11-710F7.2	0.692068
RP11-710F7.3	0.0910325
GIMD1	0
LINC02173	0
ACTR6P1	0
DKK2	1.68123
RAC1P5	0
RP11-713M6.2	0
RNU6-551P	0
RP11-286E11.1	0.0448554
RNU6-733P	0
RP11-286E11.2	0.133142
LEF1-AS1	0.189606
RPSAP34	0
ZACNP1	0
EXOC7P1	0
RPL34-AS1	0.0647493
RNU6-431P	0.465513
ETNPPL	0.0447154
RP11-75N20.2	0
RCC2P8	0
COL25A1	1.17855
AC004051.2	0.111063
RBMXP4	0.883065
SEC24B-AS1	1.62543
RN7SL55P	0
MIR576	0
SETP20	0.774711
CDC42P4	0.420468
HIGD1AP14	0.384193
AC004067.5	2.15751
RP11-602N24.3	0.180177
RRH	0.308103
LRIT3	0.79246
KRT19P3	0
EGF	0.0515024
RNU6-35P	0
ELOVL6	2.3517
RN7SL275P	0
RP11-115A14.1	0
HSBP1P2	0
RP11-433B3.1	0
RNU6-205P	0
ZBED1P1	0
ENPEP	2.37473
RPL7L1P13	0
ZNF969P	0
snoU2_19	0
RP11-380D23.1	0.0368144
PANCR	0
PITX2	0.0346181
LINC01438	0
MIR297	0
LYPLA1P2	0
AC004062.2	0
RNU6-289P	0
RP11-255I10.1	0
RP11-255I10.2	0
RP11-269F21.1	0
RP11-269F21.2	0
RP11-269F21.3	0
CCDC34P1	0
TUBB8P3	0
RP11-477G18.1	0
RP11-477G18.2	0.241255
RP11-73K9.2	1.48997
RP11-73K9.3	0.906104
RTEL1P1	0.134339
TOX4P1	0.076566
NEUROG2	0
RP11-402J6.1	0
RPL23AP94	0
ZGRF1	2.9637
RP11-402J6.3	1.31331
RP11-148B6.1	0.1389
MIR367	0
MIR302D	0
MIR302A	0
MIR302C	0
MIR302B	0
OSTCP4	0
RP11-148B6.2	0
WRBP1	0
RP11-119H12.1	0
Y_RNA	0
RPL7AP30	2.30699
RP11-119H12.3	0
RP11-119H12.4	0.116084
RP11-119H12.6	0.285487
RP11-119H12.5	0
RP11-650J17.1	0.0321058
RP11-650J17.2	0
MIR1243	0
MIR8082	0
AC004057.1	0.60012
RN7SL184P	0
RNU1-138P	0
RP11-397D21.1	0
ARSJ	4.84235
RP11-26P13.2	0.119513
RP11-362M19.1	0
UGT8	1.39921
MIR577	0
CIR1P2	0
RN7SL808P	0
NDST4	0.0413354
MRPS33P3	0
RPF2P2	0
PGAM4P2	0
KRT18P21	0
RP11-659O3.1	0
EIF3KP3	0
RP11-166J5.1	0
TTC39CP1	0
MTRNR2L13	0
TRMT112P1	0
CUL4AP1	0
RP11-55L3.1	0
ACTN4P1	0.10897
RNU6-119P	0
RP11-97F8.1	0
TRAM1L1	2.42808
AC107399.1	0
AC107399.2	0
AC113617.1	0
LINC01378	0
RPSAP35	0
NT5C3AP1	0.443698
AC108056.1	0
NDST3	0.209042
FKBP4P1	0
NDUFS5P5	0
RP11-586D5.3	0
CEP170P1	0.0574504
RNU6-1054P	0
CICP16	0.488435
SEPT14P4	0.510989
RP11-384K6.8	0.0714031
RP11-358D17.1	0.292817
RP11-358D17.2	2.09787
MYOZ2	1.25031
RP11-455G16.1	0.277055
FABP2	0.0437217
KLHL2P1	0.362346
RNU4-33P	0
RP11-548H18.2	0.08135
GTF2IP12	2.22488
RP11-33B1.4	0
RNU6-1217P	0
RP11-33B1.3	0.114458
SNORA11	0
LINC01365	0
RP11-96A1.4	0
RP11-700N1.1	0.306052
Y_RNA	0
RP11-96A1.5	0
MAD2L1	0.968769
RP11-679C8.2	0.0189769
LTV1P1	0
SAR1P3	0
RP11-501E14.1	0
RNU6-550P	0
SETP12	0.341643
NDNF	4.73081
RN7SKP137	0.154795
RP11-647P12.1	0
RP11-647P12.2	0
TNIP3	0.0308668
RNU6-948P	0
Y_RNA	0
QRFPR	0
RP11-364P2.2	0
TUBB4BP5	0
TMEM155	0.051875
PP12613	0
RP11-63B13.1	0
TRPC3	1.97372
AC097533.1	0
RN7SL335P	0
ADAD1	0
IL2	0.0512197
IL21	0
IL21-AS1	0.100137
CETN4P	0.212409
BBS12	4.03506
RP11-170N16.1	0
RP11-170N16.2	0
RP11-170N16.3	1.97429
NUDT6	3.19246
SPATA5	4.25628
CTB-51E13.1	0
RP11-381N20.2	0
RP11-381N20.1	0
LINC01091	0.0378482
AC096732.2	0
RPL21P50	0
RP11-107E21.1	0
RP11-728C8.1	0
CTD-2325B11.1	0
RP11-93I21.2	0
TECRP2	0
RP11-93I21.3	0.279526
Y_RNA	0
MIR2054	0
RP11-399F2.2	0
NUP58P1	0
TMEM248P1	0
RP11-318I4.1	0
RP11-318I4.2	0
RBM48P1	0
Y_RNA	0
RP11-810P8.1	0
RP11-125O18.1	0
RP11-18O11.1	0
RP11-18O11.2	0
SLC25A31	0.0541118
HSPA4L	1.78391
RP11-50D9.4	0.892931
RP11-50D9.1	0.660245
RP11-50D9.3	0.118706
PLK4	1.20596
RNU6-583P	0
RP11-214O14.1	0
FOSL1P1	0.0674075
RP11-420A23.1	4.49093
RP11-130C6.1	0
RP11-184M15.1	0.3069
RP11-184M15.2	0
JADRR	0
SCLT1	4.39182
RP11-209D20.2	0.199344
AC093826.1	0
C4orf33	2.95637
RP11-392L5.2	0
ZSWIM5P3	0
RP11-378N18.1	0
RP11-419L4.1	0
RP11-519M16.1	0
RP11-422J15.1	0
EEF1GP8	0
RP11-521E5.1	0
PGBD4P4	0
GAPDHP56	0
RP11-401I19.2	0
RP11-401I19.1	0
RP11-488I4.2	0
RNU6-224P	0
RP11-314N14.1	0
RP11-758B24.1	0
RN7SL205P	0
SNORA70	0
RP11-614F17.1	0
RP11-614F17.2	0.0493997
RPL7AP28	1.73394
RP11-745L13.2	0.109714
RP11-789C2.1	0
RP11-1E22.1	0
ELL2P2	0
RP11-62N21.1	0
LINC01256	0
AARSP1	0
RP11-404I7.2	0
RP11-404I7.1	0
RP11-9G1.3	0.18076
R3HDM2P1	0
PCDH10	3.0067
RP11-285A15.1	0
RP11-427M20.1	0.383861
PABPC4L	1.76862
RP11-400D2.2	0
PES1P1	0
RP11-400D2.3	0
CTD-2012I17.1	0
RP11-192C21.2	0
RP11-192C21.3	0
RP11-192C21.1	0
RP11-553P9.1	0.32666
RP11-553P9.2	0
RP11-553P9.3	0
U6	0
KRT18P54	0
TARS2P1	0
RP11-780O17.1	0
LINC00613	0
RNU1-89P	0
RP11-782E2.2	0
RP11-775H9.3	0
RP11-775H9.2	0
RP11-775H9.1	0
TERF1P3	0
RP11-625B21.1	0
RP11-138I17.1	0.0253593
RP11-785F11.1	0
SERF1AP1	0
STMN1P2	0
RPS23P2	0.142604
LINC02172	0.0436743
RP13-884E18.2	0
RP13-884E18.4	0
RP11-793B23.1	0
LINC00616	0
SLC7A11-AS1	0.0191943
SLC7A11	0.121734
RP11-733C7.1	0
LINC00498	0
LINC00499	0
LINC00500	0
RP11-310A13.2	0
RP11-173E2.1	0.087514
RP11-173E2.2	0
RP11-98O2.1	0
RP11-371F15.3	0
RP11-577B7.1	0
NOCT	1.4931
RNU6-531P	0
RN7SL382P	0
Metazoa_SRP	0
RN7SL311P	0
Y_RNA	0
RNU6-506P	0
RNU6-1074P	0
MGARP	3.20101
RNU6-1214P	0
RP11-83A24.2	2.73267
RP11-83A24.1	0.213141
ACA64	0
FTH1P24	0.128097
RP11-342I1.2	0.630329
RP11-308D13.3	0
RN7SKP237	0.125437
H3F3AP6	0.826783
RN7SKP253	0
RP11-392B6.1	0
SCOC-AS1	0.532404
NDUFB4P9	0
RPL14P3	0.783827
CLGN	0.482973
MGAT4D	0
RP11-542P2.2	0
UCP1	0
RN7SL152P	0
RP11-5K16.3	0
TNRC18P1	0.320671
RNY1P14	0
RP11-102N12.2	0
RP11-102N12.3	1.12914
Y_RNA	0
RP11-586L23.1	0
RP11-362F19.1	0.187793
RP11-362F19.2	0
RP11-362F19.3	0.216168
RP11-208N20.1	0
IL15	3.28994
RPL5P13	0.076405
LSM3P4	0
RP11-223C24.2	0
RP11-223C24.1	0
RP11-284M14.1	1.0375
RP11-54P19.1	0
RP11-364L4.3	0
Y_RNA	0
MIR3139	0
RP11-364L4.1	1.65442
RPSAP36	2.91853
RP11-58H15.3	0
SMARCA5-AS1	0
GUSBP5	0.574293
FREM3	0
RP13-578N3.3	0.31076
RP11-780M14.1	0
GYPE	0.658737
RP11-673E1.3	1.62976
RP11-673E1.1	0.329235
RP11-673E1.4	0
GYPB	0
GYPA	0
RP11-361D14.2	0
KRT18P51	0
HHIP-AS1	1.51629
HHIP	0.0960149
HSPD1P5	0
RP13-539F13.3	0
RP13-539F13.2	0
RN7SKP235	0
Y_RNA	0.466416
RPS23P4	0
RP11-142A22.4	0.0915813
RTN3P1	0
RP11-142A22.3	0.0516408
NMNAT1P4	0
SMAD1-AS2	0
SMAD1-AS1	0
RP11-557J10.5	0
MMAA	2.85343
NCOA4P3	0.034941
RP11-557J10.4	0.316323
C4orf51	0
RP11-181K12.1	0.364717
RP11-181K12.2	0.119703
Y_RNA	0
RP11-203B7.2	0
RP11-203B7.1	0
LINC01095	0
RP11-6L6.4	3.50613
RP11-6L6.2	0.86287
RP11-6L6.6	0
RP11-6L6.7	0
SLC10A7	4.8531
MIR7849	0
RNU1-44P	0
POU4F2	0
TTC29	0.0597958
RP11-292D4.2	0
RP11-292D4.1	0
RP11-292D4.3	0
RP11-292D4.4	0
MIR548G	0
RP11-364M6.1	0
PRMT5P1	0
RP11-752L20.3	2.31972
GTF2F2P1	0.780815
RP11-752L20.5	0.387626
RP11-425A23.1	0
RNA5SP165	0
MIR4799	0
RN7SL254P	0
RP11-315D13.1	0.245711
RP11-76G10.1	0
ASS1P8	0
RNA5SP166	0
RP11-503L19.1	0
ATP5LP4	0
RP11-360A10.1	0
CTB-191D16.1	0
RNU7-197P	0
RP11-563M4.1	0
RP11-342A1.1	0
RP11-24I21.1	0
RP11-526A4.1	0
RP11-707F2.1	0
AKIRIN2P1	0
RNA5SP167	0
RNU6-1230P	0
RP11-423J7.1	0
RNU7-194P	0
RP11-174F8.1	0.0542797
RP11-1336O20.2	0.0479778
MAB21L2	0.0885105
ZBTB8OSP1	0
RNA5SP168	0
AK4P6	0
SNORD73B	0
SNORD73A	0
RP11-372K14.2	2.23918
