Name	Skin - Not Sun Exposed (Suprapubic)
CTD-2187J20.1	0
RP11-434D9.1	0.167355
RP11-357D18.1	0.388579
RP11-83M16.1	0
RP11-83M16.5	0.204103
BCL9P1	0.0346432
RP11-83M16.3	0.434084
RP11-83M16.4	0.626672
RP11-83M16.6	0.118384
CTD-3066C23.1	0
RP11-434D9.2	0
CTD-2060F24.1	0
RNU6-1232P	0
EEF1B2P2	0.164801
LINC02219	0
CTD-2582M21.1	0
CTC-537E7.3	0.102372
CTC-537E7.1	0
CTC-537E7.2	0
CTC-340D7.1	0
VWA8P1	0
U8	0
RP11-141O11.1	0
RN7SKP251	0
LINC02198	0.0753388
CTC-498J12.1	0.150042
SUMO2P4	0
CTC-498J12.3	0
SNORA50	0
CTC-351M12.1	0.502238
CFL1P5	1.21221
CHCHD2P2	0.715414
NDUFB9P1	0
RPS27P14	0.119916
RP11-241G9.3	0
RN7SL616P	0
OCLN	4.95981
RNU6-724P	0
GTF2H2C	0.682604
RP11-848G14.2	0.0304951
RP11-848G14.5	0.395696
GUSBP3	0.0679274
RP11-974F13.5	0
RP11-98J23.2	0.991799
RP11-98J23.1	0
CDH12P2	0
SERF1B	0.342816
SMN2	2.48784
RP11-1319K7.1	0.761877
CDH12P3	0
RP11-1415C14.4	2.05776
GTF2H2B	0.261697
RP11-497H16.9	0.0789303
RP11-497H16.7	0.0626759
RP11-497H16.8	0
RP11-497H16.5	0
RP11-589F5.4	0.0534148
CDH12P1	0
SERF1A	0.0361677
SMN1	4.24052
NAIP	0.318855
GTF2H2	0.871175
RP11-195E2.1	2.28684
RP11-1280N14.3	1.09061
CDH12P4	0
GUSBP9	1.20617
RP11-1198D22.1	0.473964
LINC02197	0
RP11-136K7.3	0
PMCHL2	0
RP11-136K7.1	0
RP11-1174L13.2	0
HMGN1P12	0
CARTPT	0.057987
RP11-1315F8.2	0
MIR4803	0
RN7SL153P	0
PTCD2	2.87564
RP11-389C8.1	0.178839
YBX1P5	0
RP11-389C8.2	2.26269
ZNF366	0.823739
LINC02056	0
CTC-347C20.1	0
RPL7P22	0
AC063979.1	0
Y_RNA	0
CTD-2631K10.1	0
MIR4804	0
CTD-2339M3.1	0.3162
CTD-2376I4.1	0.140184
CTD-2376I4.2	0.314003
CTC-250P20.2	0.232424
CTC-250P20.1	0
TMEM171	1.06134
RP11-232L2.2	0
RP11-232L2.1	0
TMEM174	0
RP11-60A8.1	1.49015
RP11-60A8.2	0
RP11-79P5.3	0
FOXD1	0.907297
LINC01385	0
LINC01386	0
RP11-79P5.9	1.33566
FUNDC2P1	0.273612
CTC-575I10.1	0.326662
CTD-2372A4.1	0.208662
RNU7-196P	0
RP11-428C6.2	0
LINC02122	0
LINC01335	0
RN7SL814P	0
CTD-2275D24.1	0
LINC01333	0
LINC01332	0
LINC01331	0
RNU6-658P	0.379828
FAM169A	0.302047
CTD-2060C23.1	0
CTD-2377O17.1	0.0284408
SNORA40	0
CTD-2503O16.4	0.0616264
CTD-2503O16.3	0
CTD-2503O16.1	0
RPL27AP5	0.135019
RP11-229C3.4	0
GCNT4	2.50943
LINC01336	0.414397
ANKRD31	0.133275
SUMO2P5	0
CTD-2235C13.2	0
CTD-2235C13.3	1.56081
CTD-2235C13.1	2.54696
RNU7-175P	0
CTC-366B18.4	2.86161
ANKDD1B	1.33725
RNU6-680P	0
SLC25A5P9	0
RP11-524L6.4	0
RP11-524L6.3	0
BIN2P2	0
RP11-524L6.2	0
SAP18P1	0
CTC-235G5.2	0
CTC-235G5.3	0
SV2C	0.129359
RNA5SP186	0
AC113404.1	0.240373
RP11-466P24.5	0
HMGN2P4	0.587895
PDCD5P2	0
RP11-466P24.6	0
SNRPCP2	0
IQGAP2	3.74664
CTD-2275D10.2	0
CTD-2236F14.1	0.0530157
F2RL2	3.46145
CTD-2384B11.2	0.140972
NCRUPAR_1	0
NCRUPAR_2	0
RN7SL208P	0.498456
S100Z	0.0371664
RNU6ATAC36P	0
CRHBP	0.302323
ZBED3	3.08709
SNORA47	0
ZBED3-AS1	0.223197
HMGB1P35	0
PDE8B	2.02655
ALDH7A1P1	0.143869
RPS2P24	0
RPL7P23	1.10823
OTP	0
ACTBP2	0.435695
RP11-107N7.1	0
CTD-2179L22.1	0.0808249
ATP6V1G1P6	0
CTD-2037K23.1	0
RNU6-183P	0
Y_RNA	0
HMGB1P21	0
CTD-2073O6.1	0.192538
CTD-2045M21.1	0
ARSB	1.46041
DMGDH	0.67315
CTD-2299I21.1	0
BHMT2	2.94915
BHMT	0.184845
RNY3P1	0
CTC-422A18.1	0
SNORA18	0
CTC-422A18.2	0
CTC-451P13.1	2.36671
HOMER1	2.85296
RP11-342F17.1	0.087317
RP11-342F17.2	0
Y_RNA	0
Y_RNA	0
CTC-431G16.2	0
CTC-431G16.3	0
LINC01455	0
THBS4	1.71554
RP11-168A11.4	0.304177
TRMT112P2	0
CTD-2201I18.1	0.362952
CTC-458I2.2	0.436042
KRT18P45	0
CTC-512J14.7	0.0753645
SNORA31	0
CTC-512J14.1	0
SPZ1	0
RBMX2P5	0
CTC-512J14.5	0.174367
HNRNPA1P12	0.0871262
RNU6-211P	0
CTD-2015H6.3	3.42236
FAM151B	0.622558
RPS27AP9	0
RPL7P24	0.0570379
ANKRD34B	0.00730343
DBIP2	0
LINC01337	0.176771
DHFR	2.75574
CTC-325J23.2	0.110543
MTRNR2L2	0
RP11-241J12.3	0
RP11-241J12.1	0.153295
RASGRF2-AS1	0.0875399
RASGRF2	1.19908
CTD-2193P3.1	0
CTD-2193P3.2	0
CKMT2-AS1	4.79389
CKMT2	3.06735
CTD-2248H3.1	1.01749
ACOT12	0.0610375
CTD-2249K22.1	0
SEM1P1	0
ATG10	3.90882
ATG10-IT1	0
PPIAP11	0.497234
ATG10-AS1	0
RN7SL378P	0
RPS23P5	0
ATP6AP1L	2.16645
CTD-2015A6.1	0
CTD-2015A6.2	0
CTD-2218K11.2	0
RPL5P16	0
CTD-2218K11.3	0
MIR3977	0
LINC01338	0
RP11-78C3.1	0
CTD-2227C6.3	0
ST13P12	0
CTD-2227C6.2	0.135902
RP11-343L5.2	0.676393
SCARNA18	0
XRCC4	3.58858
CTD-2110K23.1	0
COQ10BP2	0.108223
FTH1P9	0
VCAN-AS1	0
HAPLN1	0.0969389
RN7SKP295	0
RNU6-620P	0
CTC-484M2.1	0.219551
RNU4-11P	0
RP11-456A14.1	0
RNU6-448P	0
CTD-2269F5.1	1.50755
RP11-509M23.1	0
CTC-384G19.1	0
RBBP4P6	0
RP11-1072N2.2	0
RP11-1072N2.3	0
RP11-1072N2.4	0
CTD-2331D11.2	0
CTD-2331D11.3	0
CTD-2331D11.4	0
RPL5P17	0.282341
CTC-534B23.1	0
CTC-480C2.1	0
RPS2P25	0
CTD-2036A18.2	0
PTP4A1P4	0
NBPF22P	0
CTD-2123J17.2	0
CTC-261N6.3	0
CTC-261N6.1	0
CTC-261N6.2	0
CTD-2299E8.1	0
RNU6-804P	0
LINC02059	0
CTC-493L21.2	0
CTD-2161E19.1	0.654623
RP11-72L22.1	0
RN7SKP34	0
MIR4280	0
LINC01949	0
RN7SL629P	0
RNU6-606P	0
CTC-428H11.2	1.37028
RNU6-727P	0
CTD-2316B1.1	0
LINC02144	0
TMEM161B-AS1	2.52571
RNA5SP187	0.426704
RPS3AP22	0
SNORA70	0
CTC-498M16.3	0
LINC02060	0.0399078
CTC-498M16.4	0
LINC00461	0.0278283
CTC-470C15.1	0
CTC-467M3.3	0
CTC-467M3.1	0
MEF2C	2.81
MEF2C-AS1	0.124342
CTD-2232E5.2	0
LINC02161	0
AC113167.1	0
AC113167.2	0
MIR3660	0
LINC01339	0
RP11-61G23.2	0
CTD-2373J6.1	0.314282
CTD-2373J6.2	0
MBLAC2	3.63101
POLR3G	2.02207
ADGRV1	0.186941
TMEM251P1	0
RP11-414H23.2	0
RP11-414H23.3	0
RNU4-90P	0
RP11-213H15.1	0.0912598
LUCAT1	0.179252
Metazoa_SRP	0
CTD-2061E19.1	0
CTD-2061E19.6	0
ARRDC3-AS1	0.686774
RAB5CP2	0
PCBP2P3	0
RP11-348J24.2	0
RP11-348J24.1	0
RP11-133F8.2	0
CTC-529L17.1	0
CTC-529L17.2	0
CTC-458G6.4	0
LDHBP3	0
CCT7P2	0
LINC02058	0
CTD-2091N23.1	0
POLD2P1	0
NR2F1-AS1	0.425367
NR2F1	2.22012
RP11-65F13.3	0
NPM1P27	4.3633
POU5F2	0.0683952
RP11-185E12.2	0
RP11-549J18.1	1.11151
KIAA0825	0.568604
MTND5P12	0
MTND6P3	0.065998
MTCYBP35	0
CTC-303L1.1	0.0341853
CTC-303L1.2	0.220528
SLF1	2.02424
MCTP1	2.03132
CTC-484P3.3	0
RPL7P18	0.119586
uc_338	0
CTC-558O19.1	0
FAM81B	0.0379115
CTD-2538A21.1	0
RNU6-308P	0
ARSK	3.43805
GPR150	0.433313
RFESD	1.25067
SPATA9	0.414317
CTD-2154I11.2	0.0928882
HSPD1P11	0.539581
AC008592.3	0.680197
AC008592.4	0.296121
AC008592.8	2.34384
AC008592.5	0.131031
AC008592.7	0
FABP5P5	0
MIR583HG	0.163737
MIR583	0
RNU6-524P	0
RP11-254I22.3	0
RP11-254I22.2	0
CTD-2337A12.1	0.110652
PCSK1	0.240252
CTC-506B8.1	1.19773
CTD-2260A17.1	4.7634
CTD-2260A17.3	0.658594
CTD-2260A17.2	1.94497
AC008850.3	0
Y_RNA	0
SETP22	0
LIX1-AS1	0.0420837
LIX1	0.0617603
RNU1-73P	0
CTD-2215E18.2	0
CTD-2215E18.3	0
CTD-2278B20.1	0
YTHDF1P1	0
RP11-155G15.3	0
LINC01340	0
MTCYBP40	0
RP11-72K17.1	0
RP11-455B3.1	0
AC008834.2	0
LINC01846	0
RP11-274E7.1	0
RP11-274E7.2	1.28639
CH17-12M21.1	0
KRT8P32	0
MRPS35P2	0
MTCO2P24	0
MTCO1P24	0
CTBP2P4	0.0378696
DDX18P4	0
RGMB-AS1	1.44789
CTC-463N11.4	0.819431
CSNK1A1P3	0
RNU6-402P	0
LINC02062	0.343333
Y_RNA	0
CTD-2007H13.1	0
RP11-93O17.1	0
RP11-93O17.2	0
GUSBP8	0
LINC02113	0
CTD-2151A2.2	0
CTD-2151A2.3	0
CTD-2160D9.1	0
EEF1A1P20	0
Y_RNA	0
MTCYBP22	0
MTND6P22	0.177312
MTND5P10	0
MTND4P35	0.411003
MTND4LP5	0
MTND3P19	0
MTCO3P22	0
MTATP6P2	0.356032
MTCO2P22	0.235608
MTCO1P22	0.101863
CTD-2012B7.1	0
RNU6-1119P	0
RP11-346J10.2	0.0820889
RP11-346J10.3	0
RP11-346J10.1	0
CTD-2001C12.1	0.0546269
CTC-293G12.1	0
RN7SKP62	0
ST8SIA4	0.691153
MIR548P	0
RN7SL802P	0
OR7H2P	0
RP11-1152B5.1	0
RNA5SP188	0
CTD-2333K2.1	0
SLCO4C1	0.194792
RN7SKP68	0
SLCO6A1	0
RP11-58B2.1	0
LINC00492	0
CTD-2340E1.2	0
LINC00491	0
EIF3KP1	0.116001
GIN1	1.95092
PPIP5K2	4.83223
CTC-503K11.2	0
C5orf30	4.7893
CTD-2154H6.1	0
PDZPH1P	0.0711409
LINC02115	0.149101
CTC-445B21.1	0
LINC02163	0
RNU1-140P	0
RN7SL255P	0
RP11-6N13.1	0
RP11-313L6.2	0
RNU6-334P	0
RP11-6N13.4	0
CTD-2374C24.1	0
RAB9BP1	0
RNA5SP189	0
CTC-278L1.1	0
CTD-2285G11.1	0
SNORA31	0
LINC01950	0.115959
PSMC1P5	0
RP11-252I13.2	0
RP11-252I13.1	0
RN7SL782P	0
RN7SKP122	0
RP11-120B7.1	0.729234
CTC-329H14.1	0.0325257
CTD-2197I11.1	0
Y_RNA	0
RP11-47F1.1	0
RNU6-47P	0
GJA1P1	0.313364
CTD-2587M2.1	0.704897
CTD-2128F4.1	0
RP11-231G15.2	0
RP11-231G15.3	0
RP11-231G15.1	0
KRT18P42	0
CTC-332L22.1	0.404797
RN7SKP230	0.367354
CTC-287O8.1	0.277228
LINC01848	0
PGAM5P1	0
TMEM232	0.238534
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0.0104048
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.608072
CTC-551A13.2	0
AC010468.3	0
AC010468.1	0.953435
CAMK4	0.152869
AC010468.2	0
CTC-499J9.1	0
STARD4	2.73116
STARD4-AS1	1.3062
HMGN1P13	0
CTD-2367A17.1	0
NREP	2.76976
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
SNORA13	1.76361
CTC-459M5.1	0.359963
CTC-459M5.2	0.304738
RP11-526F3.1	0.0667683
CTC-470E21.1	0
EPB41L4A-AS2	1.47523
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0
CBX3P3	0
RNU6-482P	0
XBP1P1	0.679441
ZRSR1	2.25817
CTC-487M23.5	2.45619
CTC-487M23.6	1.26209
CTC-487M23.7	1.06573
CTD-2201G3.1	0.25632
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0
RN7SKP89	0
KCNN2	0.345086
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	0.401186
TRIM36-IT1	0
CTC-428G20.2	0.109523
PGGT1B	4.78026
CTC-428G20.6	0.22439
CTC-428G20.1	0.113369
CCDC112	3.78455
HMGN1P15	0
CTNNA1P1	0.0191016
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.042914
TICAM2	2.35823
AC010226.4	1.47315
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
CDO1	3.33237
LVRN	1.48369
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.0979109
CTD-2287O16.5	1.80977
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.464592
SEMA6A-AS1	1.39999
RPS14P8	1.14573
SEMA6A-AS2	0.135876
RPS17P2	0.16024
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0.976072
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.108846
LINC02148	0
LINC02208	0.0173406
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	2.19143
CTB-161M19.4	0.160213
RNU6-373P	0
CTB-161M19.1	0
CTB-161M19.2	0
RP11-950K24.2	0.466446
LAMTOR3P2	0.841792
RNU6-701P	0
MIR5706	0
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0
FABP5P6	0
FAM170A	0.0624728
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRR16	2.86065
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.23527
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
CTC-441N14.2	0.0696329
ZNF474	0.314065
CTC-441N14.1	0
CTC-441N14.4	0.0114218
CTD-2544H17.2	0
SNCAIP	1.39588
CTD-2544H17.1	0
CTD-2280E9.1	0
MGC32805	0.148321
LINC02201	0
ARGFXP1	0
CTB-36H16.2	1.04724
RN7SL689P	1.21879
RP11-359P5.1	0.098818
RN7SL711P	0
AC106786.1	0.369861
PRDM6	0.449961
CTD-2347I17.1	0
KRT8P33	1.31086
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0.131752
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
ZNF608	3.78844
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.692031
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0.0830961
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	0.711012
RP11-517I3.2	4.64859
RNU6-290P	0
RP11-395C3.1	0.13951
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
C5orf63	1.10536
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.120774
MEGF10	0.3321
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.192851
CTD-2195M15.4	0
CTXN3	0
CTC-548H10.2	0
CCDC192	0.42626
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.532166
FBN2	0.192999
Y_RNA	0
CTC-573M9.1	0
SLC27A6	1.50812
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0
ADAMTS19	0.0355075
CTC-575N7.1	0
KIAA1024L	0
CHSY3	1.42886
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.0848579
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0
uc_338	0
AC005593.2	0
MEIKIN	0
AC034228.4	0
ACSL6	0.115184
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.556841
MIR6830	0
SLC22A4	1.28346
AC034220.3	1.90494
MIR3936	0.916915
C5orf56	1.86475
AC116366.5	0
Y_RNA	1.0766
AC116366.6	2.09766
IL5	0
TH2LCRR	0.191727
IL13	0.0705461
IL4	0.109094
AC004237.1	0.240612
KIF3A	4.34757
CCNI2	0.427206
SOWAHA	0.229968
AC004775.5	0
SHROOM1	2.23255
RNA5SP192	0
GDF9	0.956754
LEAP2	3.19925
AC010240.2	0.177706
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0
AC010240.3	0
Y_RNA	0
RP11-485M7.1	0.662954
RP11-485M7.2	0.419837
CTB-49A3.2	0.41995
CTB-49A3.1	0
FSTL4	2.16525
CTB-49A3.5	0.0232782
CTB-49A3.4	0
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0.34473
AC005178.1	0
WSPAR	0
CTB-113I20.2	3.2371
CTB-113I20.1	0
TCF7	3.30614
MIR3661	0
CTD-2410N18.3	0.486402
CTD-2410N18.1	0
CDKL3	0.933113
RP11-215P8.2	0.538467
RP11-215P8.3	0.387551
RP11-215P8.1	0.12188
RP11-215P8.4	0
AC005355.1	0
RNU6-456P	0
LINC01843	0.0800843
RN7SL541P	0
AC005355.3	0.0831461
RNU6-1311P	0
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	3.0771
AC006077.3	2.62495
MTCYBP18	0.933157
MTND6P4	2.62786
MTND5P11	1.14679
MTND4LP30	1.7313
MTND3P25	0
CATSPER3	0.910493
PITX1	1.8411
CTC-276P9.4	0
C5orf66-AS1	0.0323417
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	0.760121
DCANP1	0
TIFAB	0.144621
CTB-138E5.1	0
NEUROG1	0
CTC-321K16.1	1.7617
LINC01959	0.0898156
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	1.52631
SLC25A48	0.84524
IL9	0.0670388
GS1-39E22.2	0.271208
GS1-39E22.1	0
LECT2	0
FBXL21	0
VTRNA2-1	0
SMAD5-AS1	0.0681422
AC009014.3	0.02351
TRPC7	0
TRPC7-AS1	0
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0.0531081
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
SPOCK1	4.98913
KLHL3	2.58713
MIR874	0
RP11-381K20.4	0
NPY6R	0.0980026
RP11-381K20.2	0.252964
MYOT	0.761578
PKD2L2	0.115773
RP11-325L7.1	0
RP11-325L7.2	0
RNU6-1148P	0
WNT8A	0
NME5	0.386376
RNU6-460P	0
RNU6-888P	0
KIF20A	2.29856
GFRA3	3.5521
RPS27AP18	0
CDC25C	0.935142
REEP2	2.49174
RP11-461O14.3	0
RPL7P19	0.396057
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.374724
LRRTM2	0.21578
RNA5SP194	0
CTB-46B19.2	0.135316
RPL12P21	0
RNU6-572P	0
SNHG4	3.14195
SNORA74	0
SNORA74A	0.231471
MATR3	4.20314
RNA5SP195	0
RN7SKP64	0
SLC23A1	2.17835
MZB1	0.255572
PROB1	1.05826
SPATA24	1.44743
DNAJC18	2.50807
RNU5B-4P	0
AC138517.6	0
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.429569
CTD-3224K15.3	0.130667
CXXC5-AS1	0.0682202
CTB-35F21.1	0
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.217854
NRG2	3.59095
CTB-35F21.4	0.276329
Y_RNA	0
LINC01024	1.49279
CTB-131B5.5	1.60352
CTB-131B5.2	0.140372
CTC-329D1.3	0
SLC4A9	0.107694
CTC-329D1.2	1.93973
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.117251
SNORA27	0
HAUS1P1	0.0627241
RP11-515C16.1	0
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.0205661
PCDHA2	0.0537429
AC005609.16	0
PCDHA3	0.126673
PCDHA4	0.0391419
PCDHA5	0.0514358
PCDHA6	0.0754553
PCDHA7	0.10427
PCDHA8	0
PCDHA9	0.00958641
PCDHA10	0.0960311
PCDHA11	0.0339424
PCDHA12	0.0509831
AC005609.17	0
PCDHA13	0.020015
PCDHAC1	0.0311497
CTC-270D5.2	0
PCDHAC2	0.0398405
CTC-270D5.1	0
PCDHB1	0
CH17-140K24.1	0
PCDHB2	1.37374
AC005754.7	0
PCDHB3	0.760271
AC005754.8	0.429546
PCDHB4	1.88328
PCDHB5	0.905482
PCDHB6	0.826383
PCDHB17P	0.0739415
CH17-140K24.3	0
PCDHB7	0.741073
PCDHB8	0.276865
PCDHB16	1.61149
CH17-140K24.5	0
PCDHB9	0.740627
CH17-140K24.6	0.319112
PCDHB10	1.08912
PCDHB11	1.08041
PCDHB12	0.72618
PCDHB13	1.93335
PCDHB18P	0.620656
PCDHB19P	0.251696
CH17-140K24.2	0
PCDHB15	2.07008
AC005752.10	0.149669
SLC25A2	0.265695
AC005618.6	0.278013
PCDHGA1	0.246314
PCDHGA2	1.43921
PCDHGA3	0.854963
PCDHGB1	0.415813
PCDHGA4	0.88762
PCDHGB2	1.22012
PCDHGA5	1.01608
PCDHGB3	1.15263
PCDHGA6	2.08286
PCDHGA7	1.43696
PCDHGB4	1.95085
PCDHGA8	0.335288
PCDHGB5	4.62035
PCDHGA9	2.19701
PCDHGB6	2.30748
PCDHGA10	1.90987
PCDHGB7	4.52439
PCDHGA11	1.6342
PCDHGB8P	0.381102
PCDHGA12	2.31161
PCDHGB9P	0.217041
CTD-2024I7.18	0.239062
RN7SL68P	0.165193
PCDHGC4	0.576247
PCDHGC5	0.855108
CTD-2024I7.13	0.109947
RPS27AP10	0.303735
AC008781.7	2.29204
AC005753.1	1.45936
AC005740.3	0.161476
PCDH12	2.20837
AC005740.6	0.732189
AC005740.5	0
AC005740.4	0
CTC-463A16.1	1.3422
SPRY4	4.20393
SPRY4-IT1	0
AC005592.2	0.0264623
RPS12P10	0
FGF1	0.835498
AC005592.3	0.048968
LINC01844	0.14883
ARHGAP26	4.51897
ARHGAP26-AS1	0
ARHGAP26-IT1	0
RPL7P21	0.136876
RP11-278J6.5	0
RP11-278J6.4	0.196324
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0
HMHB1	0
RN7SL87P	0
KCTD16	0.0120029
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.117078
CTC-806A22.1	0.0568937
CTB-73N10.1	0
PRELID2	0.931588
CTB-78O21.1	0.186972
GRXCR2	0.327324
AC005351.1	0.0947999
PLAC8L1	1.68163
RP11-118M9.3	0.591771
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0.123107
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.886499
RN7SL791P	0
KRT8P48	0.0584659
PPP2R2B-IT1	0
CTC-255N20.1	0.52538
STK32A	3.18786
CTB-108O6.2	0.184982
JAKMIP2-AS1	0
JAKMIP2	0.154139
SPINK1	1.6445
CTC-327F10.1	0
SCGB3A2	0.3935
CTC-327F10.5	2.87525
EEF1GP2	0.161729
SPINK14	0
SPINK6	0.244034
HMGN1P16	0
CTC-295J13.3	0
SPINK13	0.0645448
RP11-373N22.3	0.322495
PGBD4P3	0.0915965
SPINK7	2.49116
SPINK9	0.0346693
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.507897
HTR4	0.0592059
CTB-160O22.1	0.016786
SH3TC2	0.545564
RP11-44B19.1	0.487662
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0242284
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.0296573
GRPEL2-AS1	0.273958
IL17B	0.633835
RP11-394O4.3	0.591464
CARMN	3.4802
MIR145	0
RPL29P14	1.42179
RNU6-588P	0
U3	0
RN7SL868P	0
PPARGC1B	4.26355
MIR378A	0
PDE6A	0.171865
AC008427.2	0
Y_RNA	0
TIGD6	3.07604
AC011406.2	0
RPS20P4	0.69933
Y_RNA	0
CDX1	0.232279
SLC6A7	0.050099
CAMK2A	0.424073
ARSI	2.55692
NDST1-AS1	0.431313
CTB-140J7.2	0
MYOZ3	0.166292
IRGM	0.0392992
ZNF300	4.81875
ZNF300P1	3.50929
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0
SLC36A3	0.0554488
SLC36A2	0.0643508
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
SLC36A1	4.42363
RNA5SP197	0
MIR6499	0
CTB-113P19.4	4.39427
CTB-113P19.1	0.0972672
RN7SKP232	0
CTB-113P19.5	3.60969
CTB-113P19.3	0.180324
RPLP1P6	1.93387
RP11-54C4.3	2.73017
GLRA1	0
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.109293
NMUR2	0
CTC-550M4.1	0
LINC01470	0
GRIA1	0.330419
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
MFAP3	4.43414
SAP30L-AS1	0.71398
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0.0816718
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	1.15555
MIR378H	0
CTC-280C13.1	0
KIF4B	0
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	1.26693
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0192304
TIMD4	0.105056
APOOP1	0
HAVCR1	0.0408711
HAVCR2	1.83862
CTB-120L21.1	0
FAM71B	0
ITK	1.45504
CTB-4E7.1	0
CTC-248O19.1	0
