Name	Nerve - Tibial
AC018832.1	0
RNU4ATAC17P	0
AC023481.1	0.0880568
AC034187.2	0
SSUH2	0.319939
OR7E122P	0
CAV3	0.266703
OXTR	0.776037
SNORA43	0
SRGAP3	2.76847
SRGAP3-AS1	0
SRGAP3-AS2	0
SRGAP3-AS3	0
SRGAP3-AS4	0.106425
RP11-380O24.1	0.190104
PGAM1P4	0
LHFPL4	0.113093
DUSP5P2	0
CPNE9	0.239213
RP11-266J6.2	1.87521
RNU6-882P	1.07133
RP11-1020A11.1	2.11948
PRRT3	4.14744
RP11-1020A11.2	4.55077
EMC3-AS1	2.78582
CYCSP10	1.18951
AC022007.5	2.73403
FANCD2	2.35651
RNU6-670P	0
CYCSP11	0
FANCD2OS	0
LINC00852	3.10519
GHRL	1.8758
GHRLOS	2.55893
ATP2B2	2.6338
MIR378B	0
MIR885	0
ATP2B2-IT1	0
ATP2B2-IT2	0
LINC00606	0
AC018495.3	0
SLC6A11	0.464875
SLC6A1-AS1	1.02401
CHCHD4P4	0
AC083855.5	0
AC026185.1	0
RP11-169K17.2	0
RP11-169K17.4	0.263377
RP11-169K17.3	0.56879
FANCD2P2	0
CYCSP12	0
NUP210P2	0
MARK2P14	0
AC090958.5	0
RN7SL147P	0
SYN2	2.37272
ACTG1P12	0
MTCO1P5	0
GSTM5P1	0
AC091492.2	0
RNA5SP123	0.392396
RNU6-377P	0
MKRN2OS	1.03491
Metazoa_SRP	1.09942
CRIP1P1	0
TMEM40	0.0417012
KRT18P17	0.0414004
RP11-767C1.2	2.50512
LINC02022	0
RP11-715I4.1	0
NUP210	3.73811
AC027124.3	0
AC027124.2	0
HDAC11-AS1	0
LINC00620	0
WNT7A	0.00758719
VN1R20P	0.703836
FGD5P1	0.199251
TPRXL	0.194483
VN1R21P	0
RP11-536I6.2	0
LINC01267	0
RNA5SP124	0
GRIP2	2.3746
RNU6-905P	0
RHBDF1P1	0.0321278
RP11-588H7.1	0
AC090952.5	0
C3orf20	0.104314
AC090957.2	0
LINC02011	0
RPS3AP53	3.59306
COL6A4P1	0.912795
RNU6-454P	0
HMGN2P7	0
RNU6-1024P	0
EAF1-AS1	0.216581
MIR4270	0
RN7SL110P	0
MIR3134	0
RP11-44D5.2	0.457615
RP11-44D5.1	0.913353
RN7SL4P	0.244953
MIR563	0
IMPDH1P8	2.3586
OXNAD1	4.69697
RP11-608O8.2	0.0532809
RP11-415F23.2	2.93308
RP11-415F23.3	1.19253
RP11-415F23.4	1.52935
RP11-194G10.3	0
LINC00690	0
DAZL	0
AC091493.2	0
CDYLP1	0
PLCL2-AS1	0
AC090960.1	0
AC140076.1	0
RNU7-10P	0
AC104451.2	0
AC104297.1	0.0566792
PDCL3P3	0
AC132807.1	0
RP11-320G10.1	0
RP11-158G18.1	0
SATB1-AS1	0.208153
RAD23BP1	0.0390341
RNU6-138P	0
MIR4791	0
EFHB	1.63817
HSPA8P18	0.0784222
PP2D1	0.472489
RNU4-85P	0
SAP18P3	0.0955549
RPL39P18	0
MIR3135A	0
SGO1	0.106509
SGO1-AS1	0.0948286
RNU6-822P	0
RP11-669C19.1	0
RNU6-815P	0
RP11-901H12.1	0
VENTXP7	0
ZNF385D	2.25588
ZNF385D-AS1	0
ZNF385D-AS2	0
AC092421.1	0
RP11-1037D22.1	0
RANP7	0
SALL4P5	0
RPL24P7	0.205293
UBE2E2-AS1	0.174821
Y_RNA	0
AC121251.1	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	0.432331
ARL4AP4	1.55773
LINC00691	0
THRB	3.21342
RPL31P20	0
THRB-IT1	0
THRB-AS1	0.0780425
RP11-317L10.1	0
MIR4792	0
EIF3KP2	0
AC133680.1	0
RN7SL216P	0
RNA5SP125	0
CFL1P7	0
RNA5SP126	0
AC133141.1	0
SNORD5	0
uc_338	1.49858
MIR4442	0
CRIP1P2	0
AC092798.2	0.677672
TAF9BP1	0.463561
LINC00692	0
RPEP2	0
HMGB3P12	0
VENTXP4	0
AC099754.1	0
LRRC3B	0.0732056
AC114877.3	0
NEK10	0.281359
MINOS1P3	0
RNU6-342P	0
RPS20P15	0.15365
AC099535.4	0
RNU1-96P	0
AC137675.1	0
Y_RNA	0
AC098614.1	0
RP11-222K16.1	2.35322
AC098614.3	0
LINC02084	0.353492
EOMES	0.54931
LINC01980	0
LINC01981	0
LINC01967	0
ZCWPW2	2.4715
FAM96AP1	0
AC093142.2	0
MESTP4	0
RBMS3-AS3	4.10197
RPS12P5	0.0864814
RBMS3-AS2	0.269115
MTND4LP9	0
RBMS3-AS1	0.412202
LINC01985	1.12869
AC116035.2	0
AC096921.2	0.181347
GADL1	0.0553606
MIR466	0
CNN2P6	0
RNA5SP127	0
AC115283.1	0
THRAP3P1	0
OSBPL10	3.76214
OSBPL10-AS1	0.0285204
ZNF587P1	0
ZNF860	0.483258
RPL21P40	0
SNORA25	0
Y_RNA	0
NIFKP7	0
AC094019.4	0.883443
RPSAP11	0.107952
RP11-384L8.1	1.76915
RP11-384L8.2	0
KRT18P15	0.086244
MIR548AY	0
AC104306.1	0.0813128
AC104306.4	0
IGBP1P3	0
RPL30P4	0.3627
CNOT10-AS1	0
SUGT1P2	0.420942
RPL23AP43	0.153868
TRIM71	0.154346
CCR4	0.215868
SEC13P1	0.191474
SUMO2P10	0
TMPPE	0.746559
RN7SL296P	0
AC123900.2	0
RNU7-110P	0
RNA5SP128	0
COX6CP10	0.79653
AC112220.2	0
SDAD1P3	0
RP11-10C24.2	1.96959
RP11-10C24.3	2.16969
RP11-10C24.1	2.02344
LINC01811	0
AC123023.1	0
AC018359.3	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ARPP21	0.0904376
ARPP21-AS1	0
MIR128-2	0
AC104308.2	0
RFC3P1	0
STAC	1.91158
NBPF21P	0
RN7SKP227	0
HSPD1P6	1.70879
LINC02033	0.0844637
RP11-640L9.2	0.308747
AC011816.1	0
RNU6ATAC4P	0
RP11-129K12.1	0.83213
PRADC1P1	0.755298
RPL29P11	4.37542
Y_RNA	0
UBE2D3P2	0
RNU6-1301P	0
UBE2FP1	1.37465
RP11-285J16.1	4.90265
AC097359.2	1.21565
RP11-259K5.1	0.685285
RP11-259K5.2	1.02602
TCEA1P2	1.01698
RNA5SP129	0
C3orf35	1.66635
RNU7-73P	0
ITGA9-AS1	4.38056
RPL21P135	1.62435
MIR26A1	0
Y_RNA	0.456469
DLEC1	3.75103
PPP2R2DP1	0
Y_RNA	0.59587
SLC22A13	0.0732279
RP11-815I22.1	0
SLC22A14	0.203485
RNU6-235P	0
DLEC1P1	0
XYLB	1.67903
ACVR2B-AS1	2.56571
Y_RNA	0
DDTP1	0.53433
RPL18AP7	1.0983
SCN5A	2.92132
SCN10A	0
RP11-134J21.1	0
SCN11A	0.752481
RNU6-1227P	0
MIR6822	0
RP11-331G2.7	0.198709
Metazoa_SRP	0
XIRP1	0.123752
DSTNP4	0
CX3CR1	1.60842
RP11-331G2.6	0
CCR8	0
HNRNPA1P21	0
RP11-241K18.2	0
EEF1A1P24	0.197785
MOBP	0.780518
NFU1P1	0
RNU4-56P	0
EIF1B-AS1	0.927137
RN7SL411P	0
SNORA64	0
ENTPD3-AS1	4.97937
PGAM1P3	0.336751
ENTPD3	1.72523
ZNF619	3.97485
RNU5B-2P	1.49464
ZNF620	2.83317
RPL5P10	0
EEF1GP3	0.122671
RP11-528N21.1	0.333938
HMGN2P24	0
RP11-761N21.2	4.31937
RP11-761N21.1	0.0912181
RP11-520A21.1	0
RP11-372H2.1	0
MRPS31P1	0
ULK4	2.38496
SCARNA21	0
RN7SKP58	0
ATP6V0E1P2	0
Y_RNA	0
U8	0
RPL36P20	0
GEMIN2P2	0
RP11-193I22.2	0
TPMTP2	0.0541803
RNU4-78P	1.22113
CCK	0.0960824
RP11-333B11.1	0
SALL4P6	0
EIF4BP4	0
LYZL4	0
RP11-219I21.1	0
VIPR1	3.75559
VIPR1-AS1	0.246306
RN7SL567P	0
KLHL40	0.285336
HHATL	0.480188
HHATL-AS1	0.100184
CCDC13	1.18382
CCDC13-AS1	1.6961
LINC02158	0.314023
RP11-70C1.3	0.145689
CYP8B1	1.98358
HNRNPA1P22	0.953161
KRBOX1-AS1	0.119878
KRBOX1	1.49345
RP11-136C24.1	0.12562
RP11-136C24.2	0.810724
RN7SL517P	0
RP11-188P20.3	4.25055
SNRK-AS1	1.19247
Y_RNA	0
RP11-353H3.1	0.0771537
RP4-672N11.1	0
RP4-555D20.3	0
RP4-555D20.4	0.294815
RNU6-367P	0
MIR138-1	0
TOPAZ1	0
RP11-424N24.2	0.210485
LINC00694	0.854373
LINC01988	0.0572728
ZNF852	3.51974
EI24P3	0
RP11-944L7.6	0
RP11-944L7.4	0.646405
ZNF660	2.86339
MPRIPP1	1.24709
ZNF197-AS1	0.418324
RP11-348P10.2	4.83015
SOCS5P3	0
ZNF501	3.9827
KIF15	0.569503
TGM4	0.0751602
RP11-272D20.2	0
RPL12P44	0.243543
RNU5B-3P	0.566484
CDCP1	0.7782
RPS24P8	0.955074
U3	0
LARS2-AS1	0
LIMD1-AS1	0.557193
RN7SL145P	3.50868
RP11-697K23.3	1.73916
RP11-852E15.1	0
CCR9	0.630492
Y_RNA	0
CXCR6	1.07939
XCR1	0.053653
NRBF2P2	0
FLT1P1	0
CCR3	0.0330126
CCR1	4.30384
UQCRC2P1	0
CCR2	1.11513
RP11-24F11.2	0.497683
CCR5	1.12838
CCRL2	2.01536
LINC02009	0.0658281
LTF	0.672601
RTP3	0
LRRC2	0.465644
LRRC2-AS1	0
TDGF1	0.816369
RP11-509I21.2	0
SNORD77	0
TMIE	0.898197
PRSS46	0.287471
PRSS45	0.538165
RP11-427P5.2	0
PRSS44	0.152443
PRSS42	0.431063
MYL3	3.65997
RP11-427P5.3	0.549851
NRADDP	0.608626
MRPL57P3	0
KIF9-AS1	1.81986
KIF9	2.56771
SNORD13P3	0
RP11-447D11.3	1.26172
RP11-708J19.1	4.33636
RP11-708J19.3	0
BOLA2P2	1.16623
RN7SL870P	0
CSPG5	0.466667
RP11-717D12.1	0.0663911
RP11-395P16.1	0
uc_338	0
MIR1226	0
Y_RNA	0
VPS26BP1	0
RP11-1029M24.4	0
RN7SL664P	0
RP11-1029M24.1	0
CDC25A	0.519517
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	0
MIR4443	0
CAMP	0.264891
MRPS18AP1	1.93192
Y_RNA	0.886228
SPINK8	0
MIR2115	0
FBXW12	0.230037
RN7SL321P	0
RP11-24C3.2	1.03032
PFKFB4	4.03342
MIR6823	0
UCN2	2.20265
MIR711	0
TMEM89	0.201126
CELSR3	1.60335
MIR4793	0
CELSR3-AS1	0.452519
RP11-572O6.1	2.07991
PRKAR2A-AS1	1.21506
RP13-131K19.1	1.14149
RP13-131K19.2	1.62609
MIR425	0
MIR191	0
RP13-131K19.6	1.72838
RN7SL182P	0
MIR6890	0
RP11-694I15.7	2.11429
C3orf84	0
CCDC36	1.12829
RP11-3B7.7	0
RP11-3B7.1	1.10286
MIR4271	0
RHOA-IT1	2.39457
RNA5SP130	0
BSN-AS2	0.314464
BSN	0.647675
BSN-AS1	0
AMIGO3	0
COX6CP14	0
RP13-1056D16.2	0
CDHR4	0.867957
MIR5193	0.547387
TRAIP	2.90192
CAMKV	0.0698658
RN7SL217P	0
ACTBP13	0.0113653
MST1R	0.948136
CTD-2330K9.2	0
CTD-2330K9.3	0.107142
MIR566	0
GNAT1	0.0175311
SLC38A3	3.55128
MIR5787	0
XXcos-LUCA16.1	0.894826
U73166.2	3.15853
SEMA3B-AS1	4.88869
HYAL3	1.71747
ZMYND10-AS1	0
ZMYND10	1.74923
CACNA2D2	2.1231
CYB561D2	1.81033
RNA5SP131	0
RP11-804H8.7	0
LINC02019	2.76883
MIR4787	0
RP11-804H8.5	0
RP11-646D13.1	0
ZNF652P1	0
ST13P14	0
RNU6ATAC29P	0
RNA5SP132	0
GRM2	1.71549
IQCF6	0
IQCF4	0
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0.12244
RP11-155D18.13	1.15937
GPR62	0.588687
POC1A	2.99248
ALDOAP1	0
RP11-330H6.6	0.178373
TLR9	2.18533
RP5-1157M23.2	0.834803
MIRLET7G	0
GLYCTK-AS1	0.644877
MIR135A1	0.322472
RP11-168J18.6	0.53262
RNU6-856P	0.20226
RNU6ATAC16P	0.692088
SNORD19B	0
SNORD19	0
SNORD19B	0.649645
SNORD19	0.566949
SNORD69	0
RP5-966M1.7	0.464633
RP5-966M1.5	0.184309
RP5-966M1.4	0
ITIH1	0.273129
ITIH4-AS1	0
MIR8064	0
RP11-894J14.2	1.015
RP11-5O17.1	0.45587
SERBP1P3	0.491151
Y_RNA	0.356991
CACNA1D	2.90134
SNORD38	0
SNORA26	0
RP11-72H11.1	0
SNORD63	0
RP11-884K10.6	1.46391
CABYRP1	0
CACNA2D3	2.68491
RPS15P5	0.145405
ESRG	0.230919
CACNA2D3-AS1	0.131914
LRTM1	0
RP11-889D3.1	0
LINC02017	0
LINC02030	0
RP11-875H7.1	0
RP11-875H7.2	0
WNT5A	1.82159
WNT5A-AS1	0.151359
RP11-875H7.5	0
ERC2	0.22405
RP11-58O15.1	0
ERC2-IT1	0
MIR3938	0
RN7SKP45	0
RNA5SP133	0
ARHGEF3-AS1	0
SPATA12	0.0602213
RP11-157F20.3	0
IL17RD	4.53215
RP11-157F20.1	0
HESX1	2.33158
ASB14	1.73545
DNAH12	0.122424
Y_RNA	0
RNU6-1181P	0
RNF7P1	0
RP11-229A12.2	0
RNU6-108P	0
RNU6-483P	0
ARF4-AS1	1.49425
RNU6ATAC26P	0
DENND6A-AS1	1.06092
RP11-755B10.3	0.0273091
PDHA1P1	0
PPIAP16	0
RP11-456N14.4	0.120443
RP11-456N14.6	0.474338
DNASE1L3	2.19093
RP11-80H18.3	0.374174
RP11-80H18.4	0.559586
RP11-802O23.4	0
RP11-802O23.3	4.22429
RP11-359I18.5	0.668784
RP11-359I18.1	0.284669
RP11-475O23.2	0.693337
FAM3D-AS1	0.142826
FAM3D	0.0734342
C3orf67	0.253088
C3orf67-AS1	0
CTD-2185K10.1	0
RP11-285B24.1	0
RP11-719N22.2	0
RP11-719N22.1	0
Metazoa_SRP	0
FHIT	2.65011
RP11-641C17.4	0
RP11-641C17.2	0
RP11-641C17.3	0
RP11-641C17.1	0
U3	0
Y_RNA	0
RNU2-10P	0
RP11-154D3.1	0
PTPRG-AS1	1.26647
C3orf14	4.54172
FEZF2	0
CADPS	0.236302
RP11-1036F1.1	0
RN7SL863P	0
RNU6-139P	0
RP11-24H1.1	0
LINC00698	0
KRT8P35	0
UBL5P3	0
SYNPR	0.0287456
SYNPR-AS1	0
RNA5SP134	0
SNTN	0
AC136289.1	0.549443
C3orf49	0.300324
THOC7-AS1	0.108703
SCAANT1	1.59856
PSMD6-AS2	3.62818
RP11-245J9.5	4.13872
RP11-245J9.6	1.54289
PRICKLE2-AS1	0.432959
U3	0
LINC00994	0.0541709
PRICKLE2-AS2	0.109431
PRDX3P4	0.194261
PRICKLE2-AS3	0.0475812
RP11-14D22.1	0
RNU6-739P	0
ADAMTS9-AS1	2.77046
LINC02040	0
RP11-88H12.2	3.36689
ILF2P1	0.0714041
RPL17P17	0
MAGI1-IT1	0.188309
MAGI1-AS1	0
Y_RNA	0
RP11-320P11.1	0
RNU6-787P	0
RN7SL482P	0
RP11-814M22.2	0
RPL21P41	0
KBTBD8	0.327608
MIR4272	0
RP11-85I21.1	0
NDUFB4P1	0
SUCLG2-AS1	0.799894
FAM19A1	0.148735
COPS8P2	0.109263
RP11-1008M1.1	0
RP11-436J20.1	0
PSMC1P1	1.12995
FAM19A4	0
RNA5SP135	0
CTD-2013N24.2	2.23448
MIR3136	0
LMOD3	0.184503
RBM43P1	0
RP11-62G11.1	0
RP11-62G11.2	0
RP11-444P10.1	0
RN7SL418P	0
SAMMSON	0.198562
RP11-963H1.1	0.0639819
UQCRHP4	0
RP11-231I13.2	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
RP11-298C2.1	0
FOXP1-AS1	0.077575
MIR1284	0
RP11-154H23.5	0
FOXP1-IT1	0.0361535
RP11-154H23.3	0.854908
RP11-154H23.4	0.228999
GPR27	4.27752
PROK2	0.192493
RN7SL271P	0
UBE2Q2P9	0
LINC00877	0.0961064
RP11-398A8.4	0
RP11-398A8.5	0
RP11-398A8.2	0
RP11-398A8.1	0
LINC00870	0.18063
RP11-433A10.3	0
RP11-433A10.2	0
RP11-447M4.1	0
RP11-654C22.2	0
RNU1-62P	0
RP11-654C22.1	0
RNA5SP136	0
RP11-624D20.1	0.0605136
PSMD12P	0
LAPTM4BP2	0
Metazoa_SRP	0
FTH1P23	2.99129
RNU7-19P	0
RNU6-557P	0
RNU2-64P	0
CCDC75P1	0
RNU6-1270P	0
RNU7-119P	0
PDZRN3-AS1	0.100113
CTD-2006M22.2	1.24315
RP11-451J24.1	0
LINC02005	0.151485
Metazoa_SRP	0
LINC02047	0
RP11-781E19.1	0
AKR1B1P2	0
CNTN3	2.9061
NIPA2P2	0
RN7SL294P	0
MIR4444-2	0
HNRNPA3P6	1.99994
MYLKP1	0
OR7E66P	0
OR7E22P	0.237839
OR7E55P	0
RP11-803B1.2	0.167337
LSP1P2	0
RP11-803B1.3	0
ALG1L6P	0.767065
LINC02018	1.47378
ENPP7P2	1.11316
SNRPCP10	0
CTD-2026G6.3	0.219982
RPS3AP15	0.0667952
RP11-413E6.2	0
OR7E121P	0
UNC93B3	0.327637
RPL23AP49	1.28462
RP11-413E6.11	0
CLUHP10	0
MIR1324	0
AGGF1P3	0.115016
RARRES2P1	0.208497
FRG2C	0.0483308
DUX4L26	0.527164
LINC00960	1.64849
ZNF717	3.96601
ROBO2	0.193018
Y_RNA	0
RP11-550F7.1	0.7429
RNU6-386P	0
VDAC1P7	0
RNU6-217P	0
LINC02077	0
RP11-354H21.2	0
RN7SL647P	0
RN7SKP61	0
RP11-314M24.1	0
MRPS17P3	0
RP11-588D3.1	0
RN7SL751P	0
MIR3923	0
HMGB1P38	0
OSBPL9P1	0
HNRNPA3P8	0
RP11-481N16.1	0
RP11-47P18.1	0
LINC02050	0
LINC02027	0
RP11-520D19.1	0
RP11-520D19.2	0.0960846
RP11-564P9.1	0
RNU2-28P	0
SETP6	0
RP11-142L1.3	0
RP11-142L1.1	0.090289
RP11-359D24.1	0
LINC02008	0
RPL7AP23	0
CYP51A1P1	0
SRRM1P2	0
LINC00971	0
RP11-651J20.1	0
LINC02025	0
MIR5688	0
CADM2-AS2	0.108594
CADM2-AS1	0.235569
THAP12P2	0.0895803
snoZ40	0
RNU6-1129P	0
RP11-789F5.1	0
RN7SKP284	0
LINC02070	0
RP11-43A1.1	0
PPATP1	0
LINC00506	1.82243
MIR4795	0
POU1F1	0.0487836
KRT8P25	0
APOOP2	0
PSMC1P6	0
RP11-451B8.1	0
RNU6-873P	0
RNU6ATAC6P	0
HTR1F	0.670069
CBX5P1	0.295963
ABCF2P1	0
RP11-249L12.1	0
Y_RNA	0
NDUFA5P5	0
ICE2P2	0
GAPDHP50	0
MTCO2P6	0
MTCO1P6	0
U3	0
RNU6-712P	0
PROS2P	0.0242775
HSPE1P19	0
Clostridiales-1	0
ABBA01000934.1	0
RNU6-488P	0
Y_RNA	0
RNU6-511P	0
HMGN1P7	0.17329
STX19	0.645407
RBBP4P2	0.238021
ARMC10P1	0.108731
RP11-118N24.2	0
WDR82P1	0
LINC00879	0
RPS18P6	0
MTHFD2P1	0.0906985
RP11-598F17.2	0
HNRNPKP4	1.12718
MIR8060	0
RP11-124D9.1	0
RNU6-1094P	0
MTRNR2L12	1.96176
RPL18AP8	0
RCC2P5	0
CDV3P1	0
EPHA6	0.161815
RP11-529P9.1	0
RP11-389G6.3	0.191165
RP11-389G6.5	0
RP11-389G6.4	0
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
RP11-343D2.11	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H5P	0
OR5H3P	0
OR5H4P	0
RP11-325B23.2	0
OR5H7P	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	1.05163
RPL38P4	0
RP11-227H4.5	0
GPR15	0.0671806
RP11-227H4.1	0
WWP1P1	0.0588032
ST3GAL6-AS1	4.39174
PDLIM1P4	2.71683
RNU6-26P	1.97647
CTD-2021J15.1	0.126249
RNU6-1263P	0
LINC00973	0.065562
U7	0
ACTG1P13	0
RP11-121C1.1	0
RP11-779P15.1	0.0872185
RP11-779P15.2	0.192505
RP11-201E8.1	0.0479813
RP11-383I23.2	0.962
MIR3921	0
TMEM30CP	0
DUSP12P1	0
VTI1BP1	0.0566329
ADGRG7	0.0191236
SNORA31	0
GMFBP1	0
RP11-301G23.1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	0.442886
ZNF90P1	0.21736
RP11-144C15.1	0
RP11-144C15.2	0.645123
Y_RNA	0
FAM172BP	0
RP11-454H13.1	0
RNU6-1256P	0
Y_RNA	0
Y_RNA	0
RNY1P12	0
ZBTB11-AS1	3.19735
LINC02085	0
Y_RNA	0
RP11-221J22.2	0
ZPLD1	0.0102246
RP11-280H21.1	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
RP11-628J14.1	0
TUBBP11	0
RAP1BP2	0
RP11-281P11.1	0
RP11-93B21.1	0
Y_RNA	0
Y_RNA	0.438799
LINC00882	1.71448
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	0
MTATP6P22	0
MTND5P16	0
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
RP11-561O4.1	0
RP11-446H18.5	0.474042
RP11-446H18.1	3.07897
RP11-446H18.6	2.40033
CCDC54	0.131141
LINC01990	0.523226
LINC00635	0
LINC00636	0.0757566
RP11-861A13.3	0.872967
LINC01215	0.0611093
HHLA2	0.442607
HNRNPA1P17	0
MYH15	0.49417
RP11-381E24.1	1.28653
KIAA1524	2.02299
SNORA70	0
RP11-381E24.4	0
RP11-148O7.2	0
RETNLB	0
TRAT1	0.363524
GUCA1C	0
MORC1	0
U3	0
MORC1-AS1	0
FLJ22763	0
RP11-59E19.4	0
LINC00488	0
RNU6-1236P	0
RP11-59E19.3	0
DPPA2	0
Metazoa_SRP	0
DPPA4	0.0241561
RP11-397K18.1	0
RP11-702L6.1	0
H3F3AP3	0
LINC01205	0
PPIAP15	0
MIR4445	0
RP11-457K10.1	0
DIMT1P1	0
RP11-457K10.2	0
RP11-696F10.1	0
RP11-119D18.1	0
RNU6ATAC15P	0
RPSAP29	0.0551611
Y_RNA	0
RP11-553A10.1	0.524461
PVRL3-AS1	0.763678
CD96	0.675336
RP11-615J4.3	0
ATP6V0CP2	0
RP11-615J4.4	0
ZBED2	0.0815565
RP11-402J7.2	0.0620895
PLCXD2	0.318928
PLCXD2-AS1	0
TAGLN3	0.383507
RFKP2	0
TMPRSS7	0
C3orf52	1.2568
MIR567	0
GCSAM	0.692155
RP11-757F18.5	1.43812
SLC9C1	0.0939121
RP11-757F18.3	0
RP11-90K6.1	0
RP11-231E6.3	0
RP11-231E6.1	0
BTLA	0.172795
OR7E100P	0
RP11-147G7.3	0.0830674
RP11-572C15.3	0
LINC02042	0
RP11-180K7.1	0
CD200R1L	0
CD200R1	0.54841
RP11-484K9.4	0.104497
RP11-572M11.4	0.439942
RP11-572M11.2	0
RP11-572M11.1	0
LINC02044	0.636815
RP11-553D4.2	1.04948
CFAP44-AS1	0.061732
MIR8076	0
SIDT1	1.18484
SIDT1-AS1	0
MIR4446	0
RN7SL767P	0.517497
RP11-271C24.3	0.365743
RP11-271C24.2	0
GRAMD1C	1.70956
RP11-435F17.1	0.186011
RP11-435F17.3	0.676588
VPS26AP1	0
RP11-255E6.6	0
ZDHHC23	2.48926
RP11-255E6.5	0
RP11-274J15.2	0
DRD3	0
RP11-553L6.2	0.0301491
RP11-553L6.3	0
ZNF80	0.329603
TIGIT	0.239222
ZBTB20	1.4135
ZBTB20-AS1	0.13306
ZBTB20-AS5	0.0213859
ZBTB20-AS2	0
MIR4796	0
ZBTB20-AS3	0
YBX1P3	0
ZBTB20-AS4	0.185621
RP11-190P13.2	0.305838
EIF4E2P2	0
RP11-326J18.1	0
RN7SL815P	0
LSAMP-AS1	0.138278
LINC00903	0
RN7SL582P	0
BZW1P2	0.799641
TUSC7	0
MIR4447	0
LINC00901	0
LINC00901	0
RNU5E-8P	0
PTMAP8	0.290381
RNU6-1200P	0
RP11-384F7.2	0.183981
RP11-768G7.1	0
LINC02024	0
RP11-768G7.3	0
RP11-384F7.1	0
IGSF11-AS1	0.0666309
C3orf30	0
UPK1B	0.296026
B4GALT4-AS1	0.0953613
RPS26P21	1.29473
ARHGAP31-AS1	4.09271
RNU6-1127P	0
RP11-190C22.8	0.295383
CD80	0.193629
RP11-190C22.9	0
PLA1A	2.23327
RPL10P7	0.196562
RP11-169N13.4	0
NR1I2	0.176674
PHBP8	0
RP11-767L7.1	0
RP11-767L7.2	0
RP11-18H7.1	1.45532
RN7SL762P	0
RN7SL397P	0
GPR156	0.371063
Y_RNA	0
RP11-174O3.1	0.100726
RP11-174O3.3	0.367286
RP11-174O3.6	0
RP11-174O3.4	0
RP11-359H3.4	0
RP11-359H3.1	0
HGD	0.259507
MTCO1P29	0
MTCO2P29	0
NAP1L1P3	0.159357
LINC02049	0
STXBP5L	0.0719401
RP11-500K19.2	0
MIR5682	0
RP11-678L1.1	0
RP11-10G15.4	0
POLQ	0.124201
RPL7AP11	0.633811
ARGFX	0
FBXO40	0.0463348
RN7SL172P	0.199111
RNU4-62P	0.340674
EAF2	2.67052
SLC15A2	2.16281
ILDR1	0.0366481
Y_RNA	0
CASR	0
HNRNPA1P23	0
RP11-299J3.8	2.87268
RP11-299J3.6	0.415406
RP11-592P9.3	0
PARP15	1.54012
EIF4BP8	0
RP11-797D24.3	1.13574
MYLK-AS1	2.88356
MYLK-AS2	0.100679
RP11-9N20.3	0.517028
SNORA5	0
ROPN1	0
KALRN	3.40815
MIR5002	0
RPL7P15	0.175082
MIR6083	0
RNU6-143P	0
MIR544B	0
RP11-71H17.1	0
ITGB5-AS1	0.207488
RP11-71H17.8	0.387973
ENO1P3	0
MUC13	0.0694242
RNA5SP137	0
SLC12A8	0.440412
RNU6-230P	0
MIR5092	0
DUTP1	0.270797
RP11-775J23.2	0
RNU6-232P	0
Y_RNA	0
Y_RNA	0.831303
GS1-388B5.2	0
GS1-388B5.1	0
OR7E130P	0
OR7E29P	0.103865
OR7E93P	0
OR7E53P	0
OR7E97P	0
GS1-388B5.8	0
RP11-379B18.6	0.10452
RP11-379B18.1	1.71298
MIR548I1	0
RPS3AP14	0.36154
SNRPCP11	0
RP11-379B18.5	2.69001
ENPP7P4	0.922907
RP11-666A20.4	1.6589
FAM86JP	1.40219
ALG1L	1.94877
RP11-666A20.3	0
ROPN1B	1.27709
RP11-158I23.1	0
RP11-124N2.1	0.878078
ALDH1L1-AS1	0.317651
RNU1-30P	0
ALDH1L1-AS2	0.900659
RP11-71E19.2	1.58023
CCDC37-AS1	0
CFAP100	0.149147
RP11-203H19.2	0.481146
UROC1	0.0733889
CHST13	0.658174
C3orf22	0.0646257
RNA5SP138	0
TXNRD3NB	0
RP11-390G14.1	3.47647
NUP210P1	0
RP11-605F14.2	0
RCC2P4	0
RP11-61K12.2	0.241668
C3orf56	0
Y_RNA	0
RP11-305F5.2	0
RNU6-1047P	0
RP11-88I21.1	0
LINC02016	0
LINC01471	0
