Name	Fallopian Tube
LINC01848	0
PGAM5P1	0
TMEM232	0.596673
MIR548F3	0
SNORA51	0
CTD-2026D23.1	0
BCLAF1P1	0.0417012
CTC-551A13.1	0
CTD-2089O24.2	0
TSLP	0.710091
CTC-551A13.2	0
AC010468.3	0
AC010468.1	1.11857
CAMK4	0.518445
AC010468.2	0
CTC-499J9.1	0
STARD4-AS1	1.98227
HMGN1P13	0
CTD-2367A17.1	0
NREP	4.93602
RN7SKP57	0
HMGN1P14	0
NREP-AS1	0
EPB41L4A	4.35643
SNORA13	1.93293
CTC-459M5.1	0.140635
CTC-459M5.2	0.103277
RP11-526F3.1	0
CTC-470E21.1	0
EPB41L4A-AS2	1.65077
HMGB3P16	0
RP11-159K7.1	0
LINC02200	0
CBX3P3	0
RNU6-482P	0
XBP1P1	1.57966
ZRSR1	2.29976
CTC-487M23.5	3.1368
CTC-487M23.6	1.47002
CTC-487M23.7	0.907132
CTD-2201G3.1	0.110707
TSSK1B	0
RNU4ATAC13P	0
RP11-371M22.1	0.225509
RN7SKP89	0
KCNN2	0.506206
RP11-492A10.1	0
LINC01957	0
RP11-438C19.2	0
RP11-438C19.1	0
TRIM36	0.453873
TRIM36-IT1	0
CTC-428G20.2	0.144845
CTC-428G20.6	0.367543
CTC-428G20.1	0.269309
HMGN1P15	0
CTNNA1P1	0
AK3P4	0
CTB-161J7.1	0
CTB-161J7.2	0
CCT5P1	0.0652223
CTC-505O3.3	0
CTC-505O3.2	0
CTC-505O3.1	0
RNU2-49P	0
LVRN	0.559307
DDX43P1	0
ARL14EPL	0
CTD-2287O16.4	0.780331
RNU6-644P	0
HMGN2P27	0
CTC-339F2.2	0.498836
SEMA6A-AS1	2.31768
RPS14P8	2.00192
SEMA6A-AS2	0.15158
RPS17P2	0.262709
LINC02214	0
CTC-472C24.1	0
RP11-492L8.1	0
RP11-492L8.2	0
RPL35AP15	0
LINC00992	0.0922462
RP11-74D3.2	0
RPL7L1P4	0
LINC02147	0.520048
LINC02148	0.252069
LINC02208	0.033903
LINC02216	0
LINC02215	0
RNU7-34P	0
CTC-448D22.1	0
DTWD2	1.93848
PTMAP2	4.07984
CTB-161M19.4	0.293843
RNU6-373P	0
CTB-161M19.1	0.110958
CTB-161M19.2	0
RP11-950K24.2	0.0953337
LAMTOR3P2	0.442932
RNU6-701P	0
MIR5706	0
TNFAIP8	3.41965
RN7SL174P	0
RNA5SP190	0
CTD-2158P22.1	0.254557
FABP5P6	0
FAM170A	0
CTD-2158P22.4	0
CTC-507E12.1	0
CTC-552D5.1	0
RNU6-718P	0
RP11-574H6.1	0
PRELID3BP8	0
RNU4-69P	0
CTD-2334D19.1	0.346158
AC008565.1	0
CTD-2613O8.1	0
CTD-2020P22.1	0
CTC-546K23.1	0
CTC-546K23.2	0
RPL23AP44	0
RP11-510I6.2	0
RP11-510I6.3	0
FTMT	0
CTC-441N14.2	0.909829
ZNF474	0.648128
CTC-441N14.1	0.287131
CTC-441N14.4	0.0595133
CTD-2544H17.2	0
SNCAIP	4.22645
CTD-2544H17.1	2.49405
CTD-2280E9.1	0
MGC32805	0.03474
LINC02201	0
ARGFXP1	0.336898
RN7SL689P	2.13191
RP11-359P5.1	0.388583
RN7SL711P	0
AC106786.1	1.00985
PRDM6	0.619762
CTD-2347I17.1	0
KRT8P33	1.64319
HMGB3P17	0
CTD-2169H9.1	0
KRT18P16	0
LINC01170	0
HMGB1P29	0
CTC-369A16.2	0
CTD-2308B18.4	0
CTD-2308B18.1	0
CTD-2308B18.2	0
CTD-2308B18.3	0
RP11-43D2.2	0
RP11-436H11.5	0
RP11-436H11.1	0.596892
RP11-284A20.3	0
RP11-284A20.2	0
RP11-284A20.1	0
RP11-257I8.2	0
RP11-257I8.1	0
RP11-508M8.1	0
HMGB1P22	0
RP11-395P13.7	0
RN7SKP117	0
RP11-395P13.4	0
RP11-756H20.1	0
CTC-394G3.1	0
CTC-394G3.2	0
RPSAP37	0
RP11-114J13.1	0
LINC02039	0
RP11-517I3.1	1.41301
RNU6-290P	0
RP11-395C3.1	0.358537
TEX43	0
BOLA3P3	0
HSPE1P10	0
RP11-434D11.4	0
RNU6-752P	0
LMNB1	4.68939
MARCH3	3.31249
C5orf63	1.76345
AC005915.1	0
MRPS5P3	0
CTB-88F18.2	0
CTB-88F18.4	0
CTB-88F18.3	0
CTB-88F18.5	0.156617
MEGF10	0.140372
CTD-2195M15.1	0
CTD-2195M15.3	0
HNRNPKP1	0.0932126
CTD-2195M15.4	0
CTXN3	0
CTC-548H10.2	0
CCDC192	0.575645
CUL1P1	0
CTC-228N24.2	0
KDELC1P1	0.0760514
FBN2	0.718356
Y_RNA	0
CTC-573M9.1	0
SLC27A6	1.01661
MIR4633	0
MIR4460	0
ADAMTS19-AS1	0.499323
ADAMTS19	1.47465
CTC-575N7.1	0
KIAA1024L	0
CHSY3	1.79426
RNU6ATAC10P	0
RNA5SP191	0
HSPA8P4	0.105772
RNU7-53P	0
ARL2BPP4	0
AC005741.2	0
RP11-114H7.1	0
RP11-114H7.2	0
RP11-114H7.3	0
RP1-247F3.1	0.18385
uc_338	0
AC005593.2	0
MEIKIN	0.105544
AC034228.4	0
ACSL6	0.330071
AC034228.3	0
AC034228.2	0
IL3	0
CSF2	0
snoZ6	0
AC063976.1	0
AC063976.2	0
AC063976.3	0
P4HA2-AS1	0
AC063976.7	0.855226
MIR6830	0
MIR3936	3.85538
AC116366.5	0.154295
Y_RNA	2.86166
IL5	0.104751
TH2LCRR	0.43378
IL13	0.0702405
IL4	0.148128
AC004237.1	0.384929
CCNI2	0.662455
SOWAHA	0.189738
AC004775.5	0.35586
RNA5SP192	0
GDF9	0.576846
LEAP2	3.8706
AC010240.2	0.0875765
Y_RNA	0
ATP6V0E1P1	0
CTC-350I8.1	0
AC010240.3	0
Y_RNA	0
RP11-485M7.1	1.49536
RP11-485M7.2	0.633203
RP11-485M7.3	0
CTB-49A3.2	0
CTB-49A3.1	0
FSTL4	0.0588775
CTB-49A3.5	0
CTB-49A3.4	0
CTB-3M24.3	0
MIR1289-2	0
CTB-3M24.2	0
CTB-3M24.1	0
AC005178.1	0
WSPAR	0
CTB-113I20.1	0
TCF7	3.78259
MIR3661	0
CTD-2410N18.3	0.362342
CTD-2410N18.1	0
CDKL3	2.70599
RP11-215P8.2	0.707313
RP11-215P8.3	0.390543
RP11-215P8.1	0.243311
RP11-215P8.4	0
AC005355.1	0
RNU6-456P	0
LINC01843	0.371311
RN7SL541P	0
AC005355.3	0.445949
RNU6-1311P	0
RNU6-1164P	0
RNU6-757P	0
CTB-2L9.1	0
AC006077.4	0
PCBD2	3.58543
AC006077.3	3.48099
MTCYBP18	0.602263
MTND6P4	2.32489
MTND5P11	0.786231
MTND4LP30	0.977127
MTND3P25	0
CATSPER3	1.69554
PITX1	0.697878
CTC-276P9.4	0
C5orf66-AS1	0.0401508
CTC-276P9.2	0
CTC-276P9.3	0
C5orf66-AS2	0
CTC-203F4.2	2.10983
DCANP1	0
TIFAB	0.0121229
CTB-138E5.1	0
NEUROG1	0
CTC-321K16.1	0.144901
LINC01959	0
AC011431.1	0
MIR5692C1	0
RP11-119J18.1	0.0411123
SLC25A48	0.095627
IL9	0
GS1-39E22.2	0
GS1-39E22.1	0
LECT2	0
FBXL21	0
VTRNA2-1	0
SMAD5-AS1	0
AC009014.3	0
TRPC7	0
TRPC7-AS1	0
TRPC7-AS2	0
AC063980.3	0
HSPD1P18	0
HNRNPA1P13	0
RP11-114H21.2	0
CTB-1I21.1	0
CTB-1I21.2	0
RNA5SP193	0
MIR874	0
RP11-381K20.4	0
NPY6R	0.385256
RP11-381K20.2	0.501952
MYOT	1.52183
PKD2L2	0.161401
RP11-325L7.1	0.198124
RP11-325L7.2	0.0523949
RNU6-1148P	0
WNT8A	0.0505168
NME5	4.82788
RNU6-460P	0
RNU6-888P	0
KIF20A	0.189945
GFRA3	2.82225
RPS27AP18	0
CDC25C	0.0313083
RP11-461O14.3	0
RPL7P19	0.232837
SNORD63	0
SNORD63	0
CTB-164L20.1	0
snoU13	0
AC034243.1	0.396646
LRRTM2	0.373556
RNA5SP194	0
CTB-46B19.2	0.236508
RPL12P21	0
RNU6-572P	0
SNHG4	4.77537
SNORA74	0
SNORA74A	0
RNA5SP195	0
RN7SKP64	0
SLC23A1	2.44754
PROB1	4.11282
SPATA24	3.81274
RNU5B-4P	0.648167
AC138517.6	0.0826408
AC138517.5	0
NCOA4P4	0
Y_RNA	0
CTD-2062A1.2	0.583037
CTD-3224K15.3	0.0946227
CXXC5-AS1	0.0598005
CTB-35F21.1	0.0633332
RNU6-236P	0
PSD2-AS1	0
CTB-35F21.3	0
CTB-35F21.5	0
PSD2	0.509994
NRG2	2.93846
CTB-35F21.4	0.655917
Y_RNA	0
LINC01024	2.39164
CTB-131B5.5	1.04896
CTB-131B5.2	0.254778
CTC-329D1.3	0
SLC4A9	0.0608578
CTC-329D1.2	1.42394
RNU4-14P	0
SNORD45	0
MIR6831	0
AC011380.8	0.338425
SNORA27	0
HAUS1P1	0.12351
RP11-515C16.1	0
MIR3655	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
RP11-515C16.7	0
AC005609.2	0
PCDHA1	0.147698
PCDHA2	0.410885
AC005609.16	0
PCDHA3	0.714748
PCDHA4	0.105632
PCDHA5	0.108175
PCDHA6	0.283086
PCDHA7	0.216693
PCDHA8	0.0438691
PCDHA9	0.0485953
PCDHA10	0.31069
PCDHA11	0.0749443
PCDHA12	0.0715529
AC005609.17	0
PCDHA13	0.104418
PCDHAC1	0.0945843
CTC-270D5.2	0
PCDHAC2	0.344193
CTC-270D5.1	0
PCDHB1	0.026554
CH17-140K24.1	0
PCDHB2	1.3226
AC005754.7	0
PCDHB3	2.05851
AC005754.8	1.27791
PCDHB6	2.45911
PCDHB17P	0.402193
CH17-140K24.3	0.274138
PCDHB8	0.972891
PCDHB16	4.08354
CH17-140K24.5	0.313399
PCDHB9	2.23353
CH17-140K24.6	1.49475
PCDHB10	3.00589
PCDHB11	2.06977
PCDHB12	3.31716
PCDHB13	2.44776
PCDHB18P	1.40723
PCDHB19P	0.48498
CH17-140K24.2	0.438021
AC005752.10	0.394031
SLC25A2	0.226782
AC005618.6	1.58581
PCDHGA1	0.883471
PCDHGA3	2.71866
PCDHGB1	0.763968
PCDHGA4	2.22291
PCDHGB2	2.64531
PCDHGA5	2.44896
PCDHGB3	1.60595
PCDHGA6	3.1775
PCDHGA7	2.29382
PCDHGB4	2.37844
PCDHGA8	0.350786
PCDHGB5	4.14532
PCDHGA9	3.51289
PCDHGB6	4.43751
PCDHGA10	1.73797
PCDHGA11	1.73368
PCDHGB8P	0.240337
PCDHGA12	4.17439
PCDHGB9P	0.18377
CTD-2024I7.18	0.191851
RN7SL68P	0
PCDHGC4	0.657424
PCDHGC5	1.58313
CTD-2024I7.13	0.0425523
RPS27AP10	0
AC008781.7	2.22838
RELL2	2.89326
AC005753.1	1.33637
AC005740.3	0.194524
AC005740.6	1.88042
AC005740.5	0
AC005740.4	0
CTC-463A16.1	1.74469
SPRY4-IT1	0.10915
AC005592.2	0
RPS12P10	0
FGF1	0.99908
AC005592.3	0
LINC01844	0.141996
ARHGAP26-AS1	0.10901
ARHGAP26-IT1	0.138125
RPL7P21	0.101213
RP11-278J6.5	0
RP11-278J6.4	0.232002
CTD-2050E21.1	0
RNU7-156P	0
CTD-2050E21.2	0
CTB-57H20.1	0
MIR5197	0
CTB-70D19.1	0
HMHB1	0
RN7SL87P	0
KCTD16	0.0970522
CTC-218H9.1	0
CKS1BP5	0
CTB-85P21.1	0
RN7SKP246	0
NAMPTP2	0
CTC-367F4.1	0
ASS1P10	0.335571
CTC-806A22.1	0
CTB-73N10.1	0
PRELID2	1.45721
CTB-78O21.1	0.290086
GRXCR2	0
SH3RF2	1.87462
AC005351.1	0
PLAC8L1	2.11473
RP11-118M9.3	0.543676
RP11-449H3.1	0
RP11-449H3.2	0
RNU7-180P	0
CTC-359M8.1	0
POU4F3	0
CTC-359M8.3	0
CTB-1H10.1	0
uc_338	0
GPR151	0
CTB-99A3.1	0
PPP2R2B	0.462672
RN7SL791P	0
KRT8P48	0
PPP2R2B-IT1	0
CTC-255N20.1	0.625259
STK32A	2.17372
CTB-108O6.2	0.511262
JAKMIP2-AS1	0.0338551
JAKMIP2	0.158563
SPINK1	0.869082
CTC-327F10.1	0
SCGB3A2	0
C5orf46	0
CTC-327F10.5	0
CTC-327F10.4	0
EEF1GP2	0
SPINK5	0.751128
SPINK14	0
SPINK6	0
HMGN1P16	0
CTC-295J13.3	0.0714509
SPINK13	0.428748
RP11-373N22.3	0.599854
PGBD4P3	0.122626
SPINK7	0.206421
SPINK9	0.136458
RP11-373N22.4	0
Metazoa_SRP	0
CTD-2283N19.1	0.718587
HTR4	0.0818392
CTB-160O22.1	0
ADRB2	3.74804
SH3TC2	0.29777
RP11-44B19.1	0
RNU6-732P	0
MIR584	0
CTC-529P8.1	0.0149015
RN7SKP145	0
RP11-331K21.1	0
AC012613.2	0.0556077
GRPEL2-AS1	0.562556
IL17B	1.12963
RP11-394O4.3	0.706898
MIR145	4.90544
RPL29P14	0.840329
RNU6-588P	0
U3	0
RN7SL868P	0
PPARGC1B	4.84972
MIR378A	0
PDE6A	0.0841544
AC008427.2	0.051675
Y_RNA	0
TIGD6	3.66067
AC011406.2	0
RPS20P4	0.810665
Y_RNA	0
CDX1	0.390184
SLC6A7	0.0867435
CAMK2A	2.85263
ARSI	2.77486
NDST1-AS1	0.428467
CTB-140J7.2	0.102964
MYOZ3	0.897581
IRGM	0.0962127
CTC-311G1.1	0
CTC-311G1.2	0
CTB-17P3.4	0.425523
SLC36A3	0
SLC36A2	0.0188539
CTC-224D3.1	0
CTB-23I7.1	0
CTB-23I7.2	0
CTB-23I7.3	0
RNA5SP197	0
FAT2	0.410282
CTC-251D13.1	0.687471
MIR6499	0
CTB-113P19.4	0.168363
CTB-113P19.1	0.236873
RN7SKP232	0
CTB-113P19.5	3.73219
CTB-113P19.3	0.425155
RPLP1P6	3.12435
RP11-54C4.3	4.36073
GLRA1	0.0529502
RP11-54C4.2	0
RNA5SP198	0
LINC01933	0.566211
NMUR2	0
CTC-550M4.1	0
LINC01470	0
GRIA1	0.190342
RN7SL177P	0
LINC01861	0
RP11-461L18.1	0
SAP30L-AS1	1.07028
HNRNPA3P7	0
MIR1294	0
RN7SL655P	0
HAND1	0
CTB-158E9.1	0
CTB-158E9.2	0
CIR1P1	0
MIR3141	0
MIR1303	0
Y_RNA	0
RN7SL803P	0
CTC-209L16.1	0
Metazoa_SRP	1.17822
MIR378H	0
CTC-280C13.1	0
KIF4B	0
CTD-2311A18.1	0
CTC-447K7.1	0
CTB-95D12.1	0
RNA5SP199	0
SGCD	3.88361
CTB-56J15.1	0
CTC-340I23.2	0
RNU6-556P	0
PPP1R2P3	0.0340001
TIMD4	0.0678647
APOOP1	0
HAVCR1	0.0886037
HAVCR2	3.87252
CTB-120L21.1	0
FAM71B	0
ITK	2.13576
CTB-4E7.1	0
CTC-248O19.1	0
FNDC9	0.0562539
CTB-109A12.1	0.269502
CTB-47B11.3	0.279313
CTB-47B11.1	0
NIPAL4	0.216249
AC106801.1	0.0571977
RNU6-390P	0
AC008694.2	0
SOX30	0.224282
C5orf52	0.0748982
AC008694.3	0
CTC-370J7.1	0.517302
RNU6-260P	0
CTB-47B8.1	0
RNU2-48P	0
MARK2P11	0
CTB-47B8.5	0
CTB-47B8.4	0
CTC-436K13.5	0
CTC-436K13.1	0
CTC-436K13.4	0
CTC-436K13.6	0
CTC-436K13.3	0
CTC-436K13.2	0
RP11-524N5.1	0
RP11-542A14.1	0
RP11-542A14.2	0
RP11-32D16.1	0
CTD-2363C16.1	0
CTD-2363C16.2	0
LINC02202	2.68494
RP11-175K6.2	2.92911
CTB-11I22.1	0
LINC01932	0
SNORA68	0
AC008697.1	0.0124636
IL12B	0
RNU4ATAC2P	0
LINC01845	0
CTB-76P12.1	0
AC008691.1	0.0651314
LINC01847	0.0191163
GAPDHP40	0.0638867
Y_RNA	0
AC068657.2	0.11756
FABP6	1.81281
CTB-127C13.1	0.239637
RP11-34P1.1	0
CCNJL	1.59627
RP11-34P1.2	0.193003
RP11-34P1.4	0
PTTG1	2.04931
MIR3142HG	0.220107
MIR3142	0
ATP10B	0.118333
CTC-348L5.1	0
CTC-529G1.1	0
LINC02159	0
GABRB2	0.146474
GABRA6	0
RP11-348M17.2	0
GLRXP3	0
GABRA1	0
LINC01202	0
GABRG2	0.00215745
RP11-96G10.1	0
RNU6-164P	0
RP11-167P20.1	0.077963
ARL2BPP5	0
RP11-541P9.3	0.0826211
MRPL57P6	0
CTB-95B16.1	0
HMMR	0.292633
HMMR-AS1	0
RP11-756G12.1	0
RNU6-168P	0
CTC-320C6.1	0
LSM1P2	0
CTC-207P7.1	0
CTB-32P11.1	0
CTC-340A15.2	0
LINC02143	0
RNU6-209P	0
LINC01938	0
CTC-535M15.2	0
RN7SKP60	0
CTC-535M15.1	0
CTC-425K20.1	0
RPL7P20	0
RP11-67M9.1	0
LINC01947	0
CTC-264O10.2	0
CTC-264O10.1	0
TENM2	0.241165
CTB-180C19.1	0
CTC-286N12.1	0
CTB-105L4.2	0
CTB-78F1.1	0
CTB-78F1.2	0
CTC-353G13.1	0
CTB-77H17.1	0
SNORA40	0
CTB-178M22.1	0
CTB-105N12.2	0
CTB-178M22.2	0.240893
WWC1	2.03067
FBLL1	0.635067
MIR103A1	0
CTC-558O2.2	0.254557
CTC-558O2.1	0.0389509
MIR218-2	0
Y_RNA	0
CTB-174D11.2	0
CTB-174D11.3	0
CTB-174D11.1	0.0325036
MIR585	0
RNU6-477P	0
SPDL1	4.19863
DOCK2	3.69908
CTB-37A13.1	0
FAM196B	0.0606048
MIR378E	0
FOXI1	0.0496374
KRT18P41	0
LINC01187	0.0310918
C5orf58	0.647125
CTB-114C7.4	0
LINC01366	0.582546
KCNIP1	0.439316
CTD-2270F17.1	0.6981
CTB-147C13.1	0
CTC-265N9.1	0
CTC-455F18.1	0.144325
GABRP	0.568638
RANBP17	1.06844
RN7SL623P	0
CTC-455F18.3	0.0961407
RP11-546B8.3	0.27599
RP11-546B8.6	0
TLX3	0
RP11-546B8.1	0
RN7SL339P	0
RPSAP71	0
SNORA70	0
RPL10P8	0.513667
MIR3912	0
FGF18	3.79928
CTB-78H18.1	0
SMIM23	0
EFCAB9	0
SNORA57	0
KLF3P1	0
LINC01944	0
CTB-79E8.4	0
CTB-79E8.3	4.74517
MIR5003	0
CTB-79E8.2	0
RP11-779O18.1	0.247522
RP11-779O18.2	0.340979
RP11-779O18.3	0.119601
Y_RNA	0
RP11-779O18.4	0
RP11-536N17.1	0
CTC-308K20.1	0.896572
CTC-308K20.2	0
CTC-308K20.3	0.148773
CTC-308K20.4	0
SNORA74B	0.255623
Y_RNA	0
CDC42P5	0.477078
CTC-209H22.3	0
RPL7AP33	0
NKX2-5	0
Y_RNA	0
RNA5SP200	0
STC2	3.2317
MIR8056	0
RNU6-500P	0
CTB-32H22.1	0
CTB-164N12.1	0
CTB-33O18.1	0
CTB-33O18.2	0.11727
CTB-33O18.3	0.316169
LINC01863	0
LINC01942	0
LINC01484	0.0902719
LINC01485	0.103636
C5orf47	0.0260865
RPL12P22	0
HMP19	0.0849327
RP11-619L12.3	0
RP11-619L12.4	0
CTC-229L21.1	0
CTC-430J12.2	0
LINC01411	0
GAPDHP71	0
SUMO2P6	0
RP11-267A15.3	0
HIGD1AP3	0
MSX2	1.02275
CTD-2532K18.1	0
MIR4634	0
CTD-2532K18.2	0
LINC01951	0
NIFKP2	0
CTC-281M20.3	0
CTC-281M20.4	0
ARL2BPP6	0
DRD1	0.608349
CTC-571O20.1	0
RN7SKP148	0
HRH2	4.61904
RNU6-226P	0
CPLX2	0.0405389
RP11-91H12.1	0
RP11-91H12.4	0
THOC3	4.48838
RP11-91H12.3	0
OR1X1P	0
RP11-826N14.1	0
RP11-826N14.2	0.251434
RP11-844P9.1	0
RP11-826N14.4	0.319241
RP11-844P9.5	2.2715
RP11-844P9.6	1.81187
RP11-844P9.4	0
BRCC3P1	0.844723
RP11-843P14.2	1.9581
RP11-843P14.1	3.69754
MIR1271	0
CTB-162J7.1	0
CDHR2	0.325328
RN7SL684P	0
Y_RNA	0
GPRIN1	0.355255
SNCB	0.0319131
MIR4281	0
EIF4E1B	0
RP11-375B1.1	0
RP11-375B1.2	0
LINC01574	0.120882
UNC5A	0.578316
ZNF346-IT1	1.62898
CTD-2301A4.3	0.127278
PRMT1P1	0.118579
CTD-2301A4.1	0
SLC34A1	0
PFN3	0
F12	0.892655
PRR7-AS1	0.481087
PRR7	4.17117
RP11-1334A24.6	2.27761
RP11-1277A3.3	0.848514
RP11-1101H11.1	0.435332
FAM153A	1.80905
RP11-1026M7.2	0.104347
RP11-1026M7.3	0
RP11-423H2.1	4.76231
OR1X5P	0
RP11-423H2.5	0
RP11-1252I4.2	0
RP11-423H2.3	0.450358
RP11-423H2.4	0
SUDS3P1	0.627169
PROP1	0
FAM153C	1.06528
N4BP3	2.83163
RP11-889L3.4	0
GMCL1P1	0
COL23A1	2.80828
RP11-1259L22.2	0
RP11-1259L22.1	0
RN7SL646P	0
CTB-26E19.1	0
RN7SKP70	0.981088
AACSP1	0.0304024
RP11-21I4.3	0
RP11-21I4.2	0
RP11-21I4.4	0
RP11-281O15.2	0.479643
PIGFP1	0.194575
RP11-281O15.8	0.886063
ZNF454	2.37815
RP11-281O15.4	2.02817
GRM6	0.437815
RP11-281O15.5	0
ZNF879	3.67958
RP11-443C10.2	0
RP11-443C10.1	0.153768
RP11-443C10.3	0
RP11-798K23.1	0
U4	0
RP11-798K23.4	0
RP11-798K23.3	0
PRDX2P3	0.108411
RP11-1379J22.2	3.3248
Metazoa_SRP	0
C5orf60	0.0261624
RP11-1379J22.7	0
RP11-1379J22.5	0.516555
CBY3	0.906502
HMGB3P22	2.97285
MIR1229	0
RN7SKP150	0.943685
Y_RNA	2.00844
CTC-241N9.1	4.97292
RPS15AP18	0
CTC-563A5.4	0
CTC-563A5.2	0.958279
MIR340	0
RP11-39H3.2	0.304786
RP11-39H3.1	0
RASGEF1C	0.49106
RP11-252I14.1	0.0846948
RP11-252I14.2	0
CTB-129O4.1	4.62477
CTC-573N18.1	0.127494
RNU6-525P	0
RP11-451H23.1	0
RP11-451H23.2	0
RP11-451H23.3	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
CTC-205M6.1	2.36572
BTNL8	0.439644
Y_RNA	0
RPS29P12	0
CTD-2593A12.3	0
CTD-2593A12.2	0
CTD-2593A12.4	0
BTNL3	0.0496595
RNU6-1036P	0
MIR8089	0
CTB-14A14.1	0
FOXO1B	0
CTB-14A14.2	0
OR2V1	0.255631
OR2V2	0
LINC01962	0.139613
CTC-338M12.5	2.54727
TRIM7	2.04738
CTC-338M12.6	0.391891
CTC-338M12.1	1.15712
CTC-338M12.7	0.31844
SNORD96A	1.28533
CTC-338M12.9	0.5242
CTC-338M12.13	1.47767
RNU6-705P	0
AC138035.2	0.518462
AC138035.3	0
AC138035.1	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
LINC00266-3	0
CICP18	0
RP3-416J7.1	0
RP3-416J7.4	0
RP3-416J7.5	0
IRF4	1.81979
RP1-20B11.2	0.213577
HUS1B	0.689728
RP11-532F6.2	0
RP11-532F6.3	1.70799
RP11-532F6.4	0.151939
RP11-532F6.5	0
RP11-284J1.1	0
RP5-1077H22.2	0
RP5-1077H22.1	0
RP5-856G1.1	0
RP5-856G1.2	0
FOXQ1	0.716661
LINC01394	0
RP4-668J24.2	0
FOXF2	1.19899
RN7SL352P	0
RP11-157J24.1	0.298294
RP11-157J24.2	0.884446
FOXCUT	0.172315
GMDS-AS1	1.16323
HMGN2P28	0.484953
RP1-136B1.1	0.634382
RP11-299J5.1	0.046773
LINC01600	0.189984
RP11-145H9.3	0
MYLK4	1.23644
MIR4645	0
SERPINB9P1	1.1334
RP1-90J20.10	0
RP1-90J20.2	0
LINC01011	3.03408
RP1-90J20.8	0
RP1-90J20.14	0
FAM136BP	0
SERPINB8P1	0
RP1-40E16.2	0
RP1-40E16.12	2.73043
RNA5SP201	1.03661
RP1-40E16.11	1.41967
TUBB2BP1	0
RP1-40E16.9	0.0427044
TUBB2B	2.84927
RP11-506K6.4	1.95697
RP1-223B1.1	0.325603
RP1-72E17.2	0
RP11-420L9.2	0.577552
RP11-420L9.4	0
RP1-140K8.1	0.0800314
RP1-140K8.5	0.0815015
RP1-140K8.2	0
RP1-140K8.3	0
TDGF1P4	0
GLRX3P2	0.0508332
RP3-406P24.4	0.226844
RP3-406P24.3	0.298722
FAM217A	0.119142
C6orf201	2.08218
RP3-400B16.1	0.205381
RP3-400B16.4	0.10206
RP3-400B16.3	0
RP3-400B16.2	0
RP3-527G5.1	0
RNA5SP202	0
RP11-274H24.1	0
RP1-21P18.1	0
RP4-529N6.2	0
RP4-529N6.1	0.110728
PSMC1P11	0
RP3-430A16.1	0
RP11-428J1.2	0
RPP40	3.83196
RP11-428J1.5	1.64283
RP11-428J1.4	0.555312
RP11-530A18.1	0.152991
PPP1R3G	2.47906
MIR3691	0
RP3-520B18.1	0
RP1-232P20.1	0
HNRNPA1P37	0
RP1-256G22.2	0
RP1-182O16.1	0.171143
RP1-182O16.2	0.271565
RP3-380B8.4	0
RN7SL221P	0
PKMP5	0
MIR7853	0
LY86-AS1	0
CNN3P1	0
LY86	3.02956
RP1-80N2.3	0.194742
RP1-80N2.4	0.197881
RP1-80N2.2	0.33554
RP3-470L22.1	0
BTF3P7	0
RP3-429O6.1	0
RN7SL554P	0
RP11-556O15.1	0
RP11-405O10.2	0.0643912
Y_RNA	0
RP11-69L16.4	0.20615
CAGE1	0.0165148
RP11-69L16.3	0
RP11-69L16.5	1.37333
RP11-69L16.6	0
HNRNPLP1	0.0357046
RP11-288G3.3	0
RP11-288G3.4	0
RP3-512B11.3	1.21972
RP3-336K20__B.2	0.222191
RP1-303A1.1	0
PIP5K1P1	0
RP11-203H2.1	0
RP11-203H2.2	0
HULC	0
RP11-314C16.1	1.94874
RP11-354I10.1	0
OFCC1	0
RP3-486D24.1	0
RP11-339A7.1	0.0746333
RNU6ATAC21P	0
RP1-290I10.2	0
TFAP2A	0.427318
TFAP2A-AS1	0.430779
RP1-290I10.3	0
LINC00518	0
MIR5689	0
MIR5689HG	0
MRPL48P1	0
RP1-290I10.5	0
GCNT2	1.49462
RP11-360O19.4	0
RP11-360O19.1	0
RP11-360O19.5	0.110156
GCNT6	0
C6orf52	0.950945
Y_RNA	0
RP11-421M1.8	0.430441
RNA5SP203	1.13339
MAK	1.33826
GCM2	0
RP11-637O19.2	0.204678
SYCP2L	0.906183
ELOVL2	0.488478
RP1-62D2.4	0
ELOVL2-AS1	0
ERVFRD-1	0.297553
RP4-761I2.5	0
RP3-510L9.1	0.0552584
RP11-716O23.1	0
RP11-716O23.2	0
RNU1-64P	0
THAP12P5	0
TMEM170B	4.0998
RP11-679B17.2	0.0787142
Metazoa_SRP	0
SNORA67	0
ADTRP	0.19937
RP3-413H6.2	0
AMD1P4	0
RP11-456H18.1	0
RP11-456H18.2	0
SUMO2P12	0
RN7SKP293	0
RP11-125M16.1	0
PHACTR1	1.81364
RNU1-11P	0
RP1-257A7.4	1.54019
TBC1D7	2.60881
RP1-257A7.5	0
GFOD1-AS1	0.211544
RPS4XP7	0.0922391
RN7SKP204	0
RP3-500L14.2	0.689063
RNF182	0.369407
MRPL35P1	0
RP3-380E11.2	0
RNU7-133P	0
RP11-359N11.1	0
LINC01108	0
RP3-448I9.2	0
RP3-448I9.1	0
