Name	Cervix - Endocervix
AC138623.1	0
LINC01809	0
RPL37P10	0
RNU6-1312P	0
AC016908.1	0
ST6GALNAC2P1	0
FUNDC2P2	0
AC106874.1	0
DNAH6	0.45199
DUXAP1	0.0636468
LDHAP7	0.13987
TRABD2A	0.312406
RP11-241M13.2	0
RPL12P18	0
AC022210.2	1.99888
LINC01964	0
AC078974.2	0
LSM3P3	0
TCF7L1-IT1	0
RNU6-674P	0
AC093162.3	0
AC093162.5	4.10562
Y_RNA	0
PEBP1P2	0.40556
RP11-717A5.1	0
Y_RNA	0
RN7SL113P	1.01021
RP11-717A5.2	0
SH2D6	0.143261
Y_RNA	0
RN7SL251P	0
Y_RNA	0
RPSAP22	0
RN7SL126P	0
SFTPB	0.0708961
AC012454.4	0.0913587
GNLY	3.31532
RNU1-38P	0
MIR6071	0
AC105053.3	0.285038
RN7SKP83	0
ST3GAL5-AS1	0.408089
RP11-548P2.2	0.586666
Y_RNA	0
MIR4779	0
RP11-301O19.1	1.5875
U8	0
SNORA19	0
RNU6-640P	0
AC015971.2	1.73424
CD8A	4.79785
CD8B	1.73206
ANAPC1P1	0.143947
AC111200.2	0
RGPD1	0.122711
AC111200.7	0.269748
NDUFB4P5	0
PLGLB1	0.620135
AC092651.1	0
AC083899.3	1.50489
MIR4771-1	0
AC083899.1	0
LINC01955	0
RP11-223J6.1	0
IGKV3OR2-268	0.115625
AC068279.3	0.0285057
LINC01943	0.190206
CYTOR	2.20148
RP11-1399P15.1	0.0745849
AC133644.3	0
MIR4435-1	0
AC133965.1	0
AC093616.4	0.703934
PLGLB2	0.0891884
RGPD2	1.00137
MTATP8P2	0.271195
NDUFB4P7	0
AC108479.2	0.235794
RP11-1378G18.1	0
RNU2-63P	0
SMYD1	0.0330362
MIR4780	0
FABP1	0.283803
MRPL45P1	0
U6	0
RNU6-1168P	0
RNU6-1007P	0
AC012671.2	0
FOXI3	0
TEX37	0
AC104134.2	0.0573334
AC062029.1	1.99875
ANKRD36BP2	0.594449
AC096579.13	0
MIR4436A	0
IGKV5-2	0
IGKV7-3	0.0679004
PGBD4P5	0
IGKV2-4	0
IGKV3-7	0.384754
IGKV1-8	1.17238
IGKV2-10	0
IGKV1-12	4.25962
IGKV1-13	0.781764
IGKV2-14	0
IGKV1-17	3.99321
IGKV2-18	0
IGKV2-19	0
IGKV6-21	2.02802
IGKV1-22	0
IGKV2-23	0
IGKV2-24	1.21771
IGKV3-25	0
IGKV2-26	0.291711
RP11-421K23.1	0
IGKV1-27	4.58322
IGKV2-28	4.08868
IGKV2-29	0.368118
IGKV2-30	3.57584
IGKV3-31	0
IGKV1-32	0
IGKV1-33	3.31868
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0.152278
IGKV2-38	0
IGKV2-40	0.53988
RP4-614C10.1	0
RP4-614C10.2	3.51827
5S_rRNA	0
RP4-614C10.3	0
RP4-614C10.5	0
RP4-614C10.4	0
IGKV2D-40	1.48911
IGKV1D-39	0.374186
IGKV2D-38	0
IGKV1D-37	0
IGKV2D-36	0
IGKV1D-35	0
IGKV3D-34	0
IGKV1D-33	0.289037
IGKV1D-32	0
IGKV3D-31	0
IGKV2D-30	0.12729
IGKV2D-29	1.29377
IGKV2D-28	0.176328
IGKV1D-27	0.161969
IGKV2D-26	0
IGKV3D-25	0
IGKV2D-24	0.207037
IGKV2D-23	0
IGKV1D-22	0
IGKV6D-21	0
IGKV3D-20	1.08869
IGKV2D-19	0
IGKV2D-18	0
IGKV6D-41	0.0542801
IGKV1D-17	0.0453343
IGKV1D-16	0.896999
IGKV3D-15	0.754033
IGKV2D-14	0
IGKV1D-13	0.427967
IGKV1D-12	0.399711
IGKV3D-11	0.897991
IGKV2D-10	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0.217631
IGKV3D-7	0.217398
CH17-132F21.4	0
IGKV1OR2-118	0.0695039
AC018696.1	0
CH17-132F21.5	0.153761
AC018696.4	0
RP11-575H3.1	1.29099
AC116050.1	0
AC027612.6	1.67154
RNA5SP100	0
DRD5P1	0
AC027612.3	0
RP11-165D20.1	0
AC027612.4	0.0105691
AC027612.1	0.113734
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
AC127391.3	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
AC128677.3	0
IGKV1OR2-2	0
RP11-407P15.1	0.0296559
RP11-407P15.2	0.087061
CNN2P11	0
AC073464.4	0
CNN2P8	0
AC073464.6	0
CYP4F32P	0
AC073464.7	0
SNX18P14	0
AC073464.11	0
ANKRD20A8P	0
RNU6-1320P	0
RP11-71B7.1	0
AC097374.2	0.0140525
TEKT4	0.485663
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
AC103563.2	0
AC103563.3	0
AC103563.4	0
AC103563.5	0
AC103563.6	0
AC103563.7	0
RN7SL575P	0
AC103563.8	0.252209
AC103563.9	0.371373
SLC2AXP1	0
AC092835.2	0.92786
FABP7P2	0
AC009238.8	0
AC009238.7	0
UBTFL5	0
RP11-404J24.1	0
AC133104.2	0
TRIM43B	0
AC009237.4	0
AC009237.2	0
AC009237.5	0
AC009237.6	0
TRIM64FP	0
RP11-440D17.3	3.87698
AC009237.8	1.00149
AC009237.11	1.45045
RP11-440D17.4	1.51807
AC009237.10	0
OR7E102P	0.0701632
TRIM51JP	0
RP11-440D17.5	0
AC009237.13	0
TRIM43	0
AC009237.14	0
RP11-440D17.2	0
UBTFL3	0
RP11-440D17.6	0
AC009237.17	0
AC009237.16	0
AC008268.1	0
GPAT2P1	0.136486
ANKRD36C	3.45013
RN7SL210P	0
GPAT2	3.48153
ADRA2B	3.34022
ASTL	0.124742
AC012307.2	0
AC021188.4	0.960104
ITPRIPL1	0.886496
NCAPH	0.481667
NEURL3	0.16906
RP11-363D14.1	0
FER1L5	0.53661
MIR3127	0
RP11-353K11.1	2.38502
FAM178B	0.572975
Metazoa_SRP	0
RNA5SP101	0
RP11-219H23.1	0
RP11-219H23.2	0
AC079395.1	0
TRIM43CP	0
AC018892.8	0
AC018892.3	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0.368681
RP11-499E14.1	0.0481896
RN7SL313P	0
RP11-734K23.9	0.0361623
AC159540.3	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
AC159540.1	0.549994
AC159540.2	0
ANKRD36B	2.73612
AC159540.14	0
UBTFL6	0.13303
LINC01125	2.85393
RNU4-8P	0
HMGN1P36	0.0700455
RNU7-96P	0
VWA3B	0.116555
ATP5BP1	0
AC092675.3	0
CNGA3	0.0540976
AC092675.4	0
YWHAQP5	0.0146413
AC109826.1	0.651093
RNU4-84P	0
KIAA1211L	3.81262
RNU7-46P	0
TSGA10	1.86004
AC019097.7	0.785771
C2orf15	1.38725
LYG2	0.127682
RP11-111H13.1	1.43834
AFF3	4.739
AC092667.2	0.2845
LINC01104	0
RP11-292K15.2	0
RP11-292K15.1	0
AC012493.1	0
NMS	0
AC068538.2	0
HMGN2P22	0
LINC01849	0
NANOGNBP1	0
LINC01868	0
AC092168.4	0
AC092168.2	0.182954
AC016738.3	0.11301
AC016738.4	2.88553
BBIP1P1	0.0721789
TBC1D8-AS1	0.818497
MIR5696	0
CREG2	0.0198277
AC092570.1	0
RFX8	0.592694
LINC01870	0
AC092570.3	0
AC092570.4	0
LINC01127	0.225196
IL1R2	4.35245
AC007271.3	0
IL1RL2	1.42074
FAM183DP	0.0604458
IL1RL1	2.10249
SDR42E1P5	0
IL18RAP	1.83971
MIR4772	0
AC007278.2	0.0293709
AC007278.3	0.640981
SLC9A4	0.00728415
SLC9A2	0.0359434
TMEM182	0.976501
LINC01796	0
LINC01935	0
AC108051.2	0
AC073987.1	0
AC073987.2	0
AC092568.1	0
AC018880.1	0
AC018880.2	0
AC013727.1	0
AC013727.2	0
LINC01965	0
DAOA-AS1_2	0
AC096554.1	0
AHCYP3	0
AC068535.2	0
LINC01831	0
LINC01102	0
LINC01103	0
AC013402.4	0
AC013402.3	0
AC013402.5	0
RPL23AP27	0
AC068057.1	0
CTD-2015C24.1	0
SNORA72	0
LINC01114	0
HMGB3P11	0
LINC01158	0
RP11-13J10.1	0
POU3F3	0.0404168
AC018730.4	0
LINC01159	0
AC010884.1	0.219873
UTAT33	0.0460918
LINC01918	0.240142
GPR45	0.106724
RP11-332H14.1	0.858858
AC012360.4	0.19541
AC012360.6	0.977803
AC009505.2	0.0288227
AC009505.4	0
AC018878.3	0
RP11-707E21.1	0
AC092106.2	0
AC092106.1	0.0415489
AC114755.2	0
AC114755.4	0
AC114755.3	0
AC114755.5	0
AC114755.7	0
PLGLA	0
RGPD3	0.187088
AC108868.3	0
CD8BP	0.261481
AC108868.5	0
AC108868.6	0
EEF1A1P12	1.26055
ST6GAL2	2.05559
ST6GAL2-IT1	0
AC016994.2	0
PPP1R2P5	0
AC005040.3	0
LINC01789	0
AC096669.1	0
LINC01885	0
LINC01886	0
GACAT1	0
RGPD4-AS1	0
RGPD4	0.0684103
AC009963.3	0
AC009963.4	0
AC009963.5	0
AC009963.6	0
SLC5A7	0.492665
LINC01593	0
ACTP1	0
LINC01594	0.171309
SETD6P1	0
SULT1C3	0
WASF1P1	0
SULT1C2	1.81722
SULT1C2P2	0
SULT1C2P1	0.105751
GMCL1P2	0
SMIM12P1	0
GCC2-AS1	1.30311
LIMS1-AS1	1.53465
AC010095.6	0
RPL10P5	0
CCDC138	2.01176
AC073415.2	0
EDAR	0.0430707
Metazoa_SRP	0
SH3RF3-AS1	1.90146
MIR4265	0
SNRPGP9	0
MIR4266	0
RP11-537E18.1	2.42002
AC011753.5	0
AC011753.6	0
BMS1P19	0
AC109815.2	0.101014
RPL22P11	0
RP11-506F3.1	0.134822
RGPD5	0.0171445
LIMS3	0
AC013271.3	0.197164
GPAA1P1	1.27819
ZBTB45P1	0
LINC01123	0.737962
AC013268.3	0
AC013268.4	0
RP11-1223D19.4	0
RP11-1223D19.5	0.0340124
MIR4267	0
MALL	1.02222
MIR4436B1	0
AC092664.1	0.15882
RP11-1223D19.1	0.0383725
RP11-1223D19.2	0.423087
MIR4436B2	0
RP11-1223D19.6	0
AC112229.6	0
AC112229.1	0.208697
LINC01106	1.29372
ZBTB45P2	0
GPAA1P2	2.07425
RP13-1039J1.2	0.231635
LIMS4	0.231485
RP13-1039J1.3	0
AC108938.3	0
RGPD6	0.0075462
AC123886.2	0
AC114776.1	0
BUB1	0.386838
AC114776.3	0
ACOXL	0.0718721
RPL5P9	0.364317
ACOXL-AS1	0.134457
AC108463.1	0.151496
MIR4435-2HG	1.97528
AC108463.2	0.732167
RP11-181E10.3	0.367601
AC068491.2	0
RP11-803D5.4	0
RPS14P4	0
MIR4435-2	0
RP11-803D5.1	0.0715897
AC068491.3	0
RP11-68E19.2	0
AC017002.1	0.0770192
AC017002.2	0.0815993
RP11-68E19.1	0
AC017002.4	0
AC093166.1	0
AC093166.2	0
AC093166.3	0
MIR4771-2	0
AC093166.4	0
EEF1E1P1	0.118476
RN7SL297P	0
AC104651.2	0
AC104651.3	0
FBLN7	4.99019
RP11-399B17.1	2.93062
NDUFB4P6	0.395384
AC115115.4	0
RGPD8	1.47522
RP11-606M12.1	0
Y_RNA	1.66102
AC012442.6	0.427793
AC012442.5	2.76604
AC079922.2	0.421804
AC079922.3	2.48398
NT5DC4	0.0390525
CKAP2L	0.0945336
IL1A	0.0576424
IL1B	0.740993
RP11-67L14.1	0
XIAPP3	0
IL37	0
CDK8P2	0
IL36G	0.0291854
HMGN2P23	0
AC016724.6	0
IL36A	0.0227864
IL36B	0
IL36RN	0.0165886
IL1F10	0
RNU6-1180P	0
IL1RN	0.773941
PSD4	2.74208
AC016683.5	0
PAX8	2.74973
IGKV1OR2-108	0.0853875
AC016745.3	0.0693802
RP11-480C16.1	0
FOXD4L1	0.115261
LINC01961	0
PGM5P4-AS1	0.655913
FAM138B	1.0902
MIR1302-3	0.431958
RP11-395L14.18	3.16004
RPL23AP7	3.86955
RP11-395L14.17	0.0916896
RP11-395L14.13	0
AC017074.1	0
AC017074.2	0.488248
RNU6-744P	0
MIR4782	0
AC024704.2	0.49826
AC104653.1	0.708749
RP11-141B14.1	0.486146
RP11-141B14.2	0
LINC01191	0.165005
AC110769.3	0
U3	0
AC010982.2	0
SEPHS1P7	0
RNU2-41P	0
DPP10	0.164588
DPP10-AS3	0
DPP10-AS2	0
DPP10-AS1	0.314554
RPSAP23	0
RP11-338I24.1	0
AC062016.1	0
MTCYBP39	0
AC062016.3	0
MTND1P28	0
MTND2P21	0
MTCO1P43	0
RNU7-190P	0
AC092170.1	0
AC009312.1	0
AC009404.2	1.85822
HTR5BP	0.156208
AC009303.3	0.187464
AC009303.1	0.0218647
RP11-98C1.2	0
AC009303.2	1.01818
RN7SL111P	0
AC093901.1	0.0471773
LINC01956	0
EN1	0
MARCO	0.850973
RP11-77A13.1	0
C1QL2	0
RN7SL468P	0
STEAP3-AS1	0.521417
SCTR	0.372934
AC013275.2	0.110863
CFAP221	0.217862
AC069154.4	0.204369
PTPN4	4.36116
AC016691.2	0
Y_RNA	0
MTATP6P26	0.836731
MTCO3P43	0.637589
MTND3P10	0.350972
MTND4LP14	0.0705028
MTND4P26	0.349007
MTND5P28	0.42158
AC012363.4	0.308784
AC012363.13	0.371937
LINC01101	0
AC073257.2	1.09273
AC073257.1	0
Y_RNA	0
AC018866.1	0
RP11-297J22.1	0.434985
Y_RNA	0
AC067960.1	0
AC079988.3	0
TFCP2L1	0.364183
AC013399.3	0
RP11-204L24.2	0.811154
RNU4ATAC	0.639639
Y_RNA	0
RPL12P15	0.0483324
RP11-416H1.2	0.181138
NPM1P32	0.0333409
RP11-416H1.1	0
LINC01823	0
AC062020.2	0
LINC01826	0
AC073409.1	0
AC092646.1	0
AC092646.2	0
RP11-329A6.1	0
RN7SKP102	0
AC079154.1	0
CNTNAP5	0
MTND5P22	0
RP11-56O18.1	0
RNA5SP102	0
RNU6-259P	0
LINC01889	0
AC097499.2	0
LINC01941	0
AC023347.1	0
AC023347.2	0
YWHAZP2	0.0761742
AC013474.4	0.232721
RNU6-675P	0
AC114783.1	0
RNU7-182P	0
RP11-521O16.1	0.632499
RP11-521O16.2	0.0306585
NIFKP9	0
AC110926.4	0
RNU6-1147P	0
AC068282.3	0.343782
PROC	0.313547
MIR4783	0
AC010976.2	1.74109
RNU4-48P	0
MYO7B	1.56478
RNY4P7	0
Y_RNA	0
RP5-935K16.2	0.111548
Metazoa_SRP	0.273684
AC012306.2	0
AC108059.1	0
Y_RNA	0
AC108059.4	0
AC108059.2	0
DYNLT3P2	0
AC017079.3	0
AC017079.4	0.101919
Y_RNA	0
RNA5SP103	0
ISCA1P6	0
AC012451.1	0
AC068483.1	0
LINC01854	0
AC019050.1	0
AC079776.1	0.0963759
LINC01856	0.0495104
AC079776.4	0
RAB6C-AS1	2.11848
RAB6C	1.49725
FAR2P1	0.203143
AC079776.6	0
AC018865.5	0.10755
ARHGAP42P2	0
KLF2P1	0.0200322
CYP4F27P	0
POTEF	0.032068
AC018865.11	0
AC018804.3	0
RNU6-1049P	0
MED15P9	0
TUBA3E	1.82225
AC018804.6	0.79634
RHOQP3	0.0893389
NOC2LP1	1.60323
AC134915.1	0
MED15P5	0.535617
MTND1P29	0
MTND2P22	0
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
RP11-803A13.2	0
RP11-803A13.3	0
MTND4P27	0
MTND5P29	0
MTND6P8	0
MTCYBP8	0
AC068137.13	0
RP11-803A13.1	0
AC132479.4	0
FAR2P2	2.50325
KLF2P2	0.118467
CYP4F62P	0
POTEI	0.0157923
RNU6-473P	0
AC013269.3	0
Metazoa_SRP	0
CFC1B	0
AC013269.4	0
AC013269.5	0
TISP43	0
AC140481.4	0
CFC1	0
Metazoa_SRP	0
POTEJ	0.0793815
RNU6-848P	0
CYP4F30P	0
FAR2P3	0.222946
KLF2P3	0
GPR148	0.0190354
AC140481.8	0
AMER3	0.00628851
CYCSP8	0
AC133785.1	0
NEK2P4	0
AC009477.7	0
NF1P8	0
MED15P8	0
POTEE	0.0768943
RNU6-127P	0
FAR2P4	0.012113
KLF2P4	0.0482269
ARHGAP42P1	0
AC073869.2	0
WTH3DI	0.151334
RP11-109E12.5	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
RP11-109E12.7	0
RP11-109E12.6	0
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
RP11-109E12.4	0
LINC01120	0
GNAQP1	0.91631
NOC2LP2	0.0753237
RHOQP2	0.285983
RP11-109E12.1	1.65135
MIR4784	0
MED15P4	0
POTEKP	0.0787575
RNU6-617P	0
RP11-433A19.2	0
LINC01087	0
GRAMD4P8	0.0209574
C2orf27A	3.72917
AC093724.2	3.14969
C2orf27B	0
RP11-788A1.1	0
AC103564.7	0
AC103564.6	0
AJ239322.3	0
AJ239322.1	0
LINC01945	0
AC093787.1	0
RP11-629P16.1	0
AC098826.4	0
AC098826.5	0.0370474
ANKRD30BL	0.0571549
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
AC097532.2	0
ZNF806	0.0283027
RP11-725P16.2	0
FAM201B	0.320933
RNU6-175P	0
GPR39	0.302096
YBX1P7	0
RN7SKP103	0
LYPD1	0.0996452
AC010974.3	0
NCKAP5	0.396664
AC016909.2	0
AC016909.1	0
RP11-575M22.1	0
AC010890.1	0
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
AC011243.1	0
RN7SKP93	0
MIR3679	0
RNA5SP104	0
EDDM3CP	0
TMEM163	0.562662
CCNT2-AS1	2.69697
VDAC2P4	0
AC110620.1	0
ACMSD	0.0756962
MIR5590	0
MAP3K19	0.0569257
SNORA40	0
ZRANB3	1.79901
AC064850.4	0.197389
RNU6-512P	0
MIR128-1	0
LCT	0.0170229
Y_RNA	0
AC011893.3	0
AC011999.1	0
DARS-AS1	0.166734
AC068492.1	0
HNRNPKP2	0.28721
RP11-1193F23.1	0
UBBP1	0.0937678
RN7SKP141	0
SMC4P1	0
THSD7B	0.163722
RNA5SP105	0
Y_RNA	0
LINC01832	0
AC097523.1	0.120867
YWHAEP5	0.100644
AC097523.3	0
AC097721.1	0
AC097721.2	0.489553
AC114763.1	0
AC092620.2	0
RP11-231E19.1	0.0329576
AC092620.3	0.0613929
NXPH2	0.171911
RN7SKP286	0
YY1P2	0
AHCYP4	0
AC062021.1	0
AC016710.1	0
SNORA72	0
MRPS18BP2	0
AC012497.2	0
AC078851.1	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	0
LRP1B	0.092173
uc_338	0
MIR7157	0
AC117947.1	0
AC010740.1	0
Y_RNA	0
RNU6-904P	0
AC068287.1	0
AC078882.1	0
UBE2V1P14	0
AC013444.1	0
KYNU	0.234562
RP11-470B22.1	0
ARHGAP15	2.03213
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
MTND3P9	0
MTCO3P5	0
RP11-190J23.2	0
MTCO2P5	0
RP11-190J23.1	0
AC096558.1	0
RP11-570L15.2	0
RP11-570L15.1	0.156142
AC079584.3	0.293002
AC092652.1	0
RP11-434H14.1	0
CTD-2252P21.1	0.0405312
AC079584.2	0
Y_RNA	0
AC016910.1	0.210386
RP11-107E5.4	0
RP11-107E5.3	0.29084
ZEB2-AS1	0.734496
LINC01412	0.669151
TEX41	0.504589
AC023128.1	0
VIS1	0
AC023128.2	0
LINC01966	0
AC064865.1	0
RPL6P5	0
AC092484.1	0
AC079163.1	0
AC079248.1	0
RP11-24J11.1	0
AC062031.1	0
RNU7-2P	0
RPL17P12	0
AC093084.1	0
PABPC1P2	0
RP11-638D14.1	0
LINC01911	0
AC062032.1	0
RNU6-692P	0
Y_RNA	0
RNU6-715P	0
RNA5SP106	0
AC009480.4	0
RNU6-1275P	0
AC009480.3	0
MBD5	2.81525
RP11-567F11.1	1.51995
RP11-567F11.2	0.714035
SNORA48	0
AC019070.1	0
RPS29P8	0.837265
RNU2-9P	0
UBBP3	0
AC105402.4	0
AC105402.2	0
AC105402.3	0
KIF5C	3.6092
LYPD6B	0.579986
TXNP5	0
FAM8A3P	0
LYPD6	1.01733
AC007394.3	0
AC144449.1	0.344355
RNU6-601P	0
LINC01931	0
LINC01818	0
LINC01817	0
LINC01920	0
AC104777.3	0
AC104777.1	0
AC104777.4	0
AC023469.2	0
AC023469.1	0
AC018731.3	0
FABP5P10	0
TNFAIP6	4.58916
RN7SL124P	0
NEB	0.163595
CACNB4	0.585373
AC079790.2	0
RPL30P2	0.492001
Y_RNA	0
AC012066.1	0.235091
RP11-17G11.1	0
AC009969.1	0
UBQLN4P2	0
ATP5F1P4	0
AC011901.2	0
AC079150.2	0
LINC01850	0
RPL23AP29	0
AC012501.3	0.328164
AC012501.2	0
SNORD56	0
DNAJA1P2	0
GALNT13	0.678241
PHBP4	0
AC009227.2	0.0107168
AC009227.3	0
RNA5SP107	0
AC061961.2	0
KCNJ3	0.317281
CBX3P6	0
AC092625.1	0
RNU6-1001P	0
MTCO1P45	0
MTND2P20	0
ATP5A1P2	0
MTND4P28	0
MTND5P30	0
MTND6P9	0
MTCYBP9	0
RNU6-546P	0
LINC01876	0.4141
AC073551.1	0
RP11-605B16.1	0.0605418
LINC01958	0
RPLP0P7	0
CDK7P1	0
GALNT5	0.108566
RN7SKP281	0
ERMN	0.464871
FAM133DP	0
ACVR1C	0.538267
AC019186.1	1.60242
UPP2	0.11077
RP11-546J1.1	1.88864
RNU6-436P	0
RP11-1152H14.1	1.01213
AC005539.2	0
RNU6-932P	0
PTP4A1P1	0.0391028
UPP2-IT1	0.201171
CCDC148-AS1	0
CCDC148	1.39465
HNRNPDLP2	0
RN7SL393P	0
AC005042.2	0.465718
PKP4-AS1	1.86892
AC005042.5	0
AC005042.3	0
DAPL1	0.262987
OR7E89P	0
OR7E28P	0
OR7E90P	0
RNU2-21P	0
BTF3L4P2	0.400462
RNU6-580P	0
GSTM3P2	0
MIR6888	0
AC008277.1	0.080783
RP11-311B14.1	0.148983
Y_RNA	0
AC009961.3	0.372323
AC009961.2	0.0779219
LY75	3.40326
AC009961.5	0
ITGB6	0.0703742
RP11-20F18.1	0
RN7SL423P	0
AC009313.2	0
AC009313.1	0
AC009299.2	0.287269
LINC01806	0.228217
AC009299.4	0
AC009299.5	1.61123
RNA5SP108	0
TBR1	0
AC009487.4	0
SLC4A10	0.0253739
AC009487.5	0
RP11-334E15.1	0
AC009487.6	0.246612
snoU13	0
AC062022.1	0
KRT18P46	0
RPEP5	0
DPP4	3.32993
AC008063.2	0.399352
TIMM8AP1	0.377386
EIF3EP2	0
AC008063.3	0
GCG	0
AC007750.5	0.633119
KCNH7	0.0147566
RNA5SP109	0
AC007740.1	0
RPL7P61	0
RNU6-627P	0
FIGN	4.78788
AC092684.1	0
PRPS1P1	0
CYP2C56P	0
GRB14	1.00504
RP11-452N17.1	1.85798
AC019181.3	1.33334
SNORA70F	0.342123
AC013463.2	0.0613104
RNA5SP110	0
RNA5SP111	0
SLC38A11	1.21174
SCN3A	0.770304
SCN2A	0.312613
MAPRE1P3	0
CSRNP3	2.72595
GALNT3	1.18923
AC009495.2	0.328626
AC009495.4	0.345515
AC009495.3	0.536111
TTC21B-AS1	0.00975148
AC010127.3	0.0169268
SCN1A	0.0326584
Y_RNA	0
RN7SKP152	0
SCN9A	1.04754
RP11-646I19.1	0.16752
XIRP2	0.0166338
AC092601.1	0
XIRP2-AS1	0
AC074363.1	0
RNU7-148P	0
CTAGE14P	0
AC016723.4	0
B3GALT1	0.296387
AC067940.1	0
RN7SL813P	0
MIR4774	0
RNU6-766P	0
CERS6-AS1	0.0154669
SPC25	0.317406
G6PC2	0.0133591
ABCB11	0.0084921
DHRS9	0.342083
AC007556.3	0
UBE2V1P6	0
LRP2	0.125645
KLHL41	2.53117
AC093899.3	0.132188
CCDC173	1.0932
AC016772.4	0
SNORA51	0
PTCHD3P2	0.100046
AC009967.3	0.187002
AC092641.2	1.34822
RNU6-1006P	0
MYO3B	0.420437
AC012594.1	0
HMGB1P4	0
AC007277.3	0.485633
uc_338	0
LINC01124	3.08095
AC007405.4	1.26051
EIF2S2P4	0.41605
Y_RNA	0
GAD1	1.44265
AC007405.8	0.0662578
AC008065.1	0
DAP3P2	0.443774
AC007969.4	0
RPL21P38	0
RNU6-182P	0
DLX1	0.895497
DLX2	0.107363
DLX2-AS1	0
AC104088.1	0.109649
RP11-227L6.1	0.206305
AC078883.4	0
AC078883.3	0.53352
AC093818.1	4.99427
PDK1	3.64733
Y_RNA	0
AC018712.2	0
RAPGEF4-AS1	0.0212256
snoU13	0
RAPGEF4	4.94364
ALDH7A1P2	0
MAP3K20-AS1	0.607831
RP11-1O7.1	0
AC092573.2	0
AC073465.1	0
AC073465.2	0
AC073465.3	0
AC013410.1	0
AC013410.2	0
RP11-796E10.1	0
RPL5P7	0
AC106900.6	0.282428
RP11-394I13.2	2.64108
RP11-394I13.3	1.09335
LINC01960	0.826561
RPSAP24	0
RP11-451F14.1	0
RN7SL65P	0
Y_RNA	0
AC013467.1	0
HNRNPA1P39	0.0524396
LINC01305	0.0352217
RP11-572N21.1	0
SP9	0
AC010894.3	0.526898
AC010894.4	0
RP11-483E17.1	0.255444
AC018890.6	0.147251
RNU6-5P	0.281699
AC010894.5	0
CHRNA1	0.0169342
RNU6-763P	0
RNU6-1290P	0
RP11-6C10.1	0
uc_338	0.555238
MIR933	0
AC096649.2	0
AC096649.3	0
EXTL2P1	0
AC016751.3	0
AC016751.2	0
EVX2	0.911075
HOXD12	0.332528
HOXD11	3.78376
MIR10B	0
RP11-387A1.5	0.490718
HAGLR	3.3959
HAGLROS	0.88289
HOXD1	0.359158
RP11-387A1.6	0
RPSAP25	0
AC073069.2	0.252447
AC017048.1	0
AC017048.2	0
MIR1246	0
RP11-324L17.1	1.30765
LINC01116	4.03032
LINC01117	0.567972
RNU6ATAC14P	0
AC092162.1	0.577344
FUCA1P1	0.179288
AC092162.2	0
RP11-632P5.1	0.793921
AC073636.1	0.839003
RNU6-187P	0
AC079305.11	1.21154
RNA5SP112	0
AC079305.8	0
AC079305.5	0
Y_RNA	0
KRT8P40	0
DNAJC19P5	4.64249
MIR3128	0
AC079305.10	0.897327
AC074286.1	1.05379
RP11-337N6.2	0.11474
RP11-337N6.1	0.0533175
MIR6512	0
RP11-337N6.3	1.28892
AC019080.1	0
snoU13	0
TTC30B	3.70371
AC073834.3	0
TTC30A	2.79104
PDE11A	1.24292
AC012499.1	0.0990672
AC011998.1	0
API5P2	0
AC011998.2	0
RNU6-629P	0
CYCTP	0
AC011998.4	0
RNU5E-9P	0
OSBPL6	0.757576
AC009948.7	1.10711
TTN-AS1	2.10758
TTN	0.72973
RP11-65L3.4	0.831581
RP11-65L3.2	1.05424
RP11-65L3.3	0.0274724
RP11-171I2.5	0
RP11-171I2.2	1.54687
RP11-171I2.4	1.76127
RP11-171I2.3	1.96469
RP11-171I2.1	0.310144
CCDC141	0.332757
RNU7-104P	0
RPS6P2	0
AC093911.1	0
AC068042.1	0
ZNF385B	0.85434
AC092642.1	0
MIR1258	0
SNORA43	0
RP11-512G4.1	0
AC009478.1	0
SCHLAP1	0
RP11-739A13.1	0
FTH1P20	3.86516
AC104076.2	0
AC104076.3	0.0763559
AC068196.1	0.112085
LINC01934	0.0452498
MIR4437	0
AC020595.1	0
NEUROD1	0
AC013733.3	0
AC013733.4	0
